,Lala Noel,Hailey Lainey,Especial Pip,You Yang Yaala,Amlin Princess,No Holds Barred,Sailors Girl,Alfie Solomon
09-01-2023 11:45:24.179108,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:25.354272,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:26.480547,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:27.563279,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:28.696691,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:29.805907,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:30.947588,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:32.077719,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:33.186730,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:34.221033,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:35.297041,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:36.283092,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:37.349877,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:38.375615,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:39.449552,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:40.491294,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:41.594561,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:42.687533,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:43.791447,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:44.901474,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:45.907732,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:46.979279,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:48.009595,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:49.054647,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:50.081057,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:51.164248,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:52.229502,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:53.281656,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:54.350635,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:55.453393,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:56.536195,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:57.634476,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:58.728504,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:45:59.816135,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:00.882622,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:01.887908,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:02.925360,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:03.922155,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:04.957322,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:06.016514,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:07.090017,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:08.133000,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:09.214659,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:10.387864,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:11.508308,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:12.615960,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:13.686845,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:14.806378,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:15.952071,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:17.052011,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:18.198840,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:19.348994,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:20.386691,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:21.405604,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:22.432736,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:23.450078,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:24.500344,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:25.634132,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:26.733470,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:27.801920,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:28.944344,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:30.043274,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:31.137819,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:32.237856,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:33.328965,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:34.432133,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:35.528618,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:36.614455,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.515151515151516)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:37.743038,"(5.5, 11.5, 7.15)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.0, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:38.834445,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:39.857037,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:40.848400,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:41.827816,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:42.860511,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:43.941237,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:45.018657,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:46.128249,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:47.239116,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:48.345468,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:49.463629,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:46:50.575273,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.666666666666668)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 14.0, 9.466666666666667)","(8.0, 14.0, 9.866666666666667)"
