,Mr Oklahoma City,Legionary,Gist,Hit One Out,Country Brave,Im Crenshaw,Spirit Of Spoatie,Canonize
15-12-2022 13:54:14.384764,"(12.0, 23.0, 20.0)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 10.75)","(6.0, 8.4, 7.65)","(3.0, 3.2, 3.0533333333333332)","(5.0, 6.0, 5.97)","(12.0, 19.5, 18.25)"
15-12-2022 13:54:15.409844,"(12.0, 23.0, 20.0)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 10.75)","(6.0, 8.4, 7.72)","(3.0, 3.2, 3.0628571428571427)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.5, 18.555555555555557)"
15-12-2022 13:54:16.500717,"(12.0, 26.0, 21.5)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 10.954545454545455)","(6.0, 8.2, 7.72)","(3.0, 3.2, 3.022222222222222)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:17.615239,"(12.0, 26.0, 21.5)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 10.954545454545455)","(6.0, 8.2, 7.72)","(3.0, 3.2, 3.022222222222222)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:18.747482,"(12.0, 26.0, 21.5)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 11.0)","(6.0, 8.2, 7.72)","(3.0, 3.2, 3.022222222222222)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:19.808435,"(12.0, 26.0, 21.25)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 11.0)","(6.0, 8.2, 7.72)","(3.0, 3.2, 3.022222222222222)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:20.846868,"(12.0, 26.0, 21.25)","(5.0, 6.4, 6.04)","(26.0, 130.0, 63.333333333333336)","(8.0, 11.5, 11.0)","(6.0, 8.2, 7.72)","(3.0, 3.2, 3.022222222222222)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:21.867173,"(12.0, 26.0, 19.333333333333332)","(5.0, 6.4, 6.04)","(26.0, 130.0, 67.33333333333333)","(8.0, 11.5, 11.0)","(6.0, 8.2, 7.72)","(3.0, 3.2, 3.017721518987342)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:22.968289,"(12.0, 26.0, 19.333333333333332)","(5.0, 6.4, 6.154545454545454)","(26.0, 130.0, 116.85714285714286)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.72)","(2.9, 3.2, 3.017721518987342)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.555555555555557)"
15-12-2022 13:54:24.215663,"(12.0, 26.0, 21.25)","(5.0, 6.4, 6.154545454545454)","(26.0, 130.0, 67.33333333333333)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.72)","(2.9, 3.2, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.692307692307693)"
15-12-2022 13:54:25.334463,"(12.0, 26.0, 21.25)","(5.0, 6.4, 6.154545454545454)","(26.0, 130.0, 68.66666666666667)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.96)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.25)"
15-12-2022 13:54:26.470748,"(12.0, 25.0, 19.0)","(5.0, 6.4, 6.068421052631579)","(26.0, 130.0, 68.66666666666667)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.96)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.25)"
15-12-2022 13:54:27.573076,"(12.0, 25.0, 19.0)","(5.0, 6.4, 6.068421052631579)","(26.0, 130.0, 67.33333333333333)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.96)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.25)"
15-12-2022 13:54:28.651266,"(12.0, 25.0, 19.0)","(5.0, 6.4, 6.1375)","(26.0, 130.0, 67.33333333333333)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.96)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.25)"
15-12-2022 13:54:29.816180,"(12.0, 25.0, 20.75)","(5.0, 6.4, 6.1375)","(26.0, 130.0, 67.33333333333333)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.96)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 18.25)"
15-12-2022 13:54:30.958149,"(12.0, 25.0, 19.0)","(5.0, 6.4, 6.1375)","(26.0, 130.0, 68.66666666666667)","(8.0, 11.5, 11.125)","(6.0, 8.2, 7.96)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 19.0, 19.333333333333332)"
15-12-2022 13:54:32.099176,"(12.0, 24.0, 20.25)","(5.0, 6.2, 6.075)","(26.0, 130.0, 67.33333333333333)","(8.0, 11.5, 11.125)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 3.0988461538461536)","(5.0, 6.0, 5.984210526315789)","(12.0, 20.0, 19.333333333333332)"
15-12-2022 13:54:33.252658,"(12.0, 24.0, 20.5)","(5.0, 6.2, 5.95)","(26.0, 130.0, 68.66666666666667)","(8.5, 11.5, 11.038461538461538)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 3.0132)","(5.0, 6.0, 5.984210526315789)","(13.0, 20.0, 18.333333333333332)"
15-12-2022 13:54:34.304002,"(12.0, 24.0, 20.25)","(5.0, 6.2, 6.052941176470588)","(26.0, 130.0, 63.333333333333336)","(8.5, 12.0, 11.285714285714285)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 2.979)","(5.0, 6.0, 5.984210526315789)","(13.0, 20.0, 18.333333333333332)"
15-12-2022 13:54:35.399114,"(12.0, 24.0, 20.25)","(5.0, 6.2, 5.95)","(26.0, 130.0, 62.666666666666664)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 3.007741935483871)","(5.0, 6.0, 5.984210526315789)","(13.0, 20.0, 18.928571428571427)"
15-12-2022 13:54:36.413117,"(12.0, 24.0, 18.666666666666668)","(5.0, 6.2, 5.866666666666667)","(26.0, 130.0, 62.666666666666664)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 3.007741935483871)","(5.0, 6.0, 5.984210526315789)","(13.0, 20.0, 18.75)"
15-12-2022 13:54:37.466858,"(12.0, 24.0, 18.666666666666668)","(5.0, 6.2, 5.866666666666667)","(26.0, 130.0, 62.666666666666664)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 3.007741935483871)","(5.0, 6.0, 5.984210526315789)","(13.0, 19.5, 19.357142857142858)"
15-12-2022 13:54:38.523541,"(12.0, 27.0, 16.733333333333334)","(5.0, 6.2, 5.914285714285715)","(26.0, 130.0, 62.666666666666664)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.2, 8.028571428571428)","(2.9, 3.15, 3.007741935483871)","(5.0, 6.0, 5.984210526315789)","(13.0, 19.5, 19.357142857142858)"
15-12-2022 13:54:39.631622,"(12.0, 27.0, 17.8125)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 62.666666666666664)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.2, 8.185714285714287)","(2.9, 3.15, 2.9543181818181816)","(5.0, 6.0, 5.984210526315789)","(13.0, 19.5, 19.357142857142858)"
15-12-2022 13:54:40.814400,"(12.0, 27.0, 17.8125)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 62.666666666666664)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.4, 7.969230769230769)","(2.9, 3.15, 2.9543181818181816)","(5.0, 6.0, 5.984210526315789)","(13.0, 19.5, 19.357142857142858)"
15-12-2022 13:54:41.969302,"(12.0, 27.0, 21.75)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 96.33333333333333)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.8, 8.08)","(2.9, 3.15, 2.9543181818181816)","(5.0, 6.0, 5.984210526315789)","(13.0, 19.5, 19.357142857142858)"
15-12-2022 13:54:43.188940,"(12.0, 26.0, 19.333333333333332)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 63.333333333333336)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.8, 8.28)","(2.9, 3.15, 3.0075675675675675)","(5.0, 6.0, 5.982352941176471)","(13.0, 19.5, 19.47826086956522)"
15-12-2022 13:54:44.682358,"(12.0, 26.0, 19.333333333333332)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 63.333333333333336)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.018181818181818)","(2.9, 3.1, 3.0075675675675675)","(5.0, 6.0, 5.982352941176471)","(13.0, 20.0, 19.47826086956522)"
15-12-2022 13:54:45.876257,"(12.0, 26.0, 19.333333333333332)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 63.333333333333336)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.018181818181818)","(2.9, 3.1, 3.0075675675675675)","(5.0, 6.0, 5.982352941176471)","(13.0, 20.0, 19.47826086956522)"
15-12-2022 13:54:47.057520,"(12.0, 26.0, 17.25)","(5.0, 6.2, 5.989473684210527)","(26.0, 130.0, 63.333333333333336)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.018181818181818)","(2.9, 3.1, 3.01)","(5.0, 6.0, 5.982352941176471)","(13.0, 20.0, 19.47826086956522)"
15-12-2022 13:54:48.312138,"(12.0, 26.0, 17.25)","(5.0, 6.2, 6.095652173913043)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.018181818181818)","(2.9, 3.1, 3.01)","(5.0, 6.0, 5.982352941176471)","(13.0, 20.0, 21.833333333333332)"
15-12-2022 13:54:49.714184,"(12.0, 26.0, 17.25)","(5.0, 6.2, 5.95)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.066666666666666)","(2.9, 3.1, 3.0236363636363635)","(5.0, 6.0, 5.982352941176471)","(13.0, 24.0, 21.571428571428573)"
15-12-2022 13:54:50.905529,"(12.0, 25.0, 19.0)","(5.0, 6.2, 5.95)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.066666666666666)","(2.9, 3.1, 3.0236363636363635)","(5.0, 6.0, 5.982352941176471)","(13.0, 23.0, 20.0)"
15-12-2022 13:54:52.141919,"(13.0, 25.0, 19.0)","(5.0, 6.2, 5.95)","(26.0, 130.0, 80.0)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.066666666666666)","(2.9, 3.1, 3.0236363636363635)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 20.0)"
15-12-2022 13:54:53.432774,"(13.0, 25.0, 19.333333333333332)","(5.0, 6.2, 6.050000000000001)","(26.0, 130.0, 80.0)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.066666666666666)","(2.9, 3.1, 2.951764705882353)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 20.0)"
15-12-2022 13:54:54.722604,"(13.0, 25.0, 19.0)","(5.0, 6.4, 6.050000000000001)","(26.0, 130.0, 96.66666666666667)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.333333333333332)","(2.9, 3.1, 2.9633333333333334)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 19.25)"
15-12-2022 13:54:55.895500,"(13.0, 25.0, 19.0)","(5.0, 6.4, 6.075)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.333333333333332)","(2.9, 3.05, 2.933)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 21.5)"
15-12-2022 13:54:57.091425,"(13.0, 25.0, 19.0)","(5.0, 6.2, 6.114285714285715)","(26.0, 130.0, 80.0)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.333333333333332)","(2.9, 3.05, 2.933)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 19.625)"
15-12-2022 13:54:58.372823,"(15.0, 25.0, 19.0)","(5.0, 6.2, 6.133333333333334)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.285714285714285)","(6.0, 8.6, 8.333333333333332)","(2.8, 3.05, 2.933)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 19.625)"
15-12-2022 13:54:59.648755,"(15.0, 25.0, 19.0)","(5.0, 6.2, 6.133333333333334)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.333333333333334)","(6.0, 8.6, 8.4)","(2.8, 3.05, 2.933)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 19.625)"
15-12-2022 13:55:00.849705,"(15.0, 25.0, 19.0)","(5.0, 6.2, 6.153846153846154)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.333333333333334)","(6.0, 8.6, 8.4)","(2.8, 3.05, 2.933)","(5.0, 6.0, 5.982352941176471)","(14.0, 23.0, 19.625)"
15-12-2022 13:55:02.012217,"(15.0, 25.0, 20.75)","(5.0, 6.2, 6.153846153846154)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.379999999999999)","(6.0, 8.6, 8.555555555555555)","(2.8, 3.05, 3.0083333333333333)","(5.0, 6.0, 5.98125)","(14.0, 23.0, 21.0)"
15-12-2022 13:55:03.276375,"(15.0, 25.0, 21.4)","(5.0, 6.2, 6.152)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.384615384615385)","(6.0, 8.6, 8.569230769230769)","(2.8, 3.05, 2.8)","(5.0, 6.0, 6.196551724137931)","(14.0, 23.0, 21.0)"
15-12-2022 13:55:04.550612,"(15.0, 25.0, 21.4)","(5.0, 6.2, 6.152)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.384615384615385)","(6.0, 8.6, 8.569230769230769)","(2.8, 2.9, 2.822222222222222)","(5.0, 6.6, 6.1)","(14.0, 25.0, 20.875)"
15-12-2022 13:55:05.839344,"(15.0, 25.0, 21.4)","(5.0, 6.2, 6.103448275862069)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.25)","(6.0, 8.6, 8.569230769230769)","(2.8, 2.9, 2.9297560975609755)","(5.0, 6.4, 5.933333333333334)","(14.0, 25.0, 22.46153846153846)"
15-12-2022 13:55:07.002912,"(14.0, 24.0, 18.666666666666668)","(5.0, 6.4, 6.166666666666667)","(26.0, 130.0, 64.66666666666666)","(8.5, 11.5, 11.25)","(6.0, 8.6, 8.569230769230769)","(2.8, 3.0, 2.8929166666666664)","(5.0, 6.2, 5.96)","(14.0, 25.0, 20.714285714285715)"
15-12-2022 13:55:08.115294,"(14.0, 24.0, 21.0)","(5.0, 6.4, 6.166666666666667)","(26.0, 130.0, 82.0)","(8.5, 11.5, 11.357142857142858)","(6.0, 8.6, 8.563636363636364)","(2.8, 2.98, 2.8873170731707316)","(5.0, 6.2, 5.96)","(14.0, 25.0, 20.75)"
15-12-2022 13:55:09.357860,"(14.0, 24.0, 21.2)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 67.33333333333333)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.4, 8.622222222222222)","(2.8, 2.98, 2.904)","(5.0, 6.2, 5.96)","(14.0, 23.0, 20.75)"
15-12-2022 13:55:10.618158,"(14.0, 24.0, 19.333333333333332)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 67.33333333333333)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.4, 8.84)","(2.8, 2.98, 2.8825641025641024)","(5.0, 6.2, 5.96)","(14.0, 23.0, 20.75)"
15-12-2022 13:55:11.945924,"(14.0, 24.0, 19.333333333333332)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 82.0)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.4, 8.84)","(2.8, 2.98, 2.8948936170212765)","(5.0, 6.2, 5.96)","(14.0, 23.0, 20.75)"
15-12-2022 13:55:13.239627,"(14.0, 24.0, 17.875)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 82.0)","(8.5, 11.5, 11.404761904761905)","(6.0, 9.4, 8.84)","(2.8, 2.98, 2.8948936170212765)","(5.0, 6.2, 5.96)","(14.0, 23.0, 20.75)"
15-12-2022 13:55:14.491951,"(14.0, 25.0, 18.0)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 111.81818181818183)","(8.5, 11.5, 11.404761904761905)","(6.0, 9.4, 9.058823529411764)","(2.8, 2.98, 2.8948936170212765)","(5.0, 6.2, 5.96)","(14.0, 23.0, 20.75)"
15-12-2022 13:55:15.800426,"(14.0, 25.0, 18.0)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 111.81818181818183)","(8.5, 11.5, 11.404761904761905)","(6.0, 9.2, 9.058823529411764)","(2.8, 2.98, 2.8774358974358973)","(5.0, 6.2, 5.96)","(14.0, 23.0, 20.75)"
15-12-2022 13:55:17.040529,"(14.0, 25.0, 18.4375)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 90.80000000000001)","(8.5, 11.5, 11.404761904761905)","(6.0, 9.2, 8.6)","(2.8, 2.98, 2.8415384615384616)","(5.0, 6.2, 5.853125)","(14.0, 23.0, 20.5)"
15-12-2022 13:55:18.309400,"(14.0, 24.0, 19.666666666666668)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 90.80000000000001)","(8.5, 11.5, 11.404761904761905)","(6.0, 9.0, 8.6)","(2.8, 2.98, 2.8183050847457625)","(5.0, 6.4, 5.853125)","(14.0, 25.0, 20.5)"
15-12-2022 13:55:19.516028,"(14.0, 24.0, 19.666666666666668)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 90.80000000000001)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.0, 8.6)","(2.8, 2.98, 2.8183050847457625)","(5.0, 6.4, 5.853125)","(14.0, 25.0, 20.5)"
15-12-2022 13:55:20.682446,"(14.0, 24.0, 19.666666666666668)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 90.80000000000001)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.0, 8.6)","(2.8, 2.98, 2.8183050847457625)","(5.0, 6.4, 5.853125)","(14.0, 25.0, 20.5)"
15-12-2022 13:55:21.892090,"(14.0, 24.0, 19.666666666666668)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 90.80000000000001)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.0, 8.854545454545454)","(2.8, 2.98, 2.844102564102564)","(5.0, 6.4, 5.922727272727273)","(14.0, 25.0, 20.5)"
15-12-2022 13:55:23.606604,"(14.0, 24.0, 19.666666666666668)","(5.0, 6.4, 6.152941176470589)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.357142857142858)","(6.0, 9.0, 8.92)","(2.8, 2.98, 2.844102564102564)","(5.0, 6.2, 6.141176470588236)","(14.0, 24.0, 21.333333333333332)"
15-12-2022 13:55:25.143912,"(14.0, 24.0, 19.666666666666668)","(4.8, 6.4, 6.16)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.0, 9.0, 8.92)","(2.8, 2.98, 2.843291139240506)","(5.0, 6.2, 6.141176470588236)","(14.0, 24.0, 22.142857142857142)"
15-12-2022 13:55:26.464880,"(14.0, 24.0, 17.928571428571427)","(4.8, 6.4, 6.057142857142857)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.8, 2.98, 2.843291139240506)","(5.0, 6.2, 6.141176470588236)","(14.0, 24.0, 23.315789473684212)"
15-12-2022 13:55:27.794981,"(14.0, 24.0, 17.928571428571427)","(4.8, 6.4, 6.057142857142857)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.8, 2.98, 2.820655737704918)","(5.0, 6.2, 6.0888888888888895)","(14.0, 24.0, 21.0)"
15-12-2022 13:55:29.228849,"(14.0, 24.0, 17.928571428571427)","(4.8, 6.4, 6.11764705882353)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.8, 2.98, 2.820655737704918)","(5.0, 6.4, 6.0888888888888895)","(14.0, 24.0, 21.0)"
15-12-2022 13:55:30.563269,"(14.0, 24.0, 17.928571428571427)","(4.8, 6.4, 6.11764705882353)","(26.0, 130.0, 91.6)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.8, 2.98, 2.820655737704918)","(5.0, 6.4, 6.0888888888888895)","(14.0, 24.0, 21.0)"
15-12-2022 13:55:31.963349,"(13.0, 24.0, 17.928571428571427)","(4.6, 6.4, 6.11764705882353)","(26.0, 130.0, 111.81818181818183)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.7, 2.98, 2.820655737704918)","(5.0, 6.4, 6.0888888888888895)","(14.0, 24.0, 21.0)"
15-12-2022 13:55:33.611990,"(13.0, 24.0, 21.0)","(4.6, 6.4, 6.228571428571429)","(26.0, 130.0, 111.81818181818183)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.7, 2.98, 2.820655737704918)","(5.0, 6.2, 5.933333333333334)","(14.0, 24.0, 21.0)"
15-12-2022 13:55:35.077359,"(13.0, 24.0, 20.458333333333336)","(4.6, 6.4, 6.228571428571429)","(26.0, 130.0, 91.6)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.7, 2.98, 2.816619718309859)","(5.0, 6.2, 6.038709677419355)","(14.0, 24.0, 22.5)"
15-12-2022 13:55:36.521424,"(13.0, 24.0, 20.458333333333336)","(4.6, 6.4, 6.026666666666667)","(26.0, 130.0, 67.33333333333333)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.7, 2.98, 2.816619718309859)","(5.0, 6.4, 6.178947368421053)","(14.0, 24.0, 22.5)"
15-12-2022 13:55:38.315770,"(13.0, 24.0, 18.285714285714285)","(4.6, 6.4, 6.0)","(26.0, 130.0, 67.33333333333333)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.7, 2.98, 2.8114285714285714)","(5.0, 6.4, 6.057142857142857)","(14.0, 24.0, 21.708333333333332)"
15-12-2022 13:55:39.969527,"(13.0, 24.0, 18.285714285714285)","(4.6, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.92)","(2.7, 2.94, 2.7733333333333334)","(5.0, 6.4, 6.057142857142857)","(14.0, 24.0, 22.0)"
15-12-2022 13:55:41.339476,"(13.0, 24.0, 18.285714285714285)","(4.6, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.966666666666667)","(2.7, 2.94, 2.757142857142857)","(5.0, 6.4, 6.057142857142857)","(14.0, 24.0, 22.0)"
15-12-2022 13:55:42.722343,"(13.0, 24.0, 18.285714285714285)","(4.8, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.94)","(2.7, 2.92, 2.757142857142857)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.0)"
15-12-2022 13:55:44.182275,"(13.0, 24.0, 18.642857142857142)","(4.8, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.0, 8.94)","(2.7, 2.92, 2.757142857142857)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.0)"
15-12-2022 13:55:45.599213,"(13.0, 24.0, 17.804347826086957)","(4.8, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.2, 8.899999999999999)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.09090909090909)"
15-12-2022 13:55:47.073527,"(13.0, 24.0, 17.954545454545453)","(4.8, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.2, 8.899999999999999)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.09090909090909)"
15-12-2022 13:55:48.606267,"(13.0, 23.0, 17.666666666666668)","(4.8, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.2, 8.899999999999999)","(2.7, 2.92, 2.8473076923076923)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 23.09090909090909)"
15-12-2022 13:55:50.189463,"(13.0, 24.0, 17.666666666666668)","(4.8, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.2, 8.899999999999999)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:55:51.589007,"(13.0, 24.0, 17.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 82.0)","(8.5, 11.5, 11.366666666666667)","(6.5, 9.2, 9.25)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:55:53.026817,"(13.0, 24.0, 17.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 82.0)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.4, 9.15)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:55:54.431596,"(13.0, 24.0, 17.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.4, 9.15)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:55:55.759625,"(13.0, 24.0, 17.666666666666668)","(5.0, 6.4, 6.0)","(26.0, 130.0, 66.0)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.4, 8.899999999999999)","(2.7, 2.92, 2.794)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:55:57.094445,"(13.0, 23.0, 20.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 92.4)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.2, 8.899999999999999)","(2.7, 2.92, 2.7556521739130435)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
15-12-2022 13:55:58.401989,"(13.0, 24.0, 19.0)","(5.0, 6.4, 6.0)","(26.0, 130.0, 98.0)","(8.5, 11.5, 11.346153846153847)","(6.5, 9.2, 8.899999999999999)","(2.7, 2.92, 2.7556521739130435)","(5.0, 6.4, 5.846153846153846)","(14.0, 24.0, 22.571428571428573)"
