,Akina Crusader,Dr Cinny,Myall Sparrow,Dr Whitlee,Early Boy,Dr Audrey,Rapidfire Serena
11-01-2023 18:18:23.044221,"(2.2, 2.64, 2.548)","(13.0, 28.0, 22.5)","(5.0, 11.5, 11.183333333333334)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.3)","(13.0, 25.0, 21.0)","(11.0, 25.0, 20.0)"
11-01-2023 18:18:24.176889,"(2.2, 2.64, 2.548)","(13.0, 28.0, 22.5)","(5.0, 11.5, 10.523076923076923)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.3)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:25.217742,"(2.2, 2.64, 2.548)","(13.0, 28.0, 22.5)","(5.0, 12.0, 10.523076923076923)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.3)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:26.311684,"(2.2, 2.64, 2.548)","(13.0, 27.0, 22.0)","(5.0, 12.0, 12.016666666666666)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1916666666666664)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:27.559631,"(2.2, 2.64, 2.548)","(13.0, 26.0, 19.5)","(5.0, 12.5, 12.05)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.4, 3.25)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:28.692556,"(2.2, 2.64, 2.548)","(13.0, 27.0, 20.0)","(5.0, 12.5, 12.1125)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.35, 3.3270833333333334)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:29.839819,"(2.2, 2.64, 2.548)","(13.0, 26.0, 20.0)","(5.0, 13.5, 12.709090909090909)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.4, 3.1416666666666666)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:31.081884,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.709090909090909)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.15, 3.25)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:32.228783,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.709090909090909)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.4, 3.34)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:33.217571,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.709090909090909)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.4, 3.814285714285714)","(13.0, 25.0, 22.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:34.296213,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.709090909090909)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.85, 3.814285714285714)","(13.0, 28.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:35.463483,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.709090909090909)","(17.0, 44.0, 39.416666666666664)","(2.8, 4.1, 3.7)","(13.0, 26.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:36.599930,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 4.3, 3.7)","(13.0, 26.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:37.654310,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 4.3, 3.814285714285714)","(13.0, 26.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:38.681126,"(2.2, 2.64, 2.607142857142857)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 4.1, 3.35)","(13.0, 26.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:39.789705,"(2.2, 2.62, 2.5834782608695654)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.6, 3.35)","(13.0, 26.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:41.040855,"(2.2, 2.62, 2.5834782608695654)","(13.0, 26.0, 20.0)","(5.0, 13.0, 12.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.6, 3.4749999999999996)","(13.0, 26.0, 21.5)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:42.298702,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 11.357142857142858)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.4166666666666665)","(13.0, 26.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:43.406537,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 11.7)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.4166666666666665)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:44.435481,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 12.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.4166666666666665)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:45.533951,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 12.375)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.55, 3.2214285714285715)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:46.621225,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 12.375)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.4, 3.2214285714285715)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:47.581890,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 12.375)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.4, 3.2214285714285715)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:48.551761,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 13.5, 12.375)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.4, 3.25)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:49.480296,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.5, 12.714285714285714)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.35, 3.2)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:50.624671,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.5, 12.714285714285714)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.35, 3.2)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:51.898317,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.5, 12.5)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.35, 3.2)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:18:53.229425,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.5)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.35, 3.125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:18:54.373999,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.5)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.2, 3.125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:18:55.519726,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 13.25)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.2, 3.125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:18:56.530033,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 13.25)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.2, 3.125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:57.580189,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.875)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.2, 3.125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:58.621495,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.875)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.2, 3.125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:18:59.625935,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.875)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.2, 3.083333333333333)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:00.642180,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.875)","(17.0, 44.0, 38.5)","(2.8, 3.25, 3.083333333333333)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:01.602180,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.875)","(17.0, 44.0, 34.83333333333333)","(2.8, 4.3, 3.675)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:02.558809,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 12.875)","(17.0, 44.0, 34.83333333333333)","(2.8, 4.2, 3.48125)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:03.639663,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.0, 13.625)","(17.0, 44.0, 34.83333333333333)","(2.8, 4.2, 3.2416666666666667)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:04.765874,"(2.2, 2.62, 2.3400000000000003)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 34.83333333333333)","(2.8, 4.2, 3.2416666666666667)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:05.894920,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.0)"
11-01-2023 18:19:07.154956,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 20.333333333333332)","(11.0, 25.0, 22.6)"
11-01-2023 18:19:08.185867,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 27.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:19:09.212952,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:19:10.202680,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:19:11.239435,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 21.0)"
11-01-2023 18:19:12.191048,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:13.084676,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:14.074356,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:15.018781,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 25.0, 21.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:15.997350,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:17.014755,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:17.955795,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.15)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:19.020262,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.65, 3.1166666666666667)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:20.026857,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.5)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1166666666666667)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:21.054279,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1166666666666667)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:22.025352,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1166666666666667)","(13.0, 24.0, 20.5)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:22.955381,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1166666666666667)","(13.0, 24.0, 20.333333333333332)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:24.003546,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1166666666666667)","(13.0, 27.0, 20.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:25.121572,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1166666666666667)","(13.0, 23.0, 20.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:26.180283,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.1333333333333333)","(13.0, 23.0, 20.0)","(11.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:27.373583,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.1333333333333333)","(13.0, 23.0, 20.0)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:28.324160,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.1333333333333333)","(13.0, 23.0, 20.0)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:29.346198,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.0)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.1333333333333333)","(13.0, 23.0, 20.0)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:30.925225,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.222222222222221)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.1333333333333333)","(13.0, 23.0, 19.0)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:32.199976,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.222222222222221)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.1333333333333333)","(13.0, 27.0, 18.666666666666668)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:33.243204,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.222222222222221)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.55, 3.1333333333333333)","(13.0, 22.0, 18.666666666666668)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:34.246486,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.222222222222221)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.158333333333333)","(13.0, 22.0, 18.666666666666668)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 18:19:35.257289,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.222222222222221)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.158333333333333)","(13.0, 22.0, 18.666666666666668)","(12.0, 25.0, 16.625)"
11-01-2023 18:19:36.364986,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.285714285714286)","(17.0, 44.0, 39.416666666666664)","(2.8, 3.45, 3.2)","(13.0, 22.0, 18.666666666666668)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:37.560294,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 14.285714285714286)","(17.0, 44.0, 38.8)","(2.8, 3.45, 3.2)","(13.0, 22.0, 18.666666666666668)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:38.573318,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.45, 3.2)","(13.0, 22.0, 18.666666666666668)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:39.547037,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 14.5, 13.75)","(17.0, 44.0, 41.05555555555556)","(2.8, 3.45, 3.2)","(13.0, 22.0, 18.666666666666668)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:40.599713,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 15.0, 13.541666666666666)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.2333333333333334)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:41.641630,"(2.2, 2.62, 2.41)","(13.0, 26.0, 20.0)","(5.0, 15.0, 13.541666666666666)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.2333333333333334)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:42.618568,"(2.2, 2.62, 2.4046153846153846)","(13.0, 26.0, 20.0)","(5.0, 15.0, 13.541666666666666)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.2333333333333334)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:43.573877,"(2.2, 2.6, 2.562222222222222)","(13.0, 26.0, 18.8)","(5.0, 15.0, 13.541666666666666)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.2333333333333334)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:44.644864,"(2.2, 2.6, 2.3066666666666666)","(13.0, 26.0, 18.8)","(5.0, 15.0, 13.666666666666666)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.360526315789474)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:45.699162,"(2.2, 2.6, 2.3066666666666666)","(13.0, 26.0, 18.8)","(5.0, 14.5, 14.333333333333334)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.2375000000000003)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:46.930096,"(2.2, 2.6, 2.3066666666666666)","(13.0, 26.0, 18.8)","(5.0, 15.0, 14.571428571428571)","(17.0, 44.0, 38.8)","(2.8, 3.65, 3.2666666666666666)","(13.0, 21.0, 18.333333333333332)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:48.070296,"(2.2, 2.6, 2.3066666666666666)","(13.0, 26.0, 18.8)","(5.0, 15.0, 16.0)","(17.0, 44.0, 38.8)","(2.8, 3.6, 3.4461538461538463)","(13.0, 21.0, 18.0)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:49.283967,"(2.2, 2.6, 2.3066666666666666)","(13.0, 26.0, 18.8)","(5.0, 16.5, 16.0)","(17.0, 44.0, 38.8)","(2.8, 3.6, 3.35)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:50.529746,"(2.2, 2.6, 2.3066666666666666)","(13.0, 26.0, 18.8)","(5.0, 16.5, 16.0)","(17.0, 44.0, 38.8)","(2.8, 3.6, 3.35)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.625)"
11-01-2023 18:19:51.634844,"(2.2, 2.58, 2.3175)","(13.0, 26.0, 18.8)","(5.0, 17.0, 16.416666666666668)","(17.0, 44.0, 38.8)","(2.8, 3.6, 3.35)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:52.588070,"(2.2, 2.58, 2.324)","(13.0, 26.0, 18.8)","(5.0, 17.0, 16.5)","(17.0, 44.0, 38.8)","(2.8, 3.6, 3.35)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:53.535704,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 18.8)","(5.0, 17.0, 16.5)","(17.0, 44.0, 38.8)","(2.8, 3.6, 3.35)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:54.666062,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 18.8)","(5.0, 17.0, 15.333333333333334)","(17.0, 44.0, 38.8)","(2.8, 3.55, 3.335714285714286)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:55.799615,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 18.8)","(5.0, 17.0, 15.333333333333334)","(17.0, 44.0, 38.8)","(2.8, 3.55, 3.335714285714286)","(13.0, 20.0, 18.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:56.840652,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 18.8)","(5.0, 16.5, 15.0)","(17.0, 44.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 26.0, 17.833333333333332)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:57.868909,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 18.8)","(5.0, 16.5, 16.083333333333332)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 19.5, 19.333333333333332)","(12.0, 26.0, 16.25)"
11-01-2023 18:19:58.977628,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.083333333333332)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 24.0, 19.333333333333332)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:00.019151,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.083333333333332)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 24.0, 19.333333333333332)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:01.071576,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.083333333333332)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 24.0, 19.333333333333332)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:02.135773,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.083333333333332)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 24.0, 19.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:03.093664,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.083333333333332)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 23.0, 19.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:04.145966,"(2.2, 2.58, 2.3080000000000003)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.0)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 23.0, 19.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:05.235900,"(2.2, 2.58, 2.508888888888889)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.0)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 23.0, 19.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:06.428698,"(2.2, 2.58, 2.34)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.0)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.335714285714286)","(13.0, 23.0, 19.0)","(12.0, 26.0, 16.25)"
11-01-2023 18:20:07.511759,"(2.2, 2.58, 2.38)","(13.0, 26.0, 20.0)","(5.0, 16.5, 16.0)","(17.0, 55.0, 47.6)","(2.8, 3.55, 3.381818181818182)","(13.0, 23.0, 19.0)","(12.0, 26.0, 16.25)"
