,Set Us Free,Inordinate,Rebel Racer,Dixie Built,Hollerween,Turin,Black Banjo,Manhattan Sting,Fabiola,Hesontherun,Delightful Hustler,Anything But
10-01-2023 14:57:37.690262,"(16.0, 19.5, 19.14516129032258)","(3.6, 4.1, 4.037610619469026)","(9.0, 11.0, 10.405714285714286)","(9.0, 11.0, 10.96583850931677)","(8.5, 13.0, 12.766666666666667)","(3.7, 4.4, 4.349431818181818)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 11.5, 11.287593984962406)","(18.0, 22.0, 21.966666666666665)","(19.0, 22.0, 21.464285714285715)","(101.0, 260.0, 233.33333333333334)"
10-01-2023 14:57:39.138422,"(16.0, 19.5, 19.14516129032258)","(3.6, 4.1, 4.037610619469026)","(9.0, 11.0, 10.405714285714286)","(9.0, 11.0, 10.96583850931677)","(8.5, 13.0, 12.766666666666667)","(3.7, 4.4, 4.349431818181818)","(41.0, 60.0, 56.76470588235294)","(101.0, 160.0, 152.22222222222223)","(10.0, 11.5, 11.287593984962406)","(18.0, 22.0, 21.966666666666665)","(19.0, 22.0, 21.464285714285715)","(101.0, 260.0, 227.5)"
10-01-2023 14:57:40.581893,"(16.0, 19.5, 19.133333333333333)","(3.6, 4.1, 4.024598930481283)","(9.0, 11.0, 10.405714285714286)","(9.0, 11.0, 10.96583850931677)","(8.5, 13.0, 12.58695652173913)","(3.7, 4.4, 4.369677419354839)","(41.0, 55.0, 53.75)","(101.0, 160.0, 155.0)","(10.0, 11.5, 11.290740740740741)","(18.0, 22.0, 21.966666666666665)","(19.0, 22.0, 21.071428571428573)","(101.0, 250.0, 227.5)"
10-01-2023 14:57:42.022795,"(16.0, 19.5, 19.025641025641026)","(3.6, 4.0, 3.9752645502645505)","(9.0, 11.0, 10.914893617021276)","(9.0, 11.5, 11.13135593220339)","(8.5, 13.0, 12.793650793650794)","(3.7, 4.4, 4.368456375838926)","(41.0, 55.0, 54.0)","(101.0, 160.0, 155.3846153846154)","(10.0, 11.5, 11.287593984962406)","(18.0, 22.0, 21.956521739130434)","(19.0, 22.0, 21.47126436781609)","(101.0, 250.0, 227.5)"
10-01-2023 14:57:43.468327,"(16.0, 19.5, 19.0375)","(3.6, 3.95, 3.9)","(9.0, 11.0, 11.083850931677018)","(10.0, 11.5, 11.217687074829932)","(8.5, 13.0, 12.924242424242424)","(3.7, 4.4, 4.433093525179856)","(41.0, 55.0, 54.0)","(101.0, 160.0, 155.0)","(10.0, 11.5, 11.301754385964912)","(18.0, 22.0, 21.972972972972972)","(19.0, 22.0, 21.47126436781609)","(101.0, 250.0, 227.5)"
10-01-2023 14:57:44.875664,"(16.0, 19.5, 19.0375)","(3.6, 3.9, 3.85765306122449)","(9.0, 11.5, 11.083850931677018)","(10.0, 11.5, 11.217687074829932)","(8.5, 13.0, 12.924242424242424)","(3.7, 4.5, 4.493814432989691)","(41.0, 55.0, 54.0)","(101.0, 160.0, 155.3846153846154)","(10.0, 11.5, 11.285984848484848)","(18.0, 22.0, 21.972972972972972)","(19.0, 22.0, 21.494505494505496)","(101.0, 250.0, 227.5)"
10-01-2023 14:57:46.358090,"(16.0, 19.5, 19.048780487804876)","(3.6, 3.9, 3.8635897435897433)","(9.0, 11.5, 11.184466019417476)","(10.0, 11.5, 11.245161290322581)","(8.5, 13.0, 12.975409836065573)","(3.7, 4.5, 4.464112903225806)","(41.0, 55.0, 54.166666666666664)","(101.0, 160.0, 156.66666666666666)","(10.0, 11.5, 11.290384615384616)","(18.0, 22.0, 21.487179487179485)","(19.0, 22.0, 21.424242424242426)","(101.0, 250.0, 232.0)"
10-01-2023 14:57:47.924547,"(16.0, 19.5, 19.137254901960784)","(3.6, 3.85, 3.821428571428571)","(9.0, 11.5, 11.311728395061728)","(10.0, 11.5, 11.270348837209303)","(8.5, 13.5, 13.245283018867925)","(3.7, 4.5, 4.509677419354839)","(41.0, 55.0, 52.142857142857146)","(101.0, 160.0, 156.66666666666666)","(10.0, 11.5, 10.825)","(18.0, 22.0, 22.254901960784313)","(19.0, 22.0, 21.424242424242426)","(101.0, 250.0, 226.66666666666666)"
10-01-2023 14:57:49.417416,"(16.0, 19.5, 19.137254901960784)","(3.5, 3.85, 3.8193140794223828)","(9.0, 11.5, 11.285211267605634)","(10.0, 11.5, 11.674698795180722)","(8.5, 13.5, 13.282608695652174)","(3.7, 4.6, 4.524324324324324)","(41.0, 55.0, 52.142857142857146)","(101.0, 160.0, 156.66666666666666)","(10.0, 11.0, 10.760736196319018)","(18.0, 23.0, 22.236363636363638)","(19.0, 22.0, 21.424242424242426)","(101.0, 250.0, 232.0)"
10-01-2023 14:57:50.882159,"(16.0, 19.5, 19.025641025641026)","(3.5, 3.85, 3.816181818181818)","(9.0, 11.5, 11.277372262773723)","(10.0, 12.0, 11.635338345864662)","(8.5, 13.5, 13.261904761904763)","(3.7, 4.6, 4.524324324324324)","(41.0, 55.0, 52.5)","(101.0, 160.0, 156.36363636363637)","(10.0, 11.0, 10.784530386740332)","(18.0, 23.0, 22.066666666666666)","(19.0, 22.0, 21.57894736842105)","(101.0, 250.0, 227.5)"
10-01-2023 14:57:52.357039,"(16.0, 19.5, 19.025641025641026)","(3.5, 3.85, 3.817158671586716)","(9.0, 11.5, 11.277372262773723)","(10.0, 12.0, 11.632352941176471)","(8.5, 13.5, 13.255813953488373)","(3.7, 4.6, 4.532258064516129)","(41.0, 55.0, 52.5)","(101.0, 160.0, 155.83333333333334)","(10.0, 11.0, 10.725609756097562)","(18.0, 23.0, 22.073170731707318)","(19.0, 22.0, 21.47826086956522)","(101.0, 250.0, 223.75)"
10-01-2023 14:57:53.883571,"(16.0, 19.0, 18.770833333333332)","(3.5, 3.85, 3.8099206349206347)","(9.0, 11.5, 11.277372262773723)","(10.0, 12.0, 11.632352941176471)","(8.5, 13.5, 13.229166666666666)","(3.7, 4.6, 4.532258064516129)","(41.0, 55.0, 52.5)","(101.0, 160.0, 155.83333333333334)","(10.0, 11.0, 10.748768472906404)","(18.0, 23.0, 22.073170731707318)","(19.0, 22.0, 21.47826086956522)","(101.0, 250.0, 226.0)"
10-01-2023 14:57:55.475481,"(16.0, 19.0, 18.571428571428573)","(3.5, 3.85, 3.798620689655172)","(9.0, 11.5, 11.283582089552239)","(10.0, 12.0, 11.632352941176471)","(9.0, 13.5, 13.284313725490197)","(3.7, 4.6, 4.545945945945946)","(31.0, 55.0, 50.625)","(101.0, 160.0, 155.83333333333334)","(10.0, 11.0, 10.748768472906404)","(18.0, 23.0, 22.333333333333332)","(19.0, 22.0, 21.645569620253163)","(101.0, 250.0, 226.0)"
10-01-2023 14:57:56.993432,"(16.0, 19.0, 19.15625)","(3.5, 3.8, 3.8287037037037037)","(9.0, 11.5, 10.93939393939394)","(10.0, 12.0, 11.65)","(9.0, 13.5, 13.288461538461538)","(3.7, 4.6, 4.632520325203252)","(31.0, 55.0, 50.55555555555556)","(101.0, 160.0, 156.36363636363637)","(10.0, 11.0, 10.71551724137931)","(18.0, 23.0, 22.243243243243242)","(19.0, 22.0, 20.887323943661972)","(101.0, 250.0, 226.0)"
10-01-2023 14:57:58.485476,"(16.0, 20.0, 19.56756756756757)","(3.5, 3.85, 3.8097484276729556)","(9.0, 11.0, 10.93939393939394)","(10.0, 12.0, 11.64516129032258)","(9.0, 13.5, 13.288461538461538)","(3.7, 4.7, 4.63972602739726)","(31.0, 55.0, 50.55555555555556)","(101.0, 160.0, 155.55555555555554)","(10.0, 11.0, 10.684782608695652)","(18.0, 23.0, 22.243243243243242)","(19.0, 21.0, 21.682539682539684)","(101.0, 250.0, 226.0)"
10-01-2023 14:57:59.986618,"(16.0, 20.0, 19.56756756756757)","(3.5, 3.85, 3.8099358974358974)","(9.0, 11.0, 10.942528735632184)","(10.0, 12.0, 11.655172413793103)","(9.0, 13.5, 13.288461538461538)","(3.7, 4.7, 4.63972602739726)","(31.0, 55.0, 50.55555555555556)","(101.0, 160.0, 156.0)","(10.0, 11.0, 10.764591439688717)","(18.0, 23.0, 20.934782608695652)","(19.0, 22.0, 21.682539682539684)","(101.0, 250.0, 226.0)"
10-01-2023 14:58:01.440446,"(16.0, 20.0, 19.56756756756757)","(3.5, 3.85, 3.8099358974358974)","(9.0, 11.0, 10.942528735632184)","(10.0, 12.0, 11.655172413793103)","(9.0, 13.5, 13.288461538461538)","(3.7, 4.7, 4.637588652482269)","(31.0, 55.0, 50.55555555555556)","(101.0, 160.0, 157.82608695652175)","(10.0, 11.0, 10.764591439688717)","(18.0, 21.0, 21.50877192982456)","(19.0, 22.0, 21.682539682539684)","(101.0, 250.0, 226.0)"
10-01-2023 14:58:02.926038,"(15.0, 20.0, 19.56756756756757)","(3.5, 3.85, 3.8276785714285713)","(9.0, 11.0, 10.993589743589743)","(10.0, 12.0, 11.655172413793103)","(9.0, 13.5, 13.3)","(3.7, 4.7, 4.647857142857143)","(41.0, 55.0, 51.74647887323944)","(101.0, 160.0, 157.82608695652175)","(10.0, 11.0, 10.454326923076923)","(18.0, 22.0, 21.40983606557377)","(19.0, 22.0, 20.867924528301888)","(101.0, 250.0, 226.0)"
10-01-2023 14:58:04.530796,"(15.0, 20.0, 19.589285714285715)","(3.5, 3.8, 3.8461702127659576)","(9.0, 11.0, 10.898395721925134)","(10.0, 12.0, 11.567226890756302)","(9.0, 13.5, 13.3)","(3.7, 4.7, 4.682142857142857)","(41.0, 55.0, 50.6578947368421)","(101.0, 160.0, 158.1818181818182)","(10.0, 10.5, 10.453703703703704)","(18.0, 22.0, 21.40983606557377)","(19.0, 21.0, 20.867924528301888)","(101.0, 250.0, 226.0)"
10-01-2023 14:58:06.086803,"(16.0, 20.0, 19.589285714285715)","(3.5, 3.85, 3.8391472868217056)","(9.0, 11.0, 10.870646766169154)","(10.0, 12.0, 11.574468085106384)","(9.0, 13.5, 13.3)","(3.7, 4.7, 4.665957446808511)","(31.0, 55.0, 50.6578947368421)","(101.0, 160.0, 158.1818181818182)","(10.0, 10.5, 10.454954954954955)","(18.0, 22.0, 21.6)","(19.0, 21.0, 20.677419354838708)","(101.0, 250.0, 226.0)"
10-01-2023 14:58:07.684122,"(16.0, 20.0, 19.551724137931036)","(3.5, 3.85, 3.830792682926829)","(9.0, 11.0, 10.870646766169154)","(10.0, 12.0, 11.537037037037036)","(9.0, 13.5, 13.3)","(3.7, 4.7, 4.66546762589928)","(31.0, 55.0, 50.54347826086956)","(101.0, 160.0, 157.91666666666666)","(10.0, 10.5, 10.370229007633588)","(18.0, 22.0, 21.92)","(19.0, 21.0, 20.655172413793103)","(101.0, 250.0, 230.0)"
10-01-2023 14:58:09.198608,"(16.0, 20.0, 19.551724137931036)","(3.5, 3.85, 3.9062240663900414)","(9.0, 11.0, 10.683673469387756)","(10.0, 12.0, 11.842465753424657)","(9.0, 13.5, 13.3)","(3.7, 4.7, 4.6658333333333335)","(31.0, 55.0, 50.54347826086956)","(101.0, 160.0, 157.91666666666666)","(10.0, 10.5, 9.835555555555555)","(17.0, 22.0, 21.92)","(19.0, 21.0, 20.555555555555557)","(101.0, 250.0, 246.66666666666666)"
10-01-2023 14:58:10.734552,"(16.0, 20.0, 19.551724137931036)","(3.5, 3.95, 3.908196721311475)","(9.0, 11.0, 10.527426160337553)","(10.0, 12.0, 11.867647058823529)","(9.0, 13.5, 13.3)","(3.7, 4.7, 4.667460317460318)","(31.0, 55.0, 50.54347826086956)","(101.0, 160.0, 157.91666666666666)","(10.0, 10.0, 9.79009900990099)","(17.0, 22.0, 21.92)","(19.0, 21.0, 20.52)","(101.0, 260.0, 231.42857142857142)"
10-01-2023 14:58:12.255804,"(16.0, 20.0, 19.535714285714285)","(3.5, 4.0, 3.9703488372093023)","(9.0, 11.0, 10.393548387096775)","(10.0, 12.0, 12.30503144654088)","(9.0, 13.5, 13.120689655172415)","(3.7, 4.7, 4.584482758620689)","(41.0, 55.0, 51.46551724137931)","(101.0, 160.0, 157.82608695652175)","(9.0, 10.0, 9.794174757281553)","(17.0, 22.0, 21.92)","(19.0, 21.0, 20.454545454545453)","(101.0, 260.0, 226.66666666666666)"
10-01-2023 14:58:13.769026,"(16.0, 20.0, 19.51851851851852)","(3.5, 4.0, 4.031382978723404)","(9.0, 10.5, 10.393548387096775)","(10.0, 12.5, 12.307086614173228)","(9.0, 13.5, 13.120689655172415)","(3.7, 4.6, 4.572)","(41.0, 55.0, 51.46551724137931)","(101.0, 160.0, 158.1818181818182)","(9.0, 10.0, 9.775862068965518)","(17.0, 22.0, 21.676470588235293)","(19.0, 21.0, 20.454545454545453)","(101.0, 260.0, 226.66666666666666)"
10-01-2023 14:58:15.223985,"(16.0, 20.0, 19.51851851851852)","(3.5, 4.1, 4.0202)","(9.0, 10.5, 10.328729281767956)","(10.0, 12.5, 12.22568093385214)","(9.0, 13.5, 13.106060606060606)","(3.7, 4.6, 4.565158371040724)","(31.0, 55.0, 51.49122807017544)","(101.0, 160.0, 158.1818181818182)","(9.0, 9.8, 9.70958904109589)","(18.0, 22.0, 21.522727272727273)","(19.0, 21.0, 20.314285714285713)","(101.0, 260.0, 240.0)"
10-01-2023 14:58:16.669371,"(16.0, 20.0, 19.51851851851852)","(3.5, 4.1, 4.005154639175258)","(9.0, 10.5, 10.169811320754716)","(10.0, 13.0, 11.734265734265735)","(9.0, 13.5, 13.532894736842104)","(3.7, 4.6, 4.58030303030303)","(31.0, 55.0, 57.857142857142854)","(101.0, 160.0, 156.92307692307693)","(9.0, 9.8, 9.992805755395683)","(18.0, 22.0, 22.166666666666668)","(19.0, 21.0, 20.40909090909091)","(101.0, 250.0, 240.0)"
10-01-2023 14:58:18.201340,"(16.0, 20.0, 19.823943661971832)","(3.5, 4.1, 3.9899141630901287)","(9.0, 10.5, 10.255244755244755)","(10.0, 12.0, 11.732394366197184)","(9.0, 14.0, 13.418032786885245)","(3.7, 4.6, 4.5929824561403505)","(31.0, 60.0, 57.30769230769231)","(101.0, 160.0, 156.92307692307693)","(9.0, 10.0, 10.029816513761467)","(18.0, 23.0, 22.157894736842106)","(19.0, 21.0, 20.48)","(101.0, 250.0, 240.0)"
10-01-2023 14:58:19.837936,"(16.0, 20.0, 19.823943661971832)","(3.5, 4.1, 4.002234636871508)","(9.0, 10.5, 10.255244755244755)","(10.0, 12.0, 11.732394366197184)","(9.0, 13.5, 13.408450704225352)","(3.7, 4.6, 4.593103448275862)","(31.0, 60.0, 57.30769230769231)","(101.0, 160.0, 156.92307692307693)","(9.0, 10.5, 10.029545454545454)","(18.0, 23.0, 22.157894736842106)","(19.0, 21.0, 20.48)","(101.0, 250.0, 240.0)"
10-01-2023 14:58:21.447469,"(16.0, 20.0, 20.227272727272727)","(3.5, 4.1, 3.991826923076923)","(9.0, 10.5, 10.27124183006536)","(10.0, 12.0, 11.771084337349398)","(9.0, 13.5, 13.408450704225352)","(3.7, 4.6, 4.499692307692308)","(31.0, 60.0, 57.5)","(101.0, 160.0, 156.36363636363637)","(9.0, 10.5, 10.048076923076923)","(18.0, 23.0, 21.166666666666668)","(19.0, 21.0, 20.48)","(101.0, 250.0, 240.0)"
10-01-2023 14:58:23.068064,"(16.0, 21.0, 20.135135135135137)","(3.5, 4.1, 3.982706766917293)","(9.0, 10.5, 10.151515151515152)","(10.0, 12.0, 12.325732899022801)","(9.0, 13.5, 13.36734693877551)","(3.7, 4.5, 4.478966789667897)","(31.0, 60.0, 56.59574468085106)","(101.0, 160.0, 156.08695652173913)","(9.0, 10.5, 10.026315789473685)","(18.0, 22.0, 21.166666666666668)","(19.0, 21.0, 20.38095238095238)","(101.0, 250.0, 242.0)"
10-01-2023 14:58:24.679896,"(16.0, 21.0, 20.135135135135137)","(3.5, 4.0, 4.002611940298507)","(9.0, 10.5, 10.12295081967213)","(10.0, 12.5, 12.35171102661597)","(9.0, 13.5, 12.848214285714286)","(3.7, 4.5, 4.5458823529411765)","(41.0, 60.0, 53.93939393939394)","(101.0, 160.0, 156.08695652173913)","(9.0, 10.5, 10.133047210300429)","(18.0, 22.0, 21.387096774193548)","(19.0, 21.0, 19.847826086956523)","(101.0, 250.0, 242.0)"
10-01-2023 14:58:26.253954,"(16.0, 21.0, 20.135135135135137)","(3.5, 4.1, 4.002611940298507)","(9.0, 10.5, 10.12295081967213)","(10.0, 12.5, 12.35171102661597)","(9.0, 13.0, 12.848214285714286)","(3.7, 4.6, 4.464285714285714)","(41.0, 55.0, 53.93939393939394)","(101.0, 160.0, 156.08695652173913)","(9.0, 10.5, 10.157314629258517)","(18.0, 22.0, 21.387096774193548)","(19.0, 20.0, 19.805555555555557)","(101.0, 250.0, 242.0)"
10-01-2023 14:58:27.828404,"(16.0, 21.0, 20.25581395348837)","(3.6, 4.1, 4.002641509433962)","(9.0, 10.5, 10.120481927710843)","(10.0, 12.5, 12.376582278481013)","(9.0, 13.0, 12.848214285714286)","(3.8, 4.5, 4.464285714285714)","(41.0, 55.0, 53.93939393939394)","(101.0, 160.0, 156.36363636363637)","(9.0, 10.5, 10.168131868131868)","(18.0, 22.0, 21.327272727272728)","(19.0, 20.0, 19.875)","(101.0, 250.0, 242.0)"
10-01-2023 14:58:29.401634,"(16.0, 21.0, 20.6375)","(3.6, 4.0, 3.99869109947644)","(9.0, 10.5, 10.097872340425532)","(10.0, 12.5, 12.2975)","(9.0, 13.0, 12.848214285714286)","(3.8, 4.5, 4.502127659574468)","(41.0, 55.0, 49.27777777777778)","(101.0, 160.0, 157.0)","(9.0, 10.5, 10.187370600414079)","(18.0, 23.0, 21.275862068965516)","(19.0, 21.0, 19.875)","(101.0, 250.0, 242.0)"
10-01-2023 14:58:31.108982,"(16.0, 21.0, 20.439655172413794)","(3.6, 4.1, 3.977007299270073)","(9.0, 10.5, 10.094262295081966)","(10.0, 12.5, 12.2975)","(9.0, 13.0, 13.3)","(3.8, 4.6, 4.533333333333333)","(41.0, 50.0, 51.5625)","(101.0, 160.0, 155.6)","(9.0, 10.5, 10.179381443298968)","(18.0, 23.0, 21.347826086956523)","(19.0, 21.0, 20.36842105263158)","(101.0, 250.0, 247.5)"
10-01-2023 14:58:32.717898,"(16.0, 21.0, 20.42982456140351)","(3.6, 4.0, 3.9741206030150753)","(9.0, 10.5, 10.162116040955631)","(10.0, 12.5, 12.29493670886076)","(9.0, 13.5, 12.678571428571429)","(3.8, 4.6, 4.486046511627907)","(41.0, 55.0, 51.81818181818182)","(101.0, 160.0, 156.08695652173913)","(9.0, 10.5, 10.19831223628692)","(18.0, 22.0, 21.964285714285715)","(19.0, 21.0, 20.333333333333332)","(101.0, 260.0, 242.85714285714286)"
10-01-2023 14:58:34.264686,"(16.0, 21.0, 20.458333333333332)","(3.6, 4.0, 3.978177966101695)","(9.0, 10.5, 10.173267326732674)","(10.0, 12.5, 12.301470588235293)","(9.0, 13.0, 12.775)","(3.8, 4.5, 4.478711484593838)","(41.0, 55.0, 52.02127659574468)","(101.0, 160.0, 156.0)","(9.0, 10.5, 10.23644251626898)","(18.0, 23.0, 21.865384615384617)","(19.0, 21.0, 20.571428571428573)","(101.0, 260.0, 245.0)"
10-01-2023 14:58:35.940950,"(16.0, 21.0, 20.458333333333332)","(3.6, 4.0, 3.992088607594937)","(9.0, 10.5, 10.172185430463577)","(10.0, 12.5, 12.311188811188812)","(10.0, 13.0, 12.775)","(3.9, 4.5, 4.477325581395349)","(41.0, 55.0, 49.8)","(101.0, 160.0, 156.0)","(9.0, 10.5, 10.227973568281937)","(18.0, 22.0, 21.865384615384617)","(18.0, 21.0, 20.59375)","(101.0, 260.0, 245.0)"
10-01-2023 14:58:37.571289,"(16.0, 21.0, 20.458333333333332)","(3.6, 4.0, 3.9879518072289155)","(9.0, 10.5, 10.057768924302788)","(10.0, 12.5, 12.311188811188812)","(10.0, 13.0, 12.76923076923077)","(3.9, 4.5, 4.4886986301369864)","(41.0, 50.0, 49.8)","(101.0, 160.0, 155.0)","(9.0, 10.5, 10.221006564551422)","(18.0, 22.0, 21.865384615384617)","(18.0, 21.0, 20.51851851851852)","(101.0, 260.0, 245.0)"
10-01-2023 14:58:39.177585,"(16.0, 21.0, 20.458333333333332)","(3.6, 4.0, 3.95)","(9.0, 10.5, 10.118556701030927)","(10.0, 12.5, 12.318987341772152)","(10.0, 13.0, 12.68452380952381)","(3.8, 4.5, 4.497328244274809)","(41.0, 50.0, 52.10526315789474)","(101.0, 160.0, 155.2)","(9.0, 10.5, 10.958333333333334)","(18.0, 22.0, 21.97826086956522)","(19.0, 21.0, 20.714285714285715)","(101.0, 260.0, 242.85714285714286)"
10-01-2023 14:58:40.941968,"(16.0, 21.0, 20.50381679389313)","(3.6, 3.95, 3.894845360824742)","(9.0, 10.5, 10.209424083769633)","(10.0, 12.5, 12.323019801980198)","(10.0, 13.0, 12.71195652173913)","(3.8, 4.5, 4.496961325966851)","(41.0, 55.0, 52.58620689655172)","(101.0, 160.0, 124.11764705882354)","(9.0, 11.0, 11.017921146953405)","(18.0, 22.0, 21.962962962962962)","(19.0, 21.0, 20.75)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:42.600991,"(16.0, 21.0, 20.50769230769231)","(3.6, 3.9, 3.8616959064327485)","(9.0, 10.5, 10.188022284122562)","(10.0, 12.5, 12.322139303482587)","(10.0, 13.0, 12.951923076923077)","(3.9, 4.5, 4.4969780219780215)","(41.0, 55.0, 52.5)","(101.0, 130.0, 125.0)","(9.0, 11.5, 11.09330985915493)","(18.0, 22.0, 22.209302325581394)","(19.0, 21.0, 21.26388888888889)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:44.558335,"(16.0, 21.0, 20.50769230769231)","(3.6, 3.9, 3.7985714285714285)","(9.0, 10.5, 10.20997375328084)","(10.0, 12.5, 12.322139303482587)","(10.0, 13.0, 12.951923076923077)","(3.9, 4.5, 4.524852071005917)","(41.0, 55.0, 52.94117647058823)","(101.0, 130.0, 124.73684210526315)","(9.0, 11.5, 11.105263157894736)","(18.0, 23.0, 23.027027027027028)","(19.0, 22.0, 21.367816091954023)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:46.816579,"(16.0, 21.0, 20.50769230769231)","(3.6, 3.8, 3.81289592760181)","(9.0, 10.5, 10.205333333333334)","(10.0, 12.5, 12.319899244332493)","(10.0, 13.0, 12.912280701754385)","(3.9, 4.6, 4.516447368421052)","(41.0, 55.0, 52.94117647058823)","(101.0, 130.0, 124.11764705882354)","(9.0, 11.5, 11.093434343434344)","(18.0, 24.0, 23.142857142857142)","(19.0, 22.0, 21.666666666666668)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:48.675904,"(16.0, 21.0, 20.50769230769231)","(3.6, 3.85, 3.777586206896552)","(9.0, 10.5, 10.189119170984457)","(10.0, 12.5, 12.319899244332493)","(10.0, 13.0, 13.23936170212766)","(3.9, 4.6, 4.54060606060606)","(41.0, 55.0, 51.666666666666664)","(101.0, 130.0, 124.11764705882354)","(9.0, 11.5, 11.094907407407407)","(18.0, 24.0, 23.142857142857142)","(19.0, 22.0, 21.313725490196077)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:50.523561,"(16.0, 21.0, 20.50769230769231)","(3.5, 3.85, 3.8193298969072162)","(9.0, 10.5, 10.198317307692308)","(10.0, 12.5, 12.319899244332493)","(10.0, 13.5, 13.271028037383177)","(3.8, 4.6, 4.540485829959514)","(41.0, 55.0, 51.666666666666664)","(101.0, 130.0, 124.11764705882354)","(10.0, 11.5, 11.097156398104266)","(18.0, 24.0, 22.97142857142857)","(19.0, 22.0, 21.23913043478261)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:52.214855,"(16.0, 21.0, 20.694736842105264)","(3.5, 3.85, 3.815204678362573)","(9.0, 10.5, 10.187192118226601)","(10.0, 12.5, 12.310344827586206)","(10.0, 13.5, 13.262135922330097)","(3.8, 4.6, 4.496987951807229)","(41.0, 55.0, 51.666666666666664)","(101.0, 130.0, 124.11764705882354)","(10.0, 11.5, 11.097156398104266)","(18.0, 23.0, 22.97222222222222)","(19.0, 22.0, 21.36764705882353)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:53.912891,"(16.0, 21.0, 20.684782608695652)","(3.5, 3.85, 3.822705314009662)","(9.0, 10.5, 10.187192118226601)","(10.0, 12.5, 12.308310991957104)","(10.0, 13.5, 13.063025210084033)","(3.8, 4.5, 4.466121495327103)","(41.0, 55.0, 51.666666666666664)","(101.0, 130.0, 124.11764705882354)","(10.0, 11.5, 11.0850622406639)","(18.0, 23.0, 22.96969696969697)","(19.0, 22.0, 21.43421052631579)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:55.560855,"(16.0, 21.0, 20.701030927835053)","(3.5, 3.85, 3.8138513513513512)","(9.0, 10.5, 10.194711538461538)","(10.0, 12.5, 12.31233595800525)","(10.0, 13.5, 12.962962962962964)","(3.8, 4.5, 4.466200466200466)","(41.0, 55.0, 53.05555555555556)","(101.0, 130.0, 124.28571428571429)","(10.0, 11.5, 11.0850622406639)","(18.0, 23.0, 22.96969696969697)","(19.0, 22.0, 21.43421052631579)","(101.0, 260.0, 246.66666666666666)"
10-01-2023 14:58:57.365875,"(16.0, 21.0, 20.741935483870968)","(3.5, 3.85, 3.800131926121372)","(9.0, 10.5, 10.225563909774436)","(10.0, 12.5, 12.315584415584416)","(10.0, 13.0, 12.993421052631579)","(3.8, 4.5, 4.46984126984127)","(41.0, 55.0, 53.55263157894737)","(101.0, 130.0, 127.72727272727272)","(10.0, 11.5, 11.109756097560975)","(18.0, 23.0, 22.97872340425532)","(19.0, 22.0, 21.481927710843372)","(101.0, 230.0, 220.52631578947367)"
10-01-2023 14:58:59.115892,"(16.0, 21.0, 20.84090909090909)","(3.5, 3.85, 3.7916030534351144)","(9.0, 10.5, 10.245049504950495)","(10.0, 12.5, 12.318766066838046)","(10.0, 13.0, 12.3739837398374)","(3.8, 4.5, 4.526666666666666)","(41.0, 55.0, 53.25)","(101.0, 130.0, 128.5)","(10.0, 11.5, 11.137010676156583)","(18.0, 23.0, 23.333333333333332)","(19.0, 22.0, 21.76271186440678)","(101.0, 230.0, 220.52631578947367)"
10-01-2023 14:59:00.933246,"(16.0, 21.0, 20.839080459770116)","(3.5, 3.8, 3.791269841269841)","(9.0, 10.5, 10.208100558659218)","(10.0, 12.5, 12.318766066838046)","(10.0, 12.5, 12.39080459770115)","(3.8, 4.6, 4.482098765432099)","(41.0, 55.0, 53.25)","(101.0, 130.0, 128.5)","(10.0, 11.5, 11.139492753623188)","(18.0, 24.0, 23.55)","(19.0, 23.0, 22.242424242424242)","(101.0, 230.0, 220.52631578947367)"
10-01-2023 14:59:02.715557,"(16.0, 21.0, 21.689655172413794)","(3.5, 3.8, 3.7874087591240873)","(9.0, 10.5, 10.228915662650602)","(10.0, 12.5, 12.317135549872123)","(10.0, 12.5, 12.429347826086957)","(3.8, 4.5, 4.462422360248447)","(41.0, 55.0, 53.47826086956522)","(101.0, 130.0, 127.82608695652173)","(10.0, 11.5, 11.17524115755627)","(18.0, 24.0, 23.333333333333332)","(19.0, 23.0, 22.57894736842105)","(101.0, 220.0, 217.5)"
10-01-2023 14:59:06.096387,"(16.0, 22.0, 22.041666666666668)","(3.5, 3.8, 3.8313492063492065)","(9.0, 10.5, 10.242117117117116)","(10.0, 12.5, 12.385630498533724)","(10.0, 12.5, 12.467532467532468)","(3.8, 4.5, 4.340845070422535)","(41.0, 55.0, 54.04761904761905)","(101.0, 130.0, 129.1304347826087)","(10.0, 11.5, 11.192063492063491)","(18.0, 23.0, 22.794871794871796)","(19.0, 24.0, 23.267857142857142)","(101.0, 230.0, 212.0)"
