,Drop Zone,Monkey Paw,Greek Malt,Little Fred,Winlock To Rise,Purse Strings,Brockton Bomber,Chip Rock
15-12-2022 14:26:24.601641,"(6.0, 9.8, 9.65)","(1.3, 1.56, 1.5157894736842106)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 15.323529411764707)","(8.5, 16.0, 15.210526315789474)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:25.782793,"(6.0, 9.8, 9.65)","(1.3, 1.55, 1.532)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 18.0, 16.214285714285715)","(8.5, 16.0, 14.333333333333334)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:27.085117,"(6.0, 9.8, 9.65)","(1.3, 1.55, 1.52)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 16.214285714285715)","(8.5, 16.0, 14.181818181818182)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:28.127616,"(6.0, 9.8, 9.65)","(1.3, 1.55, 1.52)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 16.214285714285715)","(8.5, 16.0, 14.181818181818182)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:29.134433,"(6.0, 9.8, 9.65)","(1.3, 1.55, 1.52)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 16.214285714285715)","(8.5, 16.0, 14.181818181818182)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:30.267636,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.55, 1.5147058823529411)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 15.5)","(8.5, 16.0, 14.928571428571429)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.94736842105263)"
15-12-2022 14:26:31.321357,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.55, 1.5147058823529411)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 15.5)","(8.5, 16.0, 14.928571428571429)","(26.0, 42.0, 34.77777777777778)","(15.0, 27.0, 25.94736842105263)"
15-12-2022 14:26:32.321577,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.55, 1.5147058823529411)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 14.714285714285714)","(8.5, 16.0, 14.928571428571429)","(26.0, 40.0, 35.6)","(15.0, 27.0, 25.94736842105263)"
15-12-2022 14:26:33.467377,"(6.0, 10.0, 9.8)","(1.3, 1.55, 1.5147058823529411)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 14.714285714285714)","(8.5, 16.0, 15.818181818181818)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:34.587627,"(6.0, 10.0, 9.8)","(1.3, 1.55, 1.5147058823529411)","(31.0, 80.0, 62.47619047619048)","(51.0, 350.0, 330.3846153846154)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.0, 16.0)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:35.688971,"(6.0, 10.0, 9.8)","(1.3, 1.55, 1.5147058823529411)","(31.0, 80.0, 50.666666666666664)","(51.0, 350.0, 300.0)","(10.0, 17.5, 14.714285714285714)","(8.5, 16.5, 16.0)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:36.804184,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.55, 1.487)","(31.0, 80.0, 63.2)","(51.0, 350.0, 300.0)","(10.0, 17.5, 14.714285714285714)","(8.5, 16.5, 16.0)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:37.899275,"(6.0, 10.0, 9.8)","(1.3, 1.55, 1.45)","(31.0, 80.0, 63.2)","(51.0, 350.0, 325.0)","(10.0, 17.5, 14.714285714285714)","(8.5, 16.5, 16.0)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:39.089789,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.54, 1.511764705882353)","(31.0, 80.0, 66.0)","(51.0, 350.0, 325.0)","(10.0, 17.5, 14.714285714285714)","(8.5, 16.5, 17.13157894736842)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:40.276159,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.54, 1.511764705882353)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.545454545454545)","(8.5, 17.5, 16.041666666666668)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:41.499998,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.54, 1.511764705882353)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.5, 16.57142857142857)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:42.909771,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.54, 1.511764705882353)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.0, 17.0)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 25.42105263157895)"
15-12-2022 14:26:44.474115,"(6.0, 10.0, 9.833333333333334)","(1.3, 1.54, 1.511764705882353)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.5, 17.0)","(26.0, 38.0, 36.714285714285715)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:45.736479,"(6.0, 10.0, 9.8)","(1.3, 1.54, 1.5238461538461539)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.0, 16.583333333333332)","(26.0, 38.0, 36.8)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:46.997508,"(6.5, 10.0, 9.8)","(1.3, 1.54, 1.49)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.0, 16.705882352941178)","(26.0, 38.0, 36.8)","(15.0, 27.0, 23.666666666666668)"
15-12-2022 14:26:48.245375,"(6.5, 10.0, 9.8)","(1.3, 1.54, 1.49)","(31.0, 80.0, 66.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 17.5, 14.714285714285714)","(8.5, 17.0, 16.705882352941178)","(26.0, 38.0, 35.42857142857143)","(15.0, 27.0, 25.666666666666668)"
15-12-2022 14:26:49.491864,"(6.5, 11.0, 10.384615384615385)","(1.3, 1.48, 1.4751219512195122)","(31.0, 80.0, 63.63636363636363)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.65)","(8.5, 17.0, 16.705882352941178)","(26.0, 38.0, 36.0)","(15.0, 27.0, 26.166666666666668)"
15-12-2022 14:26:50.464346,"(6.5, 11.0, 10.466666666666667)","(1.3, 1.48, 1.4755555555555555)","(31.0, 80.0, 63.63636363636363)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.65)","(8.5, 17.0, 16.705882352941178)","(26.0, 40.0, 36.0)","(15.0, 27.0, 26.2)"
15-12-2022 14:26:51.591616,"(6.5, 11.0, 10.7)","(1.3, 1.48, 1.4679069767441861)","(31.0, 80.0, 68.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.25)","(8.5, 17.0, 16.583333333333332)","(26.0, 40.0, 36.0)","(15.0, 27.0, 26.2)"
15-12-2022 14:26:52.752235,"(6.5, 11.0, 10.7)","(1.3, 1.47, 1.4679069767441861)","(31.0, 80.0, 68.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.333333333333334)","(9.0, 17.0, 16.583333333333332)","(26.0, 40.0, 34.666666666666664)","(15.0, 27.0, 26.2)"
15-12-2022 14:26:53.833852,"(6.5, 11.0, 10.7)","(1.3, 1.47, 1.4678048780487805)","(31.0, 80.0, 68.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.333333333333334)","(9.0, 17.0, 16.583333333333332)","(26.0, 40.0, 34.666666666666664)","(15.0, 27.0, 26.2)"
15-12-2022 14:26:54.908149,"(6.5, 11.0, 10.7)","(1.3, 1.47, 1.4678048780487805)","(31.0, 80.0, 68.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.571428571428571)","(9.0, 17.0, 16.583333333333332)","(26.0, 40.0, 33.333333333333336)","(15.0, 27.0, 26.2)"
15-12-2022 14:26:56.000892,"(6.5, 11.0, 10.4)","(1.3, 1.47, 1.4678048780487805)","(31.0, 80.0, 66.15384615384616)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.333333333333334)","(9.0, 17.0, 16.583333333333332)","(26.0, 40.0, 33.333333333333336)","(15.0, 27.0, 26.2)"
15-12-2022 14:26:57.126444,"(6.5, 11.0, 10.4)","(1.3, 1.47, 1.4688157894736842)","(31.0, 80.0, 66.15384615384616)","(51.0, 350.0, 333.33333333333337)","(10.0, 16.0, 14.2)","(9.0, 17.0, 16.0)","(26.0, 40.0, 36.36363636363637)","(15.0, 27.0, 26.466666666666665)"
15-12-2022 14:26:58.195488,"(6.5, 11.0, 10.8125)","(1.3, 1.47, 1.4676623376623377)","(31.0, 80.0, 65.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 14.2)","(9.0, 17.5, 16.0)","(26.0, 40.0, 36.36363636363637)","(15.0, 27.0, 26.466666666666665)"
15-12-2022 14:26:59.215929,"(6.5, 12.0, 10.96875)","(1.3, 1.47, 1.4687323943661972)","(31.0, 80.0, 72.5)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 14.0)","(9.0, 17.0, 16.0)","(26.0, 40.0, 36.36363636363637)","(15.0, 27.0, 26.466666666666665)"
15-12-2022 14:27:00.305415,"(6.5, 12.0, 11.0)","(1.3, 1.47, 1.4675675675675675)","(31.0, 80.0, 72.5)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 13.615384615384615)","(9.0, 17.0, 16.5)","(26.0, 40.0, 36.36363636363637)","(15.0, 27.0, 26.466666666666665)"
15-12-2022 14:27:01.443330,"(6.5, 12.0, 11.0)","(1.3, 1.47, 1.4675675675675675)","(31.0, 80.0, 72.5)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 13.615384615384615)","(9.0, 17.0, 16.5)","(26.0, 40.0, 36.36363636363637)","(15.0, 27.0, 26.466666666666665)"
15-12-2022 14:27:02.533421,"(6.5, 12.0, 11.0)","(1.3, 1.47, 1.4675675675675675)","(31.0, 80.0, 72.5)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 13.88888888888889)","(9.0, 17.0, 17.833333333333332)","(26.0, 40.0, 33.333333333333336)","(15.0, 27.0, 27.4)"
15-12-2022 14:27:03.574821,"(6.5, 12.0, 9.9375)","(1.3, 1.47, 1.4652631578947368)","(31.0, 80.0, 70.0)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 13.571428571428571)","(9.0, 19.0, 18.086956521739133)","(26.0, 40.0, 33.333333333333336)","(15.0, 29.0, 27.4)"
15-12-2022 14:27:04.693053,"(6.5, 12.0, 9.9375)","(1.3, 1.47, 1.4652631578947368)","(31.0, 80.0, 54.5)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 13.571428571428571)","(9.0, 19.0, 18.16)","(26.0, 40.0, 33.333333333333336)","(15.0, 29.0, 27.4)"
15-12-2022 14:27:05.862133,"(6.5, 12.0, 9.9375)","(1.3, 1.47, 1.4657142857142857)","(31.0, 80.0, 66.4)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 13.571428571428571)","(9.0, 19.0, 18.16)","(26.0, 40.0, 33.333333333333336)","(15.0, 29.0, 27.4)"
15-12-2022 14:27:07.023962,"(6.5, 12.0, 9.9375)","(1.3, 1.47, 1.4657142857142857)","(31.0, 80.0, 66.4)","(51.0, 350.0, 333.33333333333337)","(10.0, 15.0, 12.571428571428571)","(9.0, 19.0, 18.057692307692307)","(26.0, 40.0, 36.36363636363637)","(15.0, 29.0, 28.2)"
15-12-2022 14:27:08.260097,"(6.5, 12.0, 11.0625)","(1.3, 1.47, 1.4677215189873418)","(31.0, 80.0, 66.4)","(51.0, 350.0, 333.33333333333337)","(10.0, 14.0, 12.571428571428571)","(9.0, 19.0, 18.09259259259259)","(26.0, 40.0, 32.592592592592595)","(15.0, 29.0, 29.57142857142857)"
15-12-2022 14:27:09.375562,"(6.5, 12.0, 11.076923076923077)","(1.3, 1.47, 1.4676315789473684)","(31.0, 80.0, 58.666666666666664)","(51.0, 350.0, 333.33333333333337)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.0, 18.09259259259259)","(26.0, 40.0, 32.8)","(15.0, 30.0, 29.5)"
15-12-2022 14:27:10.469440,"(6.5, 12.0, 11.076923076923077)","(1.3, 1.47, 1.4676315789473684)","(31.0, 80.0, 68.36363636363636)","(51.0, 350.0, 333.33333333333337)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.0, 18.543478260869566)","(26.0, 38.0, 32.8)","(15.0, 30.0, 29.5)"
15-12-2022 14:27:11.628626,"(6.5, 12.0, 10.447058823529412)","(1.3, 1.47, 1.4678048780487805)","(31.0, 80.0, 68.36363636363636)","(51.0, 350.0, 333.33333333333337)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.0, 18.0)","(21.0, 38.0, 32.8)","(16.0, 30.0, 29.5)"
15-12-2022 14:27:12.761366,"(6.5, 12.0, 10.447058823529412)","(1.3, 1.47, 1.4678048780487805)","(31.0, 80.0, 68.36363636363636)","(51.0, 350.0, 352.0)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.0, 18.76923076923077)","(21.0, 38.0, 32.8)","(16.0, 30.0, 28.666666666666668)"
15-12-2022 14:27:13.908784,"(6.5, 12.0, 10.447058823529412)","(1.3, 1.45, 1.4496052631578946)","(31.0, 80.0, 68.36363636363636)","(51.0, 370.0, 352.0)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.0, 18.785714285714285)","(21.0, 38.0, 32.8)","(16.0, 30.0, 28.666666666666668)"
15-12-2022 14:27:14.991087,"(6.5, 12.0, 10.447058823529412)","(1.3, 1.47, 1.466)","(31.0, 80.0, 68.36363636363636)","(51.0, 370.0, 352.0)","(10.0, 14.0, 12.333333333333334)","(9.0, 19.0, 18.785714285714285)","(21.0, 38.0, 32.8)","(16.0, 30.0, 31.0)"
15-12-2022 14:27:16.060118,"(6.5, 12.0, 11.294117647058824)","(1.3, 1.46, 1.4570588235294117)","(31.0, 80.0, 66.28571428571428)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.75)","(21.0, 38.0, 32.8)","(16.0, 34.0, 31.0)"
15-12-2022 14:27:17.120918,"(6.5, 12.0, 11.076923076923077)","(1.3, 1.46, 1.4570588235294117)","(31.0, 80.0, 66.28571428571428)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.75)","(21.0, 38.0, 32.8)","(16.0, 34.0, 31.0)"
15-12-2022 14:27:18.243990,"(6.5, 12.0, 11.142857142857142)","(1.3, 1.46, 1.4570588235294117)","(31.0, 80.0, 66.28571428571428)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.75)","(21.0, 38.0, 32.666666666666664)","(16.0, 34.0, 31.0)"
15-12-2022 14:27:19.428595,"(6.5, 12.0, 11.142857142857142)","(1.3, 1.46, 1.4570588235294117)","(31.0, 80.0, 66.28571428571428)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.6875)","(21.0, 38.0, 32.666666666666664)","(16.0, 34.0, 31.0)"
15-12-2022 14:27:20.441928,"(6.5, 12.0, 11.142857142857142)","(1.3, 1.46, 1.440909090909091)","(31.0, 80.0, 67.6923076923077)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.791666666666668)","(21.0, 38.0, 33.333333333333336)","(16.0, 34.0, 28.727272727272727)"
15-12-2022 14:27:21.485067,"(6.5, 11.5, 11.071428571428571)","(1.3, 1.46, 1.4525)","(31.0, 80.0, 66.66666666666666)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.852941176470587)","(21.0, 38.0, 33.333333333333336)","(16.0, 32.0, 28.727272727272727)"
15-12-2022 14:27:22.556434,"(6.5, 11.5, 11.2)","(1.3, 1.46, 1.4525)","(31.0, 80.0, 66.66666666666666)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.0625)","(9.0, 19.0, 18.852941176470587)","(21.0, 38.0, 33.333333333333336)","(16.0, 32.0, 28.727272727272727)"
15-12-2022 14:27:23.665300,"(6.5, 11.5, 11.2)","(1.3, 1.46, 1.4525)","(31.0, 80.0, 66.66666666666666)","(51.0, 370.0, 352.0)","(10.0, 13.0, 11.846153846153847)","(9.0, 19.0, 18.5)","(21.0, 38.0, 34.5)","(16.0, 32.0, 29.0)"
15-12-2022 14:27:24.677862,"(6.5, 11.5, 11.0)","(1.3, 1.47, 1.458)","(31.0, 80.0, 63.333333333333336)","(51.0, 370.0, 352.0)","(10.0, 13.0, 11.846153846153847)","(9.0, 19.0, 18.5)","(21.0, 38.0, 34.5)","(16.0, 32.0, 29.333333333333332)"
15-12-2022 14:27:25.709798,"(6.5, 11.5, 11.323529411764707)","(1.3, 1.47, 1.4649999999999999)","(31.0, 80.0, 63.333333333333336)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.117647058823529)","(9.0, 19.0, 18.5)","(21.0, 38.0, 34.5)","(16.0, 32.0, 29.333333333333332)"
15-12-2022 14:27:26.754050,"(6.5, 11.5, 11.342105263157894)","(1.3, 1.47, 1.4649999999999999)","(31.0, 80.0, 63.333333333333336)","(51.0, 370.0, 352.0)","(10.0, 13.0, 12.117647058823529)","(9.0, 19.0, 18.5)","(21.0, 38.0, 34.5)","(17.0, 32.0, 29.333333333333332)"
15-12-2022 14:27:27.832384,"(6.5, 11.5, 11.342105263157894)","(1.3, 1.47, 1.4633333333333334)","(31.0, 80.0, 63.333333333333336)","(51.0, 370.0, 271.8181818181818)","(10.0, 13.0, 12.117647058823529)","(9.0, 19.0, 18.5)","(21.0, 38.0, 34.5)","(16.0, 32.0, 29.333333333333332)"
15-12-2022 14:27:28.818575,"(6.5, 11.5, 11.342105263157894)","(1.3, 1.47, 1.4649999999999999)","(31.0, 80.0, 63.333333333333336)","(51.0, 380.0, 278.1818181818182)","(10.0, 13.0, 12.117647058823529)","(9.0, 19.0, 18.5)","(21.0, 38.0, 34.5)","(16.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:29.828687,"(7.0, 11.5, 10.75)","(1.3, 1.47, 1.45)","(31.0, 80.0, 66.66666666666666)","(51.0, 380.0, 278.1818181818182)","(10.0, 13.0, 12.5)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:30.867518,"(7.0, 11.5, 10.75)","(1.3, 1.47, 1.466923076923077)","(31.0, 80.0, 66.66666666666666)","(51.0, 380.0, 318.75)","(10.0, 13.0, 12.5)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:31.918223,"(7.0, 11.5, 11.0)","(1.3, 1.48, 1.4798663697104677)","(31.0, 80.0, 65.45454545454545)","(51.0, 350.0, 318.75)","(10.0, 13.0, 12.307692307692308)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.0)"
15-12-2022 14:27:33.018819,"(7.0, 11.5, 11.125)","(1.3, 1.47, 1.4698657718120804)","(31.0, 80.0, 62.0)","(51.0, 340.0, 276.8421052631579)","(10.0, 12.5, 12.307692307692308)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:34.081709,"(7.0, 11.5, 11.125)","(1.3, 1.48, 1.4798663697104677)","(31.0, 80.0, 62.0)","(51.0, 340.0, 269.4117647058823)","(10.0, 12.5, 12.314814814814815)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:35.149648,"(7.0, 11.5, 11.25)","(1.3, 1.48, 1.4798663697104677)","(31.0, 80.0, 62.0)","(51.0, 340.0, 269.4117647058823)","(10.0, 12.5, 12.314814814814815)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:36.202380,"(7.0, 11.5, 11.25)","(1.3, 1.48, 1.4798663697104677)","(31.0, 80.0, 62.0)","(51.0, 340.0, 269.4117647058823)","(10.0, 12.5, 12.314814814814815)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 30.46153846153846)"
15-12-2022 14:27:37.290880,"(7.0, 11.5, 11.25)","(1.3, 1.48, 1.4798663697104677)","(31.0, 80.0, 62.0)","(51.0, 340.0, 269.4117647058823)","(10.0, 12.5, 12.314814814814815)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:38.295808,"(7.0, 11.5, 11.25)","(1.3, 1.48, 1.479859813084112)","(31.0, 80.0, 64.0)","(51.0, 330.0, 215.0)","(10.0, 13.0, 12.545454545454545)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 33.333333333333336)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:39.372097,"(7.0, 11.5, 11.25)","(1.3, 1.48, 1.479859813084112)","(31.0, 80.0, 64.0)","(51.0, 330.0, 215.0)","(10.0, 13.0, 12.48)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.42857142857143)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:40.413742,"(7.0, 11.5, 11.25)","(1.3, 1.48, 1.479859813084112)","(31.0, 80.0, 64.0)","(51.0, 330.0, 215.0)","(10.0, 13.0, 12.352941176470589)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:41.427202,"(7.0, 11.5, 11.3125)","(1.3, 1.46, 1.4598837209302324)","(31.0, 80.0, 58.666666666666664)","(51.0, 330.0, 215.0)","(10.0, 12.5, 12.173913043478262)","(10.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:42.514552,"(7.0, 11.5, 10.75)","(1.3, 1.46, 1.4598829039812646)","(31.0, 80.0, 58.666666666666664)","(51.0, 330.0, 215.0)","(10.0, 12.5, 12.173913043478262)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(18.0, 32.0, 29.0)"
15-12-2022 14:27:43.549756,"(7.0, 11.5, 10.818181818181818)","(1.3, 1.46, 1.4433333333333334)","(31.0, 80.0, 58.666666666666664)","(51.0, 330.0, 215.0)","(10.0, 12.5, 12.173913043478262)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(18.0, 32.0, 29.0)"
15-12-2022 14:27:44.516324,"(7.0, 11.5, 10.818181818181818)","(1.3, 1.46, 1.444)","(31.0, 80.0, 58.666666666666664)","(51.0, 330.0, 215.0)","(10.0, 12.5, 12.173913043478262)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(18.0, 32.0, 29.0)"
15-12-2022 14:27:45.480435,"(7.0, 11.5, 10.818181818181818)","(1.3, 1.46, 1.444)","(31.0, 80.0, 58.666666666666664)","(51.0, 330.0, 215.0)","(10.0, 12.5, 11.710526315789474)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(18.0, 32.0, 29.0)"
15-12-2022 14:27:46.500460,"(7.0, 11.5, 11.26923076923077)","(1.3, 1.46, 1.4428571428571428)","(31.0, 80.0, 60.0)","(51.0, 330.0, 141.42857142857142)","(10.0, 12.5, 11.973684210526315)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.54545454545455)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:47.525373,"(7.0, 11.5, 11.26923076923077)","(1.3, 1.48, 1.4755555555555555)","(31.0, 80.0, 57.5)","(51.0, 330.0, 141.42857142857142)","(10.0, 12.5, 11.909090909090908)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 31.333333333333332)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:48.512872,"(7.0, 11.5, 11.26923076923077)","(1.3, 1.5, 1.4977777777777779)","(31.0, 75.0, 55.0)","(51.0, 320.0, 258.2352941176471)","(10.0, 12.5, 11.909090909090908)","(11.0, 19.0, 18.90909090909091)","(21.0, 38.0, 32.8)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:49.495928,"(7.0, 11.5, 11.26923076923077)","(1.3, 1.5, 1.4923076923076923)","(31.0, 75.0, 55.0)","(51.0, 310.0, 210.0)","(10.0, 12.5, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 33.53846153846154)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:50.506235,"(7.0, 11.5, 11.26923076923077)","(1.3, 1.49, 1.487)","(31.0, 75.0, 55.0)","(51.0, 300.0, 244.11764705882354)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 33.53846153846154)","(17.0, 32.0, 29.0)"
15-12-2022 14:27:51.558204,"(7.0, 11.5, 11.26923076923077)","(1.3, 1.49, 1.4872727272727273)","(31.0, 75.0, 55.0)","(51.0, 300.0, 244.11764705882354)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 33.53846153846154)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:52.612868,"(7.0, 11.5, 10.666666666666666)","(1.3, 1.49, 1.4872727272727273)","(31.0, 75.0, 55.0)","(51.0, 290.0, 276.1538461538462)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:53.647737,"(7.0, 11.5, 10.818181818181818)","(1.3, 1.49, 1.4872727272727273)","(31.0, 75.0, 55.0)","(51.0, 290.0, 276.1538461538462)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:54.666987,"(7.0, 11.0, 10.777777777777779)","(1.3, 1.51, 1.5016666666666667)","(31.0, 75.0, 52.38095238095238)","(51.0, 290.0, 203.91304347826087)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
