,Chatty Mavis,Sozins Queen,Epic Blossom,Lucky Jack,Goldstar Clover,Romeo,Homebush Thaw,Retread Pete
15-12-2022 13:57:45.882664,"(1.55, 1.76, 1.6579104477611941)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.7, 3.533333333333333)","(19.0, 200.0, 154.25)","(15.0, 85.0, 50.75)","(21.0, 250.0, 192.375)","(19.0, 160.0, 104.8076923076923)"
15-12-2022 13:57:47.149633,"(1.55, 1.76, 1.6579104477611941)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.7, 3.533333333333333)","(19.0, 200.0, 154.25)","(15.0, 85.0, 50.75)","(21.0, 250.0, 192.375)","(19.0, 160.0, 104.8076923076923)"
15-12-2022 13:57:48.583649,"(1.55, 1.76, 1.6579104477611941)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.7, 3.533333333333333)","(19.0, 200.0, 154.25)","(15.0, 85.0, 50.75)","(21.0, 250.0, 192.375)","(19.0, 160.0, 104.8076923076923)"
15-12-2022 13:57:50.355391,"(1.55, 1.76, 1.6579104477611941)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.7, 3.62)","(19.0, 200.0, 154.25)","(15.0, 85.0, 50.75)","(21.0, 250.0, 192.375)","(19.0, 160.0, 104.8076923076923)"
15-12-2022 13:57:51.633354,"(1.55, 1.76, 1.6579104477611941)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.1, 3.62)","(19.0, 200.0, 154.25)","(15.0, 85.0, 55.75)","(21.0, 250.0, 224.44444444444446)","(19.0, 160.0, 104.8076923076923)"
15-12-2022 13:57:52.988414,"(1.55, 1.75, 1.6484722222222223)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.1, 3.546153846153846)","(19.0, 200.0, 154.25)","(15.0, 95.0, 55.75)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 104.8076923076923)"
15-12-2022 13:57:54.204209,"(1.55, 1.75, 1.6484722222222223)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.1, 3.5416666666666665)","(19.0, 200.0, 154.25)","(15.0, 95.0, 55.75)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:57:55.413218,"(1.55, 1.74, 1.6380000000000001)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5416666666666665)","(19.0, 200.0, 154.25)","(15.0, 95.0, 55.75)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:57:56.774559,"(1.55, 1.74, 1.6380000000000001)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5416666666666665)","(19.0, 200.0, 154.25)","(15.0, 95.0, 55.75)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:57:58.030006,"(1.55, 1.74, 1.6380000000000001)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5416666666666665)","(19.0, 200.0, 110.9090909090909)","(15.0, 95.0, 55.75)","(21.0, 250.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:57:59.178212,"(1.55, 1.73, 1.6860975609756097)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5416666666666665)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 55.75)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:00.315393,"(1.55, 1.73, 1.6860975609756097)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5416666666666665)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 55.75)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:01.438466,"(1.55, 1.73, 1.6860975609756097)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5416666666666665)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 45.9375)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:02.696158,"(1.55, 1.73, 1.6014285714285714)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5833333333333335)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 44.0625)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:04.309639,"(1.55, 1.73, 1.6345454545454545)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.5833333333333335)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 44.0625)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:05.501972,"(1.55, 1.73, 1.6345454545454545)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 4.0, 3.575)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 44.0625)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:06.668605,"(1.55, 1.73, 1.6345454545454545)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 190.0, 110.9090909090909)","(15.0, 95.0, 44.0625)","(21.0, 240.0, 184.875)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:07.794941,"(1.55, 1.72, 1.655)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 190.0, 165.45454545454547)","(15.0, 95.0, 60.625)","(21.0, 240.0, 282.375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:09.097452,"(1.55, 1.72, 1.655)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 290.0, 154.0)","(15.0, 95.0, 60.625)","(21.0, 370.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:10.422602,"(1.55, 1.72, 1.655)","(17.0, 110.0, 87.26190476190476)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 200.0, 147.42857142857142)","(15.0, 95.0, 57.5)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:11.740238,"(1.55, 1.72, 1.655)","(17.0, 110.0, 87.26190476190476)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 200.0, 147.42857142857142)","(15.0, 95.0, 57.5)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:13.341796,"(1.55, 1.72, 1.6147058823529412)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 200.0, 154.0)","(15.0, 95.0, 60.625)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:14.844297,"(1.55, 1.71, 1.6147058823529412)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:16.066751,"(1.55, 1.71, 1.6147058823529412)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:17.243176,"(1.55, 1.73, 1.599655172413793)","(17.0, 110.0, 88.29545454545455)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.95, 3.575)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:18.463948,"(1.55, 1.71, 1.5982758620689657)","(17.0, 110.0, 83.75)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:19.732000,"(1.55, 1.71, 1.6262068965517242)","(17.0, 110.0, 51.25)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:20.862588,"(1.55, 1.71, 1.6262068965517242)","(17.0, 110.0, 51.25)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:21.933489,"(1.55, 1.71, 1.6262068965517242)","(17.0, 110.0, 51.25)","(16.0, 100.0, 52.22222222222222)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:23.088933,"(1.55, 1.71, 1.6262068965517242)","(17.0, 120.0, 55.0)","(16.0, 100.0, 88.05555555555556)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:24.269702,"(1.55, 1.7, 1.6554761904761905)","(17.0, 120.0, 55.0)","(16.0, 85.0, 42.7)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 63.46153846153846)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:25.431047,"(1.55, 1.7, 1.6575)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:26.658936,"(1.55, 1.7, 1.6575)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.9, 3.5666666666666664)","(19.0, 200.0, 154.0)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 70.625)"
15-12-2022 13:58:27.876600,"(1.55, 1.7, 1.6640384615384616)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.9, 3.54)","(19.0, 200.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 160.0, 59.375)"
15-12-2022 13:58:28.940636,"(1.55, 1.7, 1.6640384615384616)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.9, 3.5666666666666664)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 59.375)"
15-12-2022 13:58:29.983674,"(1.55, 1.71, 1.6306666666666667)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 59.375)"
15-12-2022 13:58:31.088260,"(1.55, 1.71, 1.6797297297297298)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 59.375)"
15-12-2022 13:58:32.265428,"(1.55, 1.71, 1.6797297297297298)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 59.375)"
15-12-2022 13:58:33.417937,"(1.55, 1.71, 1.6797297297297298)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:34.566773,"(1.55, 1.71, 1.6797297297297298)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:35.657727,"(1.55, 1.71, 1.6725531914893617)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:36.785199,"(1.55, 1.71, 1.6725531914893617)","(17.0, 120.0, 55.0)","(16.0, 85.0, 55.0)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 54.25)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:37.952237,"(1.55, 1.71, 1.6725531914893617)","(17.0, 120.0, 55.0)","(16.0, 85.0, 58.9375)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 49.44444444444444)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:39.139869,"(1.55, 1.71, 1.6725531914893617)","(17.0, 120.0, 61.666666666666664)","(16.0, 85.0, 58.9375)","(3.3, 3.85, 3.5583333333333336)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 49.44444444444444)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:40.155819,"(1.55, 1.71, 1.6629411764705881)","(17.0, 120.0, 82.67857142857143)","(16.0, 85.0, 58.9375)","(3.3, 3.85, 3.535)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 49.44444444444444)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:41.241811,"(1.55, 1.69, 1.6241176470588234)","(17.0, 120.0, 85.16666666666667)","(16.0, 85.0, 58.9375)","(3.3, 3.8, 3.55)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 49.44444444444444)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:42.384744,"(1.55, 1.69, 1.6241176470588234)","(17.0, 120.0, 85.16666666666667)","(16.0, 85.0, 58.9375)","(3.3, 3.8, 3.55)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 49.44444444444444)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:43.547248,"(1.55, 1.69, 1.6241176470588234)","(17.0, 120.0, 85.16666666666667)","(16.0, 85.0, 58.9375)","(3.3, 3.8, 3.55)","(19.0, 130.0, 78.18181818181819)","(15.0, 95.0, 49.44444444444444)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:44.662442,"(1.55, 1.69, 1.6241176470588234)","(17.0, 120.0, 95.0)","(16.0, 85.0, 58.9375)","(3.3, 3.8, 3.55)","(19.0, 130.0, 89.0909090909091)","(15.0, 95.0, 72.22222222222223)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:45.699609,"(1.55, 1.69, 1.6241176470588234)","(17.0, 120.0, 95.0)","(16.0, 85.0, 58.9375)","(3.3, 3.8, 3.55)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 36.42857142857143)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:46.798319,"(1.55, 1.68, 1.6563636363636363)","(17.0, 120.0, 95.0)","(16.0, 85.0, 58.9375)","(3.3, 3.8, 3.53)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 36.785714285714285)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:47.777879,"(1.55, 1.68, 1.6266666666666667)","(17.0, 120.0, 95.0)","(16.0, 85.0, 59.125)","(3.3, 3.8, 3.53)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:48.762253,"(1.55, 1.68, 1.6266666666666667)","(17.0, 120.0, 95.0)","(16.0, 85.0, 59.125)","(3.3, 3.8, 3.53)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:49.878360,"(1.55, 1.68, 1.6266666666666667)","(17.0, 120.0, 95.0)","(16.0, 85.0, 59.125)","(3.3, 3.8, 3.53)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:50.937693,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.8, 3.53)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:51.948526,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.8, 3.53)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:53.026809,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:54.027862,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:55.075761,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:56.152711,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:57.526508,"(1.55, 1.68, 1.632)","(17.0, 120.0, 95.0)","(16.0, 80.0, 48.0)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 61.04166666666667)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:58.602019,"(1.55, 1.68, 1.65)","(17.0, 120.0, 95.0)","(16.0, 80.0, 40.0)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 54.5)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:58:59.664416,"(1.55, 1.68, 1.646153846153846)","(17.0, 120.0, 95.0)","(16.0, 80.0, 39.6875)","(3.3, 3.75, 3.5416666666666665)","(19.0, 150.0, 89.0909090909091)","(15.0, 95.0, 54.5)","(21.0, 250.0, 235.59375)","(19.0, 130.0, 47.81818181818182)"
15-12-2022 13:59:00.923183,"(1.55, 1.68, 1.646153846153846)","(16.0, 120.0, 95.0)","(16.0, 80.0, 39.6875)","(3.3, 3.75, 3.5416666666666665)","(18.0, 150.0, 89.0909090909091)","(14.0, 95.0, 54.5)","(20.0, 250.0, 235.59375)","(18.0, 130.0, 47.81818181818182)"
15-12-2022 13:59:02.212462,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 98.125)","(16.0, 80.0, 34.285714285714285)","(3.3, 3.75, 3.5416666666666665)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 54.5)","(20.0, 250.0, 135.0)","(18.0, 130.0, 54.666666666666664)"
15-12-2022 13:59:03.355135,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 98.125)","(16.0, 80.0, 34.285714285714285)","(3.3, 3.75, 3.65)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 54.5)","(20.0, 250.0, 204.0)","(18.0, 130.0, 76.82352941176471)"
15-12-2022 13:59:04.460116,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 54.375)","(16.0, 80.0, 34.285714285714285)","(3.3, 4.1, 3.533333333333333)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 54.5)","(20.0, 250.0, 204.0)","(18.0, 130.0, 76.82352941176471)"
15-12-2022 13:59:05.495172,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 54.375)","(16.0, 80.0, 34.285714285714285)","(3.3, 4.0, 3.5277777777777777)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 54.5)","(20.0, 250.0, 204.0)","(18.0, 130.0, 76.82352941176471)"
15-12-2022 13:59:06.559633,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 54.375)","(16.0, 80.0, 34.285714285714285)","(3.3, 4.0, 3.5277777777777777)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 54.5)","(20.0, 250.0, 204.0)","(18.0, 130.0, 76.82352941176471)"
15-12-2022 13:59:07.614532,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 54.375)","(16.0, 80.0, 34.285714285714285)","(3.3, 4.0, 3.5277777777777777)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 54.5)","(20.0, 250.0, 204.0)","(18.0, 130.0, 76.82352941176471)"
15-12-2022 13:59:08.702477,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 54.375)","(16.0, 80.0, 34.285714285714285)","(3.3, 4.0, 3.5277777777777777)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:09.890809,"(1.55, 1.68, 1.6524999999999999)","(16.0, 120.0, 54.375)","(16.0, 80.0, 34.285714285714285)","(3.3, 4.0, 3.5277777777777777)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:10.914052,"(1.55, 1.68, 1.64)","(16.0, 120.0, 54.375)","(16.0, 85.0, 39.0)","(3.3, 3.95, 3.528125)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:11.960921,"(1.55, 1.68, 1.64)","(16.0, 120.0, 54.375)","(16.0, 85.0, 33.25)","(3.3, 3.95, 3.528125)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:13.132140,"(1.55, 1.68, 1.64)","(16.0, 120.0, 54.375)","(16.0, 85.0, 33.25)","(3.3, 3.9, 3.523529411764706)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:14.283287,"(1.55, 1.68, 1.64)","(16.0, 120.0, 54.375)","(16.0, 85.0, 33.25)","(3.3, 3.9, 3.523529411764706)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:15.455072,"(1.55, 1.68, 1.64)","(16.0, 120.0, 95.11904761904762)","(16.0, 85.0, 33.25)","(3.3, 3.9, 3.523529411764706)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:16.524796,"(1.55, 1.68, 1.64)","(16.0, 120.0, 55.0)","(16.0, 85.0, 33.25)","(3.3, 3.9, 3.523529411764706)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:17.564108,"(1.55, 1.68, 1.64)","(16.0, 120.0, 55.0)","(16.0, 85.0, 33.25)","(3.3, 3.9, 3.519047619047619)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 48.42857142857143)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:18.808338,"(1.55, 1.68, 1.64)","(16.0, 120.0, 55.0)","(16.0, 85.0, 33.25)","(3.3, 3.9, 3.519047619047619)","(18.0, 150.0, 53.27272727272727)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:19.948371,"(1.55, 1.68, 1.64)","(16.0, 120.0, 55.0)","(16.0, 85.0, 73.17142857142858)","(3.3, 3.9, 3.519047619047619)","(18.0, 140.0, 50.54545454545455)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:21.029429,"(1.55, 1.68, 1.64)","(16.0, 120.0, 55.0)","(16.0, 85.0, 39.666666666666664)","(3.3, 3.9, 3.519047619047619)","(18.0, 140.0, 50.54545454545455)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:22.124268,"(1.55, 1.68, 1.64)","(16.0, 120.0, 55.0)","(16.0, 85.0, 47.90909090909091)","(3.3, 3.9, 3.519047619047619)","(18.0, 140.0, 50.54545454545455)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
15-12-2022 13:59:23.193682,"(1.55, 1.68, 1.618125)","(16.0, 120.0, 55.0)","(16.0, 85.0, 47.90909090909091)","(3.3, 3.9, 3.519047619047619)","(18.0, 140.0, 50.54545454545455)","(14.0, 95.0, 45.15384615384615)","(20.0, 250.0, 204.0)","(18.0, 130.0, 65.42857142857143)"
