,Rapidfire Forest,Moody Girl,Whizbang Jack,Why Not Rhyno,Sneaky Mojo,Cyber Crime,Sheila Sazs,Galloping Star
11-01-2023 18:55:13.244711,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 15.266666666666666)","(21.0, 95.0, 59.0)"
11-01-2023 18:55:14.661002,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 14.2)","(21.0, 95.0, 57.5)"
11-01-2023 18:55:15.887413,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 14.2)","(21.0, 95.0, 57.5)"
11-01-2023 18:55:17.500370,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 14.2)","(21.0, 95.0, 57.5)"
11-01-2023 18:55:18.718448,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 14.2)","(21.0, 95.0, 57.5)"
11-01-2023 18:55:20.057235,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 16.726315789473684)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:21.410478,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 16.726315789473684)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:22.631834,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 16.726315789473684)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:24.039810,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 16.726315789473684)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:25.300188,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 16.726315789473684)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:26.497864,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:27.697768,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:28.876558,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.4, 8.066666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:30.059604,"(6.0, 11.0, 7.699999999999999)","(7.0, 9.0, 7.929411764705883)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 41.0)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:31.183349,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.8, 8.4)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:32.312217,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:33.318495,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:34.402690,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:35.618971,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:36.818161,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:38.247972,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 12.066666666666666)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:39.405378,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 14.555555555555555)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:40.604439,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 14.555555555555555)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:41.915265,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.5)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 14.555555555555555)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:43.138006,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 8.142857142857142)","(6.0, 11.5, 8.3)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 14.555555555555555)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:44.335899,"(6.0, 11.0, 7.699999999999999)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 7.833333333333333)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:45.529407,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:46.699686,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:47.820499,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:48.983458,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:50.255417,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:55:51.442365,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 58.5)"
11-01-2023 18:55:52.619342,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 58.5)"
11-01-2023 18:55:53.748850,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 58.5)"
11-01-2023 18:55:54.904228,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 58.5)"
11-01-2023 18:55:56.363908,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 58.5)"
11-01-2023 18:55:57.860809,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 58.5)"
11-01-2023 18:55:59.136084,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:00.371234,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 11.16)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:01.621954,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.3125)","(7.5, 19.0, 14.3)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:02.894102,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 49.166666666666664)","(7.5, 19.0, 14.3)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:04.107751,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 49.166666666666664)","(7.5, 19.0, 14.3)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:05.346653,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 49.166666666666664)","(7.5, 19.0, 14.3)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:06.559274,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 49.166666666666664)","(7.5, 19.0, 14.3)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:07.737666,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 49.166666666666664)","(7.5, 19.0, 14.3)","(21.0, 95.0, 57.5)"
11-01-2023 18:56:08.958459,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 44.79166666666667)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:10.215117,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 35.0)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:11.448866,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:12.643903,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:13.897640,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:15.117336,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:16.338956,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:17.643470,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:18.898849,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:20.184871,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.3)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:21.474276,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.233333333333333)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 15.32)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:22.714380,"(6.0, 11.0, 7.85)","(7.0, 8.6, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:23.972607,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:25.193366,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:26.380691,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:27.480813,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:28.694745,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:29.939629,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:31.241501,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:32.532562,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:33.997475,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:35.445660,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:36.571351,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:37.639515,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:38.854622,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 58.5)"
11-01-2023 18:56:40.081758,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 31.07142857142857)","(7.5, 19.0, 14.5)","(21.0, 95.0, 58.5)"
11-01-2023 18:56:41.351065,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 14.428571428571429)","(21.0, 95.0, 50.0)"
11-01-2023 18:56:42.622826,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 50.0)"
11-01-2023 18:56:43.848323,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 50.0)"
11-01-2023 18:56:45.011826,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 50.0)"
11-01-2023 18:56:46.158860,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 50.0)"
11-01-2023 18:56:47.324790,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 18:56:48.461972,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 18:56:49.654015,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 18:56:50.891124,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 18:56:52.144307,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:53.457688,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:54.671202,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 53.888888888888886)"
11-01-2023 18:56:55.863128,"(6.0, 11.0, 7.85)","(7.0, 9.0, 8.566666666666666)","(2.2, 3.55, 2.6766666666666667)","(6.5, 12.0, 9.3)","(6.0, 11.5, 9.055555555555555)","(17.0, 65.0, 27.0)","(7.5, 19.0, 15.25)","(21.0, 95.0, 53.888888888888886)"
