,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:25:29.168340,"(6.0, 8.4, 8.288888888888888)","(31.0, 70.0, 61.2)","(4.2, 5.0, 4.902127659574468)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.964285714285714)","(51.0, 95.0, 91.66666666666667)","(3.5, 4.0, 3.985483870967742)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.982105263157895)","(91.0, 180.0, 152.72727272727272)","(18.0, 24.0, 21.545454545454547)"
08-12-2022 13:25:30.576186,"(6.0, 8.4, 8.306666666666667)","(31.0, 70.0, 61.2)","(4.2, 5.0, 4.987837837837838)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.921428571428572)","(51.0, 95.0, 93.0)","(3.5, 4.0, 3.970689655172414)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.982105263157895)","(91.0, 180.0, 152.72727272727272)","(18.0, 23.0, 21.545454545454547)"
08-12-2022 13:25:32.016522,"(6.0, 8.6, 8.511111111111111)","(31.0, 70.0, 61.2)","(4.2, 5.0, 4.987837837837838)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.921428571428572)","(51.0, 95.0, 93.0)","(3.5, 4.0, 3.970689655172414)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.982105263157895)","(91.0, 180.0, 152.72727272727272)","(18.0, 23.0, 21.545454545454547)"
08-12-2022 13:25:33.550596,"(6.0, 8.6, 8.542857142857143)","(31.0, 70.0, 61.2)","(4.2, 5.0, 4.972222222222222)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.921428571428572)","(51.0, 95.0, 93.0)","(3.5, 4.0, 3.9613636363636364)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.969473684210526)","(91.0, 180.0, 152.72727272727272)","(18.0, 23.0, 21.545454545454547)"
08-12-2022 13:25:34.936303,"(6.0, 8.6, 8.533333333333333)","(31.0, 70.0, 61.2)","(4.2, 5.0, 4.972222222222222)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.921428571428572)","(51.0, 95.0, 93.0)","(3.5, 4.0, 3.9613636363636364)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.969473684210526)","(91.0, 180.0, 152.72727272727272)","(18.0, 23.0, 21.545454545454547)"
08-12-2022 13:25:36.395474,"(6.0, 8.6, 8.533333333333333)","(31.0, 70.0, 61.2)","(4.2, 5.0, 4.982278481012658)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.923076923076923)","(51.0, 95.0, 93.0)","(3.5, 4.0, 3.970689655172414)","(101.0, 310.0, 295.0)","(5.0, 6.2, 5.803296703296703)","(91.0, 180.0, 152.72727272727272)","(18.0, 23.0, 21.545454545454547)"
08-12-2022 13:25:37.910966,"(6.0, 8.2, 8.035789473684211)","(31.0, 70.0, 61.90909090909091)","(4.2, 5.0, 4.992857142857143)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.923076923076923)","(51.0, 95.0, 93.0)","(3.5, 4.1, 4.052631578947368)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.795121951219512)","(91.0, 180.0, 145.71428571428572)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:25:39.288910,"(6.0, 8.2, 8.035789473684211)","(31.0, 65.0, 58.92857142857143)","(4.2, 5.0, 4.78)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.024390243902439)","(51.0, 95.0, 93.0)","(3.5, 4.2, 4.114893617021276)","(101.0, 310.0, 295.0)","(5.0, 5.8, 5.761068702290077)","(91.0, 180.0, 145.71428571428572)","(18.0, 23.0, 22.428571428571427)"
08-12-2022 13:25:40.808900,"(6.0, 8.2, 8.018604651162791)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.8, 4.679710144927537)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.076923076923077)","(51.0, 95.0, 91.36363636363636)","(3.5, 4.2, 4.136363636363636)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.811650485436893)","(91.0, 180.0, 145.71428571428572)","(18.0, 23.0, 22.428571428571427)"
08-12-2022 13:25:42.216539,"(6.0, 8.2, 8.035789473684211)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.7, 4.605555555555556)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.140000000000001)","(51.0, 95.0, 91.36363636363636)","(3.5, 4.2, 4.208974358974359)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.769565217391305)","(91.0, 180.0, 153.33333333333334)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:25:43.650102,"(6.0, 8.2, 8.028571428571428)","(31.0, 65.0, 57.5625)","(4.2, 4.7, 4.6433333333333335)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.041176470588235)","(51.0, 95.0, 92.77777777777777)","(3.5, 4.3, 4.20875)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.769565217391305)","(91.0, 180.0, 153.33333333333334)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:25:45.128606,"(6.0, 8.2, 8.052830188679245)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.7, 4.6433333333333335)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.035)","(51.0, 95.0, 93.0)","(3.5, 4.3, 4.202121212121212)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.768965517241379)","(91.0, 180.0, 153.33333333333334)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:25:46.505119,"(6.0, 8.2, 8.052830188679245)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.7, 4.720689655172414)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.035)","(51.0, 95.0, 93.0)","(3.5, 4.3, 4.123913043478261)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.814666666666667)","(91.0, 180.0, 160.0)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:25:48.019069,"(6.0, 8.2, 8.0375)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.8, 4.68780487804878)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.035)","(51.0, 95.0, 93.0)","(3.5, 4.2, 4.123913043478261)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.814666666666667)","(91.0, 180.0, 168.0)","(18.0, 23.0, 22.333333333333332)"
08-12-2022 13:25:49.382033,"(6.0, 8.2, 8.0375)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.8, 4.68780487804878)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.035)","(51.0, 95.0, 93.0)","(3.5, 4.2, 4.063157894736842)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.815789473684211)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.357142857142858)"
08-12-2022 13:25:50.776691,"(6.0, 8.2, 8.0375)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.8, 4.692307692307692)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.035)","(51.0, 95.0, 93.0)","(3.5, 4.2, 4.063157894736842)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.809859154929577)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.4)"
08-12-2022 13:25:52.365863,"(6.0, 8.2, 8.0375)","(31.0, 65.0, 58.92857142857143)","(4.2, 4.8, 4.692307692307692)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.035)","(51.0, 95.0, 93.0)","(3.5, 4.2, 4.063157894736842)","(101.0, 310.0, 295.0)","(5.0, 5.9, 5.809859154929577)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.095238095238095)"
08-12-2022 13:25:53.825296,"(6.0, 8.2, 8.020689655172413)","(31.0, 65.0, 53.666666666666664)","(4.2, 4.8, 4.692307692307692)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.046666666666667)","(51.0, 95.0, 93.0)","(3.5, 4.2, 4.058064516129033)","(101.0, 310.0, 300.0)","(5.0, 5.9, 5.809859154929577)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.095238095238095)"
08-12-2022 13:25:55.202705,"(6.0, 8.2, 8.05945945945946)","(31.0, 65.0, 57.6)","(4.2, 4.8, 4.692307692307692)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.223076923076923)","(51.0, 95.0, 91.36363636363636)","(3.5, 4.2, 4.056910569105691)","(101.0, 310.0, 300.0)","(5.0, 5.9, 5.809859154929577)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.083333333333332)"
08-12-2022 13:25:56.551248,"(6.0, 8.2, 7.918918918918918)","(31.0, 60.0, 57.6)","(4.2, 4.8, 4.719230769230769)","(31.0, 120.0, 113.33333333333333)","(101.0, 350.0, 330.0)","(4.8, 6.4, 6.223076923076923)","(51.0, 95.0, 91.66666666666667)","(3.5, 4.2, 4.049572649572649)","(101.0, 310.0, 300.0)","(5.0, 5.9, 5.809859154929577)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.083333333333332)"
08-12-2022 13:25:57.931668,"(6.0, 8.2, 7.887272727272727)","(31.0, 65.0, 51.09090909090909)","(4.2, 4.8, 4.719230769230769)","(31.0, 120.0, 109.23076923076923)","(101.0, 350.0, 330.0)","(4.8, 6.4, 6.21304347826087)","(51.0, 95.0, 93.0952380952381)","(3.5, 4.2, 4.049572649572649)","(101.0, 310.0, 300.0)","(5.0, 5.9, 5.80958904109589)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.083333333333332)"
08-12-2022 13:25:59.351710,"(6.0, 8.2, 7.875471698113207)","(31.0, 60.0, 56.0)","(4.2, 4.8, 4.631818181818182)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 6.213953488372093)","(51.0, 95.0, 93.0952380952381)","(3.5, 4.2, 4.049572649572649)","(101.0, 310.0, 300.0)","(5.0, 5.9, 5.80958904109589)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.083333333333332)"
08-12-2022 13:26:00.864712,"(6.0, 8.2, 7.89009009009009)","(31.0, 60.0, 56.0)","(4.2, 4.7, 4.723333333333334)","(31.0, 120.0, 114.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 6.2153846153846155)","(51.0, 95.0, 93.0952380952381)","(3.5, 4.2, 4.0508771929824565)","(101.0, 310.0, 300.0)","(5.0, 5.9, 5.770491803278689)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.083333333333332)"
08-12-2022 13:26:02.387290,"(6.0, 8.2, 8.031372549019608)","(31.0, 60.0, 53.333333333333336)","(4.2, 4.8, 4.8862595419847334)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 6.12987012987013)","(51.0, 95.0, 93.0952380952381)","(3.5, 4.2, 4.103061224489796)","(101.0, 310.0, 300.0)","(5.0, 5.8, 5.769491525423729)","(91.0, 180.0, 163.33333333333334)","(18.0, 24.0, 22.2)"
08-12-2022 13:26:03.962197,"(6.0, 8.2, 8.037647058823529)","(31.0, 60.0, 54.0)","(4.2, 4.9, 4.9069958847736626)","(31.0, 120.0, 110.0)","(101.0, 350.0, 330.0)","(4.8, 6.4, 6.061538461538461)","(51.0, 95.0, 93.0952380952381)","(3.5, 4.2, 4.0688741721854305)","(101.0, 310.0, 300.0)","(5.0, 5.8, 5.633333333333333)","(91.0, 180.0, 163.33333333333334)","(18.0, 23.0, 22.2)"
08-12-2022 13:26:05.456533,"(6.0, 8.2, 8.037647058823529)","(31.0, 60.0, 51.666666666666664)","(4.2, 5.0, 5.098198198198197)","(31.0, 120.0, 116.5)","(101.0, 350.0, 341.1111111111111)","(4.8, 6.2, 6.061538461538461)","(51.0, 95.0, 107.1875)","(3.5, 4.2, 4.05)","(101.0, 310.0, 300.0)","(5.0, 5.7, 5.594475138121546)","(91.0, 180.0, 157.85714285714286)","(18.0, 23.0, 22.2)"
08-12-2022 13:26:07.091665,"(6.0, 8.2, 7.951351351351351)","(31.0, 60.0, 51.666666666666664)","(4.2, 5.1, 5.098198198198197)","(31.0, 120.0, 136.08695652173913)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.061538461538461)","(51.0, 110.0, 104.75)","(3.5, 4.1, 4.047727272727273)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.594475138121546)","(91.0, 190.0, 157.85714285714286)","(18.0, 23.0, 22.2)"
08-12-2022 13:26:08.640457,"(6.0, 8.2, 7.951351351351351)","(31.0, 60.0, 51.666666666666664)","(4.2, 5.1, 5.098198198198197)","(31.0, 150.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.045714285714285)","(51.0, 110.0, 104.75)","(3.5, 4.1, 4.047727272727273)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.59047619047619)","(91.0, 190.0, 168.57142857142858)","(18.0, 23.0, 22.2)"
08-12-2022 13:26:10.232044,"(6.0, 8.2, 7.937142857142857)","(31.0, 60.0, 51.42857142857143)","(4.2, 5.1, 5.098198198198197)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.045714285714285)","(51.0, 110.0, 104.75)","(3.5, 4.1, 4.047727272727273)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.590526315789473)","(91.0, 180.0, 168.57142857142858)","(18.0, 23.0, 22.2)"
08-12-2022 13:26:11.618888,"(6.0, 8.2, 7.937142857142857)","(31.0, 60.0, 51.42857142857143)","(4.2, 5.1, 5.098198198198197)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.0323232323232325)","(51.0, 110.0, 106.11111111111111)","(3.5, 4.1, 4.015625)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.594047619047618)","(91.0, 180.0, 158.1818181818182)","(18.0, 23.0, 22.703703703703702)"
08-12-2022 13:26:13.150444,"(6.0, 8.2, 7.967619047619047)","(31.0, 60.0, 52.5)","(4.2, 5.3, 5.213333333333334)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.976315789473684)","(51.0, 110.0, 106.11111111111111)","(3.5, 4.1, 3.982291666666667)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.59753086419753)","(91.0, 180.0, 158.1818181818182)","(18.0, 23.0, 22.757575757575758)"
08-12-2022 13:26:14.594831,"(6.0, 8.2, 7.967619047619047)","(31.0, 60.0, 51.111111111111114)","(4.2, 5.4, 5.335099337748344)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.970731707317073)","(51.0, 110.0, 98.70370370370371)","(3.5, 4.0, 3.983653846153846)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.59753086419753)","(91.0, 180.0, 158.1818181818182)","(18.0, 23.0, 22.757575757575758)"
08-12-2022 13:26:16.081641,"(6.0, 8.2, 7.967619047619047)","(31.0, 60.0, 51.111111111111114)","(4.2, 5.4, 5.335099337748344)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.970731707317073)","(51.0, 100.0, 98.70370370370371)","(3.5, 4.0, 3.96304347826087)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.599371069182389)","(91.0, 180.0, 165.0)","(18.0, 23.0, 22.348837209302324)"
08-12-2022 13:26:17.723400,"(6.0, 8.2, 7.95575221238938)","(31.0, 60.0, 55.0)","(4.2, 5.4, 5.478260869565218)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.9314285714285715)","(51.0, 100.0, 98.70370370370371)","(3.5, 4.0, 3.9492857142857143)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.599371069182389)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.263157894736842)"
08-12-2022 13:26:19.274047,"(6.0, 8.2, 7.95575221238938)","(31.0, 60.0, 55.0)","(4.2, 5.5, 5.476470588235294)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.954545454545455)","(51.0, 100.0, 98.70370370370371)","(3.5, 3.95, 3.949056603773585)","(101.0, 310.0, 300.0)","(5.0, 5.6, 5.6595959595959595)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.263157894736842)"
08-12-2022 13:26:20.801189,"(6.0, 8.2, 7.95575221238938)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.5, 5.476470588235294)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.954545454545455)","(51.0, 100.0, 98.70370370370371)","(3.5, 3.95, 3.949056603773585)","(101.0, 310.0, 300.0)","(5.0, 5.7, 5.6595959595959595)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.263157894736842)"
08-12-2022 13:26:22.307179,"(6.0, 8.2, 7.95575221238938)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.5, 5.476470588235294)","(31.0, 140.0, 131.42857142857144)","(101.0, 350.0, 330.0)","(4.8, 6.2, 6.0183908045977015)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.95, 3.918695652173913)","(101.0, 310.0, 300.0)","(5.0, 5.7, 5.327102803738318)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.263157894736842)"
08-12-2022 13:26:23.897706,"(6.0, 8.2, 7.935849056603773)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.7, 5.714285714285714)","(31.0, 140.0, 132.8)","(101.0, 350.0, 330.0)","(4.8, 6.2, 5.9714285714285715)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.95, 3.9224806201550386)","(101.0, 310.0, 300.0)","(5.0, 5.4, 5.2965034965034965)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.0)"
08-12-2022 13:26:25.376315,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.8, 5.725)","(41.0, 140.0, 134.7826086956522)","(101.0, 350.0, 330.0)","(5.0, 6.2, 5.96)","(51.0, 100.0, 98.87096774193549)","(3.5, 4.0, 3.9184684684684687)","(101.0, 310.0, 300.0)","(5.0, 5.3, 5.2970149253731345)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:26:26.867539,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.8, 5.714634146341464)","(41.0, 140.0, 134.7826086956522)","(101.0, 350.0, 330.0)","(5.0, 6.2, 5.96)","(51.0, 100.0, 98.87096774193549)","(3.5, 3.95, 3.890151515151515)","(101.0, 310.0, 300.0)","(5.0, 5.3, 5.290344827586207)","(91.0, 170.0, 165.0)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:26:28.290497,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.8, 5.724528301886792)","(41.0, 140.0, 128.0)","(101.0, 350.0, 330.0)","(5.0, 6.2, 5.927272727272728)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.9, 3.896086956521739)","(101.0, 310.0, 300.0)","(5.0, 5.4, 5.290344827586207)","(91.0, 170.0, 162.0)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:26:29.741944,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.8, 5.724528301886792)","(41.0, 140.0, 128.0)","(101.0, 350.0, 330.0)","(5.0, 6.2, 5.927272727272728)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.95, 3.896086956521739)","(101.0, 310.0, 300.0)","(5.0, 5.4, 5.290344827586207)","(91.0, 170.0, 162.0)","(18.0, 23.0, 22.11111111111111)"
08-12-2022 13:26:31.335137,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 53.333333333333336)","(4.2, 5.8, 5.7365079365079366)","(41.0, 140.0, 128.0)","(101.0, 350.0, 330.0)","(5.0, 6.2, 5.95)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.95, 3.882)","(101.0, 310.0, 300.0)","(5.0, 5.4, 5.317647058823529)","(91.0, 170.0, 162.0)","(18.0, 23.0, 22.136363636363637)"
08-12-2022 13:26:32.847771,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 52.588235294117645)","(4.2, 5.8, 5.74)","(41.0, 140.0, 128.0)","(101.0, 350.0, 330.0)","(5.0, 6.2, 6.007692307692308)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.9, 3.8775)","(101.0, 310.0, 300.0)","(5.0, 5.4, 5.308695652173913)","(91.0, 170.0, 162.0)","(18.0, 23.0, 22.136363636363637)"
08-12-2022 13:26:34.455768,"(6.5, 8.2, 8.053012048192771)","(31.0, 60.0, 52.588235294117645)","(4.2, 5.9, 5.74)","(41.0, 140.0, 128.0)","(101.0, 350.0, 330.0)","(5.0, 6.2, 5.928169014084507)","(51.0, 100.0, 98.33333333333333)","(3.5, 3.9, 3.9630813953488375)","(101.0, 310.0, 300.0)","(5.0, 5.4, 5.256521739130434)","(91.0, 170.0, 162.0)","(18.0, 23.0, 22.136363636363637)"
08-12-2022 13:26:35.934171,"(6.5, 8.2, 8.0475)","(31.0, 60.0, 53.0)","(4.2, 5.9, 5.74)","(41.0, 140.0, 128.0)","(101.0, 350.0, 330.0)","(5.0, 6.0, 5.928169014084507)","(51.0, 100.0, 97.3076923076923)","(3.5, 4.0, 3.9474747474747476)","(101.0, 310.0, 300.0)","(5.0, 5.3, 5.256521739130434)","(91.0, 170.0, 162.0)","(18.0, 23.0, 22.136363636363637)"
08-12-2022 13:26:37.360962,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 54.4)","(4.2, 5.9, 5.842105263157895)","(41.0, 140.0, 132.5)","(101.0, 350.0, 335.0)","(5.0, 6.0, 5.924691358024692)","(51.0, 100.0, 98.0)","(3.5, 3.95, 3.9474747474747476)","(101.0, 310.0, 296.0)","(5.0, 5.3, 5.247674418604651)","(91.0, 170.0, 158.57142857142858)","(18.0, 23.0, 22.162790697674417)"
08-12-2022 13:26:38.778221,"(6.5, 8.2, 8.064444444444444)","(31.0, 60.0, 54.4)","(4.2, 6.0, 5.910144927536232)","(41.0, 140.0, 140.0)","(101.0, 350.0, 335.0)","(5.0, 6.0, 5.897222222222222)","(51.0, 100.0, 98.94736842105263)","(3.5, 3.95, 3.9424242424242424)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.075510204081632)","(91.0, 180.0, 145.0)","(18.0, 23.0, 22.23404255319149)"
08-12-2022 13:26:40.300532,"(6.5, 8.2, 8.070212765957447)","(31.0, 60.0, 56.72727272727273)","(4.2, 6.2, 5.982608695652174)","(41.0, 150.0, 137.69230769230768)","(101.0, 350.0, 335.0)","(5.0, 6.0, 5.897222222222222)","(51.0, 100.0, 98.94736842105263)","(3.5, 3.95, 3.9471910112359554)","(101.0, 320.0, 296.0)","(5.0, 5.1, 5.068493150684931)","(91.0, 190.0, 160.0)","(18.0, 23.0, 22.23404255319149)"
08-12-2022 13:26:41.933575,"(6.5, 8.2, 8.070212765957447)","(31.0, 60.0, 56.72727272727273)","(4.2, 6.2, 6.024615384615385)","(41.0, 150.0, 137.69230769230768)","(101.0, 350.0, 335.0)","(5.0, 6.0, 5.897222222222222)","(51.0, 100.0, 98.94736842105263)","(3.5, 3.95, 3.8555555555555556)","(101.0, 320.0, 296.0)","(5.0, 5.1, 5.105172413793103)","(91.0, 180.0, 160.0)","(18.0, 23.0, 22.56756756756757)"
08-12-2022 13:26:43.518477,"(6.5, 8.2, 8.074226804123711)","(31.0, 60.0, 56.72727272727273)","(4.2, 6.2, 6.024615384615385)","(41.0, 150.0, 126.0)","(101.0, 350.0, 335.0)","(5.0, 6.0, 5.871794871794872)","(51.0, 100.0, 98.94736842105263)","(3.5, 3.9, 3.8598591549295773)","(101.0, 320.0, 296.0)","(5.0, 5.2, 5.102654867256637)","(91.0, 180.0, 160.0)","(18.0, 23.0, 22.384615384615383)"
08-12-2022 13:26:45.105772,"(6.5, 8.2, 8.074226804123711)","(31.0, 60.0, 56.72727272727273)","(4.2, 6.2, 5.9625)","(41.0, 150.0, 136.66666666666666)","(101.0, 350.0, 335.0)","(5.0, 5.9, 5.871794871794872)","(51.0, 100.0, 99.41176470588235)","(3.5, 3.9, 3.8598591549295773)","(101.0, 320.0, 296.0)","(5.0, 5.2, 5.113385826771654)","(91.0, 180.0, 160.0)","(18.0, 23.0, 22.384615384615383)"
08-12-2022 13:26:46.523889,"(6.5, 8.2, 8.074226804123711)","(31.0, 60.0, 56.72727272727273)","(4.2, 6.2, 5.9625)","(41.0, 150.0, 136.66666666666666)","(101.0, 350.0, 335.0)","(5.0, 5.9, 5.897619047619048)","(51.0, 100.0, 99.41176470588235)","(3.5, 3.9, 3.858088235294118)","(101.0, 320.0, 296.0)","(5.0, 5.2, 5.159428571428571)","(91.0, 180.0, 160.0)","(18.0, 23.0, 22.384615384615383)"
08-12-2022 13:26:48.059300,"(6.5, 8.2, 8.074226804123711)","(31.0, 60.0, 56.72727272727273)","(4.2, 6.0, 5.956603773584906)","(41.0, 150.0, 140.76923076923077)","(101.0, 350.0, 335.0)","(5.0, 5.9, 5.8428571428571425)","(51.0, 100.0, 99.0)","(3.5, 3.9, 3.7905172413793102)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.240366972477064)","(91.0, 180.0, 150.0)","(18.0, 23.0, 23.357142857142858)"
08-12-2022 13:26:49.791995,"(6.5, 8.2, 8.058333333333334)","(31.0, 60.0, 54.0)","(4.2, 6.2, 5.966101694915254)","(41.0, 150.0, 134.0)","(101.0, 350.0, 335.0)","(5.0, 5.9, 5.8428571428571425)","(51.0, 100.0, 97.3076923076923)","(3.5, 3.8, 3.7857142857142856)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.241964285714285)","(91.0, 200.0, 176.66666666666666)","(18.0, 24.0, 23.25)"
08-12-2022 13:26:51.482062,"(6.5, 8.2, 8.065822784810127)","(31.0, 60.0, 57.69230769230769)","(4.2, 6.2, 5.893478260869566)","(41.0, 150.0, 134.0)","(101.0, 350.0, 335.0)","(5.0, 5.9, 6.027184466019418)","(51.0, 100.0, 92.85714285714286)","(3.5, 3.8, 3.7648148148148146)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.234586466165414)","(91.0, 190.0, 183.33333333333334)","(18.0, 24.0, 23.2)"
08-12-2022 13:26:53.021682,"(6.5, 8.2, 8.065822784810127)","(31.0, 60.0, 57.69230769230769)","(4.2, 5.9, 5.684285714285714)","(41.0, 150.0, 134.0)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.016494845360825)","(51.0, 95.0, 92.85714285714286)","(3.5, 3.8, 3.8245238095238094)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.241441441441442)","(91.0, 190.0, 183.33333333333334)","(18.0, 24.0, 23.2)"
