,Deluxe Legend,Exlover,Tupelawara,Regal Conqueror,Warrioress,Crazy Eyed Fred,Super Art,Good Girl
08-01-2023 12:36:18.914131,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9235294117647057)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:20.062184,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9235294117647057)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:21.271313,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:22.441621,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:23.677812,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:24.915726,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:26.106207,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:27.256390,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:28.360190,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:29.476728,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:30.631046,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9375444839857652)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:31.775979,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:32.918339,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:34.107344,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:35.221331,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:36.331513,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:37.423834,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:38.517910,"(9.0, 10.0, 9.933333333333334)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:39.598113,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:40.737294,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:41.790042,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:42.897150,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:44.085614,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:45.248298,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:46.416252,"(9.0, 10.0, 9.766666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:47.564755,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:48.735411,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.9382042253521126)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:49.909375,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:51.114092,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:52.275868,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:53.331552,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:54.567444,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:55.627570,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:56.839989,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:58.297827,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 14.75)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.364705882352941)"
08-01-2023 12:36:59.538710,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:00.877929,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:02.008787,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.925221238938053)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:03.062629,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.925221238938053)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:04.084449,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:05.196250,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:06.385858,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:07.614861,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:08.795474,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:09.980781,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:11.159774,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:12.336176,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.114754098360656)"
08-01-2023 12:37:13.404826,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 8.0, 7.35)"
08-01-2023 12:37:14.522522,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.285714285714286)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.9115697674418604)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:15.584095,"(9.0, 10.0, 9.6)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.857142857142857)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:16.646743,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.857142857142857)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:17.760745,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.857142857142857)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:18.895458,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:20.110304,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:21.234718,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:22.315679,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:23.359529,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:24.396327,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:25.496906,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.871794871794872)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:26.641233,"(9.0, 10.0, 9.943999999999999)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:27.663585,"(9.0, 10.0, 9.85)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:28.711445,"(9.0, 10.0, 9.85)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:29.790237,"(9.0, 10.0, 9.85)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.35)"
08-01-2023 12:37:30.994705,"(9.0, 10.0, 9.85)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.2875)"
08-01-2023 12:37:32.174336,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.266666666666667)"
08-01-2023 12:37:33.339039,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.266666666666667)"
08-01-2023 12:37:34.484641,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.266666666666667)"
08-01-2023 12:37:35.588822,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.266666666666667)"
08-01-2023 12:37:36.642603,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.266666666666667)"
08-01-2023 12:37:37.648139,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 165.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.266666666666667)"
08-01-2023 12:37:38.669375,"(9.0, 10.0, 9.666666666666666)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:39.728398,"(9.0, 10.0, 9.952380952380953)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:40.770700,"(9.0, 10.0, 9.952380952380953)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:41.866223,"(9.0, 10.0, 9.952380952380953)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:42.928382,"(9.0, 10.0, 9.952380952380953)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:43.951566,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:45.003101,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:46.020074,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:46.970532,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.545454545454545)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:48.141023,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.166666666666667)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:49.254261,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.166666666666667)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:50.381672,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.166666666666667)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
08-01-2023 12:37:51.554830,"(9.0, 10.0, 9.96)","(31.0, 65.0, 60.5)","(3.4, 7.0, 6.166666666666667)","(14.0, 16.0, 15.821428571428571)","(1.7, 2.0, 1.941046511627907)","(101.0, 210.0, 160.0)","(51.0, 55.0, 53.333333333333336)","(5.5, 7.6, 7.488888888888889)"
