,Loui,Our Princess Kennedy Nz,Freddy Singh,Smooth Overarm Nz,Mighty Joe,Pippo Nien,Oursouthernstar,Mach Daddy,Eagle Commander,Bertie Jones Nz
14-12-2022 19:13:17.441902,"(2.9, 4.9, 4.75)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.8)","(5.0, 99999, 99990)"
14-12-2022 19:13:18.637737,"(2.9, 4.9, 4.75)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.45)","(5.0, 99999, 99990)"
14-12-2022 19:13:19.865427,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.24)","(5.0, 99999, 99990)"
14-12-2022 19:13:21.121466,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.24)","(5.0, 99999, 99990)"
14-12-2022 19:13:22.344998,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.24)","(5.0, 99999, 99990)"
14-12-2022 19:13:23.579260,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.24)","(5.0, 99999, 99990)"
14-12-2022 19:13:24.793725,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.24)","(5.0, 99999, 99990)"
14-12-2022 19:13:26.016350,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 14.833333333333334)","(12.0, 23.0, 16.4)","(5.0, 9.6, 6.24)","(5.0, 99999, 99990)"
14-12-2022 19:13:27.364645,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 16.0, 14.833333333333334)","(12.0, 23.0, 16.4)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:28.752340,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 16.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:30.038166,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:31.302240,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.4)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:32.624888,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 15.666666666666666)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:33.978578,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:35.371207,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 16.8)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:36.619725,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 24.0, 16.0)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:37.838779,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 24.0, 17.5)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:39.051355,"(2.9, 4.9, 4.75)","(41.0, 99999, 99990)","(21.0, 42.0, 35.42857142857143)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.92)","(5.0, 99999, 99990)"
14-12-2022 19:13:40.229508,"(2.9, 4.9, 4.75)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 16.0)","(12.0, 21.0, 18.0)","(5.0, 9.6, 8.072727272727272)","(5.0, 99999, 99990)"
14-12-2022 19:13:41.422884,"(2.9, 4.9, 4.75)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.0)","(5.0, 9.6, 8.977777777777778)","(5.0, 99999, 99990)"
14-12-2022 19:13:42.598556,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 24.0, 16.0)","(5.0, 10.0, 8.977777777777778)","(5.0, 99999, 99990)"
14-12-2022 19:13:43.753097,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 22.0, 17.0)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:44.949790,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:46.379785,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:47.808496,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:49.067454,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(13.0, 23.0, 17.75)","(12.0, 23.0, 17.5)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:50.439532,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:51.834564,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.8, 7.966666666666667)","(5.0, 99999, 99990)"
14-12-2022 19:13:53.236650,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 33.0)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.8, 8.666666666666666)","(5.0, 99999, 99990)"
14-12-2022 19:13:54.680763,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 9.075)","(5.0, 99999, 99990)"
14-12-2022 19:13:56.170373,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:13:57.596318,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:13:58.919893,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:00.179226,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:01.526299,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:02.885522,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:04.203818,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:05.548849,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:06.882033,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:08.188021,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 8.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:09.407887,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 8.6)","(5.0, 99999, 99990)"
14-12-2022 19:14:10.639015,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 23.0, 17.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:11.897519,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 22.0, 17.0)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:13.157763,"(2.9, 4.9, 4.48)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:14.559679,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:15.874571,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:17.257178,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:18.605638,"(2.9, 4.8, 4.4875)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:19.932544,"(2.9, 4.8, 4.4875)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:21.322220,"(2.9, 4.8, 4.4875)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:22.775665,"(2.9, 4.8, 4.4875)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:24.194750,"(2.9, 4.8, 4.6)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:25.500661,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:26.812047,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:28.031742,"(2.9, 4.8, 4.514285714285714)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:29.317241,"(2.9, 4.8, 4.35)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:30.578039,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:31.889402,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:33.199893,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(13.0, 23.0, 16.0)","(12.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:34.518758,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:35.836296,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:37.090761,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:38.418526,"(2.9, 4.7, 4.54)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:39.776384,"(2.9, 4.6, 4.329032258064516)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 7.699999999999999)","(5.0, 99999, 99990)"
14-12-2022 19:14:41.064803,"(2.9, 4.6, 4.329032258064516)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 6.1454545454545455)","(5.0, 99999, 99990)"
14-12-2022 19:14:42.381423,"(2.9, 4.6, 4.329032258064516)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 43.2)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 6.1454545454545455)","(5.0, 99999, 99990)"
14-12-2022 19:14:43.590887,"(2.9, 4.6, 4.329032258064516)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.6, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:44.787937,"(2.9, 4.6, 4.329032258064516)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:45.993463,"(2.9, 4.6, 4.329032258064516)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:47.328222,"(2.9, 4.4, 4.309677419354839)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:48.635707,"(2.9, 4.4, 4.309677419354839)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:49.949486,"(2.9, 4.4, 4.309677419354839)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:51.242056,"(2.9, 4.2, 4.12)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:52.530232,"(2.9, 4.0, 3.9466666666666668)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
14-12-2022 19:14:53.899289,"(2.9, 4.0, 3.86)","(41.0, 99999, 99990)","(21.0, 42.0, 32.6)","(4.6, 99999, 99990)","(13.0, 19.0, 15.333333333333334)","(26.0, 48.0, 41.14285714285714)","(14.0, 23.0, 16.0)","(13.0, 21.0, 16.5)","(5.0, 9.4, 6.52)","(5.0, 99999, 99990)"
