,Darby Valley,Jakes A Rake,Talk It Up,Lizard,Kooringa Jack,Cool Red,Chicago Merc,Colonel Angus
08-12-2022 13:03:13.971278,"(4.4, 8.0, 5.2)","(61.0, 100.0, 73.75)","(11.0, 25.0, 17.666666666666668)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.96, 2.738947368421053)","(3.9, 5.7, 5.140000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 28.88888888888889)"
08-12-2022 13:03:15.298704,"(4.4, 8.0, 5.527272727272727)","(61.0, 100.0, 73.75)","(11.0, 25.0, 17.666666666666668)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.96, 2.6768)","(3.9, 5.7, 5.140000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 28.88888888888889)"
08-12-2022 13:03:16.560885,"(4.4, 8.0, 5.527272727272727)","(61.0, 100.0, 73.75)","(11.0, 25.0, 17.666666666666668)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.140000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 28.88888888888889)"
08-12-2022 13:03:17.887049,"(4.4, 8.0, 5.527272727272727)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:19.192942,"(4.4, 8.0, 5.969230769230769)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:20.585481,"(4.4, 8.6, 5.671428571428571)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:21.941887,"(4.4, 8.6, 6.55)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:23.230515,"(4.4, 8.4, 5.614285714285714)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.300000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:24.488843,"(4.4, 8.4, 5.614285714285714)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.300000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:25.779123,"(4.4, 8.4, 5.614285714285714)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.300000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:27.138138,"(4.4, 8.4, 5.614285714285714)","(61.0, 100.0, 73.75)","(11.0, 23.0, 16.571428571428573)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.18)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:28.515239,"(4.4, 8.4, 5.614285714285714)","(61.0, 100.0, 73.75)","(11.0, 23.0, 21.333333333333332)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.483333333333333)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:30.532036,"(4.4, 8.4, 7.1)","(61.0, 100.0, 73.75)","(11.0, 25.0, 17.666666666666668)","(5.5, 8.8, 7.9714285714285715)","(2.25, 2.92, 2.6768)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 36.666666666666664)"
08-12-2022 13:03:32.290197,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 25.0, 18.714285714285715)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.92, 2.677446808510638)","(3.9, 5.7, 5.18)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:33.945783,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 25.0, 18.714285714285715)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.92, 2.6517241379310343)","(3.9, 5.7, 5.5)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:35.428849,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 25.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.26)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:36.887041,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.26)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:38.325936,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:39.705442,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:41.041387,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:42.416458,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:43.697813,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:44.907737,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:46.196310,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:47.488356,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:48.841668,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:50.178820,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:51.555873,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:52.826704,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:54.038622,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:55.337927,"(4.4, 8.4, 7.513636363636364)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:56.605950,"(4.4, 8.4, 6.0875)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:57.925427,"(4.4, 8.4, 6.976923076923077)","(61.0, 100.0, 73.75)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:03:59.206262,"(4.4, 8.4, 6.976923076923077)","(61.0, 100.0, 73.75)","(11.0, 24.0, 15.666666666666666)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:00.459481,"(4.4, 8.4, 6.976923076923077)","(61.0, 100.0, 73.75)","(11.0, 24.0, 15.666666666666666)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:01.669541,"(4.4, 8.4, 6.976923076923077)","(61.0, 100.0, 73.75)","(11.0, 24.0, 15.666666666666666)","(5.5, 8.8, 8.075000000000001)","(2.25, 2.9, 2.6517241379310343)","(3.9, 5.7, 5.220000000000001)","(26.0, 180.0, 99.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:02.913537,"(4.4, 8.4, 5.715789473684211)","(61.0, 100.0, 73.75)","(11.0, 24.0, 15.363636363636363)","(5.5, 8.8, 7.640000000000001)","(2.25, 2.9, 2.6525)","(3.9, 5.7, 5.185714285714286)","(26.0, 180.0, 66.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:04.321073,"(4.4, 8.4, 5.68)","(61.0, 100.0, 73.75)","(11.0, 24.0, 15.304347826086957)","(5.5, 8.8, 7.640000000000001)","(2.25, 2.9, 2.6525)","(3.9, 5.7, 5.185714285714286)","(26.0, 180.0, 100.05882352941177)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:05.697477,"(4.4, 8.4, 5.995)","(61.0, 100.0, 85.0)","(11.0, 24.0, 16.142857142857142)","(5.5, 8.8, 8.385714285714286)","(2.25, 2.9, 2.6525)","(3.9, 5.7, 5.372727272727273)","(26.0, 180.0, 57.27272727272727)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:07.049734,"(4.4, 8.4, 6.395833333333334)","(61.0, 100.0, 90.0)","(11.0, 24.0, 15.666666666666666)","(5.5, 8.8, 7.947058823529412)","(2.25, 2.9, 2.634736842105263)","(3.9, 5.7, 5.372727272727273)","(26.0, 180.0, 57.27272727272727)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:08.398099,"(4.4, 8.4, 6.207407407407407)","(61.0, 100.0, 90.0)","(11.0, 24.0, 15.666666666666666)","(5.5, 8.8, 7.4)","(2.25, 2.9, 2.634736842105263)","(3.9, 5.7, 5.372727272727273)","(26.0, 180.0, 57.27272727272727)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:09.677598,"(4.4, 8.4, 6.207407407407407)","(61.0, 100.0, 90.0)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 7.355555555555556)","(2.25, 2.9, 2.62)","(3.9, 5.7, 5.2875)","(26.0, 180.0, 90.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:10.916225,"(4.4, 8.4, 6.207407407407407)","(61.0, 100.0, 86.875)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 7.355555555555556)","(2.25, 2.9, 2.62)","(3.9, 5.7, 5.516666666666667)","(26.0, 180.0, 90.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:12.144478,"(4.4, 8.4, 6.207407407407407)","(61.0, 100.0, 79.0)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 6.942857142857143)","(2.25, 2.9, 2.5717241379310347)","(3.9, 5.7, 5.446153846153846)","(26.0, 180.0, 90.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:13.367085,"(4.4, 8.4, 5.826086956521739)","(61.0, 100.0, 87.5)","(11.0, 24.0, 16.307692307692307)","(5.5, 8.8, 7.6000000000000005)","(2.25, 2.9, 2.5945454545454547)","(3.9, 5.7, 5.5181818181818185)","(26.0, 180.0, 90.0)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:14.655987,"(4.4, 8.4, 6.207407407407407)","(61.0, 100.0, 87.5)","(11.0, 24.0, 18.72222222222222)","(5.5, 8.8, 7.228571428571429)","(2.25, 2.9, 2.625)","(3.9, 5.7, 5.4)","(26.0, 180.0, 67.5)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:15.968469,"(4.4, 8.4, 5.733333333333333)","(61.0, 100.0, 87.5)","(11.0, 24.0, 18.72222222222222)","(5.5, 8.8, 8.0)","(2.25, 2.88, 2.5832432432432433)","(3.9, 5.7, 5.621739130434783)","(26.0, 180.0, 67.5)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:17.280601,"(4.4, 8.4, 5.733333333333333)","(61.0, 100.0, 79.0)","(11.0, 24.0, 18.72222222222222)","(5.5, 8.8, 7.6000000000000005)","(2.25, 2.86, 2.3317647058823527)","(3.9, 5.7, 5.62)","(26.0, 180.0, 67.5)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:18.616259,"(4.4, 8.2, 7.228571428571428)","(61.0, 100.0, 93.07692307692307)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.8, 8.114285714285716)","(2.25, 2.84, 2.4828571428571427)","(3.9, 5.7, 5.233333333333333)","(26.0, 180.0, 67.5)","(21.0, 60.0, 33.75)"
08-12-2022 13:04:19.912415,"(4.4, 7.8, 5.8)","(61.0, 100.0, 93.07692307692307)","(11.0, 24.0, 18.72222222222222)","(5.5, 8.8, 7.8)","(2.25, 2.8, 2.524)","(3.9, 5.7, 5.5285714285714285)","(26.0, 180.0, 67.5)","(21.0, 60.0, 37.72727272727273)"
08-12-2022 13:04:21.165304,"(4.4, 7.4, 6.1)","(61.0, 100.0, 79.0)","(11.0, 24.0, 18.72222222222222)","(5.5, 9.0, 7.675000000000001)","(2.25, 2.78, 2.531428571428571)","(3.9, 5.7, 5.5285714285714285)","(26.0, 180.0, 67.5)","(21.0, 60.0, 37.72727272727273)"
08-12-2022 13:04:22.536122,"(4.4, 7.0, 5.9)","(61.0, 100.0, 94.375)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.8, 7.2)","(2.25, 2.76, 2.5109090909090908)","(3.9, 5.7, 5.544444444444444)","(26.0, 180.0, 67.5)","(21.0, 60.0, 37.72727272727273)"
08-12-2022 13:04:23.836343,"(4.4, 6.4, 5.466666666666667)","(61.0, 100.0, 94.375)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.8, 8.142857142857142)","(2.25, 2.74, 2.519090909090909)","(3.9, 5.7, 5.6000000000000005)","(26.0, 180.0, 116.57142857142857)","(21.0, 60.0, 61.0)"
08-12-2022 13:04:25.166192,"(4.4, 6.0, 5.11578947368421)","(61.0, 100.0, 85.0)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.6, 7.588235294117647)","(2.25, 2.72, 2.51)","(3.9, 5.7, 5.6000000000000005)","(26.0, 180.0, 116.57142857142857)","(21.0, 70.0, 56.42857142857143)"
08-12-2022 13:04:26.806668,"(4.4, 5.9, 5.192857142857143)","(61.0, 100.0, 94.23076923076923)","(11.0, 24.0, 19.92857142857143)","(5.5, 9.0, 7.675000000000001)","(2.25, 2.72, 2.51)","(3.9, 5.7, 5.6230769230769235)","(26.0, 180.0, 125.25)","(21.0, 80.0, 56.42857142857143)"
08-12-2022 13:04:28.256613,"(4.4, 5.9, 5.192857142857143)","(61.0, 100.0, 94.23076923076923)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.8, 7.163636363636364)","(2.25, 2.72, 2.533333333333333)","(3.9, 5.7, 5.575)","(26.0, 180.0, 58.285714285714285)","(21.0, 80.0, 56.42857142857143)"
08-12-2022 13:04:29.570554,"(4.4, 5.9, 5.192857142857143)","(61.0, 100.0, 90.0)","(11.0, 24.0, 19.25)","(5.5, 8.8, 7.733333333333333)","(2.25, 2.72, 2.51)","(3.9, 5.7, 5.585714285714285)","(26.0, 180.0, 96.0)","(21.0, 80.0, 50.0)"
08-12-2022 13:04:30.789758,"(4.4, 5.8, 5.02)","(61.0, 100.0, 90.0)","(11.0, 24.0, 19.25)","(5.5, 8.8, 7.733333333333333)","(2.25, 2.72, 2.51)","(3.9, 5.7, 5.585714285714285)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:31.973061,"(4.4, 5.7, 5.3)","(61.0, 100.0, 90.0)","(11.0, 24.0, 19.25)","(5.5, 9.0, 7.729411764705882)","(2.25, 2.72, 2.51)","(3.9, 5.7, 5.585714285714285)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:33.312829,"(4.4, 5.7, 5.131578947368421)","(61.0, 100.0, 85.0)","(11.0, 24.0, 19.25)","(5.5, 8.8, 7.085714285714285)","(2.25, 2.7, 2.4945454545454546)","(3.9, 5.7, 5.575)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:34.633869,"(4.4, 5.7, 5.131578947368421)","(61.0, 100.0, 85.0)","(11.0, 24.0, 19.25)","(5.5, 8.8, 7.5200000000000005)","(2.25, 2.68, 2.4877777777777776)","(3.9, 5.7, 5.585714285714285)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:35.990210,"(4.4, 5.7, 5.230434782608696)","(61.0, 100.0, 90.0)","(11.0, 24.0, 19.25)","(5.5, 8.8, 8.1)","(2.25, 2.66, 2.49)","(3.9, 5.7, 5.611111111111111)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:37.282415,"(4.4, 5.7, 5.230434782608696)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 9.0, 7.733333333333333)","(2.25, 2.64, 2.4858064516129033)","(3.9, 5.7, 5.611111111111111)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:38.519700,"(4.4, 5.7, 5.230434782608696)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.8, 7.733333333333333)","(2.25, 2.62, 2.52)","(3.9, 5.7, 6.7)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:39.723129,"(4.4, 5.7, 5.230434782608696)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.8, 6.978947368421053)","(2.25, 2.6, 2.4776470588235293)","(3.9, 7.4, 6.84)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:40.893500,"(4.4, 5.7, 5.131578947368421)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.6, 6.978947368421053)","(2.25, 2.6, 2.4776470588235293)","(3.9, 7.0, 6.84)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:42.131320,"(4.4, 5.7, 5.2875)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.6, 7.6000000000000005)","(2.25, 2.6, 2.542222222222222)","(3.9, 7.0, 6.8545454545454545)","(26.0, 180.0, 96.0)","(21.0, 75.0, 50.0)"
08-12-2022 13:04:43.401484,"(4.4, 5.7, 5.333333333333333)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.4, 7.6000000000000005)","(2.25, 2.6, 2.542222222222222)","(3.9, 6.0, 5.875)","(26.0, 180.0, 96.0)","(21.0, 70.0, 61.0)"
08-12-2022 13:04:44.667888,"(4.4, 5.7, 5.117647058823529)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5563636363636366)","(3.9, 6.0, 5.885714285714285)","(26.0, 180.0, 96.0)","(21.0, 70.0, 61.0)"
08-12-2022 13:04:46.210905,"(4.4, 5.7, 5.117647058823529)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.568)","(3.9, 6.0, 5.885714285714285)","(26.0, 180.0, 96.0)","(21.0, 70.0, 61.0)"
08-12-2022 13:04:47.586799,"(4.4, 5.7, 5.117647058823529)","(61.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.568)","(3.9, 6.0, 5.885714285714285)","(31.0, 180.0, 96.0)","(21.0, 70.0, 61.0)"
08-12-2022 13:04:48.962822,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 22.1)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.552)","(3.9, 6.0, 5.8)","(31.0, 180.0, 96.0)","(21.0, 70.0, 65.0)"
08-12-2022 13:04:50.300239,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 20.346153846153847)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5371428571428574)","(3.9, 6.0, 5.781818181818181)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:51.666323,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 20.346153846153847)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5685714285714285)","(3.9, 6.0, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:52.969147,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 20.346153846153847)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5685714285714285)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:54.218634,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.526666666666667)","(3.9, 5.8, 5.68)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:55.461897,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 19.25)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.56)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:56.642796,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.56)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:58.063461,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 19.92857142857143)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.56)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:04:59.402004,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 22.1)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.52)","(3.9, 5.8, 5.68)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:05:00.977084,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 22.1)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5485714285714285)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:05:02.542440,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 22.1)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5485714285714285)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:05:03.884731,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 92.5)","(11.0, 24.0, 22.1)","(5.5, 8.4, 7.300000000000001)","(2.25, 2.6, 2.5485714285714285)","(3.9, 5.8, 5.742857142857143)","(31.0, 180.0, 96.0)","(21.0, 75.0, 65.0)"
08-12-2022 13:05:05.091321,"(4.4, 5.7, 5.117647058823529)","(71.0, 100.0, 93.33333333333333)","(11.0, 24.0, 20.166666666666668)","(5.5, 8.4, 6.873684210526316)","(2.25, 2.6, 2.5555555555555554)","(3.9, 5.8, 5.6)","(31.0, 180.0, 105.0)","(21.0, 75.0, 53.63636363636364)"
