,Claws In Rambo,Big Time Hugo,Opawa Pick,Oscars Reality,Big Time Noise,Big Time Bumper,Stay Connected
16-12-2022 14:59:15.885723,"(4.8, 6.0, 5.909411764705883)","(2.9, 3.05, 3.0302083333333334)","(15.0, 34.0, 31.0)","(21.0, 44.0, 40.95238095238095)","(2.3, 2.88, 2.874927536231884)","(9.0, 11.5, 11.288461538461538)","(31.0, 170.0, 141.66666666666669)"
16-12-2022 14:59:16.775018,"(4.8, 6.0, 5.909411764705883)","(2.9, 3.05, 3.014864864864865)","(16.0, 34.0, 32.25)","(21.0, 44.0, 42.5)","(2.3, 2.88, 2.8747368421052633)","(9.0, 11.5, 11.288461538461538)","(41.0, 170.0, 151.78571428571428)"
16-12-2022 14:59:17.652142,"(4.8, 6.0, 5.9033557046979865)","(2.9, 3.0, 2.986181818181818)","(16.0, 34.0, 32.5)","(21.0, 44.0, 42.5)","(2.3, 2.88, 2.87453125)","(9.0, 11.5, 11.288461538461538)","(41.0, 170.0, 151.78571428571428)"
16-12-2022 14:59:18.535518,"(4.8, 6.0, 5.818300653594771)","(2.9, 3.0, 2.982727272727273)","(16.0, 34.0, 32.5)","(21.0, 44.0, 38.16216216216216)","(2.3, 2.88, 2.8765578635014837)","(9.0, 11.5, 11.210526315789474)","(41.0, 170.0, 151.78571428571428)"
16-12-2022 14:59:19.418266,"(4.8, 6.0, 5.818300653594771)","(2.9, 3.0, 2.982727272727273)","(16.0, 34.0, 32.25)","(21.0, 44.0, 38.16216216216216)","(2.3, 2.88, 2.8765578635014837)","(9.0, 12.5, 11.875)","(41.0, 170.0, 116.66666666666667)"
16-12-2022 14:59:20.295786,"(4.8, 6.0, 5.868354430379747)","(2.9, 3.0, 2.980159574468085)","(16.0, 28.0, 27.866666666666667)","(21.0, 44.0, 39.63636363636363)","(2.3, 2.88, 2.877222222222222)","(9.0, 12.0, 11.55421686746988)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:21.163785,"(4.8, 6.0, 5.862222222222222)","(2.9, 3.0, 2.9479326923076923)","(16.0, 36.0, 33.733333333333334)","(21.0, 44.0, 39.79220779220779)","(2.3, 2.88, 2.8786622073578596)","(9.0, 12.0, 11.159090909090908)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:22.044464,"(4.8, 6.0, 5.873469387755102)","(2.9, 3.0, 2.948)","(16.0, 36.0, 33.81818181818182)","(21.0, 44.0, 39.916666666666664)","(2.3, 2.88, 2.878513011152416)","(9.0, 12.0, 11.159090909090908)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:22.919220,"(4.8, 6.2, 6.048275862068966)","(2.9, 3.0, 2.948)","(16.0, 34.0, 29.833333333333332)","(21.0, 44.0, 39.916666666666664)","(2.3, 2.96, 2.9596907216494843)","(9.0, 12.0, 11.168674698795181)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:23.790053,"(4.8, 6.2, 6.0181818181818185)","(2.9, 3.0, 2.948078335373317)","(16.0, 34.0, 33.4)","(21.0, 44.0, 39.916666666666664)","(2.3, 2.96, 2.9590816326530613)","(9.0, 12.0, 11.178571428571429)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:24.662868,"(4.8, 6.2, 6.0181818181818185)","(2.9, 2.98, 2.975772357723577)","(16.0, 32.0, 31.91304347826087)","(21.0, 44.0, 39.916666666666664)","(2.3, 2.96, 2.955673076923077)","(9.0, 12.0, 11.178571428571429)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:25.542692,"(4.8, 6.2, 6.1000000000000005)","(2.9, 2.94, 2.900140597539543)","(16.0, 32.0, 31.91304347826087)","(21.0, 44.0, 40.301886792452834)","(2.3, 2.96, 2.9590816326530613)","(9.0, 12.0, 11.178571428571429)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:26.403317,"(4.8, 6.2, 6.1160000000000005)","(2.7, 2.94, 2.9001680672268906)","(16.0, 32.0, 31.91304347826087)","(21.0, 44.0, 40.5)","(2.3, 2.94, 2.8955555555555557)","(9.0, 12.0, 11.527397260273972)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:27.279791,"(4.8, 6.2, 6.1125)","(2.7, 2.92, 2.9066666666666667)","(16.0, 32.0, 31.4)","(21.0, 44.0, 40.53846153846154)","(2.3, 2.96, 2.9215999999999998)","(9.0, 12.0, 11.527397260273972)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:28.182139,"(4.8, 6.2, 6.1125)","(2.7, 2.94, 2.8829149797570848)","(16.0, 32.0, 31.91304347826087)","(21.0, 44.0, 40.875)","(2.3, 2.96, 2.9155555555555557)","(9.0, 12.0, 11.527397260273972)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:29.064777,"(4.8, 6.2, 6.044444444444444)","(2.7, 2.94, 2.8822131147540984)","(16.0, 32.0, 31.91304347826087)","(21.0, 44.0, 40.875)","(2.3, 2.96, 2.9594782608695653)","(9.0, 12.0, 11.142857142857142)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:29.943113,"(4.8, 6.2, 6.044444444444444)","(2.7, 2.94, 2.8632)","(16.0, 34.0, 33.625)","(21.0, 44.0, 40.875)","(2.3, 3.0, 2.975)","(9.0, 12.0, 11.191011235955056)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:30.850844,"(4.8, 6.2, 6.044444444444444)","(2.7, 2.94, 2.864193548387097)","(16.0, 34.0, 32.92857142857143)","(21.0, 44.0, 40.875)","(2.3, 3.0, 2.975)","(9.0, 12.0, 11.191011235955056)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:31.740135,"(4.8, 6.2, 6.044444444444444)","(2.7, 2.94, 2.864193548387097)","(16.0, 34.0, 32.92857142857143)","(21.0, 44.0, 40.875)","(2.3, 2.98, 2.94)","(9.0, 12.0, 11.191011235955056)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:32.667203,"(4.8, 6.2, 6.044444444444444)","(2.7, 2.94, 2.8638866396761133)","(16.0, 34.0, 32.92857142857143)","(21.0, 44.0, 40.875)","(2.35, 2.98, 2.937333333333333)","(9.0, 12.0, 11.191011235955056)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:33.560319,"(4.8, 6.2, 6.044444444444444)","(2.7, 2.94, 2.8638866396761133)","(16.0, 34.0, 30.923076923076923)","(21.0, 44.0, 40.42857142857143)","(2.35, 2.98, 2.9299999999999997)","(9.0, 12.0, 11.2)","(41.0, 130.0, 125.0)"
16-12-2022 14:59:34.452186,"(4.8, 6.4, 6.303333333333334)","(2.7, 3.0, 2.9883333333333333)","(16.0, 34.0, 30.923076923076923)","(21.0, 44.0, 40.42857142857143)","(2.35, 2.96, 2.9054545454545453)","(9.0, 12.0, 11.149253731343283)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:35.330459,"(4.8, 6.4, 6.2898550724637685)","(2.7, 2.98, 2.971578947368421)","(16.0, 32.0, 31.142857142857142)","(21.0, 44.0, 41.142857142857146)","(2.35, 2.94, 2.9095238095238094)","(9.0, 12.0, 11.149253731343283)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:36.225841,"(4.8, 6.4, 6.273333333333333)","(2.7, 2.98, 2.9614285714285713)","(16.0, 32.0, 30.5)","(21.0, 44.0, 41.142857142857146)","(2.35, 2.94, 2.8768421052631576)","(9.0, 12.0, 11.178082191780822)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:37.111529,"(4.8, 6.4, 6.273333333333333)","(2.7, 2.98, 2.948695652173913)","(16.0, 32.0, 30.5)","(21.0, 44.0, 40.875)","(2.35, 2.96, 2.9085714285714284)","(9.0, 12.0, 11.11111111111111)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:37.991933,"(4.8, 6.4, 6.273333333333333)","(2.7, 2.98, 2.957777777777778)","(16.0, 32.0, 30.5)","(21.0, 44.0, 40.875)","(2.35, 2.94, 2.828)","(9.0, 12.0, 11.11111111111111)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:38.882490,"(4.8, 6.4, 6.273333333333333)","(2.7, 2.98, 2.96)","(16.0, 32.0, 30.875)","(21.0, 44.0, 40.875)","(2.35, 2.92, 2.8678260869565215)","(9.0, 12.0, 11.11111111111111)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:39.796191,"(4.8, 6.4, 6.277192982456141)","(2.7, 2.98, 2.944)","(16.0, 32.0, 30.875)","(21.0, 44.0, 40.875)","(2.35, 2.92, 2.86)","(9.0, 12.0, 11.11111111111111)","(41.0, 130.0, 126.47058823529412)"
16-12-2022 14:59:40.709661,"(4.8, 6.4, 6.277192982456141)","(2.7, 2.98, 2.944)","(16.0, 32.0, 30.875)","(21.0, 44.0, 40.875)","(2.35, 2.92, 2.833913043478261)","(9.0, 12.0, 9998.5)","(41.0, 130.0, 9998.5)"
16-12-2022 14:59:41.575273,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:42.438948,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:43.292577,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:44.175781,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:45.051970,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:45.896763,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:46.757070,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:47.601581,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:48.461656,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:49.306557,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:50.162599,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:51.011850,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:51.857644,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:52.711917,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 14:59:53.581928,"(4.8, 99998, 9998.5)","(2.7, 99998, 9998.5)","(16.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.35, 99998, 9998.5)","(9.0, 99998, 9998.5)","(41.0, 99998, 9998.5)"
