,Mount Tate,Just Ellie,Licorice,Bali Lava,Fair Call,Firkin,Skedaddle Amber
09-01-2023 18:49:26.892935,"(17.0, 26.0, 21.46666666666667)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 37.89473684210526)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:27.975789,"(17.0, 26.0, 22.5)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 37.89473684210526)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:29.029963,"(17.0, 26.0, 22.5)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 37.89473684210526)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:30.088366,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 37.89473684210526)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:31.135672,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:32.242002,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:33.391655,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:34.653088,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:36.003821,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:37.564927,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:38.814113,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:40.321284,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:41.445482,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:42.710502,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:43.758773,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:44.839342,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:45.851385,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:46.919945,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:47.982912,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:49.045404,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:50.131057,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:51.269688,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:52.366599,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:53.431484,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:54.475081,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:55.473378,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:56.522462,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:57.567936,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:58.616107,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:49:59.626206,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:50:00.614380,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:50:01.634828,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:50:02.704278,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 28.25)"
09-01-2023 18:50:03.821680,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.333333333333332)"
09-01-2023 18:50:04.934033,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.454545454545453)"
09-01-2023 18:50:06.002079,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.454545454545453)"
09-01-2023 18:50:07.012005,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.454545454545453)"
09-01-2023 18:50:07.964600,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5633333333333335)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.454545454545453)"
09-01-2023 18:50:08.959966,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.568)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:09.949848,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5674285714285714)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:10.978176,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5674285714285714)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:12.044269,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5674285714285714)","(4.2, 11.5, 10.418181818181818)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:13.131254,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.57, 1.5341538461538462)","(4.2, 11.5, 10.48)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:14.200702,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.48)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:15.273142,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.48)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:16.374279,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.48)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:17.795137,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.48)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:18.935895,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.515789473684212)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:19.942097,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.846153846153847)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:20.942164,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.54, 1.536140350877193)","(4.2, 11.5, 10.846153846153847)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:21.903010,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.510064935064935)","(4.2, 11.5, 10.846153846153847)","(21.0, 60.0, 54.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:22.884772,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.51, 1.5078787878787878)","(4.2, 11.5, 10.846153846153847)","(21.0, 60.0, 50.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:23.806536,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.51, 1.5078787878787878)","(4.2, 11.5, 10.846153846153847)","(21.0, 60.0, 54.666666666666664)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:24.759118,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.502888888888889)","(4.2, 11.5, 10.846153846153847)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:25.705964,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.502888888888889)","(4.2, 11.5, 11.0)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:26.688393,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.502888888888889)","(4.2, 11.5, 11.0)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:27.707660,"(17.0, 26.0, 22.88888888888889)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.502888888888889)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:28.710760,"(17.0, 26.0, 20.4)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.502888888888889)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:29.781014,"(17.0, 26.0, 20.4)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:30.856475,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:31.878785,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:32.912406,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:33.871414,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:34.795383,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:35.764312,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:36.683590,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:37.665520,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 39.375)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:38.675673,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 40.0, 36.81818181818182)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:39.687881,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:40.715447,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:41.800504,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.236842105263158)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:42.830679,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.236842105263158)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:43.856786,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.4, 8.20377358490566)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.236842105263158)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:44.826740,"(17.0, 26.0, 20.4)","(6.5, 8.4, 8.20377358490566)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.115384615384615)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:45.831482,"(17.0, 26.0, 20.4)","(6.5, 8.2, 8.163636363636362)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.0)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:46.753375,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.142105263157895)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.0)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:47.698397,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.142105263157895)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.0)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:48.652099,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.142857142857142)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:49.620354,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.27272727272727)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.142857142857142)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:50.671195,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 39.38461538461539)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.029411764705882)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:51.701679,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 39.38461538461539)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 11.029411764705882)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:52.753259,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 41.411764705882355)","(1.45, 1.52, 1.5063414634146342)","(4.2, 11.5, 10.5625)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:53.718278,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 41.411764705882355)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.75)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:54.659181,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.75)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:55.700533,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:56.876375,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:57.902786,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:58.831577,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:50:59.753402,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:51:00.720017,"(17.0, 26.0, 20.272727272727273)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:51:01.749441,"(17.0, 26.0, 20.4)","(6.5, 8.2, 8.1)","(26.0, 48.0, 42.4)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.576923076923077)","(21.0, 60.0, 56.0)","(20.0, 30.0, 29.0)"
09-01-2023 18:51:02.760849,"(17.0, 26.0, 20.4)","(6.5, 8.2, 8.108474576271187)","(26.0, 48.0, 41.904761904761905)","(1.45, 1.52, 1.509122807017544)","(4.2, 11.5, 10.833333333333334)","(21.0, 60.0, 55.0)","(20.0, 30.0, 30.529411764705884)"
09-01-2023 18:51:03.825840,"(17.0, 26.0, 24.25)","(6.5, 8.2, 8.108474576271187)","(26.0, 48.0, 40.5)","(1.45, 1.52, 1.511063829787234)","(4.2, 11.5, 10.409090909090908)","(21.0, 60.0, 55.0)","(20.0, 32.0, 30.529411764705884)"
09-01-2023 18:51:04.829746,"(17.0, 26.0, 23.454545454545453)","(6.5, 8.2, 8.108474576271187)","(26.0, 48.0, 40.5)","(1.45, 1.52, 1.511063829787234)","(4.2, 11.5, 10.5)","(21.0, 60.0, 55.0)","(20.0, 32.0, 31.0)"
09-01-2023 18:51:05.811097,"(17.0, 26.0, 24.25)","(6.5, 8.2, 8.108474576271187)","(26.0, 48.0, 40.5)","(1.45, 1.52, 1.513)","(4.2, 11.5, 10.5)","(21.0, 60.0, 55.0)","(20.0, 32.0, 31.0)"
