,Farmor Admission,Devils Sister,Velocity Carly,Bentley Boom,La Folie,Frosty Feet,Three Putt Par,Hes Blazing
09-01-2023 11:04:55.323521,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:04:56.448666,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:04:57.616655,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:04:58.762100,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:04:59.826186,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:00.845397,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:01.919254,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:03.043879,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:04.151800,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:05.262260,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 300.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:06.418633,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 228.85714285714286)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:07.601668,"(2.5, 4.0, 2.63125)","(51.0, 470.0, 228.85714285714286)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:08.790880,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 254.57142857142858)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:09.929511,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 254.57142857142858)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:11.115891,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 254.57142857142858)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:12.318195,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 254.57142857142858)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:13.520120,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 254.57142857142858)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:14.674100,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 254.57142857142858)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 39.18181818181819)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:15.874876,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 34.36363636363636)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:17.091312,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 42.8)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:18.339869,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 42.8)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:19.513790,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.476923076923077)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 42.8)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:20.636138,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 8.581818181818182)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 42.8)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:21.725669,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 42.8)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:22.864510,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:23.985261,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:25.097162,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:26.194687,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:27.312796,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:28.436770,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:29.576362,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:30.686652,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:31.829821,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:32.946069,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:34.038257,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:35.146994,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:36.271349,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:37.403037,"(2.5, 4.0, 2.63125)","(51.0, 530.0, 290.0)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:38.491368,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 307.77777777777777)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:39.537462,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 307.77777777777777)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:40.621653,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 307.77777777777777)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:41.687408,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 307.77777777777777)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:42.730352,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 307.77777777777777)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:43.702314,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 244.58333333333331)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:44.708608,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 244.58333333333331)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:45.732299,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 244.58333333333331)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 43.66666666666667)","(21.0, 70.0, 36.33333333333333)","(21.0, 85.0, 37.72727272727273)"
09-01-2023 11:05:46.791867,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 307.77777777777777)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:47.876025,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:48.985153,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:50.066007,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:51.167062,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:52.272216,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:53.387692,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:54.520225,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:55.624674,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 54.5)","(21.0, 70.0, 41.94444444444444)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:56.728439,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:57.910010,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.800740740740741)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 5.292307692307693)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:05:59.042129,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.9, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:00.174439,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:01.316676,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:02.401747,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:03.464137,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:04.594907,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:05.707940,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 47.27272727272727)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:06.813077,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:07.895879,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:08.963607,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:10.021116,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:11.090368,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:12.183278,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:13.258418,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:14.346412,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:15.377697,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:16.371971,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:17.355055,"(2.5, 4.0, 2.63125)","(51.0, 510.0, 324.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:18.386134,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:19.408846,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:20.442204,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:21.509022,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:22.603786,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:23.698125,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:24.769195,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:25.823991,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
09-01-2023 11:06:26.896594,"(2.5, 4.0, 2.63125)","(51.0, 490.0, 312.4)","(2.6, 4.8, 2.98)","(4.8, 9.0, 5.711764705882353)","(5.5, 10.0, 7.085714285714285)","(21.0, 85.0, 52.5)","(21.0, 70.0, 41.66666666666667)","(21.0, 85.0, 52.25)"
