,Neretva,Wolff Boss,Zumikon,Friscos Image,Spending My Time,Brave Enough,Hamilton Hill,Princess Bojack
07-01-2023 13:25:57.057210,"(31.0, 55.0, 53.65)","(4.2, 5.1, 5.057190635451505)","(8.0, 11.5, 11.416666666666666)","(61.0, 120.0, 111.07142857142857)","(15.0, 22.0, 21.736842105263158)","(26.0, 65.0, 62.27272727272727)","(3.6, 3.95, 3.9096153846153845)","(2.3, 2.74, 2.74093023255814)"
07-01-2023 13:25:58.355721,"(31.0, 60.0, 57.33333333333333)","(4.2, 5.0, 4.990977443609022)","(8.0, 11.5, 11.416666666666666)","(61.0, 120.0, 110.0)","(15.0, 22.0, 21.736842105263158)","(26.0, 65.0, 63.0)","(3.6, 3.95, 3.8936416184971097)","(2.3, 2.76, 2.756774193548387)"
07-01-2023 13:25:59.940527,"(31.0, 55.0, 52.666666666666664)","(4.2, 5.0, 5.014893617021277)","(8.0, 11.5, 11.409090909090908)","(61.0, 120.0, 110.0)","(15.0, 22.0, 21.736842105263158)","(26.0, 70.0, 62.27272727272727)","(3.6, 3.95, 3.860869565217391)","(2.3, 2.76, 2.746857142857143)"
07-01-2023 13:26:01.271936,"(31.0, 55.0, 52.0)","(4.2, 5.1, 5.014893617021277)","(8.0, 11.5, 11.46078431372549)","(61.0, 120.0, 110.0)","(15.0, 22.0, 21.736842105263158)","(26.0, 65.0, 62.5)","(3.6, 3.9, 3.854237288135593)","(2.3, 2.78, 2.7490666666666668)"
07-01-2023 13:26:02.823571,"(31.0, 55.0, 52.5)","(4.2, 5.1, 5.067073170731707)","(8.0, 11.5, 11.435185185185185)","(61.0, 120.0, 110.0)","(15.0, 22.0, 21.866666666666667)","(26.0, 65.0, 62.5)","(3.6, 3.9, 3.76875)","(2.3, 2.78, 2.79231527093596)"
07-01-2023 13:26:04.085867,"(31.0, 55.0, 53.333333333333336)","(4.2, 5.1, 5.067073170731707)","(8.0, 11.5, 11.435185185185185)","(61.0, 120.0, 110.0)","(15.0, 22.0, 21.91304347826087)","(26.0, 65.0, 62.5)","(3.6, 3.8, 3.7185897435897437)","(2.3, 2.8, 2.7904273504273505)"
07-01-2023 13:26:05.347366,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.1, 5.067073170731707)","(8.0, 11.5, 11.36)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.91304347826087)","(26.0, 65.0, 63.18181818181818)","(3.6, 3.75, 3.7203703703703703)","(2.3, 2.8, 2.814237288135593)"
07-01-2023 13:26:06.708490,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.1, 5.086330935251798)","(8.0, 11.5, 11.428571428571429)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.91304347826087)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.75, 3.7203703703703703)","(2.3, 2.84, 2.815384615384615)"
07-01-2023 13:26:08.011174,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.1, 5.083827493261455)","(8.0, 11.5, 11.428571428571429)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.91304347826087)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.75, 3.7001385041551247)","(2.3, 2.84, 2.8144)"
07-01-2023 13:26:09.296413,"(31.0, 60.0, 55.0)","(4.2, 5.1, 5.052083333333333)","(8.0, 11.5, 11.428571428571429)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.925925925925927)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.75, 3.7001385041551247)","(2.3, 2.84, 2.8324409448818897)"
07-01-2023 13:26:10.561842,"(31.0, 60.0, 55.0)","(4.2, 5.1, 5.052173913043478)","(8.0, 11.5, 11.431818181818182)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.925925925925927)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.75, 3.7001385041551247)","(2.3, 2.84, 2.827027027027027)"
07-01-2023 13:26:12.034659,"(31.0, 60.0, 55.0)","(4.2, 5.1, 5.075409836065574)","(8.0, 11.5, 11.45945945945946)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.933333333333334)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.75, 3.700134770889488)","(2.3, 2.84, 2.798082191780822)"
07-01-2023 13:26:13.357254,"(31.0, 60.0, 55.0)","(4.2, 5.1, 5.075409836065574)","(8.0, 11.5, 11.45945945945946)","(61.0, 120.0, 107.5)","(15.0, 22.0, 21.933333333333334)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.75, 3.700134770889488)","(2.3, 2.8, 2.798082191780822)"
07-01-2023 13:26:14.701700,"(31.0, 60.0, 56.666666666666664)","(4.2, 5.1, 5.088970588235294)","(8.0, 11.5, 11.45945945945946)","(61.0, 120.0, 107.5)","(15.0, 23.0, 22.2)","(26.0, 65.0, 63.18181818181818)","(3.5, 3.7, 3.6577319587628865)","(2.3, 2.82, 2.8082242990654205)"
07-01-2023 13:26:15.957197,"(31.0, 60.0, 56.666666666666664)","(4.2, 5.2, 5.116071428571428)","(8.0, 11.5, 11.517241379310345)","(61.0, 120.0, 102.0)","(15.0, 23.0, 22.272727272727273)","(26.0, 65.0, 61.0)","(3.5, 3.7, 3.618181818181818)","(2.3, 2.8, 2.79340206185567)"
07-01-2023 13:26:17.158019,"(31.0, 60.0, 56.0)","(4.2, 5.2, 5.182089552238806)","(8.0, 12.0, 11.517241379310345)","(61.0, 120.0, 102.0)","(15.0, 23.0, 22.272727272727273)","(26.0, 65.0, 61.0)","(3.5, 3.65, 3.636125654450262)","(2.3, 2.8, 2.792289156626506)"
07-01-2023 13:26:18.400063,"(31.0, 60.0, 56.0)","(4.2, 5.2, 5.152631578947369)","(8.0, 12.0, 11.634146341463415)","(61.0, 120.0, 102.0)","(15.0, 23.0, 22.272727272727273)","(26.0, 65.0, 61.0)","(3.5, 3.7, 3.6296482412060302)","(2.3, 2.8, 2.8083870967741933)"
07-01-2023 13:26:19.637781,"(31.0, 60.0, 56.0)","(4.2, 5.2, 5.152631578947369)","(8.5, 12.0, 11.634146341463415)","(61.0, 120.0, 102.0)","(15.0, 23.0, 22.272727272727273)","(26.0, 65.0, 61.0)","(3.4, 3.7, 3.6359756097560973)","(2.3, 2.82, 2.8049999999999997)"
07-01-2023 13:26:20.883206,"(31.0, 60.0, 54.61538461538461)","(4.2, 5.2, 5.095238095238095)","(8.5, 12.0, 11.583333333333334)","(61.0, 120.0, 102.0)","(15.0, 23.0, 22.466666666666665)","(26.0, 65.0, 61.0)","(3.4, 3.65, 3.638144329896907)","(2.3, 2.82, 2.831132075471698)"
07-01-2023 13:26:22.130539,"(31.0, 60.0, 55.333333333333336)","(4.2, 5.1, 5.095238095238095)","(8.5, 12.0, 12.166666666666666)","(61.0, 120.0, 111.81818181818181)","(15.0, 23.0, 22.78125)","(26.0, 65.0, 63.5)","(3.4, 3.65, 3.6432835820895524)","(2.3, 2.84, 2.835180722891566)"
07-01-2023 13:26:23.299105,"(31.0, 60.0, 57.22222222222222)","(4.2, 5.0, 4.968796992481203)","(8.5, 12.5, 12.303571428571429)","(61.0, 120.0, 111.81818181818181)","(15.0, 23.0, 22.78125)","(26.0, 65.0, 63.5)","(3.4, 3.65, 3.6432835820895524)","(2.3, 2.84, 2.830625)"
07-01-2023 13:26:24.594481,"(31.0, 60.0, 57.22222222222222)","(4.2, 5.0, 4.968539325842697)","(8.5, 13.0, 12.150943396226415)","(61.0, 120.0, 111.81818181818181)","(15.0, 23.0, 22.78125)","(26.0, 65.0, 67.0)","(3.4, 3.65, 3.6432835820895524)","(2.3, 2.84, 2.8226923076923076)"
07-01-2023 13:26:25.796359,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.0, 4.968539325842697)","(8.5, 13.0, 12.150943396226415)","(61.0, 120.0, 111.81818181818181)","(15.0, 23.0, 22.78125)","(26.0, 70.0, 67.0)","(3.4, 3.65, 3.6432835820895524)","(2.3, 2.84, 2.8226923076923076)"
07-01-2023 13:26:27.093703,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.0, 4.968539325842697)","(8.5, 13.0, 12.150943396226415)","(61.0, 120.0, 111.81818181818181)","(15.0, 23.0, 22.78125)","(26.0, 70.0, 67.0)","(3.4, 3.65, 3.6432835820895524)","(2.3, 2.84, 2.8226923076923076)"
07-01-2023 13:26:28.403774,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.0, 4.965591397849463)","(8.5, 13.0, 12.53125)","(61.0, 120.0, 115.71428571428571)","(15.0, 23.0, 22.78125)","(26.0, 70.0, 67.3913043478261)","(3.4, 3.6, 3.574764150943396)","(2.3, 2.86, 2.8331612903225807)"
07-01-2023 13:26:29.672914,"(31.0, 60.0, 53.333333333333336)","(4.2, 5.0, 4.965591397849463)","(8.5, 13.0, 12.352112676056338)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 70.0, 62.0)","(3.4, 3.6, 3.5824074074074073)","(2.3, 2.86, 2.817391304347826)"
07-01-2023 13:26:30.931412,"(31.0, 60.0, 59.02173913043478)","(4.2, 5.0, 4.965591397849463)","(8.5, 13.0, 12.352112676056338)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 65.0, 62.0)","(3.4, 3.6, 3.6076190476190475)","(2.3, 2.82, 2.819097744360902)"
07-01-2023 13:26:32.202546,"(31.0, 60.0, 59.02173913043478)","(4.2, 5.0, 4.966788321167884)","(8.5, 13.0, 12.557692307692308)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 65.0, 62.0)","(3.4, 3.65, 3.6076190476190475)","(2.3, 2.82, 2.819097744360902)"
07-01-2023 13:26:33.429145,"(31.0, 60.0, 59.02173913043478)","(4.2, 5.0, 4.966788321167884)","(8.5, 13.0, 12.557692307692308)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 65.0, 62.5)","(3.4, 3.65, 3.6076190476190475)","(2.3, 2.82, 2.819097744360902)"
07-01-2023 13:26:34.623392,"(31.0, 60.0, 59.02173913043478)","(4.2, 5.0, 4.967148014440434)","(8.5, 13.0, 12.573170731707316)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 65.0, 65.0)","(3.4, 3.65, 3.6076190476190475)","(2.3, 2.82, 2.8075471698113206)"
07-01-2023 13:26:35.870237,"(31.0, 60.0, 58.333333333333336)","(4.2, 5.0, 4.967148014440434)","(8.5, 12.5, 12.447368421052632)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 70.0, 65.0)","(3.4, 3.65, 3.6095454545454544)","(2.3, 2.84, 2.8042105263157895)"
07-01-2023 13:26:37.155672,"(31.0, 60.0, 58.75)","(4.2, 5.0, 4.965202702702703)","(8.5, 12.5, 12.453488372093023)","(61.0, 120.0, 114.0)","(15.0, 23.0, 22.396825396825395)","(26.0, 70.0, 65.0)","(3.4, 3.65, 3.6095454545454544)","(2.3, 2.84, 2.819047619047619)"
07-01-2023 13:26:38.379607,"(31.0, 60.0, 58.75)","(4.4, 5.0, 4.965202702702703)","(10.0, 12.5, 12.453488372093023)","(71.0, 120.0, 114.0)","(16.0, 23.0, 22.396825396825395)","(31.0, 70.0, 59.0)","(3.4, 3.65, 3.606701030927835)","(2.4, 2.82, 2.7884044233807264)"
07-01-2023 13:26:39.591363,"(31.0, 60.0, 58.75)","(4.4, 5.0, 4.967820069204152)","(10.0, 13.0, 12.450704225352112)","(71.0, 120.0, 114.0)","(16.0, 23.0, 22.396825396825395)","(31.0, 65.0, 58.333333333333336)","(3.4, 3.65, 3.6150943396226416)","(2.4, 2.82, 2.7758823529411765)"
07-01-2023 13:26:40.776146,"(31.0, 60.0, 58.75)","(4.4, 5.0, 4.968581081081081)","(10.0, 13.0, 12.678899082568808)","(71.0, 120.0, 114.54545454545455)","(16.0, 23.0, 22.441176470588236)","(31.0, 60.0, 57.5)","(3.4, 3.65, 3.6227272727272726)","(2.4, 2.78, 2.7768862275449098)"
07-01-2023 13:26:42.128872,"(31.0, 60.0, 59.34782608695652)","(4.4, 5.0, 4.975420875420875)","(10.0, 13.0, 12.602272727272727)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.44927536231884)","(31.0, 60.0, 59.11764705882353)","(3.3, 3.65, 3.613888888888889)","(2.4, 2.78, 2.7842962962962963)"
07-01-2023 13:26:43.459452,"(31.0, 65.0, 62.407407407407405)","(4.4, 5.0, 4.975420875420875)","(10.0, 13.0, 12.602272727272727)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.432835820895523)","(31.0, 60.0, 58.529411764705884)","(3.3, 3.65, 3.63375)","(2.4, 2.8, 2.7826938775510204)"
07-01-2023 13:26:44.799393,"(31.0, 65.0, 61.81818181818182)","(4.4, 5.0, 4.968923076923077)","(9.0, 13.0, 12.602272727272727)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.432835820895523)","(31.0, 60.0, 58.0)","(3.3, 3.65, 3.670143884892086)","(2.4, 2.8, 2.779652173913043)"
07-01-2023 13:26:46.035268,"(31.0, 65.0, 62.14285714285714)","(4.4, 5.0, 4.968923076923077)","(9.0, 13.0, 12.602272727272727)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.453125)","(31.0, 60.0, 58.529411764705884)","(3.3, 3.7, 3.668796992481203)","(2.4, 2.8, 2.776496350364963)"
07-01-2023 13:26:47.271543,"(31.0, 65.0, 62.14285714285714)","(4.4, 5.0, 4.969278996865204)","(10.0, 13.0, 12.51388888888889)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.492753623188406)","(31.0, 60.0, 58.529411764705884)","(3.3, 3.7, 3.6316037735849056)","(2.4, 2.8, 2.7912796208530803)"
07-01-2023 13:26:48.506867,"(31.0, 65.0, 62.14285714285714)","(4.4, 5.0, 4.969278996865204)","(10.0, 13.0, 12.515151515151516)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.492753623188406)","(31.0, 60.0, 58.529411764705884)","(3.3, 3.65, 3.6847222222222222)","(2.4, 2.8, 2.7790201729106627)"
07-01-2023 13:26:49.784787,"(31.0, 65.0, 62.14285714285714)","(4.4, 5.0, 4.966666666666667)","(10.0, 13.0, 12.515151515151516)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.492753623188406)","(31.0, 60.0, 58.1578947368421)","(3.3, 3.7, 3.6848275862068967)","(2.4, 2.8, 2.7790201729106627)"
07-01-2023 13:26:51.004025,"(31.0, 65.0, 62.14285714285714)","(4.4, 5.0, 4.966666666666667)","(10.0, 13.0, 12.515151515151516)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.91891891891892)","(31.0, 60.0, 58.529411764705884)","(3.3, 3.7, 3.6848275862068967)","(2.4, 2.8, 2.7790201729106627)"
07-01-2023 13:26:52.109582,"(31.0, 65.0, 61.25)","(4.4, 5.0, 4.966666666666667)","(10.0, 13.0, 12.515151515151516)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.91891891891892)","(31.0, 60.0, 58.4)","(3.3, 3.7, 3.7046099290780146)","(2.4, 2.8, 2.776510067114094)"
07-01-2023 13:26:53.426999,"(31.0, 65.0, 61.25)","(4.4, 5.0, 4.965853658536585)","(10.0, 13.0, 12.58695652173913)","(71.0, 120.0, 115.0)","(16.0, 23.0, 22.91891891891892)","(31.0, 60.0, 58.4)","(3.3, 3.75, 3.700769230769231)","(2.4, 2.78, 2.7674809160305345)"
07-01-2023 13:26:54.638759,"(31.0, 65.0, 61.25)","(4.4, 5.0, 4.965853658536585)","(10.0, 13.0, 12.58695652173913)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.91891891891892)","(31.0, 60.0, 57.74193548387097)","(3.3, 3.75, 3.6963855421686747)","(2.4, 2.78, 2.765614035087719)"
07-01-2023 13:26:55.817327,"(31.0, 65.0, 61.25)","(4.4, 5.0, 4.971276595744681)","(10.0, 13.0, 12.58695652173913)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.91891891891892)","(31.0, 60.0, 57.5)","(3.3, 3.7, 3.6963855421686747)","(2.4, 2.78, 2.758481012658228)"
07-01-2023 13:26:57.021399,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.9971014492753625)","(10.0, 13.0, 12.741496598639456)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.91891891891892)","(41.0, 60.0, 57.5)","(3.3, 3.7, 3.7150273224043717)","(2.4, 2.78, 2.750204081632653)"
07-01-2023 13:26:58.538337,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.9971014492753625)","(10.0, 13.0, 12.657657657657658)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.91891891891892)","(41.0, 60.0, 57.5)","(3.3, 3.75, 3.713005780346821)","(2.4, 2.76, 2.750204081632653)"
07-01-2023 13:27:00.010607,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.9800796812749)","(10.0, 13.0, 12.626168224299064)","(71.0, 120.0, 115.0)","(17.0, 23.0, 22.91891891891892)","(41.0, 60.0, 57.5)","(3.3, 3.75, 3.7677710843373493)","(2.4, 2.76, 2.7240860215053764)"
07-01-2023 13:27:01.466423,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.975)","(10.0, 13.0, 12.761904761904763)","(71.0, 120.0, 115.38461538461539)","(17.0, 23.0, 23.4375)","(41.0, 60.0, 57.58620689655172)","(3.3, 3.8, 3.711168831168831)","(2.4, 2.74, 2.7233620689655176)"
07-01-2023 13:27:02.866083,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.9752767527675275)","(10.0, 13.0, 12.761904761904763)","(71.0, 120.0, 115.0)","(17.0, 25.0, 23.875)","(41.0, 60.0, 57.5)","(3.3, 3.8, 3.7013157894736843)","(2.4, 2.74, 2.7236448598130845)"
07-01-2023 13:27:04.151494,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.9752767527675275)","(10.0, 13.0, 13.036585365853659)","(71.0, 120.0, 115.0)","(17.0, 24.0, 23.823529411764707)","(41.0, 60.0, 57.5)","(3.3, 3.75, 3.730545454545455)","(2.4, 2.74, 2.727378640776699)"
07-01-2023 13:27:05.378917,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.9752767527675275)","(10.0, 13.5, 13.1625)","(71.0, 120.0, 115.0)","(17.0, 24.0, 23.823529411764707)","(41.0, 60.0, 57.5)","(3.3, 3.75, 3.730545454545455)","(2.4, 2.74, 2.726021505376344)"
07-01-2023 13:27:06.587884,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.959756097560976)","(10.0, 13.5, 13.4125)","(71.0, 120.0, 115.0)","(17.0, 24.0, 23.875)","(41.0, 60.0, 57.083333333333336)","(3.3, 3.75, 3.666326530612245)","(2.4, 2.74, 2.7555140186915885)"
07-01-2023 13:27:07.775867,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.959756097560976)","(10.0, 14.0, 13.4125)","(71.0, 120.0, 114.0)","(17.0, 24.0, 23.875)","(41.0, 60.0, 57.5)","(3.3, 3.7, 3.658108108108108)","(2.4, 2.76, 2.7554716981132072)"
07-01-2023 13:27:09.089844,"(31.0, 65.0, 62.0)","(4.4, 5.0, 4.868181818181818)","(10.0, 14.0, 13.804878048780488)","(71.0, 120.0, 114.54545454545455)","(17.0, 24.0, 23.875)","(41.0, 60.0, 57.5)","(3.3, 3.7, 3.6176553672316385)","(2.4, 2.76, 2.76)"
07-01-2023 13:27:10.412734,"(31.0, 65.0, 62.0)","(4.4, 4.9, 4.85952380952381)","(10.0, 14.0, 13.442307692307692)","(71.0, 120.0, 114.0)","(17.0, 24.0, 24.193548387096776)","(41.0, 60.0, 57.63157894736842)","(3.3, 3.65, 3.6117845117845118)","(2.4, 2.78, 2.7504504504504506)"
07-01-2023 13:27:11.823983,"(31.0, 65.0, 62.0)","(4.4, 4.9, 4.8689024390243905)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.24)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.65, 3.678966789667897)","(2.4, 2.78, 2.740952380952381)"
07-01-2023 13:27:13.146041,"(31.0, 65.0, 62.391304347826086)","(4.2, 4.9, 4.8760942760942765)","(10.0, 14.0, 13.673913043478262)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.235294117647058)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.7, 3.677385892116183)","(2.4, 2.78, 2.7487878787878786)"
07-01-2023 13:27:14.505475,"(31.0, 65.0, 62.391304347826086)","(4.2, 4.9, 4.8760942760942765)","(10.0, 14.0, 13.642857142857142)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.235294117647058)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.7, 3.6745726495726494)","(2.4, 2.76, 2.7351851851851854)"
07-01-2023 13:27:15.659001,"(31.0, 65.0, 62.0)","(4.2, 4.9, 4.8760942760942765)","(10.0, 14.0, 13.642857142857142)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.235294117647058)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.7, 3.6745726495726494)","(2.4, 2.74, 2.7351851851851854)"
07-01-2023 13:27:16.863565,"(31.0, 65.0, 62.0)","(4.2, 4.9, 4.8760942760942765)","(10.0, 14.0, 13.642857142857142)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.235294117647058)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.7, 3.6745726495726494)","(2.4, 2.74, 2.7351851851851854)"
07-01-2023 13:27:18.230019,"(31.0, 65.0, 61.25)","(4.2, 4.9, 4.886761229314421)","(10.0, 14.0, 13.75)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.20754716981132)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.65, 3.6241379310344826)","(2.4, 2.76, 2.7427960057061345)"
07-01-2023 13:27:19.571688,"(31.0, 65.0, 61.25)","(4.2, 4.9, 4.886761229314421)","(10.0, 14.0, 13.666666666666666)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.46031746031746)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.65, 3.6241379310344826)","(2.4, 2.76, 2.7427960057061345)"
07-01-2023 13:27:20.942000,"(31.0, 65.0, 61.25)","(4.2, 4.9, 4.886761229314421)","(10.0, 14.0, 13.607843137254902)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.46031746031746)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.65, 3.6253886010362693)","(2.4, 2.76, 2.74218611521418)"
07-01-2023 13:27:22.309542,"(31.0, 65.0, 61.25)","(4.2, 4.9, 4.886761229314421)","(10.0, 14.0, 13.607843137254902)","(71.0, 120.0, 115.0)","(17.0, 25.0, 24.46031746031746)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.65, 3.6202531645569622)","(2.4, 2.76, 2.705)"
07-01-2023 13:27:23.638773,"(31.0, 65.0, 61.25)","(4.2, 5.0, 4.950909090909091)","(10.0, 14.0, 13.516129032258064)","(71.0, 120.0, 116.25)","(17.0, 25.0, 24.46031746031746)","(41.0, 60.0, 57.95454545454545)","(3.3, 3.7, 3.664)","(2.4, 2.72, 2.692408759124088)"
07-01-2023 13:27:24.952877,"(31.0, 65.0, 61.666666666666664)","(4.2, 5.0, 4.98771186440678)","(10.0, 14.0, 13.457627118644067)","(71.0, 120.0, 116.25)","(17.0, 25.0, 24.475409836065573)","(41.0, 60.0, 58.8235294117647)","(3.3, 3.65, 3.6597560975609755)","(2.4, 2.7, 2.68425855513308)"
07-01-2023 13:27:26.303750,"(41.0, 65.0, 61.666666666666664)","(4.2, 5.0, 4.98771186440678)","(10.0, 14.0, 13.53191489361702)","(71.0, 120.0, 116.66666666666667)","(17.0, 25.0, 24.529411764705884)","(41.0, 60.0, 59.705882352941174)","(3.2, 3.7, 3.6725806451612906)","(2.4, 2.7, 2.6873520249221183)"
07-01-2023 13:27:27.670125,"(41.0, 65.0, 61.8421052631579)","(4.2, 5.0, 5.028148148148148)","(10.0, 14.0, 13.619718309859156)","(71.0, 120.0, 116.66666666666667)","(17.0, 25.0, 24.529411764705884)","(41.0, 60.0, 59.705882352941174)","(3.2, 3.7, 3.616442953020134)","(2.4, 2.7, 2.690819672131148)"
07-01-2023 13:27:29.082503,"(41.0, 65.0, 61.8421052631579)","(4.2, 5.1, 5.036296296296296)","(10.0, 14.0, 13.385964912280702)","(71.0, 120.0, 116.66666666666667)","(18.0, 25.0, 24.529411764705884)","(41.0, 60.0, 60.333333333333336)","(3.2, 3.65, 3.620414201183432)","(2.4, 2.72, 2.682208067940552)"
07-01-2023 13:27:30.452659,"(41.0, 65.0, 61.8421052631579)","(4.2, 5.1, 5.0)","(10.0, 13.5, 13.385964912280702)","(71.0, 120.0, 116.3157894736842)","(18.0, 25.0, 24.545454545454547)","(41.0, 65.0, 60.172413793103445)","(3.2, 3.65, 3.618553459119497)","(2.4, 2.72, 2.7109595959595962)"
07-01-2023 13:27:31.646993,"(41.0, 65.0, 60.90909090909091)","(4.2, 5.0, 4.982758620689655)","(10.0, 13.5, 13.385964912280702)","(71.0, 120.0, 116.66666666666667)","(18.0, 25.0, 24.53488372093023)","(41.0, 65.0, 60.16129032258065)","(3.2, 3.65, 3.6356733524355302)","(2.4, 2.72, 2.7091111111111115)"
07-01-2023 13:27:32.902337,"(41.0, 65.0, 60.90909090909091)","(4.2, 5.0, 4.982986111111111)","(10.0, 13.5, 13.385964912280702)","(71.0, 120.0, 116.875)","(18.0, 25.0, 24.53488372093023)","(41.0, 65.0, 60.0)","(3.3, 3.65, 3.568020833333333)","(2.4, 2.72, 2.7449056603773583)"
07-01-2023 13:27:34.181700,"(41.0, 65.0, 60.90909090909091)","(4.2, 5.0, 4.9621875)","(10.0, 13.5, 13.426136363636363)","(71.0, 120.0, 117.05882352941177)","(18.0, 25.0, 24.583333333333332)","(41.0, 65.0, 60.45454545454545)","(3.3, 3.6, 3.5689898989898987)","(2.4, 2.76, 2.7444660194174757)"
07-01-2023 13:27:35.556158,"(41.0, 65.0, 61.25)","(4.2, 5.0, 4.966295264623955)","(10.0, 13.5, 12.941176470588236)","(71.0, 120.0, 116.84210526315789)","(18.0, 25.0, 24.681818181818183)","(41.0, 65.0, 60.45454545454545)","(3.3, 3.6, 3.5706008583690987)","(2.4, 2.76, 2.743068783068783)"
07-01-2023 13:27:36.873065,"(41.0, 65.0, 61.25)","(4.2, 5.0, 4.966295264623955)","(10.0, 13.0, 13.196774193548388)","(71.0, 120.0, 116.84210526315789)","(18.0, 25.0, 24.681818181818183)","(41.0, 65.0, 60.45454545454545)","(3.3, 3.6, 3.5405362776025235)","(2.4, 2.76, 2.769206349206349)"
07-01-2023 13:27:38.317613,"(41.0, 65.0, 58.18181818181818)","(4.2, 5.0, 4.955350553505535)","(10.0, 13.5, 13.146616541353383)","(71.0, 120.0, 116.84210526315789)","(18.0, 25.0, 24.789473684210527)","(41.0, 65.0, 60.45454545454545)","(3.3, 3.55, 3.546907216494845)","(2.4, 2.78, 2.7658823529411762)"
07-01-2023 13:27:39.701887,"(41.0, 65.0, 58.04347826086956)","(4.2, 5.0, 4.952044609665427)","(10.0, 13.5, 13.0)","(71.0, 120.0, 116.84210526315789)","(18.0, 25.0, 25.03448275862069)","(41.0, 65.0, 60.45454545454545)","(3.2, 3.55, 3.5348484848484847)","(2.4, 2.78, 2.7695364238410596)"
07-01-2023 13:27:41.162596,"(41.0, 65.0, 58.04347826086956)","(4.2, 5.0, 4.952044609665427)","(10.0, 13.5, 13.0)","(71.0, 120.0, 116.84210526315789)","(18.0, 26.0, 25.03448275862069)","(41.0, 65.0, 60.45454545454545)","(3.2, 3.55, 3.5348484848484847)","(2.4, 2.78, 2.818742857142857)"
