,Nana Jann,Black Edition,Enraged,Prince Pulpogan,Renegade Ruslie,Dundee Fidget,Nash Bale,War Knee
15-12-2022 15:04:39.113797,"(21.0, 80.0, 46.111111111111114)","(8.0, 24.0, 11.666666666666666)","(12.0, 30.0, 21.25)","(8.0, 15.5, 10.472727272727273)","(21.0, 110.0, 67.5)","(4.2, 7.6, 6.1)","(8.5, 21.0, 17.457142857142856)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:04:40.280095,"(21.0, 80.0, 46.111111111111114)","(8.0, 24.0, 11.666666666666666)","(12.0, 30.0, 21.25)","(8.0, 15.5, 10.472727272727273)","(21.0, 110.0, 67.5)","(4.2, 7.6, 6.1)","(8.5, 21.0, 17.457142857142856)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:04:41.429882,"(21.0, 80.0, 46.111111111111114)","(8.0, 24.0, 11.666666666666666)","(12.0, 30.0, 21.25)","(8.0, 15.5, 10.472727272727273)","(21.0, 110.0, 67.5)","(4.2, 7.6, 6.1)","(8.5, 21.0, 17.457142857142856)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:04:42.549072,"(21.0, 80.0, 46.111111111111114)","(8.0, 24.0, 11.666666666666666)","(12.0, 30.0, 21.25)","(8.0, 15.5, 11.3)","(21.0, 110.0, 70.0)","(4.2, 7.6, 6.1)","(8.5, 21.0, 16.04)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:04:43.650615,"(21.0, 80.0, 39.66666666666667)","(8.0, 24.0, 10.68)","(12.0, 30.0, 27.0)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 7.6, 6.1)","(8.5, 21.0, 13.066666666666666)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:04:44.740421,"(21.0, 80.0, 39.66666666666667)","(7.5, 16.5, 13.66)","(12.0, 32.0, 16.166666666666668)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 7.6, 5.636363636363637)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.853846153846154)"
15-12-2022 15:04:45.824969,"(21.0, 80.0, 51.294117647058826)","(7.5, 16.0, 11.733333333333333)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.4, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:46.942604,"(21.0, 80.0, 51.294117647058826)","(7.5, 16.0, 11.733333333333333)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:48.103279,"(21.0, 80.0, 51.294117647058826)","(7.5, 16.0, 11.733333333333333)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:49.204006,"(21.0, 80.0, 40.0)","(7.5, 16.0, 14.622222222222222)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:50.251212,"(21.0, 80.0, 40.0)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:51.322343,"(21.0, 80.0, 40.0)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:52.425949,"(21.0, 80.0, 40.0)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:53.560904,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:54.663529,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:55.772440,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:56.784775,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:57.839522,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:58.901810,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:04:59.966711,"(21.0, 80.0, 39.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:01.008836,"(21.0, 80.0, 40.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:02.025948,"(21.0, 80.0, 40.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:03.078208,"(21.0, 80.0, 40.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:04.198489,"(21.0, 80.0, 40.66666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:05.319590,"(21.0, 75.0, 45.0)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:06.368343,"(21.0, 75.0, 44.16666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:07.358770,"(21.0, 75.0, 44.16666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:08.386461,"(21.0, 75.0, 44.16666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 11.3)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.066666666666666)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:09.493536,"(21.0, 75.0, 44.16666666666667)","(7.5, 24.0, 11.4)","(12.0, 34.0, 16.5)","(8.5, 15.0, 12.381818181818183)","(21.0, 110.0, 70.0)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 13.333333333333332)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:10.605442,"(21.0, 75.0, 39.0)","(7.5, 24.0, 13.875)","(12.0, 34.0, 22.333333333333336)","(8.5, 15.0, 9.4)","(21.0, 110.0, 67.5)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.333333333333332)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:11.634134,"(21.0, 75.0, 39.0)","(7.5, 24.0, 13.875)","(12.0, 34.0, 22.333333333333336)","(8.5, 15.0, 9.4)","(21.0, 110.0, 67.5)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:12.722882,"(21.0, 75.0, 39.0)","(7.5, 24.0, 13.875)","(12.0, 34.0, 22.333333333333336)","(8.5, 15.0, 9.4)","(21.0, 110.0, 67.5)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:13.753536,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 14.25)","(12.0, 34.0, 22.333333333333336)","(8.5, 15.0, 9.4)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:14.880008,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 14.25)","(12.0, 34.0, 22.333333333333336)","(8.5, 15.0, 9.4)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.9000000000000001)"
15-12-2022 15:05:16.003938,"(21.0, 75.0, 48.647058823529406)","(7.5, 24.0, 14.25)","(12.0, 34.0, 22.333333333333336)","(8.5, 15.0, 12.973333333333333)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.9066666666666667)"
15-12-2022 15:05:17.089289,"(21.0, 75.0, 48.647058823529406)","(7.5, 24.0, 14.25)","(12.0, 34.0, 16.5)","(8.5, 15.0, 12.973333333333333)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:18.130036,"(21.0, 75.0, 48.647058823529406)","(7.5, 24.0, 14.25)","(12.0, 34.0, 16.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:19.204888,"(21.0, 75.0, 38.0)","(7.5, 24.0, 14.25)","(12.0, 34.0, 16.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.028571428571428)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:20.313915,"(21.0, 75.0, 38.0)","(7.5, 24.0, 14.25)","(12.0, 34.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 22.0, 11.633333333333333)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:21.497964,"(21.0, 75.0, 38.0)","(7.5, 23.0, 15.5)","(12.0, 32.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:22.613276,"(21.0, 75.0, 38.0)","(7.5, 23.0, 15.5)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:23.668479,"(21.0, 75.0, 38.0)","(7.5, 23.0, 15.5)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.8846153846153846)"
15-12-2022 15:05:24.756177,"(21.0, 75.0, 38.0)","(7.5, 23.0, 15.5)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.9066666666666667)"
15-12-2022 15:05:25.762422,"(21.0, 75.0, 38.0)","(7.5, 23.0, 17.772727272727273)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.9066666666666667)"
15-12-2022 15:05:26.860683,"(21.0, 75.0, 38.0)","(7.5, 23.0, 17.772727272727273)","(12.0, 32.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.9066666666666667)"
15-12-2022 15:05:27.953121,"(21.0, 75.0, 38.0)","(7.5, 23.0, 17.772727272727273)","(12.0, 32.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.563636363636363)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.9066666666666667)"
15-12-2022 15:05:29.067903,"(21.0, 75.0, 38.0)","(7.5, 23.0, 17.772727272727273)","(12.0, 32.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.074999999999999)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.8846153846153846)"
15-12-2022 15:05:30.121650,"(21.0, 75.0, 38.0)","(7.5, 23.0, 12.166666666666666)","(12.0, 32.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.074999999999999)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.876923076923077)"
15-12-2022 15:05:31.245354,"(21.0, 75.0, 38.0)","(7.5, 23.0, 12.166666666666666)","(12.0, 32.0, 22.5)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.654545454545454)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.876923076923077)"
15-12-2022 15:05:32.356235,"(21.0, 75.0, 38.0)","(7.5, 23.0, 12.166666666666666)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.654545454545454)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.1, 1.9112500000000001)"
15-12-2022 15:05:33.514476,"(21.0, 75.0, 47.5)","(7.5, 23.0, 12.166666666666666)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.268181818181818)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.9112500000000001)"
15-12-2022 15:05:34.728416,"(21.0, 75.0, 47.5)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.268181818181818)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.9112500000000001)"
15-12-2022 15:05:35.905512,"(21.0, 75.0, 47.5)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 7.0815789473684205)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.9112500000000001)"
15-12-2022 15:05:37.057280,"(21.0, 75.0, 47.5)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 28.2)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 7.199999999999999)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 2.0258333333333334)"
15-12-2022 15:05:38.166488,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.637499999999999)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:39.272935,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.637499999999999)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:40.392288,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.833333333333333)","(8.5, 16.5, 11.633333333333333)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:41.506914,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 12.333333333333334)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.699999999999999)","(8.5, 16.5, 13.42)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:42.583092,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:43.683450,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 14.75)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:44.692302,"(21.0, 75.0, 35.72727272727273)","(7.5, 24.0, 14.75)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:45.718943,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:46.818751,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.8727272727272728)"
15-12-2022 15:05:47.996651,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.8883333333333334)"
15-12-2022 15:05:49.121621,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 6.661538461538461)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:50.259288,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.825)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:51.366900,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.825)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:52.453027,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.825)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:53.522537,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 11.5)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.949999999999999)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:54.640891,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 17.18181818181818)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.949999999999999)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:55.799229,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 17.18181818181818)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.949999999999999)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:56.936040,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 17.18181818181818)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.949999999999999)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:58.018132,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 17.18181818181818)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.2, 5.75)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:05:59.103152,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 18.714285714285715)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.055555555555555)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8883333333333334)"
15-12-2022 15:06:00.131336,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 18.714285714285715)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 5.875)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.8727272727272728)"
15-12-2022 15:06:01.205321,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 18.714285714285715)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 5.875)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.8727272727272728)"
15-12-2022 15:06:02.291382,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 18.714285714285715)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 5.75)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.8727272727272728)"
15-12-2022 15:06:03.446820,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 18.714285714285715)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.166666666666667)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.8727272727272728)"
15-12-2022 15:06:04.526996,"(21.0, 70.0, 34.36363636363636)","(7.5, 24.0, 15.88888888888889)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.166666666666667)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:06:05.602291,"(21.0, 75.0, 41.25)","(7.5, 24.0, 15.88888888888889)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.666666666666666)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:06:06.631684,"(21.0, 75.0, 41.25)","(7.5, 24.0, 15.88888888888889)","(12.0, 32.0, 27.375)","(8.5, 15.0, 9.559999999999999)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.125)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.1, 1.9333333333333333)"
15-12-2022 15:06:07.661578,"(21.0, 75.0, 41.25)","(7.5, 24.0, 15.88888888888889)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.78125)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.9545454545454546)"
15-12-2022 15:06:08.745543,"(21.0, 75.0, 41.25)","(7.5, 24.0, 15.88888888888889)","(12.0, 32.0, 27.375)","(8.5, 15.0, 12.907692307692308)","(21.0, 110.0, 48.90909090909091)","(4.2, 8.0, 6.538461538461538)","(8.5, 16.5, 11.766666666666667)","(1.85, 2.08, 1.9545454545454546)"
