,Mad Martigan,Ravioli,Active Opal,Queen Zeus,Black Daniels,Corporal Trigger,Sister Two
08-01-2023 17:23:59.531676,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 24.0, 21.3)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:00.556907,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 24.0, 21.3)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:01.616405,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 24.0, 21.3)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:02.596557,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 24.0, 21.3)","(3.6, 4.8, 3.5638888888888887)","(11.0, 24.0, 18.0)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:03.608617,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 23.0, 22.07142857142857)","(3.6, 4.8, 3.5638888888888887)","(11.0, 23.0, 17.5)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:04.550339,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 23.0, 22.07142857142857)","(3.6, 4.8, 3.5638888888888887)","(11.0, 23.0, 17.5)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:05.512390,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.4277777777777776)","(3.8, 6.6, 5.025)","(11.0, 23.0, 22.07142857142857)","(3.6, 4.8, 3.5638888888888887)","(11.0, 23.0, 17.5)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:06.434551,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.8, 6.6, 5.025)","(11.0, 23.0, 22.07142857142857)","(3.6, 4.8, 3.5638888888888887)","(11.0, 23.0, 17.5)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:07.440943,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.8, 6.6, 5.025)","(11.0, 23.0, 22.07142857142857)","(3.6, 4.8, 3.5638888888888887)","(11.0, 23.0, 17.5)","(4.8, 8.6, 5.2749999999999995)"
08-01-2023 17:24:08.404253,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 23.0, 22.07142857142857)","(3.6, 4.8, 3.5638888888888887)","(12.0, 23.0, 17.5)","(4.6, 8.6, 5.2749999999999995)"
08-01-2023 17:24:09.411001,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 23.0, 22.0)","(3.6, 4.8, 3.5638888888888887)","(12.0, 23.0, 17.5)","(4.6, 8.6, 5.2749999999999995)"
08-01-2023 17:24:10.659538,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 23.0, 22.0)","(3.6, 4.8, 3.5638888888888887)","(12.0, 23.0, 17.5)","(4.6, 8.6, 5.2749999999999995)"
08-01-2023 17:24:11.723533,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 23.0, 22.0)","(3.6, 4.8, 3.5638888888888887)","(12.0, 23.0, 18.0)","(4.6, 8.6, 5.2749999999999995)"
08-01-2023 17:24:12.762907,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 24.0, 22.923076923076923)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.6, 5.2749999999999995)"
08-01-2023 17:24:13.791215,"(31.0, 220.0, 126.0)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 24.0, 13.692307692307693)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.6, 5.52)"
08-01-2023 17:24:14.755644,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.4, 5.52)"
08-01-2023 17:24:15.726758,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.4, 5.52)"
08-01-2023 17:24:16.690209,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.4, 4.88)"
08-01-2023 17:24:17.610264,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.8, 4.88)"
08-01-2023 17:24:18.567324,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.8, 4.88)"
08-01-2023 17:24:19.636866,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.6, 8.8, 4.88)"
08-01-2023 17:24:20.655556,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.8, 4.88)"
08-01-2023 17:24:21.668517,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.8, 5.2749999999999995)"
08-01-2023 17:24:22.700781,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:23.745808,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:24.745206,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:25.711765,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:26.743473,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:27.712124,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:28.745474,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:29.812317,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:30.803601,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:31.780276,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.0733333333333333)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:32.830122,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:33.778928,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:34.734927,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:35.851815,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:36.965565,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:37.942982,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:39.131093,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:40.089853,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.4277777777777776)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:41.059295,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:42.005378,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:42.929011,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:43.886117,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:44.842437,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:45.807305,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.727272727272727)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:46.789927,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.1, 3.6346153846153846)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:47.773171,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.3, 3.5352941176470587)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:48.771149,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:49.693923,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:50.680050,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5638888888888887)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:51.589355,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:52.553111,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.4155555555555557)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:53.488892,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.4155555555555557)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:54.438997,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.4155555555555557)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:55.403926,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.4155555555555557)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:56.308994,"(31.0, 220.0, 120.47058823529412)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.4155555555555557)","(12.0, 24.0, 18.0)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:57.318834,"(31.0, 220.0, 80.5)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.856060606060606)","(12.0, 24.0, 22.909090909090907)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:58.274208,"(31.0, 220.0, 80.5)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.856060606060606)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:24:59.287093,"(31.0, 220.0, 80.5)","(3.0, 4.7, 3.7437500000000004)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:00.275854,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:01.282924,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:02.229875,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:03.170935,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:04.128191,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:05.036767,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:05.984385,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:06.960299,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.2749999999999995)"
08-01-2023 17:25:07.955588,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.8, 3.5484375000000004)","(12.0, 24.0, 21.125)","(4.4, 8.6, 5.4)"
08-01-2023 17:25:08.897890,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 5.4)"
08-01-2023 17:25:09.891251,"(31.0, 220.0, 80.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 26.0, 14.076923076923077)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 5.4)"
08-01-2023 17:25:10.880716,"(31.0, 220.0, 116.5)","(3.0, 4.3, 3.78)","(3.9, 6.6, 5.025)","(12.0, 25.0, 21.375)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 5.4)"
08-01-2023 17:25:11.827755,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 5.4)"
08-01-2023 17:25:12.833244,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 5.4)"
08-01-2023 17:25:13.778351,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 5.4)"
08-01-2023 17:25:14.854755,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 7.770967741935484)"
08-01-2023 17:25:15.797512,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:16.744472,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:17.676755,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:18.640531,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:19.620219,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.6, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:20.538725,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:21.514269,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.996875)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.816666666666666)"
08-01-2023 17:25:22.431020,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.8)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.0875)"
08-01-2023 17:25:23.371036,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.8)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.0875)"
08-01-2023 17:25:24.349658,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.8)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.0875)"
08-01-2023 17:25:25.285404,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.8)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.0875)"
08-01-2023 17:25:26.284711,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.7625)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
08-01-2023 17:25:27.254587,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.7625)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
08-01-2023 17:25:28.243715,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.7625)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
08-01-2023 17:25:29.218909,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.7625)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
08-01-2023 17:25:30.233925,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 3.7625)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
08-01-2023 17:25:31.154955,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 4.1375)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
08-01-2023 17:25:32.134346,"(31.0, 220.0, 116.5)","(3.0, 4.7, 4.0625)","(3.9, 6.6, 5.025)","(12.0, 24.0, 20.625)","(3.7, 4.7, 4.1375)","(12.0, 24.0, 21.125)","(4.4, 8.4, 6.025)"
