,Sharkattack,Ace Duigan,Shez Elite,Keayang Alex,Go George Go,Iamawingate,Salsboy,Classically Smooth,Blue Cannon,Our Miki Diva Nz,Kyloan Queen,Lavender Dolly
12-01-2023 17:18:19.609105,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:20.957295,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:22.403426,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:23.773333,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:25.144259,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:26.445614,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:27.834512,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:29.301602,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:30.619345,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:31.950715,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:33.400485,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:34.845862,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:36.232435,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:37.611413,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:38.976515,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:40.359933,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:41.790062,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:43.160817,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:44.519508,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:45.817740,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 24.666666666666664)"
12-01-2023 17:18:47.134664,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:48.552979,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:49.955533,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:51.330629,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:52.642083,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:53.961545,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:55.424394,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:56.831342,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:58.220930,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:18:59.593247,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:00.985115,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:02.274008,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:03.665666,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:05.088325,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:06.510856,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:07.855361,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:09.230461,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:10.600533,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:12.007715,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:13.354215,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:14.746225,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:16.141925,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:17.464130,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:18.859015,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:20.249245,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:21.603118,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.133333333333333)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:22.940736,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 21.11111111111111)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:24.375358,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 19.076923076923077)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:25.792885,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:27.262953,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:28.578509,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:29.847530,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:31.278121,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.042857142857143)","(3.1, 3.75, 3.51)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:32.688889,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.18)","(3.1, 3.75, 3.55)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:34.117059,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.18)","(3.1, 3.75, 3.55)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:35.547634,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.18)","(3.1, 3.75, 3.55)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:36.907070,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.18)","(3.1, 3.75, 3.55)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:38.283047,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.18)","(3.1, 3.75, 3.607142857142857)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:39.636964,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.166666666666666)","(3.1, 3.75, 3.6666666666666665)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
12-01-2023 17:19:41.018352,"(3.7, 4.8, 4.359999999999999)","(14.0, 23.0, 18.75)","(21.0, 44.0, 33.0)","(18.0, 28.0, 19.666666666666668)","(71.0, 190.0, 113.33333333333334)","(14.0, 25.0, 19.75)","(21.0, 38.0, 28.0)","(3.9, 5.6, 5.166666666666666)","(3.1, 3.75, 3.6666666666666665)","(16.0, 99999, 99990)","(26.0, 44.0, 30.0)","(18.0, 29.0, 22.25)"
