,Choose Well,Magic Ale,Magic Secret,Jet Set Jack,Amber Jack,Bokarm Donna,Fan Cool Unit,Brunello
12-01-2023 11:36:30.465177,"(2.0, 2.38, 2.364888888888889)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.72, 2.6938461538461542)","(6.5, 9.0, 8.881081081081081)","(20.0, 25.0, 24.5)","(41.0, 110.0, 95.6)","(51.0, 150.0, 145.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:31.561791,"(2.0, 2.38, 2.365925925925926)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.68, 2.66468085106383)","(6.5, 9.0, 8.883076923076922)","(20.0, 25.0, 24.217391304347828)","(41.0, 110.0, 95.6)","(51.0, 150.0, 145.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:32.672251,"(2.0, 2.38, 2.3696296296296295)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.68, 2.662857142857143)","(6.5, 9.0, 8.953846153846154)","(20.0, 25.0, 24.217391304347828)","(41.0, 110.0, 95.6)","(51.0, 150.0, 145.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:33.713184,"(2.0, 2.38, 2.361754385964912)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.68, 2.67)","(6.5, 9.0, 8.957142857142857)","(20.0, 25.0, 24.217391304347828)","(41.0, 110.0, 95.6)","(51.0, 150.0, 145.0)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:34.730567,"(2.0, 2.38, 2.3607407407407406)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.68, 2.6716129032258067)","(6.5, 9.0, 8.957142857142857)","(20.0, 25.0, 24.52)","(41.0, 110.0, 95.6)","(51.0, 150.0, 147.5)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:35.874031,"(2.0, 2.34, 2.3394871794871794)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.7, 2.6915789473684213)","(6.5, 9.0, 8.875862068965517)","(20.0, 25.0, 25.75)","(41.0, 110.0, 95.6)","(51.0, 200.0, 147.5)","(71.0, 220.0, 200.0)"
12-01-2023 11:36:36.981023,"(2.0, 2.36, 2.3324590163934427)","(21.0, 38.0, 37.111111111111114)","(2.3, 2.72, 2.6915789473684213)","(6.5, 9.0, 8.875862068965517)","(20.0, 26.0, 25.076923076923077)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 147.5)","(71.0, 220.0, 194.28571428571428)"
12-01-2023 11:36:38.087855,"(2.0, 2.36, 2.3382089552238803)","(21.0, 38.0, 36.8)","(2.3, 2.72, 2.690232558139535)","(6.5, 9.0, 8.921212121212122)","(20.0, 26.0, 25.47826086956522)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 145.45454545454547)","(71.0, 220.0, 185.71428571428572)"
12-01-2023 11:36:39.212150,"(2.0, 2.36, 2.337364341085271)","(21.0, 38.0, 36.8)","(2.3, 2.72, 2.6915789473684213)","(6.5, 9.0, 8.925)","(20.0, 26.0, 25.47826086956522)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 145.45454545454547)","(71.0, 220.0, 185.71428571428572)"
12-01-2023 11:36:40.346803,"(2.0, 2.34, 2.3347945205479452)","(21.0, 38.0, 36.8)","(2.3, 2.72, 2.7133333333333334)","(6.5, 9.0, 8.87857142857143)","(20.0, 26.0, 25.414634146341463)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 178.57142857142856)","(71.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:41.484503,"(2.0, 2.34, 2.332)","(21.0, 38.0, 36.8)","(2.3, 2.72, 2.7157142857142857)","(6.5, 9.0, 8.89375)","(20.0, 26.0, 25.414634146341463)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 178.57142857142856)","(81.0, 220.0, 193.33333333333334)"
12-01-2023 11:36:42.569285,"(2.0, 2.32, 2.3116666666666665)","(21.0, 38.0, 36.8)","(2.3, 2.72, 2.720377358490566)","(6.5, 9.0, 9.1)","(20.0, 26.0, 25.48717948717949)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 173.91304347826087)","(81.0, 220.0, 200.0)"
12-01-2023 11:36:43.644132,"(2.0, 2.3, 2.2835294117647056)","(21.0, 38.0, 37.09090909090909)","(2.3, 2.76, 2.7335849056603774)","(6.5, 9.2, 9.1)","(20.0, 26.0, 25.48717948717949)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 175.0)","(81.0, 220.0, 205.0)"
12-01-2023 11:36:44.754156,"(2.0, 2.3, 2.2834482758620687)","(21.0, 42.0, 39.793103448275865)","(2.3, 2.76, 2.734736842105263)","(6.5, 9.2, 8.963636363636363)","(20.0, 26.0, 25.56756756756757)","(41.0, 110.0, 92.85714285714286)","(51.0, 200.0, 175.0)","(81.0, 220.0, 200.0)"
12-01-2023 11:36:45.952079,"(2.0, 2.3, 2.296)","(21.0, 42.0, 37.36)","(2.3, 2.76, 2.7478048780487807)","(6.5, 9.0, 8.938461538461539)","(20.0, 26.0, 25.77777777777778)","(41.0, 110.0, 102.17391304347825)","(51.0, 200.0, 175.0)","(81.0, 220.0, 200.0)"
12-01-2023 11:36:47.049665,"(2.0, 2.3, 2.296190476190476)","(21.0, 38.0, 37.36)","(2.3, 2.78, 2.7478048780487807)","(6.5, 9.0, 8.966666666666667)","(20.0, 26.0, 25.641025641025642)","(41.0, 110.0, 94.28571428571428)","(51.0, 200.0, 168.88888888888889)","(71.0, 220.0, 186.66666666666666)"
12-01-2023 11:36:48.238704,"(2.0, 2.3, 2.292830188679245)","(21.0, 38.0, 37.36)","(2.3, 2.78, 2.7766666666666664)","(6.5, 9.0, 8.90188679245283)","(20.0, 26.0, 25.523809523809526)","(41.0, 95.0, 85.74074074074073)","(51.0, 180.0, 164.34782608695653)","(71.0, 220.0, 186.66666666666666)"
12-01-2023 11:36:49.378911,"(2.0, 2.28, 2.2646153846153845)","(21.0, 38.0, 37.36)","(2.3, 2.8, 2.793333333333333)","(6.5, 9.0, 8.872)","(20.0, 26.0, 25.77777777777778)","(41.0, 95.0, 85.74074074074073)","(51.0, 180.0, 164.34782608695653)","(71.0, 220.0, 186.66666666666666)"
12-01-2023 11:36:50.473235,"(2.0, 2.26, 2.2476000000000003)","(21.0, 38.0, 37.36)","(2.3, 2.82, 2.795384615384615)","(6.5, 9.0, 8.872)","(20.0, 26.0, 26.0)","(41.0, 95.0, 87.0)","(51.0, 180.0, 163.63636363636363)","(71.0, 220.0, 195.0)"
12-01-2023 11:36:51.529087,"(2.0, 2.28, 2.2595744680851064)","(21.0, 38.0, 37.407407407407405)","(2.3, 2.82, 2.795384615384615)","(6.5, 9.0, 8.896774193548387)","(20.0, 27.0, 25.857142857142858)","(41.0, 95.0, 87.0)","(51.0, 180.0, 163.63636363636363)","(71.0, 220.0, 170.0)"
12-01-2023 11:36:52.551737,"(2.0, 2.28, 2.2592805755395684)","(21.0, 38.0, 37.407407407407405)","(2.3, 2.82, 2.7905263157894735)","(6.5, 9.0, 8.907142857142858)","(20.0, 27.0, 25.857142857142858)","(41.0, 95.0, 86.66666666666666)","(51.0, 180.0, 164.34782608695653)","(71.0, 220.0, 170.0)"
12-01-2023 11:36:53.662969,"(2.0, 2.28, 2.2594285714285713)","(21.0, 38.0, 37.407407407407405)","(2.3, 2.8, 2.791111111111111)","(6.5, 9.0, 8.90344827586207)","(20.0, 27.0, 25.956521739130434)","(41.0, 95.0, 86.98113207547169)","(51.0, 180.0, 165.0)","(71.0, 220.0, 170.0)"
12-01-2023 11:36:54.757549,"(2.0, 2.28, 2.2646913580246912)","(21.0, 38.0, 37.53846153846154)","(2.3, 2.8, 2.7806896551724134)","(6.5, 9.0, 8.881818181818183)","(20.0, 27.0, 25.87878787878788)","(41.0, 95.0, 86.98113207547169)","(51.0, 180.0, 165.0)","(71.0, 220.0, 170.0)"
12-01-2023 11:36:55.788724,"(2.0, 2.24, 2.225217391304348)","(21.0, 38.0, 36.857142857142854)","(2.3, 2.88, 2.8526315789473684)","(6.5, 9.0, 8.855555555555556)","(20.0, 26.0, 24.818181818181817)","(41.0, 95.0, 77.6086956521739)","(51.0, 180.0, 164.34782608695653)","(71.0, 220.0, 170.0)"
12-01-2023 11:36:56.769759,"(2.0, 2.22, 2.216764705882353)","(21.0, 38.0, 34.888888888888886)","(2.3, 2.92, 2.9047058823529412)","(6.5, 9.0, 8.866666666666667)","(20.0, 27.0, 26.272727272727273)","(41.0, 95.0, 77.6086956521739)","(51.0, 180.0, 164.34782608695653)","(71.0, 220.0, 170.0)"
12-01-2023 11:36:57.791577,"(2.0, 2.24, 2.2126315789473687)","(21.0, 36.0, 34.78260869565217)","(2.3, 2.92, 2.9066666666666667)","(6.5, 9.2, 9.041666666666666)","(20.0, 26.0, 25.224489795918366)","(41.0, 95.0, 85.0)","(51.0, 180.0, 169.41176470588235)","(71.0, 220.0, 190.83333333333331)"
12-01-2023 11:36:58.845115,"(2.0, 2.22, 2.2149450549450553)","(21.0, 36.0, 34.78260869565217)","(2.3, 2.96, 2.9326315789473685)","(6.5, 9.0, 8.875862068965517)","(20.0, 26.0, 25.4)","(41.0, 95.0, 85.0)","(51.0, 180.0, 169.41176470588235)","(71.0, 220.0, 190.83333333333331)"
12-01-2023 11:36:59.882982,"(2.0, 2.22, 2.2161764705882354)","(21.0, 36.0, 34.6)","(2.3, 2.94, 2.927906976744186)","(6.5, 9.0, 8.881481481481481)","(20.0, 26.0, 25.558823529411764)","(41.0, 95.0, 85.0)","(51.0, 180.0, 168.75)","(71.0, 220.0, 188.1818181818182)"
12-01-2023 11:37:00.957144,"(2.0, 2.22, 2.214246575342466)","(21.0, 36.0, 34.6)","(2.3, 2.88, 2.876444444444444)","(6.5, 9.0, 8.843478260869565)","(20.0, 26.0, 25.558823529411764)","(41.0, 95.0, 85.0)","(51.0, 180.0, 168.75)","(71.0, 220.0, 195.0)"
12-01-2023 11:37:01.957027,"(2.0, 2.22, 2.2104545454545454)","(21.0, 36.0, 33.84615384615385)","(2.3, 2.9, 2.892)","(6.5, 9.2, 8.941935483870967)","(20.0, 26.0, 25.558823529411764)","(41.0, 95.0, 85.0)","(51.0, 180.0, 173.10344827586206)","(71.0, 220.0, 198.57142857142856)"
12-01-2023 11:37:02.989500,"(2.0, 2.2, 2.185531914893617)","(21.0, 36.0, 34.75)","(2.35, 2.92, 2.8968)","(6.5, 9.2, 8.91891891891892)","(20.0, 26.0, 25.625)","(41.0, 95.0, 85.0)","(51.0, 180.0, 173.10344827586206)","(71.0, 220.0, 209.0909090909091)"
12-01-2023 11:37:04.040394,"(2.0, 2.2, 2.183030303030303)","(21.0, 36.0, 34.75)","(2.35, 2.92, 2.8914285714285715)","(6.5, 9.2, 8.929411764705883)","(20.0, 28.0, 26.375)","(41.0, 95.0, 85.0)","(51.0, 180.0, 173.10344827586206)","(71.0, 220.0, 198.57142857142856)"
12-01-2023 11:37:05.125076,"(1.95, 2.2, 2.1782178217821784)","(21.0, 36.0, 34.588235294117645)","(2.45, 2.92, 2.914285714285714)","(6.5, 9.2, 8.91891891891892)","(20.0, 28.0, 26.58823529411765)","(41.0, 95.0, 85.0)","(51.0, 180.0, 173.10344827586206)","(71.0, 220.0, 195.0)"
12-01-2023 11:37:06.186612,"(1.95, 2.18, 2.1744117647058827)","(21.0, 36.0, 34.666666666666664)","(2.45, 2.94, 2.91)","(6.5, 9.2, 9.00952380952381)","(20.0, 28.0, 26.58823529411765)","(41.0, 95.0, 84.15094339622641)","(51.0, 180.0, 172.85714285714286)","(71.0, 220.0, 177.14285714285714)"
12-01-2023 11:37:07.238345,"(1.95, 2.18, 2.1768750000000003)","(21.0, 36.0, 34.666666666666664)","(2.45, 2.94, 2.932258064516129)","(6.5, 9.2, 8.96923076923077)","(20.0, 28.0, 26.58823529411765)","(41.0, 95.0, 82.09677419354838)","(51.0, 180.0, 173.10344827586206)","(71.0, 220.0, 210.0)"
12-01-2023 11:37:08.238685,"(1.95, 2.18, 2.173975903614458)","(21.0, 36.0, 34.5)","(2.45, 2.98, 2.9753191489361703)","(6.5, 9.2, 8.91891891891892)","(20.0, 28.0, 26.58823529411765)","(41.0, 95.0, 82.09677419354838)","(51.0, 180.0, 173.10344827586206)","(71.0, 220.0, 210.0)"
12-01-2023 11:37:09.318327,"(1.95, 2.18, 2.17)","(21.0, 36.0, 34.666666666666664)","(2.45, 2.98, 2.964888888888889)","(6.5, 9.2, 8.9375)","(20.0, 28.0, 26.285714285714285)","(41.0, 95.0, 74.41176470588235)","(51.0, 180.0, 172.85714285714286)","(71.0, 220.0, 210.0)"
12-01-2023 11:37:10.492867,"(1.95, 2.18, 2.1714285714285717)","(21.0, 36.0, 35.2)","(2.45, 3.0, 2.964888888888889)","(6.5, 9.2, 8.9375)","(20.0, 28.0, 26.515151515151516)","(41.0, 95.0, 69.73684210526315)","(51.0, 180.0, 173.33333333333331)","(71.0, 220.0, 210.0)"
12-01-2023 11:37:11.622571,"(1.95, 2.2, 2.184873949579832)","(21.0, 36.0, 35.2)","(2.45, 3.0, 2.965057471264368)","(6.5, 9.2, 8.961538461538462)","(20.0, 27.0, 26.515151515151516)","(41.0, 95.0, 69.73684210526315)","(51.0, 180.0, 173.33333333333331)","(71.0, 220.0, 212.0)"
12-01-2023 11:37:12.754088,"(1.95, 2.2, 2.1858064516129034)","(21.0, 36.0, 35.2)","(2.45, 3.0, 2.965057471264368)","(6.5, 9.0, 8.961538461538462)","(20.0, 27.0, 26.48717948717949)","(41.0, 95.0, 86.42857142857143)","(51.0, 180.0, 173.33333333333331)","(71.0, 220.0, 212.0)"
12-01-2023 11:37:13.797262,"(1.95, 2.2, 2.1842857142857146)","(21.0, 36.0, 35.2)","(2.45, 3.0, 2.9651162790697674)","(6.5, 9.0, 8.961538461538462)","(20.0, 27.0, 26.56756756756757)","(41.0, 90.0, 86.42857142857143)","(51.0, 180.0, 173.33333333333331)","(71.0, 220.0, 210.0)"
12-01-2023 11:37:14.940625,"(1.95, 2.2, 2.1832380952380954)","(21.0, 36.0, 35.04761904761905)","(2.45, 3.0, 2.965)","(6.5, 9.2, 8.876190476190477)","(20.0, 27.0, 26.56756756756757)","(41.0, 90.0, 86.42857142857143)","(51.0, 180.0, 173.33333333333331)","(71.0, 220.0, 210.0)"
12-01-2023 11:37:16.069855,"(1.95, 2.18, 2.1756521739130434)","(21.0, 36.0, 34.95652173913044)","(2.45, 2.98, 2.969130434782609)","(6.5, 9.2, 9.081818181818182)","(20.0, 27.0, 26.56756756756757)","(41.0, 90.0, 86.42857142857143)","(51.0, 180.0, 173.5483870967742)","(71.0, 220.0, 212.0)"
12-01-2023 11:37:17.208263,"(1.95, 2.18, 2.1722222222222225)","(21.0, 36.0, 34.95652173913044)","(2.45, 2.98, 2.975145631067961)","(6.5, 9.2, 9.081818181818182)","(20.0, 27.0, 26.56756756756757)","(41.0, 90.0, 86.42857142857143)","(51.0, 180.0, 173.5483870967742)","(71.0, 220.0, 212.0)"
12-01-2023 11:37:18.216963,"(1.85, 2.18, 2.1720967741935486)","(21.0, 36.0, 34.95652173913044)","(2.45, 2.98, 2.975145631067961)","(7.0, 9.2, 9.081818181818182)","(20.0, 27.0, 26.56756756756757)","(41.0, 90.0, 69.83870967741936)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 210.0)"
12-01-2023 11:37:19.269960,"(1.85, 2.18, 2.1726315789473687)","(21.0, 36.0, 34.95652173913044)","(2.45, 2.98, 2.9754285714285715)","(7.0, 9.2, 9.139130434782608)","(20.0, 27.0, 26.74)","(41.0, 90.0, 69.41176470588235)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 210.0)"
12-01-2023 11:37:20.314568,"(1.85, 2.18, 2.1726315789473687)","(21.0, 36.0, 34.95652173913044)","(2.45, 2.98, 2.9754285714285715)","(7.0, 9.2, 9.110344827586207)","(20.0, 28.0, 26.09090909090909)","(41.0, 90.0, 69.41176470588235)","(51.0, 180.0, 173.5483870967742)","(91.0, 220.0, 212.0)"
12-01-2023 11:37:21.480506,"(1.85, 2.18, 2.172898550724638)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.98, 2.9690763052208835)","(7.0, 9.2, 9.128)","(20.0, 27.0, 26.09090909090909)","(41.0, 90.0, 69.41176470588235)","(51.0, 180.0, 173.5483870967742)","(91.0, 220.0, 212.0)"
12-01-2023 11:37:22.608999,"(1.85, 2.2, 2.1935849056603773)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.98, 2.9690763052208835)","(7.0, 9.2, 9.16)","(20.0, 27.0, 26.09090909090909)","(41.0, 90.0, 69.41176470588235)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 210.0)"
12-01-2023 11:37:23.670446,"(1.85, 2.2, 2.1821818181818182)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.96, 2.9572)","(7.0, 9.2, 9.205405405405406)","(20.0, 27.0, 26.09090909090909)","(41.0, 90.0, 69.41176470588235)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 210.0)"
12-01-2023 11:37:24.729932,"(1.85, 2.16, 2.1584362139917697)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.96, 2.957529411764706)","(7.0, 9.4, 9.205405405405406)","(20.0, 27.0, 26.272727272727273)","(41.0, 90.0, 72.8125)","(51.0, 180.0, 173.5483870967742)","(91.0, 220.0, 212.0)"
12-01-2023 11:37:25.851954,"(1.85, 2.18, 2.175822784810127)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.96, 2.9478260869565216)","(7.0, 9.4, 9.147368421052631)","(20.0, 27.0, 26.333333333333332)","(41.0, 90.0, 72.8125)","(51.0, 180.0, 173.5483870967742)","(91.0, 220.0, 212.0)"
12-01-2023 11:37:27.014557,"(1.85, 2.2, 2.1959090909090913)","(21.0, 36.0, 34.51851851851852)","(2.45, 2.96, 2.8972413793103446)","(7.0, 9.2, 9.16)","(20.0, 27.0, 26.333333333333332)","(41.0, 90.0, 72.8125)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 210.0)"
12-01-2023 11:37:28.173758,"(1.85, 2.22, 2.213225806451613)","(21.0, 36.0, 34.3448275862069)","(2.45, 2.9, 2.8972413793103446)","(7.0, 9.2, 9.204651162790698)","(20.0, 27.0, 26.2)","(41.0, 90.0, 72.8125)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 210.0)"
12-01-2023 11:37:29.287100,"(1.85, 2.2, 2.180357142857143)","(21.0, 36.0, 34.51851851851852)","(2.45, 2.9, 2.898421052631579)","(7.0, 9.4, 9.204651162790698)","(20.0, 28.0, 26.2)","(41.0, 90.0, 71.03448275862068)","(51.0, 180.0, 173.5483870967742)","(91.0, 220.0, 212.0)"
12-01-2023 11:37:30.376986,"(1.85, 2.22, 2.2083333333333335)","(21.0, 36.0, 34.51851851851852)","(2.45, 2.88, 2.85010101010101)","(7.0, 9.4, 9.236363636363636)","(20.0, 28.0, 26.482758620689655)","(41.0, 90.0, 71.03448275862068)","(51.0, 180.0, 173.5483870967742)","(91.0, 220.0, 215.55555555555554)"
12-01-2023 11:37:31.425859,"(1.85, 2.22, 2.203529411764706)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.86, 2.842978723404255)","(7.0, 9.4, 9.31)","(20.0, 28.0, 26.56)","(41.0, 90.0, 71.03448275862068)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 215.0)"
12-01-2023 11:37:32.491222,"(1.85, 2.22, 2.204727272727273)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.86, 2.838787878787879)","(7.0, 9.4, 9.357142857142858)","(20.0, 28.0, 26.56)","(41.0, 90.0, 71.03448275862068)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 215.0)"
12-01-2023 11:37:33.578203,"(1.85, 2.22, 2.192972972972973)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.86, 2.838787878787879)","(7.0, 9.4, 9.43157894736842)","(20.0, 28.0, 27.35483870967742)","(41.0, 90.0, 71.03448275862068)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 215.0)"
12-01-2023 11:37:34.641375,"(1.85, 2.2, 2.1813636363636366)","(21.0, 36.0, 35.09090909090909)","(2.45, 2.86, 2.838787878787879)","(7.0, 9.6, 9.470967741935484)","(20.0, 28.0, 27.53846153846154)","(41.0, 90.0, 73.06451612903226)","(51.0, 180.0, 173.33333333333331)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:35.642641,"(1.85, 2.24, 2.205531914893617)","(21.0, 36.0, 35.5)","(2.45, 2.82, 2.8042857142857143)","(7.0, 9.8, 9.633333333333333)","(20.0, 28.0, 27.53846153846154)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.6206896551724)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:36.691771,"(1.85, 2.22, 2.202)","(21.0, 38.0, 34.34782608695652)","(2.45, 2.82, 2.80125)","(7.0, 9.6, 9.546666666666667)","(20.0, 28.0, 27.53846153846154)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.46153846153845)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:37.862353,"(1.85, 2.22, 2.202)","(21.0, 38.0, 34.5)","(2.45, 2.82, 2.796190476190476)","(7.0, 9.6, 9.574358974358974)","(20.0, 28.0, 27.53846153846154)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.46153846153845)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:39.001799,"(1.85, 2.22, 2.2017910447761198)","(21.0, 38.0, 34.57142857142857)","(2.45, 2.8, 2.782608695652174)","(7.0, 9.8, 9.574358974358974)","(20.0, 28.0, 27.620689655172413)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.46153846153845)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:40.166244,"(1.85, 2.2, 2.1985185185185188)","(21.0, 38.0, 35.12)","(2.45, 2.8, 2.7835294117647056)","(7.0, 9.8, 9.681818181818182)","(20.0, 28.0, 28.25)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.6206896551724)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:41.288565,"(1.85, 2.2, 2.19843137254902)","(21.0, 38.0, 34.8)","(2.45, 2.8, 2.7835294117647056)","(7.0, 9.8, 9.681818181818182)","(20.0, 29.0, 28.25)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.57142857142856)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:42.360497,"(1.85, 2.2, 2.19843137254902)","(21.0, 38.0, 34.8)","(2.45, 2.82, 2.795)","(7.0, 9.8, 9.681818181818182)","(20.0, 29.0, 28.25)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.46153846153845)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:43.457975,"(1.85, 2.2, 2.19843137254902)","(21.0, 38.0, 34.57142857142857)","(2.45, 2.8, 2.789090909090909)","(7.0, 9.8, 9.681818181818182)","(20.0, 29.0, 28.25)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.57142857142856)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:44.568558,"(1.85, 2.24, 2.212649572649573)","(21.0, 38.0, 35.12)","(2.45, 2.8, 2.7727999999999997)","(7.0, 9.8, 9.647058823529411)","(20.0, 29.0, 28.25)","(41.0, 90.0, 75.41666666666667)","(51.0, 180.0, 178.46153846153845)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:45.591012,"(1.85, 2.22, 2.2108000000000003)","(21.0, 38.0, 35.12)","(2.45, 2.78, 2.753846153846154)","(7.0, 9.8, 9.647058823529411)","(20.0, 29.0, 28.25)","(41.0, 90.0, 75.41666666666667)","(51.0, 180.0, 178.57142857142856)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:46.609979,"(1.85, 2.22, 2.204675324675325)","(21.0, 38.0, 35.333333333333336)","(2.45, 2.78, 2.753846153846154)","(7.0, 9.8, 9.647058823529411)","(20.0, 29.0, 28.25)","(41.0, 90.0, 71.25)","(51.0, 180.0, 178.46153846153845)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:47.768691,"(1.85, 2.22, 2.204675324675325)","(21.0, 38.0, 35.333333333333336)","(2.45, 2.78, 2.758947368421053)","(7.0, 9.8, 9.647058823529411)","(20.0, 29.0, 28.25)","(41.0, 90.0, 75.0)","(51.0, 180.0, 178.57142857142856)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:49.012811,"(1.85, 2.22, 2.204675324675325)","(21.0, 38.0, 35.333333333333336)","(2.45, 2.78, 2.7788461538461537)","(7.0, 9.8, 9.681818181818182)","(20.0, 29.0, 28.4)","(41.0, 90.0, 77.27272727272728)","(51.0, 180.0, 178.85714285714286)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:50.159945,"(1.85, 2.2, 2.1853242320819115)","(21.0, 38.0, 35.523809523809526)","(2.45, 2.78, 2.789090909090909)","(7.0, 9.8, 9.694117647058823)","(20.0, 29.0, 28.684210526315788)","(41.0, 90.0, 77.27272727272728)","(51.0, 180.0, 176.25)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:51.320056,"(1.85, 2.2, 2.1875221238938054)","(21.0, 38.0, 35.4)","(2.4, 2.8, 2.789090909090909)","(7.0, 9.8, 9.655172413793103)","(20.0, 29.0, 28.57894736842105)","(41.0, 90.0, 75.0)","(51.0, 180.0, 177.27272727272728)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:52.500209,"(1.85, 2.28, 2.268205128205128)","(21.0, 38.0, 35.333333333333336)","(2.4, 2.74, 2.72)","(7.0, 9.8, 9.56)","(20.0, 29.0, 28.57894736842105)","(41.0, 90.0, 75.0)","(51.0, 180.0, 175.0)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:53.647289,"(1.85, 2.28, 2.2784)","(21.0, 38.0, 34.93333333333333)","(2.4, 2.72, 2.722857142857143)","(7.0, 9.8, 9.56)","(20.0, 29.0, 28.272727272727273)","(41.0, 90.0, 81.39344262295083)","(51.0, 180.0, 175.0)","(91.0, 220.0, 217.14285714285714)"
12-01-2023 11:37:54.798210,"(1.85, 2.28, 2.277037037037037)","(21.0, 38.0, 34.93333333333333)","(2.4, 2.74, 2.722857142857143)","(7.0, 9.8, 5004.2)","(20.0, 29.0, 9998.5)","(41.0, 90.0, 9998.5)","(51.0, 180.0, 9998.5)","(91.0, 220.0, 9998.5)"
12-01-2023 11:37:55.934723,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.4, 99998, 9998.5)","(7.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
12-01-2023 11:37:56.992037,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.4, 99998, 9998.5)","(7.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
12-01-2023 11:37:58.054652,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.4, 99998, 9998.5)","(7.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
12-01-2023 11:37:59.188673,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.4, 99998, 9998.5)","(7.0, 99998, 9998.5)","(20.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
