,Im Riddler,Colorado Banner Nz,Radiant Bay,Ryleeorielly,Classnsmart,Sunpatra,Miss Stefani,The Dark Night,Roll Em
11-01-2023 17:52:59.356406,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.18181818181818)","(71.0, 170.0, 119.0)","(51.0, 65.0, 62.375)","(4.2, 4.8, 4.488888888888889)","(8.0, 9.0, 8.6)","(41.0, 75.0, 70.875)","(3.5, 5.1, 4.949999999999999)"
11-01-2023 17:53:00.607444,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.18181818181818)","(71.0, 170.0, 119.0)","(51.0, 65.0, 58.666666666666664)","(4.2, 4.8, 4.488888888888889)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 4.8999999999999995)"
11-01-2023 17:53:01.869662,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.18181818181818)","(71.0, 170.0, 140.0)","(51.0, 65.0, 58.666666666666664)","(4.2, 4.8, 4.3999999999999995)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 4.8999999999999995)"
11-01-2023 17:53:03.136394,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 19.8)","(71.0, 170.0, 110.0)","(51.0, 65.0, 55.333333333333336)","(4.2, 4.8, 4.31)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 4.949999999999999)"
11-01-2023 17:53:04.412495,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 19.8)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.31)","(8.0, 9.0, 8.76)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 4.949999999999999)"
11-01-2023 17:53:05.567134,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 19.8)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.3999999999999995)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 5.014285714285714)"
11-01-2023 17:53:06.667456,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 19.8)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.3999999999999995)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 5.014285714285714)"
11-01-2023 17:53:07.989484,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 19.8)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.3999999999999995)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 5.014285714285714)"
11-01-2023 17:53:09.268359,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 19.8)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.38)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.1, 5.21875)"
11-01-2023 17:53:10.614303,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.842105263157894)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.581818181818182)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.7, 5.21875)"
11-01-2023 17:53:12.121016,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.842105263157894)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.666666666666666)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.7, 5.21875)"
11-01-2023 17:53:13.559117,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.842105263157894)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.666666666666666)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.7, 5.21875)"
11-01-2023 17:53:14.870480,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 20.842105263157894)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.666666666666666)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.7, 5.21875)"
11-01-2023 17:53:16.393122,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 17.666666666666668)","(71.0, 170.0, 110.0)","(51.0, 70.0, 55.333333333333336)","(4.2, 4.8, 4.666666666666666)","(8.0, 9.0, 8.6)","(41.0, 75.0, 72.46153846153845)","(3.5, 5.7, 5.21875)"
11-01-2023 17:53:17.970181,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 24.0, 21.125)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.666666666666666)","(8.0, 9.0, 8.6)","(41.0, 75.0, 69.2)","(3.5, 5.7, 5.15)"
11-01-2023 17:53:19.311381,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.6)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:20.662931,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.6)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:21.957833,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 23.0, 20.0)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:23.283237,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 22.0, 18.666666666666668)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.44)","(41.0, 75.0, 70.5)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:24.659693,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 22.0, 19.333333333333332)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.44)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:26.197793,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.44)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.2)"
11-01-2023 17:53:27.579884,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.552941176470588)","(8.0, 9.0, 8.44)","(41.0, 75.0, 70.5)","(3.5, 5.6, 5.2)"
11-01-2023 17:53:28.931080,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.628571428571428)","(8.0, 9.0, 8.44)","(41.0, 75.0, 70.5)","(3.5, 5.6, 5.2)"
11-01-2023 17:53:30.209369,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 4.8, 4.580952380952381)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.2)"
11-01-2023 17:53:31.554009,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 134.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.580952380952381)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.2625)"
11-01-2023 17:53:32.939817,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.580952380952381)","(8.0, 9.0, 8.6)","(41.0, 75.0, 70.5)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:34.494793,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.580952380952381)","(8.0, 9.0, 8.6)","(41.0, 75.0, 70.5)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:35.785031,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.580952380952381)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:37.043491,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.580952380952381)","(8.0, 9.0, 8.6)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:38.339853,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.580952380952381)","(8.0, 9.0, 8.399999999999999)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:39.598465,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.0, 4.5888888888888895)","(8.0, 9.0, 8.36)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:40.805934,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 62.72727272727273)","(4.2, 4.9, 4.736170212765957)","(8.0, 9.0, 8.36)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:41.947467,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 62.72727272727273)","(4.2, 4.9, 5.220000000000001)","(8.0, 9.0, 8.399999999999999)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:43.336506,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.0)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 4.966666666666667)","(8.0, 9.0, 8.399999999999999)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:44.597702,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 16.714285714285715)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 5.033333333333333)","(8.0, 9.0, 8.36)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:45.853916,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 19.22222222222222)","(71.0, 170.0, 110.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 5.2)","(8.0, 9.0, 8.36)","(41.0, 75.0, 66.0)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:47.097660,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 16.227272727272727)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 4.95)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:48.546375,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 16.227272727272727)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 4.95)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.15)"
11-01-2023 17:53:49.913231,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 16.227272727272727)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 5.2)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.570967741935483)"
11-01-2023 17:53:51.236839,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 17.25)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.7, 5.090909090909091)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.18)"
11-01-2023 17:53:52.603600,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 18.2)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.6, 5.090909090909091)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.24)"
11-01-2023 17:53:54.124181,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 17.5)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.6, 5.090909090909091)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.3428571428571425)"
11-01-2023 17:53:55.566812,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 17.5)","(71.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.6, 5.090909090909091)","(8.0, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.5, 5.6, 5.3428571428571425)"
11-01-2023 17:53:57.048278,"(101.0, 210.0, 174.0)","(2.05, 99999, 99990)","(14.0, 21.0, 17.5)","(81.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.6, 5.090909090909091)","(6.5, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.6, 5.6, 5.2)"
11-01-2023 17:53:58.459154,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 21.0, 17.5)","(81.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.6, 5.090909090909091)","(6.5, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.6, 5.6, 5.2)"
11-01-2023 17:53:59.838179,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 21.0, 17.5)","(81.0, 170.0, 125.0)","(51.0, 70.0, 60.0)","(4.2, 5.6, 5.090909090909091)","(6.5, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.6, 5.6, 5.2)"
11-01-2023 17:54:01.333188,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 21.0, 17.5)","(81.0, 170.0, 125.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.6, 5.090909090909091)","(6.5, 9.0, 8.36)","(41.0, 75.0, 68.25)","(3.6, 5.6, 5.199999999999999)"
11-01-2023 17:54:02.865010,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 21.0, 17.0)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.6, 5.066666666666666)","(6.5, 9.0, 8.399999999999999)","(41.0, 75.0, 66.0)","(3.6, 5.6, 5.199999999999999)"
11-01-2023 17:54:04.701464,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 22.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.6, 5.066666666666666)","(6.5, 9.0, 8.399999999999999)","(41.0, 85.0, 74.42857142857143)","(3.6, 5.6, 5.199999999999999)"
11-01-2023 17:54:06.230845,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.6, 5.066666666666666)","(6.5, 9.0, 8.36)","(41.0, 85.0, 62.8)","(3.6, 5.6, 5.199999999999999)"
11-01-2023 17:54:07.718522,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.6, 5.066666666666666)","(6.5, 9.0, 8.399999999999999)","(41.0, 85.0, 62.8)","(3.6, 5.6, 5.199999999999999)"
11-01-2023 17:54:09.310622,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.6, 5.16)","(6.5, 9.0, 8.399999999999999)","(41.0, 85.0, 71.125)","(3.6, 5.6, 5.199999999999999)"
11-01-2023 17:54:10.844622,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.5, 9.0, 8.549999999999999)","(41.0, 85.0, 72.66666666666666)","(3.6, 5.6, 5.35)"
11-01-2023 17:54:12.409735,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.5, 9.0, 8.549999999999999)","(41.0, 85.0, 70.2)","(3.6, 5.6, 5.35)"
11-01-2023 17:54:13.991376,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.5, 9.0, 8.549999999999999)","(41.0, 85.0, 70.2)","(3.6, 5.6, 5.35)"
11-01-2023 17:54:15.411354,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 170.0, 110.0)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.5, 9.0, 8.549999999999999)","(41.0, 85.0, 70.2)","(3.6, 5.6, 5.35)"
11-01-2023 17:54:16.891753,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 17.666666666666668)","(81.0, 170.0, 102.5)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.5, 9.0, 8.549999999999999)","(41.0, 85.0, 70.2)","(3.6, 5.6, 5.35)"
11-01-2023 17:54:18.335449,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(14.0, 24.0, 22.272727272727273)","(81.0, 170.0, 102.5)","(51.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.5, 9.0, 8.399999999999999)","(41.0, 85.0, 72.66666666666666)","(3.6, 5.6, 5.35)"
11-01-2023 17:54:19.684201,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 24.0, 20.166666666666664)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 75.75)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:21.096104,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 23.0, 20.166666666666664)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 75.75)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:22.513952,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 23.0, 20.166666666666664)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.399999999999999)","(41.0, 85.0, 75.75)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:23.866405,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 23.0, 20.166666666666664)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 75.75)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:25.261679,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 23.0, 20.125)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 64.0)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:26.790155,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.125)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 76.25)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:28.322757,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 19.375)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 76.25)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:29.749297,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 21.0, 19.375)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.2153846153846155)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:31.274736,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 21.0, 20.0)","(71.0, 170.0, 102.5)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.2153846153846155)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:32.651253,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 21.0, 19.916666666666664)","(71.0, 170.0, 110.0)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.2153846153846155)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:33.967024,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 21.0, 19.81818181818182)","(71.0, 170.0, 110.0)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:35.608620,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 21.0, 19.81818181818182)","(71.0, 170.0, 110.0)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.16)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.35)"
11-01-2023 17:54:37.212021,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 21.0, 19.0)","(71.0, 170.0, 110.0)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.24)","(6.0, 9.0, 8.621052631578948)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.4125)"
11-01-2023 17:54:38.711905,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 110.0)","(41.0, 70.0, 56.666666666666664)","(4.2, 5.4, 5.525)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.6, 5.52)"
11-01-2023 17:54:40.048636,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 110.0)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.6)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.8, 5.8, 5.52)"
11-01-2023 17:54:41.584999,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 110.0)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.6)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.9, 5.8, 5.52)"
11-01-2023 17:54:43.514259,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 110.0)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.6)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.9, 5.8, 5.52)"
11-01-2023 17:54:45.142273,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 110.0)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.4)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.9, 5.8, 5.32)"
11-01-2023 17:54:46.968791,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 102.5)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.4)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.9, 5.8, 5.32)"
11-01-2023 17:54:48.695683,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 20.75)","(71.0, 170.0, 102.5)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.4)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.9, 5.8, 5.32)"
11-01-2023 17:54:51.366747,"(101.0, 210.0, 174.0)","(2.15, 99999, 99990)","(13.0, 22.0, 18.5)","(71.0, 170.0, 102.5)","(41.0, 70.0, 62.0)","(4.2, 5.7, 5.4)","(6.0, 9.0, 8.549999999999999)","(41.0, 85.0, 67.0)","(3.9, 5.8, 5.32)"
11-01-2023 17:54:53.031693,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(13.0, 22.0, 19.4)","(81.0, 170.0, 102.5)","(51.0, 70.0, 63.84615384615385)","(4.2, 5.7, 5.35)","(6.5, 9.0, 8.76)","(51.0, 85.0, 115.35714285714286)","(3.7, 6.8, 5.6571428571428575)"
11-01-2023 17:54:54.598974,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(13.0, 22.0, 20.555555555555557)","(81.0, 170.0, 102.5)","(51.0, 70.0, 63.84615384615385)","(4.2, 5.7, 4.842857142857143)","(6.5, 9.0, 8.76)","(51.0, 120.0, 115.35714285714286)","(3.7, 6.8, 6.0)"
11-01-2023 17:54:56.296293,"(101.0, 210.0, 174.0)","(2.1, 99999, 99990)","(13.0, 22.0, 20.555555555555557)","(81.0, 170.0, 102.5)","(51.0, 70.0, 62.0)","(4.2, 5.7, 5.154545454545454)","(6.5, 9.0, 8.76)","(51.0, 120.0, 115.35714285714286)","(3.7, 6.8, 6.0)"
