,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 21:06:38.702961,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 26.0)","(17.0, 26.0, 27.6)","(91.0, 170.0, 175.0)","(21.0, 32.0, 29.0)","(91.0, 120.0, 106.0)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.881818181818182)","(91.0, 160.0, 136.0)"
10-01-2023 21:06:40.196008,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 26.285714285714285)","(17.0, 28.0, 27.6)","(91.0, 210.0, 163.33333333333334)","(21.0, 32.0, 29.0)","(91.0, 120.0, 106.0)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.881818181818182)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:41.763712,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 26.285714285714285)","(17.0, 28.0, 27.6)","(91.0, 210.0, 178.88888888888889)","(21.0, 32.0, 29.0)","(91.0, 120.0, 106.0)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 11.84375)","(4.2, 5.1, 4.881818181818182)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:43.099077,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 25.870967741935484)","(17.0, 28.0, 27.6)","(91.0, 190.0, 178.88888888888889)","(21.0, 32.0, 29.0)","(91.0, 120.0, 99.58333333333333)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 12.125)","(4.2, 5.1, 4.9125)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:44.585685,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 23.88888888888889)","(17.0, 28.0, 27.6)","(91.0, 190.0, 168.88888888888889)","(21.0, 32.0, 29.0)","(91.0, 110.0, 99.58333333333333)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 12.125)","(4.2, 5.1, 4.9125)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:45.894840,"(2.15, 99999, 99990)","(6.0, 10.0, 9.636363636363637)","(21.0, 27.0, 23.88888888888889)","(17.0, 28.0, 27.333333333333332)","(91.0, 180.0, 171.66666666666669)","(21.0, 32.0, 29.0)","(91.0, 110.0, 99.58333333333333)","(14.0, 18.0, 16.333333333333332)","(6.5, 12.5, 14.25)","(4.2, 5.1, 4.881818181818182)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:47.235939,"(2.15, 99999, 99990)","(6.0, 10.0, 9.466666666666667)","(21.0, 27.0, 23.75)","(17.0, 28.0, 27.333333333333332)","(91.0, 180.0, 171.66666666666669)","(21.0, 32.0, 29.0)","(91.0, 110.0, 102.5)","(14.0, 18.0, 16.333333333333332)","(6.5, 16.0, 13.785714285714285)","(4.2, 5.1, 4.86)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:48.592313,"(2.15, 99999, 99990)","(6.0, 9.8, 9.5)","(21.0, 26.0, 23.75)","(17.0, 28.0, 27.333333333333332)","(91.0, 180.0, 168.88888888888889)","(21.0, 32.0, 29.0)","(91.0, 120.0, 102.5)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.0)","(4.2, 5.1, 4.86)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:50.068579,"(2.15, 99999, 99990)","(6.0, 9.8, 9.5)","(21.0, 26.0, 25.684210526315788)","(17.0, 27.0, 25.6)","(91.0, 180.0, 171.66666666666669)","(21.0, 32.0, 29.0)","(91.0, 120.0, 98.61111111111111)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.0)","(4.2, 5.1, 4.86)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:51.598776,"(2.15, 99999, 99990)","(6.0, 9.8, 9.628571428571428)","(21.0, 26.0, 25.684210526315788)","(17.0, 26.0, 25.6)","(91.0, 180.0, 171.66666666666669)","(21.0, 32.0, 29.0)","(91.0, 120.0, 98.61111111111111)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.0)","(4.2, 5.1, 4.86)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:53.001569,"(2.15, 99999, 99990)","(6.0, 9.8, 9.628571428571428)","(21.0, 26.0, 24.0)","(17.0, 26.0, 25.6)","(91.0, 180.0, 156.66666666666666)","(21.0, 32.0, 29.0)","(91.0, 120.0, 96.84210526315789)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.0)","(4.2, 5.1, 4.828)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:54.511334,"(2.15, 99999, 99990)","(6.0, 9.8, 9.6)","(21.0, 26.0, 22.25)","(17.0, 26.0, 25.6)","(91.0, 170.0, 153.33333333333334)","(21.0, 32.0, 29.0)","(91.0, 120.0, 97.14285714285714)","(14.0, 18.0, 16.333333333333332)","(6.5, 15.5, 14.0)","(4.2, 5.1, 4.884615384615385)","(91.0, 160.0, 149.0909090909091)"
10-01-2023 21:06:56.083624,"(2.15, 99999, 99990)","(6.0, 10.0, 9.507692307692308)","(21.0, 26.0, 22.25)","(17.0, 26.0, 25.6)","(91.0, 160.0, 155.0)","(21.0, 32.0, 29.0)","(91.0, 100.0, 97.89473684210526)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.0)","(4.2, 5.0, 4.85)","(91.0, 160.0, 140.0)"
10-01-2023 21:06:57.568200,"(2.15, 99999, 99990)","(6.0, 10.0, 9.36)","(20.0, 26.0, 22.25)","(17.0, 26.0, 23.6)","(91.0, 160.0, 155.0)","(21.0, 32.0, 29.0)","(81.0, 100.0, 97.89473684210526)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.0)","(4.2, 5.0, 4.85)","(91.0, 160.0, 140.0)"
10-01-2023 21:06:59.075394,"(2.15, 99999, 99990)","(6.0, 10.0, 9.822222222222223)","(20.0, 26.0, 22.25)","(17.0, 24.0, 25.6)","(91.0, 160.0, 155.0)","(21.0, 32.0, 28.333333333333332)","(81.0, 100.0, 97.89473684210526)","(14.0, 18.0, 16.333333333333332)","(6.5, 15.5, 14.0)","(4.2, 5.0, 4.792307692307692)","(91.0, 160.0, 140.0)"
10-01-2023 21:07:00.582579,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 22.25)","(17.0, 27.0, 23.0)","(91.0, 160.0, 155.45454545454544)","(21.0, 30.0, 28.333333333333332)","(81.0, 100.0, 97.89473684210526)","(14.0, 18.0, 16.2)","(6.5, 15.5, 14.1875)","(4.2, 5.0, 4.754545454545455)","(91.0, 160.0, 140.0)"
10-01-2023 21:07:01.895473,"(2.15, 99999, 99990)","(6.0, 10.0, 9.84)","(20.0, 26.0, 22.25)","(17.0, 25.0, 23.0)","(91.0, 170.0, 190.0)","(21.0, 30.0, 28.333333333333332)","(81.0, 100.0, 97.89473684210526)","(14.0, 18.0, 16.2)","(6.5, 15.5, 13.25)","(4.2, 5.0, 4.754545454545455)","(91.0, 160.0, 150.0)"
10-01-2023 21:07:03.312326,"(2.15, 99999, 99990)","(6.0, 10.0, 9.84)","(20.0, 26.0, 22.25)","(17.0, 25.0, 23.0)","(91.0, 220.0, 187.14285714285714)","(21.0, 30.0, 28.333333333333332)","(81.0, 100.0, 97.89473684210526)","(14.0, 18.0, 16.2)","(6.5, 15.0, 13.25)","(4.2, 5.0, 4.8)","(91.0, 190.0, 137.5)"
10-01-2023 21:07:04.680498,"(2.15, 99999, 99990)","(6.0, 10.0, 9.84)","(20.0, 26.0, 22.25)","(17.0, 25.0, 23.57142857142857)","(91.0, 210.0, 184.44444444444446)","(21.0, 30.0, 30.666666666666664)","(81.0, 100.0, 97.33333333333333)","(14.0, 18.0, 16.2)","(6.5, 15.0, 13.25)","(4.2, 5.0, 4.8)","(91.0, 190.0, 137.5)"
10-01-2023 21:07:06.480615,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 22.25)","(17.0, 25.0, 21.666666666666668)","(91.0, 200.0, 182.5)","(21.0, 34.0, 30.666666666666664)","(81.0, 100.0, 97.33333333333333)","(14.0, 18.0, 16.342105263157894)","(6.5, 15.0, 13.666666666666666)","(4.2, 5.0, 4.8)","(91.0, 190.0, 143.33333333333334)"
10-01-2023 21:07:08.041334,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 22.25)","(17.0, 25.0, 23.0)","(91.0, 190.0, 168.88888888888889)","(21.0, 34.0, 30.666666666666664)","(81.0, 100.0, 104.375)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.0)","(4.2, 5.0, 4.8)","(91.0, 190.0, 141.11111111111111)"
10-01-2023 21:07:09.532556,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 22.25)","(17.0, 24.0, 21.5)","(91.0, 180.0, 168.88888888888889)","(21.0, 34.0, 30.666666666666664)","(81.0, 110.0, 100.52631578947368)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 5.0, 4.8)","(91.0, 180.0, 141.42857142857142)"
10-01-2023 21:07:10.906208,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 22.666666666666668)","(17.0, 24.0, 21.5)","(91.0, 180.0, 168.88888888888889)","(21.0, 34.0, 30.666666666666664)","(81.0, 110.0, 100.52631578947368)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 5.0, 4.8)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:12.254366,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 22.666666666666668)","(17.0, 24.0, 21.866666666666667)","(91.0, 180.0, 168.88888888888889)","(21.0, 34.0, 30.666666666666664)","(81.0, 110.0, 102.17391304347827)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 5.0, 4.766666666666667)","(91.0, 170.0, 146.66666666666666)"
10-01-2023 21:07:13.770986,"(2.15, 99999, 99990)","(6.0, 10.0, 9.9)","(20.0, 26.0, 22.666666666666668)","(17.0, 24.0, 21.866666666666667)","(91.0, 180.0, 168.88888888888889)","(21.0, 34.0, 30.666666666666664)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 5.0, 4.766666666666667)","(91.0, 180.0, 156.66666666666666)"
10-01-2023 21:07:15.140465,"(2.15, 99999, 99990)","(6.0, 10.0, 9.9)","(20.0, 26.0, 22.666666666666668)","(17.0, 24.0, 22.666666666666668)","(91.0, 180.0, 168.88888888888889)","(21.0, 34.0, 30.666666666666664)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 5.0, 4.788888888888889)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:16.950424,"(2.15, 99999, 99990)","(6.0, 10.0, 9.891891891891891)","(20.0, 26.0, 23.333333333333332)","(17.0, 24.0, 22.666666666666668)","(91.0, 180.0, 155.45454545454544)","(21.0, 34.0, 30.666666666666664)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 4.9, 4.788888888888889)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:18.480372,"(2.15, 99999, 99990)","(6.0, 10.0, 9.418181818181818)","(20.0, 26.0, 23.333333333333332)","(17.0, 24.0, 22.5)","(91.0, 170.0, 155.45454545454544)","(21.0, 34.0, 30.666666666666664)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 4.9, 4.788888888888889)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:20.084897,"(2.15, 99999, 99990)","(6.0, 10.0, 9.418181818181818)","(20.0, 26.0, 24.857142857142858)","(17.0, 24.0, 22.5)","(91.0, 170.0, 155.45454545454544)","(21.0, 34.0, 30.666666666666664)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 4.9, 4.788888888888889)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:21.846893,"(2.15, 99999, 99990)","(6.0, 10.0, 9.418181818181818)","(20.0, 26.0, 24.857142857142858)","(17.0, 24.0, 23.142857142857142)","(91.0, 170.0, 155.45454545454544)","(21.0, 34.0, 30.666666666666664)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 4.9, 4.788888888888889)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:23.405814,"(2.15, 99999, 99990)","(6.0, 10.0, 9.418181818181818)","(20.0, 26.0, 24.857142857142858)","(17.0, 24.0, 23.307692307692307)","(91.0, 170.0, 155.45454545454544)","(21.0, 34.0, 29.5)","(61.0, 110.0, 101.0)","(14.0, 18.0, 15.3)","(6.5, 15.0, 14.181818181818182)","(4.2, 4.9, 4.788888888888889)","(91.0, 170.0, 141.42857142857142)"
10-01-2023 21:07:24.851323,"(2.15, 99999, 99990)","(6.0, 10.0, 9.4)","(20.0, 26.0, 24.857142857142858)","(17.0, 24.0, 19.166666666666668)","(91.0, 170.0, 148.66666666666666)","(21.0, 32.0, 28.166666666666668)","(61.0, 110.0, 96.875)","(14.0, 18.0, 15.3)","(6.5, 15.0, 13.714285714285714)","(4.2, 4.9, 4.65)","(91.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:26.336313,"(2.15, 99999, 99990)","(6.0, 10.0, 9.4)","(20.0, 26.0, 24.857142857142858)","(17.0, 21.0, 19.928571428571427)","(91.0, 170.0, 150.0)","(21.0, 34.0, 28.166666666666668)","(61.0, 110.0, 93.75)","(14.0, 18.0, 16.125)","(6.5, 15.0, 14.071428571428571)","(4.2, 4.9, 4.588235294117647)","(91.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:27.745798,"(2.15, 99999, 99990)","(6.0, 9.8, 9.3)","(20.0, 26.0, 24.857142857142858)","(17.0, 21.0, 19.928571428571427)","(91.0, 160.0, 150.0)","(21.0, 34.0, 28.166666666666668)","(61.0, 100.0, 88.63636363636364)","(14.0, 18.0, 16.2)","(6.5, 14.5, 13.681818181818182)","(4.2, 4.8, 4.5600000000000005)","(91.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:29.302995,"(2.15, 99999, 99990)","(6.0, 9.8, 9.3)","(20.0, 26.0, 23.333333333333332)","(17.0, 21.0, 16.142857142857142)","(91.0, 160.0, 151.0)","(21.0, 34.0, 28.166666666666668)","(61.0, 100.0, 86.11111111111111)","(14.0, 18.0, 16.2)","(6.5, 14.5, 13.5)","(4.2, 4.8, 4.5600000000000005)","(91.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:30.733246,"(2.15, 99999, 99990)","(6.0, 9.8, 9.072727272727274)","(20.0, 26.0, 23.333333333333332)","(17.0, 20.0, 18.625)","(91.0, 160.0, 151.0)","(21.0, 34.0, 28.166666666666668)","(61.0, 100.0, 86.11111111111111)","(14.0, 18.0, 16.2)","(6.5, 14.5, 13.75)","(4.2, 4.8, 4.5600000000000005)","(91.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:32.108741,"(2.15, 99999, 99990)","(6.0, 9.8, 9.072727272727274)","(20.0, 26.0, 23.333333333333332)","(17.0, 19.5, 18.625)","(91.0, 160.0, 151.0)","(20.0, 34.0, 28.166666666666668)","(51.0, 100.0, 86.11111111111111)","(14.0, 18.0, 16.2)","(6.5, 14.5, 13.75)","(4.0, 4.8, 4.6)","(101.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:33.574576,"(2.2, 99999, 99990)","(6.5, 9.8, 9.2)","(19.0, 26.0, 30.333333333333332)","(16.0, 18.5, 17.875)","(101.0, 170.0, 148.66666666666666)","(20.0, 34.0, 28.166666666666668)","(51.0, 100.0, 78.18181818181819)","(14.0, 18.0, 21.8)","(6.5, 14.5, 13.5)","(4.0, 4.8, 4.50909090909091)","(101.0, 170.0, 136.66666666666666)"
10-01-2023 21:07:34.947846,"(2.2, 99999, 99990)","(6.5, 9.8, 9.2)","(19.0, 34.0, 32.77777777777778)","(16.0, 18.5, 17.875)","(101.0, 170.0, 158.0)","(21.0, 34.0, 28.166666666666668)","(51.0, 100.0, 81.0)","(14.0, 24.0, 20.444444444444443)","(6.5, 14.5, 13.642857142857142)","(4.0, 4.8, 4.4750000000000005)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:36.317990,"(2.2, 99999, 99990)","(6.5, 9.8, 9.2)","(19.0, 34.0, 32.77777777777778)","(16.0, 18.5, 17.5)","(101.0, 170.0, 158.0)","(21.0, 34.0, 28.166666666666668)","(51.0, 95.0, 81.0)","(14.0, 22.0, 20.833333333333332)","(6.5, 14.0, 13.642857142857142)","(4.0, 4.7, 4.4750000000000005)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:37.765893,"(2.2, 99999, 99990)","(6.5, 9.8, 9.2)","(19.0, 34.0, 31.5)","(16.0, 18.0, 17.5)","(101.0, 170.0, 158.0)","(21.0, 34.0, 28.166666666666668)","(51.0, 95.0, 75.0)","(14.0, 22.0, 20.444444444444443)","(6.5, 14.0, 13.642857142857142)","(4.0, 4.7, 4.4750000000000005)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:39.302745,"(2.2, 99999, 99990)","(6.5, 9.8, 9.4)","(19.0, 34.0, 32.57142857142857)","(16.0, 18.0, 16.9)","(101.0, 170.0, 156.66666666666666)","(21.0, 34.0, 28.166666666666668)","(51.0, 90.0, 76.07142857142857)","(14.0, 22.0, 20.444444444444443)","(6.5, 14.0, 13.791666666666668)","(4.0, 4.7, 4.4750000000000005)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:40.784822,"(2.2, 99999, 99990)","(6.5, 9.6, 9.070588235294117)","(19.0, 34.0, 30.857142857142858)","(16.0, 17.5, 16.9)","(101.0, 170.0, 156.66666666666666)","(21.0, 34.0, 29.0)","(51.0, 85.0, 72.5)","(14.0, 22.0, 20.444444444444443)","(6.5, 14.0, 13.722222222222221)","(4.0, 4.7, 4.4750000000000005)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:42.541816,"(2.2, 99999, 99990)","(6.5, 9.6, 8.666666666666666)","(19.0, 32.0, 27.0)","(16.0, 17.5, 16.9)","(101.0, 170.0, 156.66666666666666)","(21.0, 34.0, 29.0)","(51.0, 85.0, 78.75)","(14.0, 22.0, 20.833333333333332)","(6.5, 14.0, 11.092592592592593)","(4.0, 4.7, 4.536363636363636)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:44.173260,"(2.2, 99999, 99990)","(6.5, 9.6, 7.5636363636363635)","(19.0, 32.0, 27.0)","(16.0, 17.5, 16.9)","(101.0, 170.0, 156.66666666666666)","(21.0, 34.0, 30.0)","(51.0, 85.0, 75.0)","(14.0, 22.0, 20.444444444444443)","(6.5, 11.5, 11.092592592592593)","(4.0, 4.6, 4.20625)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:45.851981,"(2.2, 99999, 99990)","(6.5, 9.2, 8.036363636363637)","(19.0, 32.0, 27.0)","(16.0, 17.5, 17.714285714285715)","(101.0, 170.0, 152.0)","(21.0, 34.0, 30.0)","(51.0, 85.0, 123.33333333333334)","(14.0, 22.0, 20.444444444444443)","(6.5, 11.5, 11.03191489361702)","(4.0, 4.5, 4.25)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:47.571981,"(2.2, 99999, 99990)","(6.5, 8.8, 8.036363636363637)","(19.0, 32.0, 27.6)","(16.0, 18.0, 17.714285714285715)","(101.0, 170.0, 160.0)","(21.0, 34.0, 30.0)","(51.0, 130.0, 105.55555555555556)","(14.0, 22.0, 20.444444444444443)","(6.5, 11.5, 11.03191489361702)","(4.0, 4.5, 4.18)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:49.134194,"(2.2, 99999, 99990)","(6.5, 8.8, 7.983333333333334)","(19.0, 30.0, 26.666666666666668)","(16.0, 19.0, 17.714285714285715)","(101.0, 210.0, 165.0)","(21.0, 34.0, 30.0)","(51.0, 110.0, 94.61538461538461)","(14.0, 22.0, 20.833333333333332)","(6.5, 11.5, 11.03191489361702)","(4.0, 4.5, 4.121052631578947)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:50.654655,"(2.2, 99999, 99990)","(6.5, 8.8, 7.983333333333334)","(18.0, 30.0, 28.125)","(16.0, 19.0, 18.0)","(101.0, 190.0, 156.66666666666666)","(21.0, 34.0, 30.0)","(51.0, 110.0, 94.61538461538461)","(14.0, 22.0, 20.833333333333332)","(6.5, 11.5, 11.03191489361702)","(4.0, 4.5, 4.121052631578947)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:52.203779,"(2.2, 99999, 99990)","(6.5, 8.8, 7.983333333333334)","(18.0, 30.0, 28.125)","(16.0, 18.5, 17.4)","(101.0, 190.0, 156.66666666666666)","(21.0, 34.0, 30.0)","(51.0, 110.0, 90.0)","(14.0, 22.0, 20.833333333333332)","(6.5, 11.5, 11.020833333333334)","(4.0, 4.5, 4.121052631578947)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:53.868875,"(2.2, 99999, 99990)","(6.5, 8.8, 7.983333333333334)","(18.0, 30.0, 28.125)","(16.0, 18.0, 17.4)","(101.0, 190.0, 156.66666666666666)","(21.0, 34.0, 30.0)","(51.0, 100.0, 86.0)","(14.0, 22.0, 20.833333333333332)","(6.5, 11.5, 11.03191489361702)","(4.0, 4.5, 4.121052631578947)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:55.645753,"(2.2, 99999, 99990)","(6.5, 8.8, 7.82)","(18.0, 30.0, 29.166666666666668)","(16.0, 18.0, 17.8)","(101.0, 190.0, 156.66666666666666)","(21.0, 34.0, 28.444444444444443)","(51.0, 100.0, 86.0)","(14.0, 22.0, 20.571428571428573)","(6.5, 11.5, 11.972222222222221)","(4.0, 4.5, 4.11875)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:57.249339,"(2.2, 99999, 99990)","(6.5, 8.8, 7.385714285714286)","(18.0, 30.0, 29.166666666666668)","(16.0, 18.0, 17.8)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 27.333333333333332)","(51.0, 100.0, 86.0)","(14.0, 22.0, 20.4)","(6.5, 13.5, 11.807692307692308)","(4.0, 4.4, 4.11875)","(101.0, 170.0, 138.0)"
10-01-2023 21:07:58.798619,"(2.2, 99999, 99990)","(6.5, 8.4, 7.6125)","(18.0, 30.0, 27.857142857142858)","(16.0, 18.0, 17.807692307692307)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 27.0)","(51.0, 100.0, 77.5)","(14.0, 22.0, 20.4)","(6.5, 13.5, 12.31578947368421)","(4.0, 4.4, 4.025)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:00.358397,"(2.2, 99999, 99990)","(6.5, 8.4, 7.28)","(18.0, 30.0, 28.615384615384617)","(16.0, 18.5, 17.807692307692307)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 29.375)","(51.0, 100.0, 74.16666666666667)","(14.0, 22.0, 20.4)","(6.5, 13.0, 11.75)","(4.0, 4.4, 4.025)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:01.918947,"(2.2, 99999, 99990)","(6.5, 8.4, 7.2625)","(18.0, 29.0, 26.941176470588236)","(16.0, 18.5, 18.026315789473685)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 29.375)","(51.0, 95.0, 74.16666666666667)","(14.0, 22.0, 20.4)","(6.5, 12.0, 11.75)","(4.0, 4.4, 4.025)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:03.511773,"(2.2, 99999, 99990)","(6.5, 8.2, 7.378947368421052)","(18.0, 29.0, 26.941176470588236)","(16.0, 18.5, 18.153846153846153)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 29.375)","(51.0, 95.0, 76.25)","(14.0, 22.0, 20.4)","(6.5, 12.0, 11.714285714285714)","(4.0, 4.4, 4.11875)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:05.035092,"(2.2, 99999, 99990)","(6.5, 8.0, 7.428571428571429)","(18.0, 29.0, 26.941176470588236)","(16.0, 19.5, 19.142857142857142)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 29.375)","(51.0, 95.0, 76.25)","(14.0, 22.0, 20.4)","(6.5, 12.0, 11.714285714285714)","(4.0, 4.4, 4.11875)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:06.713608,"(2.2, 99999, 99990)","(6.5, 8.0, 7.428571428571429)","(18.0, 27.0, 26.307692307692307)","(16.0, 19.5, 18.764705882352942)","(101.0, 190.0, 156.66666666666666)","(21.0, 32.0, 29.375)","(51.0, 95.0, 84.0909090909091)","(14.0, 22.0, 20.4)","(6.5, 12.0, 11.8)","(4.0, 4.4, 4.11875)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:08.361299,"(2.2, 99999, 99990)","(6.5, 8.0, 7.428571428571429)","(18.0, 27.0, 26.307692307692307)","(16.0, 19.5, 18.666666666666668)","(101.0, 190.0, 153.33333333333334)","(21.0, 32.0, 29.375)","(51.0, 95.0, 84.0909090909091)","(14.0, 22.0, 20.4)","(6.5, 12.0, 11.8)","(4.0, 4.4, 3.9736842105263155)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:10.056785,"(2.2, 99999, 99990)","(6.5, 8.0, 7.428571428571429)","(18.0, 27.0, 26.307692307692307)","(16.0, 19.5, 18.666666666666668)","(101.0, 180.0, 145.71428571428572)","(21.0, 32.0, 29.375)","(51.0, 95.0, 84.0909090909091)","(14.0, 22.0, 20.4)","(6.5, 12.0, 11.666666666666666)","(4.0, 4.3, 3.9324324324324325)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:11.854672,"(2.3, 99999, 99990)","(6.5, 8.0, 7.4799999999999995)","(19.0, 30.0, 27.22222222222222)","(14.0, 19.0, 20.016393442622952)","(101.0, 180.0, 145.71428571428572)","(21.0, 32.0, 28.5)","(51.0, 95.0, 84.0909090909091)","(14.0, 22.0, 20.4)","(7.5, 13.0, 12.0)","(3.6, 4.3, 3.99)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:13.445831,"(2.3, 99999, 99990)","(6.5, 7.8, 7.4799999999999995)","(19.0, 30.0, 27.22222222222222)","(15.0, 21.0, 20.016393442622952)","(101.0, 180.0, 145.71428571428572)","(21.0, 32.0, 27.8)","(51.0, 95.0, 84.0909090909091)","(14.0, 22.0, 20.4)","(7.5, 12.5, 12.0)","(3.6, 4.3, 3.99)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:15.034343,"(2.3, 99999, 99990)","(6.5, 7.8, 7.2)","(19.0, 30.0, 27.22222222222222)","(15.0, 21.0, 17.74418604651163)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.09090909090909)","(51.0, 95.0, 84.0909090909091)","(14.0, 22.0, 20.4)","(7.5, 12.5, 12.0)","(3.6, 4.3, 3.99)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:16.899212,"(2.3, 99999, 99990)","(6.5, 7.8, 6.857142857142857)","(19.0, 30.0, 26.875)","(15.0, 21.0, 18.666666666666668)","(101.0, 180.0, 155.0)","(21.0, 32.0, 27.5)","(51.0, 95.0, 76.25)","(14.0, 22.0, 20.666666666666668)","(7.5, 12.5, 14.625)","(3.6, 4.3, 4.035)","(101.0, 170.0, 138.0)"
