,Variara,Paramedic,Flyway,Nabbed,Imperial Seal,Oriedos,Seafaring,Sino Witness,Tallu,Tiger Queen,Decibelles,Lady Nelson
07-01-2023 11:09:40.670939,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:42.069058,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:43.456372,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:44.864388,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:46.312295,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:47.656493,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:48.985307,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:50.447382,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:51.820015,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:53.190169,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:54.677042,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:56.450585,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:58.030553,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:09:59.675341,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:01.180211,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:02.648978,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:03.965567,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:05.249306,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:06.535929,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:07.827125,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:09.077600,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:10.394328,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:11.769258,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:13.270816,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:14.622379,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:16.001841,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:17.328328,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:18.587309,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:19.851225,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:21.260894,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:22.606754,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:23.951216,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:25.349674,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:26.909767,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:28.397856,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:29.923467,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:31.306178,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:32.588088,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:33.880795,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:35.271359,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:36.644603,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:37.986896,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:39.326161,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:40.689451,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:41.986612,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:43.257535,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:44.554762,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:45.858129,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:47.177978,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:48.465784,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6739130434782608)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:49.786753,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:51.094462,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.7111111111111112)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:52.313901,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:53.534742,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:54.812231,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:56.145781,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:57.395623,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:58.641301,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 170.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:10:59.915935,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:11:01.161351,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.955)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
07-01-2023 11:11:02.375673,"(13.0, 28.0, 24.1)","(2.45, 2.98, 2.868888888888889)","(9.0, 10.5, 9.887500000000001)","(3.2, 4.2, 3.6789473684210527)","(11.0, 18.0, 17.43877551020408)","(17.0, 50.0, 34.0)","(8.0, 12.0, 11.575)","(101.0, 230.0, 200.0)","(71.0, 220.0, 127.14285714285714)","(61.0, 170.0, 125.0)","(101.0, 210.0, 152.5)","(41.0, 130.0, 105.0)"
