,Royal Apollo,Oscar Bravo,Calculating Dancer,Tallaras Shadow,Lester,Imagoldcloud,Sugoi Alto,Miyagi Boy
07-12-2022 21:10:51.412136,"(14.0, 19.0, 17.0)","(5.0, 5.9, 5.072)","(12.0, 20.0, 18.166666666666668)","(17.0, 19.5, 18.7)","(5.0, 9.2, 8.866666666666665)","(26.0, 36.0, 34.666666666666664)","(31.0, 65.0, 59.833333333333336)","(1.6, 2.34, 2.3078260869565215)"
07-12-2022 21:10:52.591902,"(14.0, 19.0, 17.0)","(5.0, 5.8, 5.625)","(12.0, 20.0, 17.5)","(17.0, 19.5, 18.0)","(5.0, 9.2, 8.866666666666665)","(26.0, 36.0, 34.666666666666664)","(31.0, 65.0, 59.833333333333336)","(1.6, 2.34, 2.3078260869565215)"
07-12-2022 21:10:53.904875,"(14.0, 19.0, 17.0)","(5.0, 5.8, 5.4818181818181815)","(12.0, 19.0, 16.5)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.25)","(31.0, 65.0, 52.57142857142857)","(1.6, 2.34, 2.296470588235294)"
07-12-2022 21:10:55.106329,"(14.0, 19.0, 17.0)","(5.0, 5.7, 5.427272727272727)","(12.0, 18.5, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.25)","(31.0, 60.0, 52.57142857142857)","(1.6, 2.34, 2.313076923076923)"
07-12-2022 21:10:56.276144,"(14.0, 19.0, 17.0)","(5.0, 5.7, 5.55)","(12.0, 18.0, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 35.111111111111114)","(31.0, 60.0, 51.2)","(1.6, 2.34, 2.2781818181818183)"
07-12-2022 21:10:57.500298,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.475)","(12.0, 18.0, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.0)","(31.0, 55.0, 51.2)","(1.6, 2.34, 2.3144)"
07-12-2022 21:10:58.689189,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.475)","(12.0, 18.0, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.833333333333336)","(31.0, 55.0, 47.4)","(1.6, 2.34, 2.2733333333333334)"
07-12-2022 21:10:59.887837,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.475)","(12.0, 18.0, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.833333333333336)","(31.0, 55.0, 47.4)","(1.6, 2.34, 2.3175999999999997)"
07-12-2022 21:11:01.135158,"(14.0, 19.0, 16.142857142857142)","(5.0, 5.8, 5.38)","(12.0, 18.0, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.833333333333336)","(31.0, 55.0, 47.4)","(1.6, 2.34, 2.3175999999999997)"
07-12-2022 21:11:02.258112,"(14.0, 19.0, 17.0)","(5.0, 5.7, 5.271428571428571)","(12.0, 18.0, 16.833333333333332)","(17.0, 19.0, 16.5)","(5.0, 9.2, 8.628571428571428)","(26.0, 36.0, 34.0)","(31.0, 55.0, 51.6)","(1.6, 2.34, 2.3175999999999997)"
07-12-2022 21:11:03.424807,"(14.0, 19.0, 17.0)","(5.0, 5.7, 5.22)","(12.0, 18.0, 16.25)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.8)","(26.0, 36.0, 34.833333333333336)","(31.0, 55.0, 51.6)","(1.6, 2.34, 2.3175999999999997)"
07-12-2022 21:11:04.524686,"(14.0, 19.0, 17.0)","(5.0, 5.7, 5.22)","(12.0, 18.0, 16.25)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.8)","(26.0, 36.0, 34.5)","(31.0, 55.0, 51.6)","(1.6, 2.34, 2.3028571428571425)"
07-12-2022 21:11:05.742987,"(14.0, 19.0, 16.142857142857142)","(5.0, 5.6, 5.35)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.8)","(26.0, 36.0, 34.5)","(31.0, 55.0, 47.4)","(1.6, 2.34, 2.3028571428571425)"
07-12-2022 21:11:06.931713,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.242857142857143)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.8)","(26.0, 36.0, 34.5)","(31.0, 55.0, 57.75)","(1.6, 2.34, 2.3028571428571425)"
07-12-2022 21:11:08.122966,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.242857142857143)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.8)","(26.0, 36.0, 34.5)","(31.0, 65.0, 57.75)","(1.6, 2.34, 2.292)"
07-12-2022 21:11:09.300426,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.242857142857143)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.8)","(26.0, 36.0, 34.25)","(31.0, 65.0, 57.75)","(1.6, 2.34, 2.313333333333333)"
07-12-2022 21:11:10.568049,"(14.0, 19.0, 16.142857142857142)","(5.0, 5.6, 5.3)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 49.5)","(1.6, 2.34, 2.285)"
07-12-2022 21:11:11.752571,"(14.0, 18.5, 16.75)","(5.0, 5.6, 5.3)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 49.5)","(1.6, 2.34, 2.285)"
07-12-2022 21:11:12.992511,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.3)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 49.5)","(1.6, 2.34, 2.285)"
07-12-2022 21:11:14.181588,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.3)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 49.5)","(1.6, 2.34, 2.27)"
07-12-2022 21:11:15.364576,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.3)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 59.833333333333336)","(1.6, 2.32, 2.176)"
07-12-2022 21:11:16.556401,"(14.0, 18.5, 16.75)","(5.0, 5.9, 5.282857142857143)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 17.055555555555557)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 59.833333333333336)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:17.808840,"(14.0, 19.0, 17.0)","(5.0, 5.9, 5.530769230769231)","(12.0, 18.0, 16.40909090909091)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 65.0, 52.57142857142857)","(1.6, 2.32, 2.1866666666666665)"
07-12-2022 21:11:19.004521,"(14.0, 19.0, 17.0)","(5.0, 5.8, 5.530769230769231)","(12.0, 18.0, 16.40909090909091)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 60.0, 52.57142857142857)","(1.6, 2.32, 2.1866666666666665)"
07-12-2022 21:11:20.183957,"(14.0, 19.0, 17.0)","(5.0, 5.8, 5.5)","(12.0, 18.0, 16.40909090909091)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 60.0, 49.0)","(1.6, 2.32, 2.1866666666666665)"
07-12-2022 21:11:21.357230,"(14.0, 18.5, 16.75)","(5.0, 5.7, 5.58)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 41.0)","(1.6, 2.32, 2.1866666666666665)"
07-12-2022 21:11:22.551135,"(14.0, 19.0, 17.0)","(5.0, 5.7, 5.5)","(12.0, 18.0, 15.083333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 41.0)","(1.6, 2.32, 2.1866666666666665)"
07-12-2022 21:11:23.866345,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.5)","(12.0, 18.0, 14.708333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 41.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:25.080678,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.5)","(12.0, 17.0, 14.833333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 41.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:26.416089,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.5285714285714285)","(12.0, 16.5, 14.833333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 49.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:27.717441,"(14.0, 19.0, 17.0)","(5.0, 5.6, 5.5285714285714285)","(12.0, 16.5, 15.0)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 49.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:28.992011,"(15.0, 19.0, 17.0)","(5.0, 5.6, 5.3742857142857146)","(12.0, 16.0, 14.833333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 49.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:30.780649,"(15.0, 19.0, 16.75)","(5.0, 5.9, 5.282857142857143)","(12.0, 15.5, 15.0)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 49.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:32.202402,"(15.0, 18.5, 17.0)","(5.0, 5.9, 5.366666666666666)","(12.0, 16.0, 13.166666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 41.0)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:33.782753,"(15.0, 19.0, 17.0)","(5.0, 5.8, 5.533333333333333)","(12.0, 15.5, 13.166666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.46153846153846)","(31.0, 55.0, 44.5)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:35.005075,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.533333333333333)","(12.0, 15.5, 13.0)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.0)","(31.0, 55.0, 44.5)","(1.6, 2.32, 2.1733333333333333)"
07-12-2022 21:11:36.242911,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4222222222222225)","(12.0, 15.0, 13.333333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 55.0, 44.5)","(1.6, 2.32, 2.3155555555555556)"
07-12-2022 21:11:37.443001,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4222222222222225)","(12.0, 15.0, 13.428571428571429)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 55.0, 44.5)","(1.6, 2.34, 2.1733333333333333)"
07-12-2022 21:11:38.714549,"(15.0, 19.0, 16.142857142857142)","(5.0, 5.7, 5.4222222222222225)","(12.0, 14.5, 13.818181818181818)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 55.0, 44.5)","(1.6, 2.34, 2.2066666666666666)"
07-12-2022 21:11:39.924078,"(15.0, 18.5, 16.75)","(5.0, 5.7, 5.485714285714286)","(12.0, 14.5, 14.285714285714285)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 55.0, 44.5)","(1.6, 2.34, 2.196)"
07-12-2022 21:11:41.117878,"(15.0, 18.5, 16.75)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.666666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 55.0, 42.0)","(1.6, 2.34, 2.18)"
07-12-2022 21:11:42.310094,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.666666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 50.0, 42.0)","(1.6, 2.34, 2.18)"
07-12-2022 21:11:43.465416,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.666666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 50.0, 42.0)","(1.6, 2.34, 2.18)"
07-12-2022 21:11:44.619545,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.666666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 50.0, 42.0)","(1.6, 2.34, 2.18)"
07-12-2022 21:11:45.744042,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.666666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 50.0, 42.0)","(1.6, 2.34, 2.18)"
07-12-2022 21:11:46.865550,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.666666666666666)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.2)","(31.0, 50.0, 42.0)","(1.6, 2.34, 2.18)"
07-12-2022 21:11:48.003571,"(15.0, 19.0, 17.0)","(5.0, 5.7, 5.4)","(12.0, 16.0, 13.6)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.34, 2.0508333333333333)"
07-12-2022 21:11:49.065402,"(15.0, 19.0, 17.666666666666668)","(5.0, 5.6, 5.36)","(12.0, 15.0, 13.6)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.3, 2.066666666666667)"
07-12-2022 21:11:50.105788,"(15.0, 19.0, 18.333333333333332)","(5.0, 5.6, 5.36)","(12.0, 15.0, 14.4)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.28, 2.1133333333333333)"
07-12-2022 21:11:51.179239,"(15.0, 19.0, 18.333333333333332)","(5.0, 5.6, 5.36)","(12.0, 15.0, 14.4)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.1133333333333333)"
07-12-2022 21:11:52.229506,"(15.0, 19.0, 18.333333333333332)","(5.0, 5.6, 5.36)","(12.0, 15.0, 14.4)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:11:53.314762,"(15.0, 19.0, 18.333333333333332)","(5.0, 5.9, 5.248275862068966)","(12.0, 15.0, 13.846153846153847)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:11:54.400176,"(15.0, 19.0, 18.333333333333332)","(5.0, 5.8, 5.371428571428572)","(12.0, 15.0, 14.181818181818182)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:11:55.495850,"(15.0, 19.0, 18.6)","(5.0, 5.7, 5.342857142857143)","(12.0, 17.0, 15.333333333333334)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:11:56.887471,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.342857142857143)","(12.0, 16.5, 15.0)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:11:58.014433,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.342857142857143)","(12.0, 16.5, 14.4)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:11:59.163556,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.342857142857143)","(12.0, 16.5, 14.4)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:00.271333,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.342857142857143)","(12.0, 16.5, 14.4)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:01.342951,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 15.11111111111111)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:02.359425,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 14.153846153846153)","(17.0, 19.0, 16.5)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:03.372029,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 14.153846153846153)","(17.0, 19.0, 18.0)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:04.465071,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 14.153846153846153)","(17.0, 19.0, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:05.475784,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 14.153846153846153)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:06.506313,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.0, 14.4)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:07.535367,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.0, 14.4)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:08.589125,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.0, 14.4)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:09.640810,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.0, 14.4)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:10.656645,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.0, 14.4)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:11.676422,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.0, 14.4)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:12.764440,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 16.5, 14.571428571428571)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:13.823349,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 16.5, 14.571428571428571)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:14.922782,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 15.2)","(17.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:15.997551,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 16.0, 15.2)","(17.0, 19.5, 17.666666666666668)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:17.018930,"(15.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 16.0, 15.2)","(17.0, 19.5, 17.666666666666668)","(5.0, 9.0, 8.6)","(26.0, 36.0, 35.25)","(31.0, 50.0, 42.0)","(1.6, 2.26, 2.0714285714285716)"
07-12-2022 21:12:18.111772,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.285714285714285)","(16.0, 19.5, 17.833333333333332)","(5.0, 9.0, 8.6)","(26.0, 36.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:19.125276,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 16.0, 14.285714285714285)","(16.0, 19.5, 15.928571428571429)","(5.0, 9.0, 8.272727272727272)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:20.138693,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.7, 5.4)","(12.0, 15.5, 13.75)","(16.0, 19.5, 17.833333333333332)","(5.0, 9.0, 8.272727272727272)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:21.131985,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.5, 13.75)","(16.0, 19.0, 17.5)","(5.0, 9.0, 8.272727272727272)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:22.198048,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.5, 13.75)","(16.0, 19.5, 18.25)","(5.0, 9.0, 8.272727272727272)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:23.195720,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.5, 13.75)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.272727272727272)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:24.189391,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.5, 13.75)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.272727272727272)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:25.229689,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.0, 14.4)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:26.238885,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.0, 14.4)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:27.243314,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.0, 14.4)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:28.281241,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.0, 14.4)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:29.320198,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.288888888888889)","(12.0, 15.0, 14.4)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
07-12-2022 21:12:30.435963,"(14.0, 19.0, 18.555555555555557)","(5.0, 5.6, 5.36)","(12.0, 15.0, 14.4)","(16.0, 19.5, 18.375)","(5.0, 9.0, 8.6)","(26.0, 42.0, 41.333333333333336)","(31.0, 50.0, 42.0)","(1.65, 2.26, 2.0714285714285716)"
