,Georgies Mantra,Kaphands,Lots Of Fiddees,Martiniontheside,Overrun,Tokoyo,White Foot,Witness To Love,Zar Queen,Oh Yoko,Rumours Abound,Whitehart,Kilkivarn,Duped By Spin
05-01-2023 14:46:12.356905,"(6.0, 8.0, 7.917241379310345)","(41.0, 75.0, 71.73469387755102)","(13.0, 14.0, 13.76)","(17.0, 20.0, 18.60839160839161)","(8.0, 10.0, 9.852307692307692)","(26.0, 34.0, 27.05263157894737)","(41.0, 55.0, 50.625)","(21.0, 27.0, 26.0)","(18.0, 21.0, 20.51063829787234)","(15.0, 16.5, 16.20418006430868)","(3.5, 4.1, 4.0831395348837205)","(11.0, 13.5, 13.089285714285714)","(81.0, 130.0, 128.33333333333334)","(10.0, 11.0, 10.851063829787234)"
05-01-2023 14:46:13.917874,"(6.0, 8.0, 7.921739130434783)","(41.0, 75.0, 71.73469387755102)","(13.0, 14.0, 13.76)","(17.0, 19.0, 19.307692307692307)","(8.0, 10.0, 9.933333333333334)","(26.0, 34.0, 19.615384615384617)","(41.0, 55.0, 50.625)","(21.0, 27.0, 26.23076923076923)","(18.0, 21.0, 20.54901960784314)","(15.0, 16.5, 16.240524781341108)","(3.5, 4.1, 3.998853211009174)","(11.0, 13.5, 12.589928057553957)","(81.0, 130.0, 129.0)","(10.0, 11.0, 10.851063829787234)"
05-01-2023 14:46:15.492566,"(6.0, 8.0, 7.921739130434783)","(41.0, 75.0, 71.73469387755102)","(13.0, 14.0, 13.88)","(17.0, 20.0, 19.642857142857142)","(8.0, 10.0, 10.023809523809524)","(26.0, 34.0, 24.833333333333332)","(41.0, 55.0, 51.34615384615385)","(21.0, 27.0, 27.1875)","(18.0, 21.0, 20.646153846153847)","(14.0, 16.5, 16.155038759689923)","(3.5, 4.0, 3.9991319444444446)","(11.0, 13.5, 12.641447368421053)","(81.0, 130.0, 129.03846153846155)","(10.0, 11.0, 10.920454545454545)"
05-01-2023 14:46:17.164865,"(6.0, 8.0, 7.940983606557377)","(41.0, 75.0, 71.86274509803921)","(13.0, 14.0, 13.89655172413793)","(17.0, 20.0, 19.535211267605632)","(8.0, 10.5, 10.182432432432432)","(26.0, 34.0, 26.0)","(41.0, 55.0, 51.607142857142854)","(21.0, 30.0, 28.2)","(18.0, 21.0, 20.651515151515152)","(14.0, 16.5, 16.161596958174904)","(3.5, 4.0, 3.9926470588235294)","(11.0, 13.5, 12.627090301003344)","(81.0, 130.0, 129.0566037735849)","(10.0, 11.0, 10.935185185185185)"
05-01-2023 14:46:18.745538,"(6.0, 8.0, 7.940983606557377)","(41.0, 75.0, 71.8)","(13.0, 14.0, 13.89655172413793)","(17.0, 21.0, 19.866666666666667)","(8.0, 10.5, 10.216867469879517)","(26.0, 32.0, 26.0)","(41.0, 55.0, 51.607142857142854)","(21.0, 29.0, 28.2)","(18.0, 21.0, 20.651515151515152)","(14.0, 16.5, 16.161596958174904)","(3.5, 4.0, 4.064473684210526)","(11.0, 13.5, 12.627090301003344)","(81.0, 130.0, 129.15254237288136)","(10.0, 11.0, 10.935185185185185)"
05-01-2023 14:46:20.329930,"(6.5, 8.0, 7.940983606557377)","(41.0, 75.0, 71.8)","(13.0, 14.0, 14.23076923076923)","(17.0, 20.0, 19.866666666666667)","(8.0, 10.5, 10.186666666666667)","(21.0, 32.0, 24.333333333333332)","(41.0, 55.0, 51.607142857142854)","(21.0, 29.0, 28.2)","(18.0, 21.0, 20.651515151515152)","(15.0, 16.5, 16.161596958174904)","(3.5, 4.1, 4.078906249999999)","(11.0, 13.5, 12.496815286624203)","(81.0, 130.0, 129.15254237288136)","(10.0, 11.0, 10.935185185185185)"
05-01-2023 14:46:21.886479,"(6.5, 8.0, 7.940983606557377)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.872549019607844)","(17.0, 20.0, 19.916666666666668)","(8.0, 10.5, 10.186666666666667)","(21.0, 30.0, 24.63157894736842)","(41.0, 55.0, 51.607142857142854)","(21.0, 29.0, 28.2)","(18.0, 21.0, 20.651515151515152)","(15.0, 16.5, 16.161596958174904)","(3.5, 4.1, 4.0718749999999995)","(11.0, 12.5, 12.496815286624203)","(81.0, 130.0, 129.15254237288136)","(10.0, 11.0, 10.919642857142858)"
05-01-2023 14:46:23.521682,"(6.5, 8.0, 7.946666666666666)","(41.0, 75.0, 71.86274509803921)","(13.0, 14.0, 13.877358490566039)","(17.0, 20.0, 19.934782608695652)","(8.0, 10.5, 10.01875)","(21.0, 30.0, 25.526315789473685)","(51.0, 55.0, 51.833333333333336)","(21.0, 29.0, 28.555555555555557)","(18.0, 21.0, 20.676056338028168)","(15.0, 16.5, 16.156370656370655)","(3.5, 4.1, 4.076724137931034)","(11.0, 12.5, 12.49698795180723)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.0, 11.320224719101123)"
05-01-2023 14:46:25.158717,"(6.5, 8.0, 7.946666666666666)","(41.0, 75.0, 71.8)","(13.0, 14.0, 14.158536585365853)","(17.0, 20.0, 19.50862068965517)","(8.0, 10.5, 10.01875)","(21.0, 30.0, 27.0)","(51.0, 55.0, 51.833333333333336)","(21.0, 29.0, 28.555555555555557)","(18.0, 21.0, 20.66176470588235)","(15.0, 16.5, 16.141255605381165)","(3.5, 4.1, 4.076724137931034)","(11.0, 12.5, 12.49748743718593)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.320224719101123)"
05-01-2023 14:46:26.642328,"(6.5, 8.0, 7.946666666666666)","(41.0, 75.0, 71.8)","(13.0, 14.5, 14.346153846153847)","(17.0, 20.0, 19.50862068965517)","(8.0, 10.5, 9.957142857142857)","(21.0, 34.0, 27.8)","(51.0, 55.0, 51.833333333333336)","(21.0, 29.0, 28.555555555555557)","(18.0, 21.0, 20.66176470588235)","(14.0, 16.5, 16.143835616438356)","(3.5, 4.1, 4.076724137931034)","(11.0, 12.5, 12.887892376681615)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.320224719101123)"
05-01-2023 14:46:28.189558,"(6.5, 8.0, 7.946666666666666)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.852941176470589)","(17.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.933333333333334)","(21.0, 32.0, 27.8)","(51.0, 55.0, 51.833333333333336)","(21.0, 29.0, 28.555555555555557)","(18.0, 21.0, 20.66176470588235)","(14.0, 16.5, 16.143835616438356)","(3.5, 4.1, 4.076724137931034)","(11.0, 13.0, 12.516971279373369)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.316091954022989)"
05-01-2023 14:46:29.708711,"(6.5, 8.0, 7.945454545454545)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.657894736842104)","(16.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.941463414634146)","(26.0, 32.0, 26.75)","(51.0, 55.0, 51.833333333333336)","(21.0, 29.0, 28.0)","(18.0, 21.0, 20.676056338028168)","(14.0, 16.5, 16.143835616438356)","(3.5, 4.1, 4.076724137931034)","(11.0, 13.0, 12.516971279373369)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.316091954022989)"
05-01-2023 14:46:31.264347,"(6.5, 8.0, 7.945454545454545)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.635135135135135)","(16.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.936842105263159)","(26.0, 32.0, 25.9)","(51.0, 55.0, 51.607142857142854)","(21.0, 30.0, 28.555555555555557)","(18.0, 21.0, 20.629032258064516)","(14.0, 16.5, 16.08724832214765)","(3.5, 4.1, 4.081756756756756)","(10.0, 13.0, 12.516971279373369)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.316091954022989)"
05-01-2023 14:46:32.854209,"(6.5, 8.0, 7.944615384615385)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.635135135135135)","(16.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.947826086956521)","(21.0, 34.0, 28.0)","(41.0, 55.0, 51.5)","(21.0, 29.0, 28.2)","(18.0, 21.0, 20.629032258064516)","(14.0, 16.5, 16.11801242236025)","(3.5, 4.1, 4.081756756756756)","(10.0, 13.0, 12.516971279373369)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.364406779661017)"
05-01-2023 14:46:34.374776,"(6.5, 8.0, 7.946875)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.635135135135135)","(16.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.947826086956521)","(21.0, 34.0, 28.0)","(41.0, 55.0, 51.0)","(21.0, 29.0, 28.0)","(18.0, 21.0, 20.589285714285715)","(14.0, 16.5, 15.920353982300885)","(3.5, 4.1, 4.081756756756756)","(10.0, 13.0, 12.516971279373369)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.364406779661017)"
05-01-2023 14:46:35.828326,"(6.5, 8.0, 7.946875)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.635135135135135)","(16.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.947826086956521)","(21.0, 34.0, 29.0)","(41.0, 55.0, 51.0)","(21.0, 29.0, 28.0)","(18.0, 21.0, 20.589285714285715)","(14.0, 16.5, 15.836206896551724)","(3.5, 4.1, 4.0804347826086955)","(10.0, 13.0, 12.516971279373369)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.364406779661017)"
05-01-2023 14:46:37.368018,"(6.5, 8.0, 7.946875)","(41.0, 75.0, 71.8)","(13.0, 14.5, 13.635135135135135)","(16.0, 20.0, 19.50862068965517)","(8.0, 10.0, 9.947826086956521)","(21.0, 34.0, 29.0)","(41.0, 55.0, 51.0)","(21.0, 29.0, 28.0)","(18.0, 21.0, 20.589285714285715)","(14.0, 16.5, 15.921052631578947)","(3.5, 4.1, 4.0804347826086955)","(10.0, 13.0, 12.515706806282722)","(81.0, 130.0, 129.16666666666666)","(10.0, 11.5, 11.364406779661017)"
05-01-2023 14:46:38.922500,"(6.5, 8.0, 7.951079136690647)","(41.0, 75.0, 71.86274509803921)","(13.0, 14.5, 13.86)","(16.0, 20.0, 19.17391304347826)","(8.0, 10.0, 9.29)","(21.0, 34.0, 30.25)","(41.0, 55.0, 51.92307692307692)","(21.0, 29.0, 28.636363636363637)","(18.0, 21.0, 20.62295081967213)","(14.0, 16.5, 16.02469135802469)","(3.5, 4.1, 4.0625)","(10.0, 13.0, 11.61214953271028)","(81.0, 130.0, 129.03846153846155)","(10.0, 11.5, 10.789473684210527)"
05-01-2023 14:46:40.576967,"(6.5, 8.0, 7.951079136690647)","(41.0, 75.0, 71.86274509803921)","(13.0, 14.5, 13.86)","(16.0, 20.0, 19.054054054054053)","(8.0, 9.4, 9.29)","(21.0, 34.0, 28.5625)","(41.0, 55.0, 51.92307692307692)","(21.0, 29.0, 27.5)","(18.0, 21.0, 20.62295081967213)","(14.0, 16.5, 16.133333333333333)","(3.5, 4.1, 4.0625)","(10.0, 13.0, 12.029411764705882)","(81.0, 130.0, 129.03846153846155)","(10.0, 11.0, 10.5)"
05-01-2023 14:46:42.143691,"(6.5, 8.0, 7.951079136690647)","(41.0, 75.0, 71.86274509803921)","(13.0, 14.5, 13.846938775510203)","(16.0, 19.5, 19.02857142857143)","(8.0, 9.4, 9.309803921568628)","(21.0, 34.0, 26.363636363636363)","(41.0, 55.0, 51.92307692307692)","(20.0, 29.0, 28.0)","(18.0, 21.0, 20.62295081967213)","(14.0, 16.5, 16.073099415204677)","(3.5, 4.1, 4.0625)","(10.0, 13.0, 11.592417061611375)","(81.0, 130.0, 129.03846153846155)","(10.0, 11.0, 10.764705882352942)"
05-01-2023 14:46:43.714072,"(6.5, 8.0, 7.951079136690647)","(41.0, 75.0, 71.09756097560975)","(13.0, 14.5, 13.846938775510203)","(16.0, 19.5, 19.02857142857143)","(8.0, 9.4, 9.514285714285714)","(21.0, 34.0, 25.0)","(41.0, 55.0, 53.72727272727273)","(20.0, 29.0, 27.333333333333332)","(18.0, 21.0, 20.8)","(14.0, 16.5, 16.073099415204677)","(3.5, 4.1, 4.0625)","(10.0, 13.0, 11.61214953271028)","(81.0, 130.0, 129.03846153846155)","(10.0, 11.0, 10.764705882352942)"
05-01-2023 14:46:45.210111,"(6.5, 8.0, 7.951079136690647)","(41.0, 75.0, 71.09756097560975)","(13.0, 14.5, 14.067567567567568)","(16.0, 19.5, 19.18867924528302)","(8.0, 9.8, 9.668852459016394)","(21.0, 34.0, 30.0)","(41.0, 55.0, 54.125)","(21.0, 28.0, 27.714285714285715)","(18.0, 21.0, 20.87272727272727)","(14.0, 16.5, 16.11780104712042)","(3.5, 4.1, 4.090721649484536)","(10.0, 13.0, 11.777777777777779)","(81.0, 130.0, 129.15254237288136)","(10.0, 11.0, 10.940298507462687)"
05-01-2023 14:46:46.843307,"(6.5, 8.0, 7.962430939226519)","(41.0, 75.0, 71.44444444444444)","(13.0, 14.5, 14.067567567567568)","(16.0, 19.5, 19.18867924528302)","(8.0, 9.8, 9.668852459016394)","(21.0, 34.0, 30.0)","(41.0, 55.0, 54.125)","(21.0, 28.0, 27.714285714285715)","(18.0, 21.0, 20.87272727272727)","(14.0, 16.5, 16.11780104712042)","(3.5, 4.1, 4.09126213592233)","(10.0, 13.0, 11.99074074074074)","(81.0, 130.0, 129.0909090909091)","(10.0, 11.5, 11.053571428571429)"
05-01-2023 14:46:48.383722,"(6.5, 8.0, 7.964397905759162)","(41.0, 75.0, 71.44444444444444)","(13.0, 14.5, 14.067567567567568)","(17.0, 19.5, 19.225)","(8.0, 10.0, 9.764444444444445)","(21.0, 34.0, 31.333333333333332)","(41.0, 55.0, 49.1)","(21.0, 28.0, 27.714285714285715)","(17.0, 21.0, 20.846153846153847)","(15.0, 16.5, 16.118181818181817)","(3.5, 4.1, 4.088679245283019)","(10.0, 12.0, 11.99074074074074)","(91.0, 130.0, 129.10714285714286)","(10.0, 11.5, 11.117647058823529)"
05-01-2023 14:46:50.083827,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.225)","(8.0, 9.8, 9.792000000000002)","(21.0, 34.0, 30.4)","(41.0, 50.0, 49.1)","(21.0, 28.0, 27.714285714285715)","(17.0, 21.0, 20.75)","(15.0, 16.5, 16.118181818181817)","(3.5, 4.1, 4.088679245283019)","(10.0, 12.0, 11.989795918367347)","(91.0, 130.0, 129.0909090909091)","(10.0, 11.5, 11.117647058823529)"
05-01-2023 14:46:51.606741,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.108695652173914)","(17.0, 19.5, 19.17)","(8.0, 9.8, 9.792000000000002)","(21.0, 34.0, 26.666666666666668)","(41.0, 50.0, 48.81481481481482)","(21.0, 28.0, 27.714285714285715)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.118181818181817)","(3.6, 4.1, 4.088679245283019)","(10.0, 12.0, 11.988095238095237)","(91.0, 130.0, 129.0909090909091)","(10.0, 11.5, 11.117647058823529)"
05-01-2023 14:46:53.171066,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.17)","(8.0, 9.8, 9.792000000000002)","(21.0, 34.0, 25.75)","(41.0, 50.0, 48.81481481481482)","(21.0, 28.0, 27.548387096774192)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.118181818181817)","(3.6, 4.1, 4.094392523364486)","(10.0, 12.0, 11.98611111111111)","(91.0, 130.0, 129.25925925925927)","(10.0, 11.5, 11.051724137931034)"
05-01-2023 14:46:54.718743,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.17)","(8.0, 9.8, 9.795180722891567)","(21.0, 34.0, 25.75)","(41.0, 50.0, 48.81481481481482)","(21.0, 30.0, 27.548387096774192)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.118181818181817)","(3.5, 4.2, 4.094392523364486)","(11.0, 12.0, 11.582159624413146)","(91.0, 130.0, 129.25925925925927)","(10.0, 11.5, 11.051724137931034)"
05-01-2023 14:46:56.300561,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.17)","(8.0, 9.8, 9.795180722891567)","(21.0, 34.0, 25.75)","(41.0, 50.0, 48.11764705882353)","(21.0, 30.0, 27.92)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.10625)","(3.5, 4.2, 4.094392523364486)","(11.0, 12.0, 11.565853658536586)","(91.0, 130.0, 129.25925925925927)","(10.0, 11.5, 11.09375)"
05-01-2023 14:46:57.816879,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.0875)","(8.0, 9.8, 9.795180722891567)","(21.0, 34.0, 25.75)","(41.0, 50.0, 48.11764705882353)","(21.0, 30.0, 27.92)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.05)","(3.5, 4.2, 4.094392523364486)","(11.0, 12.0, 11.565853658536586)","(91.0, 130.0, 129.25925925925927)","(10.0, 11.5, 10.892857142857142)"
05-01-2023 14:46:59.424433,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.0875)","(8.0, 9.8, 9.785882352941178)","(21.0, 34.0, 25.75)","(41.0, 50.0, 48.11764705882353)","(21.0, 30.0, 27.92)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.05)","(3.5, 4.2, 4.094392523364486)","(11.0, 12.0, 11.394957983193278)","(91.0, 130.0, 129.25925925925927)","(10.0, 11.5, 10.892857142857142)"
05-01-2023 14:47:01.009749,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.06)","(17.0, 19.5, 19.0875)","(8.0, 9.8, 9.783783783783784)","(21.0, 34.0, 25.75)","(41.0, 50.0, 48.11764705882353)","(21.0, 30.0, 27.714285714285715)","(17.0, 21.0, 20.8)","(15.0, 16.5, 16.05)","(3.5, 4.2, 4.094392523364486)","(11.0, 11.5, 11.394957983193278)","(91.0, 130.0, 129.16666666666666)","(10.0, 11.5, 10.892857142857142)"
05-01-2023 14:47:02.678488,"(6.5, 8.0, 7.967914438502674)","(41.0, 75.0, 71.92307692307692)","(13.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 9.8, 9.785882352941178)","(21.0, 34.0, 25.818181818181817)","(41.0, 50.0, 38.36363636363636)","(21.0, 28.0, 27.77777777777778)","(17.0, 21.0, 21.625)","(15.0, 16.5, 16.057692307692307)","(3.5, 4.2, 4.119650655021834)","(11.0, 11.5, 11.163879598662207)","(91.0, 130.0, 129.5)","(10.0, 11.5, 10.951612903225806)"
05-01-2023 14:47:04.229558,"(6.5, 8.0, 7.967741935483871)","(41.0, 75.0, 72.34375)","(13.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 9.8, 9.785882352941178)","(21.0, 34.0, 25.818181818181817)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(17.0, 22.0, 21.625)","(15.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.139473684210526)","(11.0, 11.5, 11.146586345381525)","(91.0, 130.0, 129.74358974358975)","(10.0, 11.5, 10.951612903225806)"
05-01-2023 14:47:05.817371,"(6.5, 8.0, 7.967741935483871)","(41.0, 75.0, 72.34375)","(13.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 9.8, 9.795180722891567)","(21.0, 34.0, 27.076923076923077)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(17.0, 22.0, 21.625)","(15.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.149180327868852)","(11.0, 11.5, 11.30232558139535)","(91.0, 130.0, 129.74358974358975)","(10.0, 11.5, 10.951612903225806)"
05-01-2023 14:47:07.359914,"(6.5, 8.0, 7.967741935483871)","(41.0, 75.0, 72.34375)","(13.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 9.8, 9.795180722891567)","(21.0, 34.0, 27.076923076923077)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(17.0, 22.0, 21.625)","(15.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.149180327868852)","(11.0, 12.0, 11.30232558139535)","(91.0, 130.0, 129.75)","(10.0, 11.5, 10.951612903225806)"
05-01-2023 14:47:09.016694,"(6.5, 8.0, 7.967741935483871)","(41.0, 75.0, 72.34375)","(13.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 9.8, 9.795180722891567)","(21.0, 34.0, 27.076923076923077)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.82857142857143)","(17.0, 22.0, 21.625)","(15.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.144117647058823)","(11.0, 12.0, 11.387755102040817)","(91.0, 130.0, 129.75)","(10.0, 11.5, 10.957446808510639)"
05-01-2023 14:47:10.617045,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 9.8, 9.909604519774012)","(21.0, 34.0, 27.076923076923077)","(41.0, 50.0, 38.666666666666664)","(21.0, 30.0, 28.20689655172414)","(18.0, 22.0, 21.75)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.145714285714286)","(10.0, 12.0, 11.387755102040817)","(91.0, 130.0, 129.75)","(10.0, 11.5, 10.957446808510639)"
05-01-2023 14:47:12.220962,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 10.5, 9.909604519774012)","(21.0, 34.0, 27.428571428571427)","(41.0, 50.0, 41.0)","(21.0, 30.0, 28.4)","(18.0, 22.0, 21.75)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.173972602739727)","(10.0, 12.0, 11.310344827586206)","(91.0, 130.0, 129.75)","(10.0, 11.5, 10.957446808510639)"
05-01-2023 14:47:13.768511,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 10.5, 9.909604519774012)","(21.0, 30.0, 27.428571428571427)","(41.0, 48.0, 44.266666666666666)","(21.0, 29.0, 28.4)","(18.0, 22.0, 21.75)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.172661870503597)","(10.0, 12.0, 11.310344827586206)","(91.0, 130.0, 137.72727272727272)","(10.0, 11.5, 10.976744186046512)"
05-01-2023 14:47:15.324232,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 10.5, 9.685714285714285)","(21.0, 30.0, 27.555555555555557)","(41.0, 48.0, 45.84615384615385)","(21.0, 29.0, 28.666666666666668)","(18.0, 22.0, 21.75)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.172661870503597)","(10.0, 12.0, 11.310344827586206)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.976744186046512)"
05-01-2023 14:47:16.821373,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.06578947368421)","(8.0, 10.5, 9.685714285714285)","(21.0, 32.0, 29.357142857142858)","(41.0, 48.0, 40.285714285714285)","(21.0, 29.0, 28.666666666666668)","(18.0, 22.0, 21.75)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.172661870503597)","(10.0, 12.0, 11.335793357933579)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.976744186046512)"
05-01-2023 14:47:18.422887,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.041666666666668)","(8.0, 10.5, 9.685714285714285)","(21.0, 30.0, 27.9)","(41.0, 50.0, 38.666666666666664)","(21.0, 29.0, 27.77777777777778)","(18.0, 22.0, 21.5)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.166666666666667)","(10.0, 12.0, 11.335793357933579)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.976744186046512)"
05-01-2023 14:47:20.009591,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.041666666666668)","(8.0, 10.5, 9.685714285714285)","(21.0, 30.0, 27.0)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(18.0, 22.0, 21.941176470588236)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.169642857142858)","(10.0, 12.0, 11.340823970037453)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.976744186046512)"
05-01-2023 14:47:21.701118,"(6.5, 8.0, 7.964285714285714)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.041666666666668)","(8.0, 10.5, 9.685714285714285)","(21.0, 30.0, 28.0)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(18.0, 22.0, 21.95)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.2, 4.097938144329897)","(10.0, 12.0, 11.343283582089553)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.976744186046512)"
05-01-2023 14:47:23.241507,"(6.5, 8.0, 7.987755102040817)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.097560975609756)","(17.0, 19.5, 19.041666666666668)","(8.0, 10.5, 9.687378640776698)","(21.0, 32.0, 28.0)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(18.0, 22.0, 21.95)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.1, 4.097938144329897)","(10.0, 12.0, 11.309803921568628)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.976744186046512)"
05-01-2023 14:47:24.824017,"(6.5, 8.0, 7.987755102040817)","(41.0, 75.0, 72.34375)","(12.0, 14.5, 14.092592592592592)","(17.0, 19.5, 19.041666666666668)","(8.0, 10.5, 9.751948051948052)","(21.0, 32.0, 27.5)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 27.77777777777778)","(18.0, 22.0, 21.95)","(14.0, 16.5, 16.06637168141593)","(3.5, 4.1, 4.097222222222221)","(10.0, 12.0, 11.309803921568628)","(91.0, 140.0, 137.72727272727272)","(10.0, 11.0, 10.973684210526315)"
05-01-2023 14:47:26.311749,"(6.5, 8.0, 7.994366197183099)","(41.0, 75.0, 72.34375)","(13.0, 14.5, 14.092592592592592)","(17.0, 19.5, 19.041666666666668)","(8.0, 10.5, 9.751948051948052)","(21.0, 32.0, 27.5)","(41.0, 50.0, 38.666666666666664)","(21.0, 28.0, 28.20689655172414)","(18.0, 22.0, 21.95)","(15.0, 16.5, 16.06637168141593)","(3.6, 4.1, 4.097222222222221)","(10.0, 12.0, 11.309803921568628)","(91.0, 140.0, 137.67441860465115)","(10.0, 11.0, 10.973684210526315)"
