,Atomic Cabang,Coach Beard,Phoenix Flight,Branson Bale,Buck Hunter,Blue Tequila,Nash Bale
08-01-2023 18:08:50.402046,"(2.5, 3.05, 3.019230769230769)","(3.5, 4.2, 4.171875)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.0)","(4.0, 5.0, 4.92463768115942)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.0, 6.79047619047619)"
08-01-2023 18:08:51.573797,"(2.5, 3.05, 2.9945833333333334)","(3.5, 4.2, 4.233858267716535)","(31.0, 70.0, 56.0)","(26.0, 38.0, 37.0)","(4.0, 5.0, 4.845833333333333)","(26.0, 38.0, 35.5)","(5.5, 7.0, 6.79047619047619)"
08-01-2023 18:08:52.737866,"(2.5, 3.05, 2.9945833333333334)","(3.5, 4.3, 4.233858267716535)","(31.0, 70.0, 56.0)","(26.0, 38.0, 37.0)","(4.0, 4.9, 4.781632653061225)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.0, 6.7555555555555555)"
08-01-2023 18:08:53.922418,"(2.5, 3.05, 3.038181818181818)","(3.5, 4.2, 4.199415204678362)","(31.0, 70.0, 56.0)","(26.0, 38.0, 37.0)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.0, 6.8)"
08-01-2023 18:08:55.067474,"(2.5, 3.1, 3.072972972972973)","(3.5, 4.2, 4.199415204678362)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.16279069767442)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.0, 6.9399999999999995)"
08-01-2023 18:08:56.169728,"(2.5, 3.1, 3.0722222222222224)","(3.5, 4.3, 4.238775510204081)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.16279069767442)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 35.5)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:08:57.211470,"(2.5, 3.1, 3.0746835443037974)","(3.5, 4.3, 4.238775510204081)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.16279069767442)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 35.0)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:08:58.330126,"(2.5, 3.1, 3.0746835443037974)","(3.5, 4.3, 4.251111111111111)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.16279069767442)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.0, 6.883333333333333)"
08-01-2023 18:08:59.379617,"(2.5, 3.1, 3.0746835443037974)","(3.5, 4.3, 4.251111111111111)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 37.16279069767442)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 35.5)","(5.5, 7.0, 6.949090909090909)"
08-01-2023 18:09:00.453359,"(2.5, 3.1, 3.07972972972973)","(3.5, 4.3, 4.251111111111111)","(31.0, 70.0, 56.0)","(26.0, 38.0, 37.16279069767442)","(4.0, 4.8, 4.687341772151899)","(26.0, 38.0, 35.0)","(5.5, 7.0, 6.949090909090909)"
08-01-2023 18:09:01.561257,"(2.5, 3.1, 3.0716981132075474)","(3.5, 4.3, 4.251111111111111)","(31.0, 70.0, 56.0)","(26.0, 38.0, 37.16279069767442)","(3.9, 4.8, 4.676315789473684)","(26.0, 38.0, 36.0)","(5.5, 7.0, 6.9884615384615385)"
08-01-2023 18:09:02.608414,"(2.5, 3.1, 3.0317073170731708)","(3.5, 4.3, 4.251111111111111)","(31.0, 70.0, 56.0)","(26.0, 38.0, 37.16279069767442)","(3.9, 4.7, 4.6475)","(26.0, 38.0, 36.125)","(5.5, 7.0, 7.074285714285715)"
08-01-2023 18:09:03.675713,"(2.5, 3.05, 3.0033333333333334)","(3.5, 4.3, 4.256444444444444)","(31.0, 70.0, 55.9375)","(26.0, 38.0, 41.76923076923077)","(3.9, 4.7, 4.576842105263157)","(26.0, 38.0, 35.0)","(5.5, 7.2, 7.154285714285715)"
08-01-2023 18:09:04.827490,"(2.5, 3.0, 2.996551724137931)","(3.5, 4.4, 4.227868852459016)","(31.0, 70.0, 55.9375)","(26.0, 42.0, 40.411764705882355)","(3.9, 4.6, 4.516666666666667)","(26.0, 38.0, 35.5)","(5.5, 7.2, 7.1931034482758625)"
08-01-2023 18:09:05.967323,"(2.5, 3.0, 2.993333333333333)","(3.5, 4.3, 4.22463768115942)","(31.0, 70.0, 56.0)","(26.0, 42.0, 40.83870967741935)","(3.9, 4.6, 4.5175)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.2, 7.217142857142857)"
08-01-2023 18:09:07.093298,"(2.5, 3.0, 2.994285714285714)","(3.5, 4.3, 4.22463768115942)","(31.0, 70.0, 56.0)","(26.0, 42.0, 40.411764705882355)","(3.9, 4.6, 4.505714285714285)","(26.0, 38.0, 35.0)","(5.5, 7.4, 7.264)"
08-01-2023 18:09:08.165772,"(2.5, 3.0, 2.994074074074074)","(3.5, 4.3, 4.22463768115942)","(31.0, 70.0, 56.0)","(26.0, 42.0, 39.81818181818182)","(3.9, 4.6, 4.5406249999999995)","(26.0, 38.0, 35.5)","(5.5, 7.4, 7.322727272727273)"
08-01-2023 18:09:09.248767,"(2.5, 2.98, 2.9539999999999997)","(3.5, 4.3, 4.151533742331288)","(31.0, 70.0, 55.9375)","(26.0, 42.0, 41.1578947368421)","(3.9, 4.6, 4.533333333333333)","(26.0, 38.0, 33.714285714285715)","(5.5, 7.4, 7.325581395348838)"
08-01-2023 18:09:10.302215,"(2.5, 2.98, 2.9546478873239437)","(3.5, 4.3, 4.177300613496932)","(31.0, 70.0, 52.5)","(26.0, 42.0, 40.89655172413793)","(3.9, 4.6, 4.585714285714285)","(26.0, 38.0, 36.8)","(5.5, 7.4, 7.3500000000000005)"
08-01-2023 18:09:11.443276,"(2.5, 2.98, 2.969)","(3.5, 4.2, 4.133009708737864)","(31.0, 70.0, 56.0)","(26.0, 42.0, 40.89655172413793)","(3.9, 4.6, 4.5740740740740735)","(26.0, 38.0, 36.15384615384615)","(5.5, 7.4, 7.544554455445544)"
08-01-2023 18:09:12.569207,"(2.5, 2.98, 2.9555555555555557)","(3.5, 4.2, 4.133009708737864)","(31.0, 70.0, 55.9375)","(26.0, 42.0, 40.89655172413793)","(3.9, 4.6, 4.52156862745098)","(26.0, 38.0, 34.666666666666664)","(5.5, 7.6, 7.747169811320755)"
08-01-2023 18:09:13.608933,"(2.5, 2.98, 2.975594713656388)","(3.5, 4.2, 4.131481481481481)","(31.0, 70.0, 55.9375)","(26.0, 42.0, 40.89655172413793)","(3.9, 4.6, 4.52156862745098)","(26.0, 38.0, 36.0)","(5.5, 7.8, 7.746666666666666)"
08-01-2023 18:09:14.622643,"(2.5, 3.0, 2.988)","(3.5, 4.2, 4.122368421052632)","(31.0, 70.0, 52.35294117647059)","(26.0, 42.0, 40.857142857142854)","(3.9, 4.6, 4.396511627906977)","(26.0, 38.0, 36.15384615384615)","(5.5, 7.8, 7.590384615384615)"
08-01-2023 18:09:15.720665,"(2.5, 3.0, 2.996)","(3.5, 4.2, 4.112230215827338)","(31.0, 70.0, 54.44444444444444)","(26.0, 42.0, 41.0)","(3.9, 4.4, 4.429411764705883)","(26.0, 38.0, 33.5)","(5.5, 7.6, 7.730666666666666)"
08-01-2023 18:09:16.868083,"(2.5, 3.05, 3.0145833333333334)","(3.5, 4.2, 4.1196078431372545)","(31.0, 70.0, 54.21052631578947)","(26.0, 42.0, 41.0)","(3.9, 4.5, 4.434351145038168)","(26.0, 36.0, 34.94736842105263)","(5.5, 7.8, 7.734177215189874)"
08-01-2023 18:09:17.915213,"(2.5, 3.05, 3.0323170731707316)","(3.5, 4.2, 4.113380281690141)","(31.0, 70.0, 54.21052631578947)","(26.0, 42.0, 40.54545454545455)","(3.9, 4.5, 4.412244897959184)","(26.0, 36.0, 34.94736842105263)","(5.5, 7.8, 7.614285714285714)"
08-01-2023 18:09:19.017662,"(2.5, 3.05, 3.0464125560538116)","(3.5, 4.2, 4.113475177304964)","(31.0, 70.0, 54.44444444444444)","(26.0, 42.0, 41.2)","(3.9, 4.5, 4.417525773195877)","(26.0, 36.0, 34.94736842105263)","(5.5, 7.8, 7.619999999999999)"
08-01-2023 18:09:20.094028,"(2.5, 3.1, 3.0841463414634145)","(3.5, 4.2, 4.110294117647059)","(31.0, 70.0, 56.666666666666664)","(26.0, 42.0, 41.2)","(3.9, 4.5, 4.402702702702703)","(26.0, 36.0, 34.94736842105263)","(5.5, 7.8, 7.656)"
08-01-2023 18:09:21.233271,"(2.5, 3.1, 3.067391304347826)","(3.5, 4.2, 4.138647342995169)","(31.0, 65.0, 56.666666666666664)","(26.0, 42.0, 41.2)","(3.9, 4.5, 4.411764705882353)","(26.0, 36.0, 34.94736842105263)","(5.5, 7.8, 7.656)"
08-01-2023 18:09:22.383884,"(2.5, 3.1, 3.065384615384615)","(3.5, 4.2, 4.138795180722892)","(31.0, 65.0, 55.714285714285715)","(26.0, 42.0, 40.54545454545455)","(3.9, 4.5, 4.3805555555555555)","(26.0, 36.0, 33.5)","(5.5, 7.8, 7.733333333333333)"
08-01-2023 18:09:23.456975,"(2.5, 3.1, 3.0878378378378377)","(3.5, 4.2, 4.138795180722892)","(31.0, 60.0, 55.714285714285715)","(26.0, 42.0, 41.0)","(3.8, 4.4, 4.362820512820513)","(26.0, 36.0, 34.46153846153846)","(5.5, 7.8, 7.733333333333333)"
08-01-2023 18:09:24.563888,"(2.5, 3.15, 3.0938596491228068)","(3.5, 4.2, 4.111111111111111)","(31.0, 60.0, 51.25)","(26.0, 42.0, 41.333333333333336)","(3.8, 4.4, 4.405376344086021)","(26.0, 36.0, 33.5)","(5.5, 7.8, 7.75625)"
08-01-2023 18:09:25.577442,"(2.5, 3.05, 3.0125)","(3.5, 4.2, 4.129931972789115)","(31.0, 60.0, 51.25)","(26.0, 42.0, 41.333333333333336)","(3.8, 4.5, 4.405376344086021)","(26.0, 36.0, 33.5)","(5.5, 7.8, 7.763157894736842)"
08-01-2023 18:09:26.682079,"(2.5, 3.05, 3.0260416666666665)","(3.5, 4.2, 4.129931972789115)","(31.0, 60.0, 50.375)","(26.0, 42.0, 41.44444444444444)","(3.8, 4.5, 4.455932203389831)","(26.0, 36.0, 34.46153846153846)","(5.5, 7.8, 7.763157894736842)"
08-01-2023 18:09:27.694581,"(2.5, 3.05, 3.0201612903225805)","(3.5, 4.2, 4.129931972789115)","(31.0, 60.0, 50.375)","(26.0, 42.0, 41.23076923076923)","(3.8, 4.5, 4.404081632653061)","(26.0, 36.0, 32.92307692307692)","(5.5, 7.8, 7.68)"
08-01-2023 18:09:28.812067,"(2.5, 3.15, 3.1384057971014494)","(3.5, 4.1, 4.0717647058823525)","(31.0, 50.0, 47.25925925925926)","(26.0, 42.0, 41.23076923076923)","(3.8, 4.5, 4.328571428571428)","(26.0, 36.0, 33.77777777777778)","(5.5, 7.8, 7.633333333333333)"
08-01-2023 18:09:29.889593,"(2.5, 3.15, 3.138702928870293)","(3.5, 4.2, 4.114285714285714)","(31.0, 48.0, 47.7)","(26.0, 42.0, 41.44444444444444)","(3.8, 4.4, 4.327027027027027)","(26.0, 36.0, 32.92307692307692)","(5.5, 7.8, 7.6536585365853655)"
08-01-2023 18:09:30.973655,"(2.5, 3.15, 3.137755102040816)","(3.5, 4.2, 4.114414414414414)","(31.0, 48.0, 47.7)","(26.0, 42.0, 41.44444444444444)","(3.8, 4.4, 4.352941176470589)","(26.0, 36.0, 32.92307692307692)","(5.5, 7.8, 7.725)"
08-01-2023 18:09:32.020365,"(2.5, 3.15, 3.1374493927125506)","(3.5, 4.2, 4.115533980582524)","(31.0, 48.0, 47.5)","(26.0, 42.0, 41.44444444444444)","(3.8, 4.4, 4.360714285714286)","(26.0, 36.0, 33.68421052631579)","(5.5, 7.8, 7.804444444444444)"
08-01-2023 18:09:33.146051,"(2.5, 3.15, 3.1319391634980986)","(3.5, 4.2, 4.143322475570033)","(31.0, 48.0, 47.23076923076923)","(26.0, 42.0, 40.70967741935484)","(3.8, 4.4, 4.370270270270271)","(26.0, 36.0, 31.82608695652174)","(5.5, 8.0, 7.823076923076923)"
08-01-2023 18:09:34.567579,"(2.5, 3.15, 3.1336538461538463)","(3.5, 4.2, 4.145214521452146)","(31.0, 48.0, 47.23076923076923)","(26.0, 42.0, 40.70967741935484)","(3.8, 4.4, 4.370270270270271)","(26.0, 32.0, 31.5)","(5.5, 8.0, 7.94945054945055)"
08-01-2023 18:09:35.946211,"(2.5, 3.15, 3.134141791044776)","(3.5, 4.2, 4.148148148148148)","(31.0, 48.0, 47.3)","(26.0, 42.0, 40.70967741935484)","(3.8, 4.4, 4.33875)","(26.0, 32.0, 31.25)","(5.5, 8.0, 8.120661157024793)"
08-01-2023 18:09:38.027843,"(2.5, 3.15, 3.1319298245614036)","(3.5, 4.2, 4.1480263157894735)","(31.0, 48.0, 47.44444444444444)","(26.0, 42.0, 40.857142857142854)","(3.8, 4.4, 4.33875)","(26.0, 32.0, 31.181818181818183)","(5.5, 8.2, 8.140350877192981)"
08-01-2023 18:09:39.200619,"(2.5, 3.15, 3.1319298245614036)","(3.5, 4.2, 4.095238095238095)","(31.0, 48.0, 47.3)","(26.0, 42.0, 40.857142857142854)","(3.7, 4.4, 4.337974683544304)","(26.0, 32.0, 31.333333333333332)","(5.5, 8.2, 8.152112676056337)"
08-01-2023 18:09:40.470349,"(2.5, 3.15, 3.146524064171123)","(3.5, 4.1, 4.091286307053942)","(31.0, 48.0, 47.625)","(26.0, 42.0, 40.888888888888886)","(3.7, 4.4, 4.337974683544304)","(26.0, 32.0, 31.333333333333332)","(5.5, 8.2, 8.187654320987654)"
08-01-2023 18:09:41.701391,"(2.5, 3.1, 3.0905797101449277)","(3.5, 4.1, 4.091286307053942)","(31.0, 48.0, 49.2)","(26.0, 42.0, 40.714285714285715)","(3.7, 4.4, 4.341333333333333)","(26.0, 32.0, 31.789473684210527)","(5.5, 8.2, 8.19)"
08-01-2023 18:09:42.816523,"(2.5, 3.15, 3.1234939759036147)","(3.5, 4.1, 4.091286307053942)","(31.0, 50.0, 48.285714285714285)","(26.0, 42.0, 40.714285714285715)","(3.7, 4.4, 4.299514563106796)","(26.0, 32.0, 32.42857142857143)","(5.5, 8.2, 8.321739130434782)"
08-01-2023 18:09:43.904736,"(2.5, 3.15, 3.1180555555555554)","(3.5, 4.1, 4.09402390438247)","(31.0, 55.0, 45.916666666666664)","(26.0, 42.0, 41.333333333333336)","(3.7, 4.3, 4.299438202247191)","(26.0, 34.0, 31.789473684210527)","(5.5, 8.4, 8.335042735042736)"
08-01-2023 18:09:44.996268,"(2.5, 3.15, 3.1357512953367874)","(3.5, 4.1, 4.09402390438247)","(31.0, 46.0, 45.916666666666664)","(26.0, 44.0, 41.333333333333336)","(3.7, 4.3, 4.282631578947369)","(26.0, 32.0, 31.789473684210527)","(5.5, 8.4, 8.326785714285714)"
08-01-2023 18:09:46.162335,"(2.5, 3.15, 3.1316753926701573)","(3.5, 4.2, 4.151592356687898)","(31.0, 46.0, 47.25925925925926)","(26.0, 44.0, 41.333333333333336)","(3.7, 4.3, 4.28288770053476)","(26.0, 32.0, 31.789473684210527)","(5.5, 8.4, 8.31965811965812)"
08-01-2023 18:09:47.255566,"(2.5, 3.15, 3.1319018404907975)","(3.5, 4.2, 4.173248407643312)","(31.0, 48.0, 47.2)","(26.0, 44.0, 42.46153846153846)","(3.7, 4.3, 4.344578313253012)","(26.0, 32.0, 31.307692307692307)","(5.5, 8.4, 8.333884297520662)"
08-01-2023 18:09:48.367688,"(2.5, 3.15, 3.1328947368421054)","(3.5, 3.95, 3.9407894736842106)","(31.0, 48.0, 47.2)","(26.0, 44.0, 42.46153846153846)","(3.7, 4.4, 4.346835443037975)","(26.0, 32.0, 31.25925925925926)","(5.5, 8.4, 8.45359477124183)"
08-01-2023 18:09:49.554314,"(2.5, 3.15, 3.128476821192053)","(3.5, 4.1, 3.9673076923076924)","(31.0, 48.0, 47.2)","(26.0, 44.0, 42.46153846153846)","(3.7, 4.4, 4.344776119402985)","(26.0, 32.0, 31.25925925925926)","(5.5, 8.6, 8.444444444444445)"
08-01-2023 18:09:50.771208,"(2.5, 3.2, 3.1872037914691944)","(3.5, 4.0, 3.9597826086956522)","(31.0, 48.0, 47.310344827586206)","(26.0, 44.0, 42.666666666666664)","(3.6, 4.4, 4.348387096774194)","(26.0, 32.0, 31.25925925925926)","(5.5, 8.6, 8.453416149068323)"
08-01-2023 18:09:51.868840,"(2.5, 3.2, 3.181437125748503)","(3.5, 4.0, 3.9640776699029128)","(31.0, 48.0, 47.333333333333336)","(26.0, 44.0, 42.8)","(3.6, 4.4, 4.357692307692308)","(26.0, 32.0, 31.25925925925926)","(5.5, 8.6, 8.478620689655171)"
08-01-2023 18:09:53.012208,"(2.5, 3.2, 3.1800595238095237)","(3.5, 4.0, 3.9811688311688314)","(31.0, 48.0, 47.111111111111114)","(26.0, 44.0, 41.714285714285715)","(3.6, 4.4, 4.378205128205129)","(26.0, 32.0, 30.666666666666668)","(5.5, 8.6, 8.463013698630137)"
08-01-2023 18:09:54.233862,"(2.5, 3.2, 3.1878676470588236)","(3.5, 3.95, 3.9257510729613734)","(31.0, 48.0, 45.44827586206897)","(26.0, 44.0, 43.0)","(3.6, 4.4, 4.376344086021506)","(26.0, 32.0, 28.88888888888889)","(5.5, 8.6, 8.369811320754717)"
08-01-2023 18:09:55.417892,"(2.5, 3.2, 3.1931818181818183)","(3.5, 3.95, 3.924318181818182)","(31.0, 46.0, 45.44827586206897)","(26.0, 44.0, 43.0)","(3.6, 4.4, 4.376595744680851)","(26.0, 29.0, 28.88235294117647)","(5.5, 8.4, 8.35049504950495)"
08-01-2023 18:09:56.576397,"(2.5, 3.2, 3.1865384615384618)","(3.5, 3.95, 3.9251121076233186)","(31.0, 46.0, 45.44827586206897)","(26.0, 44.0, 43.0)","(3.6, 4.4, 4.387179487179488)","(26.0, 29.0, 28.733333333333334)","(5.5, 8.4, 8.34949494949495)"
08-01-2023 18:09:57.543836,"(2.5, 3.2, 3.1768817204301074)","(3.5, 3.95, 3.923943661971831)","(31.0, 46.0, 45.44827586206897)","(26.0, 44.0, 43.0)","(3.6, 4.4, 4.40625)","(26.0, 29.0, 28.70967741935484)","(5.5, 8.4, 8.366265060240965)"
08-01-2023 18:09:58.736967,"(2.5, 3.2, 3.168918918918919)","(3.5, 3.95, 3.8)","(31.0, 46.0, 47.567567567567565)","(26.0, 44.0, 44.13333333333333)","(3.6, 4.5, 4.408064516129032)","(26.0, 30.0, 28.774193548387096)","(5.5, 8.4, 8.43921568627451)"
08-01-2023 18:09:59.918353,"(2.5, 3.2, 3.176923076923077)","(3.5, 3.8, 3.796938775510204)","(31.0, 50.0, 47.4054054054054)","(26.0, 46.0, 45.38461538461539)","(3.6, 4.5, 4.408064516129032)","(26.0, 30.0, 28.774193548387096)","(5.5, 8.6, 8.438297872340426)"
08-01-2023 18:10:00.965176,"(2.5, 3.25, 3.1902985074626864)","(3.5, 3.8, 3.796938775510204)","(31.0, 50.0, 47.4054054054054)","(26.0, 46.0, 45.38461538461539)","(3.6, 4.5, 4.4189655172413795)","(26.0, 30.0, 28.774193548387096)","(5.5, 8.6, 8.32876712328767)"
08-01-2023 18:10:02.083675,"(2.5, 3.25, 3.2148936170212767)","(3.5, 3.95, 3.836178861788618)","(31.0, 46.0, 45.73913043478261)","(26.0, 42.0, 43.81818181818182)","(3.6, 4.5, 4.429230769230769)","(26.0, 30.0, 28.55)","(5.5, 8.4, 8.025)"
08-01-2023 18:10:03.196667,"(2.5, 3.25, 3.2070247933884297)","(3.5, 3.9, 3.8886363636363637)","(31.0, 46.0, 47.333333333333336)","(26.0, 46.0, 43.23076923076923)","(3.6, 4.5, 4.452083333333333)","(26.0, 30.0, 28.916666666666668)","(5.5, 8.2, 8.069565217391304)"
08-01-2023 18:10:04.434349,"(2.5, 3.25, 3.210606060606061)","(3.5, 3.9, 3.870967741935484)","(31.0, 48.0, 47.333333333333336)","(26.0, 44.0, 43.23076923076923)","(3.6, 4.5, 4.479746835443038)","(26.0, 29.0, 28.545454545454547)","(5.5, 8.2, 8.123076923076923)"
08-01-2023 18:10:05.654957,"(2.5, 3.2, 3.18359375)","(3.5, 3.9, 3.861764705882353)","(31.0, 48.0, 46.22222222222222)","(26.0, 44.0, 42.8)","(3.6, 4.5, 4.479746835443038)","(26.0, 29.0, 28.04)","(5.5, 8.2, 8.166666666666666)"
08-01-2023 18:10:06.860452,"(2.5, 3.2, 3.1648936170212765)","(3.5, 3.9, 3.860526315789474)","(31.0, 48.0, 46.22222222222222)","(26.0, 44.0, 42.8)","(3.6, 4.5, 4.440983606557377)","(26.0, 29.0, 27.363636363636363)","(5.5, 8.2, 8.34375)"
08-01-2023 18:10:08.034347,"(2.5, 3.2, 3.175229357798165)","(3.5, 3.9, 3.860526315789474)","(31.0, 48.0, 46.22222222222222)","(26.0, 44.0, 40.57142857142857)","(3.6, 4.5, 4.440983606557377)","(26.0, 28.0, 28.22222222222222)","(5.5, 8.4, 8.329577464788732)"
08-01-2023 18:10:09.252847,"(2.5, 3.2, 3.1626984126984126)","(3.5, 3.9, 3.821768707482993)","(31.0, 48.0, 46.666666666666664)","(26.0, 44.0, 39.7)","(3.6, 4.5, 4.440983606557377)","(21.0, 29.0, 28.2972972972973)","(5.5, 8.6, 8.34054054054054)"
08-01-2023 18:10:10.443389,"(2.5, 3.2, 3.1626984126984126)","(3.5, 3.9, 3.8433497536945813)","(31.0, 48.0, 46.666666666666664)","(26.0, 40.0, 39.7)","(3.6, 4.5, 4.445454545454545)","(21.0, 29.0, 28.2972972972973)","(5.5, 8.6, 8.34054054054054)"
08-01-2023 18:10:11.623379,"(2.5, 3.2, 3.1808641975308642)","(3.5, 3.9, 3.8433497536945813)","(31.0, 48.0, 46.666666666666664)","(26.0, 40.0, 40.72)","(3.6, 4.5, 4.4450381679389315)","(21.0, 29.0, 27.979591836734695)","(5.5, 8.6, 8.336842105263157)"
08-01-2023 18:10:12.798848,"(2.5, 3.2, 3.185714285714286)","(3.4, 3.9, 3.8433497536945813)","(31.0, 48.0, 46.666666666666664)","(26.0, 42.0, 40.72)","(3.7, 4.5, 4.4450381679389315)","(21.0, 29.0, 27.979591836734695)","(6.0, 8.6, 8.336842105263157)"
08-01-2023 18:10:13.946405,"(2.5, 3.2, 3.185714285714286)","(3.4, 3.9, 3.8433497536945813)","(31.0, 48.0, 46.666666666666664)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.445454545454545)","(21.0, 29.0, 30.727272727272727)","(6.0, 8.6, 8.023076923076923)"
08-01-2023 18:10:15.131944,"(2.5, 3.1, 3.090909090909091)","(3.4, 4.0, 3.973737373737374)","(31.0, 55.0, 52.03846153846154)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.445864661654135)","(21.0, 32.0, 30.8)","(6.0, 8.2, 7.948314606741572)"
08-01-2023 18:10:16.279011,"(2.5, 3.1, 3.0674157303370784)","(3.4, 4.1, 4.051612903225807)","(31.0, 55.0, 49.5)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.445864661654135)","(21.0, 34.0, 30.333333333333332)","(6.0, 8.2, 7.896385542168675)"
08-01-2023 18:10:17.518170,"(2.5, 3.1, 3.070558375634518)","(3.4, 4.1, 4.140769230769231)","(31.0, 55.0, 50.827586206896555)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.445864661654135)","(21.0, 32.0, 31.285714285714285)","(6.0, 8.2, 7.986440677966101)"
08-01-2023 18:10:18.769214,"(2.5, 3.1, 3.07156862745098)","(3.4, 4.2, 4.16027397260274)","(31.0, 55.0, 46.8)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.425000000000001)","(21.0, 32.0, 30.736842105263158)","(6.0, 8.2, 7.986440677966101)"
08-01-2023 18:10:19.929478,"(2.5, 3.1, 3.0611570247933884)","(3.4, 4.2, 4.16027397260274)","(31.0, 50.0, 46.81818181818182)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.430097087378641)","(21.0, 32.0, 31.77777777777778)","(6.0, 8.2, 7.993442622950819)"
08-01-2023 18:10:21.096383,"(2.5, 3.05, 3.0308333333333333)","(3.4, 4.2, 4.1581196581196584)","(31.0, 55.0, 48.57142857142857)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.23076923076923)","(6.0, 8.2, 7.993442622950819)"
08-01-2023 18:10:22.297780,"(2.5, 3.05, 3.0207865168539323)","(3.4, 4.2, 4.167768595041323)","(31.0, 55.0, 48.666666666666664)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.75)","(6.0, 8.2, 7.993442622950819)"
08-01-2023 18:10:23.505703,"(2.5, 3.05, 3.0185)","(3.4, 4.2, 4.167768595041323)","(31.0, 50.0, 48.32)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.2, 7.993442622950819)"
08-01-2023 18:10:24.668810,"(2.5, 3.05, 3.0185)","(3.4, 4.2, 4.161386138613861)","(31.0, 50.0, 48.32)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.2, 7.917021276595745)"
08-01-2023 18:10:25.850719,"(2.5, 3.05, 3.0185)","(3.5, 4.2, 4.160204081632653)","(31.0, 50.0, 48.32)","(26.0, 42.0, 40.88)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.0, 7.917021276595745)"
08-01-2023 18:10:27.169990,"(2.5, 3.05, 3.024257425742574)","(3.5, 4.2, 4.160204081632653)","(31.0, 50.0, 46.5)","(26.0, 42.0, 37.77777777777778)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.0, 7.917021276595745)"
08-01-2023 18:10:28.436061,"(2.5, 3.05, 3.024257425742574)","(3.5, 4.2, 4.165333333333333)","(31.0, 50.0, 46.5)","(26.0, 38.0, 37.714285714285715)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.0, 7.917021276595745)"
08-01-2023 18:10:29.849353,"(2.5, 3.1, 3.0614173228346457)","(3.5, 4.2, 4.16060606060606)","(31.0, 50.0, 46.5)","(26.0, 38.0, 37.5)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.0, 7.917021276595745)"
08-01-2023 18:10:31.338762,"(2.5, 3.1, 3.0614173228346457)","(3.5, 4.2, 4.16)","(31.0, 50.0, 46.8)","(26.0, 38.0, 37.714285714285715)","(3.7, 4.5, 4.444144144144144)","(21.0, 32.0, 31.81818181818182)","(6.0, 8.0, 7.914285714285715)"
08-01-2023 18:10:32.856553,"(2.5, 3.1, 3.096153846153846)","(3.5, 4.2, 4.111111111111111)","(31.0, 55.0, 46.75)","(26.0, 38.0, 37.53846153846154)","(3.7, 4.5, 4.4225)","(21.0, 32.0, 31.333333333333332)","(6.0, 8.0, 7.911827956989248)"
08-01-2023 18:10:34.657302,"(2.5, 3.15, 3.111111111111111)","(3.5, 4.2, 4.111111111111111)","(31.0, 55.0, 46.8)","(26.0, 38.0, 37.53846153846154)","(3.7, 4.5, 4.420689655172414)","(21.0, 32.0, 31.23076923076923)","(6.0, 8.0, 7.892134831460674)"
