,Maralago,Burnt By Bernie,Gotta Fly,More Mischief,Ocean Honour,Pierro Warrior,State Of America,Step Aside,Lover Girl,Poetic Drama,Chouilly
04-01-2023 13:36:49.787310,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923510466988728)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.863636363636363)"
04-01-2023 13:36:51.246436,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923510466988728)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.58695652173913)"
04-01-2023 13:36:52.607916,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923510466988728)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.58695652173913)"
04-01-2023 13:36:53.909937,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923510466988728)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.58695652173913)"
04-01-2023 13:36:55.219397,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923701298701299)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.58695652173913)"
04-01-2023 13:36:56.622004,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923701298701299)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.58695652173913)"
04-01-2023 13:36:58.032615,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923701298701299)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4125373134328356)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.58695652173913)"
04-01-2023 13:36:59.540521,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.923701298701299)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4143255813953486)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 14.609756097560975)"
04-01-2023 13:37:00.970247,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.917398945518454)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 65.11111111111111)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4244036697247706)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.073170731707316)"
04-01-2023 13:37:02.303550,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.917398945518454)","(26.0, 38.0, 36.8235294117647)","(31.0, 70.0, 61.22222222222222)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4244036697247706)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.073170731707316)"
04-01-2023 13:37:03.581020,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.917398945518454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 61.22222222222222)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4244036697247706)","(101.0, 710.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.073170731707316)"
04-01-2023 13:37:04.925782,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.917398945518454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 61.22222222222222)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4244036697247706)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.073170731707316)"
04-01-2023 13:37:06.324194,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.917398945518454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 55.0)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4244036697247706)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:07.802214,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.917398945518454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 55.0)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4053061224489793)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:09.355271,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 55.0)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.44, 2.4095652173913042)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:11.066578,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 58.46153846153846)","(8.5, 10.0, 9.782608695652174)","(51.0, 80.0, 76.2962962962963)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.40188679245283)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:12.591777,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.84848484848485)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.400408163265306)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:14.131173,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.84848484848485)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.400408163265306)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:15.821094,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.84848484848485)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.400408163265306)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:17.376558,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.84848484848485)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.400408163265306)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:18.914561,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.84848484848485)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.400408163265306)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:20.392780,"(41.0, 75.0, 67.5)","(4.4, 5.0, 4.92443729903537)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.84848484848485)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 65.8695652173913)","(2.05, 2.42, 2.400408163265306)","(101.0, 730.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:21.894725,"(41.0, 75.0, 67.5)","(4.4, 5.0, 5.255913978494624)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.875)","(2.05, 2.42, 2.3947368421052633)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:23.424764,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.294545454545454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.15909090909091)","(2.05, 2.42, 2.3947368421052633)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:24.945844,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.294545454545454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.15909090909091)","(2.05, 2.42, 2.3947368421052633)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:26.443404,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.294545454545454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.15909090909091)","(2.05, 2.42, 2.3947368421052633)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:27.959865,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.294545454545454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.15909090909091)","(2.05, 2.42, 2.3947368421052633)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:29.535162,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.294545454545454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.15909090909091)","(2.05, 2.42, 2.388484848484848)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:31.119142,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.294545454545454)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.15909090909091)","(2.05, 2.44, 2.388484848484848)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.2, 7.96)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:32.978397,"(41.0, 75.0, 67.5)","(4.4, 5.3, 5.292405063291139)","(26.0, 38.0, 36.8235294117647)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 75.65217391304347)","(51.0, 70.0, 62.875)","(2.05, 2.44, 2.395652173913043)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:34.695615,"(41.0, 75.0, 74.0)","(4.4, 5.3, 5.071851851851852)","(26.0, 38.0, 38.42424242424242)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 74.28571428571429)","(51.0, 70.0, 64.0625)","(2.05, 2.44, 2.395652173913043)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:36.220561,"(41.0, 75.0, 74.23076923076923)","(4.4, 5.2, 5.071851851851852)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 74.28571428571429)","(51.0, 70.0, 64.0625)","(2.05, 2.44, 2.3914285714285715)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.173913043478262)"
04-01-2023 13:37:37.685104,"(41.0, 75.0, 74.23076923076923)","(4.4, 5.2, 5.071851851851852)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 57.714285714285715)","(8.5, 10.0, 9.770114942528735)","(51.0, 80.0, 79.23076923076923)","(51.0, 70.0, 64.0625)","(2.05, 2.44, 2.3914285714285715)","(101.0, 710.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:39.163796,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.11173469387755)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.838709677419354)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.0625)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:40.551757,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.11173469387755)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.838709677419354)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.0625)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:41.972003,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.111557788944723)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.838709677419354)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.0625)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:43.424514,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.111557788944723)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.838709677419354)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:44.935614,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.111557788944723)","(26.0, 40.0, 38.42424242424242)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:46.456600,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.111557788944723)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:47.900709,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.1092783505154635)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:49.420306,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3914285714285715)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:50.865167,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:52.365091,"(41.0, 75.0, 74.28571428571429)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 52.142857142857146)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:53.843910,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 730.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:55.209854,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:56.666998,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:58.126743,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.88)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:37:59.562724,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.109424083769634)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.8758620689655165)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:01.004620,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.118041237113402)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.3971428571428572)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.8758620689655165)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:02.356229,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.118041237113402)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.44, 2.397894736842105)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.8758620689655165)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:04.048275,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.429411764705882)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.858064516129032)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:05.498853,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.4194174757281552)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.6, 7.858064516129032)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:06.955362,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.421698113207547)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.4, 8.24)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:08.254993,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.421698113207547)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:09.859125,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.421698113207547)","(101.0, 710.0, 681.6666666666666)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:11.240006,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.421698113207547)","(101.0, 710.0, 714.8571428571429)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:12.916932,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.4201923076923078)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:14.496249,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.4034883720930234)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:16.002127,"(41.0, 75.0, 74.33333333333333)","(4.4, 5.2, 5.110169491525423)","(26.0, 40.0, 38.5945945945946)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 79.23076923076923)","(51.0, 70.0, 64.24242424242425)","(2.05, 2.5, 2.405581395348837)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
04-01-2023 13:38:17.432289,"(41.0, 75.0, 73.33333333333333)","(4.4, 5.2, 5.359259259259259)","(26.0, 40.0, 36.75)","(31.0, 65.0, 53.0)","(8.5, 10.0, 9.82089552238806)","(51.0, 85.0, 80.9090909090909)","(51.0, 70.0, 61.73913043478261)","(2.05, 2.48, 2.405581395348837)","(101.0, 730.0, 714.8571428571429)","(6.0, 8.4, 8.092307692307692)","(11.0, 16.0, 15.296296296296296)"
