,Kanga Lights,Elope To Paris,Blaze Maker,Patch Herrera,Serving Soldier,Big Prediction,Remember Prince,Colden Express
11-01-2023 12:49:36.741492,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:37.909751,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:39.104335,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:40.377671,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:41.557297,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:42.787199,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:43.925461,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9280530973451326)"
11-01-2023 12:49:45.079903,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.735294117647058)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9379646017699115)"
11-01-2023 12:49:46.345261,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.948275862068966)","(10.0, 29.0, 27.5)","(5.0, 7.4, 7.0)","(1.7, 1.94, 1.9377560975609756)"
11-01-2023 12:49:47.603656,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.948275862068966)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.94, 1.9390794979079498)"
11-01-2023 12:49:48.771097,"(6.0, 10.5, 8.941666666666666)","(21.0, 85.0, 63.125)","(12.0, 36.0, 32.8)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.948275862068966)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.94, 1.898)"
11-01-2023 12:49:50.233144,"(6.0, 10.5, 8.950000000000001)","(21.0, 85.0, 63.75)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.948275862068966)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.94, 1.9293481989708403)"
11-01-2023 12:49:51.673328,"(6.0, 10.0, 9.533333333333333)","(21.0, 75.0, 60.535714285714285)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.272727272727273)","(13.0, 18.0, 15.948275862068966)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.93, 1.81)"
11-01-2023 12:49:53.120698,"(6.0, 11.0, 9.166666666666668)","(21.0, 75.0, 60.68181818181818)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.0)","(13.0, 18.0, 15.948275862068966)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.93, 1.81)"
11-01-2023 12:49:54.584083,"(6.0, 11.0, 8.915789473684212)","(21.0, 75.0, 60.68181818181818)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.115384615384617)","(13.0, 18.0, 16.016666666666666)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.81)"
11-01-2023 12:49:55.865297,"(6.0, 11.0, 8.915789473684212)","(21.0, 75.0, 60.68181818181818)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.391304347826086)","(13.0, 18.0, 16.016666666666666)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.81)"
11-01-2023 12:49:57.107274,"(6.0, 10.5, 8.930769230769231)","(21.0, 75.0, 60.68181818181818)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.391304347826086)","(13.0, 18.0, 16.016666666666666)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.8785714285714286)"
11-01-2023 12:49:58.377056,"(6.0, 10.0, 8.950000000000001)","(21.0, 75.0, 63.75)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.391304347826086)","(13.0, 18.0, 16.214285714285715)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.93, 1.91)"
11-01-2023 12:49:59.657590,"(6.0, 10.0, 8.950000000000001)","(21.0, 70.0, 62.5)","(12.0, 36.0, 31.333333333333332)","(18.0, 21.0, 18.115384615384617)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9163999999999999)"
11-01-2023 12:50:00.911149,"(6.0, 10.0, 8.950000000000001)","(21.0, 70.0, 62.5)","(12.0, 36.0, 32.0)","(18.0, 21.0, 18.391304347826086)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9163999999999999)"
11-01-2023 12:50:02.214849,"(6.0, 10.0, 8.950000000000001)","(21.0, 70.0, 62.5)","(12.0, 36.0, 32.0)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.93, 1.9163999999999999)"
11-01-2023 12:50:03.418220,"(6.0, 10.0, 8.950000000000001)","(21.0, 70.0, 62.5)","(12.0, 36.0, 32.0)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.93, 1.8233333333333333)"
11-01-2023 12:50:04.624438,"(6.0, 10.0, 8.950000000000001)","(21.0, 70.0, 62.5)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.0)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8428571428571425)","(1.7, 1.93, 1.9163999999999999)"
11-01-2023 12:50:05.965589,"(6.0, 10.0, 8.950000000000001)","(21.0, 70.0, 62.5)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.93, 1.9133333333333333)"
11-01-2023 12:50:07.283775,"(6.0, 10.0, 9.02)","(21.0, 70.0, 60.5)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8545454545454545)","(1.7, 1.96, 1.9133333333333333)"
11-01-2023 12:50:08.652008,"(6.0, 10.0, 9.02)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.79375)"
11-01-2023 12:50:10.046304,"(6.0, 10.0, 9.10909090909091)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.79375)"
11-01-2023 12:50:11.329753,"(6.0, 10.0, 9.10909090909091)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.272727272727273)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9133333333333333)"
11-01-2023 12:50:12.590436,"(6.0, 10.0, 9.0)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 17.666666666666668)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9133333333333333)"
11-01-2023 12:50:13.898914,"(6.0, 10.0, 9.10909090909091)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 17.666666666666668)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9148387096774193)"
11-01-2023 12:50:15.265774,"(6.0, 10.0, 9.10909090909091)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 17.4)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8352941176470585)","(1.7, 1.96, 1.829375)"
11-01-2023 12:50:16.903858,"(6.0, 10.0, 9.0)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 17.25)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9196969696969697)"
11-01-2023 12:50:18.561826,"(6.0, 10.0, 9.0)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 21.0, 18.0)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9261290322580644)"
11-01-2023 12:50:19.817443,"(6.0, 10.0, 8.911111111111111)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 20.0, 16.88888888888889)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8352941176470585)","(1.7, 1.96, 1.9261290322580644)"
11-01-2023 12:50:21.070718,"(6.0, 10.0, 8.911111111111111)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 30.90909090909091)","(18.0, 20.0, 16.88888888888889)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9261290322580644)"
11-01-2023 12:50:22.391110,"(6.0, 10.0, 8.911111111111111)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 33.333333333333336)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9261290322580644)"
11-01-2023 12:50:23.609754,"(6.0, 10.0, 8.833333333333332)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 33.333333333333336)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.8375000000000001)"
11-01-2023 12:50:24.796536,"(6.0, 10.0, 8.833333333333332)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 33.81818181818182)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.8352941176470585)","(1.7, 1.96, 1.8375000000000001)"
11-01-2023 12:50:26.103487,"(6.0, 10.0, 8.866666666666667)","(21.0, 70.0, 60.588235294117645)","(12.0, 36.0, 38.666666666666664)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9341379310344828)"
11-01-2023 12:50:27.405386,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 40.0, 40.44444444444444)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9341379310344828)"
11-01-2023 12:50:28.700616,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 38.18181818181818)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.9341379310344828)"
11-01-2023 12:50:30.226573,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 37.333333333333336)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.8433333333333333)"
11-01-2023 12:50:31.678585,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 37.333333333333336)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.846153846153846)","(1.7, 1.96, 1.8433333333333333)"
11-01-2023 12:50:32.995406,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 37.333333333333336)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.9341379310344828)"
11-01-2023 12:50:34.353457,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 35.5)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.9341379310344828)"
11-01-2023 12:50:35.787724,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 38.94117647058823)","(18.0, 20.0, 16.684210526315788)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.8433333333333333)"
11-01-2023 12:50:37.009207,"(6.0, 9.8, 9.1)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 38.75)","(18.0, 20.0, 17.666666666666668)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.9211111111111112)"
11-01-2023 12:50:38.394468,"(6.0, 9.8, 8.781818181818181)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 38.75)","(18.0, 20.0, 17.42105263157895)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.9424324324324325)"
11-01-2023 12:50:39.717452,"(6.0, 9.8, 8.781818181818181)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 38.75)","(18.0, 20.0, 17.42105263157895)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.9424324324324325)"
11-01-2023 12:50:41.108312,"(6.0, 9.8, 8.781818181818181)","(21.0, 70.0, 60.588235294117645)","(12.0, 42.0, 38.75)","(18.0, 20.0, 17.666666666666668)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.96, 1.9424324324324325)"
11-01-2023 12:50:42.649299,"(6.0, 9.8, 9.053333333333333)","(21.0, 70.0, 61.666666666666664)","(12.0, 42.0, 37.55555555555556)","(18.0, 20.0, 17.666666666666668)","(13.0, 17.5, 15.528571428571428)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.8955555555555554)"
11-01-2023 12:50:43.930367,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 61.666666666666664)","(12.0, 40.0, 32.85)","(18.0, 20.0, 16.5625)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.8958333333333333)"
11-01-2023 12:50:45.247027,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 40.0, 32.85)","(18.0, 20.0, 16.15)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.896153846153846)"
11-01-2023 12:50:46.461333,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 40.0, 32.85)","(18.0, 20.0, 16.15)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.896551724137931)"
11-01-2023 12:50:47.723878,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 40.0, 33.8125)","(18.0, 20.0, 16.15)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.88)"
11-01-2023 12:50:49.083326,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 40.0, 34.92307692307692)","(18.0, 20.0, 16.15)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.89)"
11-01-2023 12:50:50.503283,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 40.0, 35.3)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.89)"
11-01-2023 12:50:51.940254,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.89)"
11-01-2023 12:50:53.288878,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.884)"
11-01-2023 12:50:54.798227,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.884)"
11-01-2023 12:50:56.193932,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.884)"
11-01-2023 12:50:57.535353,"(6.0, 9.8, 9.307692307692308)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.884)"
11-01-2023 12:50:59.101790,"(6.0, 9.8, 9.1)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.895)"
11-01-2023 12:51:00.446797,"(6.0, 9.8, 9.307692307692308)","(21.0, 65.0, 60.833333333333336)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.40909090909091)","(10.0, 29.0, 27.5)","(5.0, 7.4, 6.81875)","(1.7, 1.9, 1.885)"
11-01-2023 12:51:01.798606,"(6.0, 9.8, 9.307692307692308)","(21.0, 65.0, 60.5)","(12.0, 38.0, 32.5)","(18.0, 20.0, 17.22222222222222)","(13.0, 17.5, 15.416666666666666)","(10.0, 29.0, 27.8)","(5.0, 7.4, 6.897297297297297)","(1.7, 1.9, 1.8933333333333333)"
11-01-2023 12:51:03.147842,"(6.0, 9.8, 9.0)","(21.0, 65.0, 60.5)","(12.0, 38.0, 33.5)","(18.0, 20.0, 17.727272727272727)","(13.0, 17.5, 15.817073170731707)","(10.0, 29.0, 27.8)","(5.0, 7.4, 6.826086956521739)","(1.7, 1.9, 1.8875)"
11-01-2023 12:51:04.530593,"(6.0, 9.8, 9.053333333333333)","(21.0, 65.0, 60.5)","(12.0, 38.0, 33.5)","(18.0, 20.0, 15.882352941176471)","(13.0, 17.5, 15.817073170731707)","(10.0, 29.0, 27.8)","(5.0, 7.4, 6.825)","(1.7, 1.9, 1.8581818181818182)"
11-01-2023 12:51:05.893677,"(6.0, 9.8, 9.266666666666667)","(21.0, 65.0, 60.5)","(12.0, 38.0, 33.5)","(18.0, 20.0, 15.882352941176471)","(13.0, 17.5, 15.817073170731707)","(10.0, 29.0, 27.8)","(5.0, 7.4, 7.030769230769231)","(1.7, 1.9, 1.8581818181818182)"
11-01-2023 12:51:07.401665,"(6.0, 9.8, 9.266666666666667)","(21.0, 65.0, 60.5)","(12.0, 38.0, 33.5)","(18.0, 20.0, 15.882352941176471)","(13.0, 17.5, 15.817073170731707)","(10.0, 29.0, 27.8)","(5.0, 7.4, 6.8352941176470585)","(1.7, 1.9, 1.8666666666666667)"
11-01-2023 12:51:08.883553,"(6.0, 9.8, 8.952941176470588)","(21.0, 65.0, 60.5)","(12.0, 38.0, 33.5)","(18.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 27.88888888888889)","(5.0, 7.4, 6.8352941176470585)","(1.7, 1.9, 1.8411764705882354)"
11-01-2023 12:51:10.195209,"(6.0, 9.8, 8.952941176470588)","(21.0, 65.0, 60.5)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 27.88888888888889)","(5.0, 7.4, 6.8352941176470585)","(1.7, 1.9, 1.8411764705882354)"
11-01-2023 12:51:11.434537,"(6.0, 9.8, 8.952941176470588)","(21.0, 65.0, 60.5)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 27.88888888888889)","(5.0, 7.4, 6.9714285714285715)","(1.7, 1.9, 1.8411764705882354)"
11-01-2023 12:51:12.982641,"(6.0, 9.8, 9.363636363636363)","(21.0, 65.0, 60.5)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.9714285714285715)","(1.7, 1.9, 1.8411764705882354)"
11-01-2023 12:51:14.364823,"(6.0, 9.8, 9.363636363636363)","(21.0, 65.0, 60.625)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.8374999999999995)","(1.7, 1.9, 1.8411764705882354)"
11-01-2023 12:51:15.954021,"(6.0, 9.8, 9.0)","(21.0, 65.0, 60.625)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.8374999999999995)","(1.7, 1.9, 1.8627659574468085)"
11-01-2023 12:51:17.566327,"(6.0, 9.8, 9.0)","(21.0, 65.0, 60.625)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.8374999999999995)","(1.7, 1.9, 1.885)"
11-01-2023 12:51:18.898218,"(6.0, 9.8, 9.0)","(21.0, 65.0, 60.625)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.8374999999999995)","(1.7, 1.89, 1.8846666666666665)"
11-01-2023 12:51:20.527243,"(6.0, 9.8, 9.218181818181819)","(21.0, 65.0, 61.25)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.9714285714285715)","(1.7, 1.89, 1.8846666666666665)"
11-01-2023 12:51:21.863405,"(6.0, 9.6, 9.218181818181819)","(21.0, 65.0, 61.25)","(13.0, 38.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.4, 6.9714285714285715)","(1.7, 1.89, 1.8872093023255814)"
11-01-2023 12:51:23.158169,"(6.0, 9.6, 9.218181818181819)","(21.0, 65.0, 61.25)","(13.0, 42.0, 30.733333333333334)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.2, 6.844444444444444)","(1.7, 1.89, 1.8872093023255814)"
11-01-2023 12:51:24.505275,"(6.0, 9.6, 9.409090909090908)","(21.0, 65.0, 61.25)","(13.0, 40.0, 33.5)","(17.0, 20.0, 15.882352941176471)","(13.0, 17.5, 16.0)","(10.0, 29.0, 28.09090909090909)","(5.0, 7.2, 6.844444444444444)","(1.7, 1.89, 1.8812499999999999)"
11-01-2023 12:51:25.810694,"(6.0, 9.6, 9.216)","(21.0, 65.0, 60.625)","(13.0, 40.0, 33.5)","(17.0, 20.0, 17.82608695652174)","(13.0, 17.5, 15.673913043478262)","(10.0, 29.0, 26.142857142857142)","(5.0, 7.2, 6.844444444444444)","(1.7, 1.89, 1.8865853658536584)"
11-01-2023 12:51:27.137803,"(6.0, 9.6, 9.436363636363636)","(21.0, 65.0, 61.25)","(13.0, 40.0, 35.666666666666664)","(17.0, 20.0, 17.916666666666668)","(13.0, 17.5, 15.673913043478262)","(10.0, 29.0, 26.142857142857142)","(5.0, 7.2, 6.9714285714285715)","(1.7, 1.89, 1.8872549019607843)"
