,Artful Jack,Kudos Mason,Keayang Tara,Precious Cullen Nz,Royal Winkle,Miss Pau,Ashlee Nitro,Vanity Bay
05-01-2023 17:30:58.323057,"(3.2, 3.9, 3.878260869565217)","(19.0, 36.0, 30.857142857142858)","(6.5, 8.4, 7.95)","(6.5, 99999, 99990)","(31.0, 46.0, 37.666666666666664)","(41.0, 80.0, 75.29411764705883)","(3.6, 4.5, 4.383333333333334)","(3.9, 4.7, 4.578048780487805)"
05-01-2023 17:30:59.514053,"(3.2, 3.9, 3.878260869565217)","(19.0, 36.0, 30.857142857142858)","(6.5, 8.4, 7.95)","(6.5, 99999, 99990)","(31.0, 46.0, 37.666666666666664)","(41.0, 80.0, 75.29411764705883)","(3.6, 4.4, 4.383333333333334)","(3.9, 4.7, 4.578048780487805)"
05-01-2023 17:31:00.708361,"(3.2, 3.9, 3.8642857142857143)","(19.0, 36.0, 30.6)","(6.5, 8.4, 7.95)","(6.5, 99999, 99990)","(31.0, 46.0, 37.666666666666664)","(41.0, 80.0, 75.29411764705883)","(3.6, 4.4, 4.230985915492958)","(3.9, 4.7, 4.578048780487805)"
05-01-2023 17:31:01.971076,"(3.2, 3.9, 3.8642857142857143)","(19.0, 36.0, 30.6)","(6.5, 8.4, 8.07857142857143)","(6.5, 99999, 99990)","(31.0, 46.0, 37.666666666666664)","(41.0, 80.0, 75.29411764705883)","(3.6, 4.4, 4.144827586206897)","(3.9, 4.7, 4.613636363636363)"
05-01-2023 17:31:03.227051,"(3.2, 3.95, 3.888709677419355)","(19.0, 36.0, 30.705882352941178)","(6.5, 8.4, 8.22857142857143)","(6.5, 99999, 99990)","(31.0, 46.0, 40.0)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.3, 4.163636363636363)","(3.9, 4.7, 4.613636363636363)"
05-01-2023 17:31:04.483657,"(3.2, 3.95, 3.8545454545454545)","(19.0, 36.0, 31.0)","(6.5, 8.4, 8.245161290322581)","(6.5, 99999, 99990)","(31.0, 44.0, 40.0)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.3, 4.166666666666667)","(3.9, 4.7, 4.6191489361702125)"
05-01-2023 17:31:05.719994,"(3.2, 3.95, 3.926923076923077)","(19.0, 36.0, 33.142857142857146)","(6.5, 8.4, 8.245161290322581)","(6.5, 99999, 99990)","(31.0, 44.0, 40.0)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.2, 4.028395061728395)","(3.9, 4.7, 4.636666666666667)"
05-01-2023 17:31:06.983243,"(3.2, 4.0, 3.9042168674698794)","(19.0, 36.0, 33.142857142857146)","(6.5, 8.4, 8.245161290322581)","(6.5, 99999, 99990)","(31.0, 44.0, 40.0)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.1, 3.9643835616438357)","(3.9, 4.7, 4.666666666666667)"
05-01-2023 17:31:08.341932,"(3.2, 4.0, 3.9074074074074074)","(19.0, 36.0, 33.411764705882355)","(6.5, 8.4, 8.245161290322581)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.1, 3.926315789473684)","(3.9, 4.7, 4.666666666666667)"
05-01-2023 17:31:09.562073,"(3.2, 4.0, 3.925373134328358)","(20.0, 36.0, 31.5)","(6.5, 8.6, 8.417391304347825)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.1, 3.9)","(3.9, 4.7, 4.75)"
05-01-2023 17:31:10.821040,"(3.2, 4.0, 3.925373134328358)","(20.0, 36.0, 31.875)","(6.5, 8.6, 8.521739130434781)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.55555555555556)","(3.7, 4.0, 3.9625)","(3.9, 4.8, 4.7560975609756095)"
05-01-2023 17:31:12.085257,"(3.2, 4.0, 3.925373134328358)","(21.0, 36.0, 31.875)","(6.5, 8.6, 8.444444444444445)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.55555555555556)","(3.6, 4.0, 3.9625)","(3.9, 4.8, 4.692857142857143)"
05-01-2023 17:31:13.339066,"(3.2, 4.1, 4.033333333333333)","(21.0, 36.0, 32.7)","(6.5, 8.8, 8.484848484848484)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.83333333333333)","(3.6, 4.0, 3.9625)","(3.9, 4.8, 4.628571428571428)"
05-01-2023 17:31:14.584795,"(3.2, 4.1, 4.041935483870968)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.484848484848484)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.83333333333333)","(3.6, 4.0, 3.9625)","(3.9, 4.8, 4.628571428571428)"
05-01-2023 17:31:15.781274,"(3.2, 4.1, 4.041935483870968)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.460869565217392)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.83333333333333)","(3.6, 4.0, 3.7675)","(4.0, 4.8, 4.669090909090909)"
05-01-2023 17:31:17.391599,"(3.2, 4.1, 4.046153846153846)","(21.0, 36.0, 31.875)","(6.5, 8.8, 8.445454545454545)","(6.5, 99999, 99990)","(31.0, 44.0, 42.4)","(41.0, 80.0, 75.83333333333333)","(3.6, 3.8, 3.880357142857143)","(4.0, 4.8, 4.636363636363636)"
05-01-2023 17:31:18.883875,"(3.2, 4.1, 4.0125)","(21.0, 36.0, 31.875)","(6.5, 8.8, 8.41)","(6.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 80.0, 83.75)","(3.6, 3.95, 3.86875)","(4.0, 4.8, 4.605882352941177)"
05-01-2023 17:31:20.724060,"(3.2, 4.2, 4.114999999999999)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.41)","(6.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 95.0, 87.5)","(3.6, 3.95, 3.861111111111111)","(4.0, 4.7, 4.605882352941177)"
05-01-2023 17:31:22.250904,"(3.2, 4.2, 4.1125)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.41)","(6.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 95.0, 91.25)","(3.6, 3.95, 3.8576923076923078)","(3.9, 4.7, 4.605882352941177)"
05-01-2023 17:31:23.734513,"(3.2, 4.2, 4.1125)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.41)","(6.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 95.0, 91.25)","(3.6, 3.95, 3.8454545454545457)","(3.9, 4.7, 4.605882352941177)"
05-01-2023 17:31:24.950534,"(3.2, 4.2, 4.121951219512195)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.510344827586207)","(7.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 95.0, 91.25)","(3.6, 3.85, 3.8454545454545457)","(4.0, 4.7, 4.605882352941177)"
05-01-2023 17:31:26.161630,"(3.2, 4.2, 4.1179487179487175)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.510344827586207)","(7.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 95.0, 91.25)","(3.6, 3.85, 3.8454545454545457)","(4.0, 4.7, 4.605882352941177)"
05-01-2023 17:31:27.380235,"(3.2, 4.2, 4.116666666666666)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.510344827586207)","(7.5, 99999, 99990)","(31.0, 44.0, 43.42857142857143)","(41.0, 95.0, 91.25)","(3.6, 3.85, 3.8454545454545457)","(4.0, 4.7, 4.617948717948718)"
05-01-2023 17:31:28.618739,"(3.2, 4.2, 4.164285714285715)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.510344827586207)","(7.5, 99999, 99990)","(31.0, 44.0, 42.0)","(41.0, 95.0, 91.25)","(3.6, 3.85, 3.8454545454545457)","(4.0, 4.7, 4.617948717948718)"
05-01-2023 17:31:29.856566,"(3.2, 4.2, 4.164285714285715)","(21.0, 36.0, 31.5)","(6.5, 8.8, 8.510344827586207)","(7.5, 99999, 99990)","(31.0, 44.0, 41.333333333333336)","(41.0, 95.0, 90.0)","(3.6, 3.85, 3.8296296296296295)","(4.0, 4.7, 4.617948717948718)"
05-01-2023 17:31:31.041621,"(3.2, 4.2, 4.139130434782609)","(21.0, 36.0, 31.0)","(6.5, 8.8, 8.510344827586207)","(7.5, 99999, 99990)","(31.0, 44.0, 41.333333333333336)","(41.0, 95.0, 90.0)","(3.6, 3.85, 3.8296296296296295)","(4.0, 4.7, 4.617948717948718)"
05-01-2023 17:31:32.300840,"(3.2, 4.2, 4.145)","(21.0, 36.0, 31.0)","(6.5, 8.8, 8.436842105263159)","(7.5, 99999, 99990)","(31.0, 44.0, 39.333333333333336)","(41.0, 95.0, 89.375)","(3.6, 3.85, 3.8973684210526316)","(4.0, 4.8, 4.626086956521739)"
05-01-2023 17:31:33.562715,"(3.2, 4.2, 4.10989010989011)","(21.0, 36.0, 29.6)","(6.5, 8.8, 8.436842105263159)","(7.5, 99999, 99990)","(31.0, 44.0, 38.90909090909091)","(41.0, 95.0, 89.375)","(3.6, 4.0, 3.8781250000000003)","(4.0, 4.8, 4.660869565217391)"
05-01-2023 17:31:34.791569,"(3.2, 4.2, 4.092105263157895)","(21.0, 36.0, 30.666666666666668)","(6.5, 8.8, 8.436842105263159)","(7.5, 99999, 99990)","(31.0, 44.0, 41.333333333333336)","(41.0, 95.0, 88.33333333333333)","(3.6, 3.95, 3.8803030303030304)","(4.0, 4.8, 4.660869565217391)"
05-01-2023 17:31:36.006673,"(3.2, 4.2, 4.092105263157895)","(21.0, 36.0, 30.666666666666668)","(6.5, 8.8, 8.436842105263159)","(7.5, 99999, 99990)","(31.0, 42.0, 41.333333333333336)","(41.0, 90.0, 88.125)","(3.6, 3.95, 3.896875)","(4.0, 4.8, 4.660869565217391)"
05-01-2023 17:31:37.215855,"(3.2, 4.2, 4.0906666666666665)","(20.0, 36.0, 31.586206896551722)","(6.5, 8.8, 8.490322580645161)","(7.5, 99999, 99990)","(31.0, 42.0, 44.888888888888886)","(51.0, 90.0, 88.125)","(3.5, 4.0, 3.9076923076923076)","(3.9, 4.8, 4.659259259259259)"
05-01-2023 17:31:38.468483,"(3.2, 4.1, 4.057575757575758)","(20.0, 36.0, 31.586206896551722)","(6.5, 8.8, 8.490322580645161)","(7.5, 99999, 99990)","(31.0, 46.0, 44.888888888888886)","(51.0, 90.0, 73.75)","(3.5, 4.0, 3.9076923076923076)","(3.9, 4.8, 4.659259259259259)"
05-01-2023 17:31:39.675291,"(3.2, 4.1, 4.057575757575758)","(20.0, 36.0, 31.586206896551722)","(6.5, 8.8, 8.490322580645161)","(7.5, 99999, 99990)","(31.0, 46.0, 44.888888888888886)","(51.0, 85.0, 75.0)","(3.5, 4.0, 4.01864406779661)","(3.9, 4.8, 4.659259259259259)"
05-01-2023 17:31:40.925762,"(3.2, 4.1, 4.048148148148148)","(20.0, 36.0, 31.586206896551722)","(6.5, 8.8, 8.490322580645161)","(7.5, 99999, 99990)","(31.0, 46.0, 44.888888888888886)","(51.0, 80.0, 70.0)","(3.5, 4.1, 4.043396226415094)","(3.9, 4.8, 4.643243243243243)"
05-01-2023 17:31:42.144082,"(3.2, 4.1, 4.030909090909091)","(20.0, 36.0, 30.18181818181818)","(6.5, 8.8, 8.066666666666666)","(7.5, 99999, 99990)","(31.0, 46.0, 44.888888888888886)","(51.0, 75.0, 67.5)","(3.5, 4.1, 4.0660194174757285)","(3.9, 4.7, 4.633333333333333)"
05-01-2023 17:31:43.337327,"(3.2, 4.1, 4.092592592592593)","(20.0, 36.0, 30.18181818181818)","(6.5, 8.2, 8.066666666666666)","(7.5, 99999, 99990)","(31.0, 46.0, 44.888888888888886)","(51.0, 75.0, 67.0)","(3.5, 4.2, 4.058108108108108)","(3.9, 4.8, 4.718918918918919)"
05-01-2023 17:31:44.502202,"(3.2, 4.1, 4.092592592592593)","(20.0, 36.0, 30.18181818181818)","(6.5, 8.6, 8.138461538461538)","(7.5, 99999, 99990)","(31.0, 40.0, 39.333333333333336)","(51.0, 75.0, 66.66666666666667)","(3.5, 4.1, 4.092307692307692)","(3.9, 4.8, 4.662068965517241)"
05-01-2023 17:31:45.702438,"(3.2, 4.1, 4.031578947368421)","(20.0, 36.0, 30.18181818181818)","(6.5, 8.6, 8.113513513513514)","(7.5, 99999, 99990)","(31.0, 40.0, 38.4)","(51.0, 75.0, 54.166666666666664)","(3.5, 4.1, 4.235)","(3.9, 4.8, 4.538888888888889)"
05-01-2023 17:31:46.920384,"(3.2, 4.1, 4.062222222222222)","(20.0, 36.0, 29.833333333333332)","(6.5, 8.4, 8.028571428571428)","(7.5, 99999, 99990)","(31.0, 40.0, 38.25)","(51.0, 75.0, 60.0)","(3.5, 4.3, 4.45)","(3.9, 4.6, 4.553333333333333)"
05-01-2023 17:31:48.100084,"(3.2, 4.1, 4.070689655172414)","(20.0, 34.0, 29.833333333333332)","(6.5, 8.2, 7.917647058823529)","(7.5, 99999, 99990)","(31.0, 40.0, 37.111111111111114)","(51.0, 70.0, 52.857142857142854)","(3.5, 4.5, 4.423076923076923)","(3.9, 4.6, 4.516666666666667)"
05-01-2023 17:31:49.254808,"(3.2, 4.1, 4.042622950819672)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.2, 7.917647058823529)","(7.5, 99999, 99990)","(31.0, 38.0, 37.111111111111114)","(51.0, 70.0, 52.857142857142854)","(3.5, 4.5, 4.442857142857143)","(4.0, 4.6, 4.516666666666667)"
05-01-2023 17:31:50.409443,"(3.2, 4.1, 4.042622950819672)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.0, 7.806451612903226)","(7.5, 99999, 99990)","(31.0, 38.0, 37.81818181818182)","(51.0, 70.0, 52.857142857142854)","(3.5, 4.5, 4.420833333333333)","(4.0, 4.6, 4.471698113207547)"
05-01-2023 17:31:51.611001,"(3.2, 4.1, 4.048936170212766)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.0, 7.76)","(7.5, 99999, 99990)","(31.0, 40.0, 37.5)","(51.0, 70.0, 55.0)","(3.5, 4.5, 4.421052631578948)","(4.0, 4.5, 4.472527472527473)"
05-01-2023 17:31:52.789920,"(3.2, 4.1, 4.056363636363636)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.0, 7.7846153846153845)","(7.5, 99999, 99990)","(31.0, 40.0, 35.2)","(51.0, 65.0, 52.5)","(3.5, 4.5, 4.590756302521008)","(4.0, 4.5, 4.598561151079136)"
05-01-2023 17:31:53.906346,"(3.2, 3.95, 3.9275510204081634)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.0, 7.848275862068965)","(7.5, 99999, 99990)","(31.0, 40.0, 33.84615384615385)","(51.0, 65.0, 52.5)","(3.5, 4.6, 4.595575221238938)","(4.0, 4.6, 4.665137614678899)"
05-01-2023 17:31:55.064828,"(3.2, 3.9, 3.8642857142857143)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.2, 7.8181818181818175)","(7.5, 99999, 99990)","(31.0, 40.0, 33.63636363636363)","(51.0, 65.0, 57.27272727272727)","(3.5, 4.6, 4.67007874015748)","(4.0, 4.7, 4.589156626506024)"
05-01-2023 17:31:56.196673,"(3.2, 3.9, 3.8842105263157896)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.2, 7.8181818181818175)","(7.5, 99999, 99990)","(31.0, 38.0, 33.63636363636363)","(51.0, 65.0, 57.27272727272727)","(3.5, 4.7, 4.67007874015748)","(4.0, 4.6, 4.589156626506024)"
05-01-2023 17:31:57.363107,"(3.2, 3.95, 3.8914634146341465)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.2, 7.8181818181818175)","(7.5, 99999, 99990)","(31.0, 38.0, 35.0)","(51.0, 65.0, 58.285714285714285)","(3.5, 4.7, 4.659259259259259)","(4.0, 4.6, 4.5548872180451125)"
05-01-2023 17:31:58.469854,"(3.2, 3.95, 3.879032258064516)","(21.0, 32.0, 30.5)","(6.5, 8.2, 7.821052631578947)","(7.5, 99999, 99990)","(31.0, 36.0, 35.0)","(51.0, 60.0, 58.285714285714285)","(3.5, 4.7, 4.662745098039216)","(4.0, 4.6, 4.518987341772152)"
05-01-2023 17:31:59.555252,"(3.2, 3.95, 3.881666666666667)","(21.0, 32.0, 30.5)","(6.5, 8.2, 7.821052631578947)","(7.5, 99999, 99990)","(31.0, 36.0, 32.666666666666664)","(51.0, 60.0, 58.285714285714285)","(3.5, 4.7, 4.678048780487805)","(4.0, 4.6, 4.5049645390070925)"
05-01-2023 17:32:00.725276,"(3.2, 3.9, 3.8901960784313725)","(21.0, 32.0, 30.5)","(6.5, 8.2, 7.821052631578947)","(7.5, 99999, 99990)","(31.0, 36.0, 31.333333333333332)","(51.0, 60.0, 57.27272727272727)","(3.5, 4.7, 4.719148936170212)","(4.0, 4.6, 4.51044776119403)"
05-01-2023 17:32:01.880846,"(3.2, 3.9, 3.8936170212765955)","(21.0, 34.0, 29.833333333333332)","(6.5, 8.2, 7.942857142857142)","(7.5, 99999, 99990)","(31.0, 36.0, 31.333333333333332)","(51.0, 65.0, 58.0)","(3.5, 4.8, 4.726923076923077)","(4.0, 4.6, 4.517460317460317)"
05-01-2023 17:32:03.071138,"(3.2, 3.9, 3.8944444444444444)","(21.0, 34.0, 29.5)","(6.5, 8.0, 7.9)","(7.5, 99999, 99990)","(31.0, 36.0, 34.8)","(51.0, 60.0, 62.16666666666667)","(3.5, 4.8, 4.7318181818181815)","(4.0, 4.6, 4.5168)"
05-01-2023 17:32:04.246641,"(3.2, 3.9, 3.89375)","(21.0, 36.0, 29.5)","(6.5, 8.0, 7.9)","(7.5, 99999, 99990)","(26.0, 38.0, 32.526315789473685)","(41.0, 65.0, 54.61538461538461)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.5168)"
05-01-2023 17:32:05.399813,"(3.2, 3.9, 3.893548387096774)","(21.0, 36.0, 29.5)","(6.5, 8.0, 7.9)","(7.5, 99999, 99990)","(26.0, 36.0, 31.75)","(41.0, 65.0, 54.61538461538461)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.430985915492958)"
05-01-2023 17:32:06.596776,"(3.2, 3.9, 3.893548387096774)","(21.0, 36.0, 29.5)","(6.5, 8.0, 7.888888888888888)","(7.5, 99999, 99990)","(26.0, 32.0, 31.75)","(41.0, 65.0, 54.61538461538461)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.430985915492958)"
05-01-2023 17:32:07.790023,"(3.2, 3.9, 3.893548387096774)","(21.0, 36.0, 29.4375)","(6.5, 8.0, 7.888888888888888)","(7.5, 99999, 99990)","(26.0, 32.0, 31.75)","(41.0, 65.0, 55.0)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.560526315789473)"
05-01-2023 17:32:08.975524,"(3.2, 3.9, 3.89375)","(21.0, 36.0, 29.4375)","(6.5, 8.0, 7.888888888888888)","(7.5, 99999, 99990)","(26.0, 32.0, 31.75)","(41.0, 65.0, 55.0)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.560526315789473)"
05-01-2023 17:32:10.150517,"(3.2, 3.95, 3.8865079365079365)","(21.0, 36.0, 29.4375)","(6.5, 8.0, 7.836363636363636)","(7.5, 99999, 99990)","(26.0, 32.0, 31.75)","(41.0, 65.0, 55.0)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.560526315789473)"
05-01-2023 17:32:11.390890,"(3.2, 3.95, 3.8865079365079365)","(21.0, 36.0, 29.4375)","(6.5, 8.0, 7.836363636363636)","(7.5, 99999, 99990)","(26.0, 32.0, 31.81818181818182)","(41.0, 65.0, 55.76923076923077)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.560526315789473)"
05-01-2023 17:32:12.627442,"(3.2, 3.9, 3.857142857142857)","(21.0, 36.0, 29.4375)","(6.5, 8.0, 7.836363636363636)","(7.5, 99999, 99990)","(26.0, 32.0, 31.81818181818182)","(41.0, 65.0, 55.76923076923077)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.563013698630137)"
05-01-2023 17:32:13.812425,"(3.2, 3.9, 3.827272727272727)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.810526315789474)","(7.5, 99999, 99990)","(26.0, 32.0, 32.608695652173914)","(41.0, 65.0, 55.76923076923077)","(3.8, 4.8, 4.7318181818181815)","(3.9, 4.6, 4.563013698630137)"
05-01-2023 17:32:14.950918,"(3.2, 3.9, 3.827272727272727)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.7749999999999995)","(7.5, 99999, 99990)","(26.0, 36.0, 32.857142857142854)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.738775510204081)","(3.9, 4.6, 4.580392156862745)"
05-01-2023 17:32:16.129160,"(3.2, 3.9, 3.8560975609756096)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.7749999999999995)","(7.5, 99999, 99990)","(26.0, 36.0, 32.11764705882353)","(41.0, 65.0, 51.4)","(3.8, 4.8, 4.738775510204081)","(3.9, 4.6, 4.526470588235294)"
05-01-2023 17:32:17.260888,"(3.2, 3.9, 3.895)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.7749999999999995)","(7.5, 99999, 99990)","(26.0, 36.0, 32.11764705882353)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.738775510204081)","(3.9, 4.6, 4.46)"
05-01-2023 17:32:18.345954,"(3.2, 3.9, 3.821311475409836)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.7749999999999995)","(7.5, 99999, 99990)","(26.0, 36.0, 32.11764705882353)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.7942857142857145)","(3.9, 4.5, 4.46)"
05-01-2023 17:32:19.451286,"(3.2, 3.9, 3.84)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.7749999999999995)","(7.5, 99999, 99990)","(26.0, 36.0, 32.11764705882353)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.7942857142857145)","(3.9, 4.5, 4.46)"
05-01-2023 17:32:20.561314,"(3.2, 3.85, 3.8375)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.699999999999999)","(7.5, 99999, 99990)","(26.0, 36.0, 32.11764705882353)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.7942857142857145)","(3.9, 4.5, 4.571074380165289)"
05-01-2023 17:32:21.564031,"(3.2, 3.85, 3.8375)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.699999999999999)","(7.5, 99999, 99990)","(26.0, 36.0, 31.875)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.7942857142857145)","(3.9, 4.6, 4.5164285714285715)"
05-01-2023 17:32:22.629604,"(3.2, 3.85, 3.8403225806451613)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.699999999999999)","(7.5, 99999, 99990)","(26.0, 36.0, 31.875)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.7942857142857145)","(3.9, 4.6, 4.5164285714285715)"
05-01-2023 17:32:23.758297,"(3.2, 3.85, 3.8403225806451613)","(21.0, 32.0, 31.2)","(6.5, 8.0, 7.699999999999999)","(7.5, 99999, 99990)","(26.0, 36.0, 32.857142857142854)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.794736842105263)","(3.9, 4.6, 4.5164285714285715)"
05-01-2023 17:32:24.927599,"(3.2, 3.85, 3.8403225806451613)","(21.0, 36.0, 30.46153846153846)","(6.5, 8.0, 7.699999999999999)","(7.5, 99999, 99990)","(26.0, 36.0, 32.857142857142854)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.794736842105263)","(3.9, 4.6, 4.483589743589744)"
05-01-2023 17:32:26.110813,"(3.2, 3.9, 3.834)","(21.0, 36.0, 30.46153846153846)","(6.5, 8.0, 7.699999999999999)","(7.5, 99999, 99990)","(26.0, 36.0, 32.857142857142854)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.78)","(3.9, 4.5, 4.483589743589744)"
05-01-2023 17:32:27.298404,"(3.2, 3.9, 3.834)","(21.0, 36.0, 32.294117647058826)","(6.5, 8.0, 7.788235294117647)","(7.5, 99999, 99990)","(26.0, 36.0, 32.857142857142854)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.8, 4.714814814814815)","(3.9, 4.5, 4.483589743589744)"
05-01-2023 17:32:28.533397,"(3.2, 3.9, 3.74)","(21.0, 36.0, 32.294117647058826)","(6.5, 8.0, 7.788235294117647)","(7.5, 99999, 99990)","(26.0, 36.0, 32.857142857142854)","(41.0, 65.0, 54.53846153846154)","(3.8, 4.9, 4.803846153846154)","(3.9, 4.5, 4.484466019417476)"
05-01-2023 17:32:29.725323,"(3.2, 3.85, 3.8131578947368423)","(21.0, 36.0, 32.68421052631579)","(6.5, 8.0, 7.843478260869565)","(7.5, 99999, 99990)","(26.0, 34.0, 33.666666666666664)","(41.0, 65.0, 55.285714285714285)","(3.8, 4.9, 4.711538461538462)","(3.9, 4.5, 4.484466019417476)"
05-01-2023 17:32:30.942461,"(3.2, 3.85, 3.81)","(21.0, 36.0, 32.85)","(6.5, 8.0, 7.843478260869565)","(7.5, 99999, 99990)","(26.0, 34.0, 33.6)","(41.0, 65.0, 55.285714285714285)","(3.8, 4.9, 4.711538461538462)","(3.9, 4.5, 4.484466019417476)"
05-01-2023 17:32:32.096547,"(3.2, 3.8, 3.7852941176470587)","(21.0, 36.0, 32.85)","(6.5, 8.0, 7.856)","(7.5, 99999, 99990)","(26.0, 34.0, 33.6)","(41.0, 65.0, 55.285714285714285)","(3.8, 4.9, 4.711538461538462)","(3.9, 4.5, 4.484466019417476)"
05-01-2023 17:32:33.216067,"(3.2, 3.8, 3.778082191780822)","(21.0, 36.0, 32.85)","(6.5, 8.0, 7.856)","(7.5, 99999, 99990)","(26.0, 34.0, 33.6)","(41.0, 65.0, 55.0)","(3.8, 4.9, 4.733962264150944)","(3.9, 4.5, 4.519587628865979)"
05-01-2023 17:32:34.399321,"(3.2, 3.65, 3.642857142857143)","(21.0, 36.0, 32.85)","(6.5, 8.0, 7.856)","(7.5, 99999, 99990)","(26.0, 34.0, 33.6)","(41.0, 65.0, 55.0)","(3.8, 4.9, 4.730508474576271)","(3.9, 4.6, 4.520945945945946)"
05-01-2023 17:32:35.510587,"(3.1, 3.65, 3.639655172413793)","(21.0, 36.0, 32.85)","(6.5, 8.0, 7.856)","(7.5, 99999, 99990)","(26.0, 34.0, 33.6)","(41.0, 65.0, 57.0)","(3.8, 4.9, 4.732727272727273)","(3.9, 4.6, 4.42406015037594)"
05-01-2023 17:32:36.569914,"(3.1, 3.6, 3.582608695652174)","(21.0, 36.0, 32.85)","(6.5, 8.0, 7.892307692307692)","(7.5, 99999, 99990)","(26.0, 34.0, 33.666666666666664)","(41.0, 65.0, 58.84615384615385)","(3.8, 4.9, 4.732727272727273)","(3.9, 4.6, 4.45375)"
05-01-2023 17:32:37.629095,"(3.1, 3.6, 3.575)","(21.0, 36.0, 31.09090909090909)","(6.5, 8.0, 7.906666666666666)","(7.5, 99999, 99990)","(26.0, 34.0, 33.666666666666664)","(41.0, 65.0, 58.84615384615385)","(3.8, 4.9, 4.780487804878049)","(3.9, 4.6, 4.460714285714285)"
05-01-2023 17:32:38.680667,"(3.1, 3.6, 3.5634146341463415)","(21.0, 36.0, 31.09090909090909)","(6.5, 8.0, 7.8133333333333335)","(7.5, 99999, 99990)","(26.0, 34.0, 33.1764705882353)","(41.0, 65.0, 58.84615384615385)","(3.8, 5.0, 4.796296296296297)","(3.9, 4.6, 4.461445783132531)"
