,Daimyo,Strong Desire,London To A Brick,Young Son,Burkhardt Nz,Flashy Seb,King City Nz,Melpark Magic,Van Doren,Pharisee,Mascott
10-01-2023 12:58:57.053802,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 6.9)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 34.0, 27.5)","(26.0, 75.0, 57.0)","(101.0, 230.0, 185.71428571428572)"
10-01-2023 12:58:58.491095,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 6.9)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:58:59.939344,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 6.9)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:01.415656,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 6.9)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:02.828615,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 6.9)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:04.247947,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 6.957894736842105)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:05.728585,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.083333333333332)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 7.0, 8.4875)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:07.146295,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.083333333333332)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 9.8, 8.4875)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:08.542341,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 9.4, 8.066666666666666)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:09.899033,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.666666666666668)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 9.4, 8.066666666666666)","(1.7, 99999, 99990)","(18.0, 23.0, 21.22222222222222)","(15.0, 32.0, 28.75)","(26.0, 70.0, 57.0)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:11.370537,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.14285714285714)","(19.0, 23.0, 20.083333333333332)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 9.4, 7.977777777777778)","(1.7, 99999, 99990)","(18.0, 23.0, 21.5)","(15.0, 32.0, 23.0)","(26.0, 70.0, 68.27027027027027)","(101.0, 220.0, 185.71428571428572)"
10-01-2023 12:59:12.773441,"(9.0, 12.5, 11.6)","(101.0, 200.0, 177.77777777777777)","(19.0, 23.0, 20.083333333333332)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 9.2, 7.888888888888889)","(1.7, 99999, 99990)","(18.0, 22.0, 21.5)","(15.0, 32.0, 23.0)","(26.0, 70.0, 68.27027027027027)","(101.0, 220.0, 178.57142857142856)"
10-01-2023 12:59:14.186188,"(9.0, 12.5, 11.6)","(101.0, 200.0, 184.375)","(19.0, 23.0, 20.083333333333332)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 9.0, 7.553846153846154)","(1.7, 99999, 99990)","(18.0, 22.0, 21.5)","(15.0, 32.0, 23.0)","(26.0, 70.0, 68.27027027027027)","(101.0, 210.0, 171.42857142857144)"
10-01-2023 12:59:15.705933,"(9.0, 12.5, 11.6)","(101.0, 190.0, 167.5)","(19.0, 23.0, 21.333333333333332)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 8.8, 8.421052631578949)","(1.7, 99999, 99990)","(18.0, 22.0, 21.5)","(15.0, 32.0, 21.875)","(26.0, 70.0, 68.27027027027027)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:17.032506,"(9.0, 12.5, 11.6)","(101.0, 190.0, 160.0)","(19.0, 25.0, 21.25)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 8.8, 7.800000000000001)","(1.7, 99999, 99990)","(18.0, 22.0, 21.5)","(15.0, 32.0, 21.875)","(26.0, 70.0, 55.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:18.456355,"(9.0, 12.5, 11.6)","(101.0, 180.0, 160.0)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 20.857142857142858)","(11.0, 99999, 99990)","(4.8, 8.8, 8.32)","(1.7, 99999, 99990)","(18.0, 22.0, 21.5)","(15.0, 32.0, 23.6)","(26.0, 70.0, 55.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:20.063025,"(9.0, 12.0, 11.7)","(101.0, 170.0, 165.625)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.6, 7.533333333333333)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 56.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:21.652487,"(9.0, 12.0, 11.666666666666666)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.6, 7.75)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 57.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:23.412908,"(9.0, 12.0, 11.533333333333333)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.0, 7.375)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 57.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:25.001231,"(9.0, 13.0, 12.0)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.0, 7.375)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 57.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:26.617455,"(9.0, 12.5, 11.666666666666666)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.0, 7.936842105263158)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 57.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:28.147602,"(9.0, 12.5, 11.666666666666666)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.0, 7.936842105263158)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 57.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:29.648471,"(9.0, 12.5, 11.666666666666666)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.0, 7.936842105263158)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 70.0, 54.5)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:31.172553,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 23.0, 18.714285714285715)","(21.0, 26.0, 18.285714285714285)","(11.0, 99999, 99990)","(4.8, 8.0, 7.936842105263158)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 23.6)","(26.0, 65.0, 54.5)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:32.645861,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 23.0, 19.75)","(21.0, 26.0, 19.4375)","(11.0, 99999, 99990)","(4.8, 8.0, 7.936842105263158)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 27.857142857142858)","(26.0, 65.0, 52.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:34.156549,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 23.0, 17.6)","(21.0, 26.0, 20.72222222222222)","(11.0, 99999, 99990)","(4.8, 8.0, 7.96)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 27.857142857142858)","(26.0, 60.0, 52.0)","(101.0, 200.0, 171.42857142857144)"
10-01-2023 12:59:35.652859,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 26.0, 22.041666666666664)","(11.0, 99999, 99990)","(4.8, 8.0, 7.982608695652174)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 27.857142857142858)","(26.0, 60.0, 52.0)","(101.0, 200.0, 170.0)"
10-01-2023 12:59:37.192111,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 26.0, 19.571428571428573)","(11.0, 99999, 99990)","(4.8, 8.0, 7.982608695652174)","(1.7, 99999, 99990)","(18.0, 22.0, 20.2)","(15.0, 32.0, 27.857142857142858)","(26.0, 60.0, 52.0)","(101.0, 200.0, 170.0)"
10-01-2023 12:59:38.672194,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 26.0, 19.571428571428573)","(11.0, 99999, 99990)","(4.8, 8.0, 7.982608695652174)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 27.857142857142858)","(26.0, 60.0, 52.0)","(101.0, 200.0, 170.0)"
10-01-2023 12:59:40.266775,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 26.0, 21.0)","(11.0, 99999, 99990)","(4.8, 8.0, 7.982608695652174)","(1.7, 99999, 99990)","(18.0, 22.0, 21.0)","(15.0, 32.0, 27.857142857142858)","(26.0, 60.0, 52.0)","(101.0, 200.0, 170.0)"
10-01-2023 12:59:41.789375,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 25.0, 18.0)","(11.0, 99999, 99990)","(4.8, 8.0, 9.066666666666666)","(1.7, 99999, 99990)","(18.0, 22.0, 19.857142857142858)","(15.0, 32.0, 24.09090909090909)","(26.0, 60.0, 51.333333333333336)","(101.0, 200.0, 170.0)"
10-01-2023 12:59:43.225350,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 24.0, 18.333333333333332)","(11.0, 99999, 99990)","(4.8, 9.6, 8.799999999999999)","(1.7, 99999, 99990)","(18.0, 22.0, 20.2)","(15.0, 32.0, 24.09090909090909)","(26.0, 65.0, 54.5)","(101.0, 200.0, 181.66666666666666)"
10-01-2023 12:59:44.621186,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 23.0, 19.25)","(11.0, 99999, 99990)","(4.8, 9.2, 8.342857142857143)","(1.7, 99999, 99990)","(18.0, 22.0, 20.2)","(15.0, 32.0, 24.09090909090909)","(26.0, 65.0, 54.5)","(101.0, 200.0, 130.0)"
10-01-2023 12:59:45.949548,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 17.1875)","(21.0, 22.0, 17.0)","(11.0, 99999, 99990)","(4.8, 9.2, 8.5)","(1.7, 99999, 99990)","(18.0, 22.0, 20.2)","(15.0, 32.0, 38.333333333333336)","(26.0, 65.0, 63.54054054054054)","(101.0, 200.0, 130.0)"
10-01-2023 12:59:47.349435,"(9.0, 12.5, 11.857142857142858)","(101.0, 170.0, 152.5)","(19.0, 22.0, 18.0)","(21.0, 22.0, 18.692307692307693)","(11.0, 99999, 99990)","(4.8, 9.2, 9.08)","(1.7, 99999, 99990)","(18.0, 22.0, 20.2)","(15.0, 55.0, 28.0)","(26.0, 65.0, 53.5)","(101.0, 200.0, 152.0)"
10-01-2023 12:59:48.685287,"(9.0, 12.5, 12.1)","(101.0, 170.0, 152.5)","(19.0, 22.0, 18.0)","(21.0, 21.0, 18.333333333333332)","(11.0, 99999, 99990)","(4.8, 9.2, 9.08)","(1.7, 99999, 99990)","(18.0, 22.0, 20.2)","(15.0, 48.0, 27.333333333333336)","(26.0, 65.0, 53.5)","(101.0, 190.0, 146.0)"
10-01-2023 12:59:50.102100,"(9.0, 12.0, 11.785714285714285)","(101.0, 170.0, 152.5)","(19.0, 22.0, 18.0)","(21.0, 20.0, 19.5)","(11.0, 99999, 99990)","(4.8, 9.2, 9.08)","(1.7, 99999, 99990)","(18.0, 22.0, 20.3125)","(15.0, 46.0, 29.2)","(26.0, 65.0, 54.5)","(101.0, 180.0, 146.0)"
10-01-2023 12:59:51.581237,"(9.0, 12.0, 11.785714285714285)","(101.0, 170.0, 152.5)","(19.0, 22.0, 18.0)","(21.0, 21.0, 19.9375)","(11.0, 99999, 99990)","(4.8, 9.2, 9.08)","(1.7, 99999, 99990)","(18.0, 22.0, 19.6)","(15.0, 46.0, 29.2)","(26.0, 65.0, 54.5)","(101.0, 180.0, 146.0)"
10-01-2023 12:59:53.112268,"(9.0, 12.0, 10.678571428571429)","(101.0, 170.0, 152.5)","(18.0, 22.0, 18.0)","(20.0, 22.0, 18.333333333333332)","(11.0, 99999, 99990)","(4.8, 9.2, 9.08)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 46.0, 32.0)","(26.0, 65.0, 54.5)","(101.0, 180.0, 146.0)"
10-01-2023 12:59:54.501254,"(9.0, 11.0, 10.678571428571429)","(101.0, 170.0, 152.5)","(18.0, 22.0, 18.25)","(20.0, 22.0, 18.333333333333332)","(11.0, 99999, 99990)","(4.8, 9.2, 9.11)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 46.0, 32.0)","(26.0, 65.0, 53.5)","(101.0, 180.0, 146.0)"
10-01-2023 12:59:55.846624,"(9.0, 11.0, 10.678571428571429)","(101.0, 170.0, 152.5)","(18.0, 22.0, 19.0)","(20.0, 22.0, 18.333333333333332)","(11.0, 99999, 99990)","(4.8, 9.2, 9.11)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 46.0, 32.0)","(26.0, 65.0, 54.5)","(101.0, 180.0, 146.0)"
10-01-2023 12:59:57.229716,"(9.0, 11.0, 10.4375)","(101.0, 170.0, 152.5)","(18.0, 22.0, 19.0)","(20.0, 22.0, 18.333333333333332)","(11.0, 99999, 99990)","(4.8, 9.2, 9.11)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 46.0, 32.0)","(26.0, 65.0, 54.5)","(101.0, 180.0, 146.0)"
10-01-2023 12:59:58.603896,"(9.0, 11.0, 10.4375)","(101.0, 170.0, 152.5)","(18.0, 22.0, 19.0)","(20.0, 22.0, 19.555555555555557)","(11.0, 99999, 99990)","(4.8, 9.2, 9.11)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 46.0, 25.42857142857143)","(26.0, 65.0, 54.5)","(101.0, 180.0, 123.33333333333333)"
10-01-2023 12:59:59.947869,"(9.0, 11.0, 10.4375)","(101.0, 170.0, 152.5)","(18.0, 22.0, 19.0)","(20.0, 22.0, 19.555555555555557)","(11.0, 99999, 99990)","(4.8, 9.2, 9.11)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 44.0, 25.42857142857143)","(26.0, 65.0, 54.5)","(101.0, 180.0, 123.33333333333333)"
10-01-2023 13:00:01.298526,"(9.0, 11.0, 10.4375)","(101.0, 170.0, 152.5)","(18.0, 22.0, 19.0)","(20.0, 22.0, 19.555555555555557)","(11.0, 99999, 99990)","(4.8, 9.2, 9.11)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 32.0, 26.7)","(26.0, 65.0, 54.5)","(101.0, 180.0, 123.33333333333333)"
10-01-2023 13:00:02.732788,"(9.0, 11.0, 10.4375)","(101.0, 170.0, 152.5)","(18.0, 22.0, 21.0)","(20.0, 22.0, 19.9375)","(11.0, 99999, 99990)","(4.8, 9.2, 9.149999999999999)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 29.0, 19.0)","(26.0, 65.0, 54.5)","(101.0, 180.0, 155.0)"
10-01-2023 13:00:04.210874,"(9.0, 11.0, 10.4375)","(101.0, 170.0, 152.5)","(18.0, 24.0, 20.5)","(20.0, 22.0, 19.25)","(11.0, 99999, 99990)","(4.8, 9.2, 9.149999999999999)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 29.0, 22.0)","(26.0, 65.0, 54.5)","(101.0, 180.0, 155.0)"
10-01-2023 13:00:05.699043,"(9.0, 11.0, 10.608695652173914)","(101.0, 170.0, 152.5)","(18.0, 23.0, 18.333333333333332)","(20.0, 22.0, 19.25)","(11.0, 99999, 99990)","(4.8, 9.2, 9.533333333333333)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 27.0, 18.5)","(26.0, 65.0, 54.5)","(101.0, 180.0, 185.0)"
10-01-2023 13:00:07.085682,"(9.0, 11.0, 10.608695652173914)","(101.0, 170.0, 167.69230769230768)","(18.0, 22.0, 17.416666666666668)","(20.0, 22.0, 19.25)","(11.0, 99999, 99990)","(4.8, 9.8, 9.533333333333333)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 26.0, 18.0)","(26.0, 65.0, 50.0)","(101.0, 220.0, 185.0)"
10-01-2023 13:00:08.440973,"(9.0, 11.0, 10.608695652173914)","(101.0, 180.0, 167.69230769230768)","(18.0, 22.0, 18.75)","(20.0, 22.0, 19.25)","(11.0, 99999, 99990)","(4.8, 9.8, 9.533333333333333)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 25.0, 18.0)","(26.0, 60.0, 52.4)","(101.0, 220.0, 185.0)"
10-01-2023 13:00:09.827114,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 200.83333333333331)","(18.0, 21.0, 17.25)","(20.0, 22.0, 20.5)","(11.0, 99999, 99990)","(4.8, 9.8, 9.2)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 25.0, 18.333333333333332)","(26.0, 55.0, 52.4)","(101.0, 220.0, 185.0)"
10-01-2023 13:00:11.245655,"(9.0, 11.0, 10.608695652173914)","(101.0, 210.0, 210.0)","(18.0, 21.0, 17.25)","(20.0, 22.0, 20.5)","(11.0, 99999, 99990)","(4.8, 10.5, 9.36)","(1.7, 99999, 99990)","(18.0, 22.0, 20.5)","(15.0, 25.0, 18.333333333333332)","(26.0, 55.0, 45.55555555555556)","(101.0, 220.0, 185.0)"
10-01-2023 13:00:12.659913,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 210.0)","(17.0, 21.0, 17.25)","(16.0, 22.0, 19.5)","(11.0, 99999, 99990)","(5.5, 10.0, 9.36)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 25.0, 18.333333333333332)","(26.0, 48.0, 46.0)","(91.0, 220.0, 185.0)"
10-01-2023 13:00:13.986278,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 210.0)","(17.0, 21.0, 17.25)","(16.0, 21.0, 18.857142857142858)","(11.0, 99999, 99990)","(5.5, 10.0, 9.399999999999999)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 25.0, 18.333333333333332)","(26.0, 48.0, 46.0)","(91.0, 220.0, 185.0)"
10-01-2023 13:00:15.439481,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 210.0)","(17.0, 21.0, 18.916666666666668)","(16.0, 21.0, 18.857142857142858)","(11.0, 99999, 99990)","(5.5, 10.0, 9.399999999999999)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 25.0, 18.333333333333332)","(26.0, 48.0, 46.0)","(91.0, 220.0, 185.0)"
10-01-2023 13:00:16.881758,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 197.5)","(17.0, 21.0, 18.916666666666668)","(16.0, 21.0, 19.333333333333332)","(11.0, 99999, 99990)","(5.5, 10.0, 9.399999999999999)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 25.0, 21.666666666666668)","(26.0, 48.0, 48.57142857142857)","(91.0, 220.0, 135.0)"
10-01-2023 13:00:18.270123,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 211.42857142857144)","(17.0, 21.0, 18.916666666666668)","(17.0, 21.0, 19.333333333333332)","(11.0, 99999, 99990)","(5.5, 10.0, 9.399999999999999)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 24.0, 21.666666666666668)","(26.0, 65.0, 49.5)","(91.0, 210.0, 147.5)"
10-01-2023 13:00:19.596124,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 211.42857142857144)","(17.0, 21.0, 18.916666666666668)","(17.0, 21.0, 18.46153846153846)","(11.0, 99999, 99990)","(5.5, 10.0, 9.6)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 24.0, 21.666666666666668)","(26.0, 55.0, 47.0)","(91.0, 200.0, 142.5)"
10-01-2023 13:00:20.961471,"(9.0, 11.0, 10.608695652173914)","(101.0, 230.0, 190.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 21.0, 17.666666666666668)","(11.0, 99999, 99990)","(5.5, 9.8, 9.371428571428572)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 24.0, 20.0)","(26.0, 50.0, 45.714285714285715)","(91.0, 200.0, 137.5)"
10-01-2023 13:00:22.321745,"(9.0, 11.0, 10.608695652173914)","(101.0, 220.0, 190.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 21.0, 17.6)","(11.0, 99999, 99990)","(5.5, 9.8, 9.620000000000001)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 23.0, 20.333333333333332)","(26.0, 50.0, 42.666666666666664)","(91.0, 190.0, 137.5)"
10-01-2023 13:00:23.685328,"(9.0, 11.0, 10.608695652173914)","(101.0, 220.0, 190.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 20.0, 17.0)","(11.0, 99999, 99990)","(5.5, 9.8, 9.5)","(1.7, 99999, 99990)","(17.0, 22.0, 20.5)","(15.0, 22.0, 18.428571428571427)","(26.0, 48.0, 44.0)","(91.0, 190.0, 132.5)"
10-01-2023 13:00:25.159400,"(9.0, 11.0, 10.608695652173914)","(101.0, 220.0, 190.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 20.0, 17.0)","(11.0, 99999, 99990)","(5.5, 9.8, 9.5)","(1.7, 99999, 99990)","(17.0, 22.0, 19.176470588235293)","(15.0, 22.0, 18.428571428571427)","(26.0, 46.0, 44.0)","(91.0, 180.0, 132.5)"
10-01-2023 13:00:26.550450,"(9.0, 11.0, 10.608695652173914)","(101.0, 220.0, 200.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 20.0, 17.0)","(11.0, 99999, 99990)","(5.5, 9.8, 9.2)","(1.7, 99999, 99990)","(17.0, 22.0, 20.142857142857142)","(15.0, 22.0, 18.428571428571427)","(26.0, 46.0, 44.0)","(91.0, 180.0, 132.5)"
10-01-2023 13:00:27.977179,"(9.0, 11.0, 10.538461538461538)","(101.0, 220.0, 200.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 20.0, 17.0)","(11.0, 99999, 99990)","(5.5, 9.8, 9.2)","(1.7, 99999, 99990)","(17.0, 21.0, 20.142857142857142)","(15.0, 22.0, 18.428571428571427)","(26.0, 46.0, 60.0)","(91.0, 180.0, 132.5)"
10-01-2023 13:00:29.352596,"(9.0, 11.0, 10.538461538461538)","(101.0, 220.0, 200.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 20.0, 17.0)","(11.0, 99999, 99990)","(5.5, 9.8, 9.12)","(1.7, 99999, 99990)","(17.0, 21.0, 18.8)","(15.0, 22.0, 18.428571428571427)","(26.0, 80.0, 64.66666666666667)","(91.0, 180.0, 132.5)"
10-01-2023 13:00:30.712409,"(9.0, 11.0, 10.538461538461538)","(101.0, 220.0, 200.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 20.0, 17.0)","(11.0, 99999, 99990)","(5.5, 9.6, 8.85)","(1.7, 99999, 99990)","(17.0, 20.0, 18.75)","(15.0, 22.0, 18.428571428571427)","(26.0, 75.0, 52.666666666666664)","(91.0, 180.0, 132.5)"
10-01-2023 13:00:32.048677,"(9.0, 11.0, 10.454545454545455)","(101.0, 220.0, 200.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 19.5, 17.0)","(11.0, 99999, 99990)","(5.5, 9.6, 9.0)","(1.7, 99999, 99990)","(17.0, 20.0, 19.0)","(15.0, 22.0, 17.833333333333332)","(26.0, 70.0, 48.2)","(91.0, 180.0, 113.33333333333334)"
