,Zing Zang Oscar,Sintra,Temerity Spirit,Blaze Victorem,Rolling Riot,Empress Eleven,Sunshot,Solar Circles
07-01-2023 10:15:16.447923,"(2.7, 3.7, 3.16)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.033333333333333)"
07-01-2023 10:15:17.568160,"(2.7, 3.7, 3.16)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.033333333333333)"
07-01-2023 10:15:18.589346,"(2.7, 3.7, 3.16)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.033333333333333)"
07-01-2023 10:15:19.644951,"(2.7, 3.7, 3.16)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.033333333333333)"
07-01-2023 10:15:20.752296,"(2.7, 3.7, 3.16)","(4.2, 7.0, 4.315789473684211)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:21.825172,"(2.7, 3.7, 3.615492957746479)","(4.2, 7.0, 4.875)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:22.935737,"(2.7, 3.7, 3.615492957746479)","(4.2, 7.0, 4.875)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:24.026814,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.875)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:25.045068,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:26.067732,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:27.173042,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:28.259611,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:29.414444,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:30.589173,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:31.655278,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:32.731426,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:33.869606,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:34.926186,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:36.018722,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:37.129419,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:38.299619,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:39.495739,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:40.591709,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:41.733786,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:42.827557,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:43.806719,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:44.830064,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:45.909650,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:46.918298,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:48.004030,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:48.995347,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:49.985977,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:51.080803,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:52.220495,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:53.294474,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:54.387271,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:55.562280,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:56.628946,"(2.7, 3.7, 3.247692307692308)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 9.678947368421053)"
07-01-2023 10:15:57.663920,"(2.7, 3.7, 3.06)","(4.2, 7.0, 4.652380952380952)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.033333333333333)"
07-01-2023 10:15:58.821679,"(2.7, 3.7, 3.06)","(4.2, 7.0, 4.62)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 7.7)"
07-01-2023 10:15:59.946026,"(2.7, 3.7, 3.06)","(4.2, 7.0, 4.62)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:01.052490,"(2.7, 2.92, 2.84)","(4.2, 7.0, 4.814285714285714)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:02.255101,"(2.7, 2.92, 2.84)","(4.2, 7.0, 4.79)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 7.966666666666667)"
07-01-2023 10:16:03.413425,"(2.7, 3.7, 3.5100000000000002)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 7.966666666666667)"
07-01-2023 10:16:04.565674,"(2.7, 3.7, 3.5100000000000002)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:05.693480,"(2.7, 3.7, 3.684848484848485)","(4.2, 7.0, 4.733333333333333)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:06.836452,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 6.25)","(5.5, 12.5, 8.1)"
07-01-2023 10:16:07.982606,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 8.0, 7.25)","(5.5, 12.5, 7.772727272727273)"
07-01-2023 10:16:09.077937,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.6431818181818185)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.772727272727273)"
07-01-2023 10:16:10.167650,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.571428571428571)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:11.275092,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:12.394073,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.966666666666667)"
07-01-2023 10:16:13.467013,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:14.587237,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.6431818181818185)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:15.698763,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:16.684231,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.966666666666667)"
07-01-2023 10:16:17.759656,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.6431818181818185)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:18.913037,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.6431818181818185)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:19.947693,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 9.636842105263158)"
07-01-2023 10:16:20.979515,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.033333333333333)"
07-01-2023 10:16:22.050936,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.7)"
07-01-2023 10:16:23.074571,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.7)"
07-01-2023 10:16:24.135421,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.733333333333333)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 9.15)"
07-01-2023 10:16:25.112050,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 10.719354838709677)"
07-01-2023 10:16:26.140271,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.166666666666666)"
07-01-2023 10:16:27.253354,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.918181818181818)"
07-01-2023 10:16:28.443971,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.918181818181818)"
07-01-2023 10:16:29.589730,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:30.730793,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.966666666666667)"
07-01-2023 10:16:31.871136,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:32.940728,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:34.176255,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.627272727272727)"
07-01-2023 10:16:35.348994,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.772727272727273)"
07-01-2023 10:16:36.511709,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.772727272727273)"
07-01-2023 10:16:37.743364,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.772727272727273)"
07-01-2023 10:16:38.901439,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 38.75)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.416666666666667)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.772727272727273)"
07-01-2023 10:16:40.050300,"(2.7, 3.7, 3.455)","(4.2, 7.0, 5.096)","(15.0, 50.0, 20.416666666666668)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.857142857142857)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 8.253846153846153)"
07-01-2023 10:16:41.320716,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 50.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 8.0, 5.622222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.46)"
07-01-2023 10:16:42.416281,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 48.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 7.8, 5.622222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.46)"
07-01-2023 10:16:43.469015,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 48.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 7.8, 5.622222222222222)","(17.0, 60.0, 36.111111111111114)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.46)"
07-01-2023 10:16:44.562733,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.535)","(15.0, 48.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 7.8, 5.622222222222222)","(17.0, 60.0, 24.583333333333332)","(5.0, 7.8, 7.25)","(5.5, 12.5, 9.252941176470587)"
07-01-2023 10:16:45.740973,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.705)","(15.0, 48.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 7.8, 6.4)","(17.0, 60.0, 24.583333333333332)","(5.0, 7.8, 7.25)","(5.5, 12.5, 9.252941176470587)"
07-01-2023 10:16:46.909909,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.79)","(15.0, 48.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 7.8, 6.4)","(17.0, 60.0, 24.583333333333332)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.46)"
07-01-2023 10:16:47.981801,"(2.7, 3.7, 3.455)","(4.2, 7.0, 4.79)","(15.0, 48.0, 20.083333333333332)","(81.0, 580.0, 495.83333333333337)","(5.0, 7.8, 6.4)","(17.0, 60.0, 24.583333333333332)","(5.0, 7.8, 7.25)","(5.5, 12.5, 7.46)"
