,Miracle Mikey,Frothys Ponting,Clara Stella,Just Enough,Amazing Sienna,Max Inferno,Our Ruby
16-12-2022 13:04:36.762666,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 5.015384615384615)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.883333333333334)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:37.916379,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 5.015384615384615)","(4.4, 6.6, 6.514285714285714)","(4.0, 4.9, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:39.119056,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.2, 4.9399999999999995)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.844444444444444)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:40.287800,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 4.9399999999999995)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.844444444444444)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:41.345734,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 4.9312499999999995)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.778947368421052)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:42.488901,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 4.9312499999999995)","(4.4, 6.6, 6.514285714285714)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.833333333333334)","(16.0, 23.0, 20.0)"
16-12-2022 13:04:43.816715,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 5.033333333333333)","(4.4, 6.6, 6.3)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.794117647058824)","(16.0, 23.0, 20.352941176470587)"
16-12-2022 13:04:45.098820,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 5.086666666666666)","(4.4, 6.6, 6.3)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.794117647058824)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:46.320018,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 5.086666666666666)","(4.4, 6.6, 6.3)","(4.0, 5.0, 4.79)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.794117647058824)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:47.578327,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 5.0777777777777775)","(4.4, 6.6, 6.3)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.794117647058824)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:48.711236,"(4.8, 7.2, 7.066666666666666)","(4.6, 5.1, 5.0777777777777775)","(4.4, 6.6, 6.3)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.794117647058824)","(16.0, 23.0, 20.352941176470587)"
16-12-2022 13:04:49.896366,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.0777777777777775)","(4.4, 6.6, 6.3)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.794117647058824)","(16.0, 23.0, 20.352941176470587)"
16-12-2022 13:04:51.061816,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.0777777777777775)","(4.4, 6.6, 6.428571428571429)","(4.0, 5.0, 4.79)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.3)","(16.0, 23.0, 20.352941176470587)"
16-12-2022 13:04:52.109842,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.0777777777777775)","(4.4, 6.6, 6.428571428571429)","(4.0, 5.0, 4.79)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.352941176470587)"
16-12-2022 13:04:53.164452,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.090909090909091)","(4.4, 6.6, 6.428571428571429)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.81578947368421)","(16.0, 23.0, 20.352941176470587)"
16-12-2022 13:04:54.230730,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.090909090909091)","(4.4, 6.6, 6.428571428571429)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.81578947368421)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:55.435087,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.090909090909091)","(4.4, 6.6, 6.428571428571429)","(4.0, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 14.81578947368421)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:56.575315,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.090909090909091)","(4.4, 6.6, 6.381818181818182)","(3.9, 5.0, 4.79)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:57.930560,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.083333333333333)","(4.4, 6.6, 6.381818181818182)","(3.9, 5.0, 4.79)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:04:59.649559,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.069230769230769)","(4.4, 6.6, 6.381818181818182)","(3.9, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:05:00.851731,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.069230769230769)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.852631578947368)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:05:02.249907,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.069230769230769)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.79)","(4.4, 5.7, 5.690909090909091)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:05:03.458776,"(4.8, 7.2, 7.022222222222222)","(4.6, 5.1, 5.069230769230769)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.855555555555555)","(4.4, 5.7, 5.933333333333334)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.923076923076923)"
16-12-2022 13:05:04.648573,"(4.8, 7.2, 6.109090909090909)","(4.6, 5.0, 4.991666666666667)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.855555555555555)","(4.4, 6.0, 5.933333333333334)","(13.0, 18.5, 15.166666666666666)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:05.762564,"(4.8, 7.2, 6.417391304347826)","(4.6, 5.0, 4.991666666666667)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.855555555555555)","(4.4, 6.0, 5.933333333333334)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:06.899161,"(4.8, 7.2, 6.417391304347826)","(4.6, 5.0, 4.991666666666667)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.794736842105263)","(4.4, 6.0, 5.933333333333334)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:08.175558,"(4.8, 7.2, 6.6)","(4.6, 5.0, 4.992307692307692)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.794736842105263)","(4.4, 6.0, 5.933333333333334)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:09.380156,"(4.8, 7.2, 6.442105263157895)","(4.6, 5.0, 4.992307692307692)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.855555555555555)","(4.4, 6.0, 5.85)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:10.546389,"(4.8, 7.2, 6.6000000000000005)","(4.6, 5.0, 4.991666666666667)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.855555555555555)","(4.4, 6.0, 5.85)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:11.681330,"(4.8, 7.2, 6.6000000000000005)","(4.6, 5.0, 4.991666666666667)","(4.6, 6.6, 6.381818181818182)","(3.9, 5.0, 4.855555555555555)","(4.4, 6.0, 5.85)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:13.209434,"(4.8, 7.2, 6.5)","(4.6, 5.0, 4.991666666666667)","(4.6, 6.6, 6.523076923076923)","(3.9, 5.0, 4.781818181818182)","(4.4, 6.0, 5.88)","(13.0, 18.5, 14.928571428571429)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:14.631301,"(4.8, 7.2, 6.5)","(4.6, 5.0, 4.978571428571429)","(4.6, 6.6, 6.523076923076923)","(3.9, 5.0, 4.847619047619047)","(4.4, 6.0, 5.88)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:15.914045,"(4.8, 7.2, 6.742857142857143)","(4.6, 5.0, 4.978571428571429)","(4.6, 6.6, 6.523076923076923)","(3.9, 5.0, 4.847619047619047)","(4.6, 6.0, 5.88)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:17.217532,"(4.8, 7.2, 6.8235294117647065)","(4.6, 5.0, 4.978571428571429)","(4.6, 6.6, 6.628571428571429)","(3.9, 5.0, 4.781818181818182)","(4.6, 6.0, 5.88)","(13.0, 18.5, 15.264705882352942)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:18.208493,"(4.8, 7.2, 6.953846153846154)","(4.6, 5.0, 4.978571428571429)","(4.6, 6.8, 6.628571428571429)","(3.9, 5.0, 4.781818181818182)","(4.6, 6.0, 5.88)","(13.0, 18.5, 14.928571428571429)","(16.0, 23.0, 20.25)"
16-12-2022 13:05:19.293854,"(4.8, 7.2, 6.895238095238096)","(4.6, 5.0, 4.978571428571429)","(4.6, 6.8, 6.588235294117647)","(3.9, 5.0, 4.781818181818182)","(4.6, 6.0, 5.88)","(13.0, 18.5, 14.928571428571429)","(16.0, 23.0, 20.25)"
16-12-2022 13:05:20.508745,"(4.8, 7.2, 6.895238095238096)","(4.6, 5.0, 4.973333333333334)","(4.6, 6.8, 6.6461538461538465)","(3.9, 5.0, 4.847619047619047)","(4.6, 6.0, 5.88)","(13.0, 18.5, 14.928571428571429)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:21.584310,"(4.8, 7.2, 6.9)","(4.6, 5.2, 5.172413793103448)","(4.6, 6.8, 6.6461538461538465)","(3.9, 5.0, 4.847619047619047)","(4.6, 6.0, 5.88)","(13.0, 18.5, 14.552631578947368)","(16.0, 23.0, 20.75)"
16-12-2022 13:05:22.599466,"(4.8, 7.2, 6.8307692307692305)","(4.6, 5.2, 5.157894736842105)","(4.6, 6.8, 6.6461538461538465)","(3.9, 5.0, 4.847619047619047)","(4.6, 6.0, 5.88)","(13.0, 18.5, 14.333333333333334)","(16.0, 23.0, 20.25)"
16-12-2022 13:05:23.614904,"(4.8, 7.2, 6.8307692307692305)","(4.6, 5.1, 5.093333333333333)","(4.6, 6.8, 6.6461538461538465)","(3.9, 5.0, 4.847619047619047)","(4.6, 6.0, 5.88)","(13.0, 18.5, 14.333333333333334)","(16.0, 23.0, 20.25)"
16-12-2022 13:05:24.675067,"(5.0, 7.2, 6.977777777777778)","(4.6, 5.2, 5.155555555555556)","(5.0, 6.8, 6.6461538461538465)","(4.0, 5.0, 4.847619047619047)","(4.8, 6.0, 5.88)","(13.0, 18.5, 14.289473684210526)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:25.752879,"(5.0, 7.2, 6.9)","(4.6, 5.3, 5.258490566037736)","(5.0, 6.8, 6.6461538461538465)","(4.0, 5.0, 4.847619047619047)","(4.8, 6.0, 5.85)","(13.0, 18.5, 14.289473684210526)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:26.816676,"(5.0, 7.2, 6.9)","(4.6, 5.3, 5.2953488372093025)","(5.0, 6.8, 6.6461538461538465)","(4.0, 5.0, 4.847619047619047)","(4.8, 6.0, 5.85)","(13.0, 18.5, 14.289473684210526)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:27.819481,"(5.0, 7.2, 6.9)","(4.6, 5.2, 5.195652173913044)","(5.0, 6.8, 6.6461538461538465)","(4.0, 5.0, 4.847619047619047)","(4.8, 6.0, 5.85)","(13.0, 18.5, 14.289473684210526)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:28.930212,"(5.0, 7.2, 6.9)","(4.6, 5.2, 5.291304347826086)","(5.0, 6.8, 6.6461538461538465)","(4.0, 5.0, 4.656521739130435)","(4.8, 6.0, 5.85)","(13.0, 18.5, 14.333333333333334)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:30.016260,"(5.0, 7.2, 6.977777777777778)","(4.6, 5.3, 5.291304347826086)","(5.0, 6.8, 6.6461538461538465)","(4.0, 4.8, 4.658823529411764)","(4.8, 6.0, 5.85)","(13.0, 18.5, 14.333333333333334)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:31.101660,"(5.0, 7.2, 6.969230769230769)","(4.6, 5.3, 5.29)","(5.0, 6.8, 6.6461538461538465)","(4.0, 4.8, 4.666666666666666)","(4.8, 6.0, 5.873684210526315)","(13.0, 18.5, 14.333333333333334)","(15.0, 23.0, 20.25)"
16-12-2022 13:05:32.160423,"(5.0, 7.2, 5.95)","(4.6, 5.4, 5.257142857142857)","(5.0, 6.8, 6.963636363636364)","(4.0, 4.8, 4.692307692307692)","(4.8, 6.0, 5.946666666666666)","(13.0, 18.5, 14.333333333333334)","(15.0, 23.0, 19.9)"
16-12-2022 13:05:33.383947,"(5.0, 7.2, 6.085714285714286)","(4.6, 5.4, 5.314285714285715)","(5.0, 7.0, 6.963636363636364)","(4.0, 4.8, 4.625)","(4.8, 6.0, 5.873684210526315)","(13.0, 18.5, 14.333333333333334)","(15.0, 22.0, 19.9)"
16-12-2022 13:05:34.402420,"(5.0, 6.6, 6.25)","(4.6, 5.4, 5.325)","(5.0, 7.0, 6.963636363636364)","(4.0, 4.8, 4.625)","(4.8, 6.0, 5.873684210526315)","(13.0, 18.5, 14.333333333333334)","(15.0, 22.0, 19.9)"
16-12-2022 13:05:35.540512,"(5.0, 6.6, 6.016666666666667)","(4.6, 5.4, 5.333333333333334)","(5.0, 7.0, 6.963636363636364)","(4.0, 4.8, 4.729411764705882)","(4.8, 6.0, 5.873684210526315)","(13.0, 18.5, 14.333333333333334)","(15.0, 22.0, 19.9)"
16-12-2022 13:05:36.702461,"(5.0, 6.6, 5.914285714285714)","(4.6, 5.4, 5.333333333333334)","(5.0, 7.0, 6.963636363636364)","(4.0, 4.8, 4.7384615384615385)","(4.8, 6.0, 5.873684210526315)","(13.0, 18.5, 14.333333333333334)","(15.0, 22.0, 19.236842105263158)"
16-12-2022 13:05:37.829311,"(5.0, 6.6, 5.914285714285714)","(4.6, 5.4, 5.266666666666667)","(5.0, 7.0, 6.963636363636364)","(4.0, 4.8, 4.7384615384615385)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 22.0, 19.5)"
16-12-2022 13:05:38.908266,"(5.0, 6.6, 5.933333333333334)","(4.6, 5.4, 5.258823529411765)","(5.0, 7.2, 7.107692307692307)","(4.0, 4.8, 4.666666666666666)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 21.0, 18.5)"
16-12-2022 13:05:39.927075,"(5.0, 6.6, 5.933333333333334)","(4.6, 5.4, 5.258823529411765)","(5.0, 7.2, 7.107692307692307)","(4.0, 4.8, 4.771428571428571)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 21.0, 17.363636363636363)"
16-12-2022 13:05:41.028300,"(5.0, 6.6, 5.933333333333334)","(4.6, 5.4, 5.258823529411765)","(5.0, 7.2, 7.107692307692307)","(4.0, 4.8, 4.8500000000000005)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 21.0, 17.363636363636363)"
16-12-2022 13:05:42.206934,"(5.0, 6.6, 6.451851851851852)","(4.6, 5.4, 5.258823529411765)","(5.0, 7.2, 7.107692307692307)","(4.0, 4.9, 4.792307692307692)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 21.0, 17.363636363636363)"
16-12-2022 13:05:43.224982,"(5.0, 6.6, 6.451851851851852)","(4.6, 5.4, 5.258823529411765)","(5.0, 7.2, 7.107692307692307)","(4.0, 4.9, 4.792307692307692)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 21.0, 17.25)"
16-12-2022 13:05:44.205045,"(5.0, 6.6, 6.460869565217391)","(4.6, 5.6, 5.597872340425532)","(5.0, 7.2, 7.05)","(4.0, 4.9, 4.783333333333333)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.333333333333334)","(15.0, 20.0, 17.375)"
16-12-2022 13:05:45.195156,"(5.0, 6.6, 6.4799999999999995)","(4.6, 5.6, 5.59375)","(5.0, 7.2, 7.035294117647059)","(4.0, 4.8, 4.79)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.5)","(15.0, 20.0, 16.91176470588235)"
16-12-2022 13:05:46.181264,"(5.0, 6.6, 6.447619047619047)","(4.6, 5.6, 5.596875)","(5.0, 7.2, 7.05)","(4.0, 4.9, 4.83)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 14.04054054054054)","(16.0, 20.0, 16.25)"
16-12-2022 13:05:47.308181,"(5.0, 6.6, 6.4974358974358974)","(4.6, 5.6, 5.596875)","(5.0, 7.2, 7.05)","(4.0, 4.9, 4.83)","(4.8, 6.0, 5.836363636363636)","(13.0, 18.5, 16.125)","(16.0, 20.0, 18.573170731707318)"
16-12-2022 13:05:48.420616,"(5.0, 6.6, 6.4974358974358974)","(4.6, 5.6, 5.58)","(5.0, 7.2, 7.05)","(4.0, 4.9, 4.83)","(4.8, 6.0, 5.836363636363636)","(13.0, 17.0, 16.125)","(16.0, 20.0, 17.636363636363637)"
16-12-2022 13:05:49.447469,"(5.0, 6.6, 6.506976744186046)","(4.6, 5.6, 5.466666666666667)","(5.0, 7.2, 7.05)","(4.0, 4.9, 4.83)","(4.8, 6.0, 5.836363636363636)","(13.0, 17.0, 16.125)","(16.0, 20.0, 17.565217391304348)"
16-12-2022 13:05:50.501272,"(5.0, 6.6, 6.504761904761905)","(4.6, 5.6, 5.5)","(5.0, 7.2, 7.05)","(4.0, 4.8, 4.7749999999999995)","(4.8, 6.0, 5.85)","(13.0, 17.0, 16.125)","(16.0, 20.0, 18.7)"
16-12-2022 13:05:51.540384,"(5.0, 6.6, 6.521951219512195)","(4.6, 5.6, 5.583333333333333)","(5.0, 7.2, 7.073684210526316)","(4.0, 4.8, 4.783333333333333)","(4.8, 6.0, 5.85)","(13.0, 17.0, 16.125)","(16.0, 19.0, 18.5)"
16-12-2022 13:05:52.519304,"(5.0, 6.6, 6.513513513513513)","(4.6, 5.8, 5.666666666666667)","(5.0, 7.2, 7.073684210526316)","(4.0, 4.8, 4.783333333333333)","(4.8, 6.0, 5.85)","(13.0, 17.0, 14.192307692307692)","(16.0, 19.0, 18.76923076923077)"
16-12-2022 13:05:53.610096,"(5.0, 6.6, 6.513513513513513)","(4.6, 5.8, 5.666666666666667)","(5.0, 7.2, 7.073684210526316)","(4.0, 4.8, 4.783333333333333)","(4.8, 6.0, 5.85)","(13.0, 16.5, 15.375)","(16.0, 19.0, 18.76923076923077)"
16-12-2022 13:05:54.727917,"(5.0, 6.6, 6.513513513513513)","(4.6, 5.8, 5.575)","(5.0, 7.2, 7.073684210526316)","(4.0, 4.8, 4.777777777777778)","(4.8, 6.0, 5.85)","(13.0, 16.0, 15.375)","(16.0, 19.0, 17.710526315789473)"
16-12-2022 13:05:55.861600,"(5.0, 6.2, 6.181818181818182)","(4.6, 5.8, 5.575)","(5.0, 7.2, 6.514285714285714)","(4.0, 4.8, 4.733333333333333)","(4.8, 6.0, 5.85)","(12.0, 16.0, 15.375)","(16.0, 18.5, 17.477272727272727)"
16-12-2022 13:05:56.871676,"(5.0, 6.2, 6.181818181818182)","(4.6, 6.0, 5.625)","(5.0, 7.2, 6.7)","(4.0, 4.9, 4.833333333333333)","(4.8, 6.0, 5.85)","(12.0, 16.0, 13.928571428571429)","(16.0, 18.5, 17.75)"
16-12-2022 13:05:57.898392,"(5.0, 6.2, 6.181818181818182)","(4.6, 6.0, 5.666666666666666)","(5.0, 7.2, 6.788235294117647)","(4.0, 4.9, 4.86)","(4.8, 6.0, 5.85)","(12.0, 15.0, 13.6875)","(16.0, 18.0, 17.0)"
16-12-2022 13:05:58.899420,"(5.0, 6.4, 6.304)","(4.6, 6.0, 5.666666666666666)","(5.0, 7.2, 6.788235294117647)","(4.0, 4.9, 4.86)","(4.8, 6.0, 5.85)","(12.0, 15.0, 13.73076923076923)","(16.0, 18.0, 17.0)"
16-12-2022 13:05:59.964173,"(5.0, 6.4, 6.317241379310345)","(4.6, 6.0, 5.666666666666666)","(5.0, 7.2, 6.788235294117647)","(4.0, 4.9, 4.766666666666667)","(4.8, 6.0, 5.85)","(12.0, 15.0, 13.31578947368421)","(16.0, 18.0, 16.0)"
16-12-2022 13:06:00.955098,"(5.0, 6.4, 6.32)","(4.6, 6.0, 5.666666666666666)","(5.0, 7.2, 6.788235294117647)","(4.0, 4.9, 4.728571428571429)","(4.8, 6.0, 5.8)","(12.0, 15.0, 14.055555555555555)","(16.0, 18.0, 19.136363636363637)"
16-12-2022 13:06:02.021232,"(5.0, 6.4, 6.246511627906977)","(4.6, 6.0, 5.63076923076923)","(5.0, 7.2, 7.0769230769230775)","(4.0, 4.9, 4.875)","(4.8, 6.0, 5.725)","(12.0, 15.0, 13.926829268292684)","(16.0, 19.5, 17.5)"
16-12-2022 13:06:03.083852,"(5.0, 6.2, 6.104761904761904)","(4.6, 5.9, 5.675)","(5.0, 7.2, 6.933333333333334)","(4.0, 4.9, 4.875)","(4.8, 6.0, 5.733333333333333)","(12.0, 15.0, 13.926829268292684)","(16.0, 19.0, 17.5)"
16-12-2022 13:06:04.077798,"(5.0, 6.2, 6.078260869565217)","(4.6, 5.9, 5.651724137931034)","(5.0, 7.2, 6.9714285714285715)","(4.0, 4.9, 4.875)","(4.8, 6.0, 5.711111111111111)","(12.0, 15.0, 14.063829787234042)","(16.0, 19.0, 18.8)"
16-12-2022 13:06:05.143603,"(5.0, 6.2, 6.092307692307692)","(4.6, 5.9, 5.651724137931034)","(5.0, 7.2, 6.9837837837837835)","(4.0, 4.9, 4.880952380952381)","(4.8, 6.0, 5.872727272727273)","(12.0, 15.0, 14.063829787234042)","(16.0, 19.0, 18.8)"
16-12-2022 13:06:06.234398,"(5.0, 6.2, 6.160526315789474)","(4.6, 5.9, 5.651724137931034)","(5.0, 7.2, 7.0636363636363635)","(4.0, 4.9, 4.766666666666667)","(4.8, 5.9, 5.766666666666667)","(12.0, 15.0, 14.063829787234042)","(16.0, 19.0, 17.75)"
16-12-2022 13:06:07.261762,"(5.0, 6.2, 6.166666666666667)","(4.6, 5.9, 5.651724137931034)","(5.0, 7.2, 7.0636363636363635)","(4.0, 4.8, 4.766666666666667)","(4.8, 5.8, 5.766666666666667)","(12.0, 15.0, 13.954545454545455)","(16.0, 19.0, 16.52173913043478)"
16-12-2022 13:06:08.337558,"(5.0, 6.2, 6.166666666666667)","(4.6, 5.9, 5.7125)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.711111111111111)","(4.8, 5.8, 5.779999999999999)","(12.0, 15.0, 13.983870967741936)","(16.0, 19.0, 18.083333333333332)"
16-12-2022 13:06:09.400957,"(5.0, 6.2, 6.166666666666667)","(4.6, 5.9, 5.7125)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.711111111111111)","(4.8, 5.8, 5.779999999999999)","(12.0, 15.0, 14.035714285714286)","(16.0, 18.5, 18.307692307692307)"
16-12-2022 13:06:10.408691,"(5.0, 6.2, 6.161538461538462)","(4.6, 5.9, 5.7125)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.711111111111111)","(4.8, 5.8, 5.779999999999999)","(12.0, 15.0, 14.035714285714286)","(15.0, 18.5, 18.333333333333332)"
16-12-2022 13:06:11.375053,"(5.0, 6.2, 6.161538461538462)","(4.6, 5.8, 5.6499999999999995)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.7272727272727275)","(4.8, 5.8, 5.779999999999999)","(12.0, 15.0, 14.035714285714286)","(15.0, 18.5, 17.866666666666667)"
16-12-2022 13:06:12.385630,"(5.0, 6.2, 6.161538461538462)","(4.6, 5.8, 5.6499999999999995)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.7272727272727275)","(4.8, 5.8, 5.779999999999999)","(12.0, 15.0, 14.035714285714286)","(15.0, 18.0, 16.681818181818183)"
16-12-2022 13:06:13.456167,"(5.0, 6.2, 6.161538461538462)","(4.6, 5.8, 5.6499999999999995)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.7272727272727275)","(4.8, 5.8, 5.8)","(12.0, 15.0, 13.983870967741936)","(15.0, 17.5, 16.166666666666668)"
16-12-2022 13:06:14.529600,"(5.0, 6.2, 6.1684210526315795)","(4.6, 5.8, 5.6421052631578945)","(5.0, 7.2, 6.95)","(4.0, 4.8, 4.7272727272727275)","(4.8, 5.9, 5.774193548387097)","(12.0, 15.0, 13.954545454545455)","(15.0, 17.5, 16.125)"
16-12-2022 13:06:15.584069,"(5.0, 6.4, 6.288888888888889)","(4.6, 5.8, 5.5625)","(5.0, 7.2, 7.066666666666666)","(4.0, 4.8, 4.608)","(4.8, 5.9, 5.757142857142857)","(12.0, 15.0, 13.954545454545455)","(15.0, 17.5, 16.205882352941178)"
16-12-2022 13:06:16.697639,"(5.0, 6.8, 6.476923076923077)","(4.6, 5.6, 5.5125)","(5.0, 7.2, 7.1)","(4.0, 4.8, 4.608)","(4.8, 5.9, 5.738095238095238)","(12.0, 15.0, 13.85)","(15.0, 17.5, 16.35483870967742)"
16-12-2022 13:06:17.810339,"(5.0, 6.8, 6.5)","(4.6, 5.6, 5.5125)","(5.0, 7.2, 7.140000000000001)","(4.0, 4.7, 4.653333333333333)","(4.8, 5.8, 5.6909090909090905)","(12.0, 15.0, 13.85)","(15.0, 17.0, 16.43181818181818)"
16-12-2022 13:06:18.798876,"(5.0, 6.8, 6.6)","(4.6, 5.7, 5.65)","(5.0, 7.2, 7.140000000000001)","(4.0, 4.7, 4.653333333333333)","(4.8, 5.8, 5.6909090909090905)","(12.0, 15.0, 13.85)","(15.0, 16.5, 16.05)"
