,Goldstar Farryn,Torpedo Bay,Homebush Cheeky,Angry Jane,Homebush Yoshi,Goldstar Royal,Amuri Luck
09-01-2023 09:08:25.036980,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:26.112196,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:27.087855,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:27.981503,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:28.883826,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:29.865432,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:30.760856,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:31.701489,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:32.617601,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:33.528738,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:34.504194,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:35.475857,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:36.467343,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:37.392430,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:38.290333,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:39.195462,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:40.117309,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:41.006455,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:41.903689,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:42.918769,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:43.910435,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:44.904139,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:45.903228,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:47.007183,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:48.090940,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:49.098155,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:50.083222,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:51.043261,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:52.000931,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:52.939132,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:53.869523,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:54.791016,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:55.697980,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:56.703509,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:57.636868,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:58.698637,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:08:59.673218,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:00.601760,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:01.509917,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:02.518129,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:03.449384,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:04.377079,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:05.285943,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:06.221380,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 144.0)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:07.200370,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:08.159202,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:09.127619,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:10.033659,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:11.054160,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:12.021904,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:13.085553,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:14.043252,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:14.986728,"(13.0, 32.0, 29.4375)","(6.5, 13.5, 10.5)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 94.4)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:15.887286,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:16.799300,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:17.754008,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:18.662105,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:19.556983,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:20.520265,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:21.500381,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:22.508331,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:23.488939,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:24.394305,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:25.323165,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:26.264736,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:27.226014,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:28.156919,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:29.078675,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:30.010930,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.470422535211268)"
09-01-2023 09:09:30.959421,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.6, 2.365205479452055)"
09-01-2023 09:09:31.954275,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:32.931714,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:33.902527,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:34.835062,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:35.802066,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:36.781936,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:37.787817,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:38.805831,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:39.787524,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:40.700072,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:41.669104,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:42.578808,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.365205479452055)"
09-01-2023 09:09:43.526973,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.1609615384615384)"
09-01-2023 09:09:44.459251,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.1609615384615384)"
09-01-2023 09:09:45.381568,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.1609615384615384)"
09-01-2023 09:09:46.327645,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.1609615384615384)"
09-01-2023 09:09:47.299799,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.276774193548387)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.5, 2.3577777777777778)"
09-01-2023 09:09:48.303560,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.276774193548387)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:49.276070,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.276774193548387)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:50.211294,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.276774193548387)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:51.115090,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.276774193548387)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:52.054381,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.276774193548387)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:52.991483,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:53.922834,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:54.883656,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:55.792665,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:56.790157,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.227222222222222)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
09-01-2023 09:09:57.843889,"(13.0, 32.0, 29.4375)","(6.5, 14.5, 11.1)","(21.0, 190.0, 105.0)","(2.9, 4.5, 3.3296296296296295)","(17.0, 170.0, 77.0)","(41.0, 320.0, 133.33333333333331)","(1.65, 2.48, 2.3577777777777778)"
