,Euro Beat Nz,Oursouthernstar,Mister Haywood,Voodoo Lou,London Legs,Eagle Commander,Dark Terror
11-01-2023 18:33:40.220694,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6833333333333336)","(14.0, 24.0, 20.25)","(5.0, 7.6, 7.344444444444444)","(3.9, 5.5, 4.916666666666666)","(17.0, 16.5, 15.8)","(71.0, 100.0, 77.5)"
11-01-2023 18:33:41.227715,"(2.5, 99999, 99990)","(3.1, 3.8, 3.672727272727273)","(14.0, 24.0, 20.25)","(5.0, 5.9, 5.642857142857143)","(3.9, 5.5, 4.916666666666666)","(17.0, 16.5, 15.8)","(71.0, 100.0, 77.5)"
11-01-2023 18:33:42.352601,"(2.5, 99999, 99990)","(3.1, 3.75, 3.7125)","(14.0, 30.0, 23.25)","(5.0, 7.2, 6.373684210526315)","(3.9, 5.5, 4.916666666666666)","(17.0, 16.5, 15.8)","(71.0, 100.0, 90.0)"
11-01-2023 18:33:43.493790,"(2.5, 99999, 99990)","(3.1, 3.75, 3.725)","(14.0, 30.0, 21.9)","(5.0, 7.0, 6.373684210526315)","(3.9, 5.5, 4.916666666666666)","(17.0, 16.5, 15.8)","(71.0, 100.0, 90.0)"
11-01-2023 18:33:44.586796,"(2.5, 99999, 99990)","(3.1, 3.75, 3.725)","(14.0, 30.0, 21.9)","(5.0, 7.0, 6.373684210526315)","(3.9, 5.5, 4.916666666666666)","(17.0, 16.5, 15.8)","(71.0, 100.0, 90.0)"
11-01-2023 18:33:45.610032,"(2.5, 99999, 99990)","(3.1, 3.75, 3.725)","(14.0, 30.0, 21.9)","(5.0, 7.0, 6.5)","(3.9, 5.5, 4.916666666666666)","(17.0, 16.5, 15.8)","(71.0, 100.0, 90.0)"
11-01-2023 18:33:46.571949,"(2.5, 99999, 99990)","(3.1, 3.75, 3.725)","(14.0, 30.0, 21.9)","(5.0, 7.0, 6.5)","(3.9, 5.5, 5.0)","(17.0, 16.5, 15.8)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:47.630214,"(2.5, 99999, 99990)","(3.1, 3.75, 3.725)","(14.0, 29.0, 24.833333333333336)","(5.0, 7.0, 6.127272727272727)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.8)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:48.680892,"(2.5, 99999, 99990)","(3.1, 3.75, 3.725)","(14.0, 29.0, 24.833333333333336)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.8)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:49.712998,"(2.5, 99999, 99990)","(3.1, 3.9, 3.710526315789474)","(14.0, 29.0, 24.833333333333336)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.8)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:50.682092,"(2.5, 99999, 99990)","(3.1, 3.85, 3.725)","(14.0, 28.0, 23.07142857142857)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.8)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:51.609548,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6)","(14.0, 28.0, 23.07142857142857)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.333333333333334)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:52.623610,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 28.0, 23.07142857142857)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.333333333333334)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:53.621717,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 28.0, 23.07142857142857)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.333333333333334)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:54.696849,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 30.0, 23.642857142857142)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.333333333333334)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:55.869524,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 29.0, 23.642857142857142)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 4.985714285714286)","(17.0, 16.5, 15.333333333333334)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:56.901746,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 29.0, 23.642857142857142)","(5.0, 7.0, 6.314285714285714)","(3.9, 5.5, 5.071428571428571)","(17.0, 16.5, 13.777777777777779)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:57.941641,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 29.0, 23.642857142857142)","(5.0, 7.0, 6.771428571428571)","(3.9, 5.5, 5.071428571428571)","(17.0, 16.5, 13.857142857142858)","(71.0, 100.0, 80.0)"
11-01-2023 18:33:59.054325,"(2.5, 99999, 99990)","(3.1, 3.85, 3.6555555555555554)","(14.0, 29.0, 25.57142857142857)","(5.0, 7.0, 5.949999999999999)","(3.9, 5.5, 5.071428571428571)","(17.0, 16.0, 14.642857142857142)","(71.0, 100.0, 80.0)"
11-01-2023 18:34:00.388282,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 29.0, 24.5)","(5.0, 7.0, 6.236363636363636)","(4.0, 5.5, 5.071428571428571)","(15.0, 15.5, 14.3)","(71.0, 100.0, 80.0)"
11-01-2023 18:34:01.523600,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 29.0, 24.5)","(5.0, 7.0, 6.618181818181818)","(4.0, 5.5, 5.071428571428571)","(15.0, 15.5, 14.3)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:02.547660,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 29.0, 24.5)","(5.0, 7.0, 6.618181818181818)","(4.0, 5.5, 5.071428571428571)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:03.705940,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 29.0, 24.857142857142858)","(5.0, 7.0, 6.4526315789473685)","(4.0, 5.5, 5.083333333333333)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:04.723627,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 28.0, 24.857142857142858)","(5.0, 7.0, 6.4526315789473685)","(4.0, 5.5, 5.5)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:05.728479,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 27.0, 24.142857142857142)","(5.0, 7.0, 6.4526315789473685)","(4.0, 6.0, 5.66)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:06.686646,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 7.0, 6.4526315789473685)","(4.0, 5.9, 5.233333333333333)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:07.694619,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 7.0, 6.4526315789473685)","(4.0, 5.9, 5.5)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:08.811874,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.6, 6.176470588235294)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.3)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:09.930580,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.6, 6.176470588235294)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.3)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:11.161329,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.6, 6.176470588235294)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.3)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:12.257828,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.6, 6.176470588235294)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.3)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:13.507089,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.6, 5.88)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:14.822372,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.6, 5.881818181818182)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.375)","(71.0, 100.0, 90.0)"
11-01-2023 18:34:16.041956,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 24.363636363636363)","(5.0, 6.2, 5.842857142857143)","(4.0, 5.7, 5.144444444444445)","(15.0, 15.5, 14.375)","(71.0, 100.0, 80.0)"
11-01-2023 18:34:17.260049,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 23.75)","(5.0, 6.2, 5.842857142857143)","(4.0, 5.7, 5.2384615384615385)","(15.0, 15.5, 14.375)","(71.0, 100.0, 83.33333333333333)"
11-01-2023 18:34:18.507532,"(2.5, 99999, 99990)","(3.2, 3.85, 3.6555555555555554)","(14.0, 26.0, 23.75)","(5.0, 6.2, 5.842857142857143)","(4.0, 5.7, 5.209090909090909)","(15.0, 15.5, 14.642857142857142)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:19.702040,"(2.5, 99999, 99990)","(3.2, 4.3, 4.20625)","(14.0, 25.0, 23.75)","(5.0, 6.2, 5.9)","(4.0, 5.7, 4.928571428571429)","(15.0, 15.5, 14.642857142857142)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:20.857652,"(2.5, 99999, 99990)","(3.2, 4.3, 4.133333333333333)","(14.0, 27.0, 22.25)","(5.0, 6.2, 5.9)","(4.0, 5.7, 4.928571428571429)","(15.0, 15.5, 14.375)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:21.847370,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9)","(14.0, 27.0, 22.25)","(5.0, 6.2, 5.9)","(4.0, 5.7, 4.928571428571429)","(15.0, 15.5, 14.375)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:22.883765,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9)","(14.0, 27.0, 22.25)","(5.0, 6.2, 5.9)","(4.0, 5.7, 4.928571428571429)","(15.0, 15.5, 14.375)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:24.017795,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9)","(14.0, 27.0, 22.25)","(5.0, 6.2, 5.666666666666667)","(4.0, 5.7, 5.025)","(15.0, 15.5, 14.375)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:25.123366,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9214285714285713)","(14.0, 27.0, 22.25)","(5.0, 5.7, 5.666666666666667)","(4.0, 5.7, 5.209090909090909)","(15.0, 15.5, 14.375)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:26.294317,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9214285714285713)","(14.0, 27.0, 22.25)","(5.0, 5.7, 5.666666666666667)","(4.0, 5.7, 5.209090909090909)","(15.0, 15.5, 14.375)","(71.0, 95.0, 83.33333333333333)"
11-01-2023 18:34:27.372319,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9214285714285713)","(14.0, 27.0, 22.25)","(5.0, 5.7, 5.666666666666667)","(4.0, 5.7, 5.383333333333333)","(15.0, 15.5, 14.3)","(71.0, 95.0, 92.0)"
11-01-2023 18:34:28.776287,"(2.5, 99999, 99990)","(3.2, 4.2, 3.75)","(14.0, 28.0, 23.4375)","(5.0, 5.7, 5.666666666666667)","(4.0, 5.5, 5.383333333333333)","(15.0, 15.5, 14.3)","(71.0, 100.0, 88.0)"
11-01-2023 18:34:29.951058,"(2.5, 99999, 99990)","(3.2, 4.2, 3.75)","(14.0, 27.0, 26.25)","(5.0, 5.7, 5.671428571428572)","(4.0, 5.5, 5.15)","(15.0, 15.5, 14.3)","(71.0, 95.0, 90.625)"
11-01-2023 18:34:31.012468,"(2.5, 99999, 99990)","(3.2, 4.2, 3.7714285714285714)","(14.0, 28.0, 26.25)","(5.0, 5.7, 5.613043478260869)","(4.0, 5.5, 5.18)","(15.0, 15.5, 14.3)","(71.0, 95.0, 83.33333333333334)"
11-01-2023 18:34:32.104989,"(2.5, 99999, 99990)","(3.2, 4.2, 3.842857142857143)","(14.0, 28.0, 20.4)","(5.0, 5.7, 5.4222222222222225)","(4.0, 5.3, 5.18)","(15.0, 15.5, 14.3)","(71.0, 90.0, 83.33333333333334)"
11-01-2023 18:34:33.223791,"(2.5, 99999, 99990)","(3.2, 4.2, 3.842857142857143)","(14.0, 30.0, 20.4)","(5.0, 5.6, 5.4222222222222225)","(4.0, 5.3, 5.18)","(15.0, 15.5, 14.375)","(71.0, 90.0, 176.66666666666669)"
11-01-2023 18:34:34.402499,"(2.5, 99999, 99990)","(3.2, 4.2, 3.842857142857143)","(14.0, 30.0, 24.0)","(5.0, 5.6, 5.503030303030303)","(4.0, 5.3, 5.18)","(15.0, 15.5, 14.375)","(71.0, 210.0, 161.11111111111111)"
11-01-2023 18:34:35.521716,"(2.5, 99999, 99990)","(3.2, 4.2, 3.842857142857143)","(14.0, 30.0, 24.0)","(5.0, 5.6, 5.4222222222222225)","(4.0, 5.3, 5.18)","(15.0, 15.5, 14.375)","(71.0, 190.0, 158.0)"
11-01-2023 18:34:36.662526,"(2.5, 99999, 99990)","(3.2, 4.2, 3.7714285714285714)","(14.0, 30.0, 26.0)","(5.0, 5.6, 5.4222222222222225)","(4.0, 5.3, 5.0)","(15.0, 15.5, 14.375)","(71.0, 200.0, 161.11111111111111)"
11-01-2023 18:34:37.819829,"(2.5, 99999, 99990)","(3.2, 4.2, 3.7714285714285714)","(14.0, 30.0, 26.0)","(5.0, 5.6, 5.503030303030303)","(4.0, 5.3, 4.8)","(15.0, 15.5, 14.642857142857142)","(71.0, 190.0, 161.11111111111111)"
11-01-2023 18:34:38.945086,"(2.5, 99999, 99990)","(3.2, 4.3, 4.066666666666666)","(14.0, 30.0, 26.0)","(5.0, 5.6, 5.503030303030303)","(4.0, 5.3, 4.8)","(15.0, 15.5, 14.642857142857142)","(71.0, 190.0, 153.33333333333334)"
11-01-2023 18:34:39.904151,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.503030303030303)","(4.0, 5.2, 4.6)","(14.0, 15.5, 14.642857142857142)","(71.0, 180.0, 165.0)"
11-01-2023 18:34:41.006021,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1375)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.4)","(4.0, 5.2, 4.575)","(14.0, 15.5, 20.4)","(71.0, 160.0, 144.16666666666669)"
11-01-2023 18:34:42.091559,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1375)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.4)","(4.0, 5.2, 5.008333333333333)","(14.0, 22.0, 16.666666666666668)","(71.0, 160.0, 125.71428571428571)"
11-01-2023 18:34:43.059788,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1375)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.4)","(4.0, 5.1, 4.824999999999999)","(14.0, 21.0, 15.428571428571429)","(71.0, 150.0, 125.71428571428571)"
11-01-2023 18:34:44.108331,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1375)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.4)","(4.0, 5.1, 4.385714285714285)","(14.0, 21.0, 15.75)","(71.0, 150.0, 118.57142857142857)"
11-01-2023 18:34:45.296851,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1375)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.1, 4.6)","(14.0, 19.5, 15.625)","(71.0, 140.0, 118.57142857142857)"
11-01-2023 18:34:46.402680,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1375)","(15.0, 30.0, 26.0)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.1, 4.35)","(14.0, 19.0, 15.666666666666666)","(71.0, 140.0, 87.5)"
11-01-2023 18:34:47.523390,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.1, 4.609090909090909)","(14.0, 18.0, 15.25)","(71.0, 140.0, 120.0)"
11-01-2023 18:34:48.595547,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.1, 4.663636363636363)","(14.0, 17.5, 14.928571428571429)","(71.0, 130.0, 120.0)"
11-01-2023 18:34:49.713462,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.1, 4.8375)","(14.0, 17.5, 15.333333333333334)","(71.0, 130.0, 105.71428571428572)"
11-01-2023 18:34:50.768906,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.1, 5.1875)","(14.0, 17.0, 15.0)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:51.851633,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.3, 5.1875)","(14.0, 17.0, 14.75)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:52.997164,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.9)","(14.0, 16.5, 14.75)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:54.131769,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 16.5, 17.0)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:55.312440,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 22.0, 16.5625)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:56.352238,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 20.0, 15.75)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:57.364022,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 19.5, 16.0)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:58.423110,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 19.0, 15.5)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:34:59.461037,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 18.5, 15.5)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:35:00.480865,"(2.5, 99999, 99990)","(3.2, 4.3, 4.025)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.818181818181818)","(14.0, 17.5, 15.25)","(71.0, 120.0, 105.71428571428572)"
11-01-2023 18:35:01.636394,"(2.5, 99999, 99990)","(3.2, 4.3, 4.208333333333333)","(15.0, 29.0, 27.25)","(5.0, 5.6, 5.433333333333334)","(4.0, 5.2, 4.85)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:02.696705,"(2.5, 99999, 99990)","(3.2, 4.3, 4.166666666666666)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.4799999999999995)","(4.0, 5.2, 5.166666666666666)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:03.824184,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:04.949263,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:06.114313,"(2.5, 99999, 99990)","(3.2, 4.3, 4.1)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:07.269092,"(2.5, 99999, 99990)","(3.2, 4.3, 4.225)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:08.409258,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 14.833333333333334)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:09.428954,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:10.531616,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.437837837837837)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:11.689084,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.6, 5.3125)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:12.670914,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.5, 5.3125)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:13.746733,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.5, 5.3125)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:14.994115,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.5, 5.3125)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:16.124307,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 30.0, 27.25)","(5.0, 5.5, 5.3125)","(4.0, 5.3, 5.166666666666666)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 100.0)"
11-01-2023 18:35:17.258437,"(2.5, 99999, 99990)","(3.2, 4.3, 4.242307692307692)","(15.0, 29.0, 28.230769230769234)","(5.0, 5.5, 5.3125)","(4.0, 5.3, 5.183333333333334)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:18.410291,"(2.5, 99999, 99990)","(3.2, 4.3, 3.95)","(15.0, 29.0, 27.875)","(5.0, 5.5, 5.3125)","(4.0, 5.3, 5.1)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:19.594729,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9000000000000004)","(15.0, 29.0, 27.875)","(5.0, 5.5, 5.444444444444445)","(4.0, 5.3, 5.2)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:20.564961,"(2.5, 99999, 99990)","(3.2, 4.2, 3.7)","(15.0, 29.0, 27.875)","(5.0, 5.5, 5.444444444444445)","(4.0, 5.3, 5.2)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:21.619441,"(2.5, 99999, 99990)","(3.2, 4.2, 3.7)","(15.0, 29.0, 27.875)","(5.0, 5.5, 5.309677419354839)","(4.0, 5.3, 5.0)","(14.0, 17.5, 15.166666666666666)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:22.806277,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9000000000000004)","(15.0, 29.0, 27.875)","(5.0, 5.4, 5.309677419354839)","(4.0, 5.3, 4.949999999999999)","(14.0, 17.5, 15.75)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:23.839632,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9000000000000004)","(15.0, 29.0, 27.875)","(5.0, 5.4, 5.309677419354839)","(4.0, 5.3, 4.949999999999999)","(14.0, 17.5, 15.75)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:24.816802,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9000000000000004)","(15.0, 29.0, 27.875)","(5.0, 5.4, 5.309677419354839)","(4.0, 5.3, 4.949999999999999)","(14.0, 17.5, 15.75)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:25.893575,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9000000000000004)","(15.0, 29.0, 27.875)","(5.0, 5.4, 5.309677419354839)","(4.0, 5.3, 4.949999999999999)","(14.0, 17.5, 15.75)","(71.0, 120.0, 107.14285714285714)"
11-01-2023 18:35:27.040746,"(2.5, 99999, 99990)","(3.2, 4.2, 3.9000000000000004)","(15.0, 29.0, 27.875)","(5.0, 5.4, 6.936842105263158)","(4.0, 5.3, 4.949999999999999)","(14.0, 17.5, 15.75)","(71.0, 120.0, 71.66666666666667)"
