,Latrell,Human Touch,Emma Bundock,Faster Than Hoot,Coruba,Umagico
09-01-2023 18:52:50.146438,"(2.15, 2.16, 2.148421052631579)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:51.203311,"(2.15, 2.18, 2.148)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:52.145925,"(2.15, 2.18, 2.1525000000000003)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:53.057761,"(2.15, 2.18, 2.1525000000000003)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:54.090975,"(2.15, 2.18, 2.1525000000000003)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:55.093029,"(2.15, 2.18, 2.1525000000000003)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:56.151647,"(2.05, 2.18, 2.1525000000000003)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 9.4)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.583333333333333)"
09-01-2023 18:52:57.216315,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 8.866666666666667)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.7282608695652173)"
09-01-2023 18:52:58.233811,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 8.866666666666667)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.759677419354839)"
09-01-2023 18:52:59.217054,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 8.866666666666667)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.759677419354839)"
09-01-2023 18:53:00.173064,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 8.866666666666667)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.71)"
09-01-2023 18:53:01.110081,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 31.5)","(6.5, 9.8, 8.866666666666667)","(14.0, 32.0, 23.714285714285715)","(2.45, 3.85, 3.71)"
09-01-2023 18:53:02.283893,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 16.166666666666668)","(16.0, 44.0, 32.888888888888886)","(6.5, 12.5, 10.866666666666667)","(14.0, 32.0, 19.477272727272727)","(2.45, 3.85, 3.5954545454545457)"
09-01-2023 18:53:03.466434,"(2.05, 2.18, 2.155555555555556)","(11.0, 17.5, 15.055555555555555)","(16.0, 40.0, 37.5)","(6.5, 12.0, 9.292307692307693)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.5954545454545457)"
09-01-2023 18:53:04.552354,"(2.05, 2.18, 2.146153846153846)","(11.0, 17.5, 15.055555555555555)","(16.0, 40.0, 37.5)","(6.5, 12.0, 10.147368421052633)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.5954545454545457)"
09-01-2023 18:53:05.604355,"(2.05, 2.18, 2.146153846153846)","(11.0, 17.5, 14.961538461538462)","(17.0, 40.0, 28.75)","(6.5, 12.0, 11.341176470588236)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.5954545454545457)"
09-01-2023 18:53:06.579586,"(2.05, 2.18, 2.146153846153846)","(11.0, 17.5, 14.961538461538462)","(17.0, 40.0, 25.75)","(6.5, 12.0, 11.341176470588236)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.5954545454545457)"
09-01-2023 18:53:07.689543,"(2.05, 2.18, 2.146153846153846)","(11.0, 17.5, 14.961538461538462)","(17.0, 38.0, 34.0)","(6.5, 12.0, 10.218181818181819)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.5954545454545457)"
09-01-2023 18:53:08.703431,"(2.05, 2.18, 2.146153846153846)","(11.0, 17.5, 14.961538461538462)","(17.0, 36.0, 26.588235294117645)","(6.5, 12.0, 11.36774193548387)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.7333333333333334)"
09-01-2023 18:53:09.808599,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.961538461538462)","(17.0, 36.0, 30.88888888888889)","(6.5, 12.0, 11.36774193548387)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.7333333333333334)"
09-01-2023 18:53:10.900871,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.961538461538462)","(17.0, 34.0, 30.88888888888889)","(6.5, 12.0, 11.36774193548387)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.724)"
09-01-2023 18:53:11.932759,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.961538461538462)","(17.0, 34.0, 30.88888888888889)","(6.5, 12.0, 11.36774193548387)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.7)"
09-01-2023 18:53:12.921062,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.961538461538462)","(17.0, 34.0, 25.444444444444443)","(6.5, 12.0, 10.483333333333334)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.7)"
09-01-2023 18:53:13.900791,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.961538461538462)","(17.0, 34.0, 26.125)","(6.5, 12.0, 9.930434782608696)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.7)"
09-01-2023 18:53:14.902826,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.961538461538462)","(17.0, 32.0, 30.5)","(6.5, 11.5, 10.685714285714285)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.6863636363636365)"
09-01-2023 18:53:15.901606,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.5, 14.86)","(17.0, 32.0, 30.5)","(6.5, 11.5, 10.685714285714285)","(14.0, 32.0, 19.916666666666668)","(2.45, 3.85, 3.6863636363636365)"
09-01-2023 18:53:16.923088,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.0, 15.75)","(17.0, 30.0, 22.5)","(6.5, 14.5, 11.214285714285715)","(14.0, 30.0, 26.0)","(2.45, 3.85, 3.775)"
09-01-2023 18:53:17.940001,"(2.05, 2.18, 2.172258064516129)","(11.0, 17.0, 15.333333333333334)","(17.0, 30.0, 22.5)","(6.5, 12.5, 11.029411764705882)","(14.0, 30.0, 26.0)","(2.45, 3.8, 3.775)"
09-01-2023 18:53:18.929505,"(2.05, 2.18, 2.16)","(11.0, 17.0, 15.25)","(17.0, 30.0, 22.5)","(6.5, 12.5, 11.029411764705882)","(14.0, 30.0, 23.5)","(2.45, 3.8, 3.697619047619048)"
09-01-2023 18:53:19.891880,"(2.05, 2.16, 2.1558333333333333)","(11.0, 17.0, 14.758620689655173)","(17.0, 29.0, 23.0)","(6.5, 12.5, 11.029411764705882)","(14.0, 29.0, 22.4)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:20.888104,"(2.05, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.758620689655173)","(17.0, 28.0, 24.5)","(6.5, 12.5, 11.029411764705882)","(14.0, 29.0, 20.444444444444443)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:21.865236,"(2.05, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.758620689655173)","(17.0, 28.0, 24.5)","(6.5, 12.5, 11.637931034482758)","(14.0, 29.0, 19.1)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:22.851160,"(2.05, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.758620689655173)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.637931034482758)","(14.0, 29.0, 19.375)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:23.842097,"(2.05, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.788461538461538)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.136363636363637)","(14.0, 29.0, 21.263157894736842)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:24.844889,"(2.05, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.788461538461538)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.136363636363637)","(14.0, 29.0, 21.263157894736842)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:25.846813,"(2.05, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.758620689655173)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.1)","(14.0, 29.0, 21.263157894736842)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:26.859885,"(1.95, 2.18, 2.1326315789473687)","(11.0, 17.0, 14.788461538461538)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.1)","(15.0, 29.0, 21.58823529411765)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:27.849897,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 15.1)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.1)","(15.0, 29.0, 21.58823529411765)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:28.891317,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 14.5)","(17.0, 28.0, 21.53846153846154)","(6.5, 12.5, 11.1)","(15.0, 29.0, 21.58823529411765)","(2.45, 3.85, 3.697619047619048)"
09-01-2023 18:53:29.881301,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 14.5)","(17.0, 28.0, 21.53846153846154)","(7.0, 12.5, 11.1)","(15.0, 29.0, 21.58823529411765)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:30.891228,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.954545454545455)","(17.0, 28.0, 21.53846153846154)","(7.0, 12.5, 11.1)","(15.0, 29.0, 21.58823529411765)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:31.899384,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.125)","(17.0, 28.0, 21.53846153846154)","(7.0, 12.5, 11.1)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:32.953081,"(1.95, 2.18, 2.138857142857143)","(11.0, 16.5, 13.35)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:33.949717,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.35)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:34.983746,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.35)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:35.953902,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.35)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:36.954660,"(1.95, 2.18, 2.138857142857143)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:37.881409,"(1.95, 2.18, 2.138857142857143)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:38.848630,"(1.95, 2.18, 2.138857142857143)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:39.851455,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:40.821888,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:41.860584,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.241379310344827)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:42.890298,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:43.860530,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.697619047619048)"
09-01-2023 18:53:44.880247,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.0)","(2.5, 3.85, 3.761111111111111)"
09-01-2023 18:53:45.879926,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.970588235294116)","(2.5, 3.85, 3.761111111111111)"
09-01-2023 18:53:46.916947,"(1.95, 2.18, 2.1326315789473687)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.970588235294116)","(2.5, 3.85, 3.8000000000000003)"
09-01-2023 18:53:47.929458,"(1.95, 2.18, 2.138857142857143)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.970588235294116)","(2.5, 3.85, 3.8000000000000003)"
09-01-2023 18:53:48.937395,"(2.05, 2.18, 2.0771428571428574)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.970588235294116)","(2.5, 3.85, 3.8000000000000003)"
09-01-2023 18:53:49.841156,"(2.05, 2.16, 2.1100000000000003)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.970588235294116)","(2.5, 3.85, 3.8000000000000003)"
09-01-2023 18:53:50.769811,"(2.05, 2.16, 2.0658823529411765)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 20.970588235294116)","(2.5, 3.85, 3.8000000000000003)"
09-01-2023 18:53:51.697398,"(2.05, 2.16, 2.065)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.8000000000000003)"
09-01-2023 18:53:52.670073,"(2.05, 2.14, 2.0653333333333332)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:53:53.710729,"(2.05, 2.14, 2.0636363636363635)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:53:54.693594,"(1.95, 2.14, 2.0636363636363635)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:53:55.672707,"(1.95, 2.14, 2.0642105263157897)","(11.0, 16.5, 13.546875)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:53:57.009472,"(1.95, 2.14, 2.0642105263157897)","(11.0, 16.5, 13.75)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:53:58.230515,"(1.95, 2.14, 2.0642105263157897)","(11.0, 16.0, 13.714285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 22.175)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:53:59.386663,"(1.95, 2.12, 2.066)","(11.0, 15.5, 14.0)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 21.352941176470587)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:54:00.563395,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.653846153846153)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.1875)","(15.0, 29.0, 21.352941176470587)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:54:01.705944,"(1.95, 2.12, 2.066)","(11.0, 15.5, 14.088235294117647)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 21.5)","(2.5, 3.85, 3.7558823529411764)"
09-01-2023 18:54:02.781471,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.210526315789474)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 21.5)","(2.5, 3.85, 3.775)"
09-01-2023 18:54:03.808981,"(1.95, 2.12, 2.0814285714285714)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.782)"
09-01-2023 18:54:05.082738,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.782)"
09-01-2023 18:54:06.135338,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.394736842105264)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.782)"
09-01-2023 18:54:07.298435,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.722222222222221)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.782)"
09-01-2023 18:54:08.287142,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.722222222222221)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.782)"
09-01-2023 18:54:09.270018,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.65)"
09-01-2023 18:54:10.212082,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.65)"
09-01-2023 18:54:11.216464,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.5456521739130435)"
09-01-2023 18:54:12.308108,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.5456521739130435)"
09-01-2023 18:54:13.459938,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.5456521739130435)"
09-01-2023 18:54:14.540423,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.54)"
09-01-2023 18:54:15.924040,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.5)","(2.5, 3.8, 3.54)"
09-01-2023 18:54:17.037169,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.28125)","(2.5, 3.8, 3.54)"
09-01-2023 18:54:17.993775,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 21.28125)","(2.5, 3.8, 3.5999999999999996)"
09-01-2023 18:54:19.064238,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.15)","(2.5, 3.8, 3.441269841269841)"
09-01-2023 18:54:20.114127,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.15)","(2.5, 3.6, 3.424561403508772)"
09-01-2023 18:54:21.148752,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.424561403508772)"
09-01-2023 18:54:22.256987,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.014285714285714)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.424561403508772)"
09-01-2023 18:54:23.282298,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.3838983050847458)"
09-01-2023 18:54:24.368041,"(1.95, 2.12, 2.066)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.3838983050847458)"
09-01-2023 18:54:25.362746,"(1.95, 2.12, 2.0123076923076924)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.3838983050847458)"
09-01-2023 18:54:26.554922,"(1.95, 2.1, 2.0541666666666667)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.3838983050847458)"
09-01-2023 18:54:27.629721,"(1.95, 2.1, 2.067)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.3723214285714285)"
09-01-2023 18:54:28.630719,"(1.95, 2.1, 2.0805882352941176)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.3723214285714285)"
09-01-2023 18:54:29.606034,"(1.95, 2.1, 2.0805882352941176)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.22222222222222)","(2.5, 3.6, 3.363888888888889)"
09-01-2023 18:54:30.624842,"(1.95, 2.1, 2.0805882352941176)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 23.352941176470587)","(2.5, 3.6, 3.363888888888889)"
09-01-2023 18:54:31.737849,"(1.95, 2.1, 2.0764285714285715)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.6, 3.359433962264151)"
09-01-2023 18:54:32.648792,"(1.95, 2.1, 2.0764285714285715)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.6, 3.359433962264151)"
09-01-2023 18:54:33.636281,"(1.95, 2.1, 2.0764285714285715)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.6, 3.3548076923076926)"
09-01-2023 18:54:34.730998,"(1.95, 2.1, 2.0700000000000003)","(11.0, 15.5, 13.26923076923077)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.6, 3.3548076923076926)"
09-01-2023 18:54:35.706421,"(1.95, 2.1, 2.0700000000000003)","(11.0, 15.5, 13.083333333333334)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.6, 3.4299999999999997)"
09-01-2023 18:54:36.707479,"(1.95, 2.1, 2.0700000000000003)","(11.0, 15.5, 13.083333333333334)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.55, 3.4195652173913045)"
09-01-2023 18:54:37.745535,"(1.95, 2.1, 2.0700000000000003)","(11.0, 15.5, 13.083333333333334)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.55, 3.4346153846153844)"
09-01-2023 18:54:38.874762,"(1.95, 2.1, 2.0700000000000003)","(11.0, 15.5, 13.083333333333334)","(17.0, 28.0, 22.94736842105263)","(7.0, 12.5, 11.25)","(15.0, 29.0, 22.142857142857142)","(2.5, 3.55, 3.4346153846153844)"
