,Titan Of Choice,Lidder Valley,Im Divine,Journey To Petra,Panama Papers,Champinsky,Fortune Follows
08-01-2023 15:37:55.303570,"(3.3, 3.55, 3.5054140127388536)","(6.0, 8.4, 8.204255319148936)","(2.2, 2.58, 2.566060606060606)","(9.0, 12.0, 11.70863309352518)","(61.0, 95.0, 91.81818181818181)","(31.0, 36.0, 34.77777777777778)","(10.0, 13.0, 12.782352941176471)"
08-01-2023 15:37:56.242318,"(3.3, 3.55, 3.5054140127388536)","(6.0, 8.4, 8.204255319148936)","(2.2, 2.58, 2.5590697674418603)","(9.0, 12.0, 11.70863309352518)","(61.0, 95.0, 91.81818181818181)","(31.0, 36.0, 34.8235294117647)","(10.0, 13.0, 12.782352941176471)"
08-01-2023 15:37:57.245321,"(3.2, 3.55, 3.5054140127388536)","(6.0, 8.4, 8.208333333333334)","(2.2, 2.58, 2.5590697674418603)","(9.0, 12.0, 11.706521739130435)","(61.0, 95.0, 91.81818181818181)","(31.0, 36.0, 34.8235294117647)","(10.0, 13.0, 12.797520661157025)"
08-01-2023 15:37:58.215485,"(3.2, 3.55, 3.5040372670807454)","(6.0, 8.4, 8.227272727272727)","(2.2, 2.58, 2.5590697674418603)","(9.0, 12.0, 11.706521739130435)","(61.0, 95.0, 91.81818181818181)","(31.0, 36.0, 34.8235294117647)","(10.0, 13.0, 12.780155642023347)"
08-01-2023 15:37:59.122694,"(3.2, 3.55, 3.5040372670807454)","(6.0, 8.4, 8.227272727272727)","(2.2, 2.58, 2.5590697674418603)","(9.0, 12.0, 11.706521739130435)","(61.0, 95.0, 91.66666666666667)","(31.0, 36.0, 35.09090909090909)","(10.0, 13.0, 12.745495495495495)"
08-01-2023 15:38:00.048919,"(3.2, 3.55, 3.500993377483444)","(6.0, 8.4, 8.223333333333333)","(2.2, 2.58, 2.5551851851851852)","(9.0, 12.0, 11.670731707317072)","(61.0, 95.0, 78.0)","(31.0, 36.0, 35.09090909090909)","(10.0, 13.0, 12.745495495495495)"
08-01-2023 15:38:01.114863,"(3.3, 3.55, 3.5140776699029126)","(6.0, 8.4, 8.279545454545454)","(2.2, 2.58, 2.5498876404494384)","(9.0, 12.0, 11.676)","(61.0, 90.0, 78.0)","(31.0, 36.0, 35.166666666666664)","(10.0, 13.0, 12.745495495495495)"
08-01-2023 15:38:02.059380,"(3.3, 3.55, 3.481875)","(6.0, 8.4, 8.258666666666667)","(2.2, 2.56, 2.5453333333333332)","(9.0, 12.0, 11.676)","(61.0, 90.0, 86.0)","(31.0, 36.0, 35.37777777777778)","(10.0, 13.0, 12.75586854460094)"
08-01-2023 15:38:02.988047,"(3.3, 3.55, 3.5092356687898087)","(6.0, 8.6, 8.408264462809917)","(2.2, 2.54, 2.5278947368421054)","(9.0, 12.0, 11.718253968253968)","(61.0, 90.0, 84.0)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:04.061631,"(3.3, 3.5, 3.4988549618320612)","(6.0, 8.6, 8.469444444444445)","(2.2, 2.54, 2.5263755458515282)","(9.0, 12.0, 11.695035460992909)","(61.0, 90.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:05.080797,"(3.3, 3.5, 3.4988549618320612)","(6.0, 8.6, 8.469444444444445)","(2.2, 2.54, 2.5256880733944955)","(9.0, 12.0, 11.695035460992909)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:06.033538,"(3.3, 3.5, 3.4957364341085273)","(6.0, 8.6, 8.469444444444445)","(2.2, 2.54, 2.5271604938271603)","(9.0, 12.0, 11.695035460992909)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:06.992464,"(3.2, 3.5, 3.493065693430657)","(6.0, 8.6, 8.469444444444445)","(2.25, 2.54, 2.527716535433071)","(9.0, 12.0, 11.852564102564102)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:07.974750,"(3.2, 3.5, 3.4834437086092715)","(6.0, 8.6, 8.440677966101694)","(2.25, 2.54, 2.525982905982906)","(9.0, 12.5, 12.162921348314606)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:08.926800,"(3.2, 3.5, 3.4834437086092715)","(6.0, 8.6, 8.440677966101694)","(2.25, 2.54, 2.525982905982906)","(9.0, 12.5, 12.196969696969697)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:09.909505,"(3.2, 3.5, 3.4834437086092715)","(6.0, 8.6, 8.440677966101694)","(2.25, 2.54, 2.5213636363636365)","(9.0, 12.5, 12.214285714285714)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:11.003139,"(3.2, 3.5, 3.4834437086092715)","(6.0, 8.6, 8.425925925925926)","(2.25, 2.54, 2.5213636363636365)","(9.0, 12.5, 12.214285714285714)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:12.003407,"(3.2, 3.5, 3.470344827586207)","(6.0, 8.6, 8.42909090909091)","(2.25, 2.54, 2.5209302325581397)","(9.0, 12.5, 12.315217391304348)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:12.986751,"(3.2, 3.5, 3.455913978494624)","(6.0, 8.6, 8.4825)","(2.25, 2.54, 2.528029197080292)","(9.0, 12.5, 12.315217391304348)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:14.060200,"(3.2, 3.5, 3.4740079365079364)","(6.0, 8.6, 8.4825)","(2.25, 2.54, 2.526774193548387)","(9.0, 12.5, 12.204301075268818)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.333333333333336)","(10.0, 13.0, 12.754672897196262)"
08-01-2023 15:38:15.053442,"(3.2, 3.5, 3.4386554621848737)","(6.0, 8.6, 8.48421052631579)","(2.25, 2.56, 2.5473239436619717)","(9.0, 12.5, 12.204301075268818)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.23076923076923)","(10.0, 13.0, 12.7725)"
08-01-2023 15:38:16.063242,"(3.2, 3.45, 3.4316793893129773)","(6.0, 8.6, 8.501052631578947)","(2.25, 2.56, 2.5504255319148936)","(9.0, 12.5, 12.210526315789474)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.23076923076923)","(11.0, 13.0, 12.7725)"
08-01-2023 15:38:16.979868,"(3.2, 3.45, 3.434615384615385)","(6.0, 8.6, 8.501052631578947)","(2.25, 2.56, 2.5504255319148936)","(9.0, 12.5, 12.210526315789474)","(61.0, 85.0, 82.5)","(31.0, 36.0, 35.23076923076923)","(11.0, 13.0, 12.7725)"
08-01-2023 15:38:17.999064,"(3.2, 3.45, 3.438111888111888)","(6.0, 8.6, 8.501052631578947)","(2.25, 2.56, 2.5504255319148936)","(9.0, 12.5, 12.186915887850468)","(61.0, 85.0, 81.0)","(31.0, 36.0, 35.0)","(11.0, 13.0, 12.7725)"
08-01-2023 15:38:18.983110,"(3.2, 3.45, 3.4349358974358974)","(6.0, 8.6, 8.51607142857143)","(2.25, 2.58, 2.558823529411765)","(9.0, 12.5, 12.186915887850468)","(61.0, 85.0, 81.0)","(31.0, 36.0, 37.733333333333334)","(11.0, 13.0, 12.73235294117647)"
08-01-2023 15:38:19.901386,"(3.1, 3.45, 3.4304469273743017)","(6.5, 8.6, 8.507843137254902)","(2.25, 2.58, 2.558823529411765)","(10.0, 12.5, 12.186915887850468)","(61.0, 85.0, 81.0)","(31.0, 38.0, 37.659574468085104)","(11.0, 13.0, 12.73235294117647)"
08-01-2023 15:38:20.842349,"(3.1, 3.45, 3.425925925925926)","(6.5, 8.6, 8.507843137254902)","(2.25, 2.56, 2.5476923076923077)","(10.0, 12.5, 12.186915887850468)","(61.0, 85.0, 82.5)","(31.0, 38.0, 37.659574468085104)","(11.0, 13.0, 12.73235294117647)"
08-01-2023 15:38:21.750591,"(3.1, 3.45, 3.417078189300412)","(6.5, 8.6, 8.507843137254902)","(2.25, 2.56, 2.546927374301676)","(10.0, 12.5, 12.186915887850468)","(61.0, 85.0, 82.5)","(31.0, 38.0, 37.659574468085104)","(11.0, 13.0, 12.774752475247524)"
08-01-2023 15:38:22.739619,"(3.1, 3.45, 3.4094202898550727)","(6.5, 8.6, 8.523595505617978)","(2.25, 2.56, 2.5409756097560976)","(10.0, 12.5, 12.262886597938145)","(61.0, 85.0, 86.25)","(31.0, 38.0, 39.07142857142857)","(11.0, 13.0, 12.787564766839377)"
08-01-2023 15:38:23.696614,"(3.1, 3.35, 3.336931818181818)","(6.5, 9.0, 8.85925925925926)","(2.25, 2.56, 2.5411290322580644)","(10.0, 12.5, 12.23394495412844)","(61.0, 90.0, 86.25)","(31.0, 40.0, 39.01754385964912)","(11.0, 13.0, 12.787564766839377)"
08-01-2023 15:38:24.697310,"(3.1, 3.35, 3.322395833333333)","(6.5, 9.0, 8.954166666666667)","(2.25, 2.56, 2.542456140350877)","(10.0, 12.5, 12.231481481481481)","(61.0, 90.0, 85.45454545454545)","(31.0, 40.0, 38.81967213114754)","(11.0, 13.0, 12.787564766839377)"
08-01-2023 15:38:25.661823,"(3.1, 3.35, 3.322395833333333)","(6.5, 9.0, 8.954166666666667)","(2.25, 2.56, 2.542456140350877)","(10.0, 12.5, 12.231481481481481)","(61.0, 90.0, 85.45454545454545)","(31.0, 40.0, 38.81967213114754)","(11.0, 13.0, 12.787564766839377)"
08-01-2023 15:38:26.652890,"(3.1, 3.35, 3.3194736842105264)","(6.5, 9.0, 8.923333333333334)","(2.25, 2.56, 2.542456140350877)","(10.0, 12.5, 12.231481481481481)","(61.0, 90.0, 86.42857142857143)","(31.0, 40.0, 38.95652173913044)","(11.0, 13.0, 12.799019607843137)"
08-01-2023 15:38:27.637298,"(3.1, 3.35, 3.314566929133858)","(6.5, 9.2, 9.127272727272727)","(2.25, 2.54, 2.52463687150838)","(10.0, 12.5, 12.380434782608695)","(61.0, 95.0, 86.42857142857143)","(31.0, 40.0, 38.95652173913044)","(11.0, 13.0, 12.816062176165802)"
08-01-2023 15:38:28.638097,"(3.1, 3.35, 3.304081632653061)","(6.5, 9.4, 9.273684210526316)","(2.25, 2.52, 2.516683417085427)","(10.0, 12.5, 12.380434782608695)","(61.0, 95.0, 86.42857142857143)","(31.0, 40.0, 38.95652173913044)","(11.0, 13.0, 12.770833333333334)"
08-01-2023 15:38:29.628194,"(3.1, 3.35, 3.3418163672654693)","(6.5, 9.4, 9.290909090909091)","(2.25, 2.54, 2.5148214285714285)","(10.0, 12.5, 12.348958333333334)","(61.0, 95.0, 86.42857142857143)","(31.0, 40.0, 38.95652173913044)","(11.0, 13.0, 12.770833333333334)"
08-01-2023 15:38:30.609550,"(3.1, 3.35, 3.348271889400922)","(6.5, 9.4, 9.345454545454546)","(2.25, 2.54, 2.5148214285714285)","(10.0, 12.5, 12.348958333333334)","(61.0, 95.0, 86.42857142857143)","(31.0, 40.0, 38.95652173913044)","(11.0, 13.0, 12.770833333333334)"
08-01-2023 15:38:31.654210,"(3.0, 3.35, 3.3482798165137617)","(6.5, 9.4, 9.364705882352942)","(2.25, 2.52, 2.5111304347826087)","(10.0, 12.5, 12.348958333333334)","(61.0, 95.0, 87.5)","(31.0, 40.0, 39.29032258064516)","(11.0, 13.0, 12.770833333333334)"
08-01-2023 15:38:32.608632,"(3.0, 3.4, 3.3545893719806763)","(6.5, 9.4, 9.392857142857142)","(2.25, 2.5, 2.4993478260869564)","(10.0, 12.5, 12.348958333333334)","(61.0, 95.0, 87.5)","(31.0, 40.0, 39.29032258064516)","(11.0, 13.0, 12.770833333333334)"
08-01-2023 15:38:33.512272,"(3.0, 3.4, 3.357920792079208)","(6.5, 9.4, 9.392857142857142)","(2.25, 2.52, 2.506867924528302)","(10.0, 12.5, 12.348958333333334)","(61.0, 90.0, 88.57142857142857)","(31.0, 38.0, 37.523809523809526)","(11.0, 13.0, 12.770833333333334)"
08-01-2023 15:38:34.467839,"(3.0, 3.45, 3.404166666666667)","(6.5, 9.6, 9.509090909090908)","(2.25, 2.52, 2.5064912280701757)","(10.0, 12.0, 11.685)","(61.0, 95.0, 88.33333333333333)","(31.0, 38.0, 37.69230769230769)","(11.0, 13.0, 12.726708074534162)"
08-01-2023 15:38:35.434608,"(3.0, 3.45, 3.4205357142857142)","(6.5, 9.2, 9.164912280701754)","(2.25, 2.56, 2.5439726027397263)","(10.0, 11.5, 11.480392156862745)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 37.69230769230769)","(11.0, 13.0, 12.726708074534162)"
08-01-2023 15:38:36.486210,"(3.0, 3.45, 3.4145833333333333)","(6.5, 9.2, 9.055172413793104)","(2.25, 2.56, 2.5439726027397263)","(10.0, 11.5, 11.455)","(61.0, 95.0, 88.84615384615384)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.0, 12.726708074534162)"
08-01-2023 15:38:37.474979,"(3.0, 3.4, 3.393010752688172)","(6.5, 9.2, 8.978947368421053)","(2.25, 2.58, 2.5690909090909093)","(10.0, 11.5, 11.489247311827958)","(61.0, 95.0, 88.84615384615384)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.0, 12.712209302325581)"
08-01-2023 15:38:38.442385,"(3.0, 3.4, 3.353030303030303)","(6.5, 9.0, 8.803703703703704)","(2.2, 2.6, 2.580665137614679)","(10.0, 11.5, 11.382352941176471)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.0, 12.646428571428572)"
08-01-2023 15:38:39.410805,"(3.0, 3.4, 3.3586021505376347)","(6.5, 9.0, 8.838167938931297)","(2.2, 2.6, 2.581013986013986)","(10.0, 11.5, 11.2363184079602)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.0, 13.182432432432432)"
08-01-2023 15:38:40.404969,"(3.0, 3.4, 3.352994011976048)","(6.5, 9.0, 8.813698630136987)","(2.25, 2.6, 2.5814440433212997)","(9.0, 11.5, 11.2363184079602)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.153409090909092)"
08-01-2023 15:38:41.336291,"(3.0, 3.35, 3.33586118251928)","(6.5, 8.8, 8.736)","(2.25, 2.64, 2.638918918918919)","(9.0, 11.5, 11.266871165644172)","(61.0, 95.0, 90.55555555555556)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.153409090909092)"
08-01-2023 15:38:42.312259,"(3.0, 3.3, 3.27797619047619)","(6.5, 8.6, 8.541772151898734)","(2.25, 2.66, 2.65875)","(9.0, 12.0, 11.53896103896104)","(61.0, 95.0, 90.55555555555556)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.153409090909092)"
08-01-2023 15:38:43.293699,"(3.0, 3.3, 3.281025641025641)","(6.5, 8.6, 8.47912087912088)","(2.25, 2.68, 2.6742857142857144)","(9.0, 12.0, 11.477011494252874)","(61.0, 95.0, 90.55555555555556)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.14367816091954)"
08-01-2023 15:38:44.291595,"(3.0, 3.3, 3.279512195121951)","(6.5, 8.6, 8.453333333333333)","(2.25, 2.68, 2.6742857142857144)","(9.0, 12.0, 11.6993006993007)","(61.0, 95.0, 90.55555555555556)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.14367816091954)"
08-01-2023 15:38:45.219828,"(3.0, 3.3, 3.2791866028708134)","(6.5, 8.6, 8.453333333333333)","(2.25, 2.68, 2.663448275862069)","(9.0, 12.0, 11.736196319018404)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.4)","(11.0, 13.5, 13.16025641025641)"
08-01-2023 15:38:46.115945,"(3.0, 3.3, 3.282549019607843)","(6.5, 8.6, 8.524324324324324)","(2.25, 2.7, 2.682105263157895)","(9.0, 11.0, 10.873684210526315)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.294642857142858)"
08-01-2023 15:38:47.100253,"(3.0, 3.3, 3.276953125)","(6.5, 8.6, 8.524324324324324)","(2.25, 2.7, 2.696744186046512)","(10.0, 11.0, 10.85483870967742)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.3203125)"
08-01-2023 15:38:48.000291,"(3.0, 3.3, 3.2777358490566035)","(6.5, 8.6, 8.5)","(2.25, 2.72, 2.706027397260274)","(10.0, 11.0, 10.955026455026456)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.3203125)"
08-01-2023 15:38:48.937852,"(3.0, 3.3, 3.2814873417721517)","(6.5, 8.4, 8.284955752212388)","(2.25, 2.68, 2.666159169550173)","(10.0, 11.0, 10.966517857142858)","(61.0, 95.0, 91.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.345454545454546)"
08-01-2023 15:38:49.871515,"(3.0, 3.3, 3.298076923076923)","(7.0, 8.4, 8.302985074626866)","(2.25, 2.7, 2.6965644171779144)","(10.0, 11.5, 11.242537313432836)","(61.0, 95.0, 91.36363636363636)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.345454545454546)"
08-01-2023 15:38:50.854470,"(3.0, 3.3, 3.2904220779220776)","(7.0, 8.4, 8.294308943089431)","(2.25, 2.7, 2.6883809523809528)","(10.0, 11.5, 11.165322580645162)","(61.0, 95.0, 91.36363636363636)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.387755102040817)"
08-01-2023 15:38:51.810744,"(3.0, 3.3, 3.2904220779220776)","(7.0, 8.4, 8.303703703703704)","(2.25, 2.7, 2.684628099173554)","(10.0, 11.0, 10.980392156862745)","(61.0, 95.0, 92.33333333333333)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.428571428571429)"
08-01-2023 15:38:52.696757,"(3.0, 3.3, 3.286086956521739)","(7.0, 8.4, 8.368115942028986)","(2.25, 2.72, 2.7012244897959183)","(10.0, 11.0, 10.924581005586592)","(61.0, 95.0, 87.0)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.428571428571429)"
08-01-2023 15:38:53.657844,"(3.0, 3.3, 3.2838509316770184)","(7.0, 8.4, 8.368862275449102)","(2.25, 2.72, 2.6892929292929293)","(9.0, 11.0, 10.891752577319588)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 37.55555555555556)","(11.0, 13.5, 13.428571428571429)"
08-01-2023 15:38:54.725357,"(3.0, 3.3, 3.285014409221902)","(7.0, 8.4, 8.262222222222222)","(2.25, 2.72, 2.7010169491525424)","(9.0, 11.0, 10.8568281938326)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.875)","(11.0, 13.5, 13.628571428571428)"
08-01-2023 15:38:55.652091,"(3.0, 3.3, 3.2885273972602738)","(7.0, 8.4, 8.283199999999999)","(2.25, 2.7, 2.6919298245614036)","(10.0, 11.0, 10.850917431192661)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.875)","(11.0, 14.0, 13.628571428571428)"
08-01-2023 15:38:56.606110,"(3.0, 3.3, 3.2885273972602738)","(7.0, 8.4, 8.311904761904762)","(2.25, 2.7, 2.688349514563107)","(10.0, 11.0, 10.850230414746544)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.875)","(11.0, 14.0, 13.64516129032258)"
08-01-2023 15:38:57.538517,"(3.0, 3.3, 3.2885273972602738)","(7.0, 8.4, 8.313953488372093)","(2.25, 2.7, 2.691489361702128)","(10.0, 11.0, 10.845959595959595)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.875)","(11.0, 14.0, 13.64516129032258)"
08-01-2023 15:38:58.477342,"(3.0, 3.3, 3.284090909090909)","(7.0, 8.4, 8.313953488372093)","(2.25, 2.7, 2.691489361702128)","(10.0, 11.0, 10.845959595959595)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.875)","(11.0, 14.0, 13.8)"
08-01-2023 15:38:59.410139,"(3.0, 3.3, 3.279683377308707)","(7.0, 8.4, 8.313953488372093)","(2.3, 2.7, 2.691489361702128)","(9.0, 11.0, 10.845959595959595)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.875)","(11.0, 14.0, 13.813953488372093)"
08-01-2023 15:39:00.422401,"(3.0, 3.35, 3.314583333333333)","(7.0, 8.4, 8.324409448818898)","(2.3, 2.7, 2.6888)","(9.0, 11.0, 10.846846846846846)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.285714285714285)","(11.0, 13.5, 13.754716981132075)"
08-01-2023 15:39:01.368554,"(3.0, 3.35, 3.320233463035019)","(7.0, 8.4, 8.324409448818898)","(2.3, 2.68, 2.677260273972603)","(9.0, 11.0, 10.846846846846846)","(61.0, 95.0, 86.11111111111111)","(31.0, 38.0, 37.44827586206897)","(11.0, 14.0, 13.643564356435643)"
08-01-2023 15:39:02.321596,"(3.0, 3.35, 3.31890243902439)","(7.0, 8.4, 8.343076923076923)","(2.25, 2.68, 2.670273224043716)","(9.0, 11.0, 10.85593220338983)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.70967741935484)","(11.0, 14.0, 13.578947368421053)"
08-01-2023 15:39:03.256190,"(3.0, 3.35, 3.3158482142857144)","(7.0, 8.4, 8.324242424242424)","(2.25, 2.68, 2.6701075268817207)","(9.0, 11.0, 10.75301204819277)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.70967741935484)","(11.0, 14.0, 13.578947368421053)"
08-01-2023 15:39:04.180134,"(3.0, 3.35, 3.317008196721311)","(7.0, 8.4, 8.324242424242424)","(2.25, 2.68, 2.669945355191257)","(9.0, 11.0, 10.75301204819277)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.70967741935484)","(11.0, 14.0, 13.560975609756097)"
08-01-2023 15:39:05.103950,"(3.0, 3.35, 3.317008196721311)","(7.0, 8.4, 8.324242424242424)","(2.25, 2.68, 2.6691764705882353)","(9.0, 11.0, 10.75301204819277)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.70967741935484)","(11.0, 14.0, 13.560975609756097)"
08-01-2023 15:39:06.003009,"(3.0, 3.35, 3.317008196721311)","(7.0, 8.6, 8.425)","(2.25, 2.68, 2.667814569536424)","(9.0, 11.0, 10.75301204819277)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.70967741935484)","(11.0, 14.0, 13.560975609756097)"
08-01-2023 15:39:06.975030,"(3.0, 3.35, 3.316338582677165)","(7.0, 8.6, 8.45)","(2.25, 2.68, 2.6695145631067962)","(9.0, 11.0, 10.75301204819277)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.5)","(11.0, 14.0, 13.63076923076923)"
08-01-2023 15:39:07.919226,"(3.0, 3.35, 3.316205533596838)","(7.0, 8.6, 8.432183908045976)","(2.25, 2.66, 2.654205607476636)","(9.0, 11.0, 10.723905723905723)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 36.5)","(11.0, 14.0, 13.754601226993865)"
08-01-2023 15:39:08.915323,"(3.0, 3.3, 3.293030303030303)","(7.0, 8.6, 8.430232558139535)","(2.25, 2.7, 2.6836144578313257)","(9.0, 11.0, 10.728476821192054)","(61.0, 95.0, 86.42857142857143)","(31.0, 38.0, 35.25)","(11.0, 14.5, 14.471092077087794)"
08-01-2023 15:39:09.844374,"(3.0, 3.3, 3.287960339943343)","(7.0, 8.6, 8.4175)","(2.25, 2.7, 2.6775)","(9.0, 11.0, 10.728476821192054)","(61.0, 95.0, 86.42857142857143)","(31.0, 36.0, 35.25)","(11.0, 14.5, 14.584821428571429)"
08-01-2023 15:39:10.821413,"(3.0, 3.3, 3.2777950310559003)","(7.0, 8.6, 8.4175)","(2.25, 2.7, 2.6748000000000003)","(9.0, 11.0, 10.728476821192054)","(61.0, 95.0, 86.42857142857143)","(31.0, 36.0, 35.25)","(11.0, 15.0, 14.63013698630137)"
08-01-2023 15:39:11.817902,"(3.0, 3.3, 3.2705454545454544)","(7.0, 8.4, 8.36448598130841)","(2.3, 2.68, 2.6704761904761907)","(9.0, 11.0, 10.78630705394191)","(61.0, 95.0, 81.42857142857143)","(31.0, 36.0, 34.526315789473685)","(11.0, 15.0, 14.649425287356323)"
08-01-2023 15:39:12.803096,"(3.0, 3.3, 3.2653846153846153)","(7.0, 8.4, 8.353658536585366)","(2.3, 2.68, 2.661739130434783)","(9.0, 11.5, 11.137323943661972)","(61.0, 90.0, 81.42857142857143)","(31.0, 36.0, 34.54054054054054)","(11.0, 15.0, 15.187179487179487)"
08-01-2023 15:39:13.684762,"(3.0, 3.3, 3.2635869565217392)","(7.0, 8.4, 8.345714285714285)","(2.3, 2.64, 2.6395081967213114)","(9.0, 11.5, 11.162721893491124)","(61.0, 90.0, 81.42857142857143)","(31.0, 36.0, 34.54054054054054)","(11.0, 15.5, 15.187179487179487)"
08-01-2023 15:39:14.656509,"(3.0, 3.3, 3.2638489208633095)","(7.0, 8.4, 8.313333333333333)","(2.3, 2.64, 2.6361151079136693)","(9.0, 11.5, 11.184563758389261)","(61.0, 90.0, 81.0)","(31.0, 36.0, 34.54054054054054)","(11.0, 15.5, 15.213942307692308)"
08-01-2023 15:39:15.579568,"(3.0, 3.3, 3.281975308641975)","(7.0, 8.4, 8.33953488372093)","(2.3, 2.66, 2.651587982832618)","(9.0, 11.0, 10.770833333333334)","(61.0, 85.0, 81.0)","(31.0, 36.0, 34.54054054054054)","(11.0, 15.5, 15.226829268292683)"
08-01-2023 15:39:16.468717,"(3.0, 3.3, 3.283878504672897)","(7.0, 8.4, 8.34)","(2.3, 2.66, 2.650392156862745)","(9.0, 11.0, 10.770833333333334)","(61.0, 85.0, 81.0)","(31.0, 36.0, 34.07142857142857)","(11.0, 15.5, 15.226829268292683)"
08-01-2023 15:39:17.453900,"(3.0, 3.35, 3.3162551440329215)","(7.0, 8.4, 8.272222222222222)","(2.3, 2.66, 2.6425)","(9.0, 11.0, 10.770833333333334)","(61.0, 85.0, 82.5)","(31.0, 36.0, 34.05714285714286)","(11.0, 15.5, 14.925641025641026)"
08-01-2023 15:39:18.422924,"(3.0, 3.35, 3.321842105263158)","(7.0, 8.4, 8.244444444444444)","(2.3, 2.64, 2.626792452830189)","(9.0, 11.0, 10.789930555555555)","(61.0, 85.0, 81.0)","(31.0, 36.0, 34.05714285714286)","(11.0, 15.5, 14.887978142076502)"
08-01-2023 15:39:19.367674,"(3.0, 3.4, 3.362264150943396)","(7.0, 8.4, 8.25360824742268)","(2.3, 2.62, 2.5945)","(9.0, 11.0, 10.789930555555555)","(61.0, 85.0, 81.0)","(31.0, 36.0, 34.666666666666664)","(11.0, 15.5, 14.953658536585365)"
08-01-2023 15:39:20.311652,"(3.0, 3.4, 3.376127320954907)","(7.0, 8.4, 8.271774193548387)","(2.3, 2.6, 2.5972677595628415)","(9.0, 11.0, 10.809748427672956)","(61.0, 85.0, 83.33333333333333)","(31.0, 36.0, 34.91891891891892)","(11.0, 15.5, 14.953658536585365)"
