,Bull Dimple Rum,Bullet Hero,Kobestar,Midnight Rambler,Scenic Rim,Hyde,Gunmetal Girl,Sumnamilla,Shadie Milly
07-01-2023 15:22:29.370403,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 12.554054054054054)","(2.7, 3.2, 3.1314285714285717)","(21.0, 30.0, 29.8)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.7)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:30.415037,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 12.554054054054054)","(2.7, 3.2, 3.1314285714285717)","(21.0, 30.0, 29.8)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.842105263157894)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:31.526660,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.033333333333333)","(2.7, 3.2, 3.008)","(21.0, 30.0, 29.8)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.8)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:32.636226,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.033333333333333)","(2.7, 3.2, 3.008)","(21.0, 30.0, 29.8)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.8)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:33.824391,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.033333333333333)","(2.7, 3.2, 3.1314285714285717)","(21.0, 30.0, 29.8)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.892857142857142)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:34.984594,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 3.1314285714285717)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.916666666666668)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:36.154654,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.916666666666668)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:37.257152,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 16.916666666666668)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:38.325774,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.0, 17.38888888888889)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:39.451795,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.05, 3.013333333333333)","(13.0, 17.5, 17.38888888888889)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:40.586449,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.05, 3.0766666666666667)","(13.0, 17.5, 17.38888888888889)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:41.605158,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.1, 3.025333333333333)","(13.0, 17.5, 17.38888888888889)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:42.665843,"(21.0, 34.0, 31.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.120689655172415)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.1, 2.972)","(13.0, 17.5, 16.5)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:43.711054,"(21.0, 34.0, 31.0)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:44.810459,"(21.0, 34.0, 31.0)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.25, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:45.966298,"(21.0, 34.0, 31.0)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 9.0, 8.883333333333333)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:47.195839,"(21.0, 34.0, 31.0)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 9.0, 8.688888888888888)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:48.334790,"(21.0, 34.0, 31.6)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 8.8, 8.688888888888888)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:49.455290,"(21.0, 34.0, 31.6)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 8.8, 8.678048780487805)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:50.653840,"(21.0, 34.0, 31.6)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.714285714285715)","(7.0, 8.8, 8.678048780487805)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:51.802354,"(21.0, 34.0, 31.6)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.818181818181817)","(7.0, 8.8, 8.678048780487805)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:52.936883,"(21.0, 34.0, 31.6)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.994285714285714)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9254545454545453)","(13.0, 17.0, 16.857142857142858)","(7.0, 8.8, 8.678048780487805)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:53.981038,"(21.0, 34.0, 31.6)","(31.0, 60.0, 55.0)","(10.0, 13.5, 13.0625)","(2.7, 3.2, 2.9916666666666667)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.1, 2.9299999999999997)","(13.0, 17.0, 18.75)","(7.0, 8.8, 8.96)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:55.121673,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.98375)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.0, 2.95)","(13.0, 21.0, 19.0)","(7.0, 9.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:56.263608,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.9979999999999998)","(21.0, 30.0, 29.81818181818182)","(2.35, 2.98, 2.965)","(13.0, 20.0, 18.642857142857142)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:57.425127,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.9979999999999998)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.0, 2.9892307692307694)","(13.0, 19.5, 18.0)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:58.502554,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.987142857142857)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.0, 2.9892307692307694)","(13.0, 19.5, 18.0)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:22:59.621950,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.987142857142857)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.0, 2.9892307692307694)","(13.0, 19.5, 18.0)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:00.737953,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.987142857142857)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.0, 2.9892307692307694)","(13.0, 19.5, 18.0)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:01.908115,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.15, 2.969333333333333)","(21.0, 30.0, 29.81818181818182)","(2.35, 3.0, 3.0997435897435897)","(13.0, 19.5, 18.0)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:02.996833,"(21.0, 34.0, 31.6)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0625)","(2.7, 3.1, 2.969333333333333)","(21.0, 30.0, 29.5)","(2.35, 3.1, 3.1633333333333336)","(13.0, 19.5, 16.057692307692307)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:04.065668,"(21.0, 30.0, 28.4)","(31.0, 60.0, 50.0)","(10.0, 12.5, 11.637931034482758)","(2.7, 3.15, 2.9676)","(21.0, 30.0, 29.5)","(2.35, 3.2, 3.1633333333333336)","(13.0, 16.5, 16.057692307692307)","(7.0, 10.0, 9.333333333333334)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:05.155852,"(21.0, 30.0, 28.4)","(31.0, 60.0, 50.0)","(10.0, 12.5, 11.637931034482758)","(2.7, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.35, 3.2, 3.1633333333333336)","(13.0, 16.5, 16.057692307692307)","(7.0, 10.0, 9.261538461538462)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:06.286774,"(21.0, 30.0, 28.363636363636363)","(31.0, 60.0, 50.0)","(10.0, 12.5, 11.602564102564102)","(2.7, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.35, 3.2, 3.1730769230769234)","(13.0, 16.5, 16.25)","(7.0, 10.0, 9.466666666666667)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:07.390062,"(21.0, 30.0, 28.363636363636363)","(31.0, 60.0, 50.0)","(10.0, 12.5, 11.602564102564102)","(2.7, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.35, 3.2, 3.1730769230769234)","(13.0, 16.5, 16.25)","(7.0, 10.0, 9.466666666666667)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:08.483429,"(21.0, 30.0, 28.363636363636363)","(31.0, 60.0, 50.0)","(10.0, 12.5, 11.602564102564102)","(2.7, 3.15, 2.9726666666666666)","(21.0, 30.0, 29.5)","(2.35, 3.2, 3.1730769230769234)","(13.0, 16.5, 16.25)","(7.0, 10.0, 9.466666666666667)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:09.613129,"(21.0, 30.0, 28.363636363636363)","(31.0, 60.0, 50.0)","(10.0, 12.5, 11.602564102564102)","(2.7, 3.15, 2.9726666666666666)","(21.0, 30.0, 29.5)","(2.35, 3.2, 3.1730769230769234)","(13.0, 16.5, 16.25)","(7.0, 10.0, 9.466666666666667)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:10.669233,"(21.0, 30.0, 27.84)","(31.0, 60.0, 50.0)","(10.0, 12.5, 10.840425531914894)","(2.7, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.35, 3.25, 3.1619565217391306)","(13.0, 16.5, 16.303030303030305)","(7.0, 10.0, 9.466666666666667)","(101.0, 190.0, 165.0)"
07-01-2023 15:23:11.789724,"(21.0, 30.0, 27.84)","(31.0, 60.0, 50.0)","(10.0, 12.5, 10.840425531914894)","(2.6, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.169642857142857)","(13.0, 16.5, 16.303030303030305)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:12.886431,"(21.0, 30.0, 27.84)","(31.0, 60.0, 50.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.169642857142857)","(13.0, 16.5, 16.303030303030305)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:13.935226,"(21.0, 30.0, 27.84)","(31.0, 60.0, 50.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.169642857142857)","(13.0, 16.5, 16.303030303030305)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:14.974700,"(21.0, 30.0, 27.84)","(31.0, 60.0, 50.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.15, 2.977272727272727)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.197674418604651)","(13.0, 16.5, 16.303030303030305)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:16.243919,"(21.0, 30.0, 27.875)","(31.0, 60.0, 52.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.0, 2.961818181818182)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.303030303030305)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:17.392520,"(21.0, 30.0, 27.875)","(31.0, 60.0, 52.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.0, 2.961818181818182)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:18.772019,"(21.0, 30.0, 27.77777777777778)","(31.0, 60.0, 52.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.0, 2.961818181818182)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:20.050162,"(21.0, 30.0, 27.77777777777778)","(31.0, 60.0, 52.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:21.170071,"(21.0, 30.0, 27.77777777777778)","(31.0, 60.0, 52.0)","(10.0, 12.0, 10.961538461538462)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:22.405442,"(21.0, 30.0, 27.346153846153847)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:23.903594,"(21.0, 30.0, 27.346153846153847)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.52)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:25.093542,"(21.0, 30.0, 27.346153846153847)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2012048192771085)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:26.392906,"(21.0, 30.0, 27.346153846153847)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2046875)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:27.577345,"(21.0, 30.0, 27.40909090909091)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.5)","(2.4, 3.25, 3.2046875)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:28.755721,"(21.0, 30.0, 27.473684210526315)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.2046875)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:30.032103,"(21.0, 30.0, 27.473684210526315)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.2046875)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:31.431926,"(21.0, 30.0, 27.333333333333332)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.0, 2.9616)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.2081730769230767)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:32.651415,"(21.0, 30.0, 27.333333333333332)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.0, 2.966060606060606)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.151136363636364)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:33.912574,"(21.0, 30.0, 27.333333333333332)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.0, 3.097714285714286)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.242512315270936)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:35.025507,"(21.0, 30.0, 27.333333333333332)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.1, 3.097714285714286)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.242512315270936)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 165.0)"
07-01-2023 15:23:36.133432,"(21.0, 30.0, 27.333333333333332)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.1, 3.0977272727272727)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.2425343811394893)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 176.0)"
07-01-2023 15:23:37.302159,"(21.0, 30.0, 27.375)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.1, 3.0947368421052635)","(21.0, 30.0, 29.333333333333332)","(2.4, 3.25, 3.126086956521739)","(13.0, 16.5, 16.357142857142858)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 176.0)"
07-01-2023 15:23:38.468601,"(21.0, 30.0, 27.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.1, 3.0300000000000002)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 172.5)"
07-01-2023 15:23:39.649216,"(21.0, 30.0, 27.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.1, 3.0109090909090908)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.578947368421053)","(91.0, 190.0, 172.5)"
07-01-2023 15:23:40.780135,"(21.0, 30.0, 27.428571428571427)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.233333333333333)","(2.6, 3.1, 3.0109090909090908)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.466666666666667)","(91.0, 190.0, 172.5)"
07-01-2023 15:23:41.964450,"(21.0, 30.0, 27.642857142857142)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.28)","(2.6, 3.1, 3.0109090909090908)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.272727272727273)","(91.0, 190.0, 182.22222222222223)"
07-01-2023 15:23:43.309764,"(21.0, 29.0, 28.53846153846154)","(31.0, 60.0, 52.0)","(10.0, 12.0, 11.225806451612904)","(2.6, 3.1, 3.0300000000000002)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.1279069767441863)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.428571428571429)","(91.0, 190.0, 182.22222222222223)"
07-01-2023 15:23:44.814850,"(21.0, 29.0, 27.333333333333332)","(31.0, 60.0, 60.8)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 176.0)"
07-01-2023 15:23:46.253488,"(21.0, 29.0, 27.333333333333332)","(31.0, 80.0, 60.8)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.1074074074074076)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 176.0)"
07-01-2023 15:23:47.574917,"(21.0, 29.0, 27.333333333333332)","(31.0, 75.0, 66.0)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.2, 3.1363636363636362)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 176.0)"
07-01-2023 15:23:48.935192,"(21.0, 29.0, 27.676470588235293)","(31.0, 75.0, 56.25)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 29.333333333333332)","(2.6, 3.25, 3.1333333333333333)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 175.0)"
07-01-2023 15:23:50.164597,"(21.0, 29.0, 27.676470588235293)","(31.0, 75.0, 56.25)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 29.0)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 173.33333333333334)"
07-01-2023 15:23:51.769517,"(21.0, 29.0, 27.333333333333332)","(31.0, 75.0, 56.25)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 27.545454545454547)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 173.33333333333334)"
07-01-2023 15:23:53.072569,"(21.0, 29.0, 27.333333333333332)","(31.0, 75.0, 56.25)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 28.105263157894736)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.352941176470589)","(91.0, 190.0, 173.33333333333334)"
07-01-2023 15:23:54.384432,"(21.0, 29.0, 27.636363636363637)","(31.0, 75.0, 56.25)","(10.0, 12.0, 11.96875)","(2.6, 3.1, 2.9894736842105263)","(21.0, 30.0, 28.105263157894736)","(2.6, 3.25, 3.126086956521739)","(13.0, 16.5, 16.333333333333332)","(7.0, 10.0, 9.214285714285714)","(91.0, 190.0, 175.0)"
07-01-2023 15:23:55.697736,"(21.0, 29.0, 27.894736842105264)","(31.0, 75.0, 56.25)","(10.0, 12.5, 11.96875)","(2.6, 3.05, 3.032)","(21.0, 30.0, 28.105263157894736)","(2.6, 3.25, 3.126086956521739)","(13.0, 19.0, 16.75)","(7.0, 10.0, 9.214285714285714)","(91.0, 190.0, 175.0)"
07-01-2023 15:23:57.061150,"(21.0, 29.0, 27.894736842105264)","(31.0, 75.0, 56.25)","(10.0, 12.0, 11.96875)","(2.6, 3.05, 3.032)","(21.0, 30.0, 28.105263157894736)","(2.6, 3.25, 3.126086956521739)","(13.0, 19.0, 16.727272727272727)","(7.0, 10.0, 9.266666666666667)","(91.0, 190.0, 175.0)"
