,Stacked Deck,Moonlit Picture,Tranquil Ben,Skylahs Misfit,Little Gomez,Kingsbrae Anna,Mundy Valley,Leon Kingsbrae
12-01-2023 12:53:10.350425,"(8.0, 13.5, 12.65625)","(3.0, 5.1, 4.62)","(11.0, 19.5, 17.333333333333332)","(31.0, 50.0, 46.66666666666667)","(5.5, 10.0, 8.5)","(2.15, 2.42, 2.409333333333333)","(20.0, 40.0, 25.0)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:11.444126,"(8.0, 13.5, 12.272727272727273)","(3.0, 5.1, 4.62)","(11.0, 16.0, 13.666666666666666)","(31.0, 50.0, 46.66666666666667)","(5.5, 10.0, 8.5)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 30.0)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:12.590563,"(8.0, 13.5, 12.272727272727273)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 10.0, 9.058823529411764)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 25.0)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:13.686649,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.8, 9.058823529411764)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 25.0)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:14.679537,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.8, 8.428571428571429)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 25.0)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:15.761055,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.8, 9.454545454545453)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 27.142857142857142)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:16.910149,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 27.142857142857142)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:18.048398,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 32.91666666666667)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:19.122775,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 33.46153846153846)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:20.225458,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 35.526315789473685)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:21.427807,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.4106666666666667)","(20.0, 40.0, 35.526315789473685)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:22.556542,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.3499999999999996)","(20.0, 40.0, 35.526315789473685)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:23.581394,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.62)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.3499999999999996)","(20.0, 40.0, 35.526315789473685)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:24.764091,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.692)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.66666666666667)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.3499999999999996)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:25.912441,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.692)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 42.0)","(5.5, 9.6, 9.454545454545453)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:27.072800,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 42.0)","(5.5, 9.6, 8.88888888888889)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:28.191812,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 47.33333333333333)","(5.5, 9.6, 8.666666666666666)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:29.366289,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 47.33333333333333)","(5.5, 9.6, 8.666666666666666)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:30.456865,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.6, 8.326530612244898)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:31.481822,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.6, 8.326530612244898)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:32.586922,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 9.272727272727273)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:33.693954,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 9.272727272727273)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.75)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:34.687443,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 9.272727272727273)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.95238095238095)","(26.0, 50.0, 37.733333333333334)"
12-01-2023 12:53:35.797780,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 9.272727272727273)","(2.15, 2.42, 2.402222222222222)","(20.0, 40.0, 35.95238095238095)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:37.036851,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 8.442105263157895)","(2.15, 2.42, 2.2485714285714287)","(20.0, 40.0, 34.666666666666664)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:38.169867,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 8.195348837209302)","(2.15, 2.42, 2.257777777777778)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:39.240270,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 8.248888888888889)","(2.15, 2.4, 2.257777777777778)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:40.392096,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 8.248888888888889)","(2.15, 2.4, 2.2476190476190476)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:41.509562,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 8.248888888888889)","(2.15, 2.4, 2.2476190476190476)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:42.643495,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.722222222222222)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.4, 8.457142857142857)","(2.15, 2.4, 2.27875)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:43.790149,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.2, 8.218181818181819)","(2.15, 2.38, 2.2973913043478262)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:44.963573,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 48.476190476190474)","(5.5, 9.2, 8.3)","(2.15, 2.36, 2.26125)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:46.112614,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 16.0, 14.428571428571429)","(31.0, 50.0, 46.16)","(5.5, 9.2, 8.218181818181819)","(2.15, 2.34, 2.26125)","(20.0, 40.0, 36.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:47.264772,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 16.0, 16.733333333333334)","(31.0, 50.0, 46.16)","(5.5, 9.2, 8.252631578947367)","(2.15, 2.34, 2.26125)","(20.0, 40.0, 32.5)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:48.531080,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 16.0)","(31.0, 50.0, 46.16)","(5.5, 9.2, 8.252631578947367)","(2.15, 2.34, 2.26125)","(20.0, 40.0, 32.5)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:49.683945,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 15.461538461538462)","(31.0, 50.0, 46.16)","(5.5, 9.2, 8.252631578947367)","(2.15, 2.34, 2.248)","(20.0, 40.0, 35.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:50.746325,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 15.653846153846153)","(31.0, 50.0, 46.16)","(5.5, 9.2, 8.342857142857143)","(2.15, 2.32, 2.2451612903225806)","(20.0, 40.0, 35.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:51.979337,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 15.653846153846153)","(31.0, 50.0, 46.666666666666664)","(5.5, 9.2, 8.252631578947367)","(2.15, 2.3, 2.2451612903225806)","(20.0, 40.0, 35.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:53.240232,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.252631578947367)","(2.15, 2.3, 2.2451612903225806)","(20.0, 40.0, 35.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:54.538942,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.252631578947367)","(2.15, 2.3, 2.2451612903225806)","(20.0, 40.0, 35.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:55.800686,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.290909090909091)","(2.15, 2.3, 2.237037037037037)","(20.0, 40.0, 35.0)","(26.0, 50.0, 34.666666666666664)"
12-01-2023 12:53:57.119261,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.290909090909091)","(2.15, 2.3, 2.237037037037037)","(20.0, 40.0, 30.666666666666668)","(26.0, 50.0, 32.0)"
12-01-2023 12:53:58.447239,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.276923076923076)","(2.15, 2.3, 2.237037037037037)","(20.0, 40.0, 30.666666666666668)","(26.0, 50.0, 32.0)"
12-01-2023 12:53:59.598276,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.17142857142857)","(2.15, 2.3, 2.232)","(20.0, 40.0, 33.0)","(26.0, 50.0, 37.09090909090909)"
12-01-2023 12:54:00.767235,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.17142857142857)","(2.15, 2.3, 2.232)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:01.946800,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.17142857142857)","(2.15, 2.3, 2.2227272727272727)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:03.198125,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.17142857142857)","(2.15, 2.3, 2.2150000000000003)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:04.507591,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.290909090909091)","(2.15, 2.3, 2.229655172413793)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:05.762009,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.317647058823528)","(2.15, 2.3, 2.2236363636363636)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:06.914705,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.17142857142857)","(2.15, 2.3, 2.231891891891892)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:08.210289,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.276923076923076)","(2.15, 2.3, 2.2005714285714286)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:09.393312,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.276923076923076)","(2.15, 2.26, 2.2005714285714286)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:10.581315,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.276923076923076)","(2.15, 2.26, 2.1935849056603773)","(20.0, 38.0, 33.0)","(26.0, 48.0, 37.09090909090909)"
12-01-2023 12:54:11.703859,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.7727272727272725)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.8)","(5.5, 9.2, 8.276923076923076)","(2.15, 2.26, 2.1935849056603773)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 35.5)"
12-01-2023 12:54:12.849542,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 38.333333333333336)","(5.5, 9.2, 8.366666666666665)","(2.15, 2.26, 2.1851063829787236)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 35.5)"
12-01-2023 12:54:14.035616,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 38.333333333333336)","(5.5, 9.2, 8.366666666666665)","(2.15, 2.26, 2.250134529147982)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 35.5)"
12-01-2023 12:54:15.178441,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.8428571428571425)","(11.0, 17.0, 14.6)","(31.0, 50.0, 38.333333333333336)","(5.5, 9.2, 8.290909090909091)","(2.15, 2.26, 2.2495322939866367)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 35.5)"
12-01-2023 12:54:16.257484,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.8428571428571425)","(11.0, 17.0, 14.6)","(31.0, 50.0, 42.5)","(5.5, 9.2, 8.290909090909091)","(2.15, 2.26, 2.2495322939866367)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 35.5)"
12-01-2023 12:54:17.340635,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.25)","(5.5, 9.2, 8.414285714285713)","(2.15, 2.26, 2.2495322939866367)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 36.6)"
12-01-2023 12:54:18.886474,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.25)","(5.5, 9.2, 8.571428571428571)","(2.15, 2.26, 2.2495322939866367)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 36.6)"
12-01-2023 12:54:20.107899,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.571428571428571)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 48.0, 37.5)"
12-01-2023 12:54:21.718324,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.523076923076923)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:22.908577,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.523076923076923)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:24.108418,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.523076923076923)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:25.345119,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.523076923076923)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:26.593992,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:27.657911,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2494618834080717)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:28.887719,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2480407124681934)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:30.128149,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2480407124681934)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 37.5)"
12-01-2023 12:54:31.435196,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2469897959183673)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.0)"
12-01-2023 12:54:32.531493,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2469897959183673)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:33.692548,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2468217054263566)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:34.968105,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2468217054263566)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:36.160723,"(8.0, 13.5, 12.375)","(3.0, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.24671875)","(20.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:37.225884,"(8.0, 13.5, 12.375)","(3.1, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.24671875)","(21.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:38.374197,"(8.0, 13.5, 12.15)","(3.1, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2466141732283464)","(21.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:39.568582,"(8.0, 13.5, 12.15)","(3.1, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2465435356200527)","(21.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:40.778411,"(8.0, 13.5, 12.15)","(3.1, 5.1, 4.875)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.2464361702127658)","(21.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:42.132069,"(8.0, 13.5, 12.15)","(3.1, 5.1, 4.928571428571428)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.613333333333333)","(2.15, 2.26, 2.246327077747989)","(21.0, 38.0, 32.666666666666664)","(26.0, 46.0, 40.6875)"
12-01-2023 12:54:43.348979,"(8.0, 13.5, 12.15)","(3.1, 5.1, 4.949999999999999)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.666666666666666)","(2.05, 2.26, 2.1975510204081634)","(21.0, 38.0, 32.666666666666664)","(31.0, 46.0, 40.6875)"
12-01-2023 12:54:44.726730,"(8.0, 13.0, 12.0)","(3.1, 5.1, 4.9)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.72)","(2.05, 2.2, 2.122666666666667)","(21.0, 38.0, 32.666666666666664)","(31.0, 46.0, 40.6875)"
12-01-2023 12:54:45.992362,"(8.0, 13.5, 12.0)","(3.1, 5.1, 4.973684210526316)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.72)","(2.05, 2.2, 2.110810810810811)","(21.0, 38.0, 32.666666666666664)","(31.0, 46.0, 40.6875)"
12-01-2023 12:54:47.695612,"(8.0, 13.5, 11.863636363636363)","(3.1, 5.1, 4.9799999999999995)","(11.0, 17.0, 14.6)","(31.0, 50.0, 46.84210526315789)","(5.5, 9.2, 8.72)","(2.05, 2.2, 2.110810810810811)","(21.0, 38.0, 32.666666666666664)","(31.0, 46.0, 40.6875)"
