,Nicko Ed,Gucci Green,Saint Madix,Tiger Zoe,Eskimo Roger,Chloes Comet,Rebels Spark,Just Enough
05-01-2023 16:40:52.433950,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 95.0, 37.57142857142857)","(4.8, 9.8, 9.2)","(4.8, 7.2, 6.844444444444445)","(4.8, 5.2, 5.116666666666667)","(7.5, 10.5, 8.758333333333333)","(10.0, 23.0, 22.0)"
05-01-2023 16:40:53.673589,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 95.0, 37.57142857142857)","(4.8, 9.8, 9.2)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.2, 5.271428571428571)","(7.5, 10.5, 8.871428571428572)","(10.0, 23.0, 22.0)"
05-01-2023 16:40:55.005456,"(4.4, 5.3, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 95.0, 37.57142857142857)","(4.8, 9.8, 9.566666666666666)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.116666666666667)","(7.5, 10.5, 9.2)","(10.0, 23.0, 22.0)"
05-01-2023 16:40:56.514689,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 95.0, 37.57142857142857)","(4.8, 9.8, 9.566666666666666)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.116666666666667)","(7.5, 9.8, 9.2)","(10.0, 23.0, 22.0)"
05-01-2023 16:40:57.783903,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 6.366666666666666)","(26.0, 95.0, 37.57142857142857)","(4.8, 7.8, 7.72)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.116666666666667)","(7.5, 9.8, 9.2)","(10.0, 23.0, 22.0)"
05-01-2023 16:40:59.143995,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 6.133333333333333)","(26.0, 95.0, 37.57142857142857)","(4.8, 7.8, 8.68)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.116666666666667)","(7.5, 9.8, 9.2)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:00.319782,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 6.133333333333333)","(26.0, 95.0, 37.57142857142857)","(4.8, 9.4, 8.661538461538461)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.116666666666667)","(7.5, 9.8, 9.2)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:01.429503,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 95.0, 50.333333333333336)","(4.8, 9.4, 8.661538461538461)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.2, 5.044444444444444)","(7.5, 9.8, 8.766666666666666)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:02.511477,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 85.0, 54.599999999999994)","(4.8, 9.4, 8.661538461538461)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.6, 8.766666666666666)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:03.630694,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.4, 8.661538461538461)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.6, 8.766666666666666)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:04.761684,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.4, 8.661538461538461)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.6, 8.766666666666666)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:05.949168,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.4, 8.818181818181818)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.6, 8.766666666666666)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:07.175666,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.4, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.6, 8.766666666666666)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:08.374760,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.46)","(7.5, 9.6, 9.075)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:09.592920,"(4.4, 5.3, 4.9)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.5, 5.2125)","(7.5, 10.5, 8.799999999999999)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:10.748358,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.2125)","(7.5, 10.0, 8.799999999999999)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:12.008130,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.2125)","(7.5, 10.0, 8.799999999999999)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:13.241343,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.2125)","(7.5, 10.0, 8.799999999999999)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:14.458894,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 8.85)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.2125)","(7.5, 10.0, 8.799999999999999)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:15.668165,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.033333333333333)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.294736842105263)","(7.5, 10.0, 9.3)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:16.823671,"(4.4, 5.3, 4.9)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.2, 9.033333333333333)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.2)","(7.5, 10.0, 8.8)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:17.910918,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.6, 9.075)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.2)","(7.5, 9.8, 9.1)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:19.028780,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.6, 9.075)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.2)","(7.5, 9.6, 9.1)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:20.166488,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.6, 9.366666666666667)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.2)","(7.5, 9.6, 9.1)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:21.309338,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.6, 9.366666666666667)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.2)","(7.5, 9.6, 9.1)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:22.460754,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.2)","(7.5, 9.6, 9.1)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:23.663764,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.125)","(7.5, 9.6, 8.799999999999999)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:24.854106,"(4.4, 5.3, 4.9)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 10.0, 8.727272727272727)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:25.944443,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 10.0, 8.727272727272727)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:27.128865,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 10.0, 8.727272727272727)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:28.364645,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 69.77777777777777)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 10.0, 8.727272727272727)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:29.589123,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.9)","(26.0, 75.0, 60.0)","(4.8, 9.8, 9.309090909090909)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 10.0, 8.727272727272727)","(10.0, 23.0, 22.0)"
05-01-2023 16:41:30.796551,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.433333333333334)","(26.0, 75.0, 67.5)","(4.8, 9.8, 9.309090909090909)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.2, 5.275)","(7.5, 10.0, 8.833333333333332)","(10.0, 23.0, 27.8)"
05-01-2023 16:41:31.931833,"(4.4, 5.3, 4.9)","(4.8, 6.6, 5.433333333333334)","(26.0, 75.0, 57.0)","(4.8, 9.8, 9.309090909090909)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.125)","(7.5, 10.0, 9.1)","(10.0, 28.0, 27.807692307692307)"
05-01-2023 16:41:33.103775,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.433333333333334)","(26.0, 75.0, 60.0)","(4.8, 9.8, 9.309090909090909)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 28.0, 27.807692307692307)"
05-01-2023 16:41:34.274119,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.433333333333334)","(26.0, 65.0, 60.0)","(4.8, 9.8, 9.309090909090909)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 28.0, 27.807692307692307)"
05-01-2023 16:41:35.409840,"(4.4, 5.2, 4.783333333333333)","(4.8, 6.6, 5.433333333333334)","(26.0, 65.0, 60.0)","(4.8, 9.8, 9.309090909090909)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 28.0, 28.17241379310345)"
05-01-2023 16:41:36.509481,"(4.4, 5.1, 5.023076923076923)","(4.8, 6.6, 5.433333333333334)","(26.0, 65.0, 46.15384615384615)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 29.0, 29.03448275862069)"
05-01-2023 16:41:37.697086,"(4.4, 5.1, 5.023076923076923)","(4.8, 6.6, 5.433333333333334)","(26.0, 65.0, 50.0)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.2, 5.2749999999999995)","(7.5, 9.6, 9.1)","(10.0, 30.0, 27.75)"
05-01-2023 16:41:38.922642,"(4.4, 5.1, 5.023076923076923)","(4.8, 6.6, 5.433333333333334)","(26.0, 60.0, 50.0)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.3, 5.0473684210526315)","(7.5, 9.6, 8.733333333333333)","(10.0, 30.0, 27.75)"
05-01-2023 16:41:40.136776,"(4.4, 5.0, 4.875)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.733333333333333)","(10.0, 30.0, 27.75)"
05-01-2023 16:41:41.403168,"(4.4, 4.9, 4.845454545454546)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.0)"
05-01-2023 16:41:42.648149,"(4.4, 4.9, 4.75)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.0)"
05-01-2023 16:41:43.840927,"(4.4, 4.9, 4.75)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.363636363636363)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.0)"
05-01-2023 16:41:45.003375,"(4.4, 4.9, 4.75)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 8.9)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.268421052631579)","(7.5, 9.4, 9.8)","(10.0, 32.0, 31.0)"
05-01-2023 16:41:46.161176,"(4.4, 4.9, 4.75)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.6, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.4, 5.125)","(7.5, 10.0, 8.8)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:47.268152,"(4.4, 4.8, 4.657142857142857)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.8, 9.1)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:48.401734,"(4.4, 4.7, 4.666666666666667)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:49.592019,"(4.4, 4.7, 4.666666666666667)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:50.673989,"(4.4, 4.7, 4.666666666666667)","(4.8, 6.6, 5.433333333333334)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:51.794674,"(4.4, 4.7, 4.666666666666667)","(4.8, 6.4, 5.800000000000001)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.125)","(7.5, 9.6, 9.1)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:52.906432,"(4.4, 4.7, 4.666666666666667)","(4.8, 6.4, 5.800000000000001)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.4, 9.275)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.2, 5.05)","(7.5, 9.6, 8.733333333333333)","(10.0, 32.0, 31.84)"
05-01-2023 16:41:54.072226,"(4.4, 4.7, 4.65)","(4.8, 6.4, 5.800000000000001)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.92)"
05-01-2023 16:41:55.226853,"(4.4, 5.0, 4.657142857142857)","(4.8, 6.4, 5.800000000000001)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.92)"
05-01-2023 16:41:56.528257,"(4.4, 5.0, 4.657142857142857)","(4.8, 6.4, 5.800000000000001)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.92)"
05-01-2023 16:41:57.754415,"(4.4, 5.0, 4.657142857142857)","(4.8, 6.6, 5.9)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.92)"
05-01-2023 16:41:58.937816,"(4.4, 4.9, 4.7)","(4.8, 6.6, 5.9)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.0)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.1, 5.0473684210526315)","(7.5, 9.4, 8.983333333333334)","(10.0, 32.0, 31.92)"
05-01-2023 16:42:00.132273,"(4.4, 4.6, 4.594545454545454)","(4.8, 6.6, 6.0)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.1, 5.121052631578948)","(7.5, 9.4, 9.333333333333334)","(10.0, 32.0, 31.916666666666668)"
05-01-2023 16:42:01.371587,"(4.4, 4.6, 4.594444444444444)","(4.8, 6.6, 5.9)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.121052631578948)","(7.5, 10.0, 8.799999999999999)","(10.0, 32.0, 35.519999999999996)"
05-01-2023 16:42:02.500823,"(4.4, 4.6, 4.594444444444444)","(4.8, 6.6, 5.9)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.121052631578948)","(7.5, 10.0, 8.799999999999999)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:03.661035,"(4.4, 4.6, 4.594444444444444)","(4.8, 6.6, 6.3999999999999995)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.121052631578948)","(7.5, 10.0, 8.799999999999999)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:04.878150,"(4.4, 4.6, 4.594444444444444)","(4.8, 6.6, 6.3999999999999995)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.121052631578948)","(7.5, 10.0, 8.799999999999999)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:06.180808,"(4.4, 4.6, 4.5910714285714285)","(4.8, 6.6, 6.3999999999999995)","(26.0, 55.0, 51.42857142857143)","(4.8, 9.8, 9.275)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.121052631578948)","(7.5, 10.0, 8.799999999999999)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:07.379562,"(4.4, 4.8, 4.773684210526316)","(4.8, 6.6, 6.3999999999999995)","(26.0, 55.0, 42.5)","(4.8, 9.8, 9.566666666666666)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.057142857142857)","(7.5, 10.0, 8.8)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:08.529651,"(4.4, 4.8, 4.773214285714285)","(4.8, 6.6, 6.3999999999999995)","(26.0, 55.0, 43.5)","(4.8, 9.8, 9.15)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 5.050000000000001)","(7.5, 9.8, 9.1)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:09.723955,"(4.4, 4.8, 4.773214285714285)","(4.8, 6.6, 5.949999999999999)","(26.0, 55.0, 43.5)","(4.8, 9.6, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 4.95)","(7.5, 9.6, 9.1)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:10.741441,"(4.4, 4.8, 4.773214285714285)","(4.8, 6.6, 5.949999999999999)","(26.0, 55.0, 43.5)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 4.95)","(7.5, 9.6, 9.1)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:11.858423,"(4.4, 4.8, 4.773214285714285)","(4.8, 6.6, 5.949999999999999)","(26.0, 55.0, 38.0)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 4.95)","(7.5, 9.6, 9.1)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:13.015955,"(4.4, 4.8, 4.773214285714285)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.4, 9.233333333333334)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.2, 4.95)","(7.5, 9.6, 9.1)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:14.231821,"(4.4, 4.9, 4.884905660377359)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.4, 8.95)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.2, 5.2)","(7.5, 9.6, 9.1)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:15.410966,"(4.4, 4.7, 4.675862068965517)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.4, 8.95)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.5, 5.1571428571428575)","(7.5, 9.6, 8.733333333333333)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:16.556588,"(4.4, 4.7, 4.675862068965517)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.4, 9.1)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.1571428571428575)","(7.5, 9.4, 8.733333333333333)","(10.0, 36.0, 35.68)"
05-01-2023 16:42:17.896333,"(4.4, 4.7, 4.675862068965517)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.6, 9.1)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.1571428571428575)","(7.5, 9.4, 8.983333333333334)","(10.0, 36.0, 35.84)"
05-01-2023 16:42:19.288226,"(4.4, 4.7, 4.682142857142857)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.4, 9.03076923076923)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.166666666666667)","(7.5, 9.4, 8.983333333333334)","(10.0, 36.0, 35.84)"
05-01-2023 16:42:20.536876,"(4.4, 4.7, 4.682142857142857)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.4, 9.4)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.166666666666667)","(7.5, 9.4, 8.983333333333334)","(10.0, 36.0, 35.84)"
05-01-2023 16:42:21.808545,"(4.4, 4.8, 4.788679245283019)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 38.0)","(4.8, 9.8, 9.114285714285714)","(4.8, 7.2, 6.514285714285714)","(4.8, 5.3, 5.361538461538462)","(7.5, 9.4, 9.523076923076923)","(10.0, 36.0, 35.84)"
05-01-2023 16:42:23.144086,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.949999999999999)","(26.0, 50.0, 44.666666666666664)","(4.8, 9.4, 9.4)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.5, 5.166666666666667)","(7.5, 11.0, 8.97)","(10.0, 36.0, 35.84)"
05-01-2023 16:42:24.536504,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.408333333333333)","(26.0, 50.0, 48.0)","(4.8, 9.6, 9.4)","(4.8, 7.2, 6.7555555555555555)","(4.8, 5.3, 5.166666666666667)","(7.5, 10.5, 9.142857142857142)","(10.0, 36.0, 35.84)"
05-01-2023 16:42:25.757967,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.408333333333333)","(26.0, 50.0, 50.333333333333336)","(4.8, 9.6, 8.733333333333334)","(4.8, 7.2, 6.989473684210527)","(4.8, 5.3, 5.166666666666667)","(7.5, 10.5, 9.142857142857142)","(10.0, 36.0, 35.8)"
05-01-2023 16:42:26.917316,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.408333333333333)","(26.0, 55.0, 48.7)","(4.8, 9.4, 8.733333333333334)","(4.8, 7.2, 7.0)","(4.8, 5.3, 5.2)","(7.5, 10.5, 9.142857142857142)","(10.0, 36.0, 35.8)"
05-01-2023 16:42:28.114556,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.408333333333333)","(26.0, 55.0, 48.7)","(4.8, 9.4, 8.971428571428572)","(4.8, 7.2, 7.0)","(4.8, 5.3, 5.2)","(7.5, 10.5, 8.916666666666666)","(10.0, 36.0, 35.07692307692308)"
05-01-2023 16:42:29.303646,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.408333333333333)","(26.0, 55.0, 48.7)","(4.8, 9.2, 8.77142857142857)","(4.8, 7.2, 6.909090909090909)","(4.8, 5.3, 5.2)","(7.5, 10.5, 9.222222222222221)","(10.0, 36.0, 35.07692307692308)"
05-01-2023 16:42:30.552569,"(4.4, 4.7, 4.684848484848485)","(4.8, 6.6, 5.408333333333333)","(26.0, 55.0, 48.7)","(4.8, 9.2, 9.0)","(4.8, 7.2, 6.844444444444445)","(4.8, 5.3, 5.2)","(7.5, 10.0, 9.56)","(10.0, 36.0, 31.333333333333332)"
