,Tokyo Dreamer,Shian Ned,Velocity Queue,Japanese Chica,Shakey Country,Job Done,Perfect Mate,Genius You
11-01-2023 21:49:43.813990,"(4.6, 5.8, 5.535294117647059)","(4.8, 4.6, 4.484615384615385)","(21.0, 44.0, 40.285714285714285)","(10.0, 12.5, 12.18421052631579)","(91.0, 320.0, 245.0)","(1.9, 2.96, 2.94375)","(14.0, 17.0, 16.4)","(10.0, 13.0, 12.117647058823529)"
11-01-2023 21:49:44.858561,"(4.6, 5.7, 5.475)","(4.8, 4.6, 4.442105263157895)","(21.0, 44.0, 40.285714285714285)","(10.0, 12.5, 12.18421052631579)","(91.0, 320.0, 245.0)","(1.9, 3.0, 2.6784615384615384)","(14.0, 17.0, 19.5)","(10.0, 13.0, 12.28125)"
11-01-2023 21:49:45.850775,"(4.6, 5.8, 5.383333333333333)","(4.8, 4.9, 4.707692307692308)","(21.0, 44.0, 40.57142857142857)","(10.0, 13.0, 12.073529411764707)","(91.0, 320.0, 245.0)","(1.9, 2.68, 2.6733333333333333)","(14.0, 21.0, 18.75)","(10.0, 13.0, 12.148148148148149)"
11-01-2023 21:49:46.884043,"(4.6, 5.8, 5.522222222222222)","(4.8, 4.8, 4.725)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.125)","(91.0, 320.0, 245.0)","(1.9, 2.68, 2.662857142857143)","(14.0, 20.0, 17.738095238095237)","(10.0, 13.0, 12.148148148148149)"
11-01-2023 21:49:47.969067,"(4.6, 5.8, 5.525)","(4.8, 4.8, 4.725)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.125)","(91.0, 320.0, 245.0)","(1.9, 2.68, 2.6521739130434785)","(14.0, 20.0, 17.738095238095237)","(10.0, 13.0, 12.28125)"
11-01-2023 21:49:48.996481,"(4.6, 5.8, 5.525)","(4.8, 4.9, 4.800000000000001)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.275862068965518)","(91.0, 320.0, 245.0)","(1.9, 2.68, 2.5602846975088966)","(14.0, 20.0, 17.738095238095237)","(10.0, 13.0, 12.333333333333334)"
11-01-2023 21:49:49.997046,"(4.6, 5.8, 5.535294117647059)","(4.8, 5.0, 4.825)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.125)","(91.0, 320.0, 245.0)","(1.9, 2.6, 2.544934210526316)","(14.0, 20.0, 18.1)","(10.0, 13.0, 13.214285714285714)"
11-01-2023 21:49:50.996733,"(4.6, 5.8, 5.535294117647059)","(4.8, 5.0, 4.85)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.275862068965518)","(91.0, 320.0, 245.0)","(1.9, 2.6, 2.4808130081300814)","(14.0, 20.0, 18.173076923076923)","(10.0, 14.5, 13.1875)"
11-01-2023 21:49:52.023528,"(4.6, 5.8, 5.633333333333333)","(4.8, 5.0, 4.98)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.25)","(91.0, 320.0, 245.0)","(1.9, 2.5, 2.4502958579881655)","(14.0, 20.0, 17.928571428571427)","(10.0, 14.5, 14.071428571428571)"
11-01-2023 21:49:53.014374,"(4.6, 5.9, 5.75)","(4.8, 5.3, 5.1)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.275862068965518)","(91.0, 320.0, 245.0)","(1.9, 2.5, 2.4502958579881655)","(14.0, 20.0, 17.928571428571427)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:49:53.974700,"(4.6, 5.9, 5.6)","(4.8, 5.3, 5.1125)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.34375)","(91.0, 320.0, 245.0)","(1.9, 2.5, 2.4521052631578946)","(14.0, 20.0, 17.928571428571427)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:49:54.974501,"(4.6, 5.9, 5.681818181818182)","(4.8, 5.3, 5.208333333333334)","(21.0, 44.0, 41.12)","(10.0, 13.0, 12.107142857142858)","(91.0, 320.0, 245.0)","(1.9, 2.5, 2.3807692307692307)","(14.0, 20.0, 17.94871794871795)","(10.0, 14.5, 13.827586206896552)"
11-01-2023 21:49:55.963530,"(4.6, 5.9, 5.78)","(4.4, 5.4, 5.252631578947368)","(26.0, 44.0, 41.12)","(10.0, 13.0, 12.242424242424242)","(91.0, 320.0, 245.0)","(1.95, 2.4, 2.453333333333333)","(14.0, 20.0, 18.13953488372093)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:49:56.925310,"(4.6, 5.9, 5.75)","(4.4, 5.4, 5.214285714285714)","(26.0, 44.0, 41.12)","(10.0, 13.0, 12.193548387096774)","(91.0, 320.0, 245.0)","(1.95, 2.46, 2.435)","(14.0, 20.0, 18.13953488372093)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:49:57.927382,"(4.6, 6.2, 5.9222222222222225)","(4.4, 5.4, 5.253333333333334)","(26.0, 44.0, 41.12)","(10.0, 13.0, 12.305555555555555)","(91.0, 320.0, 245.0)","(1.95, 2.44, 2.416)","(14.0, 20.0, 18.13953488372093)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:49:58.918810,"(4.6, 6.2, 5.88421052631579)","(4.4, 5.4, 5.242857142857143)","(26.0, 44.0, 41.12)","(10.0, 13.0, 12.305555555555555)","(91.0, 320.0, 245.0)","(1.95, 2.42, 2.416)","(14.0, 20.0, 18.13953488372093)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:00.004259,"(4.6, 6.2, 5.969230769230769)","(4.4, 5.5, 5.38)","(26.0, 44.0, 41.12)","(10.0, 13.0, 12.242424242424242)","(91.0, 320.0, 245.0)","(1.95, 2.42, 2.3979999999999997)","(14.0, 20.0, 19.071428571428573)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:01.012002,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.285714285714286)","(26.0, 44.0, 41.12)","(10.0, 13.0, 12.242424242424242)","(91.0, 320.0, 245.0)","(1.95, 2.4, 2.414285714285714)","(14.0, 19.5, 18.6)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:02.058394,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.382608695652174)","(26.0, 44.0, 40.0)","(10.0, 13.0, 12.107142857142858)","(91.0, 320.0, 245.0)","(1.95, 2.42, 2.3971428571428572)","(14.0, 19.0, 18.217391304347824)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:03.082583,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.447058823529412)","(26.0, 44.0, 40.0)","(10.0, 13.0, 12.107142857142858)","(91.0, 320.0, 245.0)","(1.95, 2.4, 2.3971428571428572)","(14.0, 19.0, 18.0)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:04.114121,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.447058823529412)","(26.0, 44.0, 40.57142857142857)","(10.0, 13.0, 12.038461538461538)","(91.0, 320.0, 250.0)","(1.95, 2.4, 2.4354761904761904)","(14.0, 19.0, 18.0)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:05.154296,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.429411764705883)","(26.0, 44.0, 40.57142857142857)","(10.0, 13.0, 11.6875)","(91.0, 320.0, 245.0)","(1.95, 2.44, 2.4354761904761904)","(14.0, 19.0, 17.973684210526315)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:06.179500,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.429411764705883)","(26.0, 44.0, 40.0)","(10.0, 13.0, 11.6875)","(91.0, 320.0, 245.0)","(1.95, 2.44, 2.4354761904761904)","(14.0, 19.0, 17.916666666666668)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:07.228425,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.34)","(26.0, 44.0, 40.0)","(10.0, 13.0, 11.6875)","(91.0, 320.0, 245.0)","(1.95, 2.44, 2.4354761904761904)","(14.0, 19.0, 17.916666666666668)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:08.303931,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.34)","(26.0, 44.0, 40.0)","(10.0, 13.0, 11.6875)","(91.0, 320.0, 245.0)","(1.95, 2.44, 2.4370542635658916)","(14.0, 19.0, 17.916666666666668)","(10.0, 14.5, 13.803571428571429)"
11-01-2023 21:50:09.355362,"(4.6, 6.2, 5.91875)","(4.4, 5.5, 5.34)","(26.0, 44.0, 40.0)","(10.0, 13.0, 11.6875)","(91.0, 320.0, 245.0)","(1.95, 2.44, 2.4579310344827587)","(14.0, 19.0, 17.5)","(10.0, 14.5, 13.909090909090908)"
11-01-2023 21:50:10.400363,"(4.6, 6.2, 5.981818181818182)","(4.4, 5.5, 5.34)","(26.0, 44.0, 40.0)","(10.0, 13.0, 11.864864864864865)","(101.0, 320.0, 245.0)","(1.95, 2.46, 2.459655172413793)","(14.0, 18.5, 17.625)","(10.0, 14.5, 13.735294117647058)"
11-01-2023 21:50:11.441585,"(4.6, 6.2, 5.985714285714286)","(4.4, 5.5, 5.429411764705883)","(26.0, 44.0, 40.0)","(10.0, 13.0, 11.6875)","(101.0, 320.0, 245.0)","(1.95, 2.46, 2.459655172413793)","(14.0, 18.0, 17.142857142857142)","(10.0, 14.5, 13.785714285714286)"
11-01-2023 21:50:12.513909,"(4.6, 6.2, 5.981818181818182)","(4.4, 5.4, 5.316666666666666)","(26.0, 44.0, 39.84)","(10.0, 13.0, 12.03448275862069)","(101.0, 320.0, 245.0)","(1.95, 2.46, 2.459655172413793)","(14.0, 18.0, 17.2)","(10.0, 14.5, 13.973684210526315)"
11-01-2023 21:50:13.596795,"(4.6, 6.2, 5.981818181818182)","(4.4, 5.4, 5.344444444444445)","(26.0, 44.0, 39.84)","(10.0, 13.0, 12.03448275862069)","(101.0, 320.0, 245.0)","(1.95, 2.46, 2.4765573770491804)","(14.0, 18.0, 17.2)","(10.0, 14.5, 13.785714285714286)"
11-01-2023 21:50:14.677080,"(4.6, 6.2, 5.981818181818182)","(4.4, 5.4, 5.344444444444445)","(26.0, 44.0, 39.84)","(10.0, 13.0, 12.03448275862069)","(101.0, 320.0, 187.77777777777777)","(1.95, 2.48, 2.479148936170213)","(14.0, 18.0, 17.357142857142858)","(10.0, 14.5, 13.909090909090908)"
11-01-2023 21:50:15.799887,"(4.6, 6.2, 5.981818181818182)","(4.4, 5.4, 5.385714285714286)","(26.0, 44.0, 39.84)","(10.0, 13.0, 11.944444444444445)","(101.0, 330.0, 250.0)","(1.95, 2.48, 2.4874626865671643)","(14.0, 17.5, 17.025)","(10.0, 14.5, 13.735294117647058)"
11-01-2023 21:50:16.891438,"(4.6, 6.2, 6.0200000000000005)","(4.4, 5.1, 5.088888888888889)","(26.0, 44.0, 39.84)","(10.0, 12.5, 11.9)","(101.0, 320.0, 250.0)","(1.95, 2.5, 2.4794594594594592)","(14.0, 18.0, 16.95)","(10.0, 14.5, 13.973684210526315)"
11-01-2023 21:50:17.968658,"(4.6, 6.2, 5.978260869565218)","(4.4, 5.2, 5.181818181818182)","(26.0, 44.0, 39.84)","(10.0, 12.5, 11.954545454545455)","(101.0, 320.0, 255.0)","(1.95, 2.48, 2.498787878787879)","(14.0, 18.0, 16.95)","(10.0, 14.5, 13.785714285714286)"
11-01-2023 21:50:19.070314,"(4.6, 6.2, 5.978260869565218)","(4.4, 5.2, 5.138461538461539)","(26.0, 44.0, 39.84)","(10.0, 12.5, 12.125)","(101.0, 320.0, 250.0)","(1.95, 2.5, 2.515135135135135)","(14.0, 18.0, 17.0)","(10.0, 14.5, 13.909090909090908)"
11-01-2023 21:50:20.121490,"(4.6, 6.2, 5.978260869565218)","(4.4, 5.2, 5.1)","(26.0, 44.0, 39.84)","(10.0, 12.5, 12.125)","(101.0, 320.0, 250.0)","(1.95, 2.52, 2.515135135135135)","(14.0, 18.0, 17.0)","(10.0, 14.5, 13.735294117647058)"
11-01-2023 21:50:21.229074,"(4.6, 6.2, 5.978260869565218)","(4.4, 5.2, 5.142857142857143)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 294.0)","(1.95, 2.52, 2.511)","(14.0, 18.0, 17.217391304347824)","(10.0, 14.5, 13.909090909090908)"
11-01-2023 21:50:22.321922,"(4.6, 6.2, 5.964285714285714)","(4.4, 5.2, 5.142857142857143)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.52, 2.515135135135135)","(14.0, 18.0, 17.25)","(10.0, 14.5, 13.973684210526315)"
11-01-2023 21:50:23.362614,"(4.6, 6.2, 5.964285714285714)","(4.4, 5.2, 5.157894736842105)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.52, 2.5085714285714285)","(14.0, 18.0, 17.25)","(10.0, 14.5, 13.909090909090908)"
11-01-2023 21:50:24.442990,"(4.6, 6.2, 5.964285714285714)","(4.4, 5.2, 5.155555555555556)","(26.0, 44.0, 39.26315789473684)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.52, 2.5085714285714285)","(14.0, 18.0, 17.25)","(10.0, 14.5, 13.909090909090908)"
11-01-2023 21:50:25.531748,"(4.6, 6.2, 5.964285714285714)","(4.4, 5.2, 5.157894736842105)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.52, 2.5182857142857142)","(14.0, 18.0, 16.58823529411765)","(10.0, 14.5, 13.973684210526315)"
11-01-2023 21:50:26.559781,"(4.6, 6.2, 5.964285714285714)","(4.4, 5.2, 5.157894736842105)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.54, 2.5010526315789474)","(14.0, 18.0, 16.58823529411765)","(10.0, 14.5, 14.3)"
11-01-2023 21:50:27.640554,"(4.6, 6.2, 5.942857142857143)","(4.4, 5.2, 5.130434782608695)","(26.0, 44.0, 39.26315789473684)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.52, 2.5010526315789474)","(14.0, 18.0, 16.58823529411765)","(10.0, 14.5, 14.3)"
11-01-2023 21:50:28.713693,"(4.6, 6.2, 5.921212121212121)","(4.4, 5.2, 5.127272727272727)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 305.55555555555554)","(1.95, 2.52, 2.5175)","(14.0, 18.0, 16.58823529411765)","(10.0, 14.5, 13.973684210526315)"
11-01-2023 21:50:29.780565,"(4.6, 6.2, 5.921212121212121)","(4.4, 5.2, 5.130434782608695)","(26.0, 44.0, 39.26315789473684)","(10.0, 12.5, 11.833333333333334)","(101.0, 320.0, 255.0)","(1.95, 2.54, 2.513333333333333)","(14.0, 18.0, 16.58823529411765)","(10.0, 14.5, 14.083333333333334)"
11-01-2023 21:50:30.853306,"(4.6, 6.2, 5.921212121212121)","(4.4, 5.2, 5.130434782608695)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 306.6666666666667)","(1.95, 2.52, 2.533333333333333)","(14.0, 18.0, 16.90909090909091)","(10.0, 14.5, 14.083333333333334)"
11-01-2023 21:50:31.990122,"(4.6, 6.2, 5.921212121212121)","(4.4, 5.2, 5.130434782608695)","(26.0, 44.0, 39.26315789473684)","(10.0, 12.5, 12.0)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.533333333333333)","(14.0, 18.0, 16.58823529411765)","(10.0, 14.5, 14.083333333333334)"
11-01-2023 21:50:33.096795,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.088235294117647)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 11.833333333333334)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.533333333333333)","(14.0, 18.0, 16.90909090909091)","(10.0, 14.5, 14.083333333333334)"
11-01-2023 21:50:34.235395,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.088235294117647)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 11.954545454545455)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.533333333333333)","(14.0, 18.0, 17.0)","(10.0, 14.5, 14.083333333333334)"
11-01-2023 21:50:35.306363,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.084848484848485)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 11.954545454545455)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.533333333333333)","(14.0, 17.5, 17.0)","(10.0, 14.5, 14.327586206896552)"
11-01-2023 21:50:36.415446,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.088235294117647)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.055555555555555)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.533333333333333)","(14.0, 17.5, 17.0)","(10.0, 14.5, 14.282608695652174)"
11-01-2023 21:50:37.537572,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.088235294117647)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.055555555555555)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.533333333333333)","(14.0, 17.5, 17.0)","(10.0, 14.5, 14.282608695652174)"
11-01-2023 21:50:38.636946,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.088235294117647)","(26.0, 44.0, 39.26315789473684)","(10.0, 12.5, 12.055555555555555)","(101.0, 320.0, 245.0)","(1.95, 2.54, 2.5153846153846153)","(14.0, 17.5, 16.58823529411765)","(10.0, 14.5, 14.175)"
11-01-2023 21:50:39.717176,"(4.6, 6.2, 5.88235294117647)","(4.4, 5.2, 5.088235294117647)","(26.0, 44.0, 38.705882352941174)","(10.0, 12.5, 12.0)","(101.0, 320.0, 272.0)","(1.95, 2.56, 2.526666666666667)","(14.0, 18.0, 16.956521739130434)","(10.0, 14.5, 14.09375)"
11-01-2023 21:50:40.789006,"(4.6, 6.2, 5.865116279069768)","(4.4, 5.1, 5.093333333333333)","(26.0, 44.0, 40.08695652173913)","(10.0, 12.5, 12.0)","(101.0, 300.0, 192.0)","(1.95, 2.54, 2.526666666666667)","(14.0, 18.0, 16.7)","(10.0, 14.5, 14.09375)"
11-01-2023 21:50:41.863066,"(4.6, 6.2, 5.871794871794871)","(4.4, 5.2, 5.1)","(26.0, 44.0, 40.08695652173913)","(10.0, 12.5, 12.0)","(101.0, 300.0, 225.0)","(1.95, 2.54, 2.5145454545454546)","(14.0, 17.5, 16.625)","(10.0, 14.5, 13.880952380952381)"
11-01-2023 21:50:42.921061,"(4.6, 6.2, 5.88)","(4.4, 5.2, 5.1)","(26.0, 44.0, 39.714285714285715)","(10.0, 12.5, 12.0)","(101.0, 280.0, 225.0)","(1.95, 2.54, 2.3806425702811245)","(14.0, 17.0, 17.714285714285715)","(10.0, 14.5, 14.222222222222221)"
11-01-2023 21:50:43.982111,"(4.6, 6.2, 6.17)","(4.4, 5.4, 5.195454545454545)","(26.0, 44.0, 39.5)","(10.0, 13.0, 12.348837209302326)","(101.0, 260.0, 215.0)","(1.95, 2.4, 2.3408780487804877)","(14.0, 18.0, 17.375)","(10.0, 14.5, 15.2)"
11-01-2023 21:50:45.056962,"(4.6, 6.2, 6.081818181818182)","(4.4, 5.5, 5.35)","(26.0, 44.0, 41.6)","(10.0, 13.0, 12.348837209302326)","(101.0, 260.0, 215.0)","(1.95, 2.4, 2.3408780487804877)","(14.0, 18.5, 17.0)","(10.0, 15.5, 14.375)"
11-01-2023 21:50:46.100838,"(4.6, 6.2, 6.103703703703704)","(4.4, 5.5, 5.311111111111111)","(26.0, 44.0, 41.88235294117647)","(10.0, 13.0, 12.416666666666666)","(101.0, 260.0, 215.0)","(1.95, 2.4, 2.3527272727272726)","(14.0, 18.5, 16.7)","(10.0, 15.5, 14.54)"
11-01-2023 21:50:47.150712,"(4.6, 6.2, 6.088235294117647)","(4.4, 5.4, 5.391304347826087)","(26.0, 44.0, 41.88235294117647)","(10.0, 13.0, 12.522727272727273)","(101.0, 260.0, 185.0)","(1.95, 2.36, 2.3470588235294114)","(14.0, 18.5, 17.428571428571427)","(10.0, 15.5, 14.54)"
11-01-2023 21:50:48.188192,"(4.6, 6.2, 6.084848484848485)","(4.4, 5.5, 5.397142857142857)","(26.0, 44.0, 41.88235294117647)","(10.0, 13.0, 12.522727272727273)","(101.0, 260.0, 215.0)","(1.95, 2.36, 2.3442857142857143)","(14.0, 18.5, 17.428571428571427)","(10.0, 15.5, 14.54)"
11-01-2023 21:50:49.293649,"(4.6, 6.2, 6.084848484848485)","(4.4, 5.5, 5.454545454545454)","(26.0, 44.0, 41.88235294117647)","(10.0, 13.0, 12.523809523809524)","(101.0, 250.0, 210.0)","(1.95, 2.36, 2.3377777777777777)","(14.0, 18.5, 16.9)","(10.0, 15.5, 14.54)"
11-01-2023 21:50:50.314815,"(4.6, 6.2, 6.08125)","(4.4, 5.5, 5.456521739130435)","(26.0, 44.0, 43.0)","(10.0, 13.0, 12.523809523809524)","(101.0, 250.0, 210.0)","(1.95, 2.34, 2.3377777777777777)","(14.0, 18.5, 16.9)","(10.0, 15.5, 14.54)"
11-01-2023 21:50:51.308974,"(4.6, 6.2, 6.094444444444444)","(4.4, 5.5, 5.416666666666667)","(26.0, 44.0, 43.0)","(10.0, 13.0, 12.642857142857142)","(101.0, 250.0, 210.0)","(1.95, 2.34, 2.308780487804878)","(14.0, 18.5, 17.3)","(10.0, 15.5, 14.772727272727273)"
11-01-2023 21:50:52.323439,"(4.6, 6.2, 6.094444444444444)","(4.4, 5.5, 5.416666666666667)","(26.0, 44.0, 43.2)","(10.0, 13.0, 12.568181818181818)","(101.0, 250.0, 210.0)","(1.95, 2.32, 2.308059701492537)","(14.0, 18.5, 17.954545454545453)","(10.0, 15.5, 14.7)"
11-01-2023 21:50:53.353379,"(4.6, 6.2, 6.096969696969697)","(4.4, 5.7, 5.583333333333334)","(26.0, 44.0, 43.05882352941177)","(10.0, 13.0, 12.62)","(101.0, 250.0, 210.0)","(1.95, 2.32, 2.3068571428571425)","(14.0, 18.5, 18.666666666666668)","(10.0, 15.5, 14.868421052631579)"
11-01-2023 21:50:54.402321,"(4.6, 6.2, 6.096969696969697)","(4.4, 5.7, 5.560975609756098)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.568181818181818)","(101.0, 250.0, 210.0)","(1.95, 2.32, 2.3064788732394366)","(14.0, 19.5, 18.666666666666668)","(10.0, 15.5, 14.7)"
11-01-2023 21:50:55.472828,"(4.6, 6.2, 6.096969696969697)","(4.4, 5.7, 5.560975609756098)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.648148148148149)","(101.0, 250.0, 210.0)","(1.95, 2.32, 2.306849315068493)","(14.0, 19.5, 18.666666666666668)","(10.0, 15.5, 14.7)"
11-01-2023 21:50:56.539984,"(4.6, 6.2, 6.096969696969697)","(4.4, 5.7, 5.560975609756098)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.683333333333334)","(101.0, 250.0, 210.0)","(1.95, 2.32, 2.306086956521739)","(14.0, 19.5, 18.666666666666668)","(10.0, 15.5, 14.868421052631579)"
11-01-2023 21:50:57.588795,"(4.6, 6.2, 6.096969696969697)","(4.4, 5.7, 5.560975609756098)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.672413793103448)","(101.0, 250.0, 210.0)","(1.95, 2.32, 2.2969811320754716)","(14.0, 19.5, 18.666666666666668)","(10.0, 15.5, 14.766666666666667)"
11-01-2023 21:50:58.574921,"(4.6, 6.2, 6.082758620689655)","(4.4, 5.7, 5.541666666666667)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.672413793103448)","(101.0, 250.0, 210.0)","(1.95, 2.3, 2.2987499999999996)","(14.0, 19.5, 18.7)","(10.0, 15.5, 14.657894736842104)"
11-01-2023 21:50:59.638595,"(4.6, 6.2, 6.082758620689655)","(4.4, 5.7, 5.602702702702703)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.672413793103448)","(101.0, 250.0, 180.0)","(1.95, 2.3, 2.299512195121951)","(14.0, 19.5, 18.666666666666668)","(10.0, 15.5, 14.54)"
11-01-2023 21:51:00.691142,"(4.6, 6.2, 6.082758620689655)","(4.4, 5.7, 5.6)","(26.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.672413793103448)","(101.0, 250.0, 216.66666666666666)","(1.95, 2.3, 2.281428571428571)","(14.0, 19.5, 18.7)","(10.0, 15.5, 14.7)"
11-01-2023 21:51:01.760222,"(4.8, 6.2, 6.096969696969697)","(4.6, 5.7, 5.602702702702703)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.712121212121213)","(101.0, 240.0, 216.66666666666666)","(1.9, 2.3, 2.297391304347826)","(14.0, 19.5, 18.333333333333332)","(11.0, 15.5, 14.5)"
11-01-2023 21:51:02.770662,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.678125)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.712121212121213)","(101.0, 240.0, 216.66666666666666)","(1.9, 2.3, 2.297391304347826)","(14.0, 19.5, 18.333333333333332)","(11.0, 15.5, 14.5)"
11-01-2023 21:51:03.750108,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.646153846153846)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.712121212121213)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.293725490196078)","(14.0, 19.5, 18.333333333333332)","(11.0, 15.5, 14.555555555555555)"
11-01-2023 21:51:04.802891,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.64)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.565217391304348)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.293725490196078)","(14.0, 19.5, 18.333333333333332)","(11.0, 15.5, 14.555555555555555)"
11-01-2023 21:51:05.858639,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.694444444444444)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.565217391304348)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2952)","(14.0, 19.5, 18.333333333333332)","(11.0, 15.5, 14.555555555555555)"
11-01-2023 21:51:07.062817,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.694444444444444)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.538461538461538)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2896774193548386)","(14.0, 19.5, 18.333333333333332)","(11.0, 15.5, 14.589285714285714)"
11-01-2023 21:51:08.090002,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.694444444444444)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.538461538461538)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2961290322580643)","(14.0, 19.5, 18.666666666666668)","(11.0, 15.5, 14.555555555555555)"
11-01-2023 21:51:09.432085,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.368421052631579)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2929411764705883)","(14.0, 19.0, 18.692307692307693)","(11.0, 15.5, 14.555555555555555)"
11-01-2023 21:51:10.849615,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2866666666666666)","(14.0, 19.0, 19.071428571428573)","(11.0, 15.5, 14.51923076923077)"
