,Aces Daughter,Manonthemoon,Amore Rock,Steinman Nz,Above Average,The Sneaky Fox,Springfield Affair,Kahina,Golden Jaylet,Barney Fella
32,"[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 56, 2, 958987), 31.0, 46.0]"
33,"[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 56, 4, 204421), 31.0, 46.0]"
34,"[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 56, 5, 449878), 31.0, 46.0]"
35,"[datetime.datetime(2022, 11, 28, 16, 56, 6, 693950), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 56, 6, 694947), 31.0, 46.0]"
36,"[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 56, 7, 963886), 31.0, 46.0]"
37,"[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 56, 9, 246949), 31.0, 46.0]"
38,"[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 10, 498951), 31.0, 46.0]"
39,"[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 11, 761779), 31.0, 46.0]"
40,"[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 13, 20748), 31.0, 46.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 14, 275833), 31.0, 46.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 15, 535756), 31.0, 46.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 16, 808895), 31.0, 46.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 81.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 18, 109587), 31.0, 46.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 81.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 19, 374971), 31.0, 46.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 81.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 20, 627291), 31.0, 46.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 81.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 21, 889509), 31.0, 46.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 23, 155354), 31.0, 46.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 24, 418826), 31.0, 46.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 1.6, 1.81]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 25, 673741), 31.0, 44.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 26, 946679), 31.0, 44.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 81.0, 250.0]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 56, 28, 285613), 31.0, 44.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 81.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 56, 29, 554405), 31.0, 42.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 81.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 56, 30, 788825), 31.0, 42.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 81.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 56, 32, 45554), 31.0, 42.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 81.0, 240.0]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 56, 33, 439303), 31.0, 42.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 56, 34, 795383), 31.0, 42.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 1.6, 1.87]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 56, 36, 69879), 31.0, 42.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 1.6, 2.0]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 56, 37, 408474), 31.0, 42.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 1.6, 1.99]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 56, 38, 677249), 31.0, 42.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 1.6, 1.98]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 56, 39, 942306), 31.0, 42.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 1.6, 1.98]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 56, 41, 195629), 31.0, 42.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 1.6, 1.94]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 56, 42, 542384), 31.0, 42.0]"
