,Downtown Lucca,Sporting Tristar,Uptotrix,Cronin,Melati Boy,Tackas Last Dance,Malibu Dream,Wheres Our Money,Lady Lagertha Nz,Muddy Montana
10-01-2023 20:18:20.651060,"(2.7, 5.0, 4.25)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4055555555555554)","(101.0, 190.0, 142.5)","(13.0, 23.0, 19.25)","(81.0, 210.0, 166.66666666666669)","(9.0, 14.5, 14.166666666666666)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 100.0, 66.66666666666667)"
10-01-2023 20:18:21.952815,"(2.7, 5.0, 4.25)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.3857142857142857)","(101.0, 180.0, 137.5)","(13.0, 23.0, 19.25)","(81.0, 210.0, 140.0)","(9.0, 17.5, 14.166666666666666)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 100.0, 70.0)"
10-01-2023 20:18:23.107584,"(2.7, 5.0, 4.222222222222222)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.3857142857142857)","(101.0, 180.0, 132.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.5, 14.0)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 90.0, 68.125)"
10-01-2023 20:18:24.262513,"(2.7, 5.0, 4.222222222222222)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.3857142857142857)","(101.0, 170.0, 132.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.0, 14.0)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 90.0, 73.33333333333333)"
10-01-2023 20:18:25.418272,"(2.7, 4.9, 4.45)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.3857142857142857)","(101.0, 170.0, 127.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 85.0, 60.0)"
10-01-2023 20:18:26.914531,"(2.7, 4.9, 4.764285714285714)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.51)","(101.0, 160.0, 127.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 85.0, 60.0)"
10-01-2023 20:18:28.202490,"(2.7, 4.9, 4.764285714285714)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.51)","(101.0, 160.0, 127.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 85.0, 60.0)"
10-01-2023 20:18:29.442430,"(2.7, 4.9, 4.764285714285714)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.5)","(101.0, 160.0, 127.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 85.0, 70.0)"
10-01-2023 20:18:30.677232,"(2.7, 4.9, 4.764285714285714)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.45)","(101.0, 160.0, 127.5)","(13.0, 23.0, 19.25)","(81.0, 200.0, 140.0)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 85.0, 70.0)"
10-01-2023 20:18:31.871222,"(2.7, 4.8, 4.715)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.45)","(101.0, 160.0, 135.0)","(13.0, 23.0, 19.25)","(81.0, 200.0, 158.33333333333331)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.545454545454545)","(7.5, 99999, 99990)","(71.0, 85.0, 70.0)"
10-01-2023 20:18:33.195230,"(2.7, 4.8, 4.705555555555556)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.45)","(101.0, 160.0, 135.0)","(13.0, 23.0, 19.25)","(81.0, 200.0, 158.33333333333331)","(9.0, 17.0, 14.9)","(8.5, 10.5, 9.142857142857142)","(7.5, 99999, 99990)","(71.0, 85.0, 70.0)"
10-01-2023 20:18:34.574462,"(2.7, 4.7, 4.616666666666667)","(10.0, 11.5, 10.366666666666667)","(2.6, 3.6, 3.4285714285714284)","(101.0, 160.0, 135.0)","(13.0, 23.0, 19.428571428571427)","(81.0, 200.0, 167.0)","(9.0, 17.0, 15.055555555555555)","(8.5, 10.5, 9.55)","(7.5, 99999, 99990)","(71.0, 85.0, 70.0)"
10-01-2023 20:18:35.782349,"(2.7, 4.6, 4.561764705882353)","(10.0, 11.5, 11.075)","(2.6, 3.6, 3.4363636363636365)","(101.0, 160.0, 181.66666666666669)","(13.0, 23.0, 18.833333333333332)","(81.0, 190.0, 169.0909090909091)","(9.0, 17.0, 14.8125)","(8.5, 10.5, 9.3125)","(7.5, 99999, 99990)","(71.0, 85.0, 66.25)"
10-01-2023 20:18:36.975516,"(2.7, 4.8, 4.63)","(10.0, 11.5, 11.025)","(2.6, 3.6, 3.4363636363636365)","(101.0, 230.0, 161.66666666666669)","(13.0, 23.0, 18.833333333333332)","(81.0, 190.0, 152.72727272727275)","(9.0, 17.0, 14.8125)","(8.5, 10.5, 8.75)","(7.5, 99999, 99990)","(71.0, 85.0, 66.25)"
10-01-2023 20:18:38.147347,"(2.7, 4.7, 4.641666666666667)","(10.0, 11.5, 10.636363636363637)","(2.6, 3.55, 3.3416666666666663)","(101.0, 200.0, 169.0)","(13.0, 23.0, 18.833333333333332)","(81.0, 170.0, 153.46153846153845)","(9.0, 17.0, 14.8125)","(8.5, 10.5, 8.6)","(7.5, 99999, 99990)","(71.0, 85.0, 66.25)"
10-01-2023 20:18:39.314875,"(2.7, 5.2, 4.955555555555556)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.3416666666666663)","(101.0, 190.0, 151.66666666666666)","(13.0, 23.0, 18.833333333333332)","(81.0, 160.0, 128.1818181818182)","(9.0, 17.0, 14.8125)","(8.5, 9.8, 8.527272727272727)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:40.435260,"(2.7, 5.2, 4.955555555555556)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.3416666666666663)","(101.0, 180.0, 132.77777777777777)","(13.0, 23.0, 18.833333333333332)","(81.0, 140.0, 116.78571428571429)","(9.0, 17.0, 13.676470588235293)","(8.5, 9.8, 8.527272727272727)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:41.572109,"(2.7, 5.2, 4.7)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.3416666666666663)","(101.0, 180.0, 132.77777777777777)","(13.0, 23.0, 18.833333333333332)","(81.0, 140.0, 111.5625)","(9.0, 14.5, 13.078947368421053)","(8.5, 9.8, 8.6)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:42.734114,"(2.7, 5.3, 4.985714285714286)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4916666666666667)","(101.0, 170.0, 128.33333333333334)","(13.0, 23.0, 18.833333333333332)","(81.0, 140.0, 116.53846153846155)","(9.0, 14.5, 13.375)","(8.5, 9.4, 8.5)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:43.869699,"(2.7, 5.3, 4.985714285714286)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4916666666666667)","(101.0, 170.0, 128.33333333333334)","(13.0, 23.0, 18.833333333333332)","(81.0, 120.0, 106.76470588235294)","(9.0, 14.5, 13.375)","(8.5, 9.0, 8.600000000000001)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:45.072178,"(2.7, 5.3, 4.985714285714286)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4916666666666667)","(101.0, 170.0, 128.33333333333334)","(13.0, 23.0, 18.833333333333332)","(81.0, 120.0, 105.0)","(9.0, 14.5, 13.0)","(8.5, 8.8, 8.6)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:46.606843,"(2.7, 5.4, 5.057142857142858)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4916666666666667)","(101.0, 170.0, 128.33333333333334)","(13.0, 23.0, 18.571428571428573)","(81.0, 110.0, 96.53846153846155)","(9.0, 14.5, 14.75)","(8.5, 9.6, 8.533333333333333)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:47.868782,"(2.7, 5.4, 5.16)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4916666666666667)","(101.0, 170.0, 128.33333333333334)","(13.0, 22.0, 19.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 17.0, 14.75)","(8.5, 9.2, 8.533333333333333)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:49.157237,"(2.7, 5.4, 4.733333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4904761904761905)","(101.0, 170.0, 128.33333333333334)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 17.0, 15.166666666666666)","(8.5, 9.2, 8.488888888888889)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:18:50.530054,"(2.7, 5.1, 4.91578947368421)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.5105263157894733)","(101.0, 170.0, 128.33333333333334)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 16.5, 14.5)","(8.5, 9.2, 8.488888888888889)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:51.701558,"(2.7, 5.2, 4.989473684210527)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.5105263157894733)","(101.0, 170.0, 128.33333333333334)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 13.7)","(8.5, 9.2, 9.84)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:52.873535,"(2.7, 4.9, 4.733333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4379310344827583)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 13.7)","(8.5, 10.0, 9.7)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:54.080578,"(2.7, 4.8, 4.773333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4379310344827583)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 13.7)","(8.5, 10.0, 9.7)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:55.237954,"(2.7, 4.8, 4.773333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4379310344827583)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 14.375)","(8.5, 10.0, 9.7)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:56.406982,"(2.7, 4.8, 4.773333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4379310344827583)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 14.375)","(8.5, 10.0, 9.7)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:57.516749,"(2.7, 4.8, 4.773333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4379310344827583)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 14.375)","(8.5, 10.0, 9.7)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:18:58.708556,"(2.7, 4.8, 4.773333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.4379310344827583)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.5)","(81.0, 110.0, 100.45454545454545)","(9.0, 15.5, 13.7)","(8.5, 10.0, 9.7)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:00.022628,"(2.7, 4.8, 4.773333333333333)","(10.0, 11.5, 10.636363636363637)","(2.7, 3.55, 3.5105263157894733)","(101.0, 170.0, 145.0)","(13.0, 21.0, 17.875)","(81.0, 110.0, 99.5)","(9.0, 15.5, 14.166666666666666)","(8.5, 10.0, 9.52)","(8.0, 99999, 99990)","(61.0, 85.0, 66.25)"
10-01-2023 20:19:01.429413,"(2.7, 4.9, 4.8375)","(10.0, 11.5, 10.222222222222221)","(2.7, 3.55, 3.4176470588235293)","(101.0, 170.0, 145.0)","(13.0, 21.0, 17.875)","(81.0, 110.0, 98.75)","(9.0, 15.5, 13.115384615384615)","(8.5, 10.0, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:02.728363,"(2.7, 4.9, 4.74)","(10.0, 11.0, 9.92)","(2.7, 3.55, 3.43)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:04.048628,"(2.7, 5.0, 4.8)","(10.0, 11.0, 9.92)","(2.7, 3.55, 3.4642857142857144)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:05.219857,"(2.7, 5.0, 4.8)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4642857142857144)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:06.367344,"(2.7, 5.0, 4.8)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4642857142857144)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:07.574484,"(2.7, 5.0, 4.8)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4388888888888887)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:08.814014,"(2.7, 5.0, 4.8)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4388888888888887)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:10.079723,"(2.7, 5.0, 4.8)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4388888888888887)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 9.371428571428572)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:11.374482,"(2.7, 5.0, 4.8)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4388888888888887)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 9.8, 10.3)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:12.762883,"(2.7, 4.9, 4.75)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4388888888888887)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 13.0, 11.2)","(8.0, 99999, 99990)","(61.0, 85.0, 76.81818181818181)"
10-01-2023 20:19:14.025489,"(2.7, 4.9, 4.75)","(10.0, 11.0, 10.1)","(2.7, 3.55, 3.4388888888888887)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 98.75)","(9.0, 15.0, 13.09090909090909)","(8.5, 13.0, 11.2)","(8.0, 99999, 99990)","(61.0, 85.0, 70.0)"
10-01-2023 20:19:15.286533,"(2.7, 4.9, 4.75)","(10.0, 11.0, 9.559999999999999)","(2.7, 3.55, 3.416666666666667)","(101.0, 170.0, 145.0)","(13.0, 21.0, 16.833333333333332)","(81.0, 110.0, 92.5)","(9.0, 15.0, 13.09090909090909)","(8.5, 13.0, 11.675)","(8.0, 99999, 99990)","(61.0, 85.0, 73.2)"
10-01-2023 20:19:16.461389,"(2.7, 4.9, 4.888888888888889)","(10.0, 10.5, 9.385714285714284)","(2.7, 3.45, 3.3833333333333333)","(101.0, 170.0, 145.0)","(13.0, 21.0, 18.0)","(81.0, 110.0, 92.5)","(9.0, 15.0, 13.0)","(8.5, 12.0, 10.3625)","(8.0, 99999, 99990)","(61.0, 80.0, 66.92307692307692)"
10-01-2023 20:19:17.665575,"(2.7, 4.9, 4.85)","(10.0, 10.5, 9.5)","(2.7, 3.4, 3.3833333333333333)","(101.0, 170.0, 145.0)","(13.0, 20.0, 18.0)","(81.0, 110.0, 92.5)","(9.0, 15.0, 13.125)","(8.5, 10.5, 10.3625)","(8.0, 99999, 99990)","(61.0, 80.0, 67.0)"
10-01-2023 20:19:18.804451,"(2.7, 4.9, 4.833333333333333)","(10.0, 9.8, 9.5)","(2.7, 3.4, 3.3833333333333333)","(101.0, 170.0, 145.0)","(13.0, 20.0, 18.0)","(81.0, 110.0, 92.5)","(9.0, 15.0, 13.875)","(8.5, 10.5, 10.3625)","(8.0, 99999, 99990)","(61.0, 75.0, 62.5)"
10-01-2023 20:19:19.981601,"(2.7, 4.9, 4.833333333333333)","(10.0, 9.8, 9.770000000000001)","(2.7, 3.4, 3.3833333333333333)","(101.0, 170.0, 145.0)","(13.0, 20.0, 18.0)","(81.0, 110.0, 92.5)","(9.0, 14.5, 13.875)","(8.5, 10.5, 10.3625)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:21.248161,"(2.7, 4.9, 4.833333333333333)","(10.0, 9.8, 9.770000000000001)","(2.7, 3.4, 3.3833333333333333)","(101.0, 170.0, 145.0)","(13.0, 20.0, 18.0)","(81.0, 110.0, 92.5)","(9.0, 14.5, 13.125)","(8.5, 10.5, 10.45)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:22.570620,"(2.7, 4.9, 4.833333333333333)","(10.0, 10.0, 9.923809523809524)","(2.7, 3.4, 3.3833333333333333)","(101.0, 170.0, 145.0)","(13.0, 20.0, 16.666666666666668)","(81.0, 110.0, 92.5)","(9.0, 15.0, 12.5)","(8.5, 11.5, 9.5)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:23.817898,"(2.7, 5.1, 5.014285714285714)","(10.0, 9.8, 9.764705882352942)","(2.7, 3.45, 3.392857142857143)","(101.0, 170.0, 145.0)","(13.0, 20.0, 17.25)","(81.0, 110.0, 92.5)","(9.0, 13.0, 12.5)","(8.5, 9.8, 9.5)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:25.105441,"(2.7, 5.1, 4.9941176470588236)","(10.0, 9.8, 9.764705882352942)","(2.7, 3.45, 3.38)","(101.0, 170.0, 145.0)","(13.0, 19.5, 16.125)","(81.0, 110.0, 92.5)","(9.0, 15.0, 12.357142857142858)","(8.5, 9.8, 9.5)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:26.291833,"(2.7, 5.1, 5.01)","(10.0, 9.8, 9.764705882352942)","(2.7, 3.4, 3.38)","(101.0, 170.0, 145.0)","(13.0, 19.5, 16.125)","(81.0, 110.0, 92.5)","(9.0, 14.5, 13.0)","(8.5, 9.8, 9.5)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:27.437816,"(2.7, 5.1, 5.01)","(10.0, 9.8, 9.764705882352942)","(2.7, 3.4, 3.38)","(101.0, 170.0, 140.0)","(13.0, 19.5, 16.125)","(81.0, 110.0, 92.5)","(9.0, 14.5, 13.25)","(8.5, 9.8, 9.5)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:28.710110,"(2.7, 5.1, 5.01)","(10.0, 9.8, 9.866666666666667)","(2.7, 3.4, 3.35)","(101.0, 170.0, 146.66666666666666)","(13.0, 19.5, 15.75)","(81.0, 110.0, 92.5)","(9.0, 14.5, 13.25)","(8.5, 9.8, 10.633333333333333)","(8.0, 99999, 99990)","(61.0, 75.0, 65.0)"
10-01-2023 20:19:30.041950,"(2.7, 5.1, 5.006666666666667)","(10.0, 10.0, 9.866666666666667)","(2.7, 3.55, 3.3125)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 15.75)","(81.0, 110.0, 99.5)","(9.0, 14.5, 13.25)","(8.5, 11.0, 10.014285714285714)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:31.314617,"(2.7, 5.1, 5.006666666666667)","(10.0, 11.5, 9.857142857142858)","(2.7, 3.5, 3.21)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 15.75)","(81.0, 110.0, 89.0)","(9.0, 14.5, 13.25)","(8.5, 10.5, 10.014285714285714)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:32.576403,"(2.7, 5.1, 5.006666666666667)","(10.0, 11.0, 9.857142857142858)","(2.7, 3.5, 3.21)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 17.789473684210527)","(81.0, 110.0, 91.66666666666667)","(9.0, 14.5, 13.25)","(8.5, 10.5, 10.014285714285714)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:33.915363,"(2.7, 5.1, 5.045454545454545)","(10.0, 10.5, 10.376190476190477)","(2.7, 3.45, 3.171818181818182)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 17.789473684210527)","(81.0, 100.0, 85.0)","(9.0, 14.5, 13.25)","(8.5, 10.5, 10.014285714285714)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:35.224484,"(2.7, 5.1, 5.045454545454545)","(10.0, 10.5, 9.923809523809524)","(2.7, 3.45, 3.171818181818182)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 17.789473684210527)","(81.0, 100.0, 95.0)","(9.0, 14.5, 13.25)","(8.5, 10.5, 10.014285714285714)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:36.574615,"(2.7, 5.1, 5.045454545454545)","(10.0, 10.0, 9.7)","(2.7, 3.45, 3.171818181818182)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 17.789473684210527)","(81.0, 100.0, 60.81818181818181)","(9.0, 14.5, 13.25)","(8.5, 10.5, 9.657142857142857)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:37.888626,"(2.7, 5.6, 5.128571428571428)","(10.0, 10.0, 9.7)","(2.7, 3.4, 3.17)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 17.789473684210527)","(81.0, 95.0, 87.85714285714286)","(9.0, 14.5, 13.25)","(8.5, 10.0, 9.657142857142857)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:39.209430,"(2.7, 5.6, 5.105882352941176)","(10.0, 10.0, 9.7)","(2.7, 3.35, 3.2275)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 17.735294117647058)","(81.0, 95.0, 89.73684210526315)","(9.0, 14.5, 13.25)","(8.5, 10.0, 9.657142857142857)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:40.387713,"(2.7, 5.6, 5.105882352941176)","(10.0, 10.0, 9.7)","(2.7, 3.4, 3.2275)","(101.0, 160.0, 131.42857142857142)","(13.0, 19.5, 16.0625)","(81.0, 95.0, 65.0)","(9.0, 14.5, 13.25)","(8.5, 10.0, 9.657142857142857)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
10-01-2023 20:19:41.631047,"(2.7, 5.5, 5.055555555555555)","(10.0, 10.0, 9.7)","(2.7, 3.4, 3.131666666666667)","(101.0, 160.0, 135.0)","(13.0, 19.5, 16.0625)","(81.0, 95.0, 65.0)","(9.0, 14.5, 13.5)","(8.5, 10.0, 9.885714285714286)","(8.0, 99999, 99990)","(61.0, 75.0, 63.57142857142857)"
