,Dangerous Woman,Sweet Hummer,Boudicca,Churn It Up,Opawa Amiekay,Big Time Curly
16-12-2022 12:27:45.309200,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 196.4)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:46.279661,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 196.4)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:47.141461,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 196.4)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:47.964294,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 196.4)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:48.843155,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:49.775835,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:50.732053,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:51.652962,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:52.512129,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:53.389625,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:54.272674,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:55.152237,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:56.037354,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:56.901451,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:57.788313,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 131.5)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:58.707556,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:27:59.619794,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:00.568351,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:01.439128,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:02.289522,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:03.171106,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 19.5, 18.02857142857143)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:04.092247,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 19.0, 17.6)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:05.076788,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:05.999626,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:06.966777,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:07.811559,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:08.702206,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:09.571833,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:10.406890,"(3.2, 4.6, 4.289999999999999)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:11.293248,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:12.192559,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:13.082739,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:13.968679,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:14.893485,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:15.801252,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:16.670978,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:17.529715,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:18.396489,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:19.326344,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:20.305636,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:21.271071,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:22.172824,"(3.2, 4.7, 4.37)","(13.0, 34.0, 19.666666666666668)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:23.015157,"(3.2, 4.7, 4.37)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:23.852989,"(3.2, 4.7, 4.37)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 21.0, 20.092307692307692)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:24.772684,"(3.2, 4.7, 4.37)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 21.0, 20.092307692307692)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:25.707432,"(3.2, 4.7, 3.842)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 19.0, 17.6)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:26.637572,"(3.2, 4.7, 3.842)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 19.0, 17.6)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:27.560082,"(3.2, 4.7, 3.842)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:28.431073,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:29.320088,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:30.173899,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:31.049302,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.3, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:31.956404,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:32.806628,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:33.689403,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:34.594868,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:35.490093,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:36.365624,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:37.212165,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:38.062498,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:38.968511,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:39.927997,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:40.887124,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:41.834202,"(3.2, 4.7, 3.842)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:42.725465,"(3.2, 4.6, 3.8954545454545455)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:43.563924,"(3.2, 4.5, 4.21)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:44.422286,"(3.2, 4.5, 4.21)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:45.322234,"(3.2, 4.5, 4.21)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:46.172603,"(3.2, 4.5, 4.21)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:47.058915,"(3.2, 4.5, 4.21)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:47.986502,"(3.2, 4.5, 4.21)","(13.0, 34.0, 20.0)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:48.912232,"(3.2, 4.5, 4.21)","(13.0, 34.0, 26.5)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:49.861549,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.66)"
16-12-2022 12:28:50.910482,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:51.783945,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:52.651187,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:53.526886,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:54.395280,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:55.370797,"(3.2, 4.5, 4.21)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:56.288996,"(3.2, 4.8, 4.05)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:57.210288,"(3.2, 4.8, 4.05)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:58.077854,"(3.2, 4.8, 4.05)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:58.945086,"(3.2, 4.8, 4.05)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:28:59.817322,"(3.2, 4.8, 4.05)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:00.683598,"(3.2, 4.8, 4.05)","(13.0, 34.0, 19.333333333333332)","(26.0, 240.0, 60.0)","(10.0, 21.0, 19.314285714285713)","(3.4, 5.6, 5.194117647058823)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:01.547628,"(3.2, 4.8, 4.05)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.6, 5.377419354838709)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:02.413705,"(3.2, 4.8, 3.75)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 5.22)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:03.283021,"(3.2, 4.8, 3.75)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 4.9)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:04.214557,"(3.2, 4.8, 3.75)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 4.9)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:05.133580,"(3.2, 4.8, 3.75)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 4.9)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:06.119542,"(3.2, 4.8, 3.75)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 5.22)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:06.998891,"(3.2, 4.7, 3.992857142857143)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 5.22)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:07.870784,"(3.2, 4.7, 3.992857142857143)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.1)","(3.4, 5.7, 4.6033333333333335)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:08.730167,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 18.05)","(3.4, 5.7, 4.939705882352941)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:09.580215,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.7, 4.939705882352941)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:10.505806,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.7, 4.939705882352941)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:11.403437,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.7, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:12.310435,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:13.194642,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:14.064322,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:14.940804,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:15.833583,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:16.720259,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:17.620565,"(3.2, 4.7, 3.6887096774193546)","(13.0, 34.0, 29.5)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:18.479538,"(3.2, 4.7, 3.6887096774193546)","(13.0, 32.0, 27.9)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.074999999999999)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:19.382545,"(3.2, 4.7, 3.6887096774193546)","(13.0, 32.0, 27.9)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.029629629629629)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:20.311208,"(3.2, 4.6, 3.7939999999999996)","(13.0, 32.0, 27.9)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.029629629629629)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:21.203944,"(3.2, 4.6, 3.7939999999999996)","(13.0, 32.0, 27.9)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.029629629629629)","(2.3, 3.1, 2.9592)"
16-12-2022 12:29:22.089554,"(3.2, 4.6, 3.67)","(13.0, 32.0, 27.9)","(26.0, 230.0, 155.0909090909091)","(10.0, 21.0, 19.066666666666666)","(3.4, 5.6, 5.029629629629629)","(2.3, 3.1, 2.9592)"
