,Finniss Surprise,Finniss Redeem,Urban Ranger,Emerley Wiggum,Springvale Bray,Springvale Dave,Bobby Axelrod,Dash Of Blue
06-01-2023 13:11:12.593378,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 19.083333333333332)"
06-01-2023 13:11:13.718661,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 19.083333333333332)"
06-01-2023 13:11:14.794915,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 19.083333333333332)"
06-01-2023 13:11:15.811352,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 19.083333333333332)"
06-01-2023 13:11:16.897038,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 10.3)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 19.083333333333332)"
06-01-2023 13:11:18.013857,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 19.083333333333332)"
06-01-2023 13:11:19.183363,"(8.5, 19.0, 10.25)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 168.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 24.5)"
06-01-2023 13:11:20.346423,"(8.5, 19.0, 11.44)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 24.5)"
06-01-2023 13:11:21.502175,"(8.5, 19.0, 10.075000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:22.614307,"(8.5, 19.0, 10.075000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:23.673683,"(8.5, 19.0, 10.075000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:24.731275,"(8.5, 19.0, 10.075000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:25.868707,"(8.5, 19.0, 10.075000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:26.953560,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:27.982335,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.711111111111112)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:29.068974,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 10.3)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:30.127136,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 10.3)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:31.233358,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.866666666666667)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:32.496630,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.866666666666667)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:33.722386,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.866666666666667)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:34.939319,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.866666666666667)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:36.084932,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.866666666666667)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7625)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:37.152850,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 8.866666666666667)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:38.281270,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 10.3)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 1.7278260869565216)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:39.415438,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 180.0)","(6.5, 14.0, 10.7625)","(20.0, 70.0, 46.81818181818182)","(1.65, 2.56, 2.115)","(14.0, 42.0, 26.444444444444443)"
06-01-2023 13:11:40.615560,"(8.5, 18.0, 10.114285714285716)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 485.0)","(31.0, 300.0, 211.84615384615387)","(6.5, 14.0, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.115)","(14.0, 42.0, 30.333333333333336)"
06-01-2023 13:11:41.864900,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 497.14285714285717)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.115)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:43.023184,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 497.14285714285717)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.115)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:44.190069,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 497.14285714285717)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.115)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:45.296835,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 497.14285714285717)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.115)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:46.446222,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 443.75)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.115)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:47.719027,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 254.375)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:48.913599,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 254.375)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 30.333333333333336)"
06-01-2023 13:11:50.038421,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 254.375)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:51.136158,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 254.375)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:52.220675,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 254.375)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:53.406719,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 254.375)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:54.636352,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:55.831991,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:57.007287,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:58.127006,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:11:59.240226,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:00.393387,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:01.595242,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 289.44444444444446)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:02.803010,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:03.985609,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:05.105276,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:06.206367,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:07.345216,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:08.548274,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:09.745430,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.4185714285714286)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:10.910589,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.3325)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:12.080760,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.3325)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:13.215822,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.887857142857143)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:14.374765,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:15.552685,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 469.0)","(31.0, 290.0, 88.4)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 31.23076923076923)"
06-01-2023 13:12:16.728893,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 290.0, 76.66666666666666)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:17.931090,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 270.0, 76.66666666666666)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:19.106646,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 270.0, 76.66666666666666)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:20.274553,"(8.5, 17.5, 10.975000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 270.0, 76.66666666666666)","(6.5, 13.5, 11.775)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:21.373452,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 270.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.9733333333333334)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:22.496236,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.9470588235294117)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:23.575721,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:24.761269,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 27.0)"
06-01-2023 13:12:25.884834,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 24.8125)"
06-01-2023 13:12:27.022942,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 24.8125)"
06-01-2023 13:12:28.155175,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 26.72222222222222)"
06-01-2023 13:12:29.322585,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 26.72222222222222)"
06-01-2023 13:12:30.741067,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 26.72222222222222)"
06-01-2023 13:12:32.192926,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:33.540679,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.876)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:34.844849,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 2.022105263157895)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:35.994467,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.892)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:37.134476,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.892)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:38.347727,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 514.4444444444445)","(31.0, 260.0, 82.4)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.892)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:39.555573,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 161.66666666666669)","(31.0, 260.0, 84.0)","(6.5, 13.0, 12.36)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.91)","(14.0, 42.0, 30.541666666666664)"
06-01-2023 13:12:40.721148,"(8.5, 17.5, 10.540000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 161.66666666666669)","(31.0, 260.0, 84.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 33.27272727272727)","(1.65, 2.54, 1.91)","(14.0, 42.0, 19.5)"
06-01-2023 13:12:41.721924,"(8.5, 17.5, 11.700000000000001)","(3.7, 5.9, 3.8875)","(71.0, 570.0, 161.66666666666669)","(31.0, 260.0, 84.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 25.555555555555557)","(1.65, 2.54, 1.91)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:42.824143,"(8.5, 17.5, 11.700000000000001)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 161.66666666666669)","(31.0, 260.0, 84.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 25.555555555555557)","(1.65, 2.54, 1.91)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:43.986519,"(8.5, 17.5, 11.700000000000001)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 220.0)","(31.0, 260.0, 84.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 25.555555555555557)","(1.65, 2.54, 1.91)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:45.227583,"(8.5, 17.5, 11.700000000000001)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 220.0)","(31.0, 260.0, 84.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 25.555555555555557)","(1.65, 2.54, 2.065714285714286)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:46.393096,"(8.5, 17.5, 11.700000000000001)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 220.0)","(31.0, 260.0, 84.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 25.555555555555557)","(1.65, 2.54, 1.884)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:47.555083,"(8.5, 17.5, 11.700000000000001)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 406.6666666666667)","(31.0, 260.0, 150.0)","(6.5, 13.0, 9.9)","(20.0, 70.0, 28.333333333333336)","(1.65, 2.54, 1.884)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:48.630368,"(8.5, 18.0, 10.844444444444445)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 406.6666666666667)","(31.0, 260.0, 150.0)","(6.5, 13.0, 7.7)","(20.0, 70.0, 28.333333333333336)","(1.65, 2.54, 1.884)","(14.0, 42.0, 22.714285714285715)"
06-01-2023 13:12:49.786769,"(8.5, 18.0, 11.100000000000001)","(3.7, 5.9, 4.111111111111112)","(71.0, 570.0, 406.6666666666667)","(31.0, 260.0, 150.0)","(6.5, 14.0, 8.555555555555555)","(20.0, 70.0, 28.333333333333336)","(1.65, 2.54, 1.884)","(14.0, 42.0, 22.714285714285715)"
