,Kooringa Magic,Dragon Smoke,Our Mate Ewan,Bit Of Mischief,Ripple Lane,Annika Mac,Rosdue Kodiak
988,"[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 12, 16, 50, 550154), 12.0, 28.0]"
989,"[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 51, 657409), 12.0, 28.0]"
990,"[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 52, 769389), 12.0, 28.0]"
991,"[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 53, 885991), 12.0, 28.0]"
992,"[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 54, 997040), 12.0, 28.0]"
993,"[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 56, 105082), 12.0, 28.0]"
994,"[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 1.5, 1.71]","[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 57, 219743), 12.0, 28.0]"
995,"[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 1.5, 1.64]","[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 58, 330511), 12.0, 28.0]"
996,"[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 1.5, 1.64]","[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 16, 59, 443297), 12.0, 28.0]"
997,"[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 1.5, 1.64]","[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 0, 551563), 12.0, 28.0]"
998,"[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 1.5, 1.64]","[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 1, 661998), 12.0, 29.0]"
999,"[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 1.5, 1.64]","[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 2, 767809), 12.0, 29.0]"
1000,"[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 1.5, 1.63]","[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 3, 880234), 12.0, 29.0]"
1001,"[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 1.5, 1.62]","[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 4, 987604), 12.0, 29.0]"
1002,"[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 1.5, 1.62]","[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 6, 100007), 12.0, 29.0]"
1003,"[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 1.5, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 7, 206546), 12.0, 29.0]"
1004,"[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 1.5, 1.62]","[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 8, 322155), 12.0, 28.0]"
1005,"[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 1.5, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 9, 431570), 12.0, 29.0]"
1006,"[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 10, 542364), 12.0, 29.0]"
1007,"[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 11, 650625), 12.0, 29.0]"
1008,"[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 12, 760878), 12.0, 29.0]"
1009,"[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 13, 876968), 12.0, 29.0]"
1010,"[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 14, 990726), 12.0, 29.0]"
1011,"[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 16, 111814), 12.0, 29.0]"
1012,"[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 17, 226448), 12.0, 29.0]"
1013,"[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 18, 338840), 12.0, 29.0]"
1014,"[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 19, 451773), 12.0, 29.0]"
1015,"[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 20, 564909), 12.0, 29.0]"
1016,"[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 21, 687531), 12.0, 30.0]"
1017,"[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 1.5, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 9.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 22, 802610), 12.0, 29.0]"
1018,"[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 1.5, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 23, 918707), 12.0, 29.0]"
1019,"[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 1.5, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 17, 25, 27983), 12.0, 29.0]"
1020,"[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 1.5, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 17, 26, 147507), 12.0, 29.0]"
1021,"[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 1.5, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 9.0, 22.0]","[datetime.datetime(2022, 11, 28, 12, 17, 27, 260456), 12.0, 29.0]"
1022,"[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 17, 28, 379693), 15.0, 29.0]"
1023,"[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 17, 29, 490054), 15.0, 29.0]"
1024,"[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 17, 30, 602532), 15.0, 29.0]"
1025,"[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 17, 31, 714974), 15.0, 29.0]"
1026,"[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 32, 822137), 15.0, 29.0]"
1027,"[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 33, 930406), 15.0, 29.0]"
1028,"[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 35, 43715), 15.0, 29.0]"
1029,"[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 17, 36, 158502), 15.0, 29.0]"
1030,"[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 37, 277895), 15.0, 29.0]"
1031,"[datetime.datetime(2022, 11, 28, 12, 17, 38, 387874), 1.4, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 38, 387874), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 38, 387874), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 38, 388875), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 38, 388875), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 17, 38, 388875), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 17, 38, 388875), 16.0, 29.0]"
1032,"[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 1.4, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 17, 39, 505404), 16.0, 29.0]"
1033,"[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 1.4, 1.59]","[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 17, 40, 617172), 16.0, 29.0]"
