,Joint Forces,Mango Tango Wine,Mr Tangles,Sea Stitch,Falvelon Delight,Mrs Gloop,Paparazzi Rocket,Stars And Shadows,Talk Crazy,Cosmic Starlet,Miss Starlette
07-01-2023 13:40:53.192683,"(10.0, 11.5, 11.495145631067961)","(4.2, 5.1, 5.005185185185185)","(8.5, 10.5, 10.068181818181818)","(4.6, 5.5, 5.4437500000000005)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.669230769230769)","(61.0, 90.0, 87.6923076923077)","(7.0, 8.6, 8.345)","(8.0, 9.0, 8.939285714285715)","(81.0, 210.0, 190.0)","(41.0, 70.0, 67.5)"
07-01-2023 13:40:54.591755,"(10.0, 11.5, 11.495145631067961)","(4.2, 5.1, 5.005185185185185)","(9.0, 10.5, 10.068181818181818)","(4.6, 5.5, 5.4437500000000005)","(41.0, 70.0, 51.42857142857143)","(5.5, 6.8, 6.669230769230769)","(61.0, 90.0, 87.6923076923077)","(7.0, 8.6, 8.3)","(8.0, 9.0, 8.907142857142858)","(81.0, 210.0, 190.0)","(41.0, 70.0, 64.28571428571429)"
07-01-2023 13:40:56.134962,"(10.0, 11.5, 11.495145631067961)","(4.2, 5.1, 5.000775193798449)","(9.0, 10.5, 10.068181818181818)","(4.6, 5.5, 5.4437500000000005)","(41.0, 70.0, 51.42857142857143)","(5.5, 6.8, 6.669230769230769)","(61.0, 90.0, 87.6923076923077)","(7.0, 8.6, 8.3)","(8.0, 9.0, 8.892307692307693)","(81.0, 210.0, 190.0)","(41.0, 70.0, 67.5)"
07-01-2023 13:40:57.510016,"(10.0, 11.5, 11.495145631067961)","(4.2, 5.1, 5.000775193798449)","(9.0, 10.5, 10.068181818181818)","(4.6, 5.5, 5.4437500000000005)","(41.0, 70.0, 51.42857142857143)","(5.5, 6.8, 6.669230769230769)","(61.0, 90.0, 87.6923076923077)","(7.0, 8.6, 8.26)","(8.0, 9.0, 8.892857142857142)","(81.0, 210.0, 190.0)","(41.0, 70.0, 64.28571428571429)"
07-01-2023 13:40:58.883762,"(10.0, 11.5, 11.495145631067961)","(4.2, 5.1, 5.051162790697674)","(9.0, 10.5, 10.068181818181818)","(4.6, 5.5, 5.4437500000000005)","(41.0, 70.0, 51.42857142857143)","(5.5, 6.8, 6.7124999999999995)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.136363636363637)","(8.0, 9.0, 8.850909090909092)","(81.0, 210.0, 190.0)","(41.0, 70.0, 67.5)"
07-01-2023 13:41:00.197646,"(10.0, 11.5, 11.470930232558139)","(4.2, 5.1, 5.045454545454545)","(9.0, 10.5, 10.11111111111111)","(4.6, 5.4, 5.397402597402598)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.7124999999999995)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.235714285714286)","(8.0, 9.0, 8.846666666666668)","(81.0, 210.0, 190.0)","(41.0, 70.0, 64.28571428571429)"
07-01-2023 13:41:01.471298,"(10.0, 11.5, 11.470930232558139)","(4.2, 5.1, 5.057142857142857)","(9.0, 10.5, 10.11111111111111)","(4.8, 5.5, 5.472413793103448)","(41.0, 70.0, 51.666666666666664)","(5.5, 6.8, 6.7124999999999995)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.235714285714286)","(8.0, 9.0, 8.846666666666668)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 69.0909090909091)"
07-01-2023 13:41:02.817346,"(10.0, 11.5, 11.479508196721312)","(4.2, 5.1, 4.998591549295774)","(9.0, 10.5, 10.3)","(4.6, 5.4, 5.3870000000000005)","(41.0, 70.0, 59.523809523809526)","(5.5, 6.8, 6.670588235294117)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.288888888888888)","(8.0, 8.8, 8.784905660377358)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 67.14285714285714)"
07-01-2023 13:41:04.158279,"(10.0, 11.5, 11.479508196721312)","(4.2, 5.1, 5.021978021978022)","(9.0, 10.5, 10.329787234042554)","(4.6, 5.4, 5.393548387096774)","(41.0, 70.0, 62.5)","(5.5, 6.8, 6.685714285714285)","(61.0, 90.0, 87.5)","(7.0, 8.6, 8.090909090909092)","(8.0, 8.8, 8.790697674418606)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 67.14285714285714)"
07-01-2023 13:41:05.639864,"(10.0, 11.5, 11.495762711864407)","(4.2, 5.1, 5.021978021978022)","(9.0, 10.5, 10.326086956521738)","(4.6, 5.4, 5.3931818181818185)","(41.0, 70.0, 63.07692307692308)","(5.5, 6.8, 6.685714285714285)","(61.0, 90.0, 86.66666666666667)","(7.0, 8.6, 8.22247191011236)","(8.0, 8.8, 8.86031746031746)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 69.0909090909091)"
07-01-2023 13:41:06.975609,"(10.0, 11.5, 11.495762711864407)","(4.2, 5.1, 5.021978021978022)","(9.0, 10.5, 10.326086956521738)","(4.6, 5.4, 5.3931818181818185)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.685714285714285)","(61.0, 90.0, 97.5)","(7.0, 8.6, 8.226666666666667)","(8.0, 9.0, 8.8625)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 67.14285714285714)"
07-01-2023 13:41:08.491418,"(10.0, 11.5, 11.495798319327731)","(4.2, 5.1, 5.028282828282828)","(9.0, 10.5, 10.326086956521738)","(4.6, 5.4, 5.3931818181818185)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.685714285714285)","(61.0, 100.0, 97.5)","(7.0, 8.6, 8.135714285714286)","(8.0, 9.0, 8.696000000000002)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 69.0909090909091)"
07-01-2023 13:41:09.693359,"(10.0, 11.5, 11.495798319327731)","(4.2, 5.1, 5.035087719298246)","(9.0, 10.5, 10.326086956521738)","(4.6, 5.4, 5.391891891891892)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.665753424657534)","(61.0, 100.0, 96.66666666666667)","(7.0, 8.6, 8.17608695652174)","(8.0, 8.8, 8.696000000000002)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 67.77777777777777)"
07-01-2023 13:41:10.984729,"(10.0, 11.5, 11.495798319327731)","(4.2, 5.1, 5.029850746268656)","(9.0, 10.5, 10.398305084745763)","(4.6, 5.4, 5.3925)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.657142857142857)","(61.0, 100.0, 96.66666666666667)","(7.0, 8.6, 8.17608695652174)","(8.0, 8.8, 8.696000000000002)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 69.0909090909091)"
07-01-2023 13:41:12.374768,"(10.0, 11.5, 11.495283018867925)","(4.4, 5.1, 5.029850746268656)","(9.0, 10.5, 10.471153846153847)","(4.6, 5.4, 5.3925)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.646153846153846)","(61.0, 100.0, 98.33333333333333)","(7.0, 8.6, 8.17608695652174)","(8.0, 8.8, 8.657142857142857)","(81.0, 210.0, 196.66666666666666)","(41.0, 70.0, 67.77777777777777)"
07-01-2023 13:41:13.703962,"(10.0, 11.5, 11.494791666666666)","(4.4, 5.1, 5.00921052631579)","(9.0, 10.5, 10.471153846153847)","(4.6, 5.4, 5.3925)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.641860465116279)","(61.0, 100.0, 96.66666666666667)","(7.0, 8.6, 8.243835616438355)","(8.0, 8.8, 8.66896551724138)","(81.0, 210.0, 195.0)","(41.0, 70.0, 67.77777777777777)"
07-01-2023 13:41:15.210684,"(10.0, 12.0, 11.26086956521739)","(4.4, 5.1, 5.016867469879518)","(9.0, 10.5, 10.365384615384615)","(4.6, 5.4, 5.3925)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.630508474576271)","(61.0, 100.0, 99.16666666666667)","(7.0, 8.6, 8.243835616438355)","(8.0, 8.8, 8.684848484848485)","(81.0, 210.0, 206.66666666666666)","(41.0, 70.0, 67.77777777777777)"
07-01-2023 13:41:16.681311,"(10.0, 12.0, 11.630434782608695)","(4.4, 5.1, 5.025806451612903)","(9.0, 10.5, 10.273809523809524)","(4.6, 5.4, 5.473529411764706)","(41.0, 70.0, 64.47368421052632)","(5.5, 6.8, 6.189473684210527)","(61.0, 100.0, 105.0)","(7.0, 8.6, 8.86530612244898)","(8.0, 8.8, 8.702564102564102)","(81.0, 210.0, 206.66666666666666)","(41.0, 70.0, 74.28571428571429)"
07-01-2023 13:41:18.222230,"(10.0, 12.0, 11.618811881188119)","(4.4, 5.1, 4.994029850746268)","(9.0, 10.5, 10.273809523809524)","(4.6, 5.5, 5.444444444444445)","(41.0, 70.0, 64.75)","(5.5, 6.4, 6.245454545454546)","(61.0, 110.0, 105.0)","(7.0, 9.2, 8.86530612244898)","(8.0, 9.0, 8.691891891891892)","(81.0, 210.0, 206.66666666666666)","(41.0, 80.0, 75.71428571428571)"
07-01-2023 13:41:19.653581,"(10.0, 12.0, 11.648148148148149)","(4.4, 5.0, 4.994029850746268)","(9.0, 10.5, 10.27710843373494)","(4.6, 5.5, 5.444444444444445)","(41.0, 70.0, 62.22222222222222)","(5.5, 6.4, 6.2625)","(61.0, 110.0, 103.33333333333333)","(7.0, 9.2, 8.952112676056338)","(8.0, 8.8, 8.319540229885057)","(81.0, 210.0, 206.66666666666666)","(41.0, 80.0, 76.47058823529412)"
07-01-2023 13:41:21.067111,"(10.0, 12.0, 11.648148148148149)","(4.4, 5.0, 4.994029850746268)","(9.0, 10.5, 10.252747252747254)","(4.6, 5.5, 5.471717171717172)","(41.0, 70.0, 62.22222222222222)","(5.5, 6.4, 6.270588235294118)","(61.0, 110.0, 103.33333333333333)","(7.0, 9.2, 9.135294117647058)","(8.0, 8.6, 8.391666666666667)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.47058823529412)"
07-01-2023 13:41:22.646445,"(10.0, 12.0, 11.708333333333334)","(4.4, 5.0, 4.916867469879518)","(9.0, 10.5, 10.252747252747254)","(4.6, 5.5, 5.445)","(41.0, 70.0, 62.22222222222222)","(5.5, 6.4, 6.2724637681159425)","(61.0, 110.0, 105.0)","(7.0, 9.4, 9.141538461538461)","(8.0, 8.4, 8.105555555555554)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.47058823529412)"
07-01-2023 13:41:23.928706,"(10.0, 12.0, 11.710526315789474)","(4.4, 5.0, 4.916867469879518)","(9.0, 10.5, 10.252747252747254)","(4.6, 5.5, 5.46)","(41.0, 70.0, 62.22222222222222)","(5.5, 6.4, 6.2724637681159425)","(61.0, 110.0, 105.0)","(7.0, 9.4, 9.234615384615385)","(8.0, 8.2, 8.158620689655171)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.47058823529412)"
07-01-2023 13:41:25.644533,"(10.0, 12.0, 11.695876288659793)","(4.2, 5.0, 4.916867469879518)","(9.0, 10.5, 9.882285714285715)","(4.6, 5.6, 5.525)","(41.0, 70.0, 62.22222222222222)","(5.5, 6.4, 6.283333333333333)","(61.0, 110.0, 103.75)","(7.0, 9.4, 9.289473684210526)","(8.0, 8.2, 8.158620689655171)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.47058823529412)"
07-01-2023 13:41:27.052898,"(10.0, 12.0, 11.7)","(4.2, 5.0, 4.930769230769231)","(9.0, 10.0, 9.853030303030303)","(4.6, 5.6, 5.565882352941176)","(41.0, 70.0, 63.63636363636363)","(5.5, 6.4, 6.3125)","(61.0, 110.0, 98.23529411764706)","(7.0, 9.4, 9.322727272727272)","(8.0, 8.2, 7.884)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.66666666666667)"
07-01-2023 13:41:28.457640,"(10.0, 12.0, 11.783333333333333)","(4.2, 5.0, 4.934939759036145)","(9.0, 10.0, 9.843356643356644)","(4.8, 5.6, 5.665909090909091)","(41.0, 70.0, 65.0)","(5.5, 6.4, 6.293877551020408)","(61.0, 100.0, 98.42105263157895)","(7.0, 9.4, 9.322727272727272)","(7.5, 8.0, 7.929166666666666)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.66666666666667)"
07-01-2023 13:41:29.887943,"(10.0, 12.0, 11.783333333333333)","(4.2, 5.0, 4.934939759036145)","(9.0, 10.0, 9.834074074074074)","(4.8, 5.7, 5.665909090909091)","(41.0, 70.0, 67.6470588235294)","(5.5, 6.4, 6.293877551020408)","(61.0, 100.0, 98.5)","(7.0, 9.4, 9.336363636363636)","(7.5, 8.0, 8.04313725490196)","(81.0, 210.0, 207.5)","(41.0, 80.0, 76.66666666666667)"
07-01-2023 13:41:31.189104,"(10.0, 12.0, 11.783333333333333)","(4.2, 5.0, 4.934939759036145)","(8.5, 10.0, 9.834074074074074)","(4.8, 5.7, 5.665909090909091)","(41.0, 70.0, 67.6470588235294)","(5.5, 6.4, 6.283636363636364)","(61.0, 100.0, 98.5)","(7.0, 9.4, 9.206349206349206)","(7.5, 8.2, 7.971428571428571)","(81.0, 210.0, 207.5)","(41.0, 80.0, 77.27272727272727)"
07-01-2023 13:41:32.434471,"(10.0, 12.0, 11.817757009345794)","(4.2, 5.0, 4.987878787878788)","(8.5, 10.0, 9.81958041958042)","(4.8, 5.6, 5.651515151515151)","(41.0, 70.0, 67.77777777777777)","(5.5, 6.4, 6.283636363636364)","(61.0, 100.0, 96.25)","(7.0, 9.6, 9.087640449438203)","(7.5, 8.2, 8.004878048780487)","(81.0, 210.0, 207.5)","(41.0, 80.0, 77.27272727272727)"
07-01-2023 13:41:33.644539,"(10.0, 12.0, 11.817757009345794)","(4.2, 5.0, 4.987096774193549)","(8.5, 10.0, 9.81958041958042)","(4.6, 5.7, 5.651515151515151)","(41.0, 70.0, 67.77777777777777)","(5.5, 6.4, 6.293877551020408)","(61.0, 100.0, 96.25)","(7.0, 9.6, 9.1012987012987)","(7.5, 8.2, 7.670731707317072)","(91.0, 210.0, 207.5)","(41.0, 80.0, 76.66666666666667)"
07-01-2023 13:41:34.951137,"(10.0, 12.0, 11.817757009345794)","(4.2, 5.1, 4.938028169014085)","(8.5, 10.0, 9.820289855072465)","(4.6, 5.7, 5.622950819672131)","(41.0, 70.0, 68.0952380952381)","(5.5, 6.4, 6.293877551020408)","(61.0, 100.0, 96.25)","(7.0, 9.6, 9.106849315068493)","(7.5, 7.8, 7.845614035087719)","(91.0, 210.0, 207.5)","(41.0, 80.0, 77.27272727272727)"
07-01-2023 13:41:36.177578,"(10.0, 12.0, 11.817757009345794)","(4.2, 5.1, 4.958064516129032)","(8.5, 10.0, 9.820289855072465)","(4.6, 5.7, 5.635135135135135)","(41.0, 70.0, 70.625)","(5.5, 6.4, 6.3087719298245615)","(61.0, 100.0, 92.5)","(7.0, 9.6, 9.106849315068493)","(7.5, 8.0, 7.859259259259259)","(91.0, 210.0, 207.5)","(41.0, 80.0, 77.27272727272727)"
07-01-2023 13:41:37.471569,"(10.0, 12.0, 11.79896907216495)","(4.2, 5.1, 4.958064516129032)","(8.5, 10.0, 9.820289855072465)","(4.8, 5.7, 5.68169014084507)","(41.0, 75.0, 67.0)","(5.5, 6.4, 6.324)","(61.0, 100.0, 88.75)","(7.0, 9.6, 9.106849315068493)","(7.5, 8.0, 7.8769230769230765)","(91.0, 210.0, 207.5)","(41.0, 80.0, 73.33333333333333)"
07-01-2023 13:41:38.733784,"(10.0, 12.0, 11.79896907216495)","(4.2, 5.1, 4.9797101449275365)","(8.5, 10.0, 9.822950819672132)","(4.8, 5.7, 5.6814285714285715)","(41.0, 70.0, 67.0)","(5.5, 6.4, 6.341935483870968)","(61.0, 95.0, 88.75)","(7.0, 9.6, 9.106849315068493)","(7.5, 8.0, 7.547826086956522)","(91.0, 210.0, 207.5)","(41.0, 80.0, 77.14285714285714)"
07-01-2023 13:41:40.095882,"(10.0, 12.0, 11.74)","(4.4, 5.1, 4.976119402985074)","(8.5, 10.0, 9.822950819672132)","(4.8, 5.7, 5.6814285714285715)","(41.0, 70.0, 67.22222222222223)","(5.5, 6.6, 6.336082474226804)","(61.0, 95.0, 88.75)","(7.0, 9.6, 9.245901639344261)","(7.5, 7.6, 7.542307692307692)","(91.0, 210.0, 207.5)","(41.0, 80.0, 77.14285714285714)"
07-01-2023 13:41:41.340455,"(10.0, 12.0, 11.694029850746269)","(4.4, 5.1, 4.976119402985074)","(8.5, 10.0, 9.820289855072465)","(4.8, 5.7, 5.6814285714285715)","(41.0, 75.0, 67.0)","(5.5, 6.6, 6.339130434782609)","(61.0, 95.0, 86.875)","(7.0, 9.6, 9.418750000000001)","(7.5, 7.6, 7.546428571428571)","(91.0, 210.0, 207.5)","(41.0, 80.0, 79.5)"
07-01-2023 13:41:42.663007,"(10.0, 12.0, 11.804761904761905)","(4.4, 5.1, 4.9847222222222225)","(8.5, 10.0, 9.820289855072465)","(4.8, 5.7, 5.682608695652174)","(41.0, 70.0, 67.22222222222223)","(5.5, 6.6, 6.3559322033898304)","(61.0, 90.0, 86.875)","(7.0, 9.6, 9.25625)","(7.5, 7.6, 7.652941176470588)","(91.0, 210.0, 207.5)","(41.0, 80.0, 79.61538461538461)"
07-01-2023 13:41:44.140296,"(10.0, 12.0, 11.814159292035399)","(4.4, 5.1, 4.989189189189189)","(8.5, 10.0, 9.822764227642278)","(4.8, 5.7, 5.682608695652174)","(41.0, 75.0, 70.625)","(5.5, 6.6, 6.357264957264957)","(61.0, 90.0, 86.875)","(7.0, 9.6, 9.25625)","(7.5, 7.8, 7.714529914529915)","(91.0, 210.0, 207.5)","(41.0, 80.0, 79.61538461538461)"
07-01-2023 13:41:45.487323,"(10.0, 12.0, 11.814159292035399)","(4.4, 5.1, 4.639473684210526)","(8.5, 10.0, 9.856451612903227)","(4.8, 5.7, 5.8113636363636365)","(41.0, 75.0, 72.89473684210526)","(5.5, 6.6, 6.578571428571428)","(61.0, 90.0, 88.125)","(7.0, 9.6, 9.472727272727273)","(7.5, 7.8, 7.9655172413793105)","(91.0, 210.0, 220.0)","(41.0, 80.0, 86.5909090909091)"
07-01-2023 13:41:46.948646,"(10.0, 12.0, 11.830578512396695)","(4.4, 4.6, 4.564285714285714)","(8.5, 10.0, 9.856451612903227)","(4.8, 5.9, 5.8113636363636365)","(41.0, 75.0, 72.89473684210526)","(5.5, 6.6, 6.578571428571428)","(61.0, 90.0, 88.125)","(7.0, 9.6, 9.472727272727273)","(7.5, 8.0, 7.856470588235294)","(91.0, 230.0, 220.0)","(41.0, 90.0, 86.5909090909091)"
07-01-2023 13:41:48.387612,"(10.0, 12.0, 11.83984375)","(4.4, 4.7, 4.646341463414634)","(8.5, 10.0, 9.855284552845529)","(4.8, 5.9, 5.823333333333333)","(41.0, 75.0, 72.89473684210526)","(5.5, 6.8, 6.547058823529412)","(61.0, 90.0, 88.875)","(7.0, 9.6, 9.233333333333333)","(7.5, 7.8, 7.67157894736842)","(91.0, 230.0, 220.0)","(41.0, 90.0, 86.5909090909091)"
07-01-2023 13:41:49.724418,"(10.0, 12.0, 11.83984375)","(4.4, 4.7, 4.616504854368932)","(8.5, 10.0, 9.880952380952381)","(4.8, 5.9, 5.825925925925926)","(41.0, 75.0, 72.89473684210526)","(5.5, 6.8, 6.564383561643836)","(61.0, 90.0, 87.55813953488372)","(7.0, 9.6, 9.28)","(7.5, 7.8, 7.729577464788732)","(91.0, 230.0, 220.0)","(41.0, 90.0, 86.73913043478261)"
07-01-2023 13:41:51.105901,"(10.0, 12.0, 11.845864661654135)","(4.4, 4.7, 4.618571428571428)","(8.5, 10.0, 9.891304347826088)","(4.8, 5.9, 5.857777777777778)","(41.0, 75.0, 72.89473684210526)","(5.5, 6.8, 6.564383561643836)","(61.0, 90.0, 87.55813953488372)","(7.5, 9.6, 9.28)","(7.5, 7.8, 7.729577464788732)","(91.0, 230.0, 220.0)","(41.0, 90.0, 86.73913043478261)"
07-01-2023 13:41:52.566045,"(10.0, 12.0, 11.947619047619048)","(4.4, 4.7, 4.616176470588235)","(8.5, 10.0, 9.942372881355933)","(4.8, 5.9, 5.841666666666667)","(41.0, 75.0, 71.875)","(5.5, 6.8, 6.564383561643836)","(61.0, 90.0, 87.66666666666667)","(7.5, 9.6, 9.281481481481482)","(7.5, 7.8, 7.759259259259259)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:41:53.839689,"(10.0, 12.5, 11.685975609756097)","(4.4, 4.7, 4.616417910447761)","(8.5, 10.0, 9.942372881355933)","(4.8, 5.9, 5.841666666666667)","(41.0, 75.0, 71.875)","(5.5, 6.8, 6.564383561643836)","(61.0, 90.0, 87.66666666666667)","(7.5, 9.6, 9.281481481481482)","(7.5, 7.8, 7.76140350877193)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:41:55.142065,"(10.0, 12.5, 11.685975609756097)","(4.4, 4.7, 4.616417910447761)","(8.5, 10.0, 9.942372881355933)","(4.8, 5.9, 5.841666666666667)","(41.0, 75.0, 71.875)","(5.5, 6.8, 6.564383561643836)","(61.0, 90.0, 89.25)","(7.5, 9.6, 9.281481481481482)","(7.5, 7.8, 7.658823529411764)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:41:56.561042,"(10.0, 12.5, 11.719298245614034)","(4.4, 4.7, 4.62027027027027)","(8.5, 10.0, 9.964285714285715)","(4.8, 5.9, 5.841025641025641)","(41.0, 75.0, 71.875)","(5.5, 6.8, 6.552866242038217)","(61.0, 90.0, 86.15384615384616)","(7.5, 9.6, 9.363636363636363)","(7.5, 8.0, 7.817391304347826)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:41:58.003351,"(10.0, 12.5, 11.749180327868853)","(4.4, 4.6, 4.5653543307086615)","(8.5, 10.5, 10.065217391304348)","(4.8, 5.9, 5.904166666666667)","(41.0, 75.0, 71.875)","(5.5, 6.8, 6.555844155844156)","(61.0, 90.0, 82.91666666666667)","(7.5, 9.4, 9.399999999999999)","(7.5, 8.0, 7.579245283018867)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:41:59.459458,"(10.0, 12.5, 11.762135922330097)","(4.4, 4.6, 4.556849315068493)","(8.5, 10.5, 10.077464788732394)","(4.8, 6.0, 5.904166666666667)","(41.0, 75.0, 71.875)","(5.5, 6.6, 6.551898734177215)","(61.0, 85.0, 82.91666666666667)","(7.5, 9.6, 9.446511627906977)","(7.5, 7.6, 7.575280898876404)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:42:00.828730,"(10.0, 12.5, 11.758503401360544)","(4.4, 4.6, 4.667164179104478)","(8.5, 10.5, 10.083333333333334)","(4.8, 6.0, 5.938709677419355)","(41.0, 75.0, 71.875)","(5.5, 6.6, 6.579591836734694)","(61.0, 85.0, 82.91666666666667)","(7.5, 9.6, 9.405882352941177)","(7.5, 7.6, 7.705263157894737)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:42:02.203292,"(10.0, 12.5, 11.748322147651006)","(4.4, 4.7, 4.638297872340425)","(8.5, 10.5, 10.079365079365079)","(4.8, 6.0, 5.938709677419355)","(41.0, 75.0, 71.875)","(5.5, 6.6, 6.583870967741936)","(61.0, 85.0, 82.91666666666667)","(7.5, 9.6, 9.390476190476189)","(7.5, 7.8, 7.671264367816092)","(91.0, 230.0, 222.5)","(41.0, 90.0, 86.875)"
07-01-2023 13:42:03.576953,"(10.0, 12.5, 11.750836120401338)","(4.4, 4.7, 4.638297872340425)","(8.5, 10.5, 10.079365079365079)","(5.0, 6.0, 5.927272727272728)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.5811320754716975)","(61.0, 85.0, 84.03846153846153)","(7.5, 9.6, 9.384269662921348)","(7.5, 7.8, 7.714666666666667)","(91.0, 230.0, 222.5)","(41.0, 90.0, 83.63636363636364)"
07-01-2023 13:42:05.011078,"(10.0, 12.5, 11.745033112582782)","(4.4, 4.6, 4.556521739130434)","(8.5, 10.5, 10.078125)","(5.0, 6.0, 5.927906976744186)","(41.0, 75.0, 70.0)","(5.5, 6.6, 6.576744186046511)","(61.0, 85.0, 84.03846153846153)","(7.5, 9.6, 9.344)","(7.5, 7.8, 7.7299999999999995)","(91.0, 230.0, 222.5)","(41.0, 90.0, 83.63636363636364)"
07-01-2023 13:42:06.557852,"(10.0, 12.5, 11.702846975088969)","(4.4, 4.6, 4.548739495798319)","(8.5, 10.5, 10.0390625)","(5.0, 6.0, 6.137238493723849)","(41.0, 75.0, 67.75862068965517)","(5.5, 6.6, 6.584126984126984)","(61.0, 85.0, 84.03846153846153)","(7.5, 9.6, 9.2986301369863)","(7.0, 7.8, 7.7299999999999995)","(91.0, 230.0, 222.5)","(41.0, 90.0, 83.63636363636364)"
07-01-2023 13:42:07.991915,"(10.0, 12.5, 11.702846975088969)","(4.4, 4.6, 4.538383838383838)","(8.5, 10.5, 10.042372881355933)","(5.0, 6.2, 5.963636363636364)","(41.0, 75.0, 69.0)","(5.5, 6.6, 6.57037037037037)","(61.0, 85.0, 84.16666666666667)","(7.5, 9.6, 9.2986301369863)","(7.0, 7.8, 7.7299999999999995)","(91.0, 230.0, 224.0)","(41.0, 90.0, 84.47368421052632)"
07-01-2023 13:42:09.400127,"(10.0, 12.5, 11.702846975088969)","(4.4, 4.6, 4.538383838383838)","(8.5, 10.5, 10.042372881355933)","(5.0, 6.2, 5.963636363636364)","(41.0, 75.0, 69.16666666666667)","(5.5, 6.6, 6.554761904761905)","(61.0, 85.0, 84.19354838709677)","(7.5, 9.6, 9.331707317073171)","(7.0, 7.8, 7.925333333333334)","(91.0, 230.0, 224.54545454545453)","(51.0, 90.0, 84.61538461538461)"
07-01-2023 13:42:10.791798,"(10.0, 12.5, 11.846938775510203)","(4.4, 4.6, 4.551694915254237)","(8.5, 10.5, 10.142857142857142)","(5.0, 5.9, 5.828431372549019)","(41.0, 75.0, 68.63636363636364)","(5.5, 6.6, 6.557333333333333)","(61.0, 85.0, 84.33333333333333)","(7.5, 9.6, 9.334999999999999)","(7.0, 8.0, 7.992982456140351)","(91.0, 230.0, 224.54545454545453)","(51.0, 90.0, 84.61538461538461)"
07-01-2023 13:42:12.165129,"(10.0, 12.5, 11.838278931750741)","(4.2, 4.6, 4.551694915254237)","(8.5, 10.5, 10.142857142857142)","(5.0, 6.0, 5.828431372549019)","(41.0, 75.0, 70.96153846153847)","(5.5, 6.6, 6.547499999999999)","(61.0, 85.0, 84.48275862068965)","(7.5, 9.6, 9.35)","(7.0, 8.0, 7.947826086956522)","(91.0, 230.0, 224.54545454545453)","(51.0, 90.0, 84.61538461538461)"
07-01-2023 13:42:13.542187,"(10.0, 12.5, 11.828125)","(4.4, 4.6, 4.692857142857143)","(8.5, 10.5, 10.576923076923077)","(4.8, 5.8, 5.394)","(41.0, 75.0, 71.93877551020408)","(5.5, 6.6, 6.641860465116279)","(61.0, 85.0, 92.79411764705883)","(7.5, 9.6, 9.54)","(7.0, 8.0, 8.307692307692308)","(91.0, 230.0, 264.2857142857143)","(51.0, 90.0, 86.35135135135135)"
07-01-2023 13:42:14.905985,"(10.0, 12.5, 11.983870967741936)","(4.4, 4.7, 4.692857142857143)","(8.5, 11.0, 10.576923076923077)","(4.8, 5.4, 5.394)","(41.0, 75.0, 71.93877551020408)","(5.5, 6.8, 6.641860465116279)","(61.0, 95.0, 92.79411764705883)","(7.5, 9.6, 9.54)","(7.0, 8.4, 8.307692307692308)","(91.0, 290.0, 264.2857142857143)","(51.0, 90.0, 86.35135135135135)"
