,Orson Time,White Like Snow,Glorious Purpose,Dusty Country,Wendy Witch,Be Like Oliver,Rybolt,Jayhawks
14-12-2022 19:50:33.501374,"(26.0, 48.0, 40.25806451612903)","(1.35, 1.56, 1.5505555555555557)","(51.0, 150.0, 127.5)","(26.0, 90.0, 86.66666666666666)","(81.0, 290.0, 274.0)","(8.0, 11.5, 11.457142857142857)","(3.9, 4.9, 4.8578947368421055)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:34.770032,"(26.0, 48.0, 40.5)","(1.35, 1.56, 1.5535294117647058)","(51.0, 150.0, 130.76923076923077)","(26.0, 90.0, 83.8157894736842)","(81.0, 290.0, 255.0)","(8.0, 11.5, 11.95)","(3.9, 4.9, 4.8578947368421055)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:35.998762,"(26.0, 46.0, 40.42857142857143)","(1.35, 1.56, 1.5535294117647058)","(51.0, 140.0, 130.76923076923077)","(26.0, 85.0, 83.8157894736842)","(81.0, 280.0, 255.0)","(8.0, 12.0, 11.875)","(3.9, 4.9, 4.925806451612903)","(21.0, 55.0, 48.93333333333333)"
14-12-2022 19:50:37.282659,"(26.0, 46.0, 40.42857142857143)","(1.35, 1.55, 1.5463414634146342)","(51.0, 140.0, 125.0)","(26.0, 85.0, 83.8157894736842)","(81.0, 280.0, 255.0)","(8.0, 12.0, 11.88888888888889)","(3.9, 5.0, 4.89047619047619)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:38.583572,"(26.0, 46.0, 40.42857142857143)","(1.35, 1.56, 1.5463414634146342)","(51.0, 140.0, 125.0)","(26.0, 85.0, 83.8157894736842)","(81.0, 270.0, 255.0)","(8.0, 12.0, 12.05)","(3.9, 5.0, 4.864)","(21.0, 55.0, 50.45)"
14-12-2022 19:50:39.878644,"(26.0, 46.0, 40.42857142857143)","(1.3, 1.56, 1.5493023255813954)","(51.0, 140.0, 125.0)","(31.0, 85.0, 83.8157894736842)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.233333333333333)","(4.0, 4.9, 4.9281250000000005)","(26.0, 55.0, 49.0)"
14-12-2022 19:50:41.016073,"(26.0, 44.0, 43.0)","(1.3, 1.55, 1.546)","(51.0, 140.0, 125.0)","(31.0, 85.0, 83.8157894736842)","(91.0, 270.0, 259.09090909090907)","(8.5, 12.5, 12.241935483870968)","(4.0, 5.0, 4.937837837837838)","(26.0, 55.0, 50.578947368421055)"
14-12-2022 19:50:42.264271,"(26.0, 46.0, 42.666666666666664)","(1.3, 1.55, 1.5470588235294118)","(51.0, 140.0, 125.0)","(31.0, 85.0, 83.75)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.283783783783784)","(4.0, 5.0, 4.89047619047619)","(26.0, 55.0, 50.578947368421055)"
14-12-2022 19:50:43.510407,"(26.0, 48.0, 41.142857142857146)","(1.3, 1.55, 1.5444444444444445)","(51.0, 140.0, 130.76923076923077)","(31.0, 85.0, 83.75)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.294117647058824)","(4.0, 5.0, 4.89047619047619)","(26.0, 55.0, 49.75)"
14-12-2022 19:50:44.641540,"(26.0, 48.0, 41.142857142857146)","(1.3, 1.55, 1.5444444444444445)","(51.0, 140.0, 130.76923076923077)","(31.0, 85.0, 83.75)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.294117647058824)","(4.0, 5.0, 4.89047619047619)","(26.0, 55.0, 49.75)"
14-12-2022 19:50:45.865279,"(26.0, 48.0, 41.142857142857146)","(1.3, 1.56, 1.5425806451612905)","(51.0, 140.0, 130.76923076923077)","(31.0, 85.0, 83.75)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.271428571428572)","(4.0, 5.0, 4.89047619047619)","(26.0, 55.0, 49.75)"
14-12-2022 19:50:47.098202,"(26.0, 48.0, 41.142857142857146)","(1.3, 1.56, 1.5425806451612905)","(51.0, 140.0, 130.76923076923077)","(31.0, 85.0, 83.75)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.271428571428572)","(4.0, 5.0, 4.89047619047619)","(26.0, 55.0, 49.75)"
14-12-2022 19:50:48.406025,"(26.0, 48.0, 41.142857142857146)","(1.3, 1.56, 1.5425806451612905)","(51.0, 140.0, 136.66666666666666)","(31.0, 85.0, 83.75)","(91.0, 270.0, 255.0)","(8.5, 12.5, 12.136363636363637)","(4.0, 5.0, 4.868181818181818)","(26.0, 55.0, 52.3)"
14-12-2022 19:50:49.628783,"(26.0, 48.0, 40.25)","(1.35, 1.56, 1.5512903225806451)","(51.0, 150.0, 145.0)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 11.919354838709678)","(4.0, 4.9, 4.868181818181818)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:50.889393,"(26.0, 46.0, 42.5)","(1.35, 1.56, 1.5546428571428572)","(51.0, 150.0, 140.0)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 11.919354838709678)","(4.0, 4.9, 4.868181818181818)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:52.280673,"(26.0, 46.0, 40.76923076923077)","(1.35, 1.56, 1.5546428571428572)","(51.0, 150.0, 145.0)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 11.919354838709678)","(4.0, 4.9, 4.868181818181818)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:53.558795,"(26.0, 46.0, 40.48275862068966)","(1.35, 1.56, 1.5546428571428572)","(51.0, 150.0, 145.0)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 11.90625)","(4.0, 4.9, 4.826086956521739)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:54.862793,"(26.0, 44.0, 40.25)","(1.35, 1.56, 1.5560714285714285)","(51.0, 150.0, 144.0)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 11.911764705882353)","(4.0, 4.9, 4.849253731343284)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:56.042193,"(26.0, 44.0, 40.25)","(1.35, 1.56, 1.5560714285714285)","(51.0, 150.0, 144.0)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 11.926470588235293)","(4.0, 4.9, 4.848484848484849)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:57.203188,"(26.0, 44.0, 40.25)","(1.35, 1.56, 1.5565625)","(51.0, 150.0, 141.42857142857142)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.0, 12.136363636363637)","(4.0, 4.9, 4.826086956521739)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:58.320024,"(26.0, 44.0, 40.30769230769231)","(1.35, 1.55, 1.5483333333333333)","(51.0, 150.0, 141.42857142857142)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.5, 12.266666666666667)","(4.0, 4.9, 4.846875)","(26.0, 55.0, 52.0)"
14-12-2022 19:50:59.502111,"(26.0, 48.0, 44.0)","(1.35, 1.55, 1.5473529411764706)","(51.0, 150.0, 141.42857142857142)","(31.0, 80.0, 79.42857142857143)","(101.0, 260.0, 250.9090909090909)","(8.5, 12.5, 12.25)","(4.0, 4.9, 4.846875)","(26.0, 55.0, 51.8235294117647)"
14-12-2022 19:51:00.704890,"(26.0, 48.0, 41.0)","(1.35, 1.55, 1.5504761904761906)","(51.0, 150.0, 131.53846153846155)","(31.0, 80.0, 83.75)","(101.0, 260.0, 255.0)","(8.5, 12.5, 12.25)","(4.0, 4.9, 4.846875)","(26.0, 55.0, 51.8235294117647)"
14-12-2022 19:51:01.943210,"(26.0, 48.0, 41.91304347826087)","(1.35, 1.56, 1.5504761904761906)","(51.0, 150.0, 128.1818181818182)","(31.0, 85.0, 83.75)","(101.0, 270.0, 255.0)","(8.5, 12.5, 12.305555555555555)","(4.0, 4.9, 4.875)","(26.0, 55.0, 51.8235294117647)"
14-12-2022 19:51:03.240461,"(26.0, 46.0, 41.142857142857146)","(1.35, 1.55, 1.5507317073170732)","(51.0, 150.0, 131.25)","(31.0, 85.0, 83.78378378378379)","(101.0, 270.0, 255.0)","(8.5, 12.5, 12.246031746031747)","(4.0, 4.9, 4.815789473684211)","(26.0, 55.0, 51.142857142857146)"
14-12-2022 19:51:04.491532,"(26.0, 46.0, 41.878787878787875)","(1.35, 1.56, 1.5507317073170732)","(51.0, 150.0, 131.25)","(31.0, 85.0, 83.78378378378379)","(101.0, 270.0, 232.5)","(8.5, 12.5, 12.201492537313433)","(4.0, 4.9, 4.803703703703704)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:05.667229,"(26.0, 46.0, 41.878787878787875)","(1.35, 1.56, 1.5507228915662652)","(51.0, 150.0, 131.53846153846155)","(31.0, 85.0, 83.75)","(101.0, 270.0, 252.0)","(8.5, 12.5, 12.201492537313433)","(4.0, 4.9, 4.803703703703704)","(26.0, 55.0, 51.8235294117647)"
14-12-2022 19:51:06.954501,"(26.0, 46.0, 41.36363636363637)","(1.35, 1.56, 1.5483478260869565)","(51.0, 150.0, 132.85714285714286)","(31.0, 85.0, 83.78378378378379)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.201754385964913)","(4.0, 4.9, 4.845)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:08.238229,"(26.0, 46.0, 41.8)","(1.35, 1.56, 1.5483478260869565)","(51.0, 150.0, 132.85714285714286)","(31.0, 85.0, 83.78378378378379)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.201754385964913)","(4.0, 4.9, 4.9125000000000005)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:09.354680,"(26.0, 46.0, 42.57142857142857)","(1.35, 1.55, 1.5369512195121953)","(51.0, 150.0, 132.85714285714286)","(31.0, 85.0, 83.78378378378379)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.201754385964913)","(4.0, 5.0, 4.9125000000000005)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:10.511960,"(26.0, 46.0, 43.0)","(1.35, 1.55, 1.53775)","(51.0, 150.0, 135.0)","(31.0, 85.0, 84.55882352941177)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.106060606060606)","(4.0, 5.0, 4.891176470588235)","(26.0, 55.0, 51.8235294117647)"
14-12-2022 19:51:11.774145,"(26.0, 46.0, 43.0)","(1.35, 1.55, 1.5362311557788946)","(51.0, 150.0, 135.0)","(31.0, 85.0, 84.56521739130434)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.106060606060606)","(4.0, 5.0, 4.905084745762712)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:12.885419,"(26.0, 46.0, 43.333333333333336)","(1.35, 1.55, 1.5343428571428572)","(51.0, 150.0, 135.88235294117646)","(31.0, 85.0, 84.65517241379311)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.106060606060606)","(4.0, 5.0, 4.905084745762712)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:14.127380,"(26.0, 46.0, 42.8)","(1.35, 1.55, 1.530891089108911)","(51.0, 150.0, 132.85714285714286)","(31.0, 90.0, 88.75)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.263636363636364)","(4.0, 5.0, 4.9511627906976745)","(26.0, 55.0, 52.1578947368421)"
14-12-2022 19:51:15.395813,"(26.0, 46.0, 42.4)","(1.35, 1.54, 1.5416363636363637)","(51.0, 150.0, 132.85714285714286)","(31.0, 90.0, 88.71428571428571)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.134920634920634)","(4.0, 5.0, 5.046666666666667)","(26.0, 55.0, 52.2)"
14-12-2022 19:51:16.640291,"(26.0, 44.0, 42.8)","(1.35, 1.55, 1.5416363636363637)","(51.0, 150.0, 132.85714285714286)","(31.0, 90.0, 88.75)","(101.0, 270.0, 253.63636363636363)","(8.5, 12.5, 12.1)","(4.0, 5.1, 4.90566037735849)","(26.0, 55.0, 49.75)"
14-12-2022 19:51:17.751165,"(26.0, 44.0, 42.4)","(1.35, 1.55, 1.5427118644067797)","(51.0, 150.0, 135.88235294117646)","(31.0, 90.0, 88.75)","(101.0, 270.0, 251.25)","(8.5, 12.5, 12.1)","(4.0, 5.0, 4.90566037735849)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:51:18.812149,"(26.0, 50.0, 43.1578947368421)","(1.35, 1.55, 1.5434782608695652)","(51.0, 150.0, 133.63636363636363)","(31.0, 90.0, 88.71428571428571)","(101.0, 270.0, 251.25)","(8.5, 12.5, 12.15)","(4.0, 5.0, 4.90566037735849)","(26.0, 55.0, 50.8)"
14-12-2022 19:51:19.942942,"(26.0, 48.0, 43.78947368421053)","(1.35, 1.55, 1.5441558441558443)","(51.0, 150.0, 127.5)","(31.0, 90.0, 88.71428571428571)","(101.0, 270.0, 258.46153846153845)","(8.5, 12.5, 12.211864406779661)","(4.0, 5.0, 4.90566037735849)","(26.0, 55.0, 50.8)"
14-12-2022 19:51:21.077195,"(26.0, 48.0, 42.857142857142854)","(1.35, 1.55, 1.5527083333333334)","(51.0, 150.0, 136.66666666666666)","(31.0, 90.0, 88.75)","(101.0, 270.0, 258.46153846153845)","(8.5, 12.5, 12.211864406779661)","(4.0, 5.0, 4.9)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:51:22.282553,"(26.0, 48.0, 43.2)","(1.35, 1.56, 1.551186440677966)","(51.0, 150.0, 141.42857142857142)","(31.0, 90.0, 88.75)","(101.0, 270.0, 258.46153846153845)","(8.5, 12.5, 12.096491228070175)","(4.0, 5.0, 4.88235294117647)","(26.0, 55.0, 49.0)"
14-12-2022 19:51:23.547923,"(26.0, 46.0, 42.0)","(1.35, 1.56, 1.553734939759036)","(51.0, 150.0, 136.25)","(31.0, 90.0, 88.71428571428571)","(101.0, 270.0, 258.46153846153845)","(8.5, 12.5, 12.057377049180328)","(4.0, 5.0, 4.914285714285715)","(26.0, 55.0, 51.142857142857146)"
14-12-2022 19:51:24.769809,"(26.0, 44.0, 41.84615384615385)","(1.35, 1.56, 1.553734939759036)","(51.0, 140.0, 136.25)","(31.0, 90.0, 88.71428571428571)","(101.0, 270.0, 258.46153846153845)","(8.5, 12.5, 12.057377049180328)","(4.0, 5.0, 4.964705882352941)","(26.0, 55.0, 49.46153846153846)"
14-12-2022 19:51:25.961384,"(26.0, 44.0, 42.0)","(1.35, 1.55, 1.5467039106145253)","(51.0, 140.0, 135.0)","(31.0, 90.0, 88.75)","(101.0, 280.0, 270.0)","(8.5, 12.5, 12.190909090909091)","(4.0, 5.0, 4.978571428571429)","(26.0, 55.0, 51.0)"
14-12-2022 19:51:27.179330,"(26.0, 44.0, 42.285714285714285)","(1.35, 1.55, 1.5465311653116531)","(61.0, 140.0, 132.5)","(31.0, 90.0, 88.75)","(101.0, 280.0, 268.0)","(8.5, 12.5, 12.166666666666666)","(4.0, 5.0, 4.978571428571429)","(26.0, 55.0, 50.76470588235294)"
14-12-2022 19:51:28.312253,"(26.0, 44.0, 42.23529411764706)","(1.35, 1.55, 1.546577540106952)","(61.0, 140.0, 133.33333333333334)","(31.0, 90.0, 88.71428571428571)","(101.0, 280.0, 265.7142857142857)","(8.5, 12.5, 12.049019607843137)","(4.0, 5.0, 4.86923076923077)","(26.0, 55.0, 51.0)"
14-12-2022 19:51:29.458161,"(26.0, 44.0, 42.23529411764706)","(1.35, 1.56, 1.556078431372549)","(61.0, 150.0, 135.3846153846154)","(31.0, 90.0, 88.75)","(101.0, 280.0, 267.5)","(8.5, 12.5, 11.727272727272727)","(4.0, 4.9, 4.876315789473685)","(26.0, 55.0, 48.45454545454545)"
14-12-2022 19:51:30.573528,"(26.0, 44.0, 42.333333333333336)","(1.35, 1.56, 1.556078431372549)","(61.0, 140.0, 135.3846153846154)","(31.0, 90.0, 88.75)","(101.0, 280.0, 267.5)","(8.5, 12.0, 11.39090909090909)","(4.0, 4.9, 4.909433962264151)","(26.0, 55.0, 47.0)"
14-12-2022 19:51:31.621815,"(26.0, 44.0, 41.27272727272727)","(1.35, 1.56, 1.5590425531914893)","(61.0, 140.0, 135.3846153846154)","(31.0, 90.0, 88.75)","(101.0, 280.0, 267.5)","(8.5, 11.5, 11.330508474576272)","(4.0, 5.0, 4.847727272727273)","(26.0, 55.0, 50.5)"
14-12-2022 19:51:32.653624,"(26.0, 44.0, 40.8421052631579)","(1.35, 1.58, 1.57734375)","(61.0, 160.0, 136.0)","(31.0, 90.0, 88.71428571428571)","(101.0, 280.0, 265.7142857142857)","(8.5, 11.5, 11.272727272727273)","(4.0, 4.9, 4.8122807017543865)","(26.0, 55.0, 47.0)"
14-12-2022 19:51:33.761641,"(26.0, 44.0, 40.8421052631579)","(1.35, 1.58, 1.5718181818181818)","(61.0, 160.0, 144.0)","(31.0, 90.0, 88.94736842105263)","(101.0, 280.0, 260.0)","(8.5, 11.5, 11.319672131147541)","(4.0, 4.9, 4.804)","(26.0, 55.0, 46.74285714285714)"
14-12-2022 19:51:34.984226,"(26.0, 44.0, 41.142857142857146)","(1.35, 1.58, 1.5745977011494254)","(61.0, 160.0, 144.0)","(31.0, 90.0, 88.94736842105263)","(101.0, 270.0, 260.0)","(8.5, 11.5, 11.291044776119403)","(4.0, 4.9, 4.792857142857143)","(26.0, 50.0, 47.18518518518518)"
14-12-2022 19:51:36.253224,"(26.0, 44.0, 41.142857142857146)","(1.35, 1.58, 1.5745977011494254)","(61.0, 160.0, 141.66666666666666)","(31.0, 90.0, 86.66666666666667)","(101.0, 270.0, 264.2857142857143)","(8.5, 11.5, 11.270833333333334)","(4.0, 4.9, 4.872222222222223)","(26.0, 50.0, 45.2)"
14-12-2022 19:51:37.452474,"(26.0, 44.0, 40.470588235294116)","(1.35, 1.58, 1.5563878326996199)","(61.0, 160.0, 141.66666666666666)","(31.0, 90.0, 86.66666666666667)","(101.0, 270.0, 266.6666666666667)","(8.5, 11.5, 11.291139240506329)","(4.0, 4.9, 4.889795918367347)","(26.0, 50.0, 44.54545454545455)"
14-12-2022 19:51:38.594745,"(26.0, 44.0, 39.875)","(1.35, 1.56, 1.5563878326996199)","(61.0, 160.0, 148.42105263157896)","(31.0, 90.0, 86.66666666666667)","(101.0, 270.0, 265.55555555555554)","(8.5, 11.5, 11.33108108108108)","(4.0, 4.9, 4.933333333333334)","(26.0, 50.0, 45.86206896551724)"
14-12-2022 19:51:39.732785,"(26.0, 44.0, 40.333333333333336)","(1.35, 1.57, 1.560967741935484)","(61.0, 160.0, 136.8421052631579)","(31.0, 95.0, 86.66666666666667)","(101.0, 270.0, 265.0)","(8.5, 11.5, 11.3828125)","(4.0, 5.0, 4.928)","(26.0, 50.0, 45.0)"
14-12-2022 19:51:40.816478,"(26.0, 44.0, 40.11764705882353)","(1.35, 1.57, 1.56)","(61.0, 160.0, 134.11764705882354)","(31.0, 95.0, 86.66666666666667)","(101.0, 270.0, 265.0)","(8.5, 11.5, 10.77)","(4.0, 5.0, 4.928)","(26.0, 50.0, 44.78260869565217)"
14-12-2022 19:51:41.884163,"(26.0, 44.0, 39.875)","(1.35, 1.57, 1.5614772727272728)","(61.0, 160.0, 134.11764705882354)","(31.0, 95.0, 88.33333333333333)","(101.0, 270.0, 268.57142857142856)","(8.5, 11.0, 10.6)","(4.0, 5.0, 4.987878787878788)","(26.0, 50.0, 44.666666666666664)"
14-12-2022 19:51:43.047534,"(26.0, 42.0, 40.8)","(1.35, 1.57, 1.5717307692307694)","(61.0, 150.0, 136.15384615384616)","(31.0, 95.0, 90.0)","(101.0, 280.0, 270.0)","(8.5, 11.0, 10.716216216216216)","(4.0, 5.0, 4.9372549019607845)","(26.0, 50.0, 46.0)"
14-12-2022 19:51:44.093090,"(26.0, 42.0, 40.46153846153846)","(1.35, 1.59, 1.585824175824176)","(61.0, 150.0, 136.15384615384616)","(31.0, 95.0, 90.0)","(101.0, 280.0, 270.0)","(8.5, 11.0, 10.716216216216216)","(4.0, 5.0, 4.9372549019607845)","(26.0, 50.0, 46.0)"
14-12-2022 19:51:45.121982,"(26.0, 42.0, 40.285714285714285)","(1.35, 1.59, 1.5867541766109785)","(61.0, 150.0, 132.85714285714286)","(31.0, 95.0, 93.57142857142857)","(101.0, 280.0, 275.0)","(8.5, 11.0, 10.518518518518519)","(4.0, 5.0, 4.927272727272727)","(26.0, 55.0, 51.25)"
14-12-2022 19:51:46.202363,"(26.0, 42.0, 40.285714285714285)","(1.35, 1.59, 1.5867924528301887)","(61.0, 150.0, 132.85714285714286)","(31.0, 95.0, 93.57142857142857)","(101.0, 280.0, 276.6666666666667)","(8.5, 11.0, 10.518518518518519)","(4.0, 5.0, 4.9423076923076925)","(26.0, 55.0, 51.666666666666664)"
14-12-2022 19:51:47.310819,"(26.0, 42.0, 40.15384615384615)","(1.35, 1.59, 1.567155172413793)","(61.0, 150.0, 132.5)","(31.0, 95.0, 93.46153846153847)","(101.0, 280.0, 276.6666666666667)","(8.5, 11.0, 10.767857142857142)","(4.0, 5.0, 4.934782608695652)","(26.0, 55.0, 52.666666666666664)"
14-12-2022 19:51:48.496749,"(26.0, 42.0, 41.27272727272727)","(1.35, 1.56, 1.5533823529411765)","(61.0, 150.0, 132.5)","(31.0, 95.0, 93.57142857142857)","(101.0, 280.0, 277.5)","(8.5, 11.0, 10.960526315789474)","(4.0, 5.1, 4.9847457627118645)","(26.0, 55.0, 53.0)"
14-12-2022 19:51:49.733264,"(26.0, 42.0, 41.38461538461539)","(1.35, 1.56, 1.5555924170616113)","(61.0, 150.0, 132.5)","(41.0, 95.0, 93.57142857142857)","(101.0, 280.0, 283.3333333333333)","(8.5, 11.5, 10.814606741573034)","(4.0, 5.1, 5.01860465116279)","(26.0, 55.0, 53.0)"
14-12-2022 19:51:50.928263,"(26.0, 42.0, 41.38461538461539)","(1.35, 1.56, 1.5555924170616113)","(61.0, 150.0, 132.5)","(41.0, 95.0, 93.46153846153847)","(101.0, 290.0, 283.3333333333333)","(8.5, 11.5, 10.901960784313726)","(4.0, 5.1, 5.03953488372093)","(26.0, 55.0, 52.84615384615385)"
14-12-2022 19:51:52.236966,"(26.0, 44.0, 43.0)","(1.35, 1.55, 1.5480851063829788)","(61.0, 150.0, 132.5)","(41.0, 95.0, 93.57142857142857)","(101.0, 290.0, 283.3333333333333)","(8.5, 11.5, 11.235772357723578)","(4.0, 5.1, 5.110714285714286)","(26.0, 55.0, 53.0)"
14-12-2022 19:51:53.389875,"(26.0, 42.0, 40.15384615384615)","(1.35, 1.55, 1.5415789473684212)","(61.0, 150.0, 132.5)","(41.0, 95.0, 93.66666666666667)","(101.0, 290.0, 283.3333333333333)","(8.5, 11.5, 11.26923076923077)","(4.0, 5.2, 5.130434782608695)","(26.0, 55.0, 53.833333333333336)"
14-12-2022 19:51:54.486188,"(26.0, 42.0, 40.15384615384615)","(1.35, 1.55, 1.5437362637362637)","(61.0, 150.0, 132.5)","(41.0, 95.0, 93.66666666666667)","(101.0, 290.0, 283.3333333333333)","(8.5, 11.5, 11.3)","(4.0, 5.2, 5.118367346938776)","(26.0, 55.0, 52.5)"
14-12-2022 19:51:55.559895,"(26.0, 42.0, 40.0)","(1.35, 1.55, 1.544046997389034)","(61.0, 150.0, 132.5)","(41.0, 95.0, 93.66666666666667)","(101.0, 290.0, 283.3333333333333)","(8.5, 11.5, 11.298245614035087)","(4.0, 5.2, 5.118367346938776)","(26.0, 55.0, 53.72727272727273)"
14-12-2022 19:51:56.644472,"(26.0, 40.0, 39.46666666666667)","(1.35, 1.55, 1.5432167832167833)","(61.0, 150.0, 132.5)","(41.0, 95.0, 107.27272727272728)","(101.0, 290.0, 257.5)","(8.5, 11.5, 11.324561403508772)","(4.0, 5.2, 5.118367346938776)","(26.0, 55.0, 52.666666666666664)"
14-12-2022 19:51:57.751359,"(26.0, 40.0, 38.96774193548387)","(1.35, 1.54, 1.5395068493150685)","(61.0, 150.0, 132.5)","(41.0, 120.0, 103.14814814814815)","(101.0, 310.0, 257.5)","(8.5, 11.5, 11.324561403508772)","(4.0, 5.2, 5.134883720930232)","(26.0, 55.0, 52.666666666666664)"
14-12-2022 19:51:58.784412,"(26.0, 40.0, 39.266666666666666)","(1.35, 1.55, 1.5430120481927712)","(61.0, 150.0, 132.5)","(41.0, 120.0, 105.41666666666666)","(101.0, 310.0, 257.5)","(8.5, 11.5, 11.35576923076923)","(4.0, 5.2, 5.134883720930232)","(26.0, 55.0, 53.333333333333336)"
14-12-2022 19:51:59.894539,"(26.0, 40.0, 39.08196721311475)","(1.35, 1.55, 1.5431055900621118)","(61.0, 150.0, 132.5)","(41.0, 120.0, 105.3125)","(101.0, 310.0, 250.0)","(8.5, 11.5, 11.299107142857142)","(4.0, 5.2, 5.133333333333334)","(26.0, 55.0, 51.42857142857143)"
14-12-2022 19:52:01.022521,"(26.0, 40.0, 39.08196721311475)","(1.35, 1.55, 1.5415702479338844)","(61.0, 150.0, 132.5)","(41.0, 110.0, 105.3125)","(101.0, 300.0, 292.5)","(8.5, 11.5, 11.31904761904762)","(4.0, 5.2, 5.091891891891892)","(26.0, 55.0, 52.22222222222222)"
14-12-2022 19:52:02.180420,"(26.0, 40.0, 39.11864406779661)","(1.35, 1.55, 1.5459555555555555)","(61.0, 150.0, 132.85714285714286)","(41.0, 110.0, 105.58823529411765)","(101.0, 300.0, 292.5)","(8.5, 11.5, 11.316239316239317)","(4.0, 5.2, 5.09)","(26.0, 55.0, 52.22222222222222)"
14-12-2022 19:52:03.388004,"(26.0, 38.0, 37.96153846153846)","(1.35, 1.55, 1.5459555555555555)","(61.0, 150.0, 132.85714285714286)","(41.0, 110.0, 105.3125)","(101.0, 300.0, 292.5)","(8.5, 11.5, 11.296)","(4.0, 5.2, 5.09)","(26.0, 55.0, 51.42857142857143)"
14-12-2022 19:52:04.579310,"(26.0, 38.0, 37.96)","(1.35, 1.55, 1.5458823529411765)","(61.0, 150.0, 132.85714285714286)","(41.0, 110.0, 105.3125)","(101.0, 300.0, 292.5)","(8.5, 11.5, 11.296)","(4.0, 5.2, 5.09)","(26.0, 55.0, 51.42857142857143)"
14-12-2022 19:52:05.785017,"(26.0, 40.0, 39.111111111111114)","(1.35, 1.54, 1.5328255528255528)","(61.0, 150.0, 134.0)","(41.0, 120.0, 105.0)","(101.0, 310.0, 293.3333333333333)","(8.5, 11.5, 11.282442748091603)","(4.0, 5.2, 5.1194444444444445)","(26.0, 55.0, 52.5)"
14-12-2022 19:52:07.023540,"(26.0, 40.0, 39.13846153846154)","(1.35, 1.54, 1.5329355608591886)","(61.0, 150.0, 134.0)","(41.0, 120.0, 105.71428571428572)","(101.0, 310.0, 293.3333333333333)","(8.5, 11.5, 11.264285714285714)","(4.0, 5.2, 5.1194444444444445)","(26.0, 55.0, 53.333333333333336)"
14-12-2022 19:52:08.187431,"(26.0, 40.0, 39.13846153846154)","(1.35, 1.54, 1.5329355608591886)","(61.0, 150.0, 134.0)","(41.0, 120.0, 105.71428571428572)","(101.0, 310.0, 293.3333333333333)","(8.5, 11.5, 11.264285714285714)","(4.0, 5.2, 5.1194444444444445)","(26.0, 55.0, 53.333333333333336)"
14-12-2022 19:52:09.341792,"(26.0, 40.0, 38.63414634146341)","(1.35, 1.54, 1.5378871681415929)","(61.0, 150.0, 134.0)","(41.0, 120.0, 105.78947368421052)","(101.0, 310.0, 294.0)","(8.5, 11.5, 11.251700680272108)","(4.0, 5.2, 5.070588235294117)","(26.0, 60.0, 57.0)"
