,Estonian Lady,Love Letter,Professor Sirius,Spring Flare,Silver Skylark,Summer Fiesta,Henry Delatt,Snake Eyes Senna
10-01-2023 15:02:43.282965,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 6.38)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 11.45)"
10-01-2023 15:02:44.520762,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 6.38)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 10.8)"
10-01-2023 15:02:45.723776,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 6.38)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 11.475)"
10-01-2023 15:02:46.914104,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 6.38)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 11.5)"
10-01-2023 15:02:48.095747,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 6.38)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 9.55)"
10-01-2023 15:02:49.254195,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 6.38)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 9.55)"
10-01-2023 15:02:50.456225,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 9.55)"
10-01-2023 15:02:51.703535,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 241.66666666666669)","(14.0, 180.0, 164.8181818181818)","(5.0, 13.5, 9.55)"
10-01-2023 15:02:52.928460,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 8.25)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 350.0)","(101.0, 650.0, 616.4705882352941)","(14.0, 180.0, 170.1764705882353)","(5.0, 13.5, 9.55)"
10-01-2023 15:02:54.181452,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 8.25)","(5.5, 9.0, 8.26)","(2.6, 4.9, 3.532)","(51.0, 550.0, 345.0)","(101.0, 650.0, 410.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:02:55.466964,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 8.25)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 410.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:02:56.680075,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 8.25)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 410.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:02:57.943065,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 8.25)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 410.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:02:59.227662,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 8.25)","(5.5, 9.0, 7.2)","(2.6, 4.9, 3.532)","(51.0, 540.0, 345.0)","(101.0, 650.0, 410.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:00.537266,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 4.9, 2.9044444444444446)","(51.0, 540.0, 345.0)","(101.0, 650.0, 410.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:01.825516,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 540.0, 404.375)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:03.141220,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:04.471461,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:05.735288,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:06.977836,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:08.276005,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:09.512295,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:10.772362,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:12.027587,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 258.3333333333333)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:13.382412,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:14.649078,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:15.960794,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 305.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:17.622212,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 450.0, 238.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:19.069512,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 550.0, 350.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:20.534894,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 540.0, 350.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:22.036243,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 540.0, 350.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:23.259110,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 2.9044444444444446)","(51.0, 540.0, 350.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:24.440134,"(3.5, 9.0, 6.199999999999999)","(5.0, 11.5, 7.166666666666666)","(5.5, 9.0, 7.2)","(2.6, 3.9, 3.343529411764706)","(51.0, 540.0, 350.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:25.568077,"(3.5, 9.0, 6.6)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 540.0, 350.0)","(101.0, 650.0, 415.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:26.771342,"(3.5, 9.0, 4.005)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 540.0, 176.66666666666666)","(101.0, 650.0, 614.375)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:27.973517,"(3.5, 9.0, 4.066666666666666)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 550.0, 310.0)","(101.0, 650.0, 266.6666666666667)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:29.218091,"(3.5, 9.0, 4.066666666666666)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 266.6666666666667)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:30.517729,"(3.5, 9.0, 4.066666666666666)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 266.6666666666667)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:31.781126,"(3.5, 9.0, 4.005)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:33.072524,"(3.5, 9.0, 4.005)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 152.16666666666666)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:34.317338,"(3.5, 9.0, 4.005)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 138.875)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:35.593623,"(3.5, 9.0, 4.005)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:36.775254,"(3.5, 9.0, 4.005)","(5.0, 11.0, 8.428571428571429)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:37.923049,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:39.049898,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:40.183847,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 9.5)"
10-01-2023 15:03:41.259625,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 310.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 12.342857142857142)"
10-01-2023 15:03:42.473184,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 450.0, 212.22222222222223)","(101.0, 650.0, 275.0)","(14.0, 180.0, 98.0)","(5.0, 13.5, 10.866666666666667)"
10-01-2023 15:03:43.665240,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 550.0, 355.0)","(101.0, 650.0, 275.0)","(14.0, 180.0, 20.0)","(5.0, 13.5, 10.866666666666667)"
10-01-2023 15:03:44.891050,"(3.5, 9.0, 4.005)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 540.0, 355.0)","(101.0, 650.0, 275.0)","(14.0, 24.0, 20.0)","(5.0, 13.5, 7.476923076923077)"
10-01-2023 15:03:46.063114,"(3.5, 9.0, 3.9125)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 540.0, 355.0)","(101.0, 650.0, 275.0)","(14.0, 24.0, 20.0)","(5.0, 9.0, 7.4)"
10-01-2023 15:03:47.184520,"(3.5, 9.0, 3.9125)","(5.0, 11.0, 7.4)","(5.5, 9.0, 7.2)","(2.6, 3.85, 3.343529411764706)","(51.0, 540.0, 355.0)","(101.0, 650.0, 275.0)","(14.0, 24.0, 20.0)","(5.0, 9.0, 6.342857142857143)"
