,Prince Of Melton,Liverpool Street,Summer Season,Very Unstable,Stormy Trench,Its Luigi
11-01-2023 15:50:57.480095,"(3.1, 3.6, 3.538095238095238)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.6, 6.323076923076923)","(3.9, 5.2, 5.133333333333333)","(3.6, 4.1, 4.066666666666666)","(9.0, 12.0, 11.846153846153847)"
11-01-2023 15:50:58.385248,"(3.1, 3.6, 3.431111111111111)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.6, 6.323076923076923)","(3.9, 5.2, 5.14375)","(3.6, 4.1, 4.066666666666666)","(9.0, 12.0, 11.862068965517242)"
11-01-2023 15:50:59.364348,"(3.1, 3.55, 3.477777777777778)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.6, 6.276923076923077)","(3.9, 5.2, 5.165384615384616)","(3.6, 4.1, 4.019230769230769)","(9.0, 12.0, 11.88888888888889)"
11-01-2023 15:51:00.239156,"(3.1, 3.55, 3.4499999999999997)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.6, 6.276923076923077)","(3.9, 5.2, 5.165384615384616)","(3.6, 4.1, 4.019230769230769)","(9.0, 12.0, 11.88888888888889)"
11-01-2023 15:51:01.204142,"(3.1, 3.55, 3.4499999999999997)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.4, 6.366666666666667)","(3.9, 5.2, 5.180952380952381)","(3.6, 4.1, 4.079411764705882)","(9.0, 12.0, 11.916666666666666)"
11-01-2023 15:51:02.154216,"(3.1, 3.55, 3.4562500000000003)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.6, 6.3090909090909095)","(3.9, 5.2, 5.159090909090909)","(3.6, 4.1, 4.079411764705882)","(9.0, 12.0, 11.916666666666666)"
11-01-2023 15:51:03.065843,"(3.1, 3.55, 3.4772727272727275)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.6, 6.32)","(3.9, 5.3, 5.238095238095238)","(3.6, 4.1, 4.056451612903226)","(9.0, 12.0, 11.857142857142858)"
11-01-2023 15:51:04.029631,"(3.1, 3.55, 3.4756410256410257)","(21.0, 34.0, 33.666666666666664)","(5.5, 6.4, 6.371428571428572)","(3.9, 5.2, 5.191666666666666)","(3.6, 4.1, 4.052631578947368)","(9.0, 12.0, 11.844827586206897)"
11-01-2023 15:51:05.010103,"(3.1, 3.55, 3.4521739130434783)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.4, 6.371428571428572)","(3.9, 5.2, 5.2677966101694915)","(3.6, 4.1, 4.052631578947368)","(9.0, 12.0, 11.844827586206897)"
11-01-2023 15:51:05.930050,"(3.1, 3.5, 3.477272727272727)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.4, 6.371428571428572)","(3.9, 5.4, 5.2677966101694915)","(3.6, 4.1, 4.052631578947368)","(9.0, 12.0, 11.916666666666666)"
11-01-2023 15:51:06.962852,"(3.1, 3.5, 3.425)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.4, 6.371428571428572)","(3.9, 5.4, 5.295)","(3.6, 4.1, 4.052631578947368)","(9.0, 12.0, 11.916666666666666)"
11-01-2023 15:51:07.951534,"(3.1, 3.5, 3.44)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.6, 6.542857142857143)","(3.9, 5.3, 5.295)","(3.6, 4.1, 4.052631578947368)","(9.0, 12.0, 11.916666666666666)"
11-01-2023 15:51:08.925709,"(3.1, 3.5, 3.44)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.6, 6.547826086956522)","(3.9, 5.3, 5.296774193548387)","(3.6, 4.1, 4.05)","(9.0, 12.0, 11.804347826086957)"
11-01-2023 15:51:09.891388,"(3.1, 3.5, 3.4355555555555557)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.6, 6.507692307692308)","(3.9, 5.3, 5.257692307692308)","(3.6, 4.1, 4.05)","(9.0, 12.0, 11.804347826086957)"
11-01-2023 15:51:10.864207,"(3.1, 3.5, 3.4256410256410255)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.6, 6.496296296296296)","(3.9, 5.4, 5.333333333333334)","(3.6, 4.1, 4.05)","(9.0, 12.0, 11.804347826086957)"
11-01-2023 15:51:11.787166,"(3.1, 3.5, 3.4256410256410255)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.6, 6.496296296296296)","(3.9, 5.4, 5.333333333333334)","(3.6, 4.1, 4.05)","(9.0, 12.0, 11.804347826086957)"
11-01-2023 15:51:12.735948,"(3.1, 3.5, 3.4348837209302325)","(21.0, 34.0, 33.38461538461539)","(5.5, 6.6, 6.4222222222222225)","(3.9, 5.4, 5.292307692307692)","(3.6, 4.1, 4.026666666666666)","(9.0, 12.0, 11.791666666666666)"
11-01-2023 15:51:13.704018,"(3.1, 3.55, 3.533333333333333)","(21.0, 34.0, 33.42857142857143)","(5.5, 6.6, 6.336585365853659)","(3.9, 5.3, 5.2214285714285715)","(3.6, 4.1, 4.0625)","(9.0, 12.0, 11.476190476190476)"
11-01-2023 15:51:14.626976,"(3.1, 3.55, 3.538586956521739)","(21.0, 36.0, 35.714285714285715)","(5.5, 6.6, 6.336585365853659)","(3.9, 5.3, 5.2214285714285715)","(3.6, 4.1, 4.089473684210526)","(9.0, 11.5, 11.476190476190476)"
11-01-2023 15:51:15.593549,"(3.1, 3.55, 3.538586956521739)","(21.0, 36.0, 35.714285714285715)","(5.5, 6.6, 6.343589743589743)","(3.9, 5.3, 5.2749999999999995)","(3.6, 4.1, 4.089473684210526)","(9.0, 11.5, 11.476190476190476)"
11-01-2023 15:51:16.585694,"(3.1, 3.55, 3.5236363636363635)","(21.0, 36.0, 35.714285714285715)","(5.5, 6.6, 6.330232558139535)","(3.9, 5.3, 5.232075471698113)","(3.6, 4.1, 4.16875)","(9.0, 11.5, 11.476190476190476)"
11-01-2023 15:51:17.581274,"(3.1, 3.55, 3.523148148148148)","(21.0, 36.0, 35.46666666666667)","(5.5, 6.4, 6.28421052631579)","(3.9, 5.3, 5.232075471698113)","(3.6, 4.2, 4.16875)","(9.0, 11.5, 11.454545454545455)"
11-01-2023 15:51:18.469655,"(3.1, 3.55, 3.5221153846153843)","(21.0, 36.0, 35.46666666666667)","(5.5, 6.4, 6.296296296296297)","(3.9, 5.3, 5.232075471698113)","(3.6, 4.2, 4.1937500000000005)","(9.0, 11.5, 11.454545454545455)"
11-01-2023 15:51:19.455436,"(3.1, 3.55, 3.4895833333333335)","(21.0, 36.0, 35.46666666666667)","(5.5, 6.4, 6.296296296296297)","(3.9, 5.3, 5.248936170212766)","(3.6, 4.2, 4.253658536585366)","(9.0, 11.5, 11.209677419354838)"
11-01-2023 15:51:20.418938,"(3.1, 3.55, 3.491304347826087)","(21.0, 36.0, 35.46666666666667)","(5.5, 6.4, 6.296296296296297)","(3.9, 5.3, 5.214285714285714)","(3.6, 4.3, 4.253658536585366)","(9.0, 11.5, 10.821428571428571)"
11-01-2023 15:51:21.294347,"(3.1, 3.55, 3.4785714285714286)","(21.0, 36.0, 35.55555555555556)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.3, 5.214285714285714)","(3.6, 4.3, 4.253658536585366)","(9.0, 11.5, 10.821428571428571)"
11-01-2023 15:51:22.246355,"(3.1, 3.55, 3.484782608695652)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.3, 5.214285714285714)","(3.6, 4.3, 4.253658536585366)","(9.0, 11.5, 10.743243243243244)"
11-01-2023 15:51:23.282133,"(3.1, 3.55, 3.480769230769231)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.275862068965518)","(3.9, 5.3, 5.266666666666667)","(3.6, 4.3, 4.2615384615384615)","(9.0, 11.5, 10.625)"
11-01-2023 15:51:24.216125,"(3.1, 3.55, 3.471739130434783)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.275862068965518)","(3.9, 5.4, 5.266666666666667)","(3.6, 4.3, 4.2615384615384615)","(9.0, 11.5, 10.625)"
11-01-2023 15:51:25.067739,"(3.1, 3.55, 3.471739130434783)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.275862068965518)","(3.9, 5.4, 5.2875)","(3.6, 4.3, 4.262962962962963)","(9.0, 11.5, 10.722222222222221)"
11-01-2023 15:51:25.931304,"(3.1, 3.55, 3.4814814814814814)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.253968253968254)","(3.9, 5.4, 5.281034482758621)","(3.6, 4.3, 4.262962962962963)","(9.0, 11.5, 10.865853658536585)"
11-01-2023 15:51:26.867906,"(3.1, 3.55, 3.47)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.3, 5.214285714285714)","(3.6, 4.2, 4.193333333333333)","(9.0, 11.5, 10.928571428571429)"
11-01-2023 15:51:27.894553,"(3.1, 3.55, 3.4772727272727275)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.3, 5.214285714285714)","(3.6, 4.2, 4.1985074626865675)","(9.0, 11.5, 10.928571428571429)"
11-01-2023 15:51:28.786682,"(3.1, 3.55, 3.4657894736842105)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.296296296296297)","(3.9, 5.3, 5.223076923076923)","(3.6, 4.2, 4.1985074626865675)","(9.0, 11.5, 10.928571428571429)"
11-01-2023 15:51:29.682611,"(3.1, 3.55, 3.4520408163265306)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.275862068965518)","(3.9, 5.3, 5.245833333333333)","(3.6, 4.2, 4.1985074626865675)","(9.0, 11.5, 10.865853658536585)"
11-01-2023 15:51:30.606367,"(3.1, 3.5, 3.4395348837209303)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.253968253968254)","(3.9, 5.3, 5.2749999999999995)","(3.6, 4.2, 4.23)","(9.0, 11.5, 10.895348837209303)"
11-01-2023 15:51:31.569118,"(3.1, 3.45, 3.4232142857142858)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.253968253968254)","(3.9, 5.3, 5.248936170212766)","(3.6, 4.3, 4.23)","(9.0, 11.5, 10.895348837209303)"
11-01-2023 15:51:32.515660,"(3.1, 3.45, 3.4096774193548387)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.258064516129032)","(3.9, 5.3, 5.267441860465116)","(3.6, 4.3, 4.235)","(9.0, 11.5, 11.075)"
11-01-2023 15:51:33.411557,"(3.1, 3.45, 3.405)","(21.0, 36.0, 35.76470588235294)","(5.5, 6.4, 6.305454545454546)","(3.9, 5.3, 5.238888888888889)","(3.6, 4.3, 4.2518518518518515)","(9.0, 11.5, 11.125)"
11-01-2023 15:51:34.398657,"(3.1, 3.45, 3.405)","(21.0, 36.0, 35.733333333333334)","(5.5, 6.4, 6.30188679245283)","(3.9, 5.3, 5.21578947368421)","(3.6, 4.3, 4.258064516129032)","(9.0, 11.5, 11.108695652173914)"
11-01-2023 15:51:35.412908,"(3.1, 3.45, 3.4125)","(21.0, 36.0, 35.733333333333334)","(5.5, 6.4, 6.258064516129032)","(3.9, 5.3, 5.257142857142857)","(3.6, 4.3, 4.258064516129032)","(9.0, 11.5, 11.0)"
11-01-2023 15:51:36.388347,"(3.1, 3.45, 3.4105263157894736)","(21.0, 36.0, 35.733333333333334)","(5.5, 6.4, 6.258064516129032)","(3.9, 5.3, 5.257142857142857)","(3.6, 4.3, 4.25)","(9.0, 11.5, 11.0)"
11-01-2023 15:51:37.387578,"(3.1, 3.45, 3.41025641025641)","(21.0, 36.0, 35.666666666666664)","(5.5, 6.4, 6.258064516129032)","(3.9, 5.3, 5.290384615384616)","(3.6, 4.3, 4.25)","(9.0, 11.5, 11.0)"
11-01-2023 15:51:38.404634,"(3.1, 3.45, 3.4042857142857144)","(21.0, 36.0, 35.666666666666664)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.4, 5.233333333333333)","(3.6, 4.3, 4.290196078431372)","(9.0, 11.5, 11.010204081632653)"
11-01-2023 15:51:39.277924,"(3.1, 3.45, 3.3554054054054054)","(21.0, 36.0, 35.666666666666664)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.4, 5.233333333333333)","(3.6, 4.4, 4.293877551020408)","(9.0, 11.5, 11.055555555555555)"
11-01-2023 15:51:40.181652,"(3.1, 3.45, 3.3686046511627907)","(21.0, 36.0, 35.666666666666664)","(5.5, 6.4, 6.258064516129032)","(3.9, 5.4, 5.259574468085106)","(3.6, 4.4, 4.300000000000001)","(9.0, 11.5, 11.055555555555555)"
11-01-2023 15:51:41.069964,"(3.1, 3.45, 3.407777777777778)","(21.0, 36.0, 35.666666666666664)","(5.5, 6.4, 6.258064516129032)","(3.9, 5.4, 5.259574468085106)","(3.6, 4.4, 4.300000000000001)","(9.0, 11.5, 11.055555555555555)"
11-01-2023 15:51:41.951143,"(3.1, 3.45, 3.4016129032258062)","(21.0, 36.0, 35.63636363636364)","(5.5, 6.4, 6.276363636363636)","(3.9, 5.4, 5.281081081081082)","(3.6, 4.4, 4.3909090909090915)","(9.0, 11.5, 11.05)"
11-01-2023 15:51:42.843237,"(3.1, 3.45, 3.3870370370370373)","(21.0, 38.0, 36.285714285714285)","(5.5, 6.4, 6.231578947368421)","(3.9, 5.4, 5.371428571428572)","(3.6, 4.2, 4.1987654320987655)","(9.0, 11.5, 11.05)"
11-01-2023 15:51:43.798279,"(3.1, 3.45, 3.427124183006536)","(21.0, 38.0, 36.666666666666664)","(5.5, 6.4, 6.249056603773585)","(3.9, 5.4, 5.304)","(3.6, 4.2, 4.248148148148148)","(9.0, 11.5, 10.878378378378379)"
11-01-2023 15:51:44.730237,"(3.0, 3.45, 3.430536912751678)","(21.0, 38.0, 36.857142857142854)","(5.5, 6.4, 6.227586206896552)","(3.9, 5.4, 5.307692307692308)","(3.6, 4.3, 4.248148148148148)","(9.0, 11.5, 10.85897435897436)"
11-01-2023 15:51:45.633308,"(3.0, 3.45, 3.4055555555555554)","(21.0, 38.0, 37.07692307692308)","(5.5, 6.4, 6.222950819672131)","(3.9, 5.4, 5.302040816326531)","(3.6, 4.3, 4.2441860465116275)","(9.0, 11.5, 10.911764705882353)"
11-01-2023 15:51:46.551538,"(3.0, 3.45, 3.4055555555555554)","(21.0, 38.0, 37.07692307692308)","(5.5, 6.4, 6.2615384615384615)","(3.9, 5.4, 5.347826086956522)","(3.6, 4.3, 4.2407407407407405)","(9.0, 11.5, 10.911764705882353)"
11-01-2023 15:51:47.532135,"(3.0, 3.45, 3.422222222222222)","(21.0, 38.0, 37.07692307692308)","(5.5, 6.4, 6.2615384615384615)","(3.9, 5.4, 5.376923076923077)","(3.6, 4.3, 4.234117647058823)","(9.0, 11.5, 10.911764705882353)"
11-01-2023 15:51:48.391961,"(3.0, 3.45, 3.4289473684210527)","(21.0, 38.0, 37.07692307692308)","(5.5, 6.4, 6.23448275862069)","(3.9, 5.4, 5.372727272727273)","(3.6, 4.3, 4.234117647058823)","(9.0, 11.5, 10.911764705882353)"
11-01-2023 15:51:49.302649,"(3.0, 3.45, 3.427777777777778)","(21.0, 38.0, 36.857142857142854)","(5.5, 6.4, 6.222950819672131)","(3.9, 5.4, 5.381818181818182)","(3.6, 4.3, 4.2407407407407405)","(9.0, 11.5, 10.85897435897436)"
11-01-2023 15:51:50.266031,"(3.0, 3.45, 3.427777777777778)","(21.0, 38.0, 36.857142857142854)","(5.5, 6.4, 6.222950819672131)","(3.9, 5.5, 5.374545454545455)","(3.6, 4.3, 4.2407407407407405)","(9.0, 11.5, 10.85897435897436)"
11-01-2023 15:51:51.289043,"(3.0, 3.45, 3.4447368421052635)","(21.0, 38.0, 37.111111111111114)","(5.5, 6.4, 6.247272727272727)","(3.9, 5.5, 5.365306122448979)","(3.6, 4.3, 4.191935483870968)","(9.0, 11.5, 10.868421052631579)"
11-01-2023 15:51:52.291712,"(3.0, 3.45, 3.4125)","(21.0, 38.0, 36.857142857142854)","(5.5, 6.4, 6.247272727272727)","(3.9, 5.5, 5.365306122448979)","(3.6, 4.2, 4.191935483870968)","(9.0, 11.5, 10.868421052631579)"
11-01-2023 15:51:53.313157,"(3.0, 3.5, 3.4710526315789476)","(21.0, 36.0, 34.57142857142857)","(5.5, 6.4, 6.23448275862069)","(3.9, 5.5, 5.346511627906977)","(3.6, 4.3, 4.253521126760563)","(9.0, 11.5, 10.985714285714286)"
11-01-2023 15:51:54.200800,"(3.0, 3.45, 3.4333333333333336)","(21.0, 36.0, 35.75)","(5.5, 6.4, 6.276923076923077)","(3.9, 5.4, 5.336363636363637)","(3.6, 4.4, 4.329787234042554)","(9.0, 11.5, 10.951612903225806)"
11-01-2023 15:51:55.076868,"(3.0, 3.45, 3.4279411764705885)","(21.0, 38.0, 36.285714285714285)","(5.5, 6.4, 6.2478873239436625)","(3.9, 5.4, 5.297674418604651)","(3.6, 4.3, 4.292982456140351)","(9.0, 11.5, 10.951612903225806)"
11-01-2023 15:51:56.028195,"(3.0, 3.45, 3.4191176470588234)","(21.0, 38.0, 36.5)","(5.5, 6.4, 6.266666666666667)","(3.9, 5.4, 5.318181818181818)","(3.6, 4.3, 4.292982456140351)","(9.0, 11.5, 10.797872340425531)"
11-01-2023 15:51:57.152782,"(3.0, 3.45, 3.4270833333333335)","(21.0, 38.0, 36.5)","(5.5, 6.4, 6.225641025641026)","(3.9, 5.4, 5.307692307692308)","(3.6, 4.3, 4.292307692307692)","(9.0, 11.5, 10.818181818181818)"
11-01-2023 15:51:58.215042,"(3.0, 3.45, 3.4310344827586206)","(21.0, 38.0, 36.5)","(5.5, 6.4, 6.237837837837838)","(3.9, 5.4, 5.271428571428571)","(3.6, 4.3, 4.292307692307692)","(9.0, 11.5, 10.846938775510203)"
11-01-2023 15:51:59.438282,"(3.0, 3.45, 3.435294117647059)","(21.0, 38.0, 36.0)","(5.5, 6.4, 6.2550724637681165)","(3.9, 5.4, 5.258333333333334)","(3.6, 4.3, 4.324705882352942)","(9.0, 11.5, 10.826923076923077)"
11-01-2023 15:52:00.528323,"(3.0, 3.5, 3.479746835443038)","(21.0, 38.0, 36.0)","(5.5, 6.4, 6.2550724637681165)","(3.9, 5.4, 5.27)","(3.6, 4.4, 4.272)","(9.0, 11.5, 10.916666666666666)"
11-01-2023 15:52:01.466449,"(3.0, 3.5, 3.4499999999999997)","(21.0, 38.0, 35.1764705882353)","(5.5, 6.4, 6.283636363636364)","(3.9, 5.3, 5.27)","(3.6, 4.3, 4.270833333333333)","(9.0, 11.0, 10.708333333333334)"
11-01-2023 15:52:02.433731,"(3.0, 3.45, 3.44)","(21.0, 38.0, 35.142857142857146)","(5.5, 6.4, 6.263414634146342)","(3.9, 5.3, 5.206666666666667)","(3.6, 4.3, 4.264150943396227)","(9.0, 11.0, 10.708333333333334)"
11-01-2023 15:52:03.388009,"(3.0, 3.5, 3.463157894736842)","(21.0, 38.0, 35.142857142857146)","(5.5, 6.4, 6.264788732394367)","(3.9, 5.3, 5.214285714285714)","(3.6, 4.3, 4.20655737704918)","(9.0, 11.0, 10.6)"
11-01-2023 15:52:04.326620,"(3.0, 3.5, 3.466666666666667)","(21.0, 38.0, 34.61538461538461)","(5.5, 6.4, 6.226506024096386)","(3.9, 5.3, 5.233333333333333)","(3.6, 4.3, 4.20655737704918)","(9.0, 11.0, 10.6)"
11-01-2023 15:52:05.369116,"(3.0, 3.5, 3.4657894736842105)","(21.0, 38.0, 34.61538461538461)","(5.5, 6.4, 6.252054794520548)","(3.9, 5.3, 5.2555555555555555)","(3.6, 4.2, 4.176666666666667)","(9.0, 11.0, 11.595238095238095)"
11-01-2023 15:52:06.383032,"(3.0, 3.45, 3.42625)","(21.0, 34.0, 33.84615384615385)","(5.5, 6.4, 6.235820895522388)","(3.9, 5.3, 5.15)","(3.6, 4.2, 4.16969696969697)","(9.0, 12.5, 11.96031746031746)"
11-01-2023 15:52:07.402639,"(3.0, 3.45, 3.422857142857143)","(21.0, 34.0, 33.92857142857143)","(5.5, 6.4, 6.235820895522388)","(3.9, 5.2, 5.156666666666666)","(3.6, 4.2, 4.16969696969697)","(9.0, 12.0, 11.9609375)"
11-01-2023 15:52:08.458498,"(3.0, 3.45, 3.422093023255814)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.236923076923077)","(3.9, 5.2, 5.153846153846154)","(3.6, 4.2, 4.1640625)","(9.0, 12.0, 11.933823529411764)"
11-01-2023 15:52:09.538351,"(3.0, 3.45, 3.4175675675675676)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.236923076923077)","(3.9, 5.2, 5.153846153846154)","(3.6, 4.2, 4.1640625)","(9.0, 12.0, 11.933823529411764)"
11-01-2023 15:52:10.511800,"(3.0, 3.45, 3.414705882352941)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.236923076923077)","(3.9, 5.2, 5.153846153846154)","(3.6, 4.2, 4.1640625)","(9.0, 12.0, 11.933823529411764)"
11-01-2023 15:52:11.420801,"(3.0, 3.45, 3.4267857142857143)","(21.0, 34.0, 33.878787878787875)","(5.5, 6.4, 6.232432432432432)","(3.9, 5.2, 5.1571428571428575)","(3.6, 4.2, 4.1640625)","(9.0, 12.0, 11.927536231884059)"
11-01-2023 15:52:12.460638,"(3.0, 3.5, 3.431914893617021)","(21.0, 34.0, 33.878787878787875)","(5.5, 6.4, 6.233802816901409)","(3.9, 5.2, 5.113043478260869)","(3.6, 4.2, 4.1589285714285715)","(9.0, 12.0, 11.927536231884059)"
11-01-2023 15:52:13.465269,"(3.0, 3.5, 3.446153846153846)","(21.0, 34.0, 33.878787878787875)","(5.5, 6.4, 6.231168831168832)","(3.9, 5.2, 5.110344827586207)","(3.6, 4.2, 4.1589285714285715)","(9.0, 12.0, 11.927536231884059)"
11-01-2023 15:52:14.420657,"(3.0, 3.6, 3.578891820580475)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.236923076923077)","(3.9, 5.2, 5.096969696969697)","(3.6, 4.2, 4.138461538461538)","(9.0, 12.0, 11.875)"
11-01-2023 15:52:15.412170,"(3.0, 3.6, 3.5766331658291457)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.234285714285715)","(3.9, 5.2, 5.117073170731707)","(3.6, 4.2, 4.138461538461538)","(9.0, 12.0, 11.875)"
11-01-2023 15:52:16.444465,"(3.0, 3.6, 3.575425790754258)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.27741935483871)","(3.9, 5.3, 5.266666666666667)","(3.6, 4.1, 4.036842105263157)","(9.0, 12.0, 11.875)"
11-01-2023 15:52:17.443749,"(3.0, 3.6, 3.5708446866485013)","(21.0, 34.0, 33.86206896551724)","(5.5, 6.4, 6.272727272727273)","(3.9, 5.3, 5.254545454545455)","(3.6, 4.1, 4.03125)","(9.0, 12.0, 11.841463414634147)"
11-01-2023 15:52:18.440777,"(3.0, 3.6, 3.572079772079772)","(21.0, 34.0, 33.45945945945946)","(5.5, 6.4, 6.273333333333333)","(3.9, 5.3, 5.235714285714286)","(3.6, 4.1, 4.027027027027027)","(9.0, 12.0, 11.810344827586206)"
11-01-2023 15:52:19.318161,"(3.0, 3.6, 3.572079772079772)","(21.0, 34.0, 33.5)","(5.5, 6.4, 6.275862068965518)","(3.9, 5.3, 5.235714285714286)","(3.6, 4.1, 4.027027027027027)","(9.0, 12.0, 11.810344827586206)"
11-01-2023 15:52:20.257657,"(3.0, 3.6, 3.5724719101123594)","(21.0, 34.0, 33.45945945945946)","(5.5, 6.4, 6.262857142857143)","(3.9, 5.3, 5.245454545454545)","(3.6, 4.1, 4.026315789473684)","(9.0, 12.0, 11.833333333333334)"
11-01-2023 15:52:21.329978,"(3.0, 3.6, 3.5726760563380284)","(21.0, 34.0, 33.5)","(5.5, 6.4, 6.262857142857143)","(3.9, 5.3, 5.245454545454545)","(3.6, 4.1, 4.026315789473684)","(9.0, 12.0, 11.63135593220339)"
11-01-2023 15:52:22.470865,"(3.0, 3.6, 3.5534090909090907)","(21.0, 34.0, 34.91428571428571)","(5.5, 6.4, 6.262857142857143)","(3.9, 5.3, 5.326086956521739)","(3.6, 4.0, 3.9465116279069767)","(9.0, 12.0, 11.220472440944881)"
11-01-2023 15:52:23.434621,"(3.0, 3.6, 3.5528735632183905)","(21.0, 36.0, 35.84615384615385)","(5.5, 6.4, 6.220000000000001)","(3.9, 5.4, 5.332000000000001)","(3.6, 4.0, 3.9454545454545453)","(9.0, 12.0, 11.227642276422765)"
11-01-2023 15:52:24.488500,"(3.0, 3.6, 3.5536764705882353)","(21.0, 38.0, 35.06666666666667)","(5.5, 6.2, 6.097560975609756)","(3.9, 5.4, 5.109615384615385)","(3.6, 4.0, 3.8838709677419354)","(9.0, 12.0, 11.564516129032258)"
11-01-2023 15:52:25.584052,"(3.0, 3.6, 3.5709999999999997)","(21.0, 38.0, 36.21052631578947)","(5.5, 6.2, 6.126923076923077)","(3.9, 5.2, 5.0058823529411764)","(3.6, 3.9, 3.9583333333333335)","(9.0, 12.0, 11.53125)"
11-01-2023 15:52:26.635950,"(3.0, 3.6, 3.5576923076923075)","(21.0, 38.0, 36.4)","(5.5, 6.2, 6.054545454545455)","(3.9, 5.2, 5.0058823529411764)","(3.6, 4.0, 3.9583333333333335)","(9.0, 12.0, 11.529069767441861)"
11-01-2023 15:52:27.625036,"(3.0, 3.6, 3.5546296296296296)","(21.0, 38.0, 36.4)","(5.5, 6.2, 6.090909090909091)","(3.9, 5.2, 5.111538461538461)","(3.6, 4.0, 3.926315789473684)","(9.0, 12.0, 11.184466019417476)"
11-01-2023 15:52:28.546584,"(3.0, 3.6, 3.5546296296296296)","(21.0, 38.0, 36.4)","(5.5, 6.2, 6.0212765957446805)","(3.9, 5.3, 5.26)","(3.6, 4.0, 3.915151515151515)","(9.0, 12.0, 11.177570093457945)"
11-01-2023 15:52:29.507271,"(3.0, 3.6, 3.5652777777777778)","(21.0, 38.0, 36.4)","(5.5, 6.2, 6.019230769230769)","(3.9, 5.3, 5.26875)","(3.6, 4.0, 3.928)","(9.0, 12.0, 11.2)"
11-01-2023 15:52:30.506829,"(3.0, 3.65, 3.6357142857142857)","(21.0, 38.0, 36.37837837837838)","(5.5, 6.2, 6.022222222222222)","(3.9, 5.0, 5.15)","(3.6, 4.0, 3.925)","(9.0, 12.0, 11.192660550458715)"
11-01-2023 15:52:31.440957,"(3.1, 3.7, 3.655)","(21.0, 38.0, 36.4)","(5.5, 6.2, 6.022222222222222)","(3.9, 5.2, 5.15)","(3.6, 3.95, 3.925)","(9.0, 12.0, 11.19811320754717)"
11-01-2023 15:52:32.379163,"(3.1, 3.7, 3.6538461538461537)","(21.0, 38.0, 36.388888888888886)","(5.5, 6.0, 5.945454545454545)","(3.9, 5.2, 5.064285714285714)","(3.6, 3.95, 3.91875)","(9.0, 12.0, 11.19811320754717)"
11-01-2023 15:52:33.351489,"(3.1, 3.7, 3.6538461538461537)","(21.0, 38.0, 36.4)","(5.5, 6.0, 5.94)","(3.9, 5.2, 5.078260869565217)","(3.6, 3.95, 3.923684210526316)","(9.0, 12.0, 11.19811320754717)"
11-01-2023 15:52:34.351612,"(3.1, 3.7, 3.6775)","(21.0, 38.0, 36.388888888888886)","(5.5, 6.0, 5.94)","(3.9, 5.2, 5.081818181818182)","(3.6, 3.95, 3.923684210526316)","(9.0, 12.0, 11.080459770114942)"
11-01-2023 15:52:35.249222,"(3.1, 3.7, 3.6653846153846152)","(21.0, 38.0, 37.470588235294116)","(5.5, 6.2, 5.925000000000001)","(3.9, 5.2, 5.081818181818182)","(3.6, 3.95, 3.923684210526316)","(9.0, 12.0, 9998.5)"
