,Me And You,Sunburst,Just Like Mick,Symi Fortuna,Sorority
08-01-2023 19:19:26.418637,"(16.0, 60.0, 45.714285714285715)","(1.5, 1.74, 1.7309433962264151)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:27.435786,"(16.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:28.462334,"(16.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 260.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:29.374880,"(16.0, 60.0, 50.76923076923077)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 19:19:30.294423,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:31.161966,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 19:19:32.193159,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:33.264249,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:34.172706,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7338095238095237)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 19:19:35.116090,"(16.0, 60.0, 45.714285714285715)","(1.5, 1.74, 1.7352631578947368)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 270.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:36.059273,"(16.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.7352631578947368)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 260.0)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 19:19:37.042041,"(16.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.7352631578947368)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 250.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:38.104417,"(16.0, 60.0, 50.76923076923077)","(1.5, 1.74, 1.7352631578947368)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 250.0)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 19:19:39.034613,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7334883720930232)","(3.6, 4.2, 4.103846153846154)","(41.0, 280.0, 250.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:39.984013,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7335714285714285)","(3.6, 4.2, 4.104109589041096)","(41.0, 280.0, 255.0)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 19:19:41.004263,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.735625)","(3.6, 4.2, 4.104109589041096)","(41.0, 280.0, 255.0)","(5.5, 6.6, 6.49090909090909)"
08-01-2023 19:19:41.893939,"(16.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7372)","(3.6, 4.2, 4.104109589041096)","(41.0, 280.0, 255.0)","(5.0, 6.6, 6.49090909090909)"
08-01-2023 19:19:42.872469,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7372)","(3.5, 4.2, 4.104109589041096)","(41.0, 280.0, 250.0)","(5.0, 6.6, 6.49090909090909)"
08-01-2023 19:19:43.790937,"(19.0, 60.0, 45.714285714285715)","(1.5, 1.74, 1.7389999999999999)","(3.5, 4.2, 4.104109589041096)","(41.0, 280.0, 250.0)","(5.0, 6.6, 6.428571428571429)"
08-01-2023 19:19:44.837915,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.738888888888889)","(3.5, 4.2, 4.104109589041096)","(41.0, 280.0, 265.0)","(5.0, 6.6, 6.49090909090909)"
08-01-2023 19:19:45.902473,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.738888888888889)","(3.5, 4.2, 4.104109589041096)","(41.0, 280.0, 260.0)","(5.0, 6.6, 6.49090909090909)"
08-01-2023 19:19:46.917007,"(19.0, 60.0, 50.76923076923077)","(1.5, 1.74, 1.738888888888889)","(3.5, 4.2, 4.104109589041096)","(41.0, 280.0, 260.0)","(5.0, 6.6, 6.388235294117647)"
08-01-2023 19:19:47.859624,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.738888888888889)","(3.5, 4.2, 4.104109589041096)","(41.0, 280.0, 260.0)","(5.0, 6.6, 6.4243902439024385)"
08-01-2023 19:19:48.774565,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.7267857142857144)","(3.5, 4.3, 4.136697247706421)","(41.0, 280.0, 260.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:49.770170,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.1305555555555555)","(41.0, 280.0, 255.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:50.801652,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.132307692307692)","(41.0, 280.0, 260.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:51.839038,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.122727272727272)","(41.0, 280.0, 255.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:52.844692,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.122727272727272)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:53.800329,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.122727272727272)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:54.814012,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.122727272727272)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:55.827145,"(19.0, 60.0, 50.76923076923077)","(1.5, 1.73, 1.720909090909091)","(3.5, 4.2, 4.122727272727272)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.36)"
08-01-2023 19:19:56.852996,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.7239393939393939)","(3.5, 4.2, 4.122727272727272)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.445161290322581)"
08-01-2023 19:19:57.996970,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.713148148148148)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.47027027027027)"
08-01-2023 19:19:59.044920,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.713148148148148)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.47027027027027)"
08-01-2023 19:20:00.095642,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.713148148148148)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.47027027027027)"
08-01-2023 19:20:01.349698,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7173913043478262)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 260.0)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:02.480658,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:03.685608,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:04.724514,"(19.0, 60.0, 50.76923076923077)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:06.022471,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:07.162705,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:08.188521,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:09.224549,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:10.203883,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:11.256315,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:12.299675,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.72, 1.7178571428571427)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.391304347826087)"
08-01-2023 19:20:13.302823,"(19.0, 60.0, 50.76923076923077)","(1.5, 1.72, 1.7184210526315788)","(3.5, 4.2, 4.13780487804878)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.341176470588235)"
08-01-2023 19:20:14.314281,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7162962962962962)","(3.5, 4.2, 4.144565217391304)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.341176470588235)"
08-01-2023 19:20:15.276352,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7154545454545453)","(3.5, 4.2, 4.141379310344828)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.341176470588235)"
08-01-2023 19:20:16.267095,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7154545454545453)","(3.5, 4.2, 4.141379310344828)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.341176470588235)"
08-01-2023 19:20:17.282010,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.72, 1.7154545454545453)","(3.5, 4.2, 4.141379310344828)","(41.0, 280.0, 270.0)","(5.0, 6.6, 6.345454545454546)"
08-01-2023 19:20:18.216329,"(19.0, 60.0, 45.714285714285715)","(1.5, 1.72, 1.7154545454545453)","(3.5, 4.2, 4.141379310344828)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.32)"
08-01-2023 19:20:19.249973,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.73, 1.7242857142857142)","(3.5, 4.2, 4.141379310344828)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.32)"
08-01-2023 19:20:20.262799,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.73, 1.72375)","(3.5, 4.2, 4.141379310344828)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.32)"
08-01-2023 19:20:21.277641,"(19.0, 60.0, 50.76923076923077)","(1.5, 1.73, 1.725)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.32)"
08-01-2023 19:20:22.288554,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.7285714285714286)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.32)"
08-01-2023 19:20:23.190814,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.725)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.288888888888889)"
08-01-2023 19:20:24.133936,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.725)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.288888888888889)"
08-01-2023 19:20:25.095442,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.7285714285714286)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:25.980861,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.725)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:26.973371,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.73, 1.7283333333333333)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:27.916229,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.73, 1.72875)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:28.836340,"(19.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.139285714285714)","(41.0, 280.0, 266.6666666666667)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:29.773302,"(19.0, 60.0, 50.76923076923077)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.124285714285714)","(41.0, 280.0, 300.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:30.666429,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.124285714285714)","(41.0, 380.0, 275.7142857142857)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:31.641064,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.124285714285714)","(41.0, 370.0, 275.7142857142857)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:32.599790,"(19.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.119696969696969)","(41.0, 360.0, 280.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:33.589197,"(19.0, 60.0, 51.666666666666664)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.108620689655172)","(41.0, 360.0, 290.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:34.525774,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.732)","(3.5, 4.2, 4.108620689655172)","(51.0, 350.0, 282.5)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:35.499245,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7349999999999999)","(3.5, 4.2, 4.07816091954023)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:36.410805,"(21.0, 60.0, 45.714285714285715)","(1.5, 1.74, 1.7349999999999999)","(3.5, 4.2, 4.07816091954023)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:37.284959,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.7349999999999999)","(3.5, 4.2, 4.069135802469136)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:38.154982,"(21.0, 60.0, 50.76923076923077)","(1.5, 1.74, 1.7349999999999999)","(3.5, 4.2, 4.069135802469136)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:39.137251,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7314285714285713)","(3.5, 4.2, 4.069135802469136)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:40.012584,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7314285714285713)","(3.5, 4.2, 4.069135802469136)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:40.932033,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7314285714285713)","(3.5, 4.2, 4.069135802469136)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:41.920675,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.7388235294117647)","(3.5, 4.2, 4.069879518072289)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:42.800520,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.74, 1.736)","(3.5, 4.2, 4.069879518072289)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:43.672710,"(21.0, 60.0, 48.888888888888886)","(1.5, 1.74, 1.736)","(3.5, 4.2, 4.069879518072289)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:44.599183,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.74, 1.736)","(3.5, 4.2, 4.069879518072289)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:45.408048,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.75, 1.74375)","(3.5, 4.2, 4.069879518072289)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3090909090909095)"
08-01-2023 19:20:46.381773,"(21.0, 60.0, 50.76923076923077)","(1.5, 1.75, 1.7444444444444445)","(3.5, 4.1, 4.080555555555556)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.304347826086957)"
08-01-2023 19:20:47.349550,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.748139534883721)","(3.5, 4.1, 4.077419354838709)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.314285714285714)"
08-01-2023 19:20:48.255607,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.74375)","(3.5, 4.1, 4.067857142857143)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.304347826086957)"
08-01-2023 19:20:49.186223,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.7447826086956522)","(3.5, 4.1, 4.05)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.304347826086957)"
08-01-2023 19:20:50.046573,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.7414285714285713)","(3.5, 4.1, 4.04)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.304347826086957)"
08-01-2023 19:20:50.893488,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.7481538461538462)","(3.5, 4.1, 4.04)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.304347826086957)"
08-01-2023 19:20:51.854266,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.7481538461538462)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.357142857142857)"
08-01-2023 19:20:52.766197,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.76, 1.7475)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.357142857142857)"
08-01-2023 19:20:53.592252,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.75, 1.7475)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.357142857142857)"
08-01-2023 19:20:54.527900,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.75, 1.7484615384615385)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.380645161290323)"
08-01-2023 19:20:55.591047,"(21.0, 60.0, 50.76923076923077)","(1.5, 1.75, 1.7484615384615385)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.380645161290323)"
08-01-2023 19:20:56.718984,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.7565384615384616)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.6, 6.3500000000000005)"
08-01-2023 19:20:57.685882,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.76, 1.7469565217391305)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.4, 6.246153846153846)"
08-01-2023 19:20:58.671383,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.75, 1.7485714285714287)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 305.0)","(5.0, 6.4, 6.242857142857143)"
08-01-2023 19:20:59.678922,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.76, 1.748888888888889)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 300.0)","(5.0, 6.4, 6.208695652173914)"
08-01-2023 19:21:00.655387,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.76, 1.7511764705882353)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 300.0)","(5.0, 6.4, 6.208695652173914)"
08-01-2023 19:21:01.564884,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.76, 1.751891891891892)","(3.5, 4.1, 4.041860465116279)","(51.0, 350.0, 300.0)","(5.0, 6.4, 6.165217391304348)"
08-01-2023 19:21:02.490183,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.76, 1.758)","(3.5, 4.1, 4.0456521739130435)","(51.0, 350.0, 300.0)","(5.0, 6.2, 6.133333333333334)"
08-01-2023 19:21:03.389340,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.76, 1.758)","(3.5, 4.1, 4.053061224489796)","(51.0, 350.0, 265.0)","(5.0, 6.2, 6.133333333333334)"
08-01-2023 19:21:04.311189,"(21.0, 60.0, 52.5)","(1.5, 1.76, 1.7540909090909091)","(3.5, 4.1, 4.053061224489796)","(51.0, 350.0, 290.0)","(5.0, 6.2, 6.133333333333334)"
08-01-2023 19:21:05.206337,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.77, 1.7629411764705882)","(3.5, 4.1, 4.04468085106383)","(51.0, 350.0, 290.0)","(5.0, 6.2, 6.12)"
08-01-2023 19:21:06.133106,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.77, 1.7629411764705882)","(3.5, 4.1, 4.04468085106383)","(51.0, 350.0, 290.0)","(5.0, 6.2, 6.12)"
08-01-2023 19:21:07.015220,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.77, 1.7629411764705882)","(3.5, 4.1, 4.04468085106383)","(51.0, 350.0, 290.0)","(5.0, 6.2, 6.055172413793104)"
08-01-2023 19:21:07.883563,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.77, 1.762857142857143)","(3.5, 4.1, 4.040909090909091)","(51.0, 350.0, 290.0)","(5.0, 6.2, 6.055172413793104)"
08-01-2023 19:21:08.878692,"(21.0, 60.0, 50.90909090909091)","(1.5, 1.77, 1.762857142857143)","(3.5, 4.1, 4.05)","(51.0, 350.0, 280.0)","(5.0, 6.2, 6.055172413793104)"
08-01-2023 19:21:09.849911,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.77, 1.762857142857143)","(3.5, 4.1, 4.05)","(51.0, 350.0, 280.0)","(5.0, 6.2, 6.055172413793104)"
08-01-2023 19:21:10.759837,"(21.0, 60.0, 43.63636363636363)","(1.5, 1.77, 1.7650000000000001)","(3.5, 4.1, 4.05)","(51.0, 350.0, 280.0)","(5.0, 6.2, 6.042105263157895)"
08-01-2023 19:21:11.703772,"(26.0, 60.0, 43.63636363636363)","(1.5, 1.78, 1.77)","(3.5, 4.1, 4.05)","(61.0, 350.0, 280.0)","(5.0, 6.2, 6.004347826086957)"
08-01-2023 19:21:12.557233,"(26.0, 60.0, 51.666666666666664)","(1.5, 1.78, 1.7705263157894737)","(3.5, 4.1, 4.0469387755102035)","(61.0, 350.0, 280.0)","(5.0, 6.2, 5.980487804878049)"
08-01-2023 19:21:13.477822,"(26.0, 60.0, 51.666666666666664)","(1.5, 1.75, 1.74375)","(3.5, 4.1, 4.058064516129032)","(61.0, 350.0, 265.0)","(5.0, 6.2, 6.008510638297873)"
08-01-2023 19:21:14.492061,"(26.0, 60.0, 51.666666666666664)","(1.5, 1.76, 1.758)","(3.5, 4.1, 3.9899280575539566)","(61.0, 350.0, 285.0)","(5.0, 6.2, 6.0375)"
08-01-2023 19:21:15.314668,"(26.0, 60.0, 51.666666666666664)","(1.5, 1.78, 1.7791089108910891)","(3.5, 3.9, 3.8550359712230216)","(61.0, 350.0, 285.0)","(5.0, 6.2, 6.0375)"
08-01-2023 19:21:16.291415,"(26.0, 60.0, 52.857142857142854)","(1.5, 1.78, 1.7765517241379312)","(3.5, 3.95, 3.9136363636363636)","(61.0, 350.0, 265.0)","(5.0, 6.2, 6.083333333333333)"
08-01-2023 19:21:17.221268,"(26.0, 60.0, 53.75)","(1.5, 1.79, 1.784857142857143)","(3.5, 3.95, 3.9136363636363636)","(61.0, 350.0, 265.0)","(5.0, 6.2, 6.083333333333333)"
08-01-2023 19:21:18.102242,"(26.0, 60.0, 46.666666666666664)","(1.5, 1.79, 1.7861702127659576)","(3.5, 3.95, 3.8937500000000003)","(61.0, 350.0, 270.0)","(5.0, 6.2, 6.04)"
08-01-2023 19:21:19.081414,"(26.0, 60.0, 47.27272727272727)","(1.5, 1.8, 1.79)","(3.5, 3.95, 3.8937500000000003)","(61.0, 350.0, 270.0)","(5.0, 6.2, 6.060869565217391)"
08-01-2023 19:21:19.927367,"(26.0, 60.0, 48.333333333333336)","(1.5, 1.8, 1.790357142857143)","(3.5, 3.95, 3.862727272727273)","(61.0, 350.0, 270.0)","(5.0, 6.2, 6.066666666666666)"
08-01-2023 19:21:20.875750,"(26.0, 60.0, 52.857142857142854)","(1.5, 1.8, 1.790357142857143)","(3.5, 3.95, 3.8572727272727274)","(61.0, 350.0, 290.0)","(5.0, 6.2, 6.066666666666666)"
08-01-2023 19:21:21.821823,"(26.0, 60.0, 54.44444444444444)","(1.5, 1.8, 1.790357142857143)","(3.5, 3.95, 3.8572727272727274)","(61.0, 350.0, 290.0)","(5.0, 6.2, 6.066666666666666)"
08-01-2023 19:21:22.753345,"(26.0, 60.0, 53.333333333333336)","(1.5, 1.8, 1.790357142857143)","(3.5, 3.95, 3.8572727272727274)","(61.0, 350.0, 290.0)","(5.0, 6.2, 6.078260869565217)"
08-01-2023 19:21:23.660563,"(26.0, 60.0, 55.714285714285715)","(1.5, 1.8, 1.790357142857143)","(3.5, 3.95, 3.856666666666667)","(61.0, 350.0, 295.0)","(5.0, 6.2, 6.078260869565217)"
