,Mighty Kristy,Winlock Tilly,Locked Up,Angry Ann,Slingshot Yo Yo,Up The Score,Swiper Taz
04-01-2023 14:41:54.271844,"(6.5, 12.5, 9.331249999999999)","(3.4, 4.6, 4.42)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:41:55.418450,"(6.5, 12.5, 9.331249999999999)","(3.4, 4.6, 4.42)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:41:56.627118,"(6.5, 12.5, 9.331249999999999)","(3.4, 4.6, 4.42)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:41:57.797606,"(6.5, 12.5, 10.3)","(3.4, 4.6, 3.839130434782609)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:41:58.923517,"(6.5, 12.0, 10.3)","(3.4, 4.5, 3.839130434782609)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:00.056850,"(6.5, 12.0, 10.3)","(3.4, 4.4, 4.260000000000001)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:01.184879,"(6.5, 12.0, 10.3)","(3.4, 4.4, 4.260000000000001)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:02.396919,"(6.5, 12.0, 10.3)","(3.4, 4.4, 4.260000000000001)","(13.0, 32.0, 29.0)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 50.36363636363636)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:03.626395,"(6.5, 12.0, 10.3)","(3.4, 4.4, 3.9153846153846157)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.366666666666666)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:04.800687,"(6.5, 12.0, 9.62)","(3.4, 4.4, 3.9153846153846157)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.366666666666666)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:06.102791,"(6.5, 12.0, 9.62)","(3.4, 4.4, 3.9153846153846157)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.366666666666666)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:07.096829,"(6.5, 12.0, 9.62)","(3.4, 4.4, 3.9153846153846157)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.366666666666666)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:08.142167,"(6.5, 12.0, 9.62)","(3.4, 4.4, 3.9153846153846157)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.366666666666666)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:09.264505,"(6.5, 12.0, 9.62)","(3.4, 4.4, 3.9153846153846157)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.366666666666666)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:10.454542,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:11.715843,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:12.985262,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:14.240365,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:15.558757,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.463636363636364)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:16.928189,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.544444444444444)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:18.087873,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 10.155555555555555)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.45)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:19.193275,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 11.0, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.544444444444444)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:20.302107,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.544444444444444)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:21.402864,"(6.5, 12.0, 9.62)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.544444444444444)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:22.450729,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.011111111111111)","(13.0, 32.0, 30.166666666666664)","(7.0, 10.5, 9.631578947368421)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.544444444444444)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:23.502808,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.13157894736842)","(7.0, 10.5, 8.793103448275861)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.544444444444444)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:24.566367,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.13157894736842)","(7.0, 10.5, 9.125)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.74)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:25.731662,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 30.0)","(7.0, 10.5, 9.263157894736842)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:27.192600,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 30.0)","(7.0, 10.0, 9.263157894736842)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:28.329462,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 30.0)","(7.0, 10.0, 9.263157894736842)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:29.646665,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 29.5)","(7.0, 10.0, 9.263157894736842)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:31.474820,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 10.0, 9.263157894736842)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:32.582570,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 10.0, 9.263157894736842)","(20.0, 70.0, 49.42857142857143)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:33.720942,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 10.0, 8.854545454545455)","(20.0, 70.0, 47.8)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:34.791317,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 9.8, 8.854545454545455)","(20.0, 65.0, 47.8)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:35.816456,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 9.8, 8.854545454545455)","(20.0, 65.0, 47.8)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:36.932355,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 9.8, 8.854545454545455)","(20.0, 65.0, 47.8)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:38.027216,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.252272727272728)","(13.0, 32.0, 31.0625)","(7.0, 9.8, 8.3375)","(20.0, 65.0, 47.8)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:39.217190,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.258695652173913)","(13.0, 32.0, 31.0625)","(7.0, 9.8, 8.968421052631578)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:40.427078,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 3.8583333333333334)","(13.0, 32.0, 31.0625)","(7.0, 9.6, 8.6)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:41.568135,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 3.9)","(13.0, 32.0, 31.0625)","(7.0, 9.6, 8.6)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:42.759963,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 3.9)","(13.0, 32.0, 29.583333333333332)","(7.0, 9.6, 8.6)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:43.836718,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.2125)","(13.0, 32.0, 29.583333333333332)","(7.0, 9.6, 8.6)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:44.882801,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 30.549999999999997)","(7.0, 9.6, 8.188235294117646)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:45.902163,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 30.549999999999997)","(7.0, 9.6, 8.358620689655172)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:46.910309,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 30.549999999999997)","(7.0, 9.6, 8.660869565217391)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:48.071729,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 30.549999999999997)","(7.0, 9.4, 8.539130434782608)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:49.168528,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 30.549999999999997)","(7.0, 9.4, 8.539130434782608)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:50.314907,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 31.275)","(7.0, 9.4, 8.539130434782608)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:51.561464,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 31.275)","(7.0, 9.4, 8.133333333333333)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:52.636060,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 31.275)","(7.0, 9.4, 8.133333333333333)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:53.876383,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.4, 8.417391304347825)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:55.012526,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.2, 8.366666666666667)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:56.112398,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.269565217391305)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.2, 8.366666666666667)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:57.162624,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.2, 8.366666666666667)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:58.232716,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.2, 8.68235294117647)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:42:59.259402,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.0, 8.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:00.265441,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.0, 8.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:01.313990,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 9.0, 8.173913043478262)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:02.313150,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 8.173913043478262)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:03.339808,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 7.878787878787879)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:04.358189,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 7.878787878787879)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.6866666666666665)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:05.389690,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 7.878787878787879)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:06.474956,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 7.878787878787879)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:07.829848,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 7.878787878787879)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:08.920988,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.8, 7.8125)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:09.956281,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.6, 7.875862068965517)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:11.020826,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.6, 7.875862068965517)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:12.024656,"(6.5, 12.0, 10.809999999999999)","(3.4, 4.4, 4.275)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.6, 7.875862068965517)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:13.058792,"(6.5, 12.0, 11.206666666666667)","(3.4, 4.4, 4.311764705882354)","(13.0, 32.0, 31.03333333333333)","(7.0, 8.6, 7.875862068965517)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:14.028875,"(6.5, 12.0, 9.600000000000001)","(3.4, 4.4, 4.314285714285715)","(13.0, 32.0, 27.333333333333336)","(7.0, 8.6, 7.875862068965517)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:14.976551,"(6.5, 12.0, 9.600000000000001)","(3.4, 4.4, 4.314285714285715)","(13.0, 32.0, 30.833333333333336)","(7.0, 8.6, 7.702564102564103)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:15.955473,"(6.5, 12.0, 11.542857142857143)","(3.4, 4.4, 4.2552631578947375)","(13.0, 32.0, 30.833333333333336)","(7.0, 8.4, 8.08421052631579)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.776923076923077)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:16.917655,"(6.5, 12.0, 11.542857142857143)","(3.4, 4.4, 4.2552631578947375)","(13.0, 32.0, 30.833333333333336)","(7.0, 8.4, 7.800000000000001)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.7444444444444445)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:17.893225,"(6.5, 12.0, 9.75)","(3.4, 4.4, 4.2625)","(13.0, 32.0, 31.363636363636363)","(7.0, 8.4, 7.800000000000001)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:18.834423,"(6.5, 12.0, 9.75)","(3.4, 4.4, 4.2625)","(13.0, 32.0, 31.363636363636363)","(7.0, 8.4, 7.800000000000001)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:19.818718,"(6.5, 12.0, 9.75)","(3.4, 4.4, 4.2625)","(13.0, 32.0, 31.176470588235293)","(7.0, 8.4, 7.800000000000001)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:20.825675,"(6.5, 12.0, 9.75)","(3.4, 4.4, 4.2625)","(13.0, 32.0, 30.3125)","(7.0, 8.4, 7.800000000000001)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:21.884178,"(6.5, 12.0, 11.571428571428571)","(3.4, 4.4, 4.2625)","(13.0, 32.0, 30.5)","(7.0, 8.4, 7.699999999999999)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:22.979903,"(6.5, 12.0, 11.571428571428571)","(3.4, 4.4, 4.308333333333334)","(13.0, 32.0, 30.5)","(7.0, 8.2, 7.6)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:24.522003,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 3.9833333333333334)","(13.0, 32.0, 31.289473684210527)","(7.0, 8.2, 7.6)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.752631578947369)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:25.885299,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.289473684210527)","(7.0, 8.2, 7.44)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.80344827586207)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:27.231324,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.44)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.80344827586207)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:28.339280,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.80344827586207)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:29.310892,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.828205128205129)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:30.290556,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.828205128205129)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:31.246939,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.633333333333334)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:32.336663,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.295833333333333)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.633333333333334)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:33.335973,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.326470588235295)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.633333333333334)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:34.408969,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.326470588235295)","(13.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.4)","(20.0, 65.0, 56.4)","(3.6, 4.9, 4.633333333333334)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:35.454110,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.324242424242424)","(14.0, 32.0, 31.53448275862069)","(7.0, 8.2, 7.542857142857143)","(19.0, 65.0, 56.4)","(3.6, 4.9, 4.790909090909091)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:36.543536,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.324242424242424)","(14.0, 32.0, 31.53448275862069)","(7.0, 8.0, 7.542857142857143)","(19.0, 65.0, 56.4)","(3.6, 4.9, 4.790909090909091)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:37.644027,"(6.5, 12.0, 11.709677419354838)","(3.4, 4.4, 4.324242424242424)","(14.0, 32.0, 27.67241379310345)","(7.0, 8.0, 7.542857142857143)","(19.0, 65.0, 56.4)","(3.6, 4.9, 4.790909090909091)","(3.5, 4.8, 4.5)"
04-01-2023 14:43:38.709360,"(6.5, 12.0, 11.727272727272727)","(3.4, 4.4, 4.324242424242424)","(14.0, 28.0, 27.67241379310345)","(7.0, 8.0, 7.542857142857143)","(19.0, 65.0, 56.4)","(3.6, 4.9, 4.790909090909091)","(3.5, 4.8, 4.5)"
