,Money And Power,Confer,Flash Banner,Zipping Eve,Madalia Zoom,Classic Touch,Afternoon,Center
07-12-2022 20:17:25.668890,"(3.3, 5.8, 4.653333333333333)","(31.0, 95.0, 57.5)","(26.0, 70.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 14.064705882352941)","(6.5, 15.0, 11.636363636363637)","(8.0, 16.0, 14.974999999999998)","(6.5, 14.5, 12.133333333333333)"
07-12-2022 20:17:26.896173,"(3.3, 5.7, 5.456250000000001)","(31.0, 95.0, 61.0)","(26.0, 60.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 14.064705882352941)","(6.5, 15.0, 11.636363636363637)","(8.0, 16.0, 14.0)","(6.5, 14.5, 12.133333333333333)"
07-12-2022 20:17:28.254993,"(3.3, 5.7, 5.456250000000001)","(31.0, 95.0, 61.0)","(26.0, 60.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 14.064705882352941)","(6.5, 15.0, 11.636363636363637)","(8.0, 16.0, 15.025)","(6.5, 14.5, 12.133333333333333)"
07-12-2022 20:17:29.542929,"(3.3, 5.7, 5.456250000000001)","(31.0, 95.0, 61.0)","(26.0, 60.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 14.064705882352941)","(6.5, 15.0, 11.636363636363637)","(8.0, 16.0, 14.942857142857143)","(6.5, 14.5, 12.133333333333333)"
07-12-2022 20:17:30.781845,"(3.3, 5.7, 5.456250000000001)","(31.0, 95.0, 61.0)","(26.0, 60.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.942857142857143)","(6.5, 14.5, 12.133333333333333)"
07-12-2022 20:17:31.998190,"(3.3, 5.7, 5.51)","(31.0, 95.0, 63.0)","(26.0, 60.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.942857142857143)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:33.181121,"(3.3, 5.7, 5.46875)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 49.42857142857143)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.942857142857143)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:34.409839,"(3.3, 5.7, 5.46875)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 54.0)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.971428571428572)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:35.596213,"(3.3, 5.7, 5.46875)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 54.0)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 15.0)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:36.792679,"(3.3, 5.7, 5.52)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 49.714285714285715)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 15.0)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:38.078184,"(3.3, 5.7, 5.48125)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 49.714285714285715)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 15.0)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:39.406649,"(3.3, 5.7, 5.48125)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 49.714285714285715)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 15.028571428571428)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:40.754298,"(3.3, 5.7, 5.416666666666667)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 49.714285714285715)","(2.6, 3.4, 2.9299999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 15.057142857142857)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:42.088938,"(3.3, 5.7, 5.4714285714285715)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.4, 2.855)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 15.057142857142857)","(6.5, 14.5, 13.514285714285714)"
07-12-2022 20:17:43.379460,"(3.3, 5.7, 5.4714285714285715)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.855)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 15.057142857142857)","(6.5, 14.5, 13.507692307692308)"
07-12-2022 20:17:44.720913,"(3.3, 5.7, 5.4714285714285715)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.855)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.45)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:46.128605,"(3.3, 5.7, 5.4714285714285715)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.855)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.45)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:47.395311,"(3.3, 5.7, 5.4714285714285715)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.855)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.872727272727273)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:48.664078,"(3.3, 5.7, 5.45)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.47975)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.872727272727273)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:49.943382,"(3.3, 5.7, 5.35)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.47975)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:51.164498,"(3.3, 5.7, 5.35)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.25, 2.8049999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:52.355971,"(3.3, 5.7, 5.35)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.15, 2.8049999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 11.818181818181818)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.507692307692308)"
07-12-2022 20:17:53.545412,"(3.3, 5.7, 5.466666666666667)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.15, 2.8049999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.542857142857143)"
07-12-2022 20:17:54.617047,"(3.3, 5.7, 5.375)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.15, 2.8049999999999997)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.542857142857143)"
07-12-2022 20:17:55.900520,"(3.3, 5.7, 5.375)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.15, 2.482258064516129)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.542857142857143)"
07-12-2022 20:17:57.040552,"(3.3, 5.7, 5.375)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.15, 2.486818181818182)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.75)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.0, 13.58)"
07-12-2022 20:17:58.231026,"(3.3, 5.7, 5.4)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.05, 2.486818181818182)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.58)"
07-12-2022 20:17:59.629164,"(3.3, 5.7, 5.375)","(31.0, 85.0, 57.705882352941174)","(26.0, 60.0, 46.5)","(2.6, 3.05, 2.4856521739130435)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.58)"
07-12-2022 20:18:01.048388,"(3.3, 5.7, 5.375)","(31.0, 85.0, 74.69999999999999)","(26.0, 60.0, 46.5)","(2.6, 3.05, 2.4856521739130435)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 10.625)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.58)"
07-12-2022 20:18:02.474264,"(3.3, 5.7, 5.375)","(31.0, 80.0, 74.69999999999999)","(26.0, 60.0, 46.5)","(2.6, 3.05, 2.4856521739130435)","(8.5, 16.5, 12.736363636363636)","(6.5, 15.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.58)"
07-12-2022 20:18:03.779264,"(3.3, 5.7, 5.4)","(31.0, 80.0, 74.69999999999999)","(26.0, 60.0, 46.5)","(2.6, 3.05, 2.4856521739130435)","(8.5, 16.5, 12.736363636363636)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.58)"
07-12-2022 20:18:05.127280,"(3.3, 5.7, 5.375)","(31.0, 80.0, 74.69999999999999)","(26.0, 60.0, 46.5)","(2.6, 3.05, 2.4810714285714286)","(8.5, 16.5, 12.736363636363636)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.58)"
07-12-2022 20:18:06.410393,"(3.3, 5.7, 5.375)","(31.0, 80.0, 74.69999999999999)","(26.0, 60.0, 37.84615384615385)","(2.6, 3.05, 2.7199999999999998)","(8.5, 16.5, 10.75)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.234615384615385)"
07-12-2022 20:18:07.659042,"(3.3, 5.7, 5.375)","(31.0, 70.0, 67.61111111111111)","(26.0, 60.0, 34.54545454545455)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 10.75)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.234615384615385)"
07-12-2022 20:18:08.893477,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 66.18181818181819)","(26.0, 60.0, 43.529411764705884)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 10.712903225806452)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.281818181818181)"
07-12-2022 20:18:10.146139,"(3.3, 5.7, 5.375)","(31.0, 70.0, 54.25)","(26.0, 60.0, 43.529411764705884)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 10.712903225806452)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.5)"
07-12-2022 20:18:11.253834,"(3.3, 5.7, 5.375)","(31.0, 70.0, 54.25)","(26.0, 60.0, 43.529411764705884)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 10.712903225806452)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.5)"
07-12-2022 20:18:12.418092,"(3.3, 5.7, 5.375)","(31.0, 70.0, 50.10526315789474)","(26.0, 60.0, 36.666666666666664)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 10.712903225806452)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.5)"
07-12-2022 20:18:13.688862,"(3.3, 5.7, 5.375)","(31.0, 70.0, 44.8)","(26.0, 60.0, 38.46153846153847)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 10.712903225806452)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.5)"
07-12-2022 20:18:15.083624,"(3.3, 5.7, 5.4)","(31.0, 70.0, 52.81818181818182)","(26.0, 60.0, 44.888888888888886)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.5, 14.17142857142857)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.23469387755102)"
07-12-2022 20:18:16.492217,"(3.3, 5.7, 5.425)","(31.0, 70.0, 50.578947368421055)","(26.0, 60.0, 48.17391304347826)","(2.6, 2.98, 2.7199999999999998)","(8.5, 16.0, 14.516666666666666)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.561538461538461)"
07-12-2022 20:18:17.947110,"(3.3, 5.7, 5.46)","(31.0, 70.0, 50.578947368421055)","(26.0, 60.0, 44.888888888888886)","(2.6, 2.98, 2.7199999999999998)","(8.5, 15.5, 14.1)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.628571428571428)"
07-12-2022 20:18:19.426452,"(3.3, 5.7, 5.4)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 15.0, 13.683333333333334)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.234782608695653)"
07-12-2022 20:18:21.002662,"(3.3, 5.7, 5.375)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 13.683333333333334)","(6.5, 16.0, 14.0)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 13.592307692307692)"
07-12-2022 20:18:22.308353,"(3.3, 5.7, 5.375)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 13.683333333333334)","(6.5, 16.0, 10.625)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 12.871428571428572)"
07-12-2022 20:18:23.677697,"(3.3, 5.7, 5.375)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 13.683333333333334)","(6.5, 15.0, 12.875)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 12.871428571428572)"
07-12-2022 20:18:25.012318,"(3.3, 5.7, 5.375)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 13.683333333333334)","(6.5, 14.5, 12.875)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 12.871428571428572)"
07-12-2022 20:18:26.316502,"(3.3, 5.7, 5.5)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 11.041176470588235)","(6.5, 14.5, 14.195454545454545)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.221951219512196)"
07-12-2022 20:18:27.585092,"(3.3, 5.7, 5.5)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 11.041176470588235)","(6.5, 14.5, 12.875)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 12.985714285714286)"
07-12-2022 20:18:28.864869,"(3.3, 5.7, 5.5)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 10.507407407407406)","(6.5, 14.5, 12.875)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.235)"
07-12-2022 20:18:30.104217,"(3.3, 5.7, 5.4)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.5, 13.266666666666666)","(6.5, 14.5, 13.6875)","(8.0, 16.0, 14.666666666666666)","(6.5, 14.5, 14.235)"
07-12-2022 20:18:31.418015,"(3.3, 5.7, 5.375)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 13.266666666666666)","(6.5, 14.5, 13.6875)","(8.0, 16.0, 13.5)","(6.5, 14.5, 14.235)"
07-12-2022 20:18:32.615329,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 13.266666666666666)","(6.5, 14.5, 13.958333333333332)","(8.0, 15.5, 13.0)","(6.5, 14.5, 14.235)"
07-12-2022 20:18:33.795538,"(3.3, 5.7, 5.375)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 11.6)","(6.5, 14.5, 13.958333333333332)","(8.0, 16.0, 12.75)","(6.5, 14.5, 13.60909090909091)"
07-12-2022 20:18:34.966410,"(3.3, 5.7, 5.4)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 10.24705882352941)","(6.5, 14.5, 13.958333333333332)","(8.0, 15.5, 10.83695652173913)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:36.224866,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 10.266666666666666)","(6.5, 14.5, 13.958333333333332)","(8.0, 15.5, 10.939024390243903)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:37.489425,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 10.266666666666666)","(6.5, 14.5, 13.958333333333332)","(8.0, 15.5, 10.939024390243903)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:38.700403,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 10.266666666666666)","(6.5, 14.5, 13.7125)","(8.0, 15.5, 10.939024390243903)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:39.931597,"(3.3, 5.7, 5.4)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 14.0, 12.433333333333334)","(6.5, 14.5, 12.925)","(8.0, 15.5, 13.9375)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:41.199221,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 12.433333333333334)","(6.5, 14.5, 12.925)","(8.0, 14.5, 13.9375)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:42.446382,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 12.433333333333334)","(6.5, 14.5, 13.927272727272726)","(8.0, 14.5, 13.9375)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:43.699733,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.42857142857143)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 12.433333333333334)","(6.5, 14.5, 12.975)","(8.0, 14.5, 13.9375)","(6.5, 14.5, 14.235135135135135)"
07-12-2022 20:18:44.931229,"(3.3, 5.7, 5.4)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 12.433333333333334)","(6.5, 14.5, 13.7375)","(8.0, 14.5, 13.9375)","(6.5, 14.5, 14.446153846153846)"
07-12-2022 20:18:46.143057,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 10.6)","(6.5, 14.5, 12.975)","(8.0, 14.5, 11.657894736842104)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:47.291651,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 10.6)","(6.5, 14.5, 12.975)","(8.0, 14.5, 11.657894736842104)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:48.460550,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 10.004761904761905)","(6.5, 14.5, 12.975)","(8.0, 14.5, 10.768292682926829)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:49.575287,"(3.3, 5.7, 5.4)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 10.05945945945946)","(6.5, 14.5, 12.975)","(8.0, 14.5, 10.875)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:50.605137,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 13.0, 10.05945945945946)","(6.5, 14.5, 13.822222222222223)","(8.0, 14.5, 12.333333333333332)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:51.707740,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.5, 11.6)","(6.5, 14.5, 11.846153846153847)","(8.0, 14.0, 13.0625)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:52.875724,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 11.6)","(6.5, 14.0, 11.538461538461538)","(8.0, 13.5, 13.0625)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:54.146776,"(3.3, 5.7, 5.38)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 11.6)","(6.5, 13.5, 11.745454545454546)","(8.0, 13.5, 13.0625)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:55.302489,"(3.3, 5.7, 5.38)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 11.6)","(6.5, 13.0, 11.525)","(8.0, 13.5, 13.0625)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:56.511591,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 11.6)","(6.5, 12.5, 11.9)","(8.0, 13.5, 13.0625)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:57.686706,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 10.8)","(6.5, 13.0, 10.55)","(8.0, 13.5, 11.884615384615385)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:58.888942,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 10.8)","(6.5, 12.5, 11.2)","(8.0, 13.5, 11.884615384615385)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:18:59.991034,"(3.3, 5.7, 5.4)","(31.0, 70.0, 51.36363636363636)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.7199999999999998)","(8.5, 12.0, 9.9)","(6.5, 12.5, 11.15)","(8.0, 13.5, 10.583333333333334)","(6.5, 15.0, 14.446153846153846)"
07-12-2022 20:19:01.320804,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 52.608695652173914)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.711034482758621)","(8.5, 12.0, 10.655555555555555)","(6.5, 12.0, 11.15)","(8.0, 13.5, 11.75)","(6.5, 15.0, 13.514285714285714)"
07-12-2022 20:19:02.504918,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 56.666666666666664)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.528235294117647)","(8.5, 11.5, 9.896875)","(6.5, 12.0, 11.15)","(8.0, 13.0, 10.6)","(6.5, 15.0, 14.452631578947368)"
07-12-2022 20:19:03.583050,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 56.666666666666664)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.528235294117647)","(8.5, 11.5, 9.896875)","(6.5, 12.0, 11.15)","(8.0, 13.0, 10.6)","(6.5, 15.0, 14.452631578947368)"
07-12-2022 20:19:04.669736,"(3.3, 5.7, 5.38)","(31.0, 70.0, 56.666666666666664)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.792682926829268)","(8.5, 11.5, 9.896875)","(6.5, 12.0, 11.15)","(8.0, 13.0, 11.458333333333334)","(6.5, 15.0, 14.452631578947368)"
07-12-2022 20:19:05.679292,"(3.3, 5.7, 5.38)","(31.0, 70.0, 56.666666666666664)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.792682926829268)","(8.5, 11.5, 9.896875)","(6.5, 12.0, 11.15)","(8.0, 12.5, 11.458333333333334)","(6.5, 15.0, 14.452631578947368)"
07-12-2022 20:19:06.730883,"(3.3, 5.7, 5.466666666666667)","(31.0, 70.0, 56.666666666666664)","(26.0, 60.0, 39.07692307692308)","(2.6, 2.98, 2.797142857142857)","(8.5, 11.5, 9.896875)","(6.5, 12.0, 11.15)","(8.0, 12.5, 11.458333333333334)","(6.5, 15.0, 14.452631578947368)"
