,Shesa Pocketrocket,Tinge Of Fear,Goalkicker,A Whole Lotta Rosie Nz,Shez Notorious,Goldies A Delight,Keayang Tara,Whata Journey,Couldntmisafalcon,Delightful Rainbow
07-01-2023 20:32:11.111654,"(7.0, 12.0, 10.8)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.642857142857142)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.466666666666667)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:12.525160,"(7.0, 12.0, 9.959999999999999)","(3.1, 3.75, 3.440625)","(10.0, 15.5, 12.642857142857142)","(15.0, 99999, 99990)","(4.4, 5.9, 5.45)","(6.5, 9.4, 8.1)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.466666666666667)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:13.969348,"(7.0, 12.0, 9.959999999999999)","(3.1, 3.75, 3.440625)","(10.0, 15.5, 12.642857142857142)","(15.0, 99999, 99990)","(4.4, 5.9, 5.45)","(6.5, 9.4, 8.1)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.466666666666667)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:15.230024,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:16.673639,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:18.069845,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:19.440700,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:20.919109,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:22.294742,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:23.633223,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:24.948018,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:26.179203,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:27.464820,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:28.828356,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:30.114962,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:31.469300,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:32.854238,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:34.189209,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:35.495882,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:36.967531,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:38.358283,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:39.860108,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:41.335949,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:42.820599,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:44.493680,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:46.065791,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:47.505464,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:48.945999,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:50.457573,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:51.780631,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:53.108732,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:54.453720,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:55.868620,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:57.581351,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:32:59.085709,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:33:00.687562,"(7.0, 12.0, 9.600000000000001)","(3.1, 3.75, 3.435714285714286)","(10.0, 15.5, 12.583333333333334)","(15.0, 99999, 99990)","(4.4, 5.9, 5.35)","(6.5, 9.4, 7.96)","(61.0, 190.0, 133.1818181818182)","(21.0, 48.0, 30.4)","(6.0, 8.8, 7.36)","(20.0, 40.0, 30.0)"
07-01-2023 20:33:02.312338,"(7.0, 12.0, 10.15)","(3.1, 3.75, 3.6125000000000003)","(10.0, 15.5, 12.5)","(15.0, 99999, 99990)","(4.4, 5.9, 5.4)","(6.5, 9.4, 8.1)","(61.0, 190.0, 163.57142857142856)","(21.0, 48.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 30.0)"
07-01-2023 20:33:03.822281,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.8, 5.4)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 30.0)"
07-01-2023 20:33:05.293558,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.8, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:06.626700,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:07.992861,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:09.551643,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:11.111551,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:12.668441,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 12.5)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:14.043331,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:15.640516,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:17.050414,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:18.650260,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:20.112012,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:21.586011,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:23.167237,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:24.795805,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:26.409046,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:27.954138,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:29.339893,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:30.710538,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:32.076429,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:33.455264,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 163.57142857142856)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:34.842661,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.571428571428571)","(61.0, 180.0, 154.44444444444446)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:36.183038,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.571428571428571)","(61.0, 180.0, 154.44444444444446)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:37.496968,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.571428571428571)","(61.0, 180.0, 154.44444444444446)","(21.0, 46.0, 32.666666666666664)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:38.775385,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.571428571428571)","(61.0, 180.0, 154.44444444444446)","(21.0, 46.0, 34.0)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:40.076943,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.6125000000000003)","(10.0, 15.0, 13.2)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.571428571428571)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.6, 8.066666666666666)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:41.723687,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.571428571428571)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.6, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:43.284687,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.46)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:45.007813,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.655555555555556)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:46.586417,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.655555555555556)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:48.190957,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.655555555555556)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:49.659779,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.655555555555556)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:51.170401,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.655555555555556)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
07-01-2023 20:33:52.669468,"(7.0, 11.5, 10.15)","(3.1, 3.7, 3.5)","(10.0, 15.0, 14.1)","(15.0, 99999, 99990)","(4.4, 5.9, 5.655555555555556)","(6.5, 9.2, 8.1)","(61.0, 180.0, 154.44444444444446)","(21.0, 42.0, 33.5)","(6.0, 8.0, 7.666666666666667)","(20.0, 40.0, 33.333333333333336)"
