,Hardtimes,Thomas Aquinas,Legit,Whatsup,Almeraki,Irrigate,Razors Edge,Trustworthy,Ginger Snapz,Pinsk,Oceanides,Lord Spencer,Swing Low
12-01-2023 14:32:16.372422,"(10.0, 15.5, 13.4)","(7.0, 10.5, 9.65)","(16.0, 23.0, 21.333333333333332)","(11.0, 18.5, 16.2)","(8.0, 15.5, 13.0)","(10.0, 19.0, 16.0)","(8.5, 11.0, 9.633333333333333)","(11.0, 14.5, 13.75)","(18.0, 30.0, 24.75)","(17.0, 34.0, 29.0)","(6.0, 9.0, 8.5)","(7.5, 9.0, 9.175)","(26.0, 50.0, 44.27272727272727)"
12-01-2023 14:32:18.015327,"(10.0, 15.5, 13.4)","(7.0, 10.5, 9.200000000000001)","(16.0, 23.0, 21.333333333333332)","(11.0, 18.0, 16.2)","(8.0, 15.5, 12.0)","(10.0, 18.5, 15.666666666666668)","(8.5, 10.5, 9.9)","(11.0, 14.5, 13.75)","(18.0, 30.0, 24.75)","(17.0, 34.0, 29.0)","(6.0, 9.0, 8.5)","(7.5, 9.4, 9.175)","(26.0, 50.0, 44.27272727272727)"
12-01-2023 14:32:19.667940,"(10.0, 15.5, 13.4)","(7.0, 10.0, 9.200000000000001)","(16.0, 23.0, 21.333333333333332)","(11.0, 18.0, 16.2)","(8.0, 15.0, 12.0)","(10.0, 18.0, 15.666666666666668)","(8.5, 10.0, 9.6)","(11.0, 14.5, 13.75)","(18.0, 30.0, 24.75)","(17.0, 34.0, 29.0)","(6.0, 9.0, 8.2)","(7.5, 9.4, 9.175)","(26.0, 50.0, 44.27272727272727)"
12-01-2023 14:32:21.320277,"(10.0, 15.5, 13.25)","(7.0, 10.0, 9.200000000000001)","(16.0, 23.0, 21.333333333333332)","(11.0, 18.0, 16.2)","(8.0, 15.0, 12.0)","(10.0, 18.0, 13.545454545454545)","(8.5, 10.0, 9.6)","(11.0, 14.5, 13.571428571428571)","(18.0, 30.0, 24.75)","(17.0, 34.0, 26.5)","(6.0, 8.8, 8.2)","(7.5, 9.4, 9.175)","(26.0, 50.0, 44.27272727272727)"
12-01-2023 14:32:22.940154,"(10.0, 15.5, 13.25)","(7.0, 10.0, 9.200000000000001)","(16.0, 23.0, 21.333333333333332)","(11.0, 18.0, 16.2)","(8.0, 15.0, 12.0)","(10.0, 18.0, 16.2)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.0, 13.571428571428571)","(18.0, 30.0, 24.75)","(17.0, 34.0, 26.5)","(6.0, 8.8, 8.2)","(7.5, 9.4, 9.175)","(26.0, 50.0, 44.27272727272727)"
12-01-2023 14:32:24.548843,"(10.0, 15.5, 13.25)","(7.0, 10.0, 9.65)","(16.0, 23.0, 18.738095238095237)","(11.0, 18.0, 16.2)","(8.0, 15.0, 12.0)","(10.0, 17.5, 16.2)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.0, 13.75)","(18.0, 30.0, 24.75)","(17.0, 34.0, 26.5)","(6.0, 8.8, 8.2)","(7.5, 9.4, 9.175)","(26.0, 50.0, 44.27272727272727)"
12-01-2023 14:32:26.206170,"(10.0, 15.5, 13.25)","(7.0, 10.5, 8.988888888888889)","(16.0, 21.0, 20.0)","(11.0, 18.0, 16.0)","(8.0, 15.0, 11.666666666666666)","(10.0, 17.5, 14.8)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.5, 13.272727272727273)","(18.0, 30.0, 24.0)","(17.0, 34.0, 28.0)","(6.0, 8.8, 8.114285714285714)","(7.5, 9.4, 9.200000000000001)","(26.0, 50.0, 35.0)"
12-01-2023 14:32:27.941602,"(10.0, 15.5, 13.357142857142858)","(7.0, 10.5, 8.92)","(16.0, 21.0, 19.333333333333332)","(11.0, 18.0, 14.88888888888889)","(8.0, 14.0, 11.818181818181818)","(10.0, 17.0, 12.75)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.5, 13.272727272727273)","(18.0, 30.0, 22.214285714285715)","(17.0, 34.0, 24.333333333333332)","(6.0, 8.8, 8.114285714285714)","(7.5, 9.4, 9.15294117647059)","(26.0, 50.0, 32.0)"
12-01-2023 14:32:29.981815,"(10.0, 15.5, 13.333333333333334)","(7.0, 10.0, 8.92)","(16.0, 21.0, 19.333333333333332)","(11.0, 18.0, 14.7)","(8.0, 14.0, 11.818181818181818)","(10.0, 16.5, 12.8)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.5, 13.272727272727273)","(18.0, 29.0, 23.27777777777778)","(17.0, 32.0, 25.333333333333332)","(6.0, 8.6, 8.4)","(7.5, 9.8, 9.62857142857143)","(26.0, 50.0, 32.81818181818182)"
12-01-2023 14:32:31.886081,"(10.0, 15.0, 13.423076923076923)","(7.0, 10.0, 9.2)","(16.0, 21.0, 18.727272727272727)","(11.0, 17.5, 14.666666666666666)","(8.0, 14.0, 11.625)","(10.0, 16.0, 13.576923076923077)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.5, 13.272727272727273)","(18.0, 28.0, 23.5)","(17.0, 32.0, 23.0)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.41904761904762)","(26.0, 48.0, 39.85714285714286)"
12-01-2023 14:32:33.779712,"(10.0, 14.5, 13.423076923076923)","(7.0, 9.4, 9.2)","(16.0, 21.0, 18.727272727272727)","(11.0, 17.0, 14.666666666666666)","(8.0, 13.5, 11.625)","(10.0, 15.5, 13.576923076923077)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.5, 13.272727272727273)","(18.0, 26.0, 23.5)","(17.0, 30.0, 23.0)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.41904761904762)","(26.0, 50.0, 39.5)"
12-01-2023 14:32:35.719782,"(10.0, 14.5, 13.423076923076923)","(7.0, 9.4, 9.2)","(16.0, 21.0, 19.25)","(11.0, 17.0, 14.9)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.5, 13.576923076923077)","(8.5, 10.0, 9.733333333333333)","(11.0, 14.5, 13.461538461538462)","(18.0, 26.0, 23.5)","(17.0, 30.0, 24.615384615384617)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.41904761904762)","(26.0, 50.0, 43.77777777777778)"
12-01-2023 14:32:37.401805,"(10.0, 14.5, 13.1)","(7.0, 9.4, 9.3)","(16.0, 20.0, 19.25)","(11.0, 17.0, 14.9)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.5, 13.0)","(8.5, 10.0, 9.789473684210526)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 23.833333333333332)","(17.0, 30.0, 24.615384615384617)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.41904761904762)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:39.183172,"(10.0, 14.0, 12.0)","(7.0, 9.4, 9.3)","(16.0, 20.0, 19.25)","(11.0, 16.5, 14.833333333333334)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.5, 13.8)","(8.5, 10.0, 9.789473684210526)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 22.75)","(17.0, 30.0, 24.615384615384617)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.378947368421054)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:40.977117,"(10.0, 14.0, 12.5)","(7.0, 9.4, 9.3)","(16.0, 20.0, 18.794117647058822)","(11.0, 16.5, 14.666666666666666)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.0)","(8.5, 10.0, 9.789473684210526)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 23.0)","(17.0, 30.0, 24.615384615384617)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.378947368421054)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:42.835936,"(10.0, 13.5, 12.5)","(7.0, 9.4, 9.3)","(16.0, 21.0, 19.307692307692307)","(11.0, 16.0, 14.25)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.5, 13.125)","(8.5, 10.0, 9.789473684210526)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 23.5)","(17.0, 30.0, 26.0)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.8, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:44.594317,"(10.0, 13.5, 12.5)","(7.0, 9.4, 9.3)","(16.0, 21.0, 19.307692307692307)","(11.0, 16.0, 14.25)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.846153846153847)","(8.5, 10.0, 9.789473684210526)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 23.5)","(17.0, 30.0, 25.0)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:46.382565,"(10.0, 13.5, 13.045454545454545)","(7.0, 9.4, 9.3)","(16.0, 21.0, 17.869565217391305)","(11.0, 16.0, 14.333333333333334)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.0, 10.263157894736842)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 23.5)","(17.0, 30.0, 23.666666666666668)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:48.464416,"(10.0, 13.5, 13.045454545454545)","(7.0, 9.4, 9.3)","(16.0, 21.0, 17.869565217391305)","(11.0, 16.0, 14.333333333333334)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.666666666666666)","(8.5, 11.0, 10.223076923076922)","(11.0, 14.5, 13.666666666666666)","(18.0, 26.0, 23.5)","(17.0, 29.0, 23.666666666666668)","(6.0, 8.6, 8.104347826086956)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:50.484657,"(10.0, 13.5, 12.5)","(7.0, 9.4, 9.3)","(16.0, 21.0, 18.5)","(11.0, 16.0, 14.1875)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 10.026315789473683)","(11.0, 14.5, 13.461538461538462)","(18.0, 26.0, 23.6)","(17.0, 29.0, 23.666666666666668)","(6.0, 8.4, 8.2)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:52.245817,"(10.0, 13.5, 12.5)","(7.0, 9.4, 9.3)","(16.0, 19.5, 18.5)","(11.0, 15.5, 14.1875)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 10.026315789473683)","(11.0, 14.5, 13.461538461538462)","(18.0, 26.0, 23.6)","(17.0, 29.0, 23.666666666666668)","(6.0, 8.4, 8.2)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:54.008847,"(10.0, 13.5, 12.5)","(7.0, 9.4, 9.3)","(16.0, 19.5, 18.5)","(11.0, 15.5, 14.1875)","(8.0, 13.5, 11.76923076923077)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 10.026315789473683)","(11.0, 14.5, 13.375)","(18.0, 26.0, 23.6)","(17.0, 29.0, 23.666666666666668)","(6.0, 8.4, 8.2)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:55.770625,"(10.0, 13.5, 12.75)","(7.0, 9.4, 9.3)","(16.0, 19.5, 18.428571428571427)","(11.0, 15.5, 13.75)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 10.026315789473683)","(11.0, 14.5, 13.6)","(18.0, 26.0, 22.1)","(17.0, 29.0, 21.727272727272727)","(6.0, 8.4, 8.213333333333333)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:57.557997,"(10.0, 13.5, 13.2)","(7.0, 9.4, 9.3)","(16.0, 19.0, 18.428571428571427)","(11.0, 15.5, 13.75)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 9.961538461538462)","(11.0, 14.5, 13.6)","(18.0, 26.0, 20.041666666666668)","(17.0, 29.0, 22.4)","(6.0, 8.4, 8.209090909090909)","(7.5, 9.6, 9.17142857142857)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:32:59.310484,"(10.0, 13.5, 12.923076923076923)","(7.0, 9.4, 9.3)","(16.0, 19.0, 18.071428571428573)","(11.0, 15.5, 13.75)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 9.961538461538462)","(11.0, 14.5, 13.166666666666666)","(18.0, 26.0, 20.041666666666668)","(17.0, 28.0, 22.4)","(6.0, 8.4, 8.206896551724137)","(7.5, 10.0, 9.23913043478261)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:01.159489,"(10.0, 13.5, 12.923076923076923)","(7.0, 9.4, 9.3)","(16.0, 18.5, 18.071428571428573)","(11.0, 15.5, 14.0)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 9.961538461538462)","(11.0, 14.5, 13.4375)","(18.0, 26.0, 20.041666666666668)","(17.0, 28.0, 22.4)","(6.0, 8.4, 8.066666666666666)","(7.5, 10.0, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:02.878719,"(10.0, 13.5, 12.923076923076923)","(7.0, 9.4, 9.3)","(16.0, 18.5, 17.833333333333332)","(11.0, 15.0, 14.0)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.875)","(8.5, 10.5, 9.961538461538462)","(11.0, 14.0, 13.4375)","(18.0, 26.0, 20.5)","(17.0, 28.0, 23.0)","(6.0, 8.2, 7.88)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:04.663333,"(10.0, 13.5, 13.105263157894736)","(7.0, 9.4, 9.3)","(16.0, 21.0, 17.833333333333332)","(11.0, 15.0, 14.0)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.875)","(8.5, 10.5, 9.961538461538462)","(11.0, 14.0, 13.4375)","(18.0, 26.0, 20.5)","(17.0, 27.0, 26.428571428571427)","(6.0, 8.4, 7.88)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:06.473086,"(10.0, 13.5, 13.105263157894736)","(7.0, 9.4, 9.3)","(16.0, 21.0, 18.071428571428573)","(11.0, 15.0, 13.75)","(8.0, 13.5, 11.7)","(10.0, 15.0, 13.875)","(8.5, 10.5, 9.961538461538462)","(11.0, 14.0, 13.75)","(18.0, 26.0, 20.5)","(17.0, 27.0, 24.666666666666668)","(6.0, 8.4, 7.88)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:08.222124,"(10.0, 13.5, 13.105263157894736)","(7.0, 9.4, 9.3)","(15.0, 20.0, 18.071428571428573)","(11.0, 15.0, 13.75)","(8.5, 13.5, 11.7)","(10.0, 15.0, 13.666666666666666)","(8.5, 10.5, 9.822222222222223)","(11.0, 14.0, 13.75)","(17.0, 26.0, 20.5)","(18.0, 26.0, 24.0)","(6.5, 8.4, 7.978378378378379)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:09.892254,"(10.0, 13.5, 13.105263157894736)","(7.0, 9.4, 9.3)","(15.0, 20.0, 18.5)","(11.0, 15.0, 13.65)","(8.5, 13.5, 11.7)","(10.0, 15.0, 14.333333333333334)","(8.5, 10.0, 9.822222222222223)","(11.0, 14.0, 13.75)","(17.0, 26.0, 20.5)","(18.0, 26.0, 24.0)","(6.5, 8.4, 7.951724137931034)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:11.620037,"(10.0, 13.5, 13.105263157894736)","(7.0, 9.4, 9.3)","(15.0, 19.5, 18.5)","(11.0, 15.0, 13.65)","(8.5, 13.5, 11.7)","(10.0, 15.0, 14.333333333333334)","(8.5, 10.0, 9.822222222222223)","(11.0, 14.0, 13.75)","(17.0, 26.0, 20.5)","(18.0, 26.0, 24.0)","(6.5, 8.2, 7.951724137931034)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 43.77777777777778)"
12-01-2023 14:33:13.384337,"(10.0, 13.5, 13.105263157894736)","(7.0, 9.4, 9.2)","(15.0, 19.5, 17.944444444444443)","(11.0, 15.0, 13.65)","(8.5, 13.5, 11.7)","(10.0, 15.0, 14.285714285714285)","(8.5, 10.0, 9.822222222222223)","(11.0, 14.0, 13.75)","(17.0, 26.0, 20.5)","(18.0, 29.0, 23.6)","(6.5, 8.2, 7.951724137931034)","(7.5, 9.8, 9.705882352941178)","(26.0, 48.0, 39.0)"
12-01-2023 14:33:15.153742,"(10.0, 13.5, 12.38888888888889)","(7.0, 9.4, 9.280000000000001)","(15.0, 19.5, 18.041666666666668)","(11.0, 15.0, 14.134615384615385)","(8.5, 13.5, 11.7)","(10.0, 14.5, 13.76923076923077)","(8.5, 10.0, 9.657142857142857)","(11.0, 14.0, 13.027777777777779)","(17.0, 26.0, 23.166666666666668)","(18.0, 29.0, 24.0)","(6.5, 8.2, 7.951724137931034)","(7.5, 9.8, 9.5)","(26.0, 46.0, 39.6)"
12-01-2023 14:33:16.929957,"(10.0, 12.5, 12.38888888888889)","(7.0, 9.4, 9.280000000000001)","(15.0, 19.5, 17.76923076923077)","(11.0, 15.0, 14.134615384615385)","(8.5, 13.5, 11.7)","(10.0, 14.0, 13.76923076923077)","(8.5, 10.0, 9.657142857142857)","(11.0, 14.0, 13.027777777777779)","(17.0, 25.0, 21.666666666666668)","(18.0, 28.0, 26.0)","(6.5, 8.2, 7.951724137931034)","(7.5, 9.8, 9.575)","(26.0, 46.0, 38.0)"
12-01-2023 14:33:18.718788,"(10.0, 12.5, 12.38888888888889)","(7.0, 9.4, 9.345454545454546)","(15.0, 19.0, 17.266666666666666)","(11.0, 15.0, 14.0)","(8.5, 13.5, 12.333333333333334)","(10.0, 14.0, 13.76923076923077)","(8.5, 10.0, 9.657142857142857)","(11.0, 14.0, 12.6)","(17.0, 25.0, 21.666666666666668)","(18.0, 28.0, 25.0)","(6.5, 8.2, 7.872727272727272)","(7.5, 9.8, 9.753846153846155)","(26.0, 46.0, 39.6)"
12-01-2023 14:33:20.613118,"(10.0, 12.5, 12.38888888888889)","(7.0, 9.4, 9.0)","(15.0, 19.0, 17.928571428571427)","(11.0, 14.5, 14.0)","(8.5, 13.5, 12.333333333333334)","(10.0, 14.0, 13.470588235294118)","(8.5, 10.0, 9.8)","(11.0, 13.5, 13.227272727272727)","(17.0, 25.0, 23.75)","(18.0, 27.0, 25.0)","(6.5, 8.2, 7.945454545454545)","(7.5, 9.8, 9.725000000000001)","(26.0, 46.0, 40.4)"
12-01-2023 14:33:22.338245,"(10.0, 12.5, 12.38888888888889)","(7.0, 9.4, 9.063157894736841)","(15.0, 19.0, 17.928571428571427)","(11.0, 14.5, 13.208333333333334)","(8.5, 13.5, 13.166666666666666)","(10.0, 14.0, 13.470588235294118)","(8.5, 10.0, 9.666666666666666)","(11.0, 13.5, 12.681818181818182)","(17.0, 25.0, 23.75)","(18.0, 27.0, 25.0)","(6.5, 8.2, 7.88421052631579)","(7.5, 9.8, 9.50909090909091)","(26.0, 46.0, 40.4)"
12-01-2023 14:33:24.053305,"(10.0, 12.5, 12.38888888888889)","(7.0, 9.4, 8.955555555555556)","(15.0, 19.0, 18.166666666666668)","(11.0, 13.5, 13.208333333333334)","(8.5, 14.0, 13.166666666666666)","(10.0, 14.0, 13.346153846153847)","(8.5, 10.0, 9.724137931034482)","(11.0, 13.5, 12.681818181818182)","(17.0, 25.0, 23.0)","(18.0, 27.0, 25.0)","(6.5, 8.2, 7.88421052631579)","(7.5, 9.8, 9.50909090909091)","(26.0, 46.0, 36.666666666666664)"
12-01-2023 14:33:25.651258,"(10.0, 12.5, 12.38888888888889)","(7.0, 9.2, 9.123076923076923)","(15.0, 19.0, 17.571428571428573)","(11.0, 13.5, 13.208333333333334)","(8.5, 14.0, 13.166666666666666)","(10.0, 13.5, 13.346153846153847)","(8.5, 10.0, 9.86086956521739)","(11.0, 13.5, 12.722222222222221)","(17.0, 24.0, 22.25)","(18.0, 27.0, 24.545454545454547)","(6.5, 8.2, 7.96)","(7.5, 9.8, 9.672)","(26.0, 44.0, 41.45454545454545)"
12-01-2023 14:33:27.282609,"(10.0, 12.5, 13.105263157894736)","(7.0, 9.4, 9.123076923076923)","(15.0, 19.0, 17.571428571428573)","(11.0, 13.5, 13.208333333333334)","(8.5, 14.0, 13.166666666666666)","(10.0, 13.5, 13.346153846153847)","(8.5, 10.0, 9.86086956521739)","(11.0, 13.5, 12.722222222222221)","(17.0, 23.0, 22.25)","(18.0, 29.0, 24.545454545454547)","(6.5, 8.2, 7.96)","(7.5, 10.0, 9.606349206349206)","(26.0, 44.0, 41.45454545454545)"
12-01-2023 14:33:28.911210,"(10.0, 13.5, 12.875)","(7.0, 9.4, 9.123076923076923)","(15.0, 19.0, 18.0)","(11.0, 13.5, 13.166666666666666)","(8.5, 14.0, 13.166666666666666)","(10.0, 13.5, 13.470588235294118)","(8.5, 10.0, 9.86086956521739)","(11.0, 13.5, 12.722222222222221)","(17.0, 23.0, 22.25)","(18.0, 29.0, 25.333333333333332)","(6.5, 8.2, 7.96)","(7.5, 10.0, 9.605714285714285)","(26.0, 44.0, 39.2)"
12-01-2023 14:33:30.513535,"(10.0, 13.0, 12.636363636363637)","(7.0, 9.4, 9.123076923076923)","(15.0, 18.5, 18.0)","(11.0, 13.5, 13.166666666666666)","(8.5, 14.0, 12.897727272727273)","(10.0, 14.0, 13.470588235294118)","(8.5, 10.0, 9.86086956521739)","(11.0, 13.5, 12.722222222222221)","(17.0, 23.0, 24.285714285714285)","(18.0, 28.0, 25.0)","(6.5, 8.2, 7.96)","(7.5, 10.0, 9.666666666666668)","(26.0, 44.0, 39.2)"
12-01-2023 14:33:32.041963,"(10.0, 13.0, 12.147058823529411)","(7.0, 9.4, 9.04)","(15.0, 18.5, 18.0)","(11.0, 13.5, 12.681818181818182)","(8.5, 13.0, 13.285714285714286)","(10.0, 14.0, 13.470588235294118)","(8.5, 10.0, 9.936842105263159)","(11.0, 13.5, 12.722222222222221)","(17.0, 25.0, 21.2)","(18.0, 27.0, 25.0)","(6.5, 8.2, 7.857142857142857)","(7.5, 10.5, 10.048717948717949)","(26.0, 44.0, 39.2)"
12-01-2023 14:33:33.582035,"(10.0, 12.5, 12.147058823529411)","(7.0, 9.4, 9.04)","(15.0, 18.5, 18.227272727272727)","(11.0, 13.5, 13.367647058823529)","(8.5, 14.0, 13.285714285714286)","(10.0, 14.0, 13.470588235294118)","(8.5, 10.0, 9.92)","(11.0, 13.5, 12.722222222222221)","(17.0, 22.0, 21.2)","(18.0, 27.0, 25.0)","(6.5, 8.2, 7.857142857142857)","(7.5, 10.5, 10.048717948717949)","(26.0, 44.0, 39.2)"
12-01-2023 14:33:35.167954,"(10.0, 12.5, 12.147058823529411)","(7.0, 9.4, 9.049999999999999)","(15.0, 18.5, 17.571428571428573)","(11.0, 13.5, 13.367647058823529)","(8.5, 14.0, 13.4375)","(10.0, 14.0, 13.454545454545455)","(8.5, 10.0, 9.92)","(11.0, 13.5, 12.625)","(17.0, 22.0, 21.428571428571427)","(18.0, 27.0, 25.333333333333332)","(6.5, 8.2, 7.851612903225806)","(7.5, 10.5, 9.958620689655172)","(26.0, 44.0, 39.81818181818181)"
12-01-2023 14:33:36.802567,"(10.0, 12.5, 12.222222222222221)","(7.0, 9.2, 9.0)","(15.0, 19.0, 17.923076923076923)","(11.0, 13.5, 13.3125)","(8.5, 14.0, 13.4)","(10.0, 14.0, 13.55)","(8.5, 10.0, 9.92)","(11.0, 13.5, 12.625)","(17.0, 22.0, 21.11111111111111)","(18.0, 27.0, 24.625)","(6.5, 8.2, 7.866666666666666)","(7.5, 10.0, 9.92258064516129)","(26.0, 42.0, 43.09090909090909)"
12-01-2023 14:33:38.478969,"(10.0, 12.5, 12.214285714285714)","(7.0, 9.2, 9.11111111111111)","(15.0, 18.5, 17.5)","(11.0, 13.5, 13.367647058823529)","(8.5, 14.0, 13.4)","(10.0, 14.0, 13.678571428571429)","(8.5, 10.0, 9.92)","(11.0, 13.5, 12.470588235294118)","(17.0, 22.0, 21.428571428571427)","(18.0, 29.0, 24.625)","(6.5, 8.2, 7.992)","(7.5, 10.0, 10.045652173913044)","(26.0, 46.0, 43.09090909090909)"
12-01-2023 14:33:40.170260,"(10.0, 12.5, 12.214285714285714)","(7.0, 9.2, 9.11111111111111)","(15.0, 18.5, 18.12962962962963)","(11.0, 13.5, 13.367647058823529)","(9.0, 14.0, 13.4)","(10.0, 14.0, 13.678571428571429)","(8.5, 10.0, 9.92)","(11.0, 13.5, 11.980392156862745)","(17.0, 22.0, 21.428571428571427)","(18.0, 29.0, 25.0)","(6.5, 8.2, 7.933333333333333)","(7.5, 10.5, 10.045652173913044)","(26.0, 46.0, 43.09090909090909)"
12-01-2023 14:33:41.917922,"(10.0, 12.5, 12.214285714285714)","(7.0, 9.2, 8.920930232558138)","(15.0, 18.5, 17.22222222222222)","(11.0, 13.5, 13.462962962962964)","(9.0, 14.0, 13.4)","(10.0, 14.0, 13.727272727272727)","(8.5, 10.0, 9.92)","(11.0, 13.5, 12.0)","(17.0, 22.0, 21.428571428571427)","(18.0, 28.0, 25.0)","(6.5, 8.2, 8.028571428571428)","(7.5, 10.5, 9.696428571428571)","(26.0, 46.0, 39.2)"
12-01-2023 14:33:43.749373,"(10.0, 12.5, 12.25)","(7.0, 9.2, 8.812903225806451)","(15.0, 18.0, 17.22222222222222)","(11.0, 13.5, 13.462962962962964)","(9.0, 14.0, 13.4)","(10.0, 14.0, 13.64)","(8.5, 10.0, 9.952941176470588)","(11.0, 13.0, 11.285714285714286)","(17.0, 22.0, 21.363636363636363)","(18.0, 27.0, 25.0)","(6.5, 8.2, 8.028571428571428)","(7.5, 10.5, 10.03125)","(26.0, 44.0, 39.2)"
12-01-2023 14:33:45.412982,"(10.0, 12.5, 12.25)","(7.0, 9.2, 8.738461538461538)","(15.0, 18.0, 17.285714285714285)","(11.0, 13.5, 13.347222222222221)","(9.0, 14.0, 13.4)","(10.0, 14.0, 13.64)","(8.5, 10.0, 9.933333333333334)","(11.0, 13.0, 11.2)","(17.0, 25.0, 21.5)","(18.0, 27.0, 24.625)","(6.5, 8.2, 8.028571428571428)","(7.5, 10.5, 10.14)","(26.0, 48.0, 36.8)"
12-01-2023 14:33:47.060592,"(10.0, 12.5, 12.25)","(7.0, 9.2, 8.738461538461538)","(15.0, 18.0, 17.214285714285715)","(11.0, 13.5, 13.347222222222221)","(9.0, 14.0, 13.4)","(10.0, 14.0, 14.227272727272727)","(8.5, 10.0, 9.970731707317073)","(11.0, 13.0, 11.2)","(17.0, 24.0, 21.5)","(18.0, 29.0, 24.8)","(6.5, 8.2, 8.028571428571428)","(7.5, 10.5, 10.14)","(26.0, 48.0, 36.8)"
12-01-2023 14:33:48.834123,"(10.0, 12.5, 12.25)","(7.0, 9.2, 8.738461538461538)","(15.0, 18.5, 17.214285714285715)","(11.0, 13.5, 13.347222222222221)","(9.0, 14.0, 13.666666666666666)","(11.0, 14.5, 13.666666666666666)","(9.0, 10.0, 9.973333333333333)","(10.0, 13.0, 11.75)","(18.0, 24.0, 21.5)","(18.0, 28.0, 24.6)","(6.5, 8.2, 8.028571428571428)","(7.5, 10.5, 10.086)","(26.0, 46.0, 38.0)"
