,All Lit Up,My Brockie,Flying Tiny Tim,Yeah Duggi,Genuine Risk,Adele Amour,Elite Choice,Astral Star
40,"[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 2, 700774), 16.0, 38.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 3, 830770), 16.0, 38.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 4, 986761), 16.0, 38.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 6, 120282), 16.0, 38.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 7, 254892), 16.0, 38.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 8, 386563), 16.0, 34.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 9, 529004), 16.0, 34.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 10, 688530), 16.0, 34.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 11, 857501), 16.0, 34.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 13, 11641), 16.0, 34.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 14, 146250), 16.0, 34.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 15, 277641), 16.0, 34.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 16, 413575), 16.0, 34.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 17, 544638), 16.0, 34.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 18, 680400), 16.0, 34.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 19, 818547), 16.0, 34.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 20, 961834), 16.0, 34.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 22, 89620), 16.0, 34.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 23, 231449), 16.0, 34.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 4.2, 7.0]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 24, 375007), 16.0, 34.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 25, 523532), 16.0, 34.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 26, 658788), 16.0, 34.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 27, 795539), 16.0, 34.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 28, 926252), 16.0, 34.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 30, 57763), 16.0, 34.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 31, 197163), 16.0, 34.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 32, 341219), 16.0, 29.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 33, 495868), 16.0, 29.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 34, 620495), 16.0, 29.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 35, 782134), 16.0, 29.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 36, 913644), 16.0, 38.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 38, 57469), 16.0, 38.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 39, 187078), 16.0, 38.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 40, 343196), 16.0, 38.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 41, 475553), 16.0, 38.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 42, 611079), 16.0, 38.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 43, 752073), 16.0, 36.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 44, 901823), 16.0, 34.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 46, 34312), 16.0, 34.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 1.8, 2.48]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 31.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 18, 24, 47, 182566), 16.0, 34.0]"
