,Princess Damiro,Powered Up,Farmor Frisky,Skylark Bully,Shian Kelly
10-01-2023 14:37:36.620539,"(1.9, 2.14, 2.134137931034483)","(2.4, 3.05, 3.0376068376068375)","(6.0, 7.2, 7.163265306122449)","(101.0, 210.0, 195.71428571428572)","(14.0, 17.0, 17.833333333333332)"
10-01-2023 14:37:37.648223,"(1.9, 2.14, 2.1275609756097564)","(2.4, 3.05, 3.0385826771653544)","(6.0, 7.2, 7.252941176470588)","(101.0, 210.0, 195.71428571428572)","(14.0, 18.0, 17.970588235294116)"
10-01-2023 14:37:38.696225,"(1.9, 2.16, 2.1349450549450553)","(2.4, 3.05, 2.997213114754098)","(6.0, 7.4, 7.066666666666666)","(101.0, 210.0, 195.71428571428572)","(14.0, 18.0, 17.96385542168675)"
10-01-2023 14:37:39.677660,"(1.9, 2.16, 2.13265306122449)","(2.4, 3.05, 3.0026143790849673)","(6.0, 7.4, 7.233333333333333)","(101.0, 210.0, 195.71428571428572)","(14.0, 18.0, 17.448979591836736)"
10-01-2023 14:37:40.668691,"(1.9, 2.16, 2.1396610169491526)","(2.4, 3.05, 2.9895833333333335)","(6.0, 7.2, 7.179166666666667)","(101.0, 210.0, 195.71428571428572)","(14.0, 17.5, 17.34)"
10-01-2023 14:37:41.738190,"(1.9, 2.16, 2.1375757575757577)","(2.4, 3.05, 2.9894736842105263)","(6.0, 7.2, 7.032)","(101.0, 210.0, 198.46153846153845)","(14.0, 17.5, 17.4)"
10-01-2023 14:37:42.726867,"(1.95, 2.2, 2.1893006993006994)","(2.45, 3.0, 2.993939393939394)","(6.0, 7.2, 7.032)","(101.0, 210.0, 198.46153846153845)","(14.0, 17.5, 17.833333333333332)"
10-01-2023 14:37:43.728613,"(1.95, 2.14, 2.1346875)","(2.45, 3.1, 3.0044198895027625)","(6.0, 7.2, 7.1045454545454545)","(101.0, 210.0, 201.66666666666669)","(14.0, 18.0, 17.735294117647058)"
10-01-2023 14:37:44.742647,"(1.95, 2.18, 2.1611111111111114)","(2.45, 3.05, 3.006504854368932)","(6.0, 7.0, 9998.5)","(101.0, 210.0, 9998.5)","(14.0, 18.0, 9998.5)"
10-01-2023 14:37:45.750636,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:46.726938,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:47.687764,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:48.666275,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:49.573015,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:50.556177,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:51.603425,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:52.566822,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:53.480276,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:54.460310,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:55.371454,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
10-01-2023 14:37:56.363219,"(1.95, 99998, 9998.5)","(2.4, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(14.0, 99998, 9998.5)"
