,Kraken Freckles,Diva Dot,Shanias Dream,Vortex,Kraken Attila,Slingshot Bruno,Stylish Ken,Husky Freckle
08-12-2022 12:46:23.922879,"(2.25, 2.66, 2.6475)","(51.0, 95.0, 88.86363636363636)","(19.0, 25.0, 24.875)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.8, 4.738181818181818)","(6.0, 8.4, 8.241509433962264)","(3.6, 4.5, 4.4625)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:24.972181,"(2.25, 2.68, 2.635294117647059)","(51.0, 95.0, 88.86363636363636)","(19.0, 25.0, 24.875)","(61.0, 140.0, 137.69230769230768)","(4.0, 4.8, 4.738181818181818)","(6.0, 8.4, 8.241509433962264)","(3.6, 4.5, 4.478048780487805)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:26.027503,"(2.25, 2.66, 2.628)","(51.0, 95.0, 88.25)","(19.0, 25.0, 24.875)","(61.0, 140.0, 142.0)","(4.0, 4.8, 4.778787878787878)","(6.0, 8.4, 8.241509433962264)","(3.6, 4.5, 4.478048780487805)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:27.042082,"(2.25, 2.66, 2.630909090909091)","(51.0, 95.0, 85.35714285714286)","(19.0, 25.0, 24.833333333333332)","(61.0, 150.0, 141.42857142857144)","(4.0, 4.8, 4.866666666666667)","(6.0, 8.4, 8.241509433962264)","(3.6, 4.5, 4.452)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:28.165700,"(2.25, 2.64, 2.62873786407767)","(51.0, 95.0, 86.81818181818181)","(19.0, 24.0, 23.76)","(61.0, 150.0, 138.0)","(4.0, 4.9, 4.884507042253522)","(6.0, 8.4, 8.23846153846154)","(3.6, 4.5, 4.452)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:29.274237,"(2.25, 2.64, 2.629019607843137)","(51.0, 95.0, 86.81818181818181)","(19.0, 24.0, 23.75)","(61.0, 150.0, 131.8181818181818)","(4.0, 4.9, 4.864367816091955)","(6.0, 8.4, 8.08)","(3.6, 4.5, 4.441052631578947)","(101.0, 280.0, 255.0)"
08-12-2022 12:46:30.391086,"(2.25, 2.68, 2.670075187969925)","(51.0, 90.0, 85.71428571428572)","(19.0, 24.0, 23.75)","(61.0, 140.0, 127.14285714285714)","(4.0, 4.9, 4.853424657534247)","(6.0, 8.2, 8.057142857142857)","(3.6, 4.5, 4.424324324324324)","(101.0, 280.0, 260.0)"
08-12-2022 12:46:31.509007,"(2.25, 2.68, 2.6702583025830258)","(51.0, 90.0, 85.71428571428572)","(19.0, 24.0, 23.75)","(61.0, 140.0, 127.14285714285714)","(4.0, 4.9, 4.853424657534247)","(6.0, 8.2, 8.08051948051948)","(3.6, 4.5, 4.406060606060606)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:32.718407,"(2.25, 2.68, 2.6652873563218393)","(51.0, 90.0, 85.71428571428572)","(19.0, 24.0, 23.75)","(61.0, 140.0, 127.14285714285714)","(4.0, 4.9, 4.857352941176471)","(6.0, 8.2, 8.09189189189189)","(3.6, 4.5, 4.411764705882353)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:33.830530,"(2.25, 2.68, 2.667076923076923)","(51.0, 90.0, 85.26315789473685)","(19.0, 24.0, 23.666666666666668)","(61.0, 140.0, 120.0)","(4.0, 4.9, 4.864556962025317)","(6.0, 8.2, 8.073417721518986)","(3.6, 4.5, 4.41875)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:35.015588,"(2.25, 2.68, 2.667076923076923)","(51.0, 90.0, 85.83333333333333)","(19.0, 24.0, 23.666666666666668)","(61.0, 140.0, 127.14285714285714)","(4.0, 4.9, 4.855)","(6.0, 8.2, 8.07012987012987)","(3.6, 4.5, 4.413333333333334)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:36.208435,"(2.25, 2.68, 2.665542168674699)","(51.0, 90.0, 86.05263157894737)","(19.0, 24.0, 23.666666666666668)","(61.0, 140.0, 127.14285714285714)","(4.0, 4.9, 4.8225)","(6.0, 8.2, 8.053658536585365)","(3.6, 4.5, 4.425714285714285)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:37.421399,"(2.25, 2.68, 2.668169014084507)","(51.0, 90.0, 86.84210526315789)","(19.0, 24.0, 23.434782608695652)","(61.0, 140.0, 127.14285714285714)","(4.0, 4.9, 4.80379746835443)","(6.0, 8.2, 8.074698795180723)","(3.6, 4.5, 4.388)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:38.695801,"(2.25, 2.74, 2.7356521739130435)","(51.0, 90.0, 86.84210526315789)","(19.0, 24.0, 22.703703703703702)","(61.0, 140.0, 126.15384615384616)","(4.0, 4.9, 4.806172839506173)","(6.0, 8.2, 8.074698795180723)","(3.6, 4.4, 4.421348314606742)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:39.889988,"(2.25, 2.74, 2.7270588235294118)","(51.0, 90.0, 86.66666666666667)","(19.0, 23.0, 22.703703703703702)","(61.0, 140.0, 126.15384615384616)","(4.0, 4.9, 4.812328767123288)","(6.0, 8.2, 8.071794871794872)","(3.6, 4.5, 4.421348314606742)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:41.093384,"(2.25, 2.74, 2.7304000000000004)","(51.0, 90.0, 86.47058823529412)","(19.0, 23.0, 22.703703703703702)","(61.0, 140.0, 120.0)","(4.0, 4.9, 4.808571428571429)","(6.0, 8.2, 8.038888888888888)","(3.6, 4.5, 4.432673267326733)","(101.0, 280.0, 261.8181818181818)"
08-12-2022 12:46:42.313956,"(2.25, 2.74, 2.7331034482758625)","(51.0, 90.0, 86.47058823529412)","(19.0, 23.0, 22.703703703703702)","(61.0, 140.0, 120.0)","(4.0, 4.9, 4.779487179487179)","(6.0, 8.2, 8.011111111111111)","(3.6, 4.5, 4.429268292682927)","(101.0, 280.0, 246.66666666666666)"
08-12-2022 12:46:43.513839,"(2.25, 2.76, 2.745263157894737)","(51.0, 90.0, 86.84210526315789)","(19.0, 23.0, 22.857142857142858)","(61.0, 140.0, 122.0)","(4.0, 4.9, 4.736111111111111)","(6.0, 8.2, 8.005714285714285)","(3.6, 4.5, 4.455913978494624)","(101.0, 280.0, 230.0)"
08-12-2022 12:46:44.670412,"(2.25, 2.76, 2.7446153846153845)","(51.0, 90.0, 86.66666666666667)","(19.0, 23.0, 22.857142857142858)","(61.0, 140.0, 128.0)","(4.0, 4.8, 4.719444444444444)","(6.0, 8.2, 8.005714285714285)","(3.6, 4.5, 4.458163265306123)","(101.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:45.904110,"(2.25, 2.76, 2.7548387096774194)","(51.0, 90.0, 86.66666666666667)","(19.0, 23.0, 22.818181818181817)","(61.0, 140.0, 116.66666666666667)","(4.0, 4.8, 4.701333333333333)","(6.0, 8.2, 7.956521739130435)","(3.6, 4.5, 4.458163265306123)","(101.0, 280.0, 251.42857142857142)"
08-12-2022 12:46:46.954910,"(2.25, 2.78, 2.7613333333333334)","(51.0, 85.0, 83.0)","(19.0, 23.0, 22.818181818181817)","(61.0, 130.0, 116.66666666666667)","(4.0, 4.8, 4.701333333333333)","(6.0, 8.0, 7.956521739130435)","(3.6, 4.5, 4.4593750000000005)","(101.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:48.046071,"(2.25, 2.78, 2.7678787878787876)","(51.0, 85.0, 81.66666666666667)","(19.0, 23.0, 22.818181818181817)","(61.0, 130.0, 118.0)","(4.0, 4.7, 4.663333333333333)","(6.0, 8.0, 7.923076923076923)","(3.6, 4.5, 4.5196969696969695)","(101.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:49.348818,"(2.25, 2.78, 2.7647272727272725)","(51.0, 85.0, 82.0)","(19.0, 23.0, 22.642857142857142)","(61.0, 140.0, 121.53846153846155)","(4.0, 4.7, 4.641379310344828)","(6.0, 8.0, 8.011111111111111)","(3.6, 4.6, 4.5181208053691275)","(101.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:50.487404,"(2.25, 2.78, 2.7647272727272725)","(51.0, 85.0, 82.0)","(19.0, 23.0, 22.642857142857142)","(61.0, 140.0, 121.53846153846155)","(4.0, 4.7, 4.633333333333333)","(6.0, 8.2, 8.072727272727272)","(3.6, 4.6, 4.519727891156463)","(91.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:51.749032,"(2.25, 2.78, 2.760952380952381)","(51.0, 85.0, 82.0)","(19.0, 23.0, 22.642857142857142)","(61.0, 140.0, 120.0)","(4.0, 4.7, 4.625)","(6.0, 8.2, 8.060869565217391)","(3.6, 4.6, 4.519727891156463)","(91.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:52.885866,"(2.25, 2.78, 2.759310344827586)","(51.0, 85.0, 81.66666666666667)","(19.0, 23.0, 22.44)","(61.0, 140.0, 120.0)","(4.0, 4.7, 4.6456140350877195)","(6.0, 8.2, 8.068493150684931)","(3.6, 4.6, 4.523943661971831)","(91.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:54.016913,"(2.25, 2.76, 2.759310344827586)","(51.0, 85.0, 81.66666666666667)","(19.0, 23.0, 22.3)","(61.0, 140.0, 120.0)","(4.0, 4.7, 4.588311688311688)","(6.0, 8.2, 8.1)","(3.6, 4.6, 4.487179487179487)","(91.0, 280.0, 248.75)"
08-12-2022 12:46:55.255698,"(2.25, 2.78, 2.764705882352941)","(51.0, 85.0, 84.0)","(19.0, 23.0, 22.3)","(61.0, 140.0, 121.25)","(4.0, 4.6, 4.626506024096385)","(6.0, 8.2, 8.0304)","(3.6, 4.5, 4.4765625)","(91.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:56.467878,"(2.25, 2.8, 2.792)","(51.0, 85.0, 84.0)","(19.0, 23.0, 22.2)","(61.0, 140.0, 132.5)","(4.0, 4.7, 4.636458333333334)","(6.0, 8.2, 8.010852713178295)","(3.6, 4.5, 4.545333333333333)","(91.0, 280.0, 238.33333333333334)"
08-12-2022 12:46:57.683350,"(2.25, 2.78, 2.7453333333333334)","(51.0, 85.0, 84.0)","(19.0, 23.0, 21.533333333333335)","(61.0, 140.0, 132.5)","(4.0, 4.7, 4.629824561403509)","(6.0, 8.2, 7.933333333333334)","(3.6, 4.6, 4.52)","(91.0, 280.0, 248.75)"
08-12-2022 12:46:58.856263,"(2.25, 2.8, 2.7775999999999996)","(51.0, 85.0, 84.0)","(19.0, 22.0, 21.5)","(61.0, 140.0, 132.5)","(4.0, 4.7, 4.635416666666666)","(6.0, 8.0, 7.924137931034482)","(3.6, 4.6, 4.510204081632653)","(91.0, 280.0, 243.33333333333334)"
08-12-2022 12:47:00.003809,"(2.3, 2.8, 2.7843478260869565)","(51.0, 85.0, 83.94736842105263)","(18.0, 22.0, 21.555555555555557)","(61.0, 140.0, 132.5)","(4.0, 4.7, 4.635416666666666)","(6.0, 8.0, 7.924137931034482)","(3.6, 4.6, 4.512041884816754)","(91.0, 270.0, 242.72727272727272)"
08-12-2022 12:47:01.152136,"(2.3, 2.8, 2.78258064516129)","(51.0, 85.0, 83.94736842105263)","(18.0, 22.0, 21.555555555555557)","(61.0, 140.0, 132.5)","(4.0, 4.7, 4.625974025974026)","(6.0, 8.0, 7.910204081632653)","(3.6, 4.6, 4.516483516483516)","(91.0, 270.0, 245.0)"
08-12-2022 12:47:02.296984,"(2.3, 2.8, 2.79037037037037)","(51.0, 85.0, 84.0)","(18.0, 22.0, 21.555555555555557)","(61.0, 140.0, 134.0)","(4.0, 4.7, 4.623170731707317)","(6.0, 8.0, 7.909278350515464)","(3.6, 4.6, 4.494642857142857)","(91.0, 270.0, 241.42857142857142)"
08-12-2022 12:47:03.466099,"(2.3, 2.82, 2.809473684210526)","(51.0, 85.0, 84.0)","(18.0, 22.0, 21.35)","(61.0, 140.0, 118.57142857142857)","(4.0, 4.7, 4.6046979865771815)","(6.0, 8.0, 7.9)","(3.6, 4.5, 4.4743589743589745)","(91.0, 270.0, 242.72727272727272)"
08-12-2022 12:47:04.629430,"(2.3, 2.84, 2.814782608695652)","(51.0, 85.0, 84.0)","(18.0, 22.0, 21.35)","(61.0, 140.0, 124.61538461538461)","(4.0, 4.7, 4.601960784313726)","(6.0, 8.0, 7.900917431192661)","(3.6, 4.5, 4.4765625)","(91.0, 270.0, 248.57142857142856)"
08-12-2022 12:47:05.768302,"(2.3, 2.84, 2.8211320754716978)","(51.0, 85.0, 83.97435897435898)","(18.0, 22.0, 21.35)","(61.0, 140.0, 114.54545454545455)","(4.0, 4.7, 4.6034013605442174)","(6.0, 8.0, 7.901851851851852)","(3.6, 4.5, 4.4784172661870505)","(91.0, 270.0, 241.42857142857142)"
08-12-2022 12:47:06.829895,"(2.3, 2.84, 2.8207692307692307)","(51.0, 85.0, 82.3913043478261)","(18.0, 22.0, 21.35)","(61.0, 140.0, 124.0)","(4.0, 4.7, 4.607042253521127)","(6.0, 8.0, 7.901851851851852)","(3.6, 4.5, 4.4784172661870505)","(91.0, 270.0, 236.66666666666666)"
08-12-2022 12:47:07.971626,"(2.3, 2.82, 2.8052173913043474)","(51.0, 85.0, 82.3913043478261)","(18.0, 22.0, 21.708333333333332)","(61.0, 140.0, 124.0)","(4.0, 4.7, 4.607801418439716)","(6.0, 8.0, 7.902752293577982)","(3.6, 4.5, 4.455612244897959)","(91.0, 270.0, 228.33333333333334)"
08-12-2022 12:47:09.094219,"(2.3, 2.82, 2.806875)","(51.0, 85.0, 82.5)","(18.0, 22.0, 21.708333333333332)","(61.0, 140.0, 124.0)","(4.0, 4.7, 4.6066666666666665)","(6.0, 8.0, 7.902752293577982)","(3.6, 4.5, 4.455612244897959)","(91.0, 270.0, 241.42857142857142)"
08-12-2022 12:47:10.240466,"(2.3, 2.82, 2.8099999999999996)","(51.0, 85.0, 82.5)","(18.0, 22.0, 21.708333333333332)","(61.0, 140.0, 124.0)","(4.0, 4.7, 4.6)","(6.0, 8.0, 7.903636363636363)","(3.6, 4.5, 4.4546875)","(91.0, 270.0, 236.66666666666666)"
08-12-2022 12:47:11.395169,"(2.3, 2.84, 2.825833333333333)","(51.0, 85.0, 82.5)","(18.0, 22.0, 22.705882352941178)","(61.0, 140.0, 121.17647058823529)","(4.0, 4.7, 4.526744186046511)","(6.0, 8.0, 7.909090909090909)","(3.6, 4.5, 4.379166666666667)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:12.575713,"(2.3, 2.86, 2.8453846153846154)","(51.0, 85.0, 82.44680851063829)","(18.0, 23.0, 22.72289156626506)","(61.0, 140.0, 127.77777777777777)","(4.0, 4.6, 4.476470588235294)","(6.0, 8.0, 7.909090909090909)","(3.6, 4.4, 4.367307692307692)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:13.891681,"(2.3, 2.86, 2.8495)","(51.0, 80.0, 79.72972972972973)","(18.0, 23.0, 22.72289156626506)","(61.0, 130.0, 127.77777777777777)","(4.0, 4.5, 4.35625)","(6.0, 8.0, 7.921212121212121)","(3.6, 4.4, 4.367961165048544)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:15.188807,"(2.3, 2.88, 2.8766666666666665)","(51.0, 80.0, 79.74358974358974)","(18.0, 23.0, 23.575)","(61.0, 130.0, 127.77777777777777)","(4.0, 4.4, 4.309923664122138)","(6.0, 8.0, 8.008695652173913)","(3.6, 4.4, 4.369158878504673)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:16.422538,"(2.3, 2.92, 2.892444444444444)","(51.0, 80.0, 79.74358974358974)","(18.0, 24.0, 24.6875)","(61.0, 130.0, 127.77777777777777)","(4.0, 4.4, 4.275)","(6.0, 8.2, 8.008695652173913)","(3.6, 4.4, 4.3656250000000005)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:17.797243,"(2.3, 2.92, 2.896140350877193)","(51.0, 80.0, 79.625)","(18.0, 25.0, 24.956521739130434)","(61.0, 130.0, 127.77777777777777)","(4.0, 4.3, 4.2753424657534245)","(6.0, 8.2, 8.008)","(3.6, 4.4, 4.364893617021277)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:19.062416,"(2.3, 2.92, 2.8975)","(51.0, 80.0, 79.60526315789474)","(18.0, 26.0, 24.956521739130434)","(61.0, 130.0, 127.77777777777777)","(4.0, 4.3, 4.266265060240964)","(6.0, 8.2, 8.008)","(3.6, 4.4, 4.364893617021277)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:20.241662,"(2.3, 2.92, 2.911)","(51.0, 80.0, 79.60526315789474)","(18.0, 26.0, 25.38888888888889)","(61.0, 130.0, 128.57142857142858)","(4.0, 4.3, 4.283333333333333)","(6.0, 8.2, 8.008)","(3.6, 4.4, 4.36)","(91.0, 270.0, 245.0)"
08-12-2022 12:47:21.315434,"(2.3, 2.9, 2.8899999999999997)","(51.0, 80.0, 79.61538461538461)","(18.0, 26.0, 25.38888888888889)","(61.0, 130.0, 128.57142857142858)","(4.0, 4.4, 4.285714285714286)","(6.0, 8.2, 8.03448275862069)","(3.6, 4.4, 4.358695652173913)","(91.0, 270.0, 240.0)"
08-12-2022 12:47:22.394424,"(2.3, 2.9, 2.8899999999999997)","(51.0, 80.0, 79.63414634146342)","(18.0, 26.0, 25.194444444444443)","(61.0, 130.0, 128.57142857142858)","(4.0, 4.4, 4.292307692307692)","(6.0, 8.2, 8.03448275862069)","(3.6, 4.4, 4.336111111111111)","(91.0, 280.0, 240.0)"
08-12-2022 12:47:23.503347,"(2.3, 2.92, 2.895238095238095)","(51.0, 80.0, 79.63414634146342)","(18.0, 26.0, 25.36842105263158)","(61.0, 130.0, 128.57142857142858)","(4.0, 4.4, 4.294488188976378)","(6.0, 8.2, 8.04)","(3.6, 4.4, 4.347712418300653)","(91.0, 280.0, 240.0)"
08-12-2022 12:47:24.696137,"(2.3, 2.9, 2.8866666666666667)","(51.0, 80.0, 79.87179487179488)","(18.0, 25.0, 24.055555555555557)","(61.0, 130.0, 129.6)","(3.9, 4.4, 4.269767441860465)","(6.0, 8.2, 8.04)","(3.6, 4.4, 4.346308724832215)","(91.0, 280.0, 240.0)"
08-12-2022 12:47:25.881017,"(2.3, 2.92, 2.911764705882353)","(51.0, 80.0, 79.86486486486487)","(18.0, 25.0, 24.055555555555557)","(61.0, 140.0, 129.6)","(3.9, 4.3, 4.260606060606061)","(6.0, 8.2, 8.04)","(3.6, 4.4, 4.346308724832215)","(91.0, 280.0, 240.0)"
08-12-2022 12:47:27.111975,"(2.3, 2.94, 2.9266666666666667)","(51.0, 80.0, 79.86486486486487)","(18.0, 25.0, 24.045454545454547)","(61.0, 140.0, 127.74193548387098)","(3.9, 4.3, 4.177142857142857)","(6.0, 8.2, 8.533333333333333)","(3.6, 4.4, 4.398717948717948)","(91.0, 280.0, 240.0)"
08-12-2022 12:47:28.275487,"(2.3, 3.1, 2.996216216216216)","(51.0, 85.0, 82.09677419354838)","(18.0, 25.0, 9998.5)","(61.0, 140.0, 9998.5)","(3.9, 4.4, 9998.5)","(6.0, 8.8, 9998.5)","(3.6, 4.5, 9998.5)","(91.0, 280.0, 9998.5)"
08-12-2022 12:47:29.470685,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:30.686110,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:31.776729,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:32.875319,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:33.883929,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:34.946661,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:35.944370,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:37.050841,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:38.156793,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
08-12-2022 12:47:39.172362,"(2.3, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(6.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(91.0, 99998, 9998.5)"
