,Spill The Tears,Dragon Pins,Thunder Moon,Madagascar Miss,Brazetti,Rodian Bull,Sidewalk,Coffee Coming,Dynamic Jewel,Scare Campaign,Sunny Ekcels
12-01-2023 16:12:31.353192,"(7.5, 10.5, 9.75)","(7.5, 10.5, 9.947368421052632)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.5, 10.25)","(26.0, 75.0, 61.4375)","(20.0, 32.0, 31.2)","(31.0, 75.0, 58.333333333333336)","(12.0, 18.0, 16.875)","(91.0, 150.0, 135.0)","(12.0, 20.0, 18.666666666666668)","(91.0, 190.0, 165.0)"
12-01-2023 16:12:33.122844,"(7.5, 10.5, 9.75)","(7.5, 10.5, 10.36)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.5, 10.25)","(26.0, 75.0, 61.4375)","(20.0, 32.0, 29.666666666666668)","(31.0, 75.0, 64.375)","(12.0, 18.0, 17.0)","(91.0, 150.0, 124.28571428571429)","(12.0, 20.0, 18.444444444444443)","(91.0, 190.0, 165.0)"
12-01-2023 16:12:34.854711,"(7.5, 10.5, 9.75)","(7.5, 10.5, 10.36)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.5, 10.25)","(26.0, 75.0, 61.4375)","(20.0, 32.0, 29.666666666666668)","(31.0, 80.0, 64.375)","(12.0, 18.0, 17.0)","(91.0, 150.0, 125.0)","(12.0, 20.0, 18.6)","(91.0, 190.0, 165.0)"
12-01-2023 16:12:36.531799,"(7.5, 10.5, 9.75)","(7.5, 10.5, 10.36)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.5, 10.25)","(26.0, 75.0, 62.3125)","(20.0, 32.0, 29.666666666666668)","(31.0, 80.0, 64.375)","(12.0, 18.0, 17.0)","(91.0, 150.0, 125.0)","(12.0, 19.0, 18.0)","(91.0, 190.0, 165.0)"
12-01-2023 16:12:38.174522,"(7.5, 10.5, 9.75)","(7.5, 10.5, 9.933333333333334)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.5, 10.25)","(26.0, 75.0, 57.368421052631575)","(20.0, 32.0, 29.666666666666668)","(31.0, 80.0, 64.375)","(12.0, 18.0, 17.0)","(91.0, 150.0, 123.33333333333333)","(12.0, 19.0, 18.0)","(91.0, 190.0, 151.42857142857142)"
12-01-2023 16:12:39.642151,"(7.5, 10.5, 9.818181818181818)","(7.5, 10.5, 10.042307692307693)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.5, 10.444444444444445)","(26.0, 70.0, 57.368421052631575)","(20.0, 32.0, 29.666666666666668)","(31.0, 80.0, 59.166666666666664)","(12.0, 18.0, 16.4)","(91.0, 140.0, 124.0)","(12.0, 19.0, 17.5)","(91.0, 180.0, 150.0)"
12-01-2023 16:12:41.270222,"(7.5, 10.5, 9.75)","(7.5, 10.5, 10.661290322580646)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 57.368421052631575)","(20.0, 32.0, 29.666666666666668)","(31.0, 80.0, 61.666666666666664)","(12.0, 18.0, 16.4)","(91.0, 140.0, 124.0)","(12.0, 19.0, 17.285714285714285)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:42.886618,"(7.5, 10.5, 9.714285714285714)","(7.5, 11.0, 10.661290322580646)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 54.0)","(20.0, 32.0, 27.5)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(91.0, 140.0, 121.66666666666667)","(12.0, 19.0, 17.285714285714285)","(91.0, 180.0, 155.0)"
12-01-2023 16:12:44.461352,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.661290322580646)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 54.0)","(20.0, 32.0, 27.5)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(91.0, 130.0, 113.33333333333333)","(12.0, 19.0, 17.285714285714285)","(91.0, 180.0, 155.0)"
12-01-2023 16:12:46.148548,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.661290322580646)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 54.0)","(20.0, 32.0, 28.0)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(91.0, 130.0, 120.0)","(12.0, 19.0, 17.285714285714285)","(91.0, 180.0, 155.0)"
12-01-2023 16:12:47.890727,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.409090909090908)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 54.0)","(20.0, 30.0, 29.0)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 170.0, 115.0)","(12.0, 19.0, 17.285714285714285)","(91.0, 180.0, 160.0)"
12-01-2023 16:12:49.652196,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.446808510638299)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 57.368421052631575)","(20.0, 32.0, 29.0)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 160.0, 131.25)","(12.0, 19.0, 17.285714285714285)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:51.476097,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.5)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 57.368421052631575)","(20.0, 32.0, 28.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 150.0, 125.0)","(12.0, 19.0, 17.285714285714285)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:53.144101,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.5)","(1.75, 1.95, 1.9361538461538461)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 57.368421052631575)","(20.0, 32.0, 28.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 140.0, 123.75)","(12.0, 19.0, 17.285714285714285)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:54.822335,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.5)","(1.75, 1.95, 1.9656521739130435)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 54.0)","(20.0, 32.0, 28.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 150.0, 123.75)","(12.0, 19.0, 17.5)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:56.497988,"(7.5, 10.0, 9.5)","(7.5, 11.0, 10.294117647058824)","(1.75, 1.97, 1.9725)","(8.5, 11.0, 10.363636363636363)","(26.0, 70.0, 50.0)","(20.0, 32.0, 25.0)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 150.0, 133.33333333333334)","(12.0, 19.0, 17.5)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:58.166857,"(7.5, 10.0, 9.428571428571429)","(7.5, 11.0, 10.294117647058824)","(1.75, 1.98, 1.9725)","(8.5, 11.0, 10.363636363636363)","(26.0, 65.0, 50.41666666666667)","(20.0, 32.0, 26.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 140.0, 125.0)","(12.0, 19.0, 17.125)","(91.0, 170.0, 160.0)"
12-01-2023 16:12:59.664110,"(7.5, 10.0, 9.44)","(7.5, 11.0, 10.294117647058824)","(1.75, 1.98, 1.9725)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 52.5)","(20.0, 32.0, 26.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 17.142857142857142)","(81.0, 140.0, 125.0)","(12.0, 19.0, 17.333333333333332)","(91.0, 190.0, 170.0)"
12-01-2023 16:13:01.223863,"(7.5, 9.8, 9.44)","(7.5, 11.0, 10.225806451612904)","(1.75, 1.98, 1.9725)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 52.5)","(20.0, 32.0, 26.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 16.8)","(81.0, 140.0, 125.0)","(12.0, 19.0, 17.333333333333332)","(91.0, 190.0, 170.0)"
12-01-2023 16:13:02.950304,"(7.5, 9.8, 9.5)","(7.5, 11.0, 10.225806451612904)","(1.75, 1.98, 1.9725)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 52.5)","(20.0, 32.0, 26.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 16.8)","(81.0, 140.0, 120.0)","(12.0, 19.0, 17.333333333333332)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:04.576861,"(7.5, 9.8, 9.5)","(7.5, 11.0, 10.225806451612904)","(1.75, 1.98, 1.9725)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 52.5)","(20.0, 32.0, 26.4)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 16.8)","(81.0, 140.0, 120.0)","(12.0, 19.0, 17.333333333333332)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:06.195855,"(7.5, 9.8, 9.2)","(7.5, 11.0, 10.225806451612904)","(1.75, 1.98, 1.997142857142857)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 52.5)","(20.0, 32.0, 28.266666666666666)","(31.0, 75.0, 61.666666666666664)","(12.0, 18.0, 16.8)","(81.0, 140.0, 120.0)","(12.0, 19.0, 17.88888888888889)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:07.938728,"(7.5, 9.8, 9.2)","(7.5, 11.0, 10.225806451612904)","(1.75, 2.0, 1.996842105263158)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 52.5)","(20.0, 32.0, 27.692307692307693)","(31.0, 75.0, 62.5)","(12.0, 18.0, 16.8)","(81.0, 140.0, 120.0)","(12.0, 19.0, 17.88888888888889)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:09.599634,"(7.5, 9.8, 9.2)","(7.5, 11.0, 10.225806451612904)","(1.75, 2.0, 1.996842105263158)","(8.5, 11.0, 10.666666666666666)","(26.0, 65.0, 45.0)","(20.0, 32.0, 27.692307692307693)","(31.0, 75.0, 62.5)","(12.0, 18.0, 16.8)","(91.0, 140.0, 120.0)","(12.0, 19.0, 17.88888888888889)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:11.283945,"(7.5, 9.8, 9.2)","(7.5, 11.0, 10.225806451612904)","(1.75, 2.0, 1.996842105263158)","(8.5, 11.0, 10.666666666666666)","(26.0, 60.0, 45.0)","(20.0, 32.0, 27.692307692307693)","(31.0, 75.0, 62.5)","(12.0, 18.0, 16.4)","(91.0, 140.0, 120.0)","(12.0, 19.0, 17.88888888888889)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:13.033912,"(7.5, 9.6, 9.15)","(7.5, 11.0, 10.225806451612904)","(1.75, 2.02, 1.9964102564102564)","(8.5, 11.0, 10.666666666666666)","(26.0, 55.0, 44.166666666666664)","(20.0, 32.0, 28.5)","(31.0, 75.0, 62.5)","(12.0, 18.0, 16.4)","(91.0, 140.0, 120.0)","(12.0, 19.0, 17.571428571428573)","(91.0, 220.0, 157.0)"
12-01-2023 16:13:14.839102,"(7.5, 9.6, 9.15)","(7.5, 11.0, 10.225806451612904)","(1.75, 2.02, 2.0055172413793105)","(8.5, 11.0, 10.666666666666666)","(26.0, 55.0, 46.42857142857143)","(20.0, 32.0, 26.555555555555557)","(31.0, 75.0, 62.5)","(12.0, 18.0, 16.4)","(91.0, 140.0, 120.0)","(12.0, 19.0, 17.571428571428573)","(91.0, 220.0, 164.0)"
12-01-2023 16:13:16.568837,"(7.5, 9.6, 9.15)","(7.5, 11.0, 10.25)","(1.75, 2.02, 2.002127659574468)","(8.5, 11.0, 10.666666666666666)","(26.0, 55.0, 42.0)","(20.0, 32.0, 24.727272727272727)","(31.0, 75.0, 66.11111111111111)","(12.0, 18.0, 16.4)","(91.0, 140.0, 124.28571428571429)","(12.0, 19.0, 20.772727272727273)","(91.0, 230.0, 190.0)"
12-01-2023 16:13:18.322932,"(7.5, 9.6, 9.299999999999999)","(7.5, 10.5, 10.25)","(1.75, 2.02, 2.002127659574468)","(8.5, 11.0, 10.666666666666666)","(26.0, 46.0, 42.0)","(20.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 18.0, 16.4)","(91.0, 150.0, 126.0)","(12.0, 21.0, 20.772727272727273)","(91.0, 230.0, 163.33333333333334)"
12-01-2023 16:13:20.150851,"(7.5, 9.6, 9.299999999999999)","(7.5, 10.5, 10.305555555555555)","(1.75, 2.02, 2.0)","(8.5, 11.0, 10.666666666666666)","(26.0, 46.0, 44.0)","(20.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 18.0, 16.25)","(91.0, 150.0, 126.0)","(12.0, 21.0, 20.5)","(91.0, 230.0, 189.0909090909091)"
12-01-2023 16:13:21.884849,"(7.5, 9.6, 9.214285714285714)","(7.5, 10.5, 10.305555555555555)","(1.75, 2.02, 2.006666666666667)","(8.5, 11.0, 10.666666666666666)","(26.0, 46.0, 44.0)","(19.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 126.0)","(12.0, 21.0, 20.5)","(91.0, 230.0, 189.0909090909091)"
12-01-2023 16:13:23.632376,"(7.5, 10.5, 9.166666666666666)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.02, 2.013333333333333)","(8.5, 11.0, 10.666666666666666)","(26.0, 46.0, 44.0)","(19.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 126.0)","(12.0, 21.0, 20.5)","(91.0, 230.0, 189.0909090909091)"
12-01-2023 16:13:25.517189,"(7.5, 10.5, 9.681818181818182)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.022222222222222)","(8.5, 11.0, 10.666666666666666)","(26.0, 46.0, 44.0)","(19.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 126.0)","(12.0, 21.0, 20.5)","(91.0, 230.0, 189.0909090909091)"
12-01-2023 16:13:27.165851,"(7.5, 10.5, 9.214285714285714)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.022222222222222)","(8.5, 11.0, 10.363636363636363)","(26.0, 46.0, 44.0)","(19.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 126.0)","(12.0, 21.0, 20.5)","(91.0, 230.0, 183.63636363636363)"
12-01-2023 16:13:28.888451,"(7.5, 10.5, 9.3)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.022222222222222)","(8.5, 11.0, 10.363636363636363)","(26.0, 46.0, 44.0)","(19.0, 26.0, 24.25)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 126.0)","(12.0, 21.0, 19.928571428571427)","(91.0, 220.0, 183.63636363636363)"
12-01-2023 16:13:30.675752,"(7.5, 10.5, 9.333333333333334)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 40.285714285714285)","(19.0, 26.0, 31.866666666666667)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 126.66666666666667)","(12.0, 21.0, 19.5)","(91.0, 220.0, 183.63636363636363)"
12-01-2023 16:13:32.379842,"(7.5, 10.0, 9.166666666666666)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 44.0)","(19.0, 34.0, 31.176470588235293)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 162.85714285714286)"
12-01-2023 16:13:34.030326,"(7.5, 10.0, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 43.333333333333336)","(19.0, 34.0, 31.076923076923077)","(31.0, 80.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 180.0)"
12-01-2023 16:13:35.856365,"(7.5, 9.8, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 43.333333333333336)","(19.0, 32.0, 29.88235294117647)","(31.0, 75.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 183.63636363636363)"
12-01-2023 16:13:37.613042,"(7.5, 9.8, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 43.333333333333336)","(19.0, 32.0, 29.88235294117647)","(31.0, 75.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 166.66666666666666)"
12-01-2023 16:13:39.269433,"(7.5, 9.8, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 41.55555555555556)","(19.0, 32.0, 29.88235294117647)","(31.0, 75.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 166.66666666666666)"
12-01-2023 16:13:40.938965,"(7.5, 9.8, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 41.55555555555556)","(19.0, 32.0, 29.88235294117647)","(31.0, 75.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 166.66666666666666)"
12-01-2023 16:13:42.681027,"(7.5, 9.8, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 41.55555555555556)","(19.0, 32.0, 28.75)","(31.0, 75.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 166.66666666666666)"
12-01-2023 16:13:44.276728,"(7.5, 9.8, 9.133333333333333)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 41.55555555555556)","(19.0, 30.0, 28.75)","(31.0, 80.0, 66.11111111111111)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 145.0)"
12-01-2023 16:13:45.830480,"(7.5, 10.5, 9.333333333333334)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 41.55555555555556)","(19.0, 30.0, 28.75)","(31.0, 80.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 135.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 153.33333333333334)"
12-01-2023 16:13:47.489039,"(7.5, 10.0, 9.333333333333334)","(7.5, 10.5, 10.208333333333334)","(1.75, 2.04, 2.0325)","(8.5, 11.0, 10.266666666666667)","(26.0, 46.0, 41.55555555555556)","(19.0, 30.0, 28.75)","(31.0, 75.0, 68.33333333333333)","(12.0, 17.5, 16.375)","(81.0, 150.0, 124.0)","(12.0, 21.0, 19.5)","(91.0, 220.0, 163.33333333333334)"
12-01-2023 16:13:49.170460,"(7.5, 10.0, 9.642857142857142)","(7.5, 10.5, 10.15)","(1.75, 2.04, 2.025714285714286)","(8.5, 11.0, 10.461538461538462)","(26.0, 46.0, 41.2)","(19.0, 30.0, 28.58823529411765)","(31.0, 75.0, 68.33333333333333)","(12.0, 17.5, 16.0)","(81.0, 160.0, 124.0)","(12.0, 21.0, 19.5)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:13:50.976381,"(7.5, 10.5, 9.6)","(7.5, 10.5, 10.15)","(1.75, 2.04, 2.025714285714286)","(8.5, 11.0, 10.3125)","(26.0, 46.0, 41.2)","(19.0, 30.0, 28.58823529411765)","(31.0, 75.0, 65.0)","(12.0, 17.5, 15.9)","(81.0, 150.0, 130.0)","(12.0, 21.0, 19.636363636363637)","(91.0, 200.0, 170.0)"
12-01-2023 16:13:52.800255,"(7.5, 10.0, 9.48)","(7.5, 10.5, 10.211764705882354)","(1.75, 2.04, 2.025714285714286)","(8.5, 11.0, 10.416666666666666)","(26.0, 46.0, 42.57142857142857)","(19.0, 30.0, 28.53846153846154)","(31.0, 70.0, 65.0)","(12.0, 17.0, 16.0)","(81.0, 150.0, 124.28571428571429)","(12.0, 21.0, 19.636363636363637)","(91.0, 200.0, 170.0)"
12-01-2023 16:13:54.504744,"(7.5, 9.8, 9.48)","(7.5, 10.5, 10.211764705882354)","(1.75, 2.04, 2.025714285714286)","(8.5, 11.0, 10.416666666666666)","(26.0, 46.0, 42.57142857142857)","(19.0, 29.0, 28.53846153846154)","(31.0, 70.0, 65.0)","(12.0, 17.0, 16.0)","(81.0, 150.0, 124.28571428571429)","(12.0, 21.0, 19.636363636363637)","(91.0, 200.0, 170.0)"
12-01-2023 16:13:56.172389,"(7.5, 9.8, 9.48)","(7.5, 10.5, 10.23076923076923)","(1.75, 2.04, 2.015)","(8.5, 11.0, 10.435483870967742)","(26.0, 46.0, 41.714285714285715)","(19.0, 29.0, 25.5)","(31.0, 70.0, 65.0)","(12.0, 17.0, 16.0)","(81.0, 150.0, 124.28571428571429)","(12.0, 21.0, 19.636363636363637)","(91.0, 200.0, 170.0)"
12-01-2023 16:13:57.757704,"(7.5, 9.8, 9.48)","(7.5, 10.5, 10.23076923076923)","(1.75, 2.04, 2.006666666666667)","(8.5, 11.5, 10.435483870967742)","(26.0, 46.0, 42.0)","(19.0, 28.0, 24.0)","(31.0, 70.0, 60.0)","(12.0, 17.0, 16.0)","(81.0, 150.0, 112.5)","(12.0, 21.0, 19.5)","(91.0, 200.0, 170.0)"
12-01-2023 16:13:59.454930,"(7.5, 9.8, 9.48)","(7.5, 10.5, 10.23076923076923)","(1.75, 2.02, 2.017777777777778)","(8.5, 11.5, 10.435483870967742)","(26.0, 46.0, 42.0)","(19.0, 28.0, 25.333333333333332)","(31.0, 70.0, 61.666666666666664)","(12.0, 17.0, 16.0)","(81.0, 150.0, 118.0)","(12.0, 20.0, 18.875)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:14:01.056301,"(7.5, 9.8, 9.48)","(7.5, 10.5, 10.0625)","(1.75, 2.04, 2.032972972972973)","(8.5, 11.5, 9.819230769230769)","(26.0, 46.0, 42.0)","(19.0, 28.0, 25.5)","(31.0, 75.0, 61.666666666666664)","(12.0, 17.0, 15.875)","(81.0, 150.0, 118.0)","(12.0, 20.0, 19.90909090909091)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:14:02.702021,"(7.5, 9.8, 9.48)","(7.5, 10.5, 10.0625)","(1.75, 2.06, 2.033150684931507)","(8.5, 11.5, 10.2)","(26.0, 46.0, 43.333333333333336)","(19.0, 27.0, 25.0)","(31.0, 75.0, 61.666666666666664)","(12.0, 17.0, 16.0)","(81.0, 150.0, 118.0)","(12.0, 21.0, 19.666666666666668)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:14:04.368311,"(7.5, 10.5, 9.954545454545455)","(7.5, 10.5, 10.0625)","(1.75, 2.06, 2.033150684931507)","(8.5, 11.0, 10.3)","(26.0, 46.0, 42.0)","(19.0, 26.0, 25.0)","(31.0, 75.0, 61.666666666666664)","(12.0, 17.0, 16.375)","(81.0, 150.0, 118.0)","(12.0, 20.0, 19.5)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:14:06.036543,"(7.5, 10.5, 10.06)","(7.5, 10.5, 9.871428571428572)","(1.75, 2.06, 2.0423255813953487)","(8.5, 11.0, 10.03076923076923)","(26.0, 46.0, 42.0)","(19.0, 26.0, 22.12)","(31.0, 75.0, 68.57142857142857)","(12.0, 17.0, 16.23076923076923)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.41176470588235)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:14:07.722375,"(7.5, 10.5, 9.8125)","(7.5, 10.0, 9.877777777777778)","(1.75, 2.06, 2.06)","(8.5, 11.0, 9.854545454545454)","(26.0, 46.0, 42.0)","(19.0, 25.0, 22.0)","(31.0, 75.0, 68.57142857142857)","(12.0, 17.0, 16.333333333333332)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.41176470588235)","(91.0, 210.0, 163.33333333333334)"
12-01-2023 16:14:09.398878,"(7.5, 10.5, 9.8125)","(7.5, 10.0, 9.934482758620689)","(1.75, 2.08, 2.072)","(8.5, 11.0, 9.854545454545454)","(26.0, 46.0, 42.0)","(19.0, 25.0, 22.0)","(31.0, 75.0, 68.57142857142857)","(12.0, 17.0, 16.333333333333332)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.41176470588235)","(91.0, 210.0, 150.0)"
12-01-2023 16:14:11.291755,"(7.5, 10.5, 9.8125)","(7.5, 10.0, 9.934482758620689)","(1.75, 2.08, 2.072)","(8.5, 11.0, 9.854545454545454)","(26.0, 46.0, 42.0)","(19.0, 25.0, 22.0)","(31.0, 75.0, 69.375)","(12.0, 17.0, 16.333333333333332)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.285714285714285)","(91.0, 200.0, 150.0)"
12-01-2023 16:14:13.395740,"(7.5, 10.5, 9.76)","(7.5, 10.0, 9.934482758620689)","(1.75, 2.08, 2.0714285714285716)","(8.5, 11.0, 9.854545454545454)","(26.0, 46.0, 38.0)","(19.0, 25.0, 23.333333333333332)","(31.0, 75.0, 69.375)","(12.0, 17.0, 15.75)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.285714285714285)","(91.0, 200.0, 150.0)"
12-01-2023 16:14:15.309808,"(7.5, 10.0, 9.76)","(7.5, 10.0, 9.934482758620689)","(1.75, 2.1, 2.09)","(8.5, 11.0, 9.690909090909091)","(26.0, 46.0, 42.666666666666664)","(19.0, 24.0, 22.428571428571427)","(31.0, 75.0, 69.375)","(12.0, 16.5, 15.59090909090909)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.285714285714285)","(91.0, 200.0, 150.0)"
12-01-2023 16:14:17.266480,"(7.5, 10.0, 9.76)","(7.5, 10.0, 9.934482758620689)","(1.75, 2.1, 2.09)","(8.5, 11.0, 10.040000000000001)","(26.0, 46.0, 42.666666666666664)","(19.0, 23.0, 22.428571428571427)","(31.0, 75.0, 69.375)","(12.0, 16.5, 16.0)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.285714285714285)","(91.0, 200.0, 150.0)"
12-01-2023 16:14:19.291975,"(7.5, 10.0, 9.76)","(7.5, 10.0, 9.931531531531531)","(1.75, 2.1, 2.09)","(8.5, 11.0, 10.280000000000001)","(26.0, 46.0, 43.916666666666664)","(19.0, 23.0, 22.428571428571427)","(31.0, 75.0, 69.375)","(12.0, 16.5, 16.0)","(81.0, 150.0, 118.0)","(12.0, 19.5, 19.0)","(91.0, 200.0, 150.0)"
