,Denis The Menace,Kinimakatka,Artificial Blue,Lektra Flying,Nash Bale,Rose Danae,Speedy Mouse,Jayville Menace
04-01-2023 16:06:53.495439,"(5.5, 9.0, 8.588235294117647)","(4.8, 6.8, 6.7)","(16.0, 38.0, 35.06666666666666)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.2)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:06:54.619650,"(5.5, 9.0, 8.588235294117647)","(4.8, 6.8, 6.7)","(16.0, 36.0, 32.888888888888886)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:06:55.812492,"(5.5, 9.0, 8.588235294117647)","(4.8, 6.8, 6.7555555555555555)","(16.0, 36.0, 30.842105263157894)","(5.0, 5.5, 5.0875)","(5.0, 9.6, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:06:57.068674,"(5.5, 8.8, 8.523076923076923)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 29.6)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.242857142857142)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.466666666666667)"
04-01-2023 16:06:58.396900,"(5.5, 8.8, 8.44)","(4.8, 6.8, 6.764705882352941)","(16.0, 34.0, 31.25)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.242857142857142)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:06:59.628227,"(5.5, 8.8, 8.620000000000001)","(4.8, 6.8, 6.764705882352941)","(16.0, 34.0, 31.142857142857142)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.242857142857142)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:00.791314,"(5.5, 8.8, 8.620000000000001)","(4.8, 6.8, 6.764705882352941)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.371428571428572)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:01.981128,"(5.5, 8.8, 8.585714285714285)","(4.8, 6.8, 6.764705882352941)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:03.173842,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.4833333333333334)"
04-01-2023 16:07:04.247849,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.242857142857142)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.65, 3.5250000000000004)"
04-01-2023 16:07:05.451964,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:06.708417,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:07.927012,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.371428571428572)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:09.043075,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.7555555555555555)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:10.257028,"(5.5, 8.8, 8.585714285714285)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.6, 3.466666666666667)"
04-01-2023 16:07:11.371480,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.1)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:12.402090,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.242857142857142)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:13.575371,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.242857142857142)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:14.773124,"(5.5, 8.8, 8.527272727272727)","(4.8, 6.8, 6.76)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.2)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:15.909055,"(5.5, 8.8, 8.585714285714285)","(4.8, 6.8, 6.733333333333333)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 8.984615384615385)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.870000000000001)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:17.094698,"(5.5, 8.8, 8.527272727272727)","(4.8, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 8.984615384615385)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.4)","(3.1, 3.55, 3.4833333333333334)"
04-01-2023 16:07:18.204101,"(5.5, 8.8, 8.527272727272727)","(4.8, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 8.984615384615385)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.633333333333333)","(3.1, 3.65, 3.5250000000000004)"
04-01-2023 16:07:19.218893,"(5.5, 8.8, 8.527272727272727)","(4.8, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 8.984615384615385)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.78)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:20.358336,"(5.5, 8.8, 8.527272727272727)","(4.8, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 8.984615384615385)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.78)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:21.604055,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 8.984615384615385)","(31.0, 55.0, 31.923076923076923)","(9.0, 12.0, 11.877777777777778)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:22.896042,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.6, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.0, 11.280645161290323)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:24.099231,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.6, 3.466666666666667)"
04-01-2023 16:07:25.244006,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:26.449194,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:27.525517,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:28.744618,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:30.014356,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:31.236973,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 36.25)","(9.0, 12.5, 11.234375)","(3.1, 3.55, 3.4833333333333334)"
04-01-2023 16:07:32.420216,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.057692307692308)","(3.1, 3.65, 3.5250000000000004)"
04-01-2023 16:07:33.644983,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:34.820667,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 9.0)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:36.015465,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 8.933333333333334)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:37.174409,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.4, 8.899999999999999)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:38.336810,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.2, 8.899999999999999)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.6, 3.466666666666667)"
04-01-2023 16:07:39.553991,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.2, 8.899999999999999)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:40.695868,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.2, 8.899999999999999)","(31.0, 55.0, 33.76923076923077)","(9.0, 12.5, 11.363636363636363)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:41.906299,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.2, 8.899999999999999)","(31.0, 55.0, 34.3)","(9.0, 12.5, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:43.156990,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.2, 9.766666666666666)","(31.0, 55.0, 34.3)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:44.336470,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 10.0, 9.085714285714287)","(31.0, 55.0, 34.3)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:45.467167,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.131578947368421)","(5.0, 9.8, 9.085714285714287)","(31.0, 55.0, 38.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.4833333333333334)"
04-01-2023 16:07:46.556020,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.085714285714287)","(31.0, 50.0, 40.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.65, 3.5250000000000004)"
04-01-2023 16:07:47.672693,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.085714285714287)","(31.0, 48.0, 40.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:48.862646,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.085714285714287)","(31.0, 48.0, 34.285714285714285)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:50.047993,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.085714285714287)","(31.0, 48.0, 39.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:51.260405,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 9.8, 9.142857142857144)","(31.0, 46.0, 39.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:07:52.371079,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.15625)","(5.0, 10.0, 9.466666666666667)","(31.0, 46.0, 38.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.466666666666667)"
04-01-2023 16:07:53.372606,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.4)","(5.0, 9.8, 9.466666666666667)","(31.0, 44.0, 38.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:54.453587,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.0875)","(5.0, 9.8, 9.466666666666667)","(31.0, 44.0, 33.714285714285715)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:55.661377,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.0875)","(5.0, 9.8, 9.466666666666667)","(31.0, 44.0, 37.0)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:56.802986,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.0875)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:57.950445,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 5.0875)","(5.0, 9.8, 9.285714285714286)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:07:59.105588,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 4.959090909090909)","(5.0, 10.5, 9.1)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.55, 3.4833333333333334)"
04-01-2023 16:08:00.171060,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.5, 4.959090909090909)","(5.0, 9.6, 9.1)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.65, 3.5250000000000004)"
04-01-2023 16:08:01.212445,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:02.238445,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:03.404814,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:04.519815,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:05.654581,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.466666666666667)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.6, 3.575)"
04-01-2023 16:08:06.846556,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 33.25)","(9.0, 12.0, 11.466666666666667)","(3.1, 3.7, 3.466666666666667)"
04-01-2023 16:08:08.041274,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 12.0, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:09.142861,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:10.216915,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:11.394465,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:12.467646,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.575)"
04-01-2023 16:08:13.485669,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.7, 3.4833333333333334)"
04-01-2023 16:08:14.637647,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.65, 3.5250000000000004)"
04-01-2023 16:08:15.722139,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:16.811845,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:17.913240,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.1)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:18.947949,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.6, 9.957142857142857)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.6, 3.5250000000000004)"
04-01-2023 16:08:20.072416,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.3125)","(5.0, 10.5, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.6, 3.466666666666667)"
04-01-2023 16:08:21.190519,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.3125)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:22.314957,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.3125)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:23.445182,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.3125)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 38.0)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:24.535877,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.3125)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:25.638275,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.85)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.3125)","(5.0, 9.8, 9.466666666666667)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.466666666666667)"
04-01-2023 16:08:26.805775,"(5.5, 8.8, 8.527272727272727)","(5.0, 7.0, 6.8)","(16.0, 34.0, 31.857142857142858)","(5.0, 5.4, 5.300000000000001)","(5.0, 9.8, 9.1)","(31.0, 42.0, 37.333333333333336)","(9.0, 11.5, 10.916666666666666)","(3.1, 3.55, 3.4833333333333334)"
