,Jayville Mac,Typhoon Missile,Orford Bale,Alvarez Bale,Groomsman,Son Of Brock,Was A Soldier,Chasing Boyd
04-01-2023 13:25:38.578444,"(5.0, 6.2, 5.650526315789473)","(31.0, 65.0, 56.81818181818182)","(26.0, 38.0, 36.666666666666664)","(3.1, 4.1, 3.9105263157894736)","(20.0, 36.0, 30.790697674418606)","(2.7, 3.3, 3.28)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:39.881258,"(5.0, 6.2, 5.619999999999999)","(31.0, 65.0, 56.81818181818182)","(26.0, 38.0, 36.666666666666664)","(3.1, 4.1, 3.9105263157894736)","(20.0, 36.0, 30.790697674418606)","(2.7, 3.3, 3.2838709677419353)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:41.109565,"(5.0, 6.2, 5.619999999999999)","(31.0, 65.0, 56.81818181818182)","(26.0, 38.0, 36.666666666666664)","(3.1, 4.1, 3.9105263157894736)","(20.0, 36.0, 30.790697674418606)","(2.7, 3.3, 3.3485714285714288)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:42.370631,"(5.0, 6.2, 5.619999999999999)","(31.0, 65.0, 56.5625)","(26.0, 38.0, 36.666666666666664)","(3.1, 4.1, 3.9105263157894736)","(20.0, 36.0, 30.790697674418606)","(2.7, 3.4, 3.2838709677419353)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:43.682599,"(5.0, 6.2, 5.650526315789473)","(31.0, 65.0, 56.5625)","(26.0, 38.0, 36.666666666666664)","(3.1, 4.1, 3.9105263157894736)","(20.0, 36.0, 30.790697674418606)","(2.7, 3.3, 3.2838709677419353)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:44.920396,"(5.0, 6.2, 5.650526315789473)","(31.0, 65.0, 56.5625)","(26.0, 38.0, 36.666666666666664)","(3.1, 4.1, 3.908333333333333)","(20.0, 36.0, 31.157894736842106)","(2.7, 3.3, 3.2838709677419353)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:46.044074,"(5.0, 6.2, 5.916304347826087)","(31.0, 65.0, 55.526315789473685)","(26.0, 38.0, 36.370370370370374)","(3.1, 3.95, 3.8722222222222222)","(20.0, 32.0, 31.157894736842106)","(2.7, 3.3, 3.2838709677419353)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:47.268183,"(5.0, 6.2, 5.9170454545454545)","(31.0, 65.0, 57.5)","(26.0, 38.0, 35.333333333333336)","(3.1, 3.95, 3.922222222222222)","(20.0, 32.0, 30.307692307692307)","(2.7, 3.3, 3.2852941176470587)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.6716981132075475)"
04-01-2023 13:25:48.498724,"(5.0, 6.0, 5.95)","(31.0, 65.0, 57.5)","(26.0, 38.0, 34.96551724137931)","(3.1, 4.1, 3.88125)","(20.0, 32.0, 30.307692307692307)","(2.7, 3.3, 3.449440298507463)","(12.0, 17.0, 16.109375)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:49.709104,"(5.0, 6.0, 5.723076923076923)","(31.0, 65.0, 58.793103448275865)","(26.0, 38.0, 34.96551724137931)","(3.2, 4.1, 3.860869565217391)","(20.0, 32.0, 29.76)","(2.8, 3.45, 3.449446494464945)","(12.0, 17.0, 15.575)","(6.0, 8.0, 7.652)"
04-01-2023 13:25:50.887276,"(5.0, 6.0, 5.508474576271187)","(31.0, 65.0, 58.793103448275865)","(26.0, 38.0, 34.84848484848485)","(3.2, 4.1, 3.956521739130435)","(20.0, 32.0, 30.444444444444443)","(2.8, 3.45, 3.449446494464945)","(12.0, 17.0, 15.86)","(6.0, 8.0, 7.644897959183674)"
04-01-2023 13:25:52.113111,"(5.0, 5.9, 5.870588235294118)","(31.0, 65.0, 58.57142857142857)","(26.0, 38.0, 34.84848484848485)","(3.2, 4.1, 3.956521739130435)","(20.0, 32.0, 30.444444444444443)","(2.8, 3.45, 3.449446494464945)","(12.0, 17.0, 15.575)","(6.0, 8.0, 7.644897959183674)"
04-01-2023 13:25:53.291116,"(5.0, 5.9, 5.870588235294118)","(31.0, 65.0, 58.57142857142857)","(26.0, 38.0, 34.84848484848485)","(3.2, 4.1, 3.87)","(20.0, 32.0, 29.571428571428573)","(2.8, 3.45, 3.449446494464945)","(12.0, 17.0, 15.642857142857142)","(6.0, 8.0, 7.319148936170213)"
04-01-2023 13:25:54.510212,"(5.0, 5.9, 5.800000000000001)","(31.0, 65.0, 58.57142857142857)","(26.0, 38.0, 34.84848484848485)","(3.2, 3.95, 3.8916666666666666)","(20.0, 30.0, 28.88)","(2.8, 3.45, 3.3982935153583615)","(12.0, 17.0, 15.625)","(6.0, 8.0, 7.488888888888889)"
04-01-2023 13:25:55.725799,"(5.0, 5.4, 5.309183673469388)","(31.0, 65.0, 57.17391304347826)","(26.0, 38.0, 34.96551724137931)","(3.2, 3.95, 3.876315789473684)","(20.0, 30.0, 28.42105263157895)","(2.8, 3.4, 3.4647058823529413)","(12.0, 17.0, 15.565217391304348)","(6.0, 7.8, 7.556521739130435)"
04-01-2023 13:25:56.923906,"(5.0, 5.8, 5.716666666666667)","(31.0, 65.0, 61.4)","(26.0, 38.0, 34.96551724137931)","(3.2, 3.95, 3.876315789473684)","(20.0, 30.0, 27.906976744186046)","(2.8, 3.5, 3.4823529411764707)","(12.0, 17.0, 15.565217391304348)","(6.0, 7.8, 7.584615384615384)"
04-01-2023 13:25:58.146608,"(5.0, 5.8, 5.55)","(31.0, 65.0, 55.22857142857143)","(26.0, 38.0, 34.94117647058823)","(3.2, 3.95, 3.916666666666667)","(21.0, 30.0, 27.857142857142858)","(2.8, 3.5, 3.4957142857142856)","(12.0, 17.0, 15.565217391304348)","(6.0, 7.8, 7.316666666666666)"
04-01-2023 13:25:59.380196,"(5.0, 5.8, 5.345454545454546)","(31.0, 65.0, 54.5)","(26.0, 38.0, 35.06666666666667)","(3.2, 3.95, 3.9573529411764707)","(21.0, 30.0, 27.94736842105263)","(2.8, 3.5, 3.435714285714286)","(12.0, 17.0, 15.565217391304348)","(6.0, 7.8, 7.278260869565218)"
04-01-2023 13:26:00.511446,"(5.0, 5.8, 5.651612903225806)","(31.0, 65.0, 54.5)","(26.0, 38.0, 35.06666666666667)","(3.2, 4.2, 3.861290322580645)","(21.0, 30.0, 28.09090909090909)","(2.8, 3.45, 3.435714285714286)","(12.0, 17.0, 15.565217391304348)","(6.0, 7.8, 7.228571428571429)"
04-01-2023 13:26:01.632822,"(5.0, 5.8, 5.416)","(31.0, 65.0, 54.5)","(26.0, 38.0, 35.06666666666667)","(3.2, 4.2, 3.862962962962963)","(21.0, 29.0, 27.88)","(2.8, 3.45, 3.4625)","(12.0, 17.0, 16.080645161290324)","(6.0, 7.8, 7.3118644067796605)"
04-01-2023 13:26:02.797021,"(5.0, 5.8, 5.5125)","(31.0, 65.0, 55.60526315789474)","(26.0, 38.0, 34.94117647058823)","(3.2, 4.1, 3.918181818181818)","(21.0, 29.0, 26.655172413793103)","(2.8, 3.5, 3.476923076923077)","(12.0, 17.0, 16.136363636363637)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:03.948873,"(5.0, 5.8, 5.501098901098901)","(31.0, 65.0, 55.45454545454545)","(26.0, 38.0, 34.94117647058823)","(3.2, 4.0, 3.918181818181818)","(21.0, 29.0, 26.23076923076923)","(2.7, 3.5, 3.4852459016393444)","(12.0, 17.0, 16.136363636363637)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:05.157287,"(5.0, 5.8, 5.501098901098901)","(31.0, 65.0, 56.25)","(26.0, 38.0, 34.94117647058823)","(3.2, 4.0, 3.896153846153846)","(21.0, 29.0, 26.2)","(2.7, 3.5, 3.476)","(12.0, 17.0, 16.16176470588235)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:06.315658,"(5.0, 5.7, 5.466666666666667)","(31.0, 65.0, 56.486486486486484)","(26.0, 38.0, 36.266666666666666)","(3.2, 4.0, 3.889705882352941)","(21.0, 29.0, 26.36842105263158)","(2.7, 3.5, 3.476)","(12.0, 17.0, 16.16176470588235)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:07.508812,"(5.0, 5.7, 5.655555555555556)","(31.0, 65.0, 56.486486486486484)","(26.0, 38.0, 35.4)","(3.2, 4.0, 3.889705882352941)","(21.0, 29.0, 27.125)","(2.7, 3.5, 3.4791666666666665)","(12.0, 17.0, 16.16176470588235)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:08.699891,"(5.0, 5.7, 5.655555555555556)","(31.0, 65.0, 56.486486486486484)","(26.0, 38.0, 35.333333333333336)","(3.2, 4.0, 3.9050000000000002)","(21.0, 29.0, 26.97826086956522)","(2.7, 3.5, 3.486842105263158)","(12.0, 17.0, 16.16176470588235)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:09.904113,"(5.0, 5.7, 5.642857142857143)","(31.0, 65.0, 56.25)","(26.0, 38.0, 35.4)","(3.2, 4.0, 3.906896551724138)","(21.0, 29.0, 26.97826086956522)","(2.7, 3.5, 3.50531914893617)","(12.0, 17.0, 16.16176470588235)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:11.066970,"(4.4, 5.7, 5.566666666666667)","(31.0, 65.0, 56.25)","(26.0, 38.0, 35.75)","(3.2, 4.0, 3.9127906976744184)","(21.0, 29.0, 26.97826086956522)","(2.8, 3.55, 3.50531914893617)","(13.0, 17.0, 16.16176470588235)","(6.0, 7.8, 7.328571428571428)"
04-01-2023 13:26:12.198726,"(4.4, 5.7, 5.595652173913043)","(31.0, 65.0, 55.45454545454545)","(26.0, 38.0, 36.15384615384615)","(3.2, 4.0, 3.9093750000000003)","(21.0, 29.0, 27.153846153846153)","(2.8, 3.55, 3.5467509025270756)","(13.0, 17.0, 16.25)","(6.0, 7.8, 7.4)"
04-01-2023 13:26:13.294152,"(4.4, 5.6, 5.565217391304348)","(31.0, 65.0, 55.45454545454545)","(26.0, 38.0, 37.733333333333334)","(3.2, 4.0, 3.887837837837838)","(21.0, 29.0, 27.125)","(2.8, 3.55, 3.598181818181818)","(13.0, 17.0, 16.205882352941178)","(6.0, 7.6, 7.435294117647059)"
04-01-2023 13:26:14.469961,"(4.4, 5.6, 5.425000000000001)","(31.0, 65.0, 55.15625)","(26.0, 44.0, 42.0)","(3.2, 3.95, 3.8733333333333335)","(21.0, 29.0, 27.125)","(2.8, 3.6, 3.549090909090909)","(13.0, 16.5, 16.0)","(6.0, 7.6, 7.4051282051282055)"
04-01-2023 13:26:15.647690,"(4.4, 5.6, 5.3545454545454545)","(31.0, 65.0, 55.15625)","(26.0, 46.0, 37.0)","(3.2, 3.95, 3.864705882352941)","(21.0, 29.0, 26.95744680851064)","(2.8, 3.55, 3.5909574468085106)","(13.0, 16.5, 16.03846153846154)","(6.0, 7.6, 7.404878048780487)"
04-01-2023 13:26:16.762700,"(4.4, 5.6, 5.377027027027027)","(31.0, 65.0, 55.294117647058826)","(26.0, 46.0, 36.588235294117645)","(3.2, 3.95, 3.863888888888889)","(21.0, 29.0, 26.95744680851064)","(2.8, 3.6, 3.588770053475936)","(13.0, 16.5, 15.804347826086957)","(6.0, 7.6, 7.404878048780487)"
04-01-2023 13:26:17.911673,"(4.4, 5.6, 5.377027027027027)","(31.0, 65.0, 55.294117647058826)","(26.0, 46.0, 36.588235294117645)","(3.2, 3.95, 3.8666666666666667)","(21.0, 29.0, 26.95744680851064)","(2.8, 3.6, 3.588770053475936)","(13.0, 16.5, 15.741379310344827)","(6.0, 7.6, 7.404878048780487)"
04-01-2023 13:26:18.971692,"(4.4, 5.6, 5.357352941176471)","(31.0, 65.0, 55.0)","(26.0, 46.0, 36.588235294117645)","(3.2, 3.95, 3.8733333333333335)","(21.0, 29.0, 27.153846153846153)","(2.8, 3.6, 3.5917127071823205)","(13.0, 16.5, 15.543478260869565)","(6.0, 7.6, 7.404878048780487)"
04-01-2023 13:26:20.035118,"(4.4, 5.6, 5.354166666666666)","(31.0, 65.0, 55.0)","(26.0, 46.0, 36.588235294117645)","(3.2, 3.95, 3.859375)","(21.0, 29.0, 27.046511627906977)","(2.8, 3.6, 3.595402298850575)","(13.0, 16.5, 15.543478260869565)","(6.0, 7.6, 7.474285714285714)"
04-01-2023 13:26:21.226178,"(4.4, 5.6, 5.357352941176471)","(31.0, 65.0, 55.294117647058826)","(26.0, 46.0, 37.68421052631579)","(3.2, 3.95, 3.819230769230769)","(21.0, 29.0, 27.125)","(2.8, 3.6, 3.6470588235294117)","(13.0, 16.5, 15.538461538461538)","(6.0, 7.6, 7.428571428571429)"
04-01-2023 13:26:22.347304,"(4.4, 5.5, 5.418181818181818)","(31.0, 65.0, 55.294117647058826)","(26.0, 44.0, 39.26315789473684)","(3.2, 3.85, 3.8)","(21.0, 29.0, 26.95744680851064)","(2.8, 3.65, 3.7055555555555557)","(13.0, 16.5, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:23.387298,"(4.4, 5.5, 5.32258064516129)","(31.0, 65.0, 55.0)","(26.0, 44.0, 40.4)","(3.2, 3.8, 3.759375)","(21.0, 29.0, 26.95744680851064)","(2.8, 3.75, 3.723333333333333)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:24.491114,"(4.4, 5.5, 5.3493150684931505)","(31.0, 65.0, 55.0)","(26.0, 44.0, 40.142857142857146)","(3.2, 3.8, 3.7454545454545456)","(21.0, 29.0, 26.95744680851064)","(2.8, 3.75, 3.738)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:25.566363,"(4.4, 5.5, 5.3428571428571425)","(31.0, 65.0, 55.294117647058826)","(26.0, 44.0, 40.142857142857146)","(3.2, 3.8, 3.7)","(21.0, 29.0, 27.125)","(2.8, 3.75, 3.726470588235294)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:26.609240,"(4.4, 5.5, 5.356)","(31.0, 65.0, 55.294117647058826)","(26.0, 44.0, 40.57142857142857)","(3.2, 3.7, 3.6794117647058826)","(21.0, 29.0, 27.295454545454547)","(2.8, 3.75, 3.7555555555555555)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:27.721058,"(4.4, 5.5, 5.356)","(31.0, 65.0, 55.294117647058826)","(26.0, 44.0, 40.72727272727273)","(3.2, 3.7, 3.661111111111111)","(21.0, 29.0, 27.21276595744681)","(2.8, 3.8, 3.7625)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:28.817862,"(4.4, 5.5, 5.343478260869565)","(31.0, 65.0, 55.0)","(26.0, 44.0, 40.625)","(3.2, 3.7, 3.6625)","(21.0, 29.0, 26.97826086956522)","(2.8, 3.8, 3.7555555555555555)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:29.943627,"(4.4, 5.5, 5.356)","(31.0, 65.0, 53.214285714285715)","(26.0, 44.0, 40.625)","(3.2, 3.75, 3.6625)","(21.0, 29.0, 26.97826086956522)","(2.8, 3.8, 3.763333333333333)","(13.0, 16.0, 15.941176470588236)","(6.0, 7.6, 7.437037037037037)"
04-01-2023 13:26:31.198875,"(4.4, 5.5, 5.342424242424242)","(31.0, 65.0, 54.6875)","(26.0, 44.0, 42.256410256410255)","(3.2, 3.75, 3.654444444444444)","(21.0, 29.0, 27.14)","(2.8, 3.8, 3.7607142857142857)","(13.0, 16.0, 16.2)","(6.0, 7.6, 7.497674418604651)"
04-01-2023 13:26:32.214957,"(4.4, 5.5, 5.323728813559322)","(31.0, 65.0, 54.6875)","(26.0, 44.0, 42.256410256410255)","(3.2, 3.75, 3.654444444444444)","(21.0, 29.0, 27.14)","(2.8, 3.8, 3.7607142857142857)","(13.0, 16.5, 16.2)","(6.0, 7.6, 7.497674418604651)"
04-01-2023 13:26:33.294882,"(4.4, 5.4, 5.306666666666667)","(31.0, 65.0, 54.6875)","(26.0, 44.0, 42.41860465116279)","(3.2, 3.75, 3.7070175438596493)","(21.0, 29.0, 27.25581395348837)","(2.9, 3.8, 3.758064516129032)","(13.0, 16.5, 16.2)","(6.0, 7.4, 7.336)"
04-01-2023 13:26:34.380604,"(4.4, 5.4, 5.34)","(31.0, 65.0, 53.214285714285715)","(26.0, 44.0, 42.41860465116279)","(3.2, 3.75, 3.706153846153846)","(21.0, 29.0, 27.25581395348837)","(2.9, 3.8, 3.76875)","(13.0, 16.5, 16.071428571428573)","(6.0, 7.4, 7.293333333333334)"
04-01-2023 13:26:35.468593,"(4.4, 5.4, 5.257142857142857)","(31.0, 65.0, 55.0)","(26.0, 44.0, 42.888888888888886)","(3.2, 3.75, 3.6675)","(21.0, 29.0, 27.0188679245283)","(2.9, 3.8, 3.7655172413793103)","(13.0, 16.5, 16.055555555555557)","(6.0, 7.8, 7.423255813953489)"
04-01-2023 13:26:36.615894,"(4.4, 5.4, 5.25)","(31.0, 65.0, 54.6875)","(26.0, 44.0, 42.888888888888886)","(3.2, 3.75, 3.668421052631579)","(21.0, 29.0, 27.08)","(2.9, 3.8, 3.7558823529411764)","(13.0, 16.5, 16.055555555555557)","(6.0, 7.8, 7.44)"
04-01-2023 13:26:37.673575,"(4.4, 5.3, 5.290909090909091)","(31.0, 65.0, 52.77777777777778)","(26.0, 44.0, 42.888888888888886)","(3.2, 3.75, 3.67)","(21.0, 29.0, 27.1875)","(2.9, 3.8, 3.7736842105263158)","(13.0, 16.5, 16.055555555555557)","(6.0, 7.8, 7.465116279069767)"
04-01-2023 13:26:38.723868,"(4.4, 5.3, 5.291666666666666)","(31.0, 65.0, 53.62068965517241)","(26.0, 44.0, 42.888888888888886)","(3.2, 3.75, 3.645238095238095)","(21.0, 29.0, 27.295454545454547)","(2.9, 3.8, 3.7865384615384614)","(13.0, 16.5, 16.055555555555557)","(6.0, 7.8, 7.465116279069767)"
04-01-2023 13:26:39.754506,"(4.4, 5.3, 5.2957446808510635)","(31.0, 65.0, 55.294117647058826)","(26.0, 44.0, 42.888888888888886)","(3.2, 3.75, 3.645238095238095)","(21.0, 29.0, 26.193548387096776)","(2.9, 3.8, 3.8411764705882354)","(13.0, 16.5, 16.0)","(6.0, 7.8, 7.465116279069767)"
04-01-2023 13:26:40.814819,"(4.4, 5.3, 5.228571428571429)","(31.0, 65.0, 55.294117647058826)","(26.0, 44.0, 42.971428571428575)","(3.2, 3.75, 3.6550000000000002)","(21.0, 29.0, 25.71794871794872)","(2.9, 3.85, 3.892857142857143)","(13.0, 16.5, 15.923076923076923)","(6.0, 7.8, 7.421052631578948)"
04-01-2023 13:26:41.929591,"(4.4, 5.3, 5.241176470588235)","(31.0, 65.0, 52.77777777777778)","(26.0, 44.0, 42.83870967741935)","(3.2, 3.75, 3.632142857142857)","(21.0, 29.0, 25.48780487804878)","(2.9, 3.9, 3.915909090909091)","(13.0, 16.5, 15.875)","(6.0, 7.8, 7.416666666666667)"
04-01-2023 13:26:42.973061,"(4.4, 5.3, 5.20952380952381)","(31.0, 65.0, 52.77777777777778)","(26.0, 44.0, 42.22222222222222)","(3.2, 3.7, 3.5966101694915253)","(21.0, 29.0, 26.23076923076923)","(2.9, 3.95, 3.8807692307692307)","(13.0, 16.5, 15.982758620689655)","(6.0, 7.8, 7.5777777777777775)"
04-01-2023 13:26:44.030968,"(4.4, 5.3, 5.213513513513513)","(31.0, 65.0, 55.0)","(26.0, 44.0, 42.22222222222222)","(3.2, 3.6, 3.5966101694915253)","(21.0, 29.0, 26.6)","(2.9, 3.95, 3.909090909090909)","(13.0, 16.5, 16.055555555555557)","(6.0, 7.8, 7.917241379310345)"
04-01-2023 13:26:45.047751,"(4.4, 5.3, 5.214285714285714)","(31.0, 65.0, 55.0)","(26.0, 44.0, 42.22222222222222)","(3.2, 3.6, 3.5633333333333335)","(21.0, 28.0, 26.6)","(2.9, 3.95, 3.909090909090909)","(13.0, 16.5, 16.055555555555557)","(6.0, 8.0, 7.933333333333334)"
04-01-2023 13:26:46.116658,"(4.4, 5.3, 5.2106382978723405)","(31.0, 65.0, 52.77777777777778)","(26.0, 44.0, 42.25)","(3.2, 3.6, 3.54)","(21.0, 28.0, 26.6)","(3.0, 4.0, 3.9333333333333336)","(13.0, 15.5, 15.5)","(6.0, 8.0, 7.933333333333334)"
04-01-2023 13:26:47.487174,"(4.4, 5.3, 5.258620689655173)","(31.0, 65.0, 54.0)","(26.0, 55.0, 48.0)","(3.2, 3.6, 3.5742857142857143)","(21.0, 28.0, 27.272727272727273)","(3.0, 4.0, 3.960526315789474)","(13.0, 16.0, 15.289473684210526)","(6.0, 8.0, 7.088073394495413)"
04-01-2023 13:26:48.672301,"(4.4, 5.3, 5.258620689655173)","(31.0, 55.0, 54.0)","(26.0, 50.0, 47.81818181818182)","(3.1, 3.6, 3.566666666666667)","(21.0, 28.0, 27.46153846153846)","(3.0, 4.0, 3.953333333333333)","(13.0, 15.5, 15.431034482758621)","(6.0, 7.4, 7.088888888888889)"
04-01-2023 13:26:49.768241,"(4.4, 5.3, 5.260714285714286)","(31.0, 55.0, 53.63636363636363)","(26.0, 50.0, 47.53846153846154)","(3.1, 3.6, 3.5962962962962965)","(21.0, 29.0, 27.307692307692307)","(3.0, 4.0, 3.975)","(13.0, 16.0, 15.289473684210526)","(6.0, 7.4, 7.157575757575758)"
04-01-2023 13:26:50.889136,"(4.4, 5.3, 5.245)","(31.0, 55.0, 53.888888888888886)","(26.0, 50.0, 47.86666666666667)","(3.1, 3.6, 3.5965517241379312)","(21.0, 29.0, 27.666666666666668)","(3.0, 4.0, 3.973333333333333)","(13.0, 15.5, 15.017241379310345)","(6.0, 7.4, 7.157575757575758)"
04-01-2023 13:26:51.965300,"(4.4, 5.3, 5.245)","(31.0, 55.0, 53.888888888888886)","(26.0, 50.0, 47.86666666666667)","(3.1, 3.6, 3.575675675675676)","(21.0, 29.0, 27.666666666666668)","(3.0, 4.0, 3.9727272727272727)","(13.0, 15.5, 14.933333333333334)","(6.0, 7.4, 7.066666666666666)"
04-01-2023 13:26:53.171169,"(4.4, 5.3, 5.235185185185185)","(31.0, 55.0, 54.166666666666664)","(26.0, 50.0, 47.12)","(3.1, 3.6, 3.5794871794871796)","(21.0, 29.0, 27.275862068965516)","(3.0, 4.0, 3.98)","(13.0, 15.5, 15.119047619047619)","(6.0, 7.4, 7.260869565217392)"
04-01-2023 13:26:54.300694,"(4.4, 5.3, 5.248979591836735)","(31.0, 60.0, 56.666666666666664)","(26.0, 50.0, 47.333333333333336)","(3.1, 3.6, 3.5911764705882354)","(21.0, 29.0, 27.32)","(3.0, 4.0, 3.986666666666667)","(13.0, 15.5, 15.119047619047619)","(6.0, 7.4, 7.328205128205129)"
04-01-2023 13:26:55.387637,"(4.4, 5.3, 5.241860465116279)","(31.0, 60.0, 54.73684210526316)","(26.0, 50.0, 47.333333333333336)","(3.1, 3.6, 3.571875)","(21.0, 29.0, 27.32)","(3.0, 4.0, 3.9935483870967743)","(13.0, 15.5, 15.1)","(6.0, 7.4, 7.333333333333334)"
04-01-2023 13:26:56.444094,"(4.4, 5.3, 5.209302325581396)","(31.0, 60.0, 54.73684210526316)","(26.0, 50.0, 48.4)","(3.1, 3.65, 3.571875)","(21.0, 29.0, 27.242424242424242)","(3.0, 4.0, 3.996153846153846)","(13.0, 15.5, 15.1)","(6.0, 7.4, 7.363636363636364)"
04-01-2023 13:26:57.532147,"(4.4, 5.3, 5.205882352941177)","(31.0, 60.0, 55.0)","(26.0, 50.0, 48.4)","(3.1, 3.65, 3.5515503875968992)","(21.0, 29.0, 27.235294117647058)","(3.0, 4.0, 3.9925925925925925)","(13.0, 15.5, 14.98)","(6.0, 7.4, 7.442857142857143)"
04-01-2023 13:26:58.582377,"(4.4, 5.3, 5.205882352941177)","(31.0, 60.0, 55.0)","(26.0, 50.0, 48.4)","(3.1, 3.6, 3.5515503875968992)","(21.0, 29.0, 27.235294117647058)","(3.0, 4.0, 3.9892857142857143)","(13.0, 15.5, 14.958333333333334)","(6.0, 7.6, 7.44)"
04-01-2023 13:26:59.624323,"(4.4, 5.3, 5.213333333333334)","(31.0, 60.0, 54.73684210526316)","(26.0, 50.0, 48.4)","(3.1, 3.55, 3.5)","(21.0, 29.0, 26.666666666666668)","(3.0, 4.0, 3.9454545454545453)","(13.0, 15.5, 15.22)","(6.0, 7.6, 7.571428571428571)"
04-01-2023 13:27:00.710743,"(4.4, 5.3, 5.230769230769231)","(31.0, 60.0, 54.44444444444444)","(26.0, 50.0, 48.4)","(3.1, 3.5, 3.458823529411765)","(21.0, 28.0, 27.0)","(3.0, 4.1, 3.977049180327869)","(13.0, 15.5, 15.22)","(6.0, 7.6, 7.653333333333333)"
04-01-2023 13:27:01.800229,"(4.4, 5.3, 5.245454545454545)","(31.0, 60.0, 57.5)","(26.0, 50.0, 47.5)","(3.1, 3.5, 3.4526315789473685)","(21.0, 28.0, 26.7)","(3.0, 4.1, 3.9943661971830986)","(13.0, 15.5, 15.23076923076923)","(6.0, 7.8, 7.683870967741935)"
04-01-2023 13:27:02.842847,"(4.4, 5.3, 5.245454545454545)","(31.0, 60.0, 54.166666666666664)","(26.0, 50.0, 47.5)","(3.1, 3.5, 3.4857142857142858)","(21.0, 28.0, 26.88)","(3.0, 4.1, 3.9911764705882353)","(13.0, 15.5, 15.2)","(6.0, 7.8, 7.651428571428571)"
04-01-2023 13:27:03.940762,"(4.4, 5.3, 5.216)","(31.0, 60.0, 53.63636363636363)","(26.0, 50.0, 47.333333333333336)","(3.1, 3.5, 3.535)","(21.0, 28.0, 26.833333333333332)","(3.0, 4.0, 3.98125)","(13.0, 15.5, 15.285714285714286)","(6.0, 7.8, 7.651428571428571)"
04-01-2023 13:27:05.003871,"(4.4, 5.3, 5.1730769230769225)","(31.0, 60.0, 53.63636363636363)","(26.0, 50.0, 47.333333333333336)","(3.1, 3.6, 3.5080645161290325)","(21.0, 28.0, 26.6)","(3.0, 4.0, 3.9884615384615385)","(13.0, 15.5, 15.222222222222221)","(6.0, 7.8, 7.703703703703703)"
04-01-2023 13:27:06.064839,"(4.4, 5.3, 5.168571428571428)","(31.0, 60.0, 54.166666666666664)","(26.0, 50.0, 47.333333333333336)","(3.1, 3.6, 3.5475)","(21.0, 28.0, 26.666666666666668)","(3.0, 4.0, 3.9884615384615385)","(13.0, 15.5, 15.181818181818182)","(6.0, 7.8, 7.622222222222223)"
04-01-2023 13:27:07.136341,"(4.4, 5.3, 5.1695652173913045)","(31.0, 60.0, 54.166666666666664)","(26.0, 50.0, 47.333333333333336)","(3.1, 3.55, 3.5475)","(21.0, 28.0, 26.7)","(3.0, 4.0, 3.9884615384615385)","(13.0, 15.5, 15.181818181818182)","(6.0, 7.8, 7.622222222222223)"
04-01-2023 13:27:08.150791,"(4.4, 5.3, 5.157142857142857)","(31.0, 60.0, 53.63636363636363)","(26.0, 50.0, 47.28)","(3.1, 3.55, 3.5441176470588234)","(21.0, 28.0, 26.7)","(3.0, 4.0, 3.9842105263157896)","(13.0, 15.5, 15.181818181818182)","(6.0, 7.8, 7.622222222222223)"
04-01-2023 13:27:09.222472,"(4.4, 5.3, 5.157142857142857)","(31.0, 60.0, 53.63636363636363)","(26.0, 50.0, 47.28)","(3.1, 3.6, 3.5730769230769233)","(21.0, 28.0, 26.7)","(3.0, 4.0, 3.974074074074074)","(13.0, 15.5, 15.181818181818182)","(6.0, 7.8, 7.609523809523809)"
