,Dear Demi,Nikkis Moment,Kickstart Jake,Radium,Brownies Girl,What A Knockout,Chunky Ballerina,Prince Capri
07-12-2022 21:01:21.845370,"(2.7, 3.5, 3.35)","(81.0, 300.0, 278.5)","(3.9, 5.6, 5.3999999999999995)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 30.363636363636363)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.3999999999999995)"
07-12-2022 21:01:23.056501,"(2.7, 3.5, 3.209375)","(81.0, 300.0, 294.625)","(3.9, 5.6, 5.562162162162162)","(3.9, 5.6, 5.163636363636363)","(19.0, 38.0, 32.8)","(91.0, 610.0, 378.1818181818182)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.3999999999999995)"
07-12-2022 21:01:24.358905,"(2.7, 3.45, 3.325)","(81.0, 300.0, 294.625)","(3.9, 5.6, 5.5562499999999995)","(3.9, 5.6, 5.466666666666667)","(19.0, 38.0, 31.63157894736842)","(91.0, 610.0, 527.741935483871)","(5.5, 8.6, 7.618181818181818)","(4.8, 8.6, 7.3999999999999995)"
07-12-2022 21:01:25.582932,"(2.7, 3.45, 3.325)","(81.0, 300.0, 285.0)","(3.9, 5.6, 5.5562499999999995)","(3.9, 5.6, 5.352941176470588)","(19.0, 34.0, 31.125)","(91.0, 610.0, 360.0)","(5.5, 8.6, 8.336585365853658)","(4.8, 8.6, 6.938461538461539)"
07-12-2022 21:01:26.851717,"(2.7, 3.45, 3.325)","(81.0, 300.0, 287.1875)","(3.9, 5.6, 5.507692307692308)","(3.9, 5.6, 5.352941176470588)","(19.0, 32.0, 30.0625)","(91.0, 610.0, 360.0)","(5.5, 8.6, 8.336585365853658)","(4.8, 8.6, 7.95)"
07-12-2022 21:01:28.083523,"(2.7, 3.45, 3.325)","(81.0, 300.0, 287.1875)","(3.9, 5.6, 5.475)","(3.9, 5.6, 5.352941176470588)","(19.0, 34.0, 28.272727272727273)","(91.0, 610.0, 465.88235294117646)","(5.5, 8.6, 7.727272727272727)","(4.8, 8.4, 7.133333333333333)"
07-12-2022 21:01:29.281564,"(2.7, 3.45, 3.325)","(81.0, 300.0, 284.2307692307692)","(3.9, 5.6, 5.475)","(3.9, 5.6, 5.25)","(19.0, 34.0, 28.272727272727273)","(91.0, 610.0, 465.88235294117646)","(5.5, 8.6, 7.727272727272727)","(4.8, 8.2, 7.199999999999999)"
07-12-2022 21:01:30.406305,"(2.7, 3.45, 3.325)","(81.0, 300.0, 284.2307692307692)","(3.9, 5.6, 5.475)","(3.9, 5.6, 5.218181818181819)","(19.0, 34.0, 28.333333333333332)","(91.0, 610.0, 465.88235294117646)","(5.5, 8.6, 7.727272727272727)","(4.8, 7.8, 7.199999999999999)"
07-12-2022 21:01:31.435447,"(2.7, 3.45, 3.325)","(81.0, 300.0, 274.375)","(3.9, 5.6, 5.485714285714286)","(3.9, 5.6, 5.218181818181819)","(19.0, 30.0, 28.2)","(91.0, 610.0, 405.83333333333337)","(5.5, 8.6, 8.336585365853658)","(4.8, 7.8, 7.345454545454546)"
07-12-2022 21:01:32.556150,"(2.7, 3.45, 3.325)","(81.0, 300.0, 266.6666666666667)","(3.9, 5.6, 5.485714285714286)","(3.9, 5.6, 5.218181818181819)","(19.0, 29.0, 28.2)","(91.0, 610.0, 405.83333333333337)","(5.5, 8.6, 8.384)","(4.8, 8.0, 7.345454545454546)"
07-12-2022 21:01:33.771196,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 278.8888888888889)","(3.9, 5.6, 5.57037037037037)","(3.9, 5.6, 5.218181818181819)","(19.0, 29.0, 28.2)","(91.0, 610.0, 468.8235294117647)","(5.5, 8.6, 7.727272727272727)","(4.8, 8.0, 7.55)"
07-12-2022 21:01:35.044469,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 278.8888888888889)","(3.9, 5.6, 5.57037037037037)","(3.9, 5.6, 5.3375)","(19.0, 29.0, 26.142857142857142)","(91.0, 610.0, 322.5)","(5.5, 8.6, 7.727272727272727)","(4.8, 8.0, 7.345454545454546)"
07-12-2022 21:01:36.206253,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 278.8888888888889)","(3.9, 5.6, 5.783333333333333)","(3.9, 5.6, 5.428571428571428)","(19.0, 29.0, 25.666666666666668)","(91.0, 610.0, 281.42857142857144)","(5.5, 8.6, 8.384)","(4.8, 8.0, 6.565517241379311)"
07-12-2022 21:01:37.357533,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 268.33333333333337)","(3.9, 5.9, 5.800000000000001)","(3.9, 5.6, 5.475)","(19.0, 29.0, 25.0)","(91.0, 610.0, 449.28571428571433)","(5.5, 8.6, 7.727272727272727)","(4.8, 8.0, 7.246153846153846)"
07-12-2022 21:01:38.670931,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 288.0)","(3.9, 5.9, 5.816666666666667)","(3.9, 5.6, 5.475)","(19.0, 29.0, 25.0)","(91.0, 610.0, 449.28571428571433)","(5.5, 8.6, 7.727272727272727)","(4.8, 7.8, 7.246153846153846)"
07-12-2022 21:01:39.758703,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 288.0)","(3.9, 5.9, 5.816666666666667)","(3.9, 5.6, 5.475)","(19.0, 29.0, 25.0)","(91.0, 610.0, 449.28571428571433)","(5.5, 8.6, 7.727272727272727)","(4.8, 7.8, 7.246153846153846)"
07-12-2022 21:01:40.894059,"(2.7, 3.45, 3.2080645161290327)","(81.0, 300.0, 288.0)","(3.9, 5.9, 5.816666666666667)","(3.9, 5.6, 5.475)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.384)","(4.8, 7.8, 7.246153846153846)"
07-12-2022 21:01:42.000611,"(2.7, 3.2, 3.188888888888889)","(81.0, 300.0, 282.0)","(3.9, 5.9, 5.833333333333334)","(3.9, 5.7, 5.557142857142857)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.336585365853658)","(4.8, 7.8, 7.246153846153846)"
07-12-2022 21:01:43.115474,"(2.7, 3.2, 3.137837837837838)","(81.0, 300.0, 282.0)","(3.9, 5.9, 5.833333333333334)","(3.9, 5.7, 5.557142857142857)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.336585365853658)","(4.8, 7.8, 7.246153846153846)"
07-12-2022 21:01:44.207339,"(2.7, 3.2, 3.137837837837838)","(81.0, 300.0, 283.125)","(3.9, 5.9, 5.880952380952381)","(3.9, 5.7, 5.566666666666666)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.336585365853658)","(4.8, 7.8, 6.8545454545454545)"
07-12-2022 21:01:45.324162,"(2.7, 3.2, 3.125925925925926)","(81.0, 300.0, 283.125)","(3.9, 5.9, 5.880952380952381)","(3.9, 5.7, 5.3375)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.336585365853658)","(4.8, 7.8, 6.8545454545454545)"
07-12-2022 21:01:46.382882,"(2.7, 3.2, 3.125925925925926)","(81.0, 290.0, 270.6818181818182)","(3.9, 5.9, 5.887096774193549)","(3.9, 5.6, 5.3375)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 7.64)","(4.8, 7.8, 6.8545454545454545)"
07-12-2022 21:01:47.496899,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 272.1951219512195)","(3.9, 5.9, 5.8500000000000005)","(3.9, 5.7, 5.557142857142857)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 7.64)","(4.8, 7.8, 6.795348837209302)"
07-12-2022 21:01:48.684164,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 272.1951219512195)","(3.9, 5.9, 5.8500000000000005)","(3.9, 5.7, 5.557142857142857)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 7.64)","(4.8, 7.8, 6.795348837209302)"
07-12-2022 21:01:50.176891,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 272.1951219512195)","(3.9, 5.9, 5.885714285714286)","(3.9, 5.7, 5.557142857142857)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 7.64)","(4.8, 7.8, 6.795348837209302)"
07-12-2022 21:01:51.845062,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 272.1951219512195)","(3.9, 5.9, 5.866666666666667)","(3.9, 5.7, 5.585714285714285)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.23076923076923)","(4.8, 7.8, 6.795348837209302)"
07-12-2022 21:01:53.179228,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 272.1951219512195)","(3.9, 5.9, 5.866666666666667)","(3.9, 5.7, 5.6125)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.23076923076923)","(4.8, 7.8, 6.795348837209302)"
07-12-2022 21:01:54.563422,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 258.57142857142856)","(3.9, 5.9, 5.881818181818182)","(3.9, 5.8, 5.6125)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.23076923076923)","(4.8, 7.8, 6.795348837209302)"
07-12-2022 21:01:55.714119,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 258.57142857142856)","(3.9, 5.9, 5.881818181818182)","(3.9, 5.8, 5.6125)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.8, 6.7615384615384615)"
07-12-2022 21:01:57.024385,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 252.72727272727275)","(3.9, 5.9, 5.881818181818182)","(3.9, 5.8, 5.6125)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.8, 6.7615384615384615)"
07-12-2022 21:01:58.252070,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 269.65517241379314)","(3.9, 6.2, 6.133333333333334)","(3.9, 5.8, 5.65)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 335.0)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 7.183333333333333)"
07-12-2022 21:01:59.747132,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 240.0)","(3.9, 6.2, 6.180952380952381)","(3.9, 5.8, 5.6125)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 483.52941176470586)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 6.81875)"
07-12-2022 21:02:01.051263,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 240.0)","(3.9, 6.2, 6.180952380952381)","(3.9, 5.8, 5.6125)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 430.83333333333337)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 6.81875)"
07-12-2022 21:02:02.298085,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 240.0)","(3.9, 6.2, 6.15)","(3.9, 5.8, 5.65)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 430.83333333333337)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 6.81875)"
07-12-2022 21:02:03.481255,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 240.0)","(3.9, 6.2, 6.18125)","(3.9, 5.8, 5.65)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 460.0)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 6.793548387096774)"
07-12-2022 21:02:04.659376,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 265.2631578947368)","(3.9, 6.2, 6.18125)","(3.9, 5.8, 5.707692307692308)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 6.746341463414634)"
07-12-2022 21:02:05.829748,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 242.85714285714286)","(3.9, 6.2, 6.190322580645161)","(3.9, 5.8, 5.65)","(19.0, 29.0, 25.5625)","(91.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.6, 6.6)"
07-12-2022 21:02:06.969114,"(2.7, 3.2, 3.125925925925926)","(81.0, 280.0, 258.33333333333337)","(3.9, 6.2, 6.285714285714286)","(3.9, 5.8, 5.6875)","(20.0, 29.0, 25.5625)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.333333333333332)","(4.8, 7.4, 6.28)"
07-12-2022 21:02:08.189598,"(2.7, 3.2, 3.125925925925926)","(81.0, 290.0, 274.44444444444446)","(3.9, 6.4, 6.285714285714286)","(3.9, 5.8, 5.6875)","(20.0, 29.0, 25.5625)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.309090909090909)","(4.8, 7.4, 6.275)"
07-12-2022 21:02:09.523502,"(2.7, 3.2, 3.125925925925926)","(81.0, 290.0, 280.625)","(3.9, 6.4, 6.285714285714286)","(3.9, 5.8, 5.6875)","(20.0, 29.0, 25.5625)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.309090909090909)","(4.8, 7.4, 6.5285714285714285)"
07-12-2022 21:02:10.753646,"(2.7, 3.2, 3.125925925925926)","(81.0, 290.0, 280.625)","(3.9, 6.4, 6.285714285714286)","(3.9, 5.8, 5.65)","(20.0, 29.0, 25.5625)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.309090909090909)","(4.8, 7.0, 6.5285714285714285)"
07-12-2022 21:02:12.118668,"(2.7, 3.2, 3.125925925925926)","(81.0, 290.0, 280.625)","(3.9, 6.4, 6.285714285714286)","(3.9, 5.8, 5.75)","(20.0, 29.0, 25.5625)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.309090909090909)","(4.8, 7.0, 5.965217391304348)"
07-12-2022 21:02:13.463321,"(2.7, 3.2, 3.091891891891892)","(81.0, 290.0, 215.0)","(3.9, 6.4, 6.378378378378379)","(3.9, 5.9, 5.75)","(20.0, 29.0, 25.5625)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.309090909090909)","(4.8, 6.8, 6.483333333333333)"
07-12-2022 21:02:14.824614,"(2.7, 3.2, 3.091891891891892)","(81.0, 280.0, 235.55555555555554)","(3.9, 6.4, 6.378378378378379)","(3.9, 6.0, 6.083333333333334)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.309090909090909)","(4.8, 6.6, 6.483333333333333)"
07-12-2022 21:02:16.146020,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 231.42857142857144)","(3.9, 6.4, 6.375)","(3.9, 6.2, 5.917241379310345)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 6.6, 6.142857142857143)"
07-12-2022 21:02:17.330598,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 231.42857142857144)","(3.9, 6.4, 6.366666666666667)","(3.9, 6.0, 5.9375)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 6.4, 5.75)"
07-12-2022 21:02:18.461786,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 231.42857142857144)","(3.9, 6.8, 6.936842105263158)","(3.9, 6.2, 5.9375)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 6.0, 5.75)"
07-12-2022 21:02:19.641136,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.936842105263158)","(3.9, 6.2, 6.038461538461538)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 6.0, 5.444444444444445)"
07-12-2022 21:02:20.790494,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.936842105263158)","(3.9, 6.2, 5.9375)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 6.0, 5.661538461538462)"
07-12-2022 21:02:21.941636,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.927272727272728)","(3.9, 6.2, 5.975)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 5.8, 5.616666666666667)"
07-12-2022 21:02:23.142588,"(2.7, 3.2, 3.091891891891892)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.775)","(3.9, 6.2, 6.036363636363636)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 5.7, 5.4)"
07-12-2022 21:02:24.398408,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.775)","(3.9, 6.2, 6.036363636363636)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 5.7, 5.3)"
07-12-2022 21:02:25.642101,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.921739130434783)","(3.9, 6.2, 6.125)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 5.8, 5.4719999999999995)"
07-12-2022 21:02:26.927385,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.921739130434783)","(3.9, 6.2, 6.125)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.447619047619048)","(4.8, 5.5, 5.538461538461538)"
07-12-2022 21:02:28.110189,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.0, 6.921739130434783)","(3.9, 6.2, 6.125)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.075)","(4.8, 5.6, 5.3828571428571435)"
07-12-2022 21:02:29.361388,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.0, 7.125)","(3.9, 6.2, 6.125)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.276923076923076)","(4.8, 5.4, 5.22)"
07-12-2022 21:02:30.602628,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.2, 7.125)","(3.9, 6.2, 6.125)","(20.0, 29.0, 24.543478260869566)","(81.0, 610.0, 439.16666666666663)","(5.5, 8.6, 8.276923076923076)","(4.8, 5.3, 5.22)"
07-12-2022 21:02:31.762362,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 7.2, 6.914285714285715)","(3.9, 6.2, 5.99)","(20.0, 29.0, 24.543478260869566)","(81.0, 960.0, 580.0)","(5.5, 8.6, 8.417391304347825)","(4.8, 5.3, 5.22)"
07-12-2022 21:02:32.976257,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(3.9, 8.2, 7.8999999999999995)","(3.9, 6.2, 5.826666666666667)","(20.0, 29.0, 25.428571428571427)","(81.0, 960.0, 580.0)","(5.5, 8.6, 8.39)","(4.8, 5.3, 5.22)"
07-12-2022 21:02:34.354503,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(4.0, 8.2, 7.8999999999999995)","(4.0, 6.2, 5.826666666666667)","(21.0, 28.0, 26.0)","(91.0, 960.0, 558.75)","(6.0, 8.6, 8.39)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:35.861233,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(4.0, 8.2, 8.023529411764706)","(4.0, 6.2, 5.826666666666667)","(21.0, 27.0, 24.0)","(91.0, 610.0, 439.16666666666663)","(6.0, 8.6, 8.39)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:37.183586,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(4.0, 8.2, 8.363636363636363)","(4.0, 6.2, 5.99)","(21.0, 27.0, 22.5)","(91.0, 610.0, 439.16666666666663)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:38.446493,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 205.0)","(4.0, 8.4, 8.363636363636363)","(4.0, 6.2, 5.99)","(21.0, 27.0, 21.25531914893617)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:39.704050,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 223.33333333333331)","(4.0, 8.4, 8.28169014084507)","(4.0, 6.2, 5.99)","(21.0, 27.0, 21.25531914893617)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:40.962159,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 223.33333333333331)","(4.0, 8.4, 8.28169014084507)","(4.0, 6.2, 5.99)","(21.0, 26.0, 23.0)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:42.061142,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 223.33333333333331)","(4.0, 8.4, 8.28169014084507)","(4.0, 6.2, 5.99)","(21.0, 26.0, 23.0)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:43.250581,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 223.33333333333331)","(4.0, 8.6, 8.51764705882353)","(4.0, 6.2, 5.99)","(21.0, 26.0, 23.0)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.22)"
07-12-2022 21:02:44.428728,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.51764705882353)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 21.238095238095237)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:45.544216,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.381538461538462)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 21.238095238095237)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:46.644778,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.4, 8.381538461538462)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 21.238095238095237)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:47.744141,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.4, 8.381538461538462)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 21.238095238095237)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:48.913798,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.4, 8.381538461538462)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 21.238095238095237)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:50.074749,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.4, 8.381538461538462)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 21.238095238095237)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:51.347090,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.4, 8.066666666666666)","(4.0, 6.2, 5.80625)","(21.0, 26.0, 22.6)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:52.506926,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.066666666666666)","(4.0, 6.2, 5.80625)","(21.0, 25.0, 22.6)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:53.796290,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.066666666666666)","(4.0, 6.2, 5.80625)","(21.0, 25.0, 22.857142857142858)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:54.909989,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.434482758620689)","(4.0, 6.2, 5.80625)","(21.0, 25.0, 22.857142857142858)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:56.083975,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 7.933333333333333)","(4.0, 6.0, 5.769230769230769)","(21.0, 25.0, 21.046875)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:57.281520,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.5375)","(4.0, 6.0, 5.769230769230769)","(21.0, 25.0, 21.046875)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:58.500762,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.5375)","(4.0, 6.0, 5.769230769230769)","(21.0, 25.0, 22.392857142857142)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:02:59.725812,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.561538461538461)","(4.0, 6.0, 5.769230769230769)","(21.0, 24.0, 21.75)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:03:01.012949,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.561538461538461)","(4.0, 6.0, 5.625)","(21.0, 24.0, 22.615384615384617)","(91.0, 610.0, 391.3333333333333)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
07-12-2022 21:03:02.141187,"(2.7, 3.2, 3.068888888888889)","(81.0, 260.0, 256.1290322580645)","(4.0, 8.6, 8.561538461538461)","(4.0, 6.0, 5.6)","(21.0, 24.0, 22.615384615384617)","(91.0, 610.0, 405.0)","(6.0, 8.6, 8.432)","(5.0, 5.3, 5.247826086956522)"
