,Atout,Blue Sparkler,La Bella Figura,Aru And Me,Dazy Sundaze,Ellies Image,Irene Rose,Great Fantasy Nz,Liberty Song
09-01-2023 15:08:38.844496,"(5.0, 8.2, 7.257142857142856)","(11.0, 17.5, 13.4375)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 177.14285714285714)","(2.5, 3.15, 2.806)","(16.0, 99999, 99990)","(10.0, 16.0, 14.777777777777779)"
09-01-2023 15:08:40.089345,"(5.0, 8.2, 7.257142857142856)","(11.0, 17.0, 13.571428571428571)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 177.14285714285714)","(2.5, 3.15, 2.806)","(16.0, 99999, 99990)","(10.0, 16.0, 14.777777777777779)"
09-01-2023 15:08:41.339544,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 177.14285714285714)","(2.5, 3.15, 2.806)","(16.0, 99999, 99990)","(10.0, 16.0, 14.777777777777779)"
09-01-2023 15:08:42.561918,"(5.0, 8.2, 7.257142857142856)","(11.0, 17.0, 13.25)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 177.14285714285714)","(2.5, 3.15, 2.806)","(16.0, 99999, 99990)","(10.0, 16.0, 14.777777777777779)"
09-01-2023 15:08:43.760046,"(5.0, 8.2, 7.257142857142856)","(11.0, 17.0, 13.25)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 153.33333333333334)","(2.5, 3.15, 2.806)","(16.0, 99999, 99990)","(10.0, 16.0, 14.9)"
09-01-2023 15:08:44.937368,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 153.33333333333334)","(2.5, 3.15, 2.806)","(16.0, 99999, 99990)","(10.0, 16.0, 14.9)"
09-01-2023 15:08:46.148264,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.15, 2.96)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:47.334250,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:48.537881,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:49.747744,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:50.917356,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:52.051830,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:53.227862,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:54.422500,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:55.698555,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:56.942273,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:58.164664,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:08:59.379513,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:00.671054,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:01.930420,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:03.207908,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 160.0)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:04.460907,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 15.294117647058824)"
09-01-2023 15:09:05.726099,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 15.083333333333332)"
09-01-2023 15:09:06.942053,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:08.126159,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:09.392226,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:10.599259,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:11.779926,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:12.963637,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:14.233792,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:15.622271,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:17.260943,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 91.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:18.674215,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 91.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:20.179673,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 91.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:21.576229,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 91.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:22.906203,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 91.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:24.286917,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7885714285714287)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:25.688121,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.546153846153846)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.7800000000000002)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:27.025957,"(5.0, 8.2, 7.257142857142856)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:28.355427,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:29.636542,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:30.956542,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:32.265699,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:33.605741,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:34.927053,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:36.184697,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 74.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:37.464815,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 88.44444444444444)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.617142857142857)","(16.0, 99999, 99990)","(10.0, 16.0, 14.333333333333334)"
09-01-2023 15:09:38.646599,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.829090909090909)","(16.0, 99999, 99990)","(10.0, 16.0, 15.0)"
09-01-2023 15:09:39.933276,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.0)"
09-01-2023 15:09:41.228147,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.0)"
09-01-2023 15:09:42.524372,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 80.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.0)"
09-01-2023 15:09:43.915660,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 83.33333333333334)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:45.233080,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 83.33333333333334)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:46.638655,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 83.33333333333334)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:47.953167,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 83.33333333333334)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:49.313486,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 83.33333333333334)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:50.646297,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 83.33333333333334)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.086666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:51.950422,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.8600000000000003)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:53.320009,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.8600000000000003)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:54.622931,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 2.8600000000000003)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:55.941176,"(5.0, 8.2, 6.485714285714286)","(11.0, 16.5, 14.3)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.1)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1366666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.714285714285715)"
09-01-2023 15:09:57.229319,"(5.0, 5.9, 5.633333333333334)","(11.0, 16.5, 14.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.24)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1366666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 14.4)"
09-01-2023 15:09:58.480449,"(5.0, 5.9, 5.677777777777778)","(11.0, 16.5, 15.38888888888889)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.4)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1366666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:09:59.810949,"(5.0, 5.9, 5.718181818181819)","(11.0, 16.5, 15.38888888888889)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.4)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1366666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:01.116772,"(5.0, 5.9, 5.718181818181819)","(11.0, 16.5, 15.38888888888889)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.4)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1366666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:02.432728,"(5.0, 5.9, 5.718181818181819)","(11.0, 16.5, 15.38888888888889)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.4)","(41.0, 100.0, 66.66666666666667)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1366666666666667)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:03.746130,"(5.0, 5.9, 5.718181818181819)","(11.0, 16.5, 15.38888888888889)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.4)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.14)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:05.034272,"(5.0, 5.9, 5.608333333333333)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 7.8)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:06.317340,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:07.620964,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:08.975705,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:10.267090,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:11.617470,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.66666666666666)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:13.139927,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:14.543173,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:16.066709,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 85.71428571428572)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:17.562884,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
09-01-2023 15:10:19.195715,"(5.0, 5.9, 5.65)","(11.0, 16.5, 13.5)","(4.2, 5.8, 5.05)","(6.0, 8.6, 8.142857142857142)","(41.0, 100.0, 82.0)","(101.0, 200.0, 182.85714285714286)","(2.5, 3.2, 3.1485714285714286)","(16.0, 99999, 99990)","(10.0, 16.0, 15.11111111111111)"
