,Paw Baby,Miss Priddle,Flash Fever,Balts Orson,Redemption Day,Kiah Beach,Miss Verity
07-12-2022 20:51:39.808581,"(6.5, 8.8, 8.45)","(9.0, 12.0, 10.194690265486726)","(11.0, 14.0, 13.0)","(8.0, 13.0, 12.347826086956522)","(1.55, 1.9, 1.8746153846153848)","(14.0, 26.0, 21.764705882352942)","(13.0, 17.5, 15.775862068965518)"
07-12-2022 20:51:40.861624,"(6.5, 8.8, 8.664516129032258)","(9.0, 12.0, 10.194690265486726)","(11.0, 14.0, 13.275862068965518)","(8.0, 13.0, 11.93939393939394)","(1.55, 1.9, 1.8876923076923076)","(14.0, 26.0, 23.041095890410958)","(13.0, 17.5, 15.775862068965518)"
07-12-2022 20:51:42.180473,"(6.5, 8.8, 8.685714285714287)","(9.0, 12.0, 10.271186440677965)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.947368421052632)","(1.55, 1.9, 1.8876923076923076)","(14.0, 26.0, 23.517241379310345)","(13.0, 17.5, 15.88888888888889)"
07-12-2022 20:51:43.245852,"(6.5, 8.8, 8.685714285714287)","(9.0, 12.0, 10.271186440677965)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.851851851851851)","(1.55, 1.9, 1.8855555555555554)","(14.0, 26.0, 23.517241379310345)","(13.0, 17.0, 15.636363636363637)"
07-12-2022 20:51:44.283151,"(6.5, 9.0, 8.47741935483871)","(9.0, 12.0, 10.271186440677965)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.938775510204081)","(1.55, 1.9, 1.8843478260869564)","(14.0, 26.0, 23.517241379310345)","(13.0, 17.0, 15.583333333333334)"
07-12-2022 20:51:45.429425,"(6.5, 9.0, 8.47741935483871)","(9.0, 12.0, 10.271186440677965)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.851851851851851)","(1.55, 1.9, 1.8843478260869564)","(14.0, 26.0, 23.517241379310345)","(13.0, 17.0, 15.482758620689655)"
07-12-2022 20:51:46.542410,"(6.5, 9.0, 8.617391304347827)","(9.0, 12.0, 10.285714285714286)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 12.703703703703704)","(1.55, 1.9, 1.873)","(14.0, 26.0, 23.069767441860463)","(13.0, 17.0, 15.482758620689655)"
07-12-2022 20:51:47.630202,"(6.5, 9.0, 8.804444444444446)","(9.0, 12.0, 10.285714285714286)","(11.0, 14.0, 13.382352941176471)","(8.0, 13.0, 12.703703703703704)","(1.55, 1.9, 1.873)","(14.0, 26.0, 23.375)","(13.0, 17.0, 15.482758620689655)"
07-12-2022 20:51:48.776999,"(6.5, 9.0, 8.822727272727274)","(9.0, 12.0, 10.283333333333333)","(11.0, 14.0, 13.382352941176471)","(8.0, 13.0, 11.956521739130435)","(1.55, 1.9, 1.8843478260869564)","(14.0, 26.0, 23.375)","(13.0, 17.0, 15.777777777777779)"
07-12-2022 20:51:49.910633,"(6.5, 9.0, 8.805000000000001)","(9.0, 12.0, 10.283333333333333)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.9, 1.882)","(14.0, 26.0, 23.375)","(13.0, 16.0, 15.35)"
07-12-2022 20:51:50.944997,"(6.5, 9.0, 8.805000000000001)","(9.0, 12.0, 10.283333333333333)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.9, 1.8645454545454545)","(14.0, 26.0, 23.375)","(13.0, 16.0, 14.852941176470589)"
07-12-2022 20:51:51.894741,"(6.5, 9.0, 8.805714285714286)","(9.0, 12.0, 10.274193548387096)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.89, 1.8645454545454545)","(14.0, 26.0, 23.375)","(13.0, 16.0, 15.071428571428571)"
07-12-2022 20:51:52.917819,"(7.0, 9.6, 9.022222222222222)","(9.0, 12.0, 10.274193548387096)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.956521739130435)","(1.55, 1.89, 1.8739999999999999)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.3)"
07-12-2022 20:51:53.888646,"(7.0, 9.6, 9.239999999999998)","(9.0, 12.0, 10.285714285714286)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.89, 1.87625)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.4)"
07-12-2022 20:51:54.884835,"(7.0, 9.6, 9.3)","(9.0, 12.0, 10.285714285714286)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 12.692307692307692)","(1.55, 1.89, 1.87625)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.464285714285714)"
07-12-2022 20:51:55.950209,"(7.0, 9.6, 9.364705882352942)","(9.0, 12.0, 10.285714285714286)","(11.0, 14.0, 13.382352941176471)","(8.0, 13.0, 12.692307692307692)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.642857142857142)"
07-12-2022 20:51:57.017103,"(7.0, 9.6, 9.257142857142858)","(9.0, 12.0, 10.194690265486726)","(11.0, 14.0, 13.382352941176471)","(8.0, 13.0, 12.590361445783133)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.642857142857142)"
07-12-2022 20:51:58.051481,"(7.0, 9.4, 9.353846153846154)","(9.0, 12.0, 10.194690265486726)","(11.0, 14.0, 13.382352941176471)","(8.0, 13.0, 11.891891891891891)","(1.55, 1.89, 1.8777777777777778)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.642857142857142)"
07-12-2022 20:51:59.137309,"(7.0, 9.4, 9.353846153846154)","(9.0, 12.0, 10.194690265486726)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.956521739130435)","(1.55, 1.89, 1.87625)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.416666666666666)"
07-12-2022 20:52:00.097598,"(7.0, 9.4, 9.353846153846154)","(9.0, 12.0, 11.647727272727273)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.956521739130435)","(1.55, 1.89, 1.87625)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:01.112936,"(7.0, 9.4, 9.353846153846154)","(9.0, 12.0, 11.639344262295081)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.89, 1.87625)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:02.080978,"(7.0, 9.2, 9.169230769230769)","(9.0, 12.0, 11.639344262295081)","(11.0, 14.0, 13.382352941176471)","(8.0, 12.0, 11.956521739130435)","(1.55, 1.89, 1.87625)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:03.047324,"(7.0, 9.2, 9.166666666666666)","(9.0, 12.0, 11.536842105263158)","(11.0, 14.0, 13.467741935483872)","(8.0, 12.0, 11.857142857142858)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:04.113396,"(7.0, 9.4, 9.13)","(9.0, 12.0, 10.022222222222222)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.65)","(1.55, 1.89, 1.873076923076923)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:05.046496,"(7.0, 9.4, 9.13)","(9.0, 11.5, 10.975)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.65)","(1.55, 1.89, 1.873076923076923)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:05.982623,"(7.0, 9.2, 9.138461538461538)","(9.0, 11.5, 10.452830188679245)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.714285714285715)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:06.917037,"(7.0, 9.2, 9.138461538461538)","(9.0, 11.5, 10.452830188679245)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.714285714285715)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:07.891165,"(7.0, 9.2, 9.138461538461538)","(9.0, 11.5, 10.452830188679245)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.714285714285715)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:08.883790,"(7.0, 9.2, 9.138461538461538)","(8.5, 11.5, 10.452830188679245)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.714285714285715)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:09.903579,"(7.0, 9.2, 9.138461538461538)","(8.5, 11.5, 10.452830188679245)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.714285714285715)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.375)","(13.0, 16.0, 15.029411764705882)"
07-12-2022 20:52:10.921043,"(7.0, 9.2, 9.138461538461538)","(8.5, 11.5, 10.452830188679245)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.714285714285715)","(1.55, 1.89, 1.8646153846153848)","(15.0, 26.0, 23.347368421052632)","(13.0, 16.0, 14.96875)"
07-12-2022 20:52:12.325998,"(7.0, 9.2, 9.138461538461538)","(8.5, 11.5, 10.023076923076923)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 11.884057971014492)","(1.55, 1.89, 1.8838888888888887)","(15.0, 26.0, 24.1)","(13.0, 16.0, 14.96875)"
07-12-2022 20:52:13.519811,"(7.0, 9.2, 9.138461538461538)","(8.5, 11.5, 10.515384615384615)","(11.0, 14.0, 13.53448275862069)","(8.0, 12.0, 11.956521739130435)","(1.55, 1.89, 1.9114285714285713)","(15.0, 25.0, 24.1)","(13.0, 16.0, 15.333333333333334)"
07-12-2022 20:52:14.621434,"(7.0, 9.2, 9.138461538461538)","(8.5, 11.5, 10.515384615384615)","(11.0, 14.0, 13.53448275862069)","(8.0, 12.0, 11.956521739130435)","(1.55, 1.94, 1.9214285714285713)","(15.0, 25.0, 23.62857142857143)","(13.0, 15.5, 15.446428571428571)"
07-12-2022 20:52:15.751188,"(7.0, 8.6, 8.555555555555555)","(8.5, 11.5, 10.515384615384615)","(11.0, 14.0, 13.53448275862069)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.95, 1.9342857142857142)","(15.0, 25.0, 23.523809523809526)","(13.0, 15.5, 15.446428571428571)"
07-12-2022 20:52:16.766143,"(7.0, 8.4, 8.393939393939394)","(8.5, 11.5, 10.515384615384615)","(11.0, 14.0, 13.53448275862069)","(8.0, 12.0, 11.891891891891891)","(1.55, 1.97, 1.9258823529411764)","(15.0, 25.0, 22.4)","(13.0, 15.5, 15.451612903225806)"
07-12-2022 20:52:17.725170,"(7.0, 8.4, 8.133333333333333)","(8.5, 11.5, 10.515384615384615)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.833333333333334)","(1.55, 1.97, 1.9258823529411764)","(15.0, 25.0, 22.4)","(13.0, 15.5, 15.451612903225806)"
07-12-2022 20:52:18.709793,"(7.0, 8.4, 8.325000000000001)","(8.5, 11.5, 10.26923076923077)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.736842105263158)","(1.55, 1.97, 1.9258823529411764)","(15.0, 25.0, 22.41860465116279)","(13.0, 15.5, 15.451612903225806)"
07-12-2022 20:52:19.731899,"(7.0, 8.4, 8.325000000000001)","(8.5, 11.5, 10.26923076923077)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.859154929577464)","(1.55, 1.97, 1.9258823529411764)","(15.0, 25.0, 22.41860465116279)","(13.0, 15.5, 15.451612903225806)"
07-12-2022 20:52:20.694285,"(7.0, 8.4, 8.325000000000001)","(8.5, 11.5, 10.26923076923077)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.859154929577464)","(1.55, 1.97, 1.9228571428571428)","(15.0, 25.0, 22.41860465116279)","(13.0, 15.5, 14.967741935483872)"
07-12-2022 20:52:21.626579,"(7.0, 8.4, 8.325000000000001)","(8.5, 11.5, 10.26923076923077)","(11.0, 14.0, 13.53448275862069)","(8.0, 12.0, 11.970588235294118)","(1.55, 1.97, 1.9439473684210526)","(15.0, 25.0, 22.477272727272727)","(13.0, 15.0, 14.967741935483872)"
07-12-2022 20:52:22.553465,"(7.0, 8.4, 8.133333333333333)","(8.5, 11.5, 10.530303030303031)","(11.0, 14.0, 13.53448275862069)","(8.0, 13.0, 12.25)","(1.55, 1.94, 1.9257142857142857)","(15.0, 25.0, 22.477272727272727)","(13.0, 15.0, 14.969696969696969)"
07-12-2022 20:52:23.542883,"(7.0, 8.4, 8.03076923076923)","(8.5, 11.5, 10.558823529411764)","(11.0, 14.0, 13.608695652173914)","(8.0, 13.0, 12.53125)","(1.55, 1.9, 1.8994791666666666)","(15.0, 25.0, 22.50561797752809)","(13.0, 15.0, 14.969696969696969)"
07-12-2022 20:52:24.539292,"(7.0, 8.4, 8.2)","(8.5, 11.0, 10.647058823529411)","(11.0, 14.0, 13.608695652173914)","(8.0, 13.0, 11.96875)","(1.55, 1.96, 1.9158823529411764)","(15.0, 25.0, 22.50561797752809)","(13.0, 15.0, 14.969696969696969)"
07-12-2022 20:52:25.466534,"(7.0, 8.6, 8.44)","(8.5, 11.5, 10.530303030303031)","(11.0, 14.0, 13.608695652173914)","(8.0, 13.0, 12.214285714285714)","(1.55, 1.96, 1.913076923076923)","(15.0, 25.0, 22.50561797752809)","(13.0, 15.0, 14.969696969696969)"
07-12-2022 20:52:26.379937,"(7.0, 8.6, 8.48)","(8.5, 11.5, 10.022058823529411)","(11.0, 14.0, 13.608695652173914)","(8.0, 13.0, 11.840909090909092)","(1.55, 1.93, 1.913076923076923)","(15.0, 25.0, 22.50561797752809)","(13.0, 15.0, 15.263157894736842)"
07-12-2022 20:52:27.319100,"(7.0, 8.6, 8.48)","(8.5, 11.5, 10.022058823529411)","(11.0, 14.0, 13.608695652173914)","(8.0, 13.0, 12.590361445783133)","(1.55, 1.93, 1.9123529411764706)","(15.0, 25.0, 23.265060240963855)","(13.0, 15.5, 14.9)"
07-12-2022 20:52:28.208426,"(7.0, 8.8, 8.618181818181819)","(8.5, 11.0, 10.555555555555555)","(11.0, 14.0, 13.551724137931034)","(8.0, 12.5, 12.0)","(1.55, 1.93, 1.9133333333333333)","(15.0, 25.0, 23.265060240963855)","(13.0, 15.5, 14.9)"
07-12-2022 20:52:29.312013,"(7.0, 8.8, 8.600000000000001)","(8.5, 10.5, 10.375)","(11.0, 14.0, 13.551724137931034)","(8.0, 12.5, 12.25)","(1.55, 1.93, 1.9218518518518517)","(15.0, 25.0, 23.22222222222222)","(13.0, 15.5, 14.9375)"
07-12-2022 20:52:30.292492,"(7.0, 8.8, 8.693333333333333)","(8.5, 11.0, 10.521739130434783)","(11.0, 14.0, 13.551724137931034)","(8.0, 13.0, 12.25)","(1.55, 1.93, 1.9218518518518517)","(15.0, 25.0, 23.216867469879517)","(13.0, 15.0, 14.818181818181818)"
07-12-2022 20:52:31.247400,"(7.0, 8.8, 8.75)","(8.5, 11.0, 10.125)","(11.0, 14.0, 13.551724137931034)","(8.0, 13.0, 12.32258064516129)","(1.55, 1.93, 1.9218518518518517)","(15.0, 25.0, 23.216867469879517)","(13.0, 15.0, 14.891304347826086)"
07-12-2022 20:52:32.406002,"(7.0, 8.8, 8.727272727272728)","(8.5, 11.0, 10.125)","(11.0, 14.0, 13.5)","(8.0, 13.0, 12.382352941176471)","(1.55, 1.93, 1.9254545454545453)","(15.0, 25.0, 23.15)","(13.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:33.598084,"(7.0, 8.8, 8.685714285714285)","(8.5, 11.0, 10.058823529411764)","(11.0, 14.0, 13.444444444444445)","(8.0, 13.0, 12.382352941176471)","(1.55, 1.93, 1.913076923076923)","(15.0, 25.0, 22.456521739130434)","(13.0, 15.5, 14.857142857142858)"
07-12-2022 20:52:34.629779,"(7.0, 8.8, 8.73846153846154)","(8.5, 11.0, 10.058823529411764)","(11.0, 13.5, 13.444444444444445)","(8.0, 13.0, 12.382352941176471)","(1.55, 1.93, 1.913076923076923)","(15.0, 25.0, 22.456521739130434)","(13.0, 15.5, 14.857142857142858)"
07-12-2022 20:52:35.644511,"(7.0, 8.8, 8.685714285714285)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.347826086956522)","(8.0, 13.0, 12.382352941176471)","(1.55, 1.93, 1.9212)","(15.0, 25.0, 22.477272727272727)","(12.0, 15.5, 14.82258064516129)"
07-12-2022 20:52:36.829797,"(7.0, 8.8, 8.700000000000001)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.333333333333334)","(8.0, 13.0, 12.382352941176471)","(1.6, 1.93, 1.9263829787234041)","(16.0, 25.0, 22.477272727272727)","(12.0, 15.5, 14.82258064516129)"
07-12-2022 20:52:37.917335,"(7.0, 8.8, 8.700000000000001)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.32)","(8.0, 13.0, 12.382352941176471)","(1.6, 1.93, 1.9270212765957446)","(16.0, 25.0, 22.477272727272727)","(12.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:38.867814,"(7.0, 8.8, 8.68888888888889)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.32)","(8.0, 13.0, 12.382352941176471)","(1.6, 1.93, 1.9285365853658536)","(16.0, 25.0, 22.477272727272727)","(12.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:39.841574,"(7.0, 8.8, 8.68888888888889)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.3125)","(8.0, 13.0, 12.382352941176471)","(1.6, 1.93, 1.93875)","(16.0, 25.0, 22.477272727272727)","(12.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:40.948273,"(7.0, 8.8, 8.68888888888889)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.3125)","(8.0, 13.0, 12.382352941176471)","(1.6, 1.94, 1.9566666666666666)","(16.0, 25.0, 22.357142857142858)","(12.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:41.952970,"(7.0, 8.8, 8.68888888888889)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.3)","(8.0, 13.0, 12.382352941176471)","(1.6, 1.96, 1.934)","(16.0, 25.0, 22.357142857142858)","(12.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:43.034291,"(7.0, 8.8, 8.68888888888889)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.444444444444445)","(8.5, 13.0, 12.382352941176471)","(1.65, 1.95, 1.933157894736842)","(16.0, 25.0, 22.180722891566266)","(13.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:44.065257,"(7.0, 8.8, 8.705882352941178)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.444444444444445)","(8.5, 13.0, 12.382352941176471)","(1.65, 1.95, 1.933157894736842)","(16.0, 25.0, 22.34090909090909)","(13.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:45.118012,"(7.0, 8.8, 8.705882352941178)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.444444444444445)","(8.5, 13.0, 12.382352941176471)","(1.65, 1.95, 1.927142857142857)","(16.0, 25.0, 22.180722891566266)","(13.0, 15.5, 14.833333333333334)"
07-12-2022 20:52:46.097790,"(7.0, 8.8, 8.771428571428572)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.444444444444445)","(8.5, 13.0, 12.382352941176471)","(1.65, 1.95, 1.927142857142857)","(16.0, 25.0, 22.666666666666668)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:47.214748,"(7.0, 8.8, 8.771428571428572)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.444444444444445)","(8.5, 13.0, 12.382352941176471)","(1.65, 1.95, 1.9258823529411764)","(16.0, 24.0, 23.0)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:48.348797,"(7.0, 8.8, 8.771428571428572)","(8.5, 10.5, 10.166666666666666)","(11.0, 13.5, 13.444444444444445)","(8.5, 13.0, 12.34375)","(1.65, 1.94, 1.9366666666666665)","(16.0, 24.0, 22.58823529411765)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:49.367714,"(7.0, 8.6, 8.585714285714285)","(8.5, 10.5, 10.0625)","(11.0, 13.5, 13.421052631578947)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.94, 1.9366666666666665)","(16.0, 24.0, 22.90909090909091)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:50.345292,"(7.0, 8.6, 8.585714285714285)","(8.5, 10.5, 10.255)","(11.0, 13.5, 13.421052631578947)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.95, 1.927142857142857)","(16.0, 24.0, 22.90909090909091)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:51.254659,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.255)","(11.0, 13.5, 13.4375)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.94, 1.931111111111111)","(16.0, 24.0, 22.58823529411765)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:52.181471,"(7.0, 8.8, 8.790000000000001)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.456521739130435)","(8.5, 13.0, 12.46875)","(1.65, 1.92, 1.9052238805970148)","(16.0, 24.0, 22.90909090909091)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:53.154975,"(7.0, 8.8, 8.790697674418606)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.456521739130435)","(8.5, 13.0, 12.46875)","(1.65, 1.92, 1.9012280701754385)","(16.0, 24.0, 22.90909090909091)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:54.120503,"(7.0, 8.8, 8.790697674418606)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.46875)","(1.65, 1.92, 1.9012612612612612)","(16.0, 24.0, 23.25)","(13.0, 15.5, 15.25)"
07-12-2022 20:52:55.188178,"(7.0, 8.8, 8.790697674418606)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.46875)","(1.65, 1.92, 1.9012612612612612)","(16.0, 24.0, 23.25)","(13.0, 15.5, 15.342105263157894)"
07-12-2022 20:52:56.137774,"(7.0, 8.8, 8.790697674418606)","(8.5, 10.5, 10.277272727272727)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.416666666666666)","(1.65, 1.92, 1.9012612612612612)","(16.0, 24.0, 22.90909090909091)","(13.0, 15.5, 15.342105263157894)"
07-12-2022 20:52:57.169112,"(7.0, 9.4, 9.145454545454546)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.416666666666666)","(1.65, 1.92, 1.9039175257731957)","(16.0, 24.0, 22.90909090909091)","(13.0, 15.5, 15.571428571428571)"
07-12-2022 20:52:58.256405,"(7.0, 9.2, 9.058823529411764)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.92, 1.9005607476635513)","(16.0, 24.0, 22.90909090909091)","(13.0, 16.0, 15.56)"
07-12-2022 20:52:59.264917,"(7.0, 9.0, 8.885714285714286)","(8.5, 10.5, 10.304)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.92, 1.9005607476635513)","(16.0, 24.0, 22.90909090909091)","(13.0, 16.0, 15.466666666666667)"
07-12-2022 20:53:00.215626,"(7.0, 9.0, 8.885714285714286)","(8.5, 10.5, 10.277272727272727)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.92, 1.9005454545454545)","(16.0, 24.0, 23.25)","(13.0, 16.0, 15.466666666666667)"
07-12-2022 20:53:01.334170,"(7.0, 9.0, 8.866666666666667)","(8.5, 10.5, 10.277272727272727)","(11.0, 13.5, 13.454545454545455)","(8.5, 13.0, 12.363636363636363)","(1.65, 1.92, 1.9005454545454545)","(16.0, 24.0, 23.05263157894737)","(13.0, 16.0, 15.35897435897436)"
07-12-2022 20:53:02.393801,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.157894736842104)","(11.0, 13.5, 13.464285714285714)","(8.5, 13.0, 12.342857142857143)","(1.65, 1.92, 1.9014678899082569)","(16.0, 24.0, 22.714285714285715)","(13.0, 16.0, 15.38888888888889)"
07-12-2022 20:53:03.421064,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.035714285714286)","(11.0, 13.5, 13.464285714285714)","(8.5, 13.0, 12.204545454545455)","(1.65, 1.92, 1.9014678899082569)","(16.0, 24.0, 23.05263157894737)","(13.0, 16.0, 15.35135135135135)"
07-12-2022 20:53:04.401764,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.23913043478261)","(11.0, 13.5, 13.464285714285714)","(8.5, 13.0, 12.204545454545455)","(1.65, 1.92, 1.9014678899082569)","(16.0, 24.0, 22.714285714285715)","(13.0, 16.0, 15.368421052631579)"
07-12-2022 20:53:05.308779,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.23913043478261)","(11.0, 13.5, 13.464285714285714)","(8.5, 13.0, 12.204545454545455)","(1.65, 1.92, 1.9014678899082569)","(16.0, 24.0, 23.05263157894737)","(13.0, 16.0, 15.38888888888889)"
07-12-2022 20:53:06.461636,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.293103448275861)","(11.0, 13.5, 13.446428571428571)","(8.5, 13.0, 12.357142857142858)","(1.65, 1.91, 1.9105357142857142)","(16.0, 24.0, 22.714285714285715)","(13.0, 16.0, 15.382352941176471)"
07-12-2022 20:53:07.541096,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.227272727272727)","(11.0, 13.5, 13.4375)","(8.5, 13.0, 12.357142857142858)","(1.65, 1.92, 1.9158823529411764)","(16.0, 24.0, 22.714285714285715)","(13.0, 16.0, 15.36111111111111)"
07-12-2022 20:53:08.612862,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.227272727272727)","(11.0, 13.5, 13.4375)","(8.5, 13.0, 12.357142857142858)","(1.65, 1.92, 1.9158333333333333)","(15.0, 24.0, 23.05263157894737)","(13.0, 16.0, 15.36111111111111)"
07-12-2022 20:53:09.640896,"(7.0, 8.8, 8.787500000000001)","(8.5, 10.5, 10.266666666666667)","(11.0, 13.5, 14.2)","(8.5, 13.0, 10.504854368932039)","(1.65, 1.92, 1.9483333333333333)","(15.0, 24.0, 23.142857142857142)","(13.0, 16.0, 13.527777777777779)"
07-12-2022 20:53:10.686848,"(7.0, 9.2, 8.96774193548387)","(8.5, 11.0, 10.571428571428571)","(11.0, 14.5, 14.3)","(8.5, 11.0, 10.504854368932039)","(1.65, 1.96, 1.9430434782608694)","(15.0, 24.0, 23.625)","(13.0, 14.0, 13.519662921348315)"
07-12-2022 20:53:11.686230,"(7.0, 9.2, 8.986666666666666)","(8.5, 11.0, 10.704545454545455)","(11.0, 14.5, 14.454545454545455)","(8.5, 11.0, 10.016077170418006)","(1.65, 1.95, 1.9430434782608694)","(15.0, 24.0, 23.6)","(13.0, 14.0, 13.519553072625698)"
