,Allanon,Just Call Me Molly Nz,Querencia,Oonskade,Set Me Free Nz,Majestic Time,Hammer Son,Everysecondcounts,Kapai Nz
10-01-2023 13:15:27.335403,"(26.0, 38.0, 35.27272727272727)","(6.5, 99999, 99990)","(7.0, 9.8, 9.56)","(3.3, 4.0, 3.9523809523809526)","(4.4, 99999, 99990)","(12.0, 16.5, 16.392857142857142)","(4.8, 6.0, 5.8352941176470585)","(13.0, 15.5, 15.3125)","(21.0, 99999, 99990)"
10-01-2023 13:15:28.704292,"(26.0, 38.0, 29.76)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 4.0, 3.9333333333333336)","(4.4, 99999, 99990)","(12.0, 16.5, 16.7)","(4.8, 6.0, 5.7)","(13.0, 15.5, 15.956521739130435)","(21.0, 99999, 99990)"
10-01-2023 13:15:30.039694,"(26.0, 32.0, 29.76)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 3.95, 3.9333333333333336)","(4.4, 99999, 99990)","(12.0, 17.0, 16.7)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:31.446310,"(26.0, 32.0, 29.666666666666668)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 3.95, 3.9333333333333336)","(4.4, 99999, 99990)","(12.0, 17.0, 16.7)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:32.909503,"(26.0, 32.0, 29.529411764705884)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 3.95, 3.879268292682927)","(4.4, 99999, 99990)","(12.0, 17.0, 16.7)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:34.288761,"(26.0, 32.0, 30.09090909090909)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 3.95, 3.8807692307692307)","(4.4, 99999, 99990)","(12.0, 17.0, 16.7)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:35.665979,"(26.0, 32.0, 30.09090909090909)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 3.9, 3.879032258064516)","(4.4, 99999, 99990)","(12.0, 17.0, 16.7)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:37.106423,"(26.0, 32.0, 30.0)","(6.5, 99999, 99990)","(7.0, 9.8, 9.592307692307692)","(3.3, 3.9, 3.879032258064516)","(4.4, 99999, 99990)","(12.0, 17.0, 16.5)","(4.8, 5.9, 5.735294117647059)","(13.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:38.484865,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.592307692307692)","(3.3, 3.9, 3.878125)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.9, 5.710526315789474)","(12.0, 16.0, 15.961538461538462)","(21.0, 99999, 99990)"
10-01-2023 13:15:39.792516,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.592307692307692)","(3.3, 3.9, 3.875714285714286)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.9, 5.710526315789474)","(12.0, 16.0, 16.166666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:15:41.124427,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.592307692307692)","(3.3, 3.9, 3.875714285714286)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.9, 5.735294117647059)","(12.0, 16.5, 16.166666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:15:42.482394,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.592307692307692)","(3.3, 3.9, 3.841891891891892)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.9, 5.75)","(12.0, 16.5, 16.1)","(21.0, 99999, 99990)"
10-01-2023 13:15:43.943326,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8402597402597403)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.1)","(21.0, 99999, 99990)"
10-01-2023 13:15:45.326564,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8407894736842105)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.166666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:15:46.686893,"(26.0, 32.0, 30.0)","(7.0, 99999, 99990)","(7.5, 9.8, 9.58095238095238)","(3.3, 3.9, 3.847457627118644)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:15:47.984965,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.6, 9.58095238095238)","(3.3, 3.9, 3.847457627118644)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:15:49.344576,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.6, 9.613793103448277)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:15:50.754475,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:15:52.148537,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:15:53.575733,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.0)","(21.0, 99999, 99990)"
10-01-2023 13:15:54.921862,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.227272727272727)","(21.0, 99999, 99990)"
10-01-2023 13:15:56.231349,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.613793103448277)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.227272727272727)","(21.0, 99999, 99990)"
10-01-2023 13:15:57.611305,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.575000000000001)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.6875)","(12.0, 16.5, 16.227272727272727)","(21.0, 99999, 99990)"
10-01-2023 13:15:58.998070,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.615384615384617)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.533333333333333)","(12.0, 16.5, 16.166666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:16:00.358375,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.62857142857143)","(3.3, 3.9, 3.8509090909090906)","(4.6, 99999, 99990)","(12.0, 17.0, 16.75)","(4.8, 5.8, 5.48)","(12.0, 16.5, 16.166666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:16:01.741370,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.690909090909091)","(3.3, 3.9, 3.84375)","(4.6, 99999, 99990)","(12.0, 17.0, 16.833333333333332)","(4.8, 5.8, 5.4363636363636365)","(12.0, 16.5, 16.1)","(21.0, 99999, 99990)"
10-01-2023 13:16:03.112395,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.661538461538463)","(3.3, 3.9, 3.8454545454545452)","(4.6, 99999, 99990)","(12.0, 17.0, 16.833333333333332)","(4.8, 5.8, 5.555102040816327)","(12.0, 16.5, 16.375)","(21.0, 99999, 99990)"
10-01-2023 13:16:04.521739,"(26.0, 32.0, 30.384615384615383)","(7.0, 99999, 99990)","(7.5, 9.8, 9.811111111111112)","(3.3, 3.9, 3.8377777777777777)","(4.6, 99999, 99990)","(12.0, 17.0, 16.833333333333332)","(4.8, 5.8, 5.4974358974358974)","(12.0, 16.5, 16.86764705882353)","(21.0, 99999, 99990)"
10-01-2023 13:16:05.922977,"(26.0, 32.0, 30.444444444444443)","(7.0, 99999, 99990)","(7.5, 10.0, 9.575000000000001)","(3.3, 3.85, 3.8375)","(4.6, 99999, 99990)","(12.0, 17.0, 16.666666666666668)","(4.8, 5.6, 5.40625)","(12.0, 17.0, 17.055555555555557)","(21.0, 99999, 99990)"
10-01-2023 13:16:07.205585,"(26.0, 32.0, 30.09090909090909)","(7.0, 99999, 99990)","(7.5, 10.0, 9.635714285714286)","(3.3, 3.85, 3.8260869565217392)","(4.6, 99999, 99990)","(12.0, 18.0, 17.2)","(4.8, 5.5, 5.404761904761905)","(12.0, 17.5, 17.0625)","(21.0, 99999, 99990)"
10-01-2023 13:16:08.650533,"(26.0, 32.0, 30.551724137931036)","(7.0, 99999, 99990)","(7.5, 10.0, 9.83030303030303)","(3.3, 3.85, 3.8615384615384616)","(4.6, 99999, 99990)","(12.0, 18.0, 16.928571428571427)","(4.8, 5.5, 5.447727272727273)","(12.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:10.120095,"(26.0, 32.0, 34.90909090909091)","(7.0, 99999, 99990)","(7.5, 10.0, 9.83030303030303)","(3.3, 3.9, 3.8634146341463413)","(4.6, 99999, 99990)","(12.0, 18.0, 17.347826086956523)","(4.8, 5.5, 5.4375)","(12.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:11.691867,"(26.0, 36.0, 34.90909090909091)","(7.0, 99999, 99990)","(7.5, 10.0, 9.676923076923076)","(3.3, 3.9, 3.8577464788732394)","(4.6, 99999, 99990)","(12.0, 18.0, 17.347826086956523)","(4.8, 5.5, 5.4375)","(12.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:13.231141,"(26.0, 36.0, 35.4)","(7.0, 99999, 99990)","(7.5, 10.0, 9.676923076923076)","(3.3, 3.9, 3.83)","(4.6, 99999, 99990)","(12.0, 18.0, 17.347826086956523)","(4.8, 5.5, 5.4375)","(12.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:14.885271,"(26.0, 36.0, 30.46153846153846)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.85, 3.827272727272727)","(4.6, 99999, 99990)","(12.0, 18.0, 17.347826086956523)","(4.8, 5.5, 5.444444444444445)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:16.209961,"(26.0, 36.0, 30.46153846153846)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.85, 3.8055555555555554)","(4.6, 99999, 99990)","(12.0, 18.0, 17.347826086956523)","(4.8, 5.5, 5.4222222222222225)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:17.590754,"(26.0, 29.0, 27.782608695652176)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.85, 3.8054054054054056)","(4.6, 99999, 99990)","(12.0, 18.0, 17.464285714285715)","(4.8, 5.5, 5.430303030303031)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:18.988258,"(20.0, 27.0, 23.869565217391305)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.85, 3.7710144927536233)","(4.6, 99999, 99990)","(12.0, 18.0, 17.564516129032256)","(4.8, 5.5, 5.430303030303031)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:20.420296,"(20.0, 26.0, 25.076923076923077)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.8, 3.744155844155844)","(4.6, 99999, 99990)","(12.0, 18.0, 17.5)","(4.8, 5.5, 5.454545454545455)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:21.761179,"(20.0, 26.0, 24.181818181818183)","(7.0, 99999, 99990)","(7.5, 10.0, 9.848648648648648)","(3.3, 3.8, 3.7151162790697674)","(4.6, 99999, 99990)","(12.0, 18.0, 17.5)","(4.8, 5.5, 5.678481012658228)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:23.119191,"(20.0, 26.0, 24.181818181818183)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.75, 3.730645161290323)","(4.6, 99999, 99990)","(12.0, 18.0, 17.564516129032256)","(4.8, 5.7, 5.783333333333333)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:24.494910,"(20.0, 26.0, 24.25)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.75, 3.698529411764706)","(4.6, 99999, 99990)","(12.0, 18.0, 17.5)","(4.8, 5.8, 5.816666666666667)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:25.876167,"(20.0, 25.0, 23.90909090909091)","(7.0, 99999, 99990)","(7.5, 10.0, 9.792592592592593)","(3.3, 3.7, 3.7059322033898305)","(4.6, 99999, 99990)","(12.0, 18.0, 17.5)","(4.8, 5.9, 5.816666666666667)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:27.276549,"(20.0, 24.0, 23.07894736842105)","(7.0, 99999, 99990)","(7.5, 10.0, 9.676923076923076)","(3.3, 3.75, 3.746153846153846)","(4.6, 99999, 99990)","(12.0, 18.0, 16.82758620689655)","(4.8, 5.9, 5.816666666666666)","(13.0, 17.5, 17.25)","(21.0, 99999, 99990)"
10-01-2023 13:16:28.687679,"(20.0, 24.0, 21.555555555555557)","(7.0, 99999, 99990)","(7.5, 10.0, 9.875862068965517)","(3.3, 3.75, 3.645833333333333)","(4.6, 99999, 99990)","(12.0, 18.0, 16.82758620689655)","(4.8, 5.9, 5.843478260869565)","(13.0, 17.5, 17.4)","(21.0, 99999, 99990)"
10-01-2023 13:16:30.152780,"(20.0, 24.0, 22.333333333333332)","(7.0, 99999, 99990)","(7.5, 10.0, 9.85)","(3.3, 3.65, 3.7008196721311477)","(4.6, 99999, 99990)","(12.0, 18.0, 16.73076923076923)","(4.8, 5.9, 5.853571428571429)","(13.0, 17.5, 17.727272727272727)","(21.0, 99999, 99990)"
10-01-2023 13:16:31.703034,"(21.0, 23.0, 22.333333333333332)","(7.0, 99999, 99990)","(7.5, 10.0, 9.85)","(3.3, 3.75, 3.67421875)","(4.6, 99999, 99990)","(12.0, 18.0, 16.833333333333332)","(4.8, 5.9, 5.86578947368421)","(13.0, 18.0, 17.7)","(21.0, 99999, 99990)"
10-01-2023 13:16:33.072995,"(21.0, 23.0, 19.625)","(7.0, 99999, 99990)","(7.5, 10.0, 9.90566037735849)","(3.3, 3.7, 3.5796296296296295)","(4.6, 99999, 99990)","(12.0, 17.5, 17.804347826086957)","(4.8, 5.9, 5.947619047619048)","(13.0, 18.0, 18.386363636363637)","(21.0, 99999, 99990)"
10-01-2023 13:16:34.515734,"(21.0, 23.0, 19.625)","(7.0, 99999, 99990)","(7.5, 10.5, 9.956896551724137)","(3.3, 3.65, 3.5982142857142856)","(4.6, 99999, 99990)","(12.0, 18.0, 18.31818181818182)","(4.8, 6.2, 6.0191780821917815)","(13.0, 18.5, 18.4)","(21.0, 99999, 99990)"
10-01-2023 13:16:35.914262,"(21.0, 23.0, 19.931818181818183)","(7.0, 99999, 99990)","(7.5, 10.5, 9.956896551724137)","(3.3, 3.65, 3.5885714285714285)","(4.6, 99999, 99990)","(12.0, 18.5, 17.9)","(4.8, 6.2, 6.0191780821917815)","(13.0, 18.5, 18.3)","(21.0, 99999, 99990)"
10-01-2023 13:16:37.211113,"(20.0, 23.0, 20.1875)","(7.0, 99999, 99990)","(7.5, 10.5, 9.98360655737705)","(3.2, 3.65, 3.5885714285714285)","(4.8, 99999, 99990)","(13.0, 18.5, 18.227272727272727)","(4.8, 6.2, 5.950943396226416)","(13.0, 18.5, 18.357142857142858)","(21.0, 99999, 99990)"
10-01-2023 13:16:38.484095,"(20.0, 22.0, 20.46875)","(7.0, 99999, 99990)","(7.5, 10.5, 10.028846153846155)","(3.2, 3.65, 3.5885714285714285)","(4.8, 99999, 99990)","(13.0, 18.5, 18.227272727272727)","(4.8, 6.2, 5.950943396226416)","(13.0, 18.5, 18.357142857142858)","(21.0, 99999, 99990)"
10-01-2023 13:16:39.841243,"(20.0, 22.0, 20.0)","(7.0, 99999, 99990)","(7.5, 10.5, 10.028846153846155)","(3.2, 3.65, 3.5837499999999998)","(4.8, 99999, 99990)","(13.0, 18.5, 18.285714285714285)","(4.8, 6.2, 5.950943396226416)","(13.0, 18.5, 18.357142857142858)","(21.0, 99999, 99990)"
10-01-2023 13:16:41.203713,"(20.0, 22.0, 21.125)","(7.0, 99999, 99990)","(7.5, 10.5, 10.016363636363637)","(3.2, 3.65, 3.48)","(4.8, 99999, 99990)","(13.0, 18.5, 18.285714285714285)","(4.8, 6.2, 6.007547169811321)","(13.0, 18.5, 18.38235294117647)","(21.0, 99999, 99990)"
10-01-2023 13:16:42.621955,"(20.0, 23.0, 21.875)","(7.0, 99999, 99990)","(7.5, 10.5, 10.016363636363637)","(3.2, 3.55, 3.420714285714286)","(4.8, 99999, 99990)","(13.0, 18.5, 18.25)","(4.8, 6.2, 6.007547169811321)","(13.0, 18.5, 18.375)","(21.0, 99999, 99990)"
10-01-2023 13:16:43.882696,"(20.0, 22.0, 20.333333333333332)","(7.0, 99999, 99990)","(7.5, 10.5, 9.952564102564104)","(3.2, 3.45, 3.376315789473684)","(4.8, 99999, 99990)","(13.0, 18.5, 17.9375)","(4.8, 6.2, 5.994871794871795)","(13.0, 18.5, 18.375)","(21.0, 99999, 99990)"
10-01-2023 13:16:45.119573,"(20.0, 22.0, 20.75)","(7.0, 99999, 99990)","(7.5, 10.5, 9.952564102564104)","(3.2, 3.45, 3.3777777777777778)","(4.8, 99999, 99990)","(13.0, 18.5, 18.323529411764707)","(4.8, 6.0, 6.037837837837838)","(13.0, 18.5, 18.375)","(21.0, 99999, 99990)"
10-01-2023 13:16:46.350445,"(20.0, 23.0, 20.375)","(7.0, 99999, 99990)","(7.5, 10.5, 9.96081081081081)","(3.2, 3.4, 3.3661290322580646)","(4.8, 99999, 99990)","(13.0, 18.5, 18.285714285714285)","(4.8, 6.2, 6.03)","(13.0, 18.5, 18.375)","(21.0, 99999, 99990)"
10-01-2023 13:16:47.602417,"(20.0, 23.0, 19.75)","(7.0, 99999, 99990)","(7.5, 10.5, 9.927272727272728)","(3.2, 3.4, 3.3661290322580646)","(4.8, 99999, 99990)","(13.0, 18.5, 18.285714285714285)","(4.8, 6.2, 6.03)","(13.0, 18.5, 18.40625)","(21.0, 99999, 99990)"
10-01-2023 13:16:48.869940,"(20.0, 23.0, 19.75)","(7.0, 99999, 99990)","(7.5, 10.0, 9.927272727272728)","(3.2, 3.4, 3.33974358974359)","(4.8, 99999, 99990)","(13.0, 18.5, 18.285714285714285)","(4.8, 6.2, 6.066666666666666)","(13.0, 18.5, 18.375)","(21.0, 99999, 99990)"
10-01-2023 13:16:50.191300,"(20.0, 23.0, 19.75)","(7.0, 99999, 99990)","(7.5, 10.0, 9.97391304347826)","(3.2, 3.35, 3.3567901234567903)","(4.8, 99999, 99990)","(13.0, 18.5, 18.25)","(4.8, 6.2, 6.086792452830188)","(13.0, 18.5, 18.166666666666668)","(21.0, 99999, 99990)"
10-01-2023 13:16:51.486135,"(20.0, 23.0, 20.15625)","(7.0, 99999, 99990)","(7.5, 10.0, 10.017777777777779)","(3.1, 3.4, 3.3409999999999997)","(5.0, 99999, 99990)","(13.0, 19.0, 18.85)","(4.8, 6.2, 6.080701754385965)","(13.0, 18.5, 18.318181818181817)","(21.0, 99999, 99990)"
10-01-2023 13:16:52.719191,"(20.0, 23.0, 20.605263157894736)","(7.0, 99999, 99990)","(7.5, 10.5, 10.017777777777779)","(3.1, 3.4, 3.3491379310344827)","(5.0, 99999, 99990)","(13.0, 19.0, 18.85)","(4.8, 6.2, 6.088524590163934)","(13.0, 18.5, 18.318181818181817)","(21.0, 99999, 99990)"
10-01-2023 13:16:53.992060,"(20.0, 23.0, 20.725)","(7.0, 99999, 99990)","(7.5, 10.5, 10.035955056179775)","(3.1, 3.4, 3.3491379310344827)","(5.0, 99999, 99990)","(13.0, 19.0, 18.5)","(4.8, 6.2, 6.0928571428571425)","(13.0, 18.5, 18.333333333333332)","(21.0, 99999, 99990)"
10-01-2023 13:16:55.223674,"(20.0, 20.0, 19.63888888888889)","(7.0, 99999, 99990)","(7.5, 10.5, 10.035955056179775)","(3.1, 3.4, 3.3294117647058825)","(5.0, 99999, 99990)","(13.0, 19.0, 18.5)","(4.8, 6.2, 6.0928571428571425)","(13.0, 18.5, 18.333333333333332)","(21.0, 99999, 99990)"
10-01-2023 13:16:56.426272,"(20.0, 20.0, 19.071428571428573)","(7.0, 99999, 99990)","(7.5, 10.5, 10.383333333333333)","(3.1, 3.35, 3.3237288135593217)","(5.0, 99999, 99990)","(13.0, 19.0, 19.384615384615383)","(4.8, 6.2, 6.352)","(13.0, 18.5, 19.471153846153847)","(21.0, 99999, 99990)"
10-01-2023 13:16:57.638076,"(20.0, 20.0, 19.333333333333332)","(7.0, 99999, 99990)","(7.5, 9.6, 9.433333333333334)","(3.1, 3.4, 3.350806451612903)","(5.0, 99999, 99990)","(13.0, 20.0, 19.48148148148148)","(4.8, 6.4, 6.361490683229814)","(13.0, 19.5, 19.856)","(21.0, 99999, 99990)"
10-01-2023 13:16:58.766998,"(18.0, 20.0, 19.5)","(7.0, 99999, 99990)","(7.5, 9.8, 9.433333333333334)","(3.1, 3.4, 3.350806451612903)","(5.0, 99999, 99990)","(13.0, 20.0, 19.48148148148148)","(4.8, 6.4, 6.361370716510904)","(13.0, 20.0, 20.454545454545453)","(21.0, 99999, 99990)"
10-01-2023 13:16:59.989005,"(18.0, 21.0, 19.986486486486488)","(7.0, 99999, 99990)","(7.5, 9.8, 9.463157894736842)","(3.1, 3.4, 3.370886075949367)","(5.0, 99999, 99990)","(13.0, 20.0, 19.48148148148148)","(4.8, 6.4, 6.356643356643357)","(13.0, 21.0, 20.142857142857142)","(21.0, 99999, 99990)"
10-01-2023 13:17:01.201817,"(18.0, 21.0, 19.986486486486488)","(7.0, 99999, 99990)","(7.5, 9.8, 9.39)","(3.1, 3.4, 3.362068965517241)","(5.0, 99999, 99990)","(13.0, 20.0, 18.833333333333332)","(4.8, 6.4, 6.356491228070176)","(13.0, 21.0, 20.333333333333332)","(21.0, 99999, 99990)"
10-01-2023 13:17:02.438253,"(18.0, 21.0, 20.14864864864865)","(7.0, 99999, 99990)","(7.5, 9.4, 9.39090909090909)","(3.1, 3.4, 3.367272727272727)","(5.0, 99999, 99990)","(13.0, 20.0, 19.25)","(4.8, 6.4, 6.356491228070176)","(13.0, 21.0, 21.142857142857142)","(21.0, 99999, 99990)"
10-01-2023 13:17:03.668958,"(18.0, 20.0, 19.966666666666665)","(7.0, 99999, 99990)","(7.5, 9.4, 9.39090909090909)","(3.1, 3.4, 3.367272727272727)","(5.0, 99999, 99990)","(13.0, 20.0, 19.25)","(4.8, 6.4, 6.354744525547446)","(13.0, 22.0, 21.142857142857142)","(21.0, 99999, 99990)"
10-01-2023 13:17:04.769965,"(18.0, 20.0, 19.9375)","(7.0, 99999, 99990)","(7.5, 9.4, 9.38888888888889)","(3.0, 3.4, 3.373134328358209)","(5.0, 99999, 99990)","(14.0, 20.0, 19.59090909090909)","(5.0, 6.4, 6.353068592057762)","(14.0, 22.0, 21.307692307692307)","(21.0, 99999, 99990)"
10-01-2023 13:17:05.883549,"(18.0, 20.0, 19.941176470588236)","(7.0, 99999, 99990)","(7.5, 9.4, 9.38888888888889)","(3.0, 3.4, 3.364)","(5.0, 99999, 99990)","(14.0, 20.0, 19.833333333333332)","(5.0, 6.4, 6.366792452830189)","(14.0, 22.0, 20.77777777777778)","(21.0, 99999, 99990)"
10-01-2023 13:17:07.081552,"(18.0, 21.0, 20.203125)","(7.0, 99999, 99990)","(7.5, 9.4, 9.330769230769231)","(3.0, 3.4, 3.3285714285714287)","(5.0, 99999, 99990)","(14.0, 20.0, 19.857142857142858)","(5.0, 6.4, 6.366792452830189)","(14.0, 21.0, 20.333333333333332)","(21.0, 99999, 99990)"
10-01-2023 13:17:08.295042,"(18.0, 20.0, 19.857142857142858)","(7.0, 99999, 99990)","(7.5, 9.6, 9.514285714285714)","(3.0, 3.35, 3.3285714285714287)","(5.0, 99999, 99990)","(14.0, 20.0, 19.857142857142858)","(5.0, 6.4, 6.366023166023166)","(14.0, 21.0, 20.77777777777778)","(21.0, 99999, 99990)"
10-01-2023 13:17:09.557444,"(18.0, 21.0, 20.75)","(7.0, 99999, 99990)","(7.5, 9.6, 9.514285714285714)","(3.0, 3.35, 3.3285714285714287)","(5.0, 99999, 99990)","(14.0, 20.0, 19.9)","(5.0, 6.4, 6.361233480176212)","(14.0, 21.0, 20.77777777777778)","(21.0, 99999, 99990)"
10-01-2023 13:17:10.787281,"(18.0, 21.0, 20.785714285714285)","(7.0, 99999, 99990)","(7.5, 9.6, 9.456)","(3.0, 3.35, 3.3285714285714287)","(5.0, 99999, 99990)","(14.0, 20.0, 19.8)","(5.0, 6.4, 6.346987951807229)","(14.0, 21.0, 20.764705882352942)","(21.0, 99999, 99990)"
10-01-2023 13:17:11.915863,"(18.0, 21.0, 20.785714285714285)","(7.0, 99999, 99990)","(7.5, 9.6, 9.466666666666667)","(3.0, 3.35, 3.325)","(5.0, 99999, 99990)","(14.0, 20.0, 19.571428571428573)","(5.0, 6.4, 6.346987951807229)","(14.0, 21.0, 21.647058823529413)","(21.0, 99999, 99990)"
10-01-2023 13:17:13.030423,"(18.0, 22.0, 21.428571428571427)","(7.0, 99999, 99990)","(7.5, 9.6, 9.466666666666667)","(3.0, 3.35, 3.325)","(5.0, 99999, 99990)","(14.0, 21.0, 19.571428571428573)","(5.0, 6.4, 6.346987951807229)","(14.0, 22.0, 21.647058823529413)","(21.0, 99999, 99990)"
