,Mccrikey,No Terror,Ifyousayso,Cloudy Bay,Deceptive Lee,Terry,Heisenberg
16-12-2022 14:14:59.560344,"(16.0, 44.0, 21.714285714285715)","(7.5, 12.5, 9.766666666666667)","(15.0, 75.0, 35.33333333333333)","(8.0, 12.0, 9.666666666666666)","(10.0, 15.5, 13.1)","(2.1, 2.78, 2.66)","(3.1, 4.2, 4.178787878787879)"
16-12-2022 14:15:00.552218,"(16.0, 44.0, 31.0)","(7.5, 12.5, 9.766666666666667)","(15.0, 75.0, 35.33333333333333)","(8.0, 12.0, 9.666666666666666)","(10.0, 15.5, 14.1875)","(2.1, 2.76, 2.680833333333333)","(3.1, 4.2, 4.178787878787879)"
16-12-2022 14:15:01.636300,"(16.0, 44.0, 27.0)","(7.5, 12.5, 9.766666666666667)","(15.0, 75.0, 35.33333333333333)","(8.0, 12.0, 9.666666666666666)","(10.0, 15.5, 13.363636363636363)","(2.1, 2.76, 2.680833333333333)","(3.1, 4.2, 4.178787878787879)"
16-12-2022 14:15:02.673446,"(16.0, 44.0, 27.0)","(7.5, 12.5, 9.766666666666667)","(15.0, 75.0, 35.33333333333333)","(8.0, 12.0, 9.966666666666667)","(10.0, 15.0, 12.277777777777779)","(2.1, 2.76, 2.6999999999999997)","(3.1, 4.2, 4.178787878787879)"
16-12-2022 14:15:03.634244,"(16.0, 44.0, 25.25)","(7.5, 12.5, 9.766666666666667)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.277777777777779)","(2.1, 2.76, 2.6999999999999997)","(3.1, 4.2, 4.178787878787879)"
16-12-2022 14:15:04.685409,"(16.0, 44.0, 25.25)","(7.5, 13.5, 10.95)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.277777777777779)","(2.1, 2.76, 2.7199999999999998)","(3.1, 4.2, 4.17741935483871)"
16-12-2022 14:15:05.897679,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.375)","(2.1, 2.76, 2.7199999999999998)","(3.1, 4.2, 4.17741935483871)"
16-12-2022 14:15:06.926804,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.375)","(2.1, 2.76, 2.7199999999999998)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:07.834377,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.375)","(2.1, 2.76, 2.7175)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:08.842920,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.7175)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:09.959595,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.7175)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:11.056061,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.7175)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:12.121713,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.7175)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:13.208010,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:14.179108,"(16.0, 44.0, 37.0)","(7.5, 13.5, 10.753846153846155)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:15.196068,"(16.0, 44.0, 37.0)","(7.5, 13.5, 10.753846153846155)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:16.158563,"(16.0, 44.0, 37.0)","(7.5, 13.5, 10.753846153846155)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:17.093449,"(16.0, 44.0, 37.0)","(7.5, 13.5, 10.753846153846155)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:18.077238,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:19.249877,"(16.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:20.239671,"(17.0, 44.0, 31.5)","(7.5, 13.5, 12.771428571428572)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:21.246363,"(17.0, 44.0, 31.5)","(7.5, 13.5, 12.683333333333334)","(15.0, 75.0, 35.33333333333333)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.52)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:22.289299,"(17.0, 44.0, 31.5)","(7.5, 13.5, 12.683333333333334)","(15.0, 75.0, 55.166666666666664)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.59)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:23.457428,"(17.0, 44.0, 31.5)","(7.5, 13.5, 12.683333333333334)","(15.0, 75.0, 45.5)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.59)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:24.519323,"(17.0, 44.0, 31.5)","(7.5, 13.5, 12.683333333333334)","(15.0, 75.0, 45.5)","(8.0, 11.5, 9.966666666666667)","(10.0, 16.0, 14.5)","(2.1, 2.76, 2.58)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:25.521876,"(17.0, 44.0, 37.0)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 13.5)","(2.1, 2.74, 2.58)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:26.570001,"(17.0, 44.0, 37.0)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 13.5)","(2.1, 2.74, 2.58)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:27.586797,"(17.0, 44.0, 37.0)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 13.5)","(2.1, 2.74, 2.58)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:28.505011,"(17.0, 44.0, 37.0)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 13.5)","(2.1, 2.74, 2.58)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:29.490950,"(17.0, 44.0, 37.0)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 13.5)","(2.1, 2.74, 2.526666666666667)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:30.456549,"(17.0, 44.0, 37.0)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 13.5)","(2.1, 2.74, 2.526666666666667)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:31.629220,"(17.0, 19.0, 18.4)","(7.5, 13.0, 11.742857142857144)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.5, 12.375)","(2.1, 2.74, 2.526666666666667)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:32.711985,"(17.0, 44.0, 37.14285714285714)","(7.5, 13.0, 9.933333333333334)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.375)","(2.1, 2.74, 2.526666666666667)","(3.1, 4.2, 4.1883333333333335)"
16-12-2022 14:15:33.867105,"(17.0, 44.0, 37.14285714285714)","(7.5, 13.0, 10.8)","(15.0, 75.0, 45.75)","(8.0, 11.5, 9.966666666666667)","(10.0, 15.0, 12.136363636363637)","(2.1, 2.74, 2.4323076923076923)","(3.1, 4.2, 4.1722222222222225)"
16-12-2022 14:15:35.007922,"(17.0, 44.0, 30.909090909090907)","(7.5, 13.0, 9.857142857142858)","(15.0, 75.0, 62.0)","(8.0, 11.5, 9.583333333333332)","(10.0, 15.0, 13.5)","(2.1, 2.74, 2.4323076923076923)","(3.1, 4.2, 4.152985074626866)"
16-12-2022 14:15:36.075754,"(17.0, 42.0, 39.8)","(7.5, 13.0, 9.577777777777778)","(15.0, 75.0, 62.0)","(8.0, 11.5, 9.583333333333332)","(10.0, 14.5, 13.5)","(2.1, 2.74, 2.4323076923076923)","(3.1, 4.2, 4.152985074626866)"
16-12-2022 14:15:37.053181,"(17.0, 40.0, 36.36363636363636)","(7.5, 13.0, 9.857142857142858)","(15.0, 75.0, 62.0)","(8.0, 11.5, 9.583333333333332)","(10.0, 14.5, 13.5)","(2.1, 2.74, 2.4323076923076923)","(3.1, 4.2, 4.152985074626866)"
16-12-2022 14:15:38.042384,"(17.0, 40.0, 32.85714285714286)","(7.5, 13.0, 10.36)","(15.0, 75.0, 62.0)","(8.0, 11.5, 9.583333333333332)","(10.0, 14.5, 13.5)","(2.1, 2.74, 2.4323076923076923)","(3.1, 4.2, 3.9923076923076923)"
16-12-2022 14:15:38.996987,"(17.0, 40.0, 28.88888888888889)","(7.5, 13.0, 10.0)","(15.0, 75.0, 63.3)","(8.0, 11.5, 9.75)","(10.0, 13.0, 11.0)","(2.1, 2.74, 2.4323076923076923)","(3.1, 4.2, 4.033333333333333)"
16-12-2022 14:15:39.932935,"(17.0, 40.0, 26.25)","(7.5, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.1)","(10.0, 13.0, 11.2)","(2.1, 2.72, 2.453333333333333)","(3.1, 4.2, 4.033333333333333)"
16-12-2022 14:15:40.901540,"(18.0, 40.0, 26.25)","(8.0, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.74)","(9.0, 13.0, 11.2)","(2.15, 2.72, 2.453333333333333)","(3.2, 4.2, 4.033333333333333)"
16-12-2022 14:15:41.883559,"(18.0, 40.0, 26.25)","(8.0, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.74)","(9.0, 13.0, 11.2)","(2.15, 2.72, 2.453333333333333)","(3.2, 4.2, 4.071428571428571)"
16-12-2022 14:15:43.085254,"(18.0, 40.0, 24.642857142857142)","(8.0, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.65)","(9.0, 13.0, 11.2)","(2.15, 2.72, 2.4345454545454546)","(3.2, 4.2, 4.009090909090909)"
16-12-2022 14:15:44.072920,"(18.0, 40.0, 25.666666666666668)","(8.0, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.65)","(9.0, 13.0, 11.2)","(2.15, 2.74, 2.473333333333333)","(3.2, 4.2, 4.009090909090909)"
16-12-2022 14:15:45.062876,"(18.0, 40.0, 25.666666666666668)","(8.0, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.65)","(9.0, 13.0, 11.2)","(2.15, 2.74, 2.4323076923076923)","(3.2, 4.2, 4.009090909090909)"
16-12-2022 14:15:46.171580,"(18.0, 40.0, 25.666666666666668)","(8.0, 13.0, 10.0)","(15.0, 75.0, 45.75)","(8.0, 11.5, 11.352173913043478)","(9.0, 13.0, 11.2)","(2.15, 2.74, 2.4323076923076923)","(3.2, 4.2, 4.009090909090909)"
16-12-2022 14:15:47.141682,"(18.0, 40.0, 32.18181818181818)","(8.0, 12.5, 9.5)","(15.0, 75.0, 45.75)","(8.0, 11.5, 11.352173913043478)","(9.0, 13.0, 11.2)","(2.15, 2.74, 2.4323076923076923)","(3.2, 4.2, 4.009090909090909)"
16-12-2022 14:15:48.119523,"(18.0, 40.0, 30.076923076923077)","(8.0, 12.0, 10.5)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.9)","(9.0, 13.0, 11.2)","(2.15, 2.74, 2.4323076923076923)","(3.2, 4.2, 4.040909090909091)"
16-12-2022 14:15:49.229789,"(18.0, 40.0, 24.25)","(8.0, 12.0, 10.7)","(15.0, 75.0, 45.75)","(8.0, 11.5, 10.8125)","(9.0, 13.0, 10.857142857142858)","(2.15, 2.7, 2.466666666666667)","(3.2, 4.2, 4.182203389830509)"
16-12-2022 14:15:50.291734,"(18.0, 40.0, 24.25)","(8.0, 12.0, 10.7)","(15.0, 75.0, 45.75)","(8.0, 13.0, 10.727272727272727)","(9.0, 13.0, 10.857142857142858)","(2.15, 2.7, 2.466666666666667)","(3.2, 4.2, 4.161111111111111)"
16-12-2022 14:15:51.339943,"(18.0, 40.0, 24.25)","(8.0, 12.0, 10.7)","(15.0, 75.0, 45.75)","(8.0, 13.0, 11.75)","(9.0, 13.0, 11.765714285714285)","(2.15, 2.7, 2.4525)","(3.2, 4.2, 4.161111111111111)"
16-12-2022 14:15:52.375923,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.0, 10.7)","(15.0, 75.0, 45.75)","(8.0, 12.5, 11.75)","(9.0, 13.0, 11.765714285714285)","(2.15, 2.68, 2.485)","(3.2, 4.2, 4.161111111111111)"
16-12-2022 14:15:53.369934,"(18.0, 40.0, 33.0)","(8.0, 12.0, 10.7)","(15.0, 75.0, 56.0)","(8.0, 12.5, 11.75)","(9.0, 13.0, 11.17142857142857)","(2.15, 2.68, 2.4525)","(3.2, 4.2, 4.173655913978495)"
16-12-2022 14:15:54.345832,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.0, 10.7)","(15.0, 75.0, 69.77272727272728)","(8.0, 12.5, 11.75)","(9.0, 13.0, 11.4)","(2.15, 2.68, 2.4385714285714286)","(3.2, 4.2, 4.173655913978495)"
16-12-2022 14:15:55.303365,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.0, 10.7)","(15.0, 75.0, 69.77272727272728)","(8.0, 12.5, 11.75)","(9.0, 13.0, 11.4)","(2.15, 2.68, 2.4385714285714286)","(3.2, 4.2, 4.173655913978495)"
16-12-2022 14:15:56.187450,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.0, 10.7)","(15.0, 75.0, 69.77272727272728)","(8.0, 13.0, 10.916666666666666)","(9.0, 13.0, 10.428571428571429)","(2.15, 2.68, 2.485)","(3.2, 4.2, 4.162307692307692)"
16-12-2022 14:15:57.140165,"(18.0, 40.0, 30.307692307692307)","(8.0, 9.4, 9.16923076923077)","(15.0, 75.0, 69.77272727272728)","(8.0, 13.0, 11.363636363636363)","(9.0, 13.0, 10.882352941176471)","(2.15, 2.68, 2.5847058823529414)","(3.2, 4.2, 4.162307692307692)"
16-12-2022 14:15:58.145944,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.5, 9.425)","(15.0, 75.0, 69.77272727272728)","(8.0, 13.0, 11.571428571428571)","(9.0, 13.0, 11.615384615384615)","(2.15, 2.7, 2.6274074074074076)","(3.2, 4.2, 4.162307692307692)"
16-12-2022 14:15:59.120585,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.0, 11.1)","(15.0, 75.0, 69.77272727272728)","(8.0, 13.0, 11.571428571428571)","(9.0, 12.5, 11.75)","(2.15, 2.7, 2.677530864197531)","(3.2, 4.2, 4.08728813559322)"
16-12-2022 14:16:00.156538,"(18.0, 40.0, 30.307692307692307)","(8.0, 12.0, 11.1)","(15.0, 75.0, 69.77272727272728)","(8.0, 13.0, 11.571428571428571)","(9.0, 12.5, 11.521739130434783)","(2.15, 2.7, 2.677530864197531)","(3.2, 4.1, 4.08728813559322)"
16-12-2022 14:16:01.323865,"(18.0, 40.0, 24.25)","(8.0, 12.5, 10.16)","(15.0, 75.0, 46.5)","(8.0, 12.5, 11.75)","(9.0, 12.0, 11.473684210526315)","(2.15, 2.7, 2.5628571428571427)","(3.2, 4.1, 4.08728813559322)"
16-12-2022 14:16:02.266997,"(18.0, 40.0, 24.25)","(8.0, 12.5, 10.16)","(15.0, 75.0, 46.5)","(8.0, 12.5, 11.75)","(9.0, 12.0, 11.473684210526315)","(2.15, 2.7, 2.64)","(3.2, 4.1, 4.08728813559322)"
16-12-2022 14:16:03.274929,"(18.0, 38.0, 31.666666666666664)","(8.0, 12.5, 10.16)","(15.0, 75.0, 46.5)","(8.0, 12.5, 11.75)","(9.0, 12.0, 11.0)","(2.15, 2.7, 2.498181818181818)","(3.2, 4.1, 4.091379310344827)"
16-12-2022 14:16:04.298543,"(18.0, 38.0, 31.666666666666664)","(8.0, 12.5, 10.657142857142857)","(15.0, 75.0, 46.5)","(8.0, 13.0, 11.571428571428571)","(9.0, 12.0, 10.928571428571429)","(2.15, 2.74, 2.616)","(3.2, 4.1, 4.08728813559322)"
16-12-2022 14:16:05.352861,"(18.0, 38.0, 31.666666666666664)","(8.0, 12.5, 10.040000000000001)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.363636363636363)","(9.0, 12.0, 10.928571428571429)","(2.15, 2.72, 2.616)","(3.2, 4.1, 4.08728813559322)"
16-12-2022 14:16:06.362239,"(18.0, 38.0, 31.666666666666664)","(8.0, 12.5, 10.9625)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.363636363636363)","(9.0, 12.0, 10.928571428571429)","(2.15, 2.72, 2.6766666666666667)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:07.491129,"(18.0, 38.0, 23.22222222222222)","(8.0, 12.5, 11.1125)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.363636363636363)","(9.0, 12.0, 10.928571428571429)","(2.15, 2.72, 2.5342857142857143)","(3.2, 4.1, 3.9727272727272727)"
16-12-2022 14:16:08.613775,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.5, 11.1125)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.363636363636363)","(9.0, 12.0, 11.1)","(2.15, 2.72, 2.5342857142857143)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:09.542016,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 9.857142857142858)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.75)","(9.0, 12.0, 11.1)","(2.15, 2.72, 2.5342857142857143)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:10.454760,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 10.333333333333334)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.428571428571429)","(9.0, 12.0, 11.1)","(2.15, 2.72, 2.5342857142857143)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:11.390587,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.6)","(9.0, 12.0, 11.1)","(2.15, 2.7, 2.62)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:12.293566,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.6)","(9.0, 12.0, 11.1)","(2.15, 2.7, 2.586315789473684)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:13.315273,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.0)","(9.0, 12.0, 11.4)","(2.15, 2.7, 2.586315789473684)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:14.262601,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.0)","(9.0, 12.0, 11.0)","(2.15, 2.7, 2.586315789473684)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:15.270438,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.6)","(9.0, 12.0, 11.1)","(2.15, 2.7, 2.5700000000000003)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:16.312113,"(18.0, 38.0, 26.823529411764707)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 11.0, 10.8)","(9.0, 12.0, 11.1)","(2.15, 2.68, 2.477777777777778)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:17.328845,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.3125)","(9.0, 12.0, 11.0)","(2.15, 2.68, 2.477777777777778)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:18.425366,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.875)","(9.0, 12.0, 10.857142857142858)","(2.15, 2.68, 2.4571428571428573)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:19.570844,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.875)","(9.0, 11.5, 10.857142857142858)","(2.15, 2.68, 2.4571428571428573)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:20.634768,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.59090909090909)","(15.0, 75.0, 46.75)","(8.0, 13.0, 11.875)","(9.0, 11.5, 10.857142857142858)","(2.15, 2.68, 2.486666666666667)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:21.827880,"(18.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.16)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.625)","(9.0, 11.5, 10.857142857142858)","(2.15, 2.66, 2.452)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:22.941617,"(17.0, 38.0, 22.166666666666668)","(8.0, 12.0, 10.44)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.625)","(9.0, 11.5, 11.5)","(2.15, 2.66, 2.508)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:23.928277,"(17.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.290909090909091)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.625)","(9.0, 13.0, 11.758620689655173)","(2.15, 2.64, 2.4391304347826086)","(3.2, 4.1, 4.014285714285714)"
16-12-2022 14:16:24.859347,"(17.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.5125)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.625)","(9.0, 13.0, 11.758620689655173)","(2.15, 2.64, 2.4391304347826086)","(3.2, 4.1, 4.08611111111111)"
16-12-2022 14:16:25.815194,"(17.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.687999999999999)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.625)","(9.0, 13.0, 10.857142857142858)","(2.15, 2.64, 2.4391304347826086)","(3.2, 4.1, 4.069827586206896)"
16-12-2022 14:16:26.826700,"(17.0, 38.0, 22.166666666666668)","(8.0, 12.0, 11.687999999999999)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.625)","(9.0, 13.0, 10.857142857142858)","(2.15, 2.64, 2.4514285714285715)","(3.2, 4.1, 4.0796511627906975)"
16-12-2022 14:16:27.924602,"(17.0, 36.0, 24.666666666666668)","(8.0, 11.5, 10.55)","(15.0, 75.0, 46.75)","(8.0, 12.5, 12.0)","(9.0, 13.0, 11.8)","(2.15, 2.42, 2.2800000000000002)","(3.2, 4.1, 4.0249999999999995)"
16-12-2022 14:16:29.014549,"(17.0, 36.0, 22.77777777777778)","(8.0, 11.5, 10.142857142857142)","(15.0, 75.0, 46.75)","(8.0, 12.5, 11.5)","(9.0, 13.0, 11.727272727272727)","(2.15, 2.42, 2.3230769230769233)","(3.2, 4.1, 4.05)"
16-12-2022 14:16:30.052364,"(17.0, 34.0, 28.0)","(8.0, 11.5, 10.76923076923077)","(15.0, 75.0, 52.400000000000006)","(8.0, 12.0, 11.5)","(9.0, 12.0, 11.333333333333334)","(2.15, 2.42, 2.3120000000000003)","(3.2, 4.1, 4.075)"
16-12-2022 14:16:31.102213,"(17.0, 34.0, 28.23076923076923)","(8.0, 11.5, 11.068181818181818)","(15.0, 75.0, 63.7)","(8.0, 12.0, 11.1)","(9.0, 12.0, 11.214285714285714)","(2.15, 2.42, 2.29)","(3.2, 4.2, 4.116666666666667)"
16-12-2022 14:16:32.078203,"(17.0, 34.0, 22.75)","(8.0, 11.5, 10.76923076923077)","(15.0, 75.0, 52.400000000000006)","(8.0, 11.5, 11.1)","(9.0, 12.5, 11.15)","(2.15, 2.44, 2.4292307692307693)","(3.2, 4.2, 4.075)"
16-12-2022 14:16:33.218302,"(17.0, 34.0, 24.454545454545453)","(8.0, 11.5, 10.941176470588236)","(15.0, 75.0, 63.7)","(8.0, 11.5, 11.785714285714285)","(9.0, 12.5, 11.375)","(2.1, 2.48, 2.4387499999999998)","(3.2, 4.2, 4.075)"
16-12-2022 14:16:34.249536,"(17.0, 34.0, 24.454545454545453)","(8.0, 11.5, 10.941176470588236)","(15.0, 75.0, 63.7)","(8.0, 13.5, 11.318181818181818)","(9.0, 12.5, 11.375)","(2.1, 2.48, 2.4387499999999998)","(3.2, 4.2, 4.075)"
16-12-2022 14:16:35.367119,"(17.0, 34.0, 25.315789473684212)","(8.0, 11.5, 10.941176470588236)","(15.0, 75.0, 63.7)","(8.0, 13.5, 11.318181818181818)","(9.0, 12.5, 11.375)","(2.1, 2.48, 2.344117647058823)","(3.2, 4.2, 4.075)"
